,Louie,Inga Sadie,Wichita Bale,Mohinga Chase,Obsession Agogo,Zipping Diesel,Runnin Riot,Autumn Doll
14-12-2022 14:17:54.017725,"(1.8, 1.95, 1.8571428571428572)","(31.0, 170.0, 108.0952380952381)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 8.666666666666666)","(16.0, 60.0, 45.6)","(10.0, 42.0, 38.75)","(6.5, 11.5, 10.57)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:17:55.330511,"(1.8, 1.95, 1.8825)","(31.0, 170.0, 108.0952380952381)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 8.666666666666666)","(16.0, 60.0, 45.6)","(10.0, 42.0, 38.75)","(6.5, 11.5, 10.57)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:17:56.709057,"(1.8, 1.94, 1.8822222222222222)","(31.0, 170.0, 108.0952380952381)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.476190476190476)","(16.0, 60.0, 50.66666666666667)","(10.0, 42.0, 38.75)","(6.5, 11.5, 10.57)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:17:58.032975,"(1.8, 1.94, 1.878421052631579)","(31.0, 170.0, 53.63636363636364)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.521739130434783)","(16.0, 60.0, 50.66666666666667)","(10.0, 42.0, 38.75)","(6.5, 11.5, 10.57)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:17:59.396634,"(1.8, 1.94, 1.8822222222222222)","(31.0, 170.0, 53.63636363636364)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.521739130434783)","(16.0, 60.0, 50.66666666666667)","(10.0, 42.0, 38.75)","(6.5, 11.5, 10.57)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:00.707850,"(1.8, 1.94, 1.8822222222222222)","(31.0, 170.0, 53.63636363636364)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.521739130434783)","(16.0, 60.0, 50.66666666666667)","(10.0, 42.0, 38.75)","(6.5, 11.5, 10.57)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:02.176954,"(1.8, 1.94, 1.8822222222222222)","(31.0, 170.0, 53.63636363636364)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.375)","(16.0, 60.0, 50.66666666666667)","(10.0, 42.0, 38.75)","(6.5, 11.5, 10.57)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:03.623533,"(1.8, 1.94, 1.9342857142857142)","(31.0, 170.0, 53.63636363636364)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.375)","(16.0, 60.0, 46.388888888888886)","(10.0, 42.0, 38.75)","(6.5, 11.5, 10.57)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:05.019546,"(1.8, 1.94, 1.9342857142857142)","(31.0, 170.0, 53.63636363636364)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.375)","(16.0, 60.0, 39.58333333333333)","(10.0, 42.0, 38.75)","(6.5, 11.5, 10.57)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:06.327401,"(1.8, 1.94, 1.9342857142857142)","(31.0, 170.0, 53.63636363636364)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.375)","(16.0, 60.0, 32.0)","(10.0, 42.0, 38.75)","(6.5, 11.5, 10.57)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:07.539676,"(1.8, 1.94, 1.9342857142857142)","(31.0, 170.0, 53.63636363636364)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.375)","(16.0, 60.0, 32.0)","(10.0, 42.0, 38.75)","(6.5, 11.5, 10.372727272727273)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:08.780009,"(1.8, 1.94, 1.9342857142857142)","(31.0, 170.0, 98.88888888888889)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.375)","(16.0, 60.0, 32.0)","(10.0, 42.0, 38.75)","(6.5, 11.5, 10.372727272727273)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:09.968206,"(1.8, 1.94, 1.9366666666666665)","(31.0, 170.0, 98.88888888888889)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.375)","(16.0, 60.0, 32.0)","(10.0, 42.0, 38.75)","(6.5, 11.5, 10.372727272727273)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:11.092688,"(1.8, 1.94, 1.9366666666666665)","(31.0, 170.0, 98.88888888888889)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.375)","(16.0, 60.0, 32.0)","(10.0, 42.0, 38.75)","(6.5, 11.5, 10.92)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:12.299545,"(1.8, 1.94, 1.9366666666666665)","(31.0, 170.0, 98.88888888888889)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.375)","(16.0, 60.0, 32.0)","(10.0, 42.0, 38.75)","(6.5, 12.0, 10.92)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:13.526100,"(1.8, 1.94, 1.9366666666666665)","(31.0, 170.0, 98.88888888888889)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.375)","(16.0, 60.0, 32.0)","(10.0, 42.0, 38.75)","(6.5, 12.0, 10.92)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:14.911311,"(1.8, 1.95, 1.9407142857142856)","(31.0, 170.0, 98.88888888888889)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.375)","(16.0, 60.0, 32.0)","(10.0, 42.0, 38.75)","(6.5, 12.0, 10.92)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:16.341411,"(1.8, 1.95, 1.9407142857142856)","(31.0, 170.0, 98.88888888888889)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.0)","(16.0, 60.0, 32.0)","(10.0, 42.0, 38.75)","(6.5, 12.0, 10.92)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:17.585824,"(1.8, 1.95, 1.9407142857142856)","(31.0, 170.0, 98.88888888888889)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.0)","(16.0, 60.0, 32.0)","(10.0, 42.0, 38.75)","(6.5, 12.0, 10.92)","(4.8, 11.5, 10.088888888888889)"
14-12-2022 14:18:18.675118,"(1.8, 1.95, 1.9123684210526315)","(31.0, 170.0, 82.0)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.083333333333334)","(16.0, 50.0, 47.91666666666667)","(10.0, 42.0, 38.75)","(6.5, 12.0, 10.92)","(4.8, 10.5, 10.088888888888889)"
14-12-2022 14:18:19.833041,"(1.8, 1.95, 1.881578947368421)","(31.0, 170.0, 82.0)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.083333333333334)","(16.0, 50.0, 39.473684210526315)","(10.0, 42.0, 38.75)","(6.5, 12.0, 10.92)","(4.8, 11.0, 8.9)"
14-12-2022 14:18:21.000607,"(1.8, 1.95, 1.9066666666666667)","(31.0, 170.0, 112.25)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.083333333333334)","(16.0, 50.0, 39.473684210526315)","(10.0, 42.0, 38.75)","(6.5, 12.0, 10.92)","(4.8, 11.0, 8.9)"
14-12-2022 14:18:22.299318,"(1.8, 1.95, 1.9066666666666667)","(31.0, 170.0, 112.25)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.083333333333334)","(16.0, 50.0, 43.6)","(10.0, 42.0, 38.75)","(6.5, 12.0, 10.92)","(4.8, 11.0, 8.9)"
14-12-2022 14:18:23.598312,"(1.8, 1.95, 1.9066666666666667)","(31.0, 170.0, 112.25)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.083333333333334)","(16.0, 50.0, 44.85714285714286)","(10.0, 42.0, 38.75)","(6.5, 12.0, 10.92)","(4.8, 11.0, 8.9)"
14-12-2022 14:18:24.830585,"(1.8, 1.94, 1.8991666666666667)","(31.0, 170.0, 112.25)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.083333333333334)","(16.0, 50.0, 44.85714285714286)","(10.0, 42.0, 38.75)","(6.5, 12.0, 10.92)","(4.8, 11.0, 8.9)"
14-12-2022 14:18:26.048289,"(1.8, 1.94, 1.8905882352941177)","(31.0, 170.0, 112.25)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.083333333333334)","(16.0, 50.0, 36.8)","(10.0, 42.0, 38.75)","(6.5, 12.0, 10.92)","(4.8, 11.0, 8.9)"
14-12-2022 14:18:27.394847,"(1.8, 1.94, 1.903076923076923)","(31.0, 170.0, 112.25)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.083333333333334)","(16.0, 50.0, 36.8)","(10.0, 42.0, 38.75)","(6.5, 12.0, 10.92)","(4.8, 11.0, 8.9)"
14-12-2022 14:18:28.773901,"(1.8, 1.94, 1.903076923076923)","(31.0, 170.0, 112.25)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.0)","(16.0, 50.0, 36.8)","(10.0, 42.0, 38.75)","(6.5, 12.0, 10.92)","(4.8, 11.0, 8.9)"
14-12-2022 14:18:30.095226,"(1.8, 1.94, 1.856923076923077)","(31.0, 170.0, 112.25)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.0)","(16.0, 50.0, 36.8)","(10.0, 42.0, 38.75)","(6.5, 12.0, 10.92)","(4.8, 11.0, 8.9)"
14-12-2022 14:18:31.298874,"(1.8, 1.94, 1.856923076923077)","(31.0, 170.0, 112.25)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.4)","(16.0, 50.0, 46.0)","(10.0, 42.0, 38.75)","(6.5, 12.0, 10.92)","(4.8, 11.0, 10.218181818181819)"
14-12-2022 14:18:32.402059,"(1.8, 1.94, 1.856923076923077)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.4)","(16.0, 55.0, 50.5)","(10.0, 42.0, 31.25)","(6.5, 12.0, 10.3)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:33.654049,"(1.8, 1.94, 1.856923076923077)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.4)","(16.0, 55.0, 50.5)","(10.0, 32.0, 31.25)","(6.5, 12.0, 10.3)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:35.004080,"(1.8, 1.94, 1.856923076923077)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.4)","(16.0, 55.0, 50.5)","(10.0, 32.0, 31.25)","(6.5, 12.0, 10.3)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:36.247008,"(1.8, 1.94, 1.856923076923077)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.4)","(16.0, 55.0, 50.5)","(10.0, 32.0, 31.25)","(6.5, 12.0, 10.866666666666667)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:37.444986,"(1.8, 1.94, 1.856923076923077)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.4)","(16.0, 55.0, 36.8)","(10.0, 32.0, 27.0)","(6.5, 12.0, 10.866666666666667)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:38.679008,"(1.8, 1.94, 1.883529411764706)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.0)","(16.0, 50.0, 36.8)","(10.0, 30.0, 27.666666666666668)","(6.5, 12.0, 10.866666666666667)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:39.838212,"(1.8, 1.94, 1.883529411764706)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.0)","(16.0, 50.0, 35.333333333333336)","(10.0, 30.0, 27.666666666666668)","(6.5, 12.0, 10.866666666666667)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:41.253463,"(1.8, 1.94, 1.8885714285714286)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.0)","(16.0, 50.0, 35.333333333333336)","(10.0, 30.0, 27.666666666666668)","(6.5, 12.0, 10.866666666666667)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:42.458224,"(1.8, 1.94, 1.8905882352941177)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 26.166666666666664)","(7.0, 10.0, 9.0)","(16.0, 50.0, 35.333333333333336)","(10.0, 30.0, 27.666666666666668)","(6.5, 12.0, 10.866666666666667)","(4.8, 11.5, 10.218181818181819)"
14-12-2022 14:18:43.699185,"(1.8, 1.92, 1.8966666666666665)","(31.0, 170.0, 112.25)","(13.0, 32.0, 28.5)","(7.0, 10.0, 9.0)","(16.0, 55.0, 35.714285714285715)","(10.0, 30.0, 27.666666666666668)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.5, 8.28)"
14-12-2022 14:18:44.973839,"(1.8, 1.92, 1.8966666666666665)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 28.5)","(7.0, 10.0, 9.0)","(16.0, 55.0, 35.714285714285715)","(10.0, 30.0, 27.666666666666668)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.5, 8.28)"
14-12-2022 14:18:46.413324,"(1.8, 1.92, 1.8933333333333333)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 28.5)","(7.0, 10.0, 9.0)","(16.0, 55.0, 35.714285714285715)","(10.0, 30.0, 27.666666666666668)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.5, 8.28)"
14-12-2022 14:18:47.989255,"(1.8, 1.92, 1.8933333333333333)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 28.5)","(7.0, 10.0, 9.0)","(16.0, 55.0, 46.0)","(10.0, 30.0, 27.666666666666668)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.5, 8.773333333333333)"
14-12-2022 14:18:49.411794,"(1.8, 1.92, 1.8933333333333333)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 28.5)","(7.0, 10.0, 9.0)","(16.0, 55.0, 46.0)","(10.0, 30.0, 27.666666666666668)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.5, 8.28)"
14-12-2022 14:18:50.649550,"(1.8, 1.92, 1.8933333333333333)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 28.5)","(7.0, 10.0, 9.0)","(16.0, 55.0, 46.0)","(10.0, 30.0, 27.666666666666668)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.5, 8.28)"
14-12-2022 14:18:51.959910,"(1.8, 1.92, 1.8866666666666667)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 28.5)","(7.0, 10.0, 9.0)","(16.0, 55.0, 46.0)","(10.0, 30.0, 27.666666666666668)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.5, 8.773333333333333)"
14-12-2022 14:18:53.309523,"(1.8, 1.92, 1.8866666666666667)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 28.5)","(7.0, 10.0, 9.0)","(16.0, 55.0, 45.15384615384615)","(10.0, 30.0, 27.666666666666668)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.5, 8.773333333333333)"
14-12-2022 14:18:54.557795,"(1.8, 1.92, 1.8933333333333333)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 28.5)","(7.0, 10.0, 9.0)","(16.0, 50.0, 45.15384615384615)","(10.0, 30.0, 27.666666666666668)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.5, 8.28)"
14-12-2022 14:18:55.679547,"(1.8, 1.92, 1.8933333333333333)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 28.5)","(7.0, 10.0, 9.384615384615385)","(16.0, 50.0, 45.15384615384615)","(10.0, 30.0, 27.666666666666668)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.5, 8.28)"
14-12-2022 14:18:56.776365,"(1.8, 1.92, 1.8866666666666667)","(31.0, 170.0, 115.21739130434783)","(13.0, 32.0, 28.5)","(7.0, 10.0, 9.384615384615385)","(16.0, 50.0, 45.15384615384615)","(10.0, 30.0, 27.666666666666668)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.5, 8.28)"
14-12-2022 14:18:57.945007,"(1.8, 1.91, 1.8842857142857143)","(31.0, 170.0, 112.25)","(13.0, 32.0, 28.5)","(7.0, 10.0, 9.384615384615385)","(16.0, 50.0, 45.15384615384615)","(10.0, 30.0, 27.666666666666668)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.5, 8.033333333333333)"
14-12-2022 14:18:59.151935,"(1.8, 1.91, 1.8907142857142856)","(31.0, 170.0, 112.25)","(13.0, 32.0, 28.5)","(7.0, 10.0, 9.384615384615385)","(16.0, 50.0, 42.125)","(10.0, 30.0, 27.666666666666668)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.5, 8.033333333333333)"
14-12-2022 14:19:00.483632,"(1.8, 1.91, 1.8907142857142856)","(31.0, 170.0, 112.25)","(13.0, 32.0, 28.5)","(7.0, 10.0, 9.384615384615385)","(16.0, 50.0, 43.25)","(10.0, 30.0, 25.0)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.5, 8.222222222222221)"
14-12-2022 14:19:01.785337,"(1.8, 1.91, 1.8907142857142856)","(31.0, 170.0, 112.25)","(13.0, 32.0, 28.5)","(7.0, 10.0, 9.384615384615385)","(16.0, 50.0, 43.25)","(10.0, 26.0, 25.0)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.0, 8.08)"
14-12-2022 14:19:03.081318,"(1.8, 1.91, 1.8842857142857143)","(31.0, 170.0, 112.25)","(13.0, 32.0, 28.5)","(7.0, 10.0, 9.384615384615385)","(16.0, 50.0, 43.25)","(10.0, 26.0, 25.0)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.0, 8.08)"
14-12-2022 14:19:04.293360,"(1.8, 1.91, 1.8907142857142856)","(31.0, 170.0, 112.25)","(13.0, 36.0, 25.25)","(7.0, 10.0, 9.384615384615385)","(16.0, 50.0, 39.2)","(10.0, 26.0, 25.0)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.0, 8.08)"
14-12-2022 14:19:05.562385,"(1.8, 1.91, 1.8907142857142856)","(31.0, 170.0, 112.25)","(13.0, 36.0, 25.25)","(7.0, 10.0, 9.384615384615385)","(16.0, 50.0, 39.2)","(10.0, 26.0, 25.0)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.0, 8.08)"
14-12-2022 14:19:06.839126,"(1.8, 1.91, 1.8868181818181817)","(31.0, 170.0, 112.25)","(13.0, 36.0, 25.25)","(7.0, 10.0, 9.384615384615385)","(16.0, 50.0, 39.2)","(10.0, 26.0, 25.0)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.0, 8.08)"
14-12-2022 14:19:07.973943,"(1.8, 1.91, 1.8816666666666666)","(31.0, 170.0, 112.25)","(13.0, 36.0, 25.25)","(7.0, 10.0, 9.384615384615385)","(16.0, 50.0, 39.2)","(10.0, 26.0, 25.0)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.0, 8.08)"
14-12-2022 14:19:09.110496,"(1.8, 1.91, 1.8636363636363638)","(31.0, 170.0, 112.25)","(13.0, 36.0, 25.25)","(7.0, 10.0, 9.384615384615385)","(16.0, 55.0, 43.5)","(10.0, 26.0, 25.0)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.0, 8.08)"
14-12-2022 14:19:10.178162,"(1.8, 1.91, 1.8636363636363638)","(31.0, 170.0, 112.25)","(13.0, 36.0, 25.25)","(7.0, 10.0, 9.384615384615385)","(16.0, 55.0, 43.5)","(10.0, 26.0, 25.0)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.0, 8.08)"
14-12-2022 14:19:11.340654,"(1.8, 1.91, 1.8636363636363638)","(31.0, 170.0, 112.25)","(13.0, 36.0, 25.25)","(7.0, 10.0, 9.384615384615385)","(16.0, 55.0, 43.5)","(10.0, 26.0, 25.0)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.0, 8.08)"
14-12-2022 14:19:12.484031,"(1.8, 1.91, 1.8344444444444445)","(31.0, 170.0, 112.25)","(13.0, 36.0, 25.25)","(7.0, 10.0, 9.384615384615385)","(16.0, 55.0, 43.5)","(10.0, 26.0, 25.0)","(6.5, 12.0, 10.866666666666667)","(4.8, 10.0, 8.211764705882352)"
14-12-2022 14:19:13.669716,"(1.8, 1.91, 1.8866666666666667)","(31.0, 170.0, 112.25)","(13.0, 36.0, 25.25)","(7.0, 10.0, 9.384615384615385)","(16.0, 55.0, 43.5)","(10.0, 26.0, 25.0)","(6.5, 12.0, 10.866666666666667)","(4.8, 9.8, 8.211764705882352)"
14-12-2022 14:19:14.896093,"(1.8, 1.91, 1.8636363636363638)","(31.0, 170.0, 112.25)","(13.0, 36.0, 25.25)","(7.0, 10.0, 9.384615384615385)","(16.0, 55.0, 43.5)","(10.0, 26.0, 25.0)","(6.5, 12.0, 10.866666666666667)","(4.8, 9.8, 8.211764705882352)"
14-12-2022 14:19:16.163770,"(1.8, 1.91, 1.8636363636363638)","(31.0, 170.0, 112.25)","(13.0, 36.0, 25.25)","(7.0, 10.0, 9.384615384615385)","(16.0, 55.0, 43.5)","(10.0, 26.0, 25.0)","(6.5, 12.0, 10.866666666666667)","(4.8, 9.8, 8.211764705882352)"
14-12-2022 14:19:17.389149,"(1.8, 1.91, 1.8636363636363638)","(31.0, 170.0, 112.25)","(13.0, 36.0, 26.785714285714285)","(7.0, 10.0, 9.0)","(16.0, 55.0, 43.5)","(10.0, 26.0, 25.0)","(6.5, 12.0, 10.866666666666667)","(4.8, 9.8, 7.890909090909091)"
14-12-2022 14:19:18.639291,"(1.8, 1.91, 1.8642307692307694)","(31.0, 170.0, 112.25)","(13.0, 36.0, 26.785714285714285)","(7.0, 10.0, 9.0)","(16.0, 55.0, 43.5)","(10.0, 26.0, 25.0)","(6.5, 12.0, 9.83157894736842)","(4.8, 9.8, 7.890909090909091)"
14-12-2022 14:19:19.959445,"(1.8, 1.91, 1.8713636363636363)","(31.0, 170.0, 112.25)","(13.0, 36.0, 26.785714285714285)","(7.0, 10.0, 9.0)","(16.0, 55.0, 43.5)","(10.0, 26.0, 25.0)","(6.5, 12.5, 10.727272727272727)","(4.8, 9.8, 7.890909090909091)"
14-12-2022 14:19:21.282456,"(1.8, 1.91, 1.8713636363636363)","(31.0, 170.0, 112.25)","(13.0, 36.0, 26.785714285714285)","(7.0, 10.0, 9.0)","(16.0, 55.0, 43.5)","(10.0, 26.0, 25.0)","(6.5, 12.5, 10.727272727272727)","(4.8, 9.8, 8.211764705882352)"
14-12-2022 14:19:22.575735,"(1.8, 1.91, 1.8713636363636363)","(31.0, 170.0, 112.25)","(13.0, 36.0, 26.785714285714285)","(7.0, 10.0, 9.0)","(16.0, 55.0, 43.5)","(10.0, 26.0, 25.0)","(6.5, 12.5, 10.727272727272727)","(4.8, 9.8, 7.890909090909091)"
14-12-2022 14:19:23.874260,"(1.8, 1.91, 1.8713636363636363)","(31.0, 170.0, 112.25)","(13.0, 36.0, 26.785714285714285)","(7.0, 10.0, 9.0)","(16.0, 55.0, 43.5)","(10.0, 26.0, 25.0)","(6.5, 12.5, 10.727272727272727)","(4.8, 9.8, 7.890909090909091)"
14-12-2022 14:19:25.129000,"(1.8, 1.91, 1.8790909090909091)","(31.0, 170.0, 112.25)","(13.0, 36.0, 26.785714285714285)","(7.0, 10.0, 9.0)","(16.0, 55.0, 43.5)","(10.0, 26.0, 25.0)","(6.5, 12.5, 10.727272727272727)","(4.8, 9.8, 7.890909090909091)"
14-12-2022 14:19:26.368671,"(1.8, 1.91, 1.8790909090909091)","(31.0, 170.0, 112.25)","(13.0, 36.0, 26.785714285714285)","(7.0, 10.0, 9.0)","(17.0, 55.0, 43.5)","(10.0, 26.0, 25.0)","(6.5, 12.5, 10.727272727272727)","(4.8, 9.8, 8.211764705882352)"
14-12-2022 14:19:27.638577,"(1.8, 1.91, 1.8790909090909091)","(31.0, 170.0, 112.25)","(13.0, 36.0, 26.785714285714285)","(7.0, 10.0, 9.0)","(17.0, 55.0, 47.333333333333336)","(10.0, 26.0, 25.0)","(6.5, 12.5, 10.727272727272727)","(4.8, 9.8, 7.890909090909091)"
14-12-2022 14:19:28.901002,"(1.8, 1.91, 1.8713636363636363)","(31.0, 170.0, 112.25)","(13.0, 36.0, 26.785714285714285)","(7.0, 10.0, 9.0)","(17.0, 55.0, 47.333333333333336)","(10.0, 26.0, 25.0)","(6.5, 12.5, 10.727272727272727)","(4.8, 9.8, 7.890909090909091)"
14-12-2022 14:19:30.136929,"(1.8, 1.91, 1.8713636363636363)","(31.0, 170.0, 112.25)","(13.0, 36.0, 26.785714285714285)","(7.0, 10.0, 9.0)","(17.0, 55.0, 47.333333333333336)","(10.0, 26.0, 25.0)","(6.5, 12.5, 10.727272727272727)","(4.8, 9.8, 7.890909090909091)"
14-12-2022 14:19:31.474961,"(1.8, 1.91, 1.8642307692307694)","(31.0, 170.0, 112.25)","(13.0, 36.0, 26.785714285714285)","(7.0, 10.0, 9.0)","(17.0, 55.0, 47.333333333333336)","(10.0, 26.0, 25.0)","(6.5, 12.5, 10.727272727272727)","(4.8, 9.8, 8.211764705882352)"
14-12-2022 14:19:32.664936,"(1.8, 1.91, 1.8636363636363638)","(31.0, 170.0, 112.25)","(13.0, 36.0, 23.166666666666664)","(7.0, 10.0, 9.0)","(17.0, 55.0, 47.333333333333336)","(10.0, 26.0, 25.0)","(6.5, 12.5, 10.727272727272727)","(4.8, 9.8, 7.890909090909091)"
14-12-2022 14:19:33.899041,"(1.8, 1.91, 1.8636363636363638)","(31.0, 170.0, 112.25)","(13.0, 34.0, 23.166666666666664)","(7.0, 10.0, 9.6)","(17.0, 55.0, 47.333333333333336)","(10.0, 26.0, 25.0)","(6.5, 12.5, 10.75)","(4.8, 9.8, 7.890909090909091)"
14-12-2022 14:19:35.181258,"(1.8, 1.91, 1.8576923076923078)","(31.0, 170.0, 112.25)","(13.0, 34.0, 23.166666666666664)","(7.0, 10.0, 9.6)","(17.0, 55.0, 47.333333333333336)","(10.0, 26.0, 25.0)","(6.5, 12.5, 11.578947368421053)","(4.8, 9.8, 7.890909090909091)"
14-12-2022 14:19:36.444265,"(1.8, 1.9, 1.875)","(31.0, 170.0, 112.25)","(13.0, 34.0, 23.166666666666664)","(7.0, 10.0, 9.5)","(17.0, 55.0, 47.333333333333336)","(10.0, 26.0, 25.0)","(6.5, 12.5, 11.578947368421053)","(4.8, 9.8, 8.211764705882352)"
14-12-2022 14:19:37.674025,"(1.8, 1.9, 1.8625)","(31.0, 170.0, 112.25)","(13.0, 34.0, 26.785714285714285)","(7.0, 10.0, 9.5)","(17.0, 55.0, 47.333333333333336)","(10.0, 26.0, 25.0)","(6.5, 12.5, 11.578947368421053)","(4.8, 9.8, 7.890909090909091)"
14-12-2022 14:19:38.881126,"(1.8, 1.9, 1.8625)","(31.0, 170.0, 112.25)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 9.5)","(17.0, 55.0, 47.333333333333336)","(10.0, 26.0, 25.0)","(6.5, 12.5, 11.578947368421053)","(4.8, 9.8, 7.890909090909091)"
