,Gethsemane,Shes Miss Orson,Maddie Odd Sock,Boom Boom Ciao,Aston Cristiano,Aussie Annie,Targan Bale,Persuasion
15-12-2022 14:44:46.020989,"(41.0, 330.0, 141.0)","(12.0, 30.0, 14.09090909090909)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(2.9, 4.4, 4.063076923076924)"
15-12-2022 14:44:46.999092,"(41.0, 330.0, 141.0)","(12.0, 30.0, 14.09090909090909)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(2.9, 4.4, 4.063076923076924)"
15-12-2022 14:44:47.990856,"(41.0, 330.0, 141.0)","(12.0, 30.0, 14.09090909090909)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(2.9, 4.4, 4.063076923076924)"
15-12-2022 14:44:48.988387,"(41.0, 330.0, 141.0)","(12.0, 30.0, 14.09090909090909)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(2.9, 4.4, 4.063076923076924)"
15-12-2022 14:44:50.016135,"(41.0, 330.0, 141.0)","(12.0, 26.0, 19.25)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(2.9, 4.4, 4.063076923076924)"
15-12-2022 14:44:51.124656,"(41.0, 330.0, 141.0)","(12.0, 26.0, 19.25)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(2.9, 4.4, 4.063076923076924)"
15-12-2022 14:44:52.132877,"(41.0, 330.0, 141.0)","(12.0, 26.0, 19.25)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(2.9, 4.4, 4.063076923076924)"
15-12-2022 14:44:53.210682,"(41.0, 330.0, 141.0)","(12.0, 26.0, 19.25)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(2.9, 4.4, 4.063076923076924)"
15-12-2022 14:44:54.257441,"(41.0, 330.0, 141.0)","(12.0, 26.0, 19.25)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(2.9, 4.4, 4.063076923076924)"
15-12-2022 14:44:55.221878,"(41.0, 330.0, 141.0)","(12.0, 26.0, 19.25)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(2.9, 4.4, 4.063076923076924)"
15-12-2022 14:44:56.206043,"(41.0, 330.0, 141.0)","(12.0, 26.0, 19.25)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(2.9, 4.4, 4.063076923076924)"
15-12-2022 14:44:57.197278,"(41.0, 330.0, 141.0)","(12.0, 26.0, 19.25)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(2.9, 4.4, 4.063076923076924)"
15-12-2022 14:44:58.146717,"(41.0, 330.0, 141.0)","(11.0, 26.0, 19.25)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(3.0, 4.4, 4.063076923076924)"
15-12-2022 14:44:59.106194,"(41.0, 330.0, 141.0)","(11.0, 26.0, 19.25)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(3.0, 4.4, 4.063076923076924)"
15-12-2022 14:45:00.098066,"(41.0, 330.0, 141.0)","(11.0, 26.0, 19.25)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(3.0, 4.4, 4.063076923076924)"
15-12-2022 14:45:01.084469,"(41.0, 330.0, 141.0)","(11.0, 25.0, 18.75)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(3.0, 4.4, 4.063076923076924)"
15-12-2022 14:45:02.065557,"(41.0, 330.0, 141.0)","(11.0, 25.0, 18.75)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(3.0, 4.4, 4.063076923076924)"
15-12-2022 14:45:03.024378,"(41.0, 330.0, 141.0)","(11.0, 25.0, 18.75)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 33.4375)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(3.0, 4.4, 4.063076923076924)"
15-12-2022 14:45:03.995945,"(41.0, 330.0, 141.0)","(11.0, 25.0, 18.75)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 33.4375)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(3.0, 4.4, 4.063076923076924)"
15-12-2022 14:45:04.955074,"(41.0, 330.0, 141.0)","(11.0, 25.0, 18.75)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 33.4375)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(3.0, 4.4, 4.063076923076924)"
15-12-2022 14:45:05.987506,"(41.0, 330.0, 141.0)","(11.0, 25.0, 18.75)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 33.4375)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(3.0, 4.4, 4.063076923076924)"
15-12-2022 14:45:07.043565,"(41.0, 330.0, 141.0)","(11.0, 25.0, 18.75)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 33.4375)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(3.0, 4.4, 4.063076923076924)"
15-12-2022 14:45:08.100955,"(41.0, 330.0, 141.0)","(11.0, 25.0, 18.75)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 33.4375)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(3.0, 4.4, 4.063076923076924)"
15-12-2022 14:45:09.156547,"(41.0, 330.0, 141.0)","(11.0, 25.0, 18.75)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 33.4375)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(3.0, 4.4, 4.063076923076924)"
15-12-2022 14:45:10.231273,"(41.0, 330.0, 141.0)","(11.0, 25.0, 18.75)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 33.4375)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(3.0, 4.4, 4.063076923076924)"
15-12-2022 14:45:11.295859,"(41.0, 330.0, 141.0)","(11.0, 25.0, 21.625)","(20.0, 70.0, 32.54545454545455)","(18.0, 60.0, 33.4375)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(3.0, 4.4, 4.063076923076924)"
15-12-2022 14:45:12.348612,"(41.0, 330.0, 141.0)","(11.0, 25.0, 21.625)","(20.0, 70.0, 32.54545454545455)","(18.0, 60.0, 33.4375)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(3.0, 4.4, 4.063076923076924)"
15-12-2022 14:45:13.408154,"(41.0, 330.0, 141.0)","(11.0, 25.0, 19.0)","(20.0, 70.0, 32.54545454545455)","(18.0, 60.0, 33.4375)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.636)","(3.0, 4.4, 4.063076923076924)"
15-12-2022 14:45:14.392794,"(41.0, 330.0, 141.0)","(11.0, 25.0, 19.0)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 33.4375)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.636)","(3.0, 4.4, 4.063076923076924)"
15-12-2022 14:45:15.430797,"(41.0, 330.0, 141.0)","(11.0, 25.0, 19.0)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 33.4375)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.636)","(3.0, 4.4, 4.063076923076924)"
15-12-2022 14:45:16.629478,"(41.0, 330.0, 141.0)","(11.0, 25.0, 19.0)","(20.0, 70.0, 35.66666666666667)","(18.0, 60.0, 33.4375)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.636)","(3.0, 4.4, 3.546666666666667)"
15-12-2022 14:45:17.760320,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.636)","(3.0, 3.85, 3.546666666666667)"
15-12-2022 14:45:18.839815,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.458095238095238)","(3.0, 3.85, 3.546666666666667)"
15-12-2022 14:45:19.885505,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.4579999999999997)","(3.0, 3.85, 3.4050000000000002)"
15-12-2022 14:45:20.935893,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.4579999999999997)","(3.0, 3.85, 3.30625)"
15-12-2022 14:45:21.950156,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.4579999999999997)","(3.0, 3.85, 3.30625)"
15-12-2022 14:45:22.919326,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.4579999999999997)","(3.0, 3.85, 3.2846153846153845)"
15-12-2022 14:45:23.977177,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.4579999999999997)","(3.0, 4.3, 3.2846153846153845)"
15-12-2022 14:45:25.016372,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.4579999999999997)","(3.0, 4.3, 3.2414285714285715)"
15-12-2022 14:45:26.075766,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.4579999999999997)","(3.0, 4.2, 3.2414285714285715)"
15-12-2022 14:45:27.208988,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.4579999999999997)","(3.0, 4.2, 3.2414285714285715)"
15-12-2022 14:45:28.298380,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.4579999999999997)","(3.0, 4.2, 3.2414285714285715)"
15-12-2022 14:45:29.357433,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.4579999999999997)","(3.0, 4.2, 3.2414285714285715)"
15-12-2022 14:45:30.329330,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.4579999999999997)","(3.0, 4.2, 3.2414285714285715)"
15-12-2022 14:45:31.319318,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.4579999999999997)","(3.0, 4.2, 3.2414285714285715)"
15-12-2022 14:45:32.365992,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.6777777777777776)","(3.0, 4.2, 3.2414285714285715)"
15-12-2022 14:45:33.446576,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.6777777777777776)","(3.0, 4.2, 3.2414285714285715)"
15-12-2022 14:45:34.519394,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.6777777777777776)","(3.0, 4.2, 3.0266666666666664)"
15-12-2022 14:45:35.626146,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.6777777777777776)","(3.0, 4.2, 3.375)"
15-12-2022 14:45:36.725106,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.6777777777777776)","(3.0, 4.2, 3.3166666666666664)"
15-12-2022 14:45:37.787242,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.6777777777777776)","(3.0, 3.85, 3.3166666666666664)"
15-12-2022 14:45:38.886863,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.6777777777777776)","(3.0, 3.85, 3.3166666666666664)"
15-12-2022 14:45:39.987530,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.6777777777777776)","(3.0, 3.85, 3.338461538461538)"
15-12-2022 14:45:41.082836,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 19.0)","(20.0, 70.0, 28.799999999999997)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.6777777777777776)","(3.0, 4.3, 3.338461538461538)"
15-12-2022 14:45:42.426344,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 21.625)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.6777777777777776)","(3.0, 4.3, 3.338461538461538)"
15-12-2022 14:45:43.921091,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.3)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.6777777777777776)","(3.0, 4.3, 3.338461538461538)"
15-12-2022 14:45:44.992925,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.3)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.524)","(3.0, 4.3, 3.338461538461538)"
15-12-2022 14:45:46.040154,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.3)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(3.0, 4.3, 3.338461538461538)"
15-12-2022 14:45:47.090962,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.3)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(3.0, 4.3, 3.338461538461538)"
15-12-2022 14:45:48.215614,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 21.875)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.524)","(3.0, 4.3, 3.338461538461538)"
15-12-2022 14:45:49.328957,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 21.875)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.25, 2.636)","(3.0, 4.3, 3.253846153846154)"
15-12-2022 14:45:50.560793,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 21.875)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.636)","(3.0, 4.3, 3.253846153846154)"
15-12-2022 14:45:51.988905,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 21.875)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.636)","(3.0, 4.3, 3.253846153846154)"
15-12-2022 14:45:53.377214,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 23.555555555555557)","(20.0, 70.0, 31.375)","(18.0, 60.0, 29.090909090909093)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 56.666666666666664)","(2.15, 3.2, 2.636)","(3.0, 4.3, 3.253846153846154)"
15-12-2022 14:45:54.557380,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 23.555555555555557)","(20.0, 70.0, 31.375)","(18.0, 60.0, 31.5625)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 48.0)","(2.15, 3.2, 2.636)","(3.0, 4.3, 3.253846153846154)"
15-12-2022 14:45:55.786229,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 23.555555555555557)","(20.0, 70.0, 31.375)","(18.0, 55.0, 31.5625)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 48.0)","(2.15, 3.2, 2.458095238095238)","(3.0, 4.3, 3.253846153846154)"
15-12-2022 14:45:56.977876,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 23.555555555555557)","(20.0, 70.0, 31.375)","(18.0, 55.0, 31.5625)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 48.0)","(2.15, 3.3, 2.524)","(3.0, 4.3, 3.253846153846154)"
15-12-2022 14:45:58.203345,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 23.555555555555557)","(20.0, 70.0, 31.375)","(18.0, 55.0, 31.5625)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 48.0)","(2.15, 3.25, 2.524)","(3.0, 4.3, 3.2846153846153845)"
15-12-2022 14:45:59.398092,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.916666666666668)","(20.0, 70.0, 31.375)","(18.0, 55.0, 31.5625)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 48.0)","(2.15, 3.25, 2.524)","(3.0, 4.3, 3.2846153846153845)"
15-12-2022 14:46:00.576926,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.916666666666668)","(20.0, 70.0, 31.375)","(18.0, 55.0, 31.5625)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 48.0)","(2.15, 3.25, 2.636)","(3.0, 4.3, 3.2846153846153845)"
15-12-2022 14:46:01.791627,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.916666666666668)","(20.0, 70.0, 31.375)","(18.0, 55.0, 31.5625)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 48.0)","(2.15, 3.2, 2.636)","(3.0, 4.3, 3.2846153846153845)"
15-12-2022 14:46:02.957790,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.916666666666668)","(20.0, 70.0, 31.375)","(18.0, 55.0, 34.44444444444444)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 48.0)","(2.15, 3.2, 2.636)","(3.0, 4.3, 3.2846153846153845)"
15-12-2022 14:46:04.084362,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.916666666666668)","(20.0, 70.0, 31.375)","(18.0, 55.0, 34.44444444444444)","(4.0, 8.0, 6.9)","(21.0, 100.0, 48.0)","(2.15, 3.2, 2.636)","(3.0, 4.3, 3.2846153846153845)"
15-12-2022 14:46:05.229222,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.916666666666668)","(20.0, 70.0, 31.375)","(18.0, 55.0, 38.75)","(4.0, 7.8, 6.9)","(21.0, 100.0, 48.0)","(2.15, 3.2, 2.636)","(3.0, 4.3, 3.2846153846153845)"
15-12-2022 14:46:06.362285,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.916666666666668)","(20.0, 70.0, 31.375)","(18.0, 60.0, 38.75)","(4.0, 7.8, 6.9)","(21.0, 100.0, 48.0)","(2.15, 3.2, 2.636)","(3.0, 4.3, 3.3528571428571428)"
15-12-2022 14:46:07.409781,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.916666666666668)","(20.0, 70.0, 31.375)","(18.0, 60.0, 38.75)","(4.0, 7.8, 6.9)","(21.0, 100.0, 48.0)","(2.15, 3.2, 2.458095238095238)","(3.0, 3.85, 3.3528571428571428)"
15-12-2022 14:46:08.478137,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.916666666666668)","(20.0, 70.0, 31.375)","(18.0, 60.0, 38.75)","(4.0, 7.8, 6.9)","(21.0, 100.0, 48.0)","(2.15, 3.3, 2.524)","(3.0, 3.85, 3.2846153846153845)"
15-12-2022 14:46:09.504748,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.916666666666668)","(20.0, 70.0, 31.375)","(18.0, 60.0, 38.75)","(4.0, 7.8, 6.9)","(21.0, 100.0, 48.0)","(2.15, 3.25, 2.524)","(3.0, 4.3, 3.433333333333333)"
15-12-2022 14:46:10.566130,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.916666666666668)","(20.0, 70.0, 31.375)","(18.0, 60.0, 38.75)","(4.0, 7.8, 6.9)","(21.0, 100.0, 48.0)","(2.15, 3.25, 2.524)","(3.0, 4.3, 3.338461538461538)"
15-12-2022 14:46:11.774815,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.3)","(20.0, 70.0, 31.375)","(18.0, 60.0, 38.75)","(4.0, 7.8, 6.9)","(21.0, 100.0, 48.0)","(2.15, 3.25, 2.636)","(3.0, 4.3, 3.338461538461538)"
15-12-2022 14:46:12.860573,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.3)","(20.0, 70.0, 31.375)","(18.0, 60.0, 38.75)","(4.0, 7.8, 6.9)","(21.0, 100.0, 48.0)","(2.15, 3.2, 2.636)","(3.0, 4.3, 3.338461538461538)"
15-12-2022 14:46:14.011822,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.3)","(20.0, 70.0, 31.375)","(18.0, 60.0, 38.75)","(4.0, 7.8, 6.9)","(21.0, 100.0, 48.0)","(2.15, 3.2, 2.636)","(3.0, 4.3, 3.338461538461538)"
15-12-2022 14:46:15.175203,"(41.0, 330.0, 122.47058823529412)","(11.0, 25.0, 22.3)","(20.0, 70.0, 31.375)","(18.0, 60.0, 38.75)","(4.0, 7.8, 6.9)","(21.0, 100.0, 48.0)","(2.15, 3.2, 2.636)","(3.0, 4.3, 3.338461538461538)"
