,Miracle Mikey,My Maddy,Perseus,Exit Sign,Vlasta Bale,London Berry,Pyrenees Chateau
09-01-2023 10:25:40.833015,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:41.859222,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:42.896534,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:43.931301,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:44.913464,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:45.953173,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:46.879674,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:47.896204,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:48.841979,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:49.802326,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:50.804103,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:51.855114,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:52.857616,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:53.891965,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:54.958591,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.031818181818181)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:55.988771,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:56.954630,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:57.941590,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:58.882724,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:25:59.807654,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:00.843433,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:01.871752,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:02.954409,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:04.078544,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 10.625)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:05.188093,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.514285714285714)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:06.290147,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 17.0, 10.8125)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:07.333589,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.5, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:08.373915,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:09.289650,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:10.237022,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:11.216296,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:12.161562,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:13.212816,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:14.243551,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:15.302476,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:16.404187,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:17.484951,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:18.573977,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:19.572124,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:20.567537,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:21.539771,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:22.525335,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:23.486466,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:24.409270,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:25.404395,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:26.376120,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.059090909090909)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:27.392371,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:28.406087,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:29.437173,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:30.449423,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:31.468094,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:32.455754,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:33.441446,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:34.409366,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:35.371604,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:36.382600,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:37.411738,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:38.441491,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:39.468163,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.5, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:40.519489,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:41.533986,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:42.550079,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:43.518715,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:44.612963,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:45.550488,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:46.583970,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:47.624694,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:48.659073,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:49.668956,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:50.749312,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:51.712053,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:52.742228,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:53.759740,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:54.807163,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:55.814724,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:56.902272,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.733333333333333)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:57.961478,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.086363636363636)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:58.987439,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:26:59.978804,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:27:01.016291,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:27:02.021311,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:27:03.015821,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:27:04.016205,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 5.16)","(6.5, 12.0, 10.2)"
09-01-2023 10:27:05.069291,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 7.4, 6.0)","(6.5, 12.0, 9.825)"
09-01-2023 10:27:06.060702,"(3.8, 5.6, 4.27)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.2, 5.942105263157895)","(4.4, 6.6, 6.0)","(6.5, 12.0, 8.1)"
09-01-2023 10:27:07.117410,"(3.8, 5.5, 4.78)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.0, 7.225)","(4.4, 6.6, 6.0)","(6.5, 11.5, 8.1)"
09-01-2023 10:27:08.161480,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.0, 7.225)","(4.4, 6.6, 6.0)","(6.5, 11.5, 8.1)"
09-01-2023 10:27:09.228253,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.514285714285714)","(5.0, 8.0, 6.72)","(4.4, 6.6, 5.6)","(6.5, 11.5, 8.1)"
09-01-2023 10:27:10.291984,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 17.0, 11.514285714285714)","(5.0, 8.0, 6.72)","(4.4, 6.6, 5.6)","(6.5, 11.5, 8.1)"
09-01-2023 10:27:11.273627,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 17.0, 11.514285714285714)","(5.0, 8.0, 6.72)","(4.4, 6.6, 5.6)","(6.5, 11.5, 8.1)"
09-01-2023 10:27:12.240244,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 17.0, 10.8125)","(5.0, 8.0, 6.72)","(4.4, 6.6, 5.6)","(6.5, 11.5, 7.25)"
09-01-2023 10:27:13.225349,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 16.5, 10.8125)","(5.0, 8.0, 6.72)","(4.4, 6.6, 5.6)","(6.5, 11.5, 7.25)"
09-01-2023 10:27:14.246265,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 16.5, 11.7)","(5.0, 8.0, 6.72)","(4.4, 6.6, 5.6)","(6.5, 11.5, 7.25)"
09-01-2023 10:27:15.299833,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.0, 6.72)","(4.4, 6.6, 5.6)","(6.5, 11.5, 7.25)"
09-01-2023 10:27:16.311595,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.0, 6.72)","(4.4, 6.6, 5.6)","(6.5, 11.5, 7.25)"
09-01-2023 10:27:17.375308,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.0, 6.72)","(4.4, 6.6, 5.6)","(6.5, 11.5, 7.25)"
09-01-2023 10:27:18.465151,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.0, 6.72)","(4.4, 6.6, 5.6)","(6.5, 11.5, 7.25)"
09-01-2023 10:27:19.522636,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.8)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.0, 6.72)","(4.4, 6.6, 5.6)","(6.5, 11.5, 7.083333333333334)"
09-01-2023 10:27:20.533029,"(3.8, 5.6, 4.84)","(3.2, 7.0, 6.113636363636363)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.0, 6.72)","(4.4, 6.6, 5.6)","(6.5, 11.5, 7.083333333333334)"
09-01-2023 10:27:21.601660,"(3.8, 5.6, 4.84)","(3.2, 7.0, 6.113636363636363)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.0, 6.72)","(4.4, 6.6, 5.6)","(6.5, 11.5, 7.083333333333334)"
09-01-2023 10:27:22.582793,"(3.8, 5.6, 4.84)","(3.2, 7.0, 6.113636363636363)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.0, 6.72)","(4.4, 6.6, 5.6)","(6.5, 11.5, 7.083333333333334)"
09-01-2023 10:27:23.613209,"(3.8, 5.6, 4.84)","(3.2, 7.0, 6.113636363636363)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.0, 6.72)","(4.4, 6.6, 5.6)","(6.5, 11.5, 7.083333333333334)"
