,Our Ruby,King Lebron,Acacia Dream,Consumption,Shogun Warlord,Hillbilly Jane,Avery Charm,Better Win
09-01-2023 13:37:22.254873,"(1.5, 1.6, 1.591264367816092)","(8.0, 11.5, 10.8)","(10.0, 21.0, 19.875)","(41.0, 150.0, 94.28571428571429)","(4.4, 7.4, 7.247619047619048)","(26.0, 150.0, 137.0)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:23.411176,"(1.5, 1.6, 1.591264367816092)","(8.0, 11.5, 10.8)","(10.0, 21.0, 19.875)","(41.0, 150.0, 94.28571428571429)","(4.4, 7.4, 7.247619047619048)","(26.0, 150.0, 137.0)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:24.597648,"(1.5, 1.6, 1.591264367816092)","(8.0, 11.5, 10.8)","(10.0, 21.0, 19.875)","(41.0, 150.0, 94.28571428571429)","(4.4, 7.4, 7.247619047619048)","(26.0, 150.0, 120.0)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:25.695683,"(1.5, 1.6, 1.591264367816092)","(8.0, 11.5, 10.8)","(10.0, 21.0, 19.875)","(41.0, 150.0, 94.28571428571429)","(4.4, 7.4, 7.247619047619048)","(26.0, 150.0, 120.0)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:26.824097,"(1.5, 1.6, 1.591264367816092)","(8.0, 11.5, 10.8)","(10.0, 21.0, 19.875)","(41.0, 150.0, 94.28571428571429)","(4.4, 7.4, 7.247619047619048)","(26.0, 150.0, 120.0)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:27.930228,"(1.5, 1.6, 1.5904741379310345)","(8.0, 11.5, 10.8)","(10.0, 21.0, 19.5)","(41.0, 150.0, 94.28571428571429)","(4.4, 7.4, 7.247619047619048)","(26.0, 150.0, 120.0)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:28.983110,"(1.5, 1.6, 1.5904741379310345)","(8.0, 11.5, 10.8)","(10.0, 21.0, 20.5)","(41.0, 150.0, 94.28571428571429)","(4.4, 7.4, 7.247619047619048)","(26.0, 150.0, 120.0)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:30.088633,"(1.5, 1.6, 1.5904741379310345)","(8.0, 11.5, 10.8)","(10.0, 21.0, 20.5)","(41.0, 150.0, 94.28571428571429)","(4.4, 7.4, 7.247619047619048)","(26.0, 150.0, 120.0)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:31.149105,"(1.5, 1.6, 1.5904741379310345)","(8.0, 11.5, 10.8)","(10.0, 21.0, 20.5)","(41.0, 150.0, 94.28571428571429)","(4.4, 7.4, 6.988571428571428)","(26.0, 150.0, 120.0)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:32.240022,"(1.5, 1.6, 1.5904741379310345)","(8.0, 11.5, 10.8)","(10.0, 21.0, 20.5)","(41.0, 150.0, 94.28571428571429)","(4.4, 7.4, 6.988571428571428)","(26.0, 150.0, 120.0)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:33.367112,"(1.5, 1.6, 1.5904741379310345)","(8.0, 11.5, 10.8)","(10.0, 21.0, 20.5)","(41.0, 150.0, 94.28571428571429)","(4.4, 7.4, 6.988571428571428)","(26.0, 150.0, 94.11764705882354)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:34.510830,"(1.5, 1.6, 1.5904741379310345)","(8.0, 11.5, 10.8)","(10.0, 21.0, 22.166666666666668)","(41.0, 150.0, 94.28571428571429)","(4.4, 7.4, 6.988571428571428)","(26.0, 160.0, 95.38461538461539)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:35.654175,"(1.5, 1.6, 1.5904741379310345)","(8.0, 11.5, 11.333333333333334)","(10.0, 23.0, 20.5)","(41.0, 150.0, 94.28571428571429)","(4.4, 7.4, 6.988571428571428)","(26.0, 160.0, 95.38461538461539)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:36.755084,"(1.5, 1.6, 1.5904741379310345)","(8.0, 11.5, 11.333333333333334)","(10.0, 22.0, 20.5)","(41.0, 150.0, 92.85714285714286)","(4.4, 7.4, 6.95)","(26.0, 160.0, 95.38461538461539)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:37.899782,"(1.5, 1.6, 1.5904741379310345)","(8.0, 12.0, 11.454545454545455)","(10.0, 22.0, 20.5)","(41.0, 140.0, 92.85714285714286)","(4.4, 7.4, 6.95)","(26.0, 160.0, 95.38461538461539)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:39.002745,"(1.5, 1.6, 1.5904741379310345)","(8.0, 12.0, 11.454545454545455)","(10.0, 22.0, 20.5)","(41.0, 140.0, 92.85714285714286)","(4.4, 7.4, 6.95)","(26.0, 160.0, 94.11764705882354)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:40.082819,"(1.5, 1.6, 1.5904741379310345)","(8.0, 13.0, 10.923076923076923)","(10.0, 22.0, 20.5)","(41.0, 140.0, 92.85714285714286)","(4.4, 7.4, 6.95)","(26.0, 160.0, 90.76923076923077)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:41.125392,"(1.5, 1.6, 1.5904741379310345)","(8.0, 13.0, 10.827586206896552)","(10.0, 22.0, 21.88888888888889)","(41.0, 140.0, 92.85714285714286)","(4.4, 7.4, 7.066666666666666)","(26.0, 160.0, 107.05882352941177)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:42.180931,"(1.5, 1.6, 1.5904741379310345)","(8.0, 13.0, 10.64864864864865)","(10.0, 25.0, 22.6)","(41.0, 140.0, 92.85714285714286)","(4.4, 7.2, 7.066666666666666)","(26.0, 160.0, 107.05882352941177)","(18.0, 32.0, 27.333333333333332)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:43.206099,"(1.5, 1.6, 1.5904661016949153)","(8.0, 12.5, 11.25)","(10.0, 25.0, 22.75)","(41.0, 140.0, 92.85714285714286)","(4.4, 7.2, 7.066666666666666)","(26.0, 160.0, 107.05882352941177)","(18.0, 32.0, 27.333333333333332)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:44.300920,"(1.5, 1.6, 1.5904661016949153)","(8.0, 12.5, 11.25)","(10.0, 25.0, 22.75)","(41.0, 140.0, 92.85714285714286)","(4.4, 7.2, 7.066666666666666)","(26.0, 160.0, 90.76923076923077)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:45.408684,"(1.5, 1.6, 1.5904661016949153)","(8.0, 12.5, 10.909090909090908)","(10.0, 25.0, 23.2)","(41.0, 140.0, 92.85714285714286)","(4.4, 7.2, 7.066666666666666)","(26.0, 160.0, 90.76923076923077)","(18.0, 32.0, 27.8)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:46.574060,"(1.5, 1.6, 1.5904661016949153)","(8.0, 12.5, 10.909090909090908)","(10.0, 25.0, 23.2)","(41.0, 140.0, 92.85714285714286)","(4.4, 7.2, 7.066666666666666)","(26.0, 160.0, 90.76923076923077)","(18.0, 32.0, 27.470588235294116)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:47.703408,"(1.5, 1.6, 1.5904661016949153)","(8.0, 12.5, 10.909090909090908)","(10.0, 25.0, 22.75)","(41.0, 140.0, 92.85714285714286)","(4.4, 7.2, 7.066666666666666)","(26.0, 160.0, 133.75)","(18.0, 32.0, 29.375)","(11.0, 30.0, 29.0)"
09-01-2023 13:37:48.847723,"(1.5, 1.6, 1.5904661016949153)","(8.0, 12.5, 10.909090909090908)","(10.0, 25.0, 22.75)","(41.0, 140.0, 92.85714285714286)","(4.4, 7.2, 7.066666666666666)","(26.0, 150.0, 133.75)","(18.0, 32.0, 28.684210526315788)","(11.0, 30.0, 29.5)"
09-01-2023 13:37:49.952284,"(1.5, 1.6, 1.5904661016949153)","(8.0, 12.5, 10.869565217391305)","(10.0, 25.0, 22.75)","(41.0, 140.0, 92.85714285714286)","(4.4, 7.2, 7.0)","(26.0, 150.0, 133.75)","(18.0, 32.0, 28.684210526315788)","(11.0, 36.0, 32.5)"
09-01-2023 13:37:51.003309,"(1.5, 1.6, 1.5904661016949153)","(8.0, 12.5, 10.869565217391305)","(10.0, 25.0, 22.75)","(41.0, 140.0, 92.85714285714286)","(4.4, 7.2, 7.0)","(26.0, 150.0, 133.75)","(18.0, 32.0, 28.684210526315788)","(11.0, 36.0, 33.0)"
09-01-2023 13:37:52.074452,"(1.5, 1.6, 1.5904661016949153)","(8.0, 12.5, 10.869565217391305)","(10.0, 25.0, 22.75)","(41.0, 140.0, 92.85714285714286)","(4.4, 7.2, 7.0)","(26.0, 150.0, 133.75)","(18.0, 32.0, 28.684210526315788)","(11.0, 36.0, 34.0)"
09-01-2023 13:37:53.140401,"(1.45, 1.6, 1.5904661016949153)","(8.5, 12.5, 10.81578947368421)","(10.0, 25.0, 22.75)","(51.0, 130.0, 92.5)","(4.4, 7.2, 7.0)","(31.0, 150.0, 120.0)","(18.0, 32.0, 28.684210526315788)","(12.0, 36.0, 34.0)"
09-01-2023 13:37:54.232529,"(1.45, 1.6, 1.5904661016949153)","(8.5, 12.5, 11.22)","(10.0, 25.0, 22.75)","(51.0, 130.0, 92.5)","(4.4, 7.2, 7.0)","(31.0, 150.0, 120.0)","(18.0, 32.0, 28.684210526315788)","(12.0, 36.0, 34.0)"
09-01-2023 13:37:55.368034,"(1.45, 1.6, 1.5904661016949153)","(8.5, 12.5, 11.22)","(10.0, 25.0, 22.75)","(51.0, 130.0, 92.5)","(4.4, 7.2, 7.0)","(31.0, 150.0, 120.0)","(18.0, 32.0, 28.684210526315788)","(12.0, 36.0, 34.0)"
09-01-2023 13:37:56.498557,"(1.5, 1.6, 1.5902597402597403)","(8.0, 12.5, 11.22)","(10.0, 25.0, 22.75)","(41.0, 130.0, 92.5)","(4.4, 7.2, 7.0)","(26.0, 150.0, 120.0)","(18.0, 32.0, 28.684210526315788)","(11.0, 36.0, 34.0)"
09-01-2023 13:37:57.606415,"(1.5, 1.6, 1.5906976744186048)","(8.0, 12.5, 11.22)","(10.0, 25.0, 22.75)","(41.0, 130.0, 92.5)","(4.4, 7.2, 7.0)","(26.0, 150.0, 120.0)","(18.0, 32.0, 28.684210526315788)","(11.0, 36.0, 34.0)"
09-01-2023 13:37:58.718345,"(1.5, 1.6, 1.5906976744186048)","(8.0, 12.5, 11.22)","(10.0, 25.0, 22.75)","(41.0, 130.0, 92.5)","(4.4, 7.2, 7.0)","(26.0, 150.0, 120.0)","(18.0, 32.0, 28.18181818181818)","(11.0, 36.0, 34.0)"
09-01-2023 13:37:59.712111,"(1.5, 1.6, 1.5906976744186048)","(8.0, 12.5, 11.22)","(10.0, 25.0, 22.75)","(41.0, 130.0, 92.5)","(4.4, 7.2, 7.0)","(26.0, 150.0, 120.0)","(18.0, 32.0, 28.18181818181818)","(11.0, 36.0, 34.0)"
09-01-2023 13:38:00.702865,"(1.5, 1.6, 1.5906976744186048)","(8.0, 12.5, 11.22)","(10.0, 25.0, 22.75)","(41.0, 130.0, 92.5)","(4.4, 7.2, 7.0)","(26.0, 150.0, 120.0)","(18.0, 32.0, 28.18181818181818)","(11.0, 36.0, 34.0)"
09-01-2023 13:38:01.743351,"(1.5, 1.6, 1.5906976744186048)","(8.0, 12.5, 11.22)","(10.0, 25.0, 22.75)","(41.0, 130.0, 92.5)","(4.4, 7.2, 7.0)","(26.0, 150.0, 120.0)","(18.0, 32.0, 28.18181818181818)","(11.0, 36.0, 34.0)"
09-01-2023 13:38:02.836227,"(1.5, 1.6, 1.5906976744186048)","(8.0, 12.5, 11.22)","(10.0, 25.0, 22.75)","(41.0, 130.0, 92.5)","(4.4, 7.2, 7.0)","(26.0, 150.0, 95.38461538461539)","(18.0, 32.0, 28.18181818181818)","(11.0, 36.0, 34.0)"
09-01-2023 13:38:03.884079,"(1.5, 1.6, 1.5906976744186048)","(8.0, 12.5, 10.976190476190476)","(10.0, 25.0, 22.75)","(41.0, 130.0, 112.14285714285714)","(4.4, 7.2, 7.0)","(26.0, 160.0, 95.38461538461539)","(18.0, 32.0, 28.18181818181818)","(11.0, 36.0, 34.0)"
09-01-2023 13:38:05.000124,"(1.5, 1.6, 1.5906976744186048)","(8.0, 12.5, 11.22)","(10.0, 25.0, 22.75)","(41.0, 130.0, 92.5)","(4.4, 7.2, 7.0)","(26.0, 160.0, 95.38461538461539)","(18.0, 32.0, 28.18181818181818)","(12.0, 36.0, 34.0)"
09-01-2023 13:38:06.050128,"(1.5, 1.6, 1.5902597402597403)","(8.0, 12.5, 11.22)","(10.0, 25.0, 22.75)","(41.0, 130.0, 92.5)","(4.4, 7.2, 7.0)","(26.0, 160.0, 95.38461538461539)","(18.0, 32.0, 28.18181818181818)","(11.0, 36.0, 34.0)"
09-01-2023 13:38:07.096105,"(1.5, 1.6, 1.5902597402597403)","(8.0, 12.5, 11.22)","(10.0, 25.0, 22.75)","(41.0, 130.0, 92.5)","(4.4, 7.2, 7.0)","(26.0, 160.0, 95.38461538461539)","(18.0, 32.0, 28.18181818181818)","(11.0, 36.0, 34.0)"
09-01-2023 13:38:08.189850,"(1.5, 1.6, 1.5902597402597403)","(8.0, 12.5, 11.25)","(10.0, 25.0, 22.75)","(41.0, 130.0, 91.42857142857143)","(4.4, 7.2, 7.0)","(26.0, 160.0, 95.38461538461539)","(18.0, 32.0, 28.18181818181818)","(11.0, 36.0, 34.0)"
09-01-2023 13:38:09.315237,"(1.5, 1.6, 1.5902597402597403)","(8.0, 12.5, 11.25)","(10.0, 25.0, 22.75)","(41.0, 130.0, 96.66666666666667)","(4.4, 7.2, 7.0)","(26.0, 160.0, 90.76923076923077)","(18.0, 32.0, 28.18181818181818)","(11.0, 36.0, 34.0)"
09-01-2023 13:38:10.452060,"(1.5, 1.6, 1.5903314917127072)","(8.0, 12.5, 11.25)","(10.0, 25.0, 22.75)","(41.0, 120.0, 96.66666666666667)","(4.4, 7.2, 7.0)","(26.0, 160.0, 90.76923076923077)","(18.0, 32.0, 28.18181818181818)","(11.0, 36.0, 34.0)"
09-01-2023 13:38:11.603186,"(1.45, 1.6, 1.5903314917127072)","(8.5, 12.5, 11.25)","(10.0, 25.0, 22.75)","(51.0, 120.0, 96.66666666666667)","(4.4, 7.2, 7.0)","(31.0, 160.0, 90.76923076923077)","(19.0, 32.0, 28.18181818181818)","(12.0, 36.0, 27.75)"
09-01-2023 13:38:12.781639,"(1.45, 1.6, 1.5901129943502825)","(9.0, 12.5, 11.1)","(11.0, 25.0, 22.75)","(51.0, 120.0, 96.66666666666667)","(4.4, 7.2, 7.0)","(31.0, 160.0, 90.76923076923077)","(19.0, 32.0, 29.428571428571427)","(12.0, 36.0, 28.5)"
09-01-2023 13:38:13.911830,"(1.45, 1.6, 1.5900568181818182)","(9.0, 12.5, 11.583333333333334)","(11.0, 25.0, 22.75)","(51.0, 120.0, 96.66666666666667)","(4.4, 7.2, 7.0)","(31.0, 160.0, 90.76923076923077)","(19.0, 32.0, 28.727272727272727)","(12.0, 36.0, 32.25)"
09-01-2023 13:38:15.067716,"(1.45, 1.6, 1.5900568181818182)","(9.0, 12.5, 11.583333333333334)","(11.0, 25.0, 22.75)","(51.0, 120.0, 96.66666666666667)","(4.4, 7.2, 7.0)","(31.0, 160.0, 90.76923076923077)","(19.0, 32.0, 28.727272727272727)","(12.0, 36.0, 33.5)"
09-01-2023 13:38:16.138269,"(1.45, 1.6, 1.5900581395348838)","(9.0, 12.5, 11.543478260869565)","(11.0, 25.0, 22.75)","(51.0, 120.0, 96.66666666666667)","(4.4, 7.2, 7.0)","(31.0, 160.0, 90.76923076923077)","(19.0, 32.0, 28.727272727272727)","(12.0, 36.0, 33.5)"
09-01-2023 13:38:17.203693,"(1.45, 1.6, 1.5900581395348838)","(9.0, 12.5, 11.543478260869565)","(11.0, 25.0, 22.75)","(51.0, 120.0, 96.66666666666667)","(4.4, 7.2, 7.0)","(31.0, 160.0, 90.76923076923077)","(19.0, 32.0, 29.0)","(12.0, 36.0, 33.5)"
09-01-2023 13:38:18.239466,"(1.45, 1.6, 1.5900581395348838)","(9.0, 12.5, 11.543478260869565)","(11.0, 25.0, 22.75)","(51.0, 120.0, 96.66666666666667)","(4.4, 7.2, 7.0)","(31.0, 160.0, 90.76923076923077)","(19.0, 32.0, 29.0)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:19.341479,"(1.45, 1.6, 1.5900568181818182)","(9.0, 12.5, 11.321428571428571)","(11.0, 25.0, 22.75)","(51.0, 120.0, 96.66666666666667)","(4.4, 7.2, 7.0)","(31.0, 150.0, 117.5)","(19.0, 32.0, 29.0)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:20.453539,"(1.45, 1.59, 1.5129906542056075)","(9.0, 12.5, 11.321428571428571)","(11.0, 25.0, 22.75)","(51.0, 120.0, 102.5)","(4.4, 7.2, 7.066666666666666)","(31.0, 150.0, 117.5)","(19.0, 32.0, 29.0)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:21.610739,"(1.45, 1.59, 1.5149557522123893)","(9.0, 12.5, 11.5625)","(11.0, 25.0, 22.75)","(51.0, 120.0, 102.5)","(4.4, 7.2, 7.066666666666666)","(31.0, 150.0, 117.5)","(19.0, 32.0, 29.0)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:22.887587,"(1.45, 1.59, 1.5149557522123893)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 120.0, 102.5)","(4.4, 7.2, 7.066666666666666)","(31.0, 150.0, 117.5)","(19.0, 32.0, 29.0)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:24.042685,"(1.45, 1.59, 1.5175213675213675)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 120.0, 102.5)","(4.4, 7.2, 7.066666666666666)","(31.0, 150.0, 117.5)","(19.0, 32.0, 29.0)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:25.200008,"(1.45, 1.59, 1.5175213675213675)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 120.0, 102.5)","(4.4, 7.2, 7.066666666666666)","(31.0, 150.0, 117.5)","(19.0, 32.0, 29.0)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:26.328627,"(1.45, 1.59, 1.5175862068965518)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 120.0, 102.5)","(4.4, 7.2, 7.066666666666666)","(31.0, 150.0, 117.5)","(19.0, 32.0, 29.0)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:27.522909,"(1.45, 1.59, 1.5175862068965518)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 120.0, 102.5)","(4.4, 7.2, 7.066666666666666)","(31.0, 150.0, 117.5)","(19.0, 32.0, 29.0)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:28.626846,"(1.45, 1.59, 1.5564)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 120.0, 102.5)","(4.4, 7.2, 7.0)","(31.0, 150.0, 117.5)","(19.0, 32.0, 29.0)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:29.753065,"(1.45, 1.59, 1.5564)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 120.0, 102.5)","(4.4, 7.2, 7.0)","(31.0, 150.0, 117.5)","(19.0, 32.0, 29.0)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:30.850229,"(1.45, 1.59, 1.5564)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 120.0, 115.0)","(4.4, 7.2, 6.936)","(31.0, 150.0, 125.0)","(19.0, 32.0, 29.0)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:31.971951,"(1.45, 1.59, 1.5564)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 120.0, 115.0)","(4.4, 7.2, 6.936)","(31.0, 150.0, 125.0)","(19.0, 32.0, 29.0)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:33.068907,"(1.45, 1.59, 1.5564)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 110.0, 102.5)","(4.4, 7.2, 6.9818181818181815)","(31.0, 150.0, 101.5625)","(19.0, 32.0, 29.428571428571427)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:34.191969,"(1.45, 1.59, 1.5564)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 110.0, 105.0)","(4.4, 7.2, 6.9818181818181815)","(31.0, 160.0, 101.5625)","(19.0, 30.0, 29.428571428571427)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:35.332023,"(1.45, 1.59, 1.5564)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 110.0, 105.0)","(4.4, 7.2, 6.9818181818181815)","(31.0, 160.0, 105.0)","(19.0, 30.0, 29.428571428571427)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:36.408656,"(1.45, 1.59, 1.5565040650406505)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 110.0, 105.0)","(4.4, 7.2, 6.9818181818181815)","(31.0, 160.0, 105.0)","(19.0, 30.0, 29.428571428571427)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:37.507167,"(1.45, 1.59, 1.5559504132231405)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 110.0, 105.0)","(4.4, 7.2, 6.9818181818181815)","(31.0, 160.0, 105.0)","(19.0, 30.0, 29.428571428571427)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:38.675494,"(1.45, 1.59, 1.5559504132231405)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 110.0, 105.0)","(4.4, 7.2, 6.936)","(31.0, 160.0, 105.0)","(19.0, 30.0, 29.428571428571427)","(12.0, 36.0, 31.625)"
09-01-2023 13:38:39.789442,"(1.45, 1.59, 1.5559504132231405)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 110.0, 105.0)","(4.4, 7.2, 6.9818181818181815)","(31.0, 160.0, 105.0)","(19.0, 30.0, 29.428571428571427)","(12.0, 36.0, 33.2)"
09-01-2023 13:38:40.904608,"(1.45, 1.59, 1.5559504132231405)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 110.0, 105.0)","(4.4, 7.2, 6.9818181818181815)","(31.0, 160.0, 105.0)","(19.0, 30.0, 29.428571428571427)","(12.0, 34.0, 31.142857142857142)"
09-01-2023 13:38:42.018067,"(1.45, 1.55, 1.5307142857142857)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 110.0, 105.0)","(4.4, 7.2, 6.9818181818181815)","(31.0, 160.0, 103.33333333333334)","(19.0, 30.0, 27.714285714285715)","(12.0, 34.0, 32.0)"
09-01-2023 13:38:43.098390,"(1.45, 1.55, 1.518846153846154)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 110.0, 105.0)","(4.4, 7.2, 7.16)","(31.0, 160.0, 103.33333333333334)","(19.0, 28.0, 27.714285714285715)","(12.0, 34.0, 32.0)"
09-01-2023 13:38:44.178373,"(1.45, 1.55, 1.5158947368421052)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 110.0, 105.0)","(4.4, 7.2, 7.16)","(31.0, 160.0, 103.33333333333334)","(19.0, 28.0, 27.714285714285715)","(12.0, 34.0, 31.142857142857142)"
09-01-2023 13:38:45.260020,"(1.45, 1.55, 1.5159574468085106)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 110.0, 105.0)","(4.4, 7.2, 7.16)","(31.0, 160.0, 92.0)","(19.0, 28.0, 27.714285714285715)","(12.0, 34.0, 31.142857142857142)"
09-01-2023 13:38:46.326417,"(1.45, 1.55, 1.5159574468085106)","(9.0, 12.5, 11.875)","(11.0, 25.0, 22.75)","(51.0, 110.0, 105.0)","(4.4, 7.2, 7.16)","(31.0, 160.0, 81.53846153846153)","(19.0, 28.0, 27.714285714285715)","(12.0, 34.0, 31.142857142857142)"
09-01-2023 13:38:47.535033,"(1.45, 1.55, 1.514375)","(9.0, 12.5, 11.875)","(12.0, 25.0, 22.75)","(51.0, 130.0, 118.33333333333333)","(4.4, 7.2, 7.16)","(31.0, 160.0, 81.53846153846153)","(19.0, 28.0, 27.714285714285715)","(12.0, 34.0, 31.142857142857142)"
09-01-2023 13:38:48.749799,"(1.45, 1.55, 1.514375)","(9.0, 12.5, 11.875)","(12.0, 25.0, 22.75)","(51.0, 130.0, 121.0)","(4.4, 7.2, 7.16)","(31.0, 160.0, 115.0)","(19.0, 28.0, 27.714285714285715)","(12.0, 34.0, 31.142857142857142)"
09-01-2023 13:38:49.986639,"(1.45, 1.55, 1.514375)","(9.0, 12.5, 11.875)","(12.0, 25.0, 22.75)","(51.0, 130.0, 121.0)","(4.4, 7.2, 7.1625)","(31.0, 150.0, 115.0)","(19.0, 28.0, 28.727272727272727)","(12.0, 34.0, 31.142857142857142)"
09-01-2023 13:38:51.191054,"(1.45, 1.55, 1.5207692307692309)","(9.0, 12.5, 11.875)","(12.0, 25.0, 22.75)","(51.0, 130.0, 121.0)","(4.4, 7.2, 7.1625)","(31.0, 150.0, 115.0)","(19.0, 32.0, 27.0)","(12.0, 34.0, 31.142857142857142)"
09-01-2023 13:38:52.293419,"(1.45, 1.55, 1.5207692307692309)","(9.0, 12.5, 11.875)","(12.0, 25.0, 22.75)","(51.0, 130.0, 121.0)","(4.4, 7.2, 7.1625)","(31.0, 150.0, 115.0)","(19.0, 32.0, 27.0)","(12.0, 34.0, 31.142857142857142)"
09-01-2023 13:38:53.367187,"(1.45, 1.55, 1.5207692307692309)","(9.0, 12.5, 11.875)","(12.0, 25.0, 22.75)","(51.0, 130.0, 121.0)","(4.4, 7.2, 7.1625)","(31.0, 150.0, 115.0)","(19.0, 32.0, 27.0)","(12.0, 34.0, 31.142857142857142)"
09-01-2023 13:38:54.440048,"(1.45, 1.55, 1.5207692307692309)","(9.0, 12.5, 11.875)","(12.0, 25.0, 22.75)","(51.0, 130.0, 121.0)","(4.4, 7.2, 7.1625)","(31.0, 150.0, 115.0)","(19.0, 32.0, 27.333333333333332)","(12.0, 34.0, 31.142857142857142)"
09-01-2023 13:38:55.556543,"(1.45, 1.55, 1.5207692307692309)","(9.0, 12.5, 11.875)","(12.0, 25.0, 22.75)","(51.0, 130.0, 121.0)","(4.4, 7.2, 7.1625)","(31.0, 150.0, 115.0)","(19.0, 30.0, 27.333333333333332)","(12.0, 34.0, 31.142857142857142)"
09-01-2023 13:38:56.635751,"(1.45, 1.56, 1.523076923076923)","(9.0, 12.5, 11.875)","(12.0, 25.0, 23.5)","(51.0, 130.0, 121.0)","(4.4, 7.2, 7.16)","(31.0, 150.0, 115.0)","(19.0, 30.0, 26.533333333333335)","(12.0, 34.0, 31.142857142857142)"
09-01-2023 13:38:57.788947,"(1.45, 1.56, 1.523076923076923)","(9.0, 12.5, 11.7)","(12.0, 25.0, 24.1)","(51.0, 130.0, 110.0)","(4.4, 7.2, 6.936)","(31.0, 150.0, 128.33333333333334)","(19.0, 27.0, 26.666666666666668)","(12.0, 34.0, 31.05263157894737)"
