,Alta Magacian Nz,English Dance,Miki Magic,Rockon Allie,Sarasun,Mister Domingo,Whos To Blame
16-12-2022 11:59:46.181488,"(2.6, 99999, 99990)","(4.6, 6.8, 5.953846153846154)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:47.251280,"(2.6, 99999, 99990)","(4.6, 6.8, 6.014285714285714)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:48.398388,"(2.6, 99999, 99990)","(4.6, 6.8, 5.4363636363636365)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:49.595348,"(2.6, 99999, 99990)","(4.6, 6.8, 6.05)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:50.804107,"(2.6, 99999, 99990)","(4.6, 6.8, 5.633333333333334)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:51.854255,"(2.6, 99999, 99990)","(4.6, 6.8, 6.475)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:52.872602,"(2.7, 99999, 99990)","(4.6, 6.8, 6.153846153846153)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:53.822536,"(2.7, 99999, 99990)","(4.6, 6.8, 6.434782608695652)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:54.769709,"(2.7, 99999, 99990)","(4.6, 6.8, 5.944444444444445)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:55.811265,"(2.7, 99999, 99990)","(4.6, 6.8, 6.158333333333333)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:56.817169,"(2.7, 99999, 99990)","(4.6, 6.8, 6.03)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:57.833964,"(2.7, 99999, 99990)","(4.6, 6.8, 6.022222222222222)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:58.868044,"(2.7, 99999, 99990)","(4.8, 6.8, 6.022222222222222)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:59.882127,"(2.7, 99999, 99990)","(4.8, 6.8, 6.022222222222222)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:00.888684,"(2.7, 99999, 99990)","(4.8, 6.6, 6.199999999999999)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:01.943399,"(2.7, 99999, 99990)","(4.8, 6.6, 6.199999999999999)","(4.4, 6.8, 5.933333333333334)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:03.018644,"(2.7, 99999, 99990)","(4.8, 6.6, 6.199999999999999)","(4.4, 6.8, 5.685714285714286)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.508333333333335)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:04.088964,"(2.7, 99999, 99990)","(4.8, 6.6, 6.199999999999999)","(4.4, 6.6, 5.6571428571428575)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.290909090909091)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:05.179614,"(2.7, 99999, 99990)","(4.8, 6.6, 6.485714285714286)","(4.4, 6.6, 5.6571428571428575)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.290909090909091)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:06.253650,"(2.7, 99999, 99990)","(4.8, 6.6, 6.485714285714286)","(4.4, 6.6, 5.6571428571428575)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.290909090909091)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:07.353821,"(2.7, 99999, 99990)","(4.8, 6.6, 6.25)","(4.4, 6.6, 5.6571428571428575)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.177777777777777)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:08.382117,"(2.7, 99999, 99990)","(4.8, 6.6, 6.483333333333333)","(4.4, 6.6, 5.6571428571428575)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.177777777777777)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:09.405955,"(2.7, 99999, 99990)","(4.8, 6.6, 6.46)","(4.4, 6.6, 5.6571428571428575)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.1)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:10.394314,"(2.7, 99999, 99990)","(4.8, 6.6, 6.46)","(4.4, 6.6, 5.6571428571428575)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.66)","(9.0, 9.8, 9.1)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:11.338396,"(2.7, 99999, 99990)","(4.8, 6.6, 6.3)","(4.4, 6.6, 5.6571428571428575)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.66)","(9.0, 9.8, 9.1)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:12.301329,"(2.7, 99999, 99990)","(4.8, 6.6, 6.3)","(4.4, 6.6, 5.6571428571428575)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.1, 3.7666666666666666)","(9.0, 9.8, 9.1)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:13.380293,"(2.7, 99999, 99990)","(4.8, 6.6, 6.3)","(4.4, 6.6, 6.0)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.0, 3.7666666666666666)","(9.0, 9.8, 9.1)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:14.426162,"(2.7, 99999, 99990)","(4.8, 6.6, 6.3)","(4.4, 6.6, 6.0)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.1, 3.7666666666666666)","(9.0, 9.8, 9.1)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:15.516315,"(2.7, 99999, 99990)","(4.8, 6.6, 6.3)","(4.4, 6.6, 6.0)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.1, 3.8333333333333335)","(9.0, 9.8, 9.1)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:16.562556,"(2.7, 99999, 99990)","(4.8, 6.6, 6.3)","(4.4, 6.6, 6.0)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.3, 3.8333333333333335)","(9.0, 9.8, 9.1)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:17.557306,"(2.7, 99999, 99990)","(4.8, 6.6, 6.3)","(4.4, 6.6, 6.0)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.3, 3.7)","(9.0, 9.8, 9.1)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:18.546031,"(2.7, 99999, 99990)","(4.8, 6.6, 6.3)","(4.4, 6.6, 6.0)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.3, 3.6833333333333336)","(9.0, 9.8, 9.1)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:19.577285,"(2.7, 99999, 99990)","(4.8, 6.6, 6.3)","(4.4, 6.6, 6.0)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.1, 3.7333333333333334)","(9.0, 9.8, 9.1)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:20.609289,"(2.7, 99999, 99990)","(4.8, 6.6, 6.3)","(4.4, 6.6, 6.0)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.0, 3.7333333333333334)","(9.0, 9.8, 9.1)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:21.640807,"(2.7, 99999, 99990)","(4.8, 6.6, 6.597029702970296)","(4.4, 6.6, 6.0)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.0, 3.7333333333333334)","(9.0, 9.8, 9.52)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:22.772064,"(2.7, 99999, 99990)","(4.8, 6.6, 6.571428571428571)","(4.4, 6.6, 6.0)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.0, 3.7333333333333334)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:23.859284,"(2.7, 99999, 99990)","(4.8, 6.6, 6.5)","(4.4, 6.6, 6.0)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.0, 3.7333333333333334)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:24.892573,"(2.7, 99999, 99990)","(4.8, 6.6, 6.5)","(4.4, 6.6, 6.0)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.0, 3.6875)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:25.986466,"(2.7, 99999, 99990)","(4.8, 6.6, 6.5)","(4.4, 6.6, 5.76)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.3, 3.8000000000000003)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:26.943111,"(2.7, 99999, 99990)","(4.8, 6.6, 6.5)","(4.4, 6.6, 5.76)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.2, 3.8000000000000003)","(8.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:27.875113,"(2.7, 99999, 99990)","(4.8, 6.6, 6.5)","(4.4, 6.6, 5.76)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.1, 3.7666666666666666)","(8.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:28.966802,"(2.7, 99999, 99990)","(4.8, 6.6, 6.5)","(4.4, 6.6, 6.0)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.1, 3.6833333333333336)","(8.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 12:00:29.987817,"(2.7, 99999, 99990)","(4.8, 7.2, 6.771428571428571)","(4.4, 6.4, 6.0)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.1, 3.6833333333333336)","(8.0, 9.8, 9.274999999999999)","(91.0, 190.0, 182.85714285714286)"
16-12-2022 12:00:31.033575,"(2.7, 99999, 99990)","(4.8, 7.2, 6.771428571428571)","(4.4, 6.2, 5.866666666666667)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.1, 3.6416666666666666)","(8.0, 9.8, 9.274999999999999)","(91.0, 200.0, 182.85714285714286)"
16-12-2022 12:00:32.105871,"(2.7, 99999, 99990)","(4.8, 7.2, 6.771428571428571)","(4.4, 6.2, 5.644444444444445)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.1, 3.7333333333333334)","(8.0, 9.8, 9.274999999999999)","(91.0, 200.0, 182.85714285714286)"
16-12-2022 12:00:33.090841,"(2.7, 99999, 99990)","(5.0, 7.2, 6.771428571428571)","(4.6, 6.2, 5.644444444444445)","(61.0, 150.0, 126.66666666666666)","(3.1, 4.0, 3.7333333333333334)","(8.0, 9.8, 9.274999999999999)","(101.0, 200.0, 231.66666666666666)"
16-12-2022 12:00:34.184770,"(2.7, 99999, 99990)","(5.0, 7.2, 6.771428571428571)","(4.6, 5.8, 5.418181818181818)","(61.0, 150.0, 126.66666666666666)","(3.1, 3.95, 3.716666666666667)","(8.0, 9.8, 9.235294117647058)","(101.0, 250.0, 231.66666666666666)"
16-12-2022 12:00:35.260511,"(2.7, 99999, 99990)","(5.0, 7.2, 6.771428571428571)","(4.6, 5.8, 5.418181818181818)","(61.0, 150.0, 126.66666666666666)","(3.1, 3.95, 3.7)","(8.0, 9.8, 9.26)","(101.0, 250.0, 231.66666666666666)"
16-12-2022 12:00:36.327634,"(2.7, 99999, 99990)","(5.0, 7.2, 6.533333333333333)","(4.6, 5.8, 5.418181818181818)","(61.0, 150.0, 126.66666666666666)","(3.1, 3.9, 3.67)","(8.0, 9.8, 9.26)","(101.0, 250.0, 231.66666666666666)"
16-12-2022 12:00:37.401239,"(2.7, 99999, 99990)","(5.0, 7.2, 6.533333333333333)","(4.6, 5.8, 5.418181818181818)","(61.0, 150.0, 126.66666666666666)","(3.1, 3.95, 3.67)","(8.0, 9.8, 9.26)","(101.0, 250.0, 251.42857142857144)"
16-12-2022 12:00:38.500783,"(2.7, 99999, 99990)","(5.0, 7.2, 6.771428571428571)","(4.6, 5.8, 5.418181818181818)","(61.0, 150.0, 126.66666666666666)","(3.1, 3.95, 3.67)","(8.0, 9.8, 9.362499999999999)","(101.0, 270.0, 248.33333333333334)"
16-12-2022 12:00:39.465404,"(2.7, 99999, 99990)","(5.0, 7.2, 6.771428571428571)","(4.6, 5.8, 5.418181818181818)","(61.0, 150.0, 126.66666666666666)","(3.1, 3.95, 3.67)","(8.0, 10.5, 9.362499999999999)","(101.0, 270.0, 248.33333333333334)"
16-12-2022 12:00:40.405994,"(2.7, 99999, 99990)","(5.0, 7.2, 6.771428571428571)","(4.6, 5.8, 5.542857142857143)","(61.0, 150.0, 126.66666666666666)","(3.1, 3.95, 3.67)","(8.0, 10.5, 9.362499999999999)","(101.0, 270.0, 248.33333333333334)"
16-12-2022 12:00:41.482745,"(2.7, 99999, 99990)","(5.0, 7.2, 6.771428571428571)","(4.6, 5.8, 5.542857142857143)","(61.0, 150.0, 126.66666666666666)","(3.1, 3.95, 3.716666666666667)","(8.0, 10.5, 9.644444444444444)","(101.0, 270.0, 248.33333333333334)"
16-12-2022 12:00:42.702500,"(2.7, 99999, 99990)","(5.0, 7.0, 6.630769230769231)","(4.6, 5.8, 5.542857142857143)","(61.0, 150.0, 126.66666666666666)","(3.1, 3.95, 3.716666666666667)","(8.5, 10.5, 9.644444444444444)","(101.0, 270.0, 248.33333333333334)"
16-12-2022 12:00:43.904204,"(2.7, 99999, 99990)","(5.0, 7.0, 6.6)","(4.6, 5.8, 5.542857142857143)","(61.0, 150.0, 126.66666666666666)","(3.1, 3.95, 3.67)","(8.5, 10.5, 9.644444444444444)","(101.0, 270.0, 248.33333333333334)"
16-12-2022 12:00:45.084140,"(2.7, 99999, 99990)","(5.0, 7.0, 6.6)","(4.6, 5.8, 5.542857142857143)","(61.0, 150.0, 126.66666666666666)","(3.1, 3.95, 3.67)","(8.5, 10.5, 9.858333333333334)","(101.0, 270.0, 248.33333333333334)"
16-12-2022 12:00:46.272949,"(2.7, 99999, 99990)","(5.0, 7.0, 6.454545454545455)","(4.6, 5.8, 5.228571428571429)","(61.0, 150.0, 126.66666666666666)","(3.1, 3.95, 3.934615384615385)","(8.5, 10.5, 10.011111111111111)","(101.0, 270.0, 248.33333333333334)"
16-12-2022 12:00:47.408339,"(2.7, 99999, 99990)","(5.0, 7.0, 6.454545454545455)","(4.6, 5.3, 5.166666666666667)","(61.0, 150.0, 126.66666666666666)","(3.1, 3.95, 3.9458333333333333)","(8.5, 10.5, 10.245454545454546)","(101.0, 270.0, 240.0)"
16-12-2022 12:00:48.539225,"(2.7, 99999, 99990)","(5.0, 7.0, 6.818181818181818)","(4.6, 5.0, 4.904761904761905)","(61.0, 150.0, 126.66666666666666)","(3.1, 3.95, 3.9458333333333333)","(8.5, 10.5, 10.245454545454546)","(101.0, 280.0, 240.0)"
16-12-2022 12:00:49.619958,"(2.7, 99999, 99990)","(5.0, 7.0, 6.818181818181818)","(4.6, 5.0, 4.904761904761905)","(61.0, 150.0, 126.66666666666666)","(3.1, 3.95, 3.947058823529412)","(8.5, 10.5, 10.245454545454546)","(101.0, 280.0, 240.0)"
16-12-2022 12:00:50.767386,"(2.7, 99999, 99990)","(5.0, 7.0, 6.818181818181818)","(4.6, 5.0, 4.8428571428571425)","(61.0, 150.0, 196.66666666666666)","(3.1, 3.95, 3.9125)","(8.5, 10.5, 10.214285714285714)","(101.0, 280.0, 230.0)"
16-12-2022 12:00:51.906782,"(2.7, 99999, 99990)","(5.0, 7.2, 6.857142857142857)","(4.6, 5.0, 4.8428571428571425)","(61.0, 220.0, 196.66666666666666)","(3.1, 3.95, 3.7794117647058822)","(8.5, 11.5, 10.214285714285714)","(101.0, 280.0, 230.0)"
16-12-2022 12:00:53.062493,"(2.7, 99999, 99990)","(5.0, 7.2, 6.87)","(4.6, 5.0, 4.856521739130435)","(61.0, 220.0, 188.33333333333334)","(3.1, 4.0, 3.9)","(8.5, 11.5, 10.5625)","(101.0, 280.0, 257.0)"
16-12-2022 12:00:54.257917,"(2.7, 99999, 99990)","(5.0, 7.2, 7.0)","(4.6, 4.9, 4.766666666666667)","(61.0, 210.0, 171.66666666666666)","(3.1, 4.0, 3.8846153846153846)","(8.5, 11.5, 10.653846153846153)","(101.0, 270.0, 257.0)"
16-12-2022 12:00:55.321610,"(2.7, 99999, 99990)","(5.0, 7.2, 6.933333333333334)","(4.6, 4.9, 4.766666666666667)","(61.0, 190.0, 148.75)","(3.1, 4.0, 3.8846153846153846)","(8.5, 11.5, 10.653846153846153)","(101.0, 270.0, 267.27272727272725)"
16-12-2022 12:00:56.449807,"(2.7, 99999, 99990)","(5.0, 7.2, 7.0)","(4.6, 4.9, 4.766666666666667)","(61.0, 190.0, 125.83333333333333)","(3.1, 4.0, 3.875)","(8.5, 11.5, 10.75)","(101.0, 280.0, 267.27272727272725)"
16-12-2022 12:00:57.563755,"(2.7, 99999, 99990)","(5.0, 7.2, 6.96)","(4.6, 4.9, 4.847058823529412)","(61.0, 190.0, 155.0)","(3.1, 4.0, 3.8625)","(8.5, 11.5, 10.642857142857142)","(101.0, 280.0, 267.27272727272725)"
16-12-2022 12:00:58.667552,"(2.7, 99999, 99990)","(5.0, 7.2, 7.140000000000001)","(4.6, 4.9, 4.847058823529412)","(61.0, 180.0, 155.0)","(3.1, 4.0, 3.9017857142857144)","(8.5, 11.5, 10.642857142857142)","(101.0, 280.0, 267.27272727272725)"
16-12-2022 12:00:59.786980,"(2.7, 99999, 99990)","(5.0, 7.2, 6.8)","(4.6, 4.9, 4.847058823529412)","(61.0, 180.0, 157.14285714285714)","(3.1, 4.0, 3.8777777777777778)","(8.5, 11.5, 10.375)","(101.0, 280.0, 267.27272727272725)"
16-12-2022 12:01:01.025317,"(2.7, 99999, 99990)","(5.0, 7.2, 6.821052631578947)","(4.6, 4.9, 4.855)","(61.0, 170.0, 122.85714285714286)","(3.1, 4.0, 4.184)","(8.5, 11.5, 10.833333333333334)","(101.0, 280.0, 267.27272727272725)"
16-12-2022 12:01:02.241373,"(2.7, 99999, 99990)","(5.0, 7.2, 6.821052631578947)","(4.6, 4.9, 4.855)","(61.0, 130.0, 122.85714285714286)","(3.1, 4.4, 4.095454545454546)","(8.5, 11.5, 10.833333333333334)","(101.0, 280.0, 267.27272727272725)"
16-12-2022 12:01:03.481605,"(2.7, 99999, 99990)","(5.0, 7.2, 6.821052631578947)","(4.4, 4.9, 4.855)","(61.0, 130.0, 122.85714285714286)","(3.1, 4.3, 4.225)","(8.5, 11.5, 10.833333333333334)","(101.0, 280.0, 267.27272727272725)"
16-12-2022 12:01:04.693480,"(2.7, 99999, 99990)","(5.0, 7.2, 6.821052631578947)","(4.4, 4.9, 4.855)","(61.0, 130.0, 122.85714285714286)","(3.1, 4.3, 4.134482758620689)","(8.5, 11.5, 10.717391304347826)","(101.0, 280.0, 267.27272727272725)"
16-12-2022 12:01:05.820963,"(2.7, 99999, 99990)","(5.0, 7.2, 6.821052631578947)","(4.4, 4.9, 4.855)","(61.0, 130.0, 122.85714285714286)","(3.1, 4.3, 4.154545454545454)","(8.5, 11.5, 10.717391304347826)","(101.0, 280.0, 267.27272727272725)"
16-12-2022 12:01:06.952456,"(2.7, 99999, 99990)","(5.0, 7.2, 6.821052631578947)","(4.4, 4.9, 4.855)","(61.0, 130.0, 122.85714285714286)","(3.1, 4.3, 4.115384615384615)","(8.5, 11.5, 10.717391304347826)","(101.0, 280.0, 256.66666666666663)"
16-12-2022 12:01:08.057270,"(2.7, 99999, 99990)","(5.0, 7.2, 6.821052631578947)","(4.4, 4.9, 4.855)","(61.0, 130.0, 122.85714285714286)","(3.1, 4.3, 4.115384615384615)","(8.5, 11.5, 10.717391304347826)","(101.0, 280.0, 267.27272727272725)"
16-12-2022 12:01:09.168141,"(2.7, 99999, 99990)","(5.0, 7.2, 6.821052631578947)","(4.4, 4.9, 4.855)","(61.0, 130.0, 122.85714285714286)","(3.1, 4.3, 4.115384615384615)","(8.5, 11.5, 10.717391304347826)","(101.0, 280.0, 249.09090909090907)"
16-12-2022 12:01:10.295733,"(2.7, 99999, 99990)","(5.0, 7.2, 6.95)","(4.4, 5.0, 4.792592592592593)","(61.0, 130.0, 100.0)","(3.1, 4.3, 4.161538461538462)","(8.5, 11.5, 10.308823529411764)","(101.0, 260.0, 249.09090909090907)"
16-12-2022 12:01:11.409075,"(2.7, 99999, 99990)","(5.0, 7.2, 6.95)","(4.4, 5.0, 4.8625)","(61.0, 130.0, 107.5)","(3.1, 4.3, 4.166666666666667)","(8.5, 11.5, 9.9)","(101.0, 260.0, 249.09090909090907)"
16-12-2022 12:01:12.521382,"(2.7, 99999, 99990)","(5.0, 7.2, 7.066666666666666)","(4.4, 5.0, 4.8625)","(61.0, 130.0, 107.5)","(3.1, 4.3, 4.195652173913043)","(8.5, 10.0, 9.688888888888888)","(101.0, 260.0, 249.09090909090907)"
16-12-2022 12:01:13.662318,"(2.7, 99999, 99990)","(5.0, 7.2, 7.133333333333334)","(4.4, 5.0, 4.8625)","(61.0, 130.0, 107.5)","(3.1, 4.3, 4.154545454545454)","(8.5, 10.0, 12.224770642201834)","(101.0, 260.0, 249.09090909090907)"
16-12-2022 12:01:14.758934,"(2.7, 99999, 99990)","(5.0, 7.2, 6.9818181818181815)","(4.4, 5.0, 4.876470588235295)","(61.0, 130.0, 107.5)","(3.1, 4.3, 4.14)","(8.5, 12.5, 10.65)","(101.0, 260.0, 249.09090909090907)"
16-12-2022 12:01:15.971174,"(2.7, 99999, 99990)","(5.0, 7.2, 6.9)","(4.4, 5.0, 4.893548387096774)","(61.0, 130.0, 107.5)","(3.2, 4.3, 4.154545454545454)","(8.5, 12.0, 10.375)","(101.0, 260.0, 249.09090909090907)"
16-12-2022 12:01:17.112505,"(2.7, 99999, 99990)","(5.0, 7.2, 7.015384615384615)","(4.4, 5.0, 4.61358024691358)","(61.0, 130.0, 107.5)","(3.2, 4.3, 4.0145299145299145)","(8.5, 10.5, 10.461538461538462)","(101.0, 260.0, 240.0)"
16-12-2022 12:01:18.335440,"(2.7, 99999, 99990)","(5.0, 7.2, 7.165217391304348)","(4.4, 4.7, 4.61566265060241)","(61.0, 130.0, 107.5)","(3.2, 4.1, 4.028985507246377)","(8.5, 10.5, 10.75)","(101.0, 260.0, 240.0)"
16-12-2022 12:01:19.531570,"(2.7, 99999, 99990)","(5.0, 7.2, 7.165217391304348)","(4.4, 4.7, 4.61566265060241)","(61.0, 130.0, 107.5)","(3.2, 4.1, 4.026865671641791)","(8.5, 11.5, 10.921052631578947)","(101.0, 260.0, 240.0)"
16-12-2022 12:01:20.812967,"(2.7, 99999, 99990)","(5.0, 7.2, 6.990909090909091)","(4.4, 4.7, 4.616455696202531)","(61.0, 130.0, 107.5)","(3.2, 4.1, 4.0285714285714285)","(8.5, 11.5, 9.685714285714285)","(101.0, 260.0, 249.09090909090907)"
16-12-2022 12:01:22.055876,"(2.7, 99999, 99990)","(5.0, 7.4, 7.019718309859155)","(4.4, 4.7, 4.616455696202531)","(61.0, 130.0, 123.57142857142857)","(3.2, 4.1, 4.0285714285714285)","(8.5, 10.0, 9.652173913043478)","(101.0, 260.0, 245.0)"
16-12-2022 12:01:23.241320,"(2.7, 99999, 99990)","(5.0, 7.4, 7.019718309859155)","(4.4, 4.7, 4.616455696202531)","(61.0, 130.0, 127.3076923076923)","(3.2, 4.1, 4.0285714285714285)","(8.5, 10.0, 9.652173913043478)","(101.0, 260.0, 245.0)"
16-12-2022 12:01:24.375696,"(2.7, 99999, 99990)","(5.0, 7.4, 7.019718309859155)","(4.4, 4.7, 4.616455696202531)","(61.0, 140.0, 127.3076923076923)","(3.2, 4.1, 4.0285714285714285)","(8.5, 10.0, 9.652173913043478)","(101.0, 260.0, 245.0)"
16-12-2022 12:01:25.499715,"(2.7, 99999, 99990)","(5.0, 7.4, 7.019718309859155)","(4.4, 4.7, 4.6203125)","(61.0, 140.0, 127.3076923076923)","(3.2, 4.1, 4.029032258064516)","(8.5, 10.0, 9.652173913043478)","(101.0, 260.0, 245.0)"
16-12-2022 12:01:26.613260,"(2.7, 99999, 99990)","(5.0, 7.4, 7.019718309859155)","(4.4, 4.7, 4.626530612244898)","(61.0, 140.0, 124.28571428571428)","(3.2, 4.1, 4.029032258064516)","(8.5, 10.0, 9.652173913043478)","(101.0, 260.0, 225.55555555555554)"
16-12-2022 12:01:27.777800,"(2.7, 99999, 99990)","(5.0, 7.4, 7.053846153846154)","(4.4, 4.7, 4.626530612244898)","(61.0, 140.0, 124.28571428571428)","(3.2, 4.1, 4.029032258064516)","(8.5, 10.0, 9.652173913043478)","(101.0, 250.0, 222.5)"
16-12-2022 12:01:29.104780,"(2.7, 99999, 99990)","(5.0, 7.4, 7.032)","(4.4, 4.7, 4.634545454545455)","(61.0, 140.0, 130.83333333333331)","(3.2, 4.1, 4.036231884057971)","(8.5, 10.0, 9.692307692307692)","(101.0, 240.0, 193.33333333333334)"
