,Wild Dash Zip,Book Book,Cuban Rhythm,Cheers,My Mates Barney,Ayaya,Mia Special,Our Mate Rocco
08-01-2023 18:20:24.007516,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 13.428571428571429)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:25.092994,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 13.428571428571429)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:26.205930,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 13.428571428571429)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:27.276470,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 13.428571428571429)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:28.388388,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 13.428571428571429)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:29.451219,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 13.428571428571429)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:30.574909,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 13.428571428571429)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:31.614234,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 13.428571428571429)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:32.736400,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 13.428571428571429)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:33.816440,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 13.428571428571429)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:34.860795,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 13.428571428571429)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:35.909827,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:37.048058,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:38.175082,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:39.318885,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:40.476728,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:41.538867,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:42.581656,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:43.546176,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:44.544239,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:45.924333,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:46.983116,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:48.085171,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:49.087690,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:50.550136,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:52.002271,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:53.231643,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:54.534470,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:55.590409,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:56.605322,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:57.750563,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:20:58.842895,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:00.003218,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:01.247467,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:02.525778,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:03.691050,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:04.760142,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:05.795066,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:07.066148,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:08.201065,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:09.274840,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:10.326865,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:11.451273,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:12.775824,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:14.103922,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:15.292400,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:16.447144,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:17.561734,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:18.747491,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:19.908803,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:21.128788,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:22.187274,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:23.252539,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:24.278443,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:25.362751,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:26.519629,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:27.726658,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:28.874074,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:30.019132,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:31.090956,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:32.235030,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:33.342819,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:34.527986,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:35.699807,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:36.792508,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:37.797168,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 10.524999999999999)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 29.090909090909093)"
08-01-2023 18:21:38.927326,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 17.5, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:21:40.348796,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:21:41.508493,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:21:42.649729,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:21:43.734536,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:21:44.749907,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:21:45.790183,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:21:46.942448,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:21:48.078594,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:21:49.187691,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:21:50.203129,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:21:51.276027,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:21:52.461544,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:21:53.549818,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:21:54.531014,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:21:55.596841,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:21:56.736887,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:21:57.934737,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:21:58.976066,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:22:00.032924,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:22:01.143743,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:22:02.369069,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
08-01-2023 18:22:03.540915,"(3.5, 4.8, 3.99)","(19.0, 46.0, 31.75)","(5.0, 8.4, 6.24)","(3.7, 6.8, 4.471739130434782)","(8.5, 18.0, 12.0)","(5.0, 10.5, 8.036)","(6.0, 10.5, 9.7)","(18.0, 60.0, 33.4375)"
