,Alvin Delight,Ulna,Thai Time,Smug Doug,Son Of Brock,Marrying,Fernbank Flyer,Sally Sugar
07-12-2022 13:46:11.733977,"(61.0, 500.0, 183.63636363636363)","(4.0, 4.9, 4.375)","(7.0, 22.0, 16.0)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.2133333333333334)","(18.0, 70.0, 28.214285714285715)","(4.4, 9.4, 8.4)","(21.0, 110.0, 85.69999999999999)"
07-12-2022 13:46:12.837221,"(61.0, 500.0, 268.0)","(4.0, 4.9, 4.375)","(7.0, 23.0, 14.692307692307692)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.2133333333333334)","(18.0, 70.0, 29.5)","(4.4, 9.4, 8.4)","(21.0, 110.0, 85.69999999999999)"
07-12-2022 13:46:13.963774,"(61.0, 500.0, 268.0)","(4.0, 4.9, 4.375)","(7.0, 23.0, 14.692307692307692)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.3325)","(18.0, 70.0, 29.5)","(4.4, 9.4, 8.4)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:15.139924,"(61.0, 500.0, 268.0)","(4.0, 4.9, 4.375)","(7.0, 23.0, 14.692307692307692)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 29.5)","(4.4, 9.4, 8.694117647058825)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:16.326501,"(61.0, 500.0, 190.9090909090909)","(4.0, 4.9, 4.375)","(7.0, 23.0, 14.692307692307692)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 29.5)","(4.4, 9.4, 8.694117647058825)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:17.481465,"(61.0, 500.0, 190.9090909090909)","(4.0, 4.9, 4.375)","(7.0, 23.0, 14.692307692307692)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 29.5)","(4.4, 9.4, 8.025)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:18.647071,"(61.0, 500.0, 190.9090909090909)","(4.0, 4.8, 4.26)","(7.0, 23.0, 14.692307692307692)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 29.5)","(4.4, 9.4, 8.025)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:19.687016,"(61.0, 500.0, 190.9090909090909)","(4.0, 4.8, 4.26)","(7.0, 23.0, 14.692307692307692)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 29.5)","(4.4, 9.4, 8.066666666666666)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:20.779870,"(61.0, 500.0, 190.9090909090909)","(4.0, 4.8, 4.26)","(7.0, 23.0, 14.692307692307692)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 29.5)","(4.4, 9.4, 8.066666666666666)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:21.991511,"(61.0, 500.0, 254.28571428571428)","(4.0, 4.8, 4.26)","(7.0, 23.0, 14.692307692307692)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 29.5)","(4.4, 9.4, 8.4)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:23.191644,"(61.0, 500.0, 254.28571428571428)","(4.0, 4.8, 4.26)","(7.0, 23.0, 14.692307692307692)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 47.5)","(4.4, 9.4, 8.4)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:24.406141,"(61.0, 500.0, 254.28571428571428)","(4.0, 4.8, 4.26)","(7.0, 23.0, 14.692307692307692)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 47.5)","(4.4, 9.4, 8.4)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:25.577600,"(61.0, 500.0, 254.28571428571428)","(4.0, 4.8, 4.26)","(7.0, 23.0, 14.692307692307692)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 47.5)","(4.4, 9.4, 8.066666666666666)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:26.693143,"(61.0, 500.0, 254.28571428571428)","(4.0, 4.8, 4.26)","(7.0, 23.0, 15.125)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 47.5)","(4.4, 9.4, 8.4)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:27.956381,"(61.0, 500.0, 254.28571428571428)","(4.0, 4.8, 4.26)","(7.0, 23.0, 13.76923076923077)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 47.5)","(4.4, 9.4, 8.4)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:29.103110,"(61.0, 500.0, 254.28571428571428)","(4.0, 4.8, 4.26)","(7.0, 23.0, 15.153846153846153)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 47.5)","(4.4, 9.4, 8.4)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:30.395681,"(61.0, 500.0, 254.28571428571428)","(4.0, 4.8, 4.26)","(7.0, 23.0, 15.153846153846153)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 47.5)","(4.4, 9.4, 8.066666666666666)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:31.953522,"(61.0, 500.0, 254.28571428571428)","(4.0, 4.8, 4.26)","(7.0, 23.0, 15.153846153846153)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 47.5)","(4.4, 9.4, 8.066666666666666)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:33.427647,"(61.0, 500.0, 254.28571428571428)","(4.0, 4.8, 4.26)","(7.0, 23.0, 15.153846153846153)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 47.5)","(4.4, 9.4, 8.066666666666666)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:34.710113,"(61.0, 500.0, 254.28571428571428)","(4.0, 4.8, 4.26)","(7.0, 23.0, 15.75)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 47.5)","(4.4, 9.4, 8.4)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:35.853176,"(61.0, 500.0, 254.28571428571428)","(4.0, 4.8, 4.26)","(7.0, 22.0, 15.75)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 47.5)","(4.4, 9.4, 8.4)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:36.926266,"(61.0, 500.0, 254.28571428571428)","(4.0, 4.8, 4.26)","(7.0, 22.0, 15.75)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 47.5)","(4.4, 9.4, 8.4)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:37.988888,"(61.0, 500.0, 254.28571428571428)","(4.0, 4.8, 4.26)","(7.0, 22.0, 15.75)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 47.5)","(4.4, 9.4, 8.4)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:39.102538,"(61.0, 500.0, 254.28571428571428)","(4.0, 4.8, 4.26)","(7.0, 22.0, 15.75)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 47.5)","(4.4, 9.4, 8.4)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:40.287140,"(61.0, 500.0, 254.28571428571428)","(4.0, 4.8, 4.26)","(7.0, 22.0, 15.75)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 47.5)","(4.4, 9.4, 8.4)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:41.514053,"(61.0, 500.0, 254.28571428571428)","(4.0, 4.8, 4.26)","(7.0, 22.0, 15.153846153846153)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.32)","(18.0, 70.0, 47.5)","(4.4, 9.4, 7.566666666666666)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:42.757596,"(61.0, 500.0, 254.28571428571428)","(4.0, 4.8, 4.26)","(7.0, 23.0, 15.153846153846153)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.36, 2.287272727272727)","(18.0, 70.0, 37.11538461538461)","(4.4, 9.4, 8.31111111111111)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:43.926235,"(61.0, 520.0, 315.45454545454544)","(4.0, 4.8, 4.4)","(7.0, 23.0, 15.153846153846153)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.32, 2.2784615384615385)","(18.0, 70.0, 37.11538461538461)","(4.4, 9.2, 8.31111111111111)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:45.007562,"(61.0, 520.0, 315.45454545454544)","(4.0, 4.8, 4.4)","(7.0, 22.0, 15.75)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.32, 2.2784615384615385)","(18.0, 70.0, 37.11538461538461)","(4.4, 9.2, 8.31111111111111)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:46.202426,"(61.0, 520.0, 315.45454545454544)","(4.0, 4.8, 4.4)","(7.0, 22.0, 15.75)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.32, 2.2784615384615385)","(18.0, 70.0, 37.11538461538461)","(4.4, 9.2, 7.4399999999999995)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:47.321747,"(61.0, 520.0, 315.45454545454544)","(4.0, 4.8, 4.333333333333333)","(7.0, 25.0, 20.0)","(12.0, 26.0, 23.444444444444443)","(2.0, 2.32, 2.2784615384615385)","(18.0, 70.0, 37.11538461538461)","(4.4, 9.2, 7.4399999999999995)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:48.551389,"(61.0, 520.0, 315.45454545454544)","(4.0, 4.8, 4.199999999999999)","(7.0, 24.0, 19.153846153846153)","(12.0, 25.0, 22.666666666666668)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 37.11538461538461)","(4.4, 9.2, 8.266666666666666)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:49.707615,"(61.0, 520.0, 315.45454545454544)","(4.0, 4.8, 4.199999999999999)","(7.0, 24.0, 18.0)","(12.0, 25.0, 20.153846153846153)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 37.11538461538461)","(4.4, 9.2, 8.266666666666666)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:50.882625,"(61.0, 520.0, 315.45454545454544)","(4.0, 4.8, 4.449999999999999)","(7.0, 24.0, 18.6)","(12.0, 25.0, 20.153846153846153)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 37.11538461538461)","(4.4, 9.2, 7.625)","(21.0, 110.0, 69.5)"
07-12-2022 13:46:51.996782,"(61.0, 520.0, 315.45454545454544)","(4.0, 4.8, 4.552941176470588)","(7.0, 24.0, 20.4)","(12.0, 25.0, 22.666666666666668)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 37.11538461538461)","(4.4, 9.2, 7.275)","(21.0, 110.0, 57.875)"
07-12-2022 13:46:53.071093,"(61.0, 520.0, 315.45454545454544)","(4.0, 4.8, 4.68)","(7.0, 24.0, 20.4)","(12.0, 25.0, 23.444444444444443)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 35.5)","(4.4, 9.2, 8.399999999999999)","(21.0, 95.0, 57.875)"
07-12-2022 13:46:54.190564,"(61.0, 520.0, 315.45454545454544)","(4.0, 4.8, 4.5375)","(7.0, 24.0, 19.153846153846153)","(12.0, 26.0, 19.866666666666667)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 35.5)","(4.4, 9.2, 8.399999999999999)","(21.0, 95.0, 57.875)"
07-12-2022 13:46:55.242709,"(61.0, 520.0, 315.45454545454544)","(4.0, 4.8, 4.5375)","(7.0, 24.0, 18.2)","(12.0, 26.0, 19.866666666666667)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 40.75)","(4.4, 9.2, 8.399999999999999)","(21.0, 95.0, 57.875)"
07-12-2022 13:46:56.508629,"(61.0, 520.0, 250.0)","(4.0, 4.8, 4.657142857142857)","(7.0, 23.0, 18.0)","(12.0, 26.0, 19.866666666666667)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 40.75)","(4.4, 9.2, 7.625)","(21.0, 95.0, 57.875)"
07-12-2022 13:46:57.696691,"(61.0, 510.0, 246.0)","(4.0, 4.8, 4.657142857142857)","(7.0, 23.0, 19.363636363636363)","(12.0, 26.0, 19.866666666666667)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 40.75)","(4.4, 9.2, 8.453333333333333)","(21.0, 95.0, 55.833333333333336)"
07-12-2022 13:46:58.891228,"(61.0, 510.0, 246.0)","(4.0, 4.8, 4.657142857142857)","(7.0, 23.0, 19.363636363636363)","(12.0, 26.0, 19.866666666666667)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 40.75)","(4.4, 9.2, 8.453333333333333)","(21.0, 75.0, 55.833333333333336)"
07-12-2022 13:46:59.997428,"(61.0, 510.0, 246.0)","(4.0, 4.8, 4.661538461538462)","(7.0, 24.0, 20.4)","(12.0, 26.0, 19.866666666666667)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 40.75)","(4.4, 9.2, 8.453333333333333)","(21.0, 75.0, 55.833333333333336)"
07-12-2022 13:47:00.991572,"(61.0, 510.0, 246.0)","(4.0, 4.8, 4.661538461538462)","(7.0, 24.0, 20.4)","(12.0, 26.0, 19.866666666666667)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 40.75)","(4.4, 9.2, 7.625)","(21.0, 75.0, 55.833333333333336)"
07-12-2022 13:47:02.048532,"(61.0, 510.0, 246.0)","(4.0, 4.8, 4.575)","(7.0, 24.0, 20.4)","(12.0, 26.0, 19.866666666666667)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 40.75)","(4.4, 9.2, 7.275)","(21.0, 75.0, 55.833333333333336)"
07-12-2022 13:47:03.113018,"(61.0, 510.0, 246.0)","(4.0, 4.8, 4.657142857142857)","(7.0, 24.0, 20.4)","(12.0, 26.0, 19.866666666666667)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 40.75)","(4.4, 9.2, 8.399999999999999)","(21.0, 75.0, 55.833333333333336)"
07-12-2022 13:47:04.246965,"(61.0, 510.0, 246.0)","(4.0, 4.8, 4.657142857142857)","(7.0, 24.0, 20.4)","(12.0, 26.0, 19.866666666666667)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 40.75)","(4.4, 9.2, 8.399999999999999)","(21.0, 75.0, 55.833333333333336)"
07-12-2022 13:47:05.434006,"(61.0, 510.0, 246.0)","(4.0, 4.8, 4.657142857142857)","(7.0, 24.0, 21.75)","(12.0, 26.0, 19.1)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 51.12903225806451)","(4.4, 9.2, 9.027027027027026)","(21.0, 75.0, 63.166666666666664)"
07-12-2022 13:47:06.555112,"(61.0, 420.0, 335.0)","(4.0, 4.8, 4.199999999999999)","(7.0, 25.0, 23.46153846153846)","(12.0, 26.0, 19.1)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 51.12903225806451)","(4.4, 9.2, 9.0)","(21.0, 70.0, 63.166666666666664)"
07-12-2022 13:47:07.675544,"(61.0, 420.0, 370.7142857142857)","(4.0, 4.8, 4.199999999999999)","(7.0, 25.0, 23.46153846153846)","(12.0, 26.0, 19.1)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 51.12903225806451)","(4.4, 9.2, 8.911111111111111)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:08.831588,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.199999999999999)","(7.0, 25.0, 23.46153846153846)","(12.0, 26.0, 19.1)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 51.12903225806451)","(4.4, 9.8, 9.350000000000001)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:09.930539,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.199999999999999)","(7.0, 25.0, 23.46153846153846)","(12.0, 26.0, 19.1)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 55.0)","(4.4, 9.8, 9.350000000000001)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:11.049175,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.199999999999999)","(7.0, 25.0, 23.46153846153846)","(12.0, 26.0, 19.1)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 55.0)","(4.4, 9.8, 9.641176470588237)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:12.322270,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.199999999999999)","(7.0, 25.0, 23.46153846153846)","(12.0, 26.0, 19.1)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 55.0)","(4.4, 9.8, 12.333333333333332)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:13.498335,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.199999999999999)","(7.0, 25.0, 23.46153846153846)","(12.0, 26.0, 19.1)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 55.0)","(4.4, 12.5, 11.033333333333333)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:14.702949,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.7176470588235295)","(7.0, 25.0, 23.46153846153846)","(12.0, 26.0, 19.1)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 55.0)","(4.4, 11.5, 9.911764705882353)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:15.872901,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.741176470588235)","(7.0, 25.0, 23.46153846153846)","(12.0, 26.0, 19.1)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 55.0)","(4.4, 10.5, 9.64)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:17.028286,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.742307692307692)","(7.0, 25.0, 23.46153846153846)","(12.0, 26.0, 19.1)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 55.0)","(4.4, 10.0, 9.325)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:18.339653,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.742307692307692)","(7.0, 25.0, 23.46153846153846)","(12.0, 26.0, 19.1)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 55.0)","(4.4, 10.0, 9.672)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:19.490116,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.742307692307692)","(7.0, 25.0, 23.823529411764707)","(12.0, 26.0, 19.1)","(2.0, 2.32, 2.155294117647059)","(18.0, 70.0, 37.0)","(4.4, 9.8, 9.581818181818182)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:20.632951,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.742307692307692)","(7.0, 25.0, 22.5)","(12.0, 26.0, 19.1)","(2.0, 2.32, 2.1184)","(18.0, 70.0, 47.23529411764706)","(4.4, 9.8, 9.275)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:21.755729,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.742307692307692)","(7.0, 25.0, 22.625)","(12.0, 26.0, 19.1)","(2.0, 2.32, 2.1227272727272726)","(18.0, 70.0, 47.23529411764706)","(4.4, 9.8, 9.275)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:22.972017,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.742307692307692)","(7.0, 25.0, 23.53846153846154)","(12.0, 26.0, 19.1)","(2.0, 2.3, 2.169230769230769)","(18.0, 70.0, 55.11538461538461)","(4.4, 9.8, 9.578947368421053)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:24.198917,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.747368421052632)","(7.0, 25.0, 23.53846153846154)","(12.0, 26.0, 19.1)","(2.0, 2.28, 2.1388235294117646)","(18.0, 70.0, 55.11538461538461)","(4.4, 9.8, 9.35)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:25.372979,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.747368421052632)","(7.0, 25.0, 23.53846153846154)","(12.0, 26.0, 19.1)","(2.0, 2.28, 2.1130434782608694)","(18.0, 70.0, 55.11538461538461)","(4.4, 9.8, 9.425)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:26.661569,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.747368421052632)","(7.0, 25.0, 23.53846153846154)","(12.0, 26.0, 19.1)","(2.0, 2.28, 2.088)","(18.0, 70.0, 55.11538461538461)","(4.4, 9.8, 9.425)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:27.978330,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.747368421052632)","(7.0, 25.0, 23.53846153846154)","(12.0, 26.0, 19.1)","(2.0, 2.28, 2.097037037037037)","(18.0, 70.0, 55.11538461538461)","(4.4, 9.8, 9.425)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:29.054258,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.747368421052632)","(7.0, 25.0, 23.53846153846154)","(12.0, 26.0, 19.1)","(2.0, 2.26, 2.097037037037037)","(18.0, 70.0, 55.11538461538461)","(4.4, 9.8, 9.425)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:30.039470,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.747368421052632)","(7.0, 25.0, 23.53846153846154)","(12.0, 26.0, 19.1)","(2.0, 2.24, 2.147692307692308)","(18.0, 70.0, 55.11538461538461)","(4.4, 9.8, 9.527272727272727)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:31.035544,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.747368421052632)","(7.0, 25.0, 23.53846153846154)","(12.0, 26.0, 19.807692307692307)","(2.0, 2.24, 2.1223529411764708)","(18.0, 70.0, 55.11538461538461)","(4.4, 9.8, 9.5)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:32.083220,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.747368421052632)","(7.0, 25.0, 23.53846153846154)","(12.0, 26.0, 19.807692307692307)","(2.0, 2.24, 2.0873684210526315)","(18.0, 70.0, 55.11538461538461)","(4.4, 9.8, 9.5)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:33.329259,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.747368421052632)","(7.0, 25.0, 23.53846153846154)","(12.0, 26.0, 19.807692307692307)","(2.0, 2.22, 2.0873684210526315)","(18.0, 70.0, 55.11538461538461)","(4.4, 9.8, 9.5)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:34.495071,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.747368421052632)","(7.0, 25.0, 23.88235294117647)","(12.0, 26.0, 19.807692307692307)","(2.0, 2.22, 2.0862857142857143)","(18.0, 70.0, 51.36666666666667)","(4.4, 9.8, 9.56)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:35.680221,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.747368421052632)","(7.0, 25.0, 23.88235294117647)","(12.0, 26.0, 19.807692307692307)","(2.0, 2.22, 2.046666666666667)","(18.0, 70.0, 51.36666666666667)","(4.4, 9.8, 9.56)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:36.915772,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.747368421052632)","(7.0, 25.0, 23.88235294117647)","(12.0, 26.0, 19.807692307692307)","(2.0, 2.22, 2.046666666666667)","(18.0, 70.0, 51.36666666666667)","(4.4, 9.8, 9.56)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:38.174192,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.772222222222222)","(7.0, 25.0, 23.88235294117647)","(12.0, 26.0, 19.807692307692307)","(2.0, 2.22, 2.042727272727273)","(18.0, 70.0, 35.875)","(4.4, 9.8, 9.575)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:39.430789,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.747368421052632)","(7.0, 25.0, 23.88235294117647)","(12.0, 26.0, 19.807692307692307)","(2.0, 2.22, 2.0490322580645164)","(18.0, 70.0, 31.928571428571427)","(4.4, 9.8, 9.575)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:40.673037,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.747368421052632)","(7.0, 25.0, 23.88235294117647)","(12.0, 26.0, 19.807692307692307)","(2.0, 2.2, 2.0341463414634147)","(18.0, 70.0, 34.714285714285715)","(4.4, 9.8, 9.266666666666667)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:42.017501,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.772222222222222)","(7.0, 25.0, 23.88235294117647)","(12.0, 26.0, 19.807692307692307)","(2.0, 2.2, 2.043076923076923)","(18.0, 70.0, 46.476190476190474)","(4.4, 9.8, 9.418181818181818)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:43.343113,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.772222222222222)","(7.0, 25.0, 23.88235294117647)","(12.0, 26.0, 19.807692307692307)","(2.0, 2.2, 2.0383673469387755)","(18.0, 70.0, 51.0)","(4.4, 9.8, 9.200000000000001)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:44.845459,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.772222222222222)","(7.0, 25.0, 23.88235294117647)","(12.0, 26.0, 19.807692307692307)","(2.0, 2.2, 2.0425)","(18.0, 70.0, 38.42857142857143)","(4.4, 9.8, 9.200000000000001)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:46.097463,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.772222222222222)","(7.0, 25.0, 23.88235294117647)","(12.0, 26.0, 19.807692307692307)","(2.0, 2.2, 2.062745098039216)","(18.0, 70.0, 38.42857142857143)","(4.4, 9.8, 9.200000000000001)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:47.427662,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.772222222222222)","(7.0, 25.0, 23.88235294117647)","(12.0, 26.0, 19.807692307692307)","(2.0, 2.2, 2.0425)","(18.0, 70.0, 46.888888888888886)","(4.4, 9.8, 9.333333333333334)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:48.613101,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.747368421052632)","(7.0, 25.0, 23.88235294117647)","(12.0, 26.0, 19.807692307692307)","(2.0, 2.2, 2.0425)","(18.0, 70.0, 42.266666666666666)","(4.4, 9.8, 9.333333333333334)","(21.0, 70.0, 50.578947368421055)"
07-12-2022 13:47:49.841313,"(61.0, 420.0, 385.5)","(4.0, 4.8, 4.772222222222222)","(7.0, 25.0, 23.88235294117647)","(12.0, 26.0, 19.807692307692307)","(2.0, 2.2, 2.0425)","(18.0, 70.0, 51.09090909090909)","(4.4, 9.8, 9.333333333333334)","(21.0, 70.0, 50.578947368421055)"
