,Gladiator Hulk,Spring Ammo,Uforo Bale,Bonnie Gal,Pinjarra Bale,Jasmin Bale
07-01-2023 19:59:57.853584,"(11.0, 17.0, 16.884615384615383)","(1.65, 1.92, 1.8375000000000001)","(20.0, 32.0, 30.025641025641026)","(6.0, 7.8, 7.26)","(21.0, 50.0, 45.0)","(3.7, 4.7, 4.594736842105263)"
07-01-2023 19:59:59.026569,"(11.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.838)","(20.0, 32.0, 30.6)","(6.0, 7.8, 7.26)","(21.0, 50.0, 47.2)","(3.7, 4.7, 4.594736842105263)"
07-01-2023 20:00:00.155093,"(11.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.838)","(20.0, 32.0, 30.6)","(6.0, 7.8, 7.26)","(21.0, 50.0, 48.18181818181818)","(3.7, 4.7, 4.58235294117647)"
07-01-2023 20:00:01.278382,"(11.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.846)","(20.0, 32.0, 31.32258064516129)","(6.0, 7.8, 7.333333333333333)","(21.0, 50.0, 47.89473684210526)","(3.7, 4.7, 4.604761904761905)"
07-01-2023 20:00:02.331977,"(11.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.838)","(20.0, 32.0, 31.32258064516129)","(6.0, 7.8, 7.333333333333333)","(21.0, 50.0, 48.62068965517241)","(3.7, 4.7, 4.604761904761905)"
07-01-2023 20:00:03.319646,"(11.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.846)","(20.0, 32.0, 31.32258064516129)","(6.0, 7.8, 7.258064516129032)","(21.0, 50.0, 48.92857142857143)","(3.7, 4.7, 4.604761904761905)"
07-01-2023 20:00:04.359609,"(11.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.846)","(20.0, 32.0, 31.32258064516129)","(6.0, 7.8, 7.258064516129032)","(21.0, 50.0, 48.92857142857143)","(3.7, 4.7, 4.58235294117647)"
07-01-2023 20:00:05.540019,"(11.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.846)","(20.0, 32.0, 31.32258064516129)","(6.0, 7.8, 7.258064516129032)","(21.0, 50.0, 49.03225806451613)","(3.7, 4.7, 4.58235294117647)"
07-01-2023 20:00:06.655558,"(11.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.838)","(20.0, 32.0, 31.32258064516129)","(6.0, 7.8, 7.333333333333333)","(21.0, 50.0, 49.03225806451613)","(3.7, 4.7, 4.604761904761905)"
07-01-2023 20:00:07.694907,"(12.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.838)","(20.0, 32.0, 31.32258064516129)","(6.0, 7.8, 7.333333333333333)","(26.0, 50.0, 49.03225806451613)","(3.7, 4.7, 4.604761904761905)"
07-01-2023 20:00:08.768628,"(12.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.846)","(20.0, 32.0, 31.28)","(6.0, 7.8, 7.258064516129032)","(26.0, 50.0, 49.03225806451613)","(3.7, 4.7, 4.6)"
07-01-2023 20:00:09.861365,"(12.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.846)","(20.0, 32.0, 31.28)","(6.0, 7.8, 7.32)","(26.0, 50.0, 49.0625)","(3.7, 4.7, 4.6)"
07-01-2023 20:00:10.839001,"(12.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.838)","(20.0, 32.0, 31.357142857142858)","(6.0, 7.8, 7.32)","(26.0, 50.0, 49.0625)","(3.7, 4.7, 4.6)"
07-01-2023 20:00:11.859566,"(12.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.846)","(20.0, 32.0, 31.379310344827587)","(6.0, 7.8, 7.32)","(26.0, 50.0, 47.81818181818182)","(3.7, 4.7, 4.6)"
07-01-2023 20:00:12.957550,"(12.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.838)","(20.0, 32.0, 31.53846153846154)","(6.0, 7.8, 7.251428571428572)","(26.0, 50.0, 49.0)","(3.7, 4.7, 4.6)"
07-01-2023 20:00:14.005793,"(12.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.846)","(20.0, 32.0, 31.53846153846154)","(6.0, 7.8, 7.251428571428572)","(26.0, 50.0, 57.51724137931035)","(3.7, 4.7, 4.4714285714285715)"
07-01-2023 20:00:15.078698,"(12.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.838)","(20.0, 32.0, 31.53846153846154)","(6.0, 7.8, 7.251428571428572)","(26.0, 60.0, 57.51724137931035)","(3.7, 4.7, 4.4714285714285715)"
07-01-2023 20:00:16.172327,"(12.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.838)","(20.0, 32.0, 31.53846153846154)","(6.0, 7.8, 7.251428571428572)","(26.0, 60.0, 55.55555555555556)","(3.7, 4.7, 4.4714285714285715)"
07-01-2023 20:00:17.194819,"(12.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.8842857142857143)","(20.0, 32.0, 31.53846153846154)","(6.0, 7.8, 7.251428571428572)","(26.0, 60.0, 56.36363636363636)","(3.7, 4.7, 4.4714285714285715)"
07-01-2023 20:00:18.271428,"(12.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.8842857142857143)","(20.0, 32.0, 31.53846153846154)","(6.0, 7.8, 7.251428571428572)","(26.0, 60.0, 56.36363636363636)","(3.7, 4.7, 4.4714285714285715)"
07-01-2023 20:00:19.353202,"(12.0, 17.0, 16.884615384615383)","(1.65, 1.91, 1.8842857142857143)","(20.0, 32.0, 31.53846153846154)","(6.0, 7.8, 7.32)","(26.0, 60.0, 54.88)","(3.7, 4.7, 4.554545454545455)"
07-01-2023 20:00:20.560896,"(12.0, 17.0, 16.884615384615383)","(1.65, 1.88, 1.85)","(20.0, 32.0, 31.53846153846154)","(6.0, 7.8, 7.251428571428572)","(26.0, 60.0, 56.888888888888886)","(3.7, 4.7, 4.4714285714285715)"
07-01-2023 20:00:21.848086,"(12.0, 17.0, 16.884615384615383)","(1.65, 1.87, 1.8416666666666668)","(20.0, 32.0, 31.53846153846154)","(6.0, 7.8, 7.32)","(26.0, 60.0, 56.888888888888886)","(3.7, 4.7, 4.554545454545455)"
07-01-2023 20:00:23.108788,"(12.0, 17.0, 16.884615384615383)","(1.65, 1.9, 1.8416666666666668)","(20.0, 32.0, 31.526315789473685)","(6.0, 7.8, 7.32)","(26.0, 60.0, 56.888888888888886)","(3.7, 4.7, 4.554545454545455)"
07-01-2023 20:00:24.929250,"(12.0, 17.5, 17.38)","(1.65, 1.9, 1.876)","(20.0, 32.0, 31.526315789473685)","(6.0, 7.8, 7.323529411764706)","(26.0, 60.0, 57.128205128205124)","(3.7, 4.7, 4.45)"
07-01-2023 20:00:26.344874,"(12.0, 17.5, 17.38)","(1.65, 1.9, 1.8822222222222222)","(20.0, 32.0, 31.675675675675677)","(6.0, 7.8, 7.2620689655172415)","(26.0, 60.0, 57.128205128205124)","(3.7, 4.7, 4.371428571428571)"
07-01-2023 20:00:27.390359,"(12.0, 20.0, 19.727272727272727)","(1.65, 1.9, 1.876)","(20.0, 32.0, 31.526315789473685)","(6.0, 7.8, 7.341176470588235)","(26.0, 60.0, 57.25714285714286)","(3.7, 4.6, 4.314285714285714)"
07-01-2023 20:00:28.461693,"(12.0, 19.0, 18.25)","(1.65, 1.91, 1.862)","(20.0, 32.0, 31.526315789473685)","(6.0, 7.8, 7.103225806451613)","(26.0, 60.0, 57.25714285714286)","(3.7, 4.6, 4.377777777777777)"
07-01-2023 20:00:29.573492,"(12.0, 19.0, 18.25)","(1.65, 1.91, 1.89)","(20.0, 32.0, 31.675675675675677)","(6.0, 7.8, 7.21875)","(26.0, 60.0, 57.25714285714286)","(3.7, 4.6, 4.36)"
07-01-2023 20:00:30.604450,"(12.0, 19.0, 18.25)","(1.65, 1.91, 1.89)","(20.0, 32.0, 31.25)","(6.0, 7.8, 7.048484848484849)","(26.0, 60.0, 57.25714285714286)","(3.7, 4.6, 4.3)"
07-01-2023 20:00:31.730197,"(12.0, 19.5, 19.38095238095238)","(1.65, 1.92, 1.8587500000000001)","(20.0, 32.0, 30.444444444444443)","(6.0, 7.8, 7.147368421052631)","(26.0, 60.0, 55.78947368421053)","(3.7, 4.6, 4.407407407407407)"
07-01-2023 20:00:32.846812,"(12.0, 18.5, 17.837209302325583)","(1.65, 1.92, 1.864)","(20.0, 32.0, 30.89795918367347)","(6.0, 7.8, 7.129729729729729)","(26.0, 60.0, 56.19047619047619)","(3.7, 4.6, 4.407407407407407)"
07-01-2023 20:00:33.881754,"(12.0, 18.5, 17.583333333333332)","(1.65, 1.92, 1.8577777777777778)","(20.0, 32.0, 30.89795918367347)","(6.0, 7.8, 7.20952380952381)","(26.0, 60.0, 56.19047619047619)","(3.7, 4.6, 4.34)"
07-01-2023 20:00:34.869797,"(12.0, 18.5, 18.428571428571427)","(1.65, 1.92, 1.8573684210526316)","(20.0, 32.0, 30.89795918367347)","(6.0, 7.8, 7.20952380952381)","(26.0, 60.0, 56.19047619047619)","(3.6, 4.6, 4.34)"
07-01-2023 20:00:35.957575,"(12.0, 20.0, 19.23076923076923)","(1.65, 1.92, 1.8573684210526316)","(20.0, 32.0, 30.89795918367347)","(6.0, 7.8, 7.20952380952381)","(26.0, 60.0, 53.84615384615385)","(3.6, 4.6, 4.392)"
07-01-2023 20:00:37.051670,"(12.0, 20.0, 19.1875)","(1.65, 1.91, 1.89)","(20.0, 32.0, 30.615384615384617)","(6.0, 7.8, 7.20952380952381)","(26.0, 60.0, 55.55555555555556)","(3.6, 4.6, 4.392)"
07-01-2023 20:00:38.165635,"(12.0, 19.5, 19.425925925925927)","(1.65, 1.91, 1.8563157894736844)","(20.0, 32.0, 29.652173913043477)","(6.0, 7.8, 7.20952380952381)","(26.0, 60.0, 53.84615384615385)","(3.6, 4.6, 4.392)"
07-01-2023 20:00:39.198577,"(12.0, 20.0, 19.1875)","(1.65, 1.91, 1.8716129032258064)","(20.0, 32.0, 29.652173913043477)","(6.0, 7.8, 7.20952380952381)","(26.0, 60.0, 53.84615384615385)","(3.6, 4.6, 4.34)"
07-01-2023 20:00:40.335059,"(12.0, 20.0, 19.1875)","(1.65, 1.91, 1.8563157894736844)","(20.0, 32.0, 29.652173913043477)","(6.0, 7.8, 7.20952380952381)","(26.0, 60.0, 53.84615384615385)","(3.6, 4.6, 4.29047619047619)"
07-01-2023 20:00:41.462354,"(12.0, 20.0, 19.08108108108108)","(1.65, 1.91, 1.8563157894736844)","(20.0, 32.0, 29.652173913043477)","(6.0, 7.8, 7.20952380952381)","(26.0, 60.0, 55.55555555555556)","(3.6, 4.6, 4.392)"
07-01-2023 20:00:42.489619,"(12.0, 20.0, 19.176470588235293)","(1.65, 1.91, 1.8563157894736844)","(20.0, 32.0, 29.652173913043477)","(6.0, 7.8, 7.20952380952381)","(26.0, 60.0, 54.94736842105263)","(3.6, 4.6, 4.447058823529412)"
07-01-2023 20:00:43.541031,"(12.0, 19.5, 19.428571428571427)","(1.65, 1.9, 1.8833333333333333)","(20.0, 32.0, 29.652173913043477)","(6.0, 7.8, 7.272340425531915)","(26.0, 60.0, 54.0)","(3.6, 4.6, 4.447058823529412)"
07-01-2023 20:00:44.549061,"(12.0, 20.0, 19.08108108108108)","(1.65, 1.9, 1.8833333333333333)","(20.0, 32.0, 29.652173913043477)","(6.0, 7.8, 7.272340425531915)","(26.0, 60.0, 54.0)","(3.6, 4.6, 4.407407407407407)"
07-01-2023 20:00:45.593107,"(12.0, 19.5, 19.428571428571427)","(1.65, 1.9, 1.8833333333333333)","(20.0, 32.0, 29.652173913043477)","(6.0, 7.8, 7.272340425531915)","(26.0, 60.0, 54.0)","(3.6, 4.6, 4.407407407407407)"
07-01-2023 20:00:46.680315,"(12.0, 20.0, 19.176470588235293)","(1.65, 1.9, 1.8833333333333333)","(20.0, 32.0, 29.652173913043477)","(6.0, 7.8, 7.272340425531915)","(26.0, 60.0, 54.0)","(3.6, 4.6, 4.407407407407407)"
07-01-2023 20:00:47.788990,"(12.0, 20.0, 18.973684210526315)","(1.65, 1.9, 1.8833333333333333)","(20.0, 32.0, 29.652173913043477)","(6.0, 7.8, 7.272340425531915)","(26.0, 60.0, 54.0)","(3.6, 4.6, 4.407407407407407)"
07-01-2023 20:00:48.701130,"(12.0, 20.0, 18.973684210526315)","(1.65, 1.9, 1.8833333333333333)","(20.0, 32.0, 29.652173913043477)","(6.0, 7.8, 7.272340425531915)","(26.0, 60.0, 54.0)","(3.6, 4.6, 4.407407407407407)"
07-01-2023 20:00:49.631968,"(12.0, 20.0, 19.7)","(1.65, 1.9, 1.8833333333333333)","(20.0, 32.0, 29.652173913043477)","(6.0, 7.8, 7.272340425531915)","(26.0, 60.0, 54.0)","(3.6, 4.6, 4.352380952380952)"
07-01-2023 20:00:50.562755,"(12.0, 20.0, 19.470588235294116)","(1.65, 1.92, 1.8655555555555556)","(20.0, 32.0, 29.652173913043477)","(6.0, 7.8, 7.272340425531915)","(26.0, 60.0, 54.0)","(3.6, 4.6, 4.29047619047619)"
07-01-2023 20:00:51.454061,"(12.0, 20.0, 19.76923076923077)","(1.65, 1.92, 1.8758823529411766)","(20.0, 32.0, 29.652173913043477)","(6.0, 7.8, 7.272340425531915)","(26.0, 60.0, 54.0)","(3.6, 4.6, 4.311111111111111)"
07-01-2023 20:00:52.362519,"(12.0, 20.0, 19.678571428571427)","(1.65, 1.89, 1.8708)","(20.0, 32.0, 29.36)","(6.0, 7.8, 7.266666666666667)","(26.0, 60.0, 54.0)","(3.6, 4.6, 4.311111111111111)"
07-01-2023 20:00:53.319103,"(12.0, 20.0, 19.875)","(1.65, 1.89, 1.8633333333333335)","(20.0, 32.0, 29.652173913043477)","(6.0, 7.8, 7.272340425531915)","(26.0, 60.0, 54.0)","(3.6, 4.6, 4.311111111111111)"
07-01-2023 20:00:54.197793,"(12.0, 20.0, 19.678571428571427)","(1.65, 1.89, 1.8475000000000001)","(20.0, 32.0, 29.75)","(6.0, 7.8, 7.225641025641026)","(26.0, 60.0, 54.0)","(3.6, 4.6, 4.311111111111111)"
07-01-2023 20:00:55.222278,"(12.0, 22.0, 21.6)","(1.65, 1.89, 1.8440540540540542)","(20.0, 32.0, 29.75)","(6.0, 7.8, 7.225641025641026)","(26.0, 60.0, 54.0)","(3.6, 4.6, 4.311111111111111)"
07-01-2023 20:00:56.344713,"(12.0, 22.0, 20.666666666666668)","(1.65, 1.85, 1.810153256704981)","(20.0, 32.0, 29.75)","(6.0, 7.8, 7.2214285714285715)","(26.0, 60.0, 54.0)","(3.6, 4.6, 4.552941176470588)"
07-01-2023 20:00:57.294998,"(12.0, 22.0, 20.470588235294116)","(1.65, 1.81, 1.8041818181818183)","(20.0, 32.0, 30.363636363636363)","(6.0, 7.8, 7.414285714285715)","(26.0, 60.0, 54.0)","(3.6, 4.6, 4.552941176470588)"
07-01-2023 20:00:58.220989,"(12.0, 22.0, 20.875)","(1.65, 1.81, 1.8038461538461539)","(20.0, 32.0, 30.363636363636363)","(6.0, 7.8, 7.414285714285715)","(26.0, 60.0, 54.0)","(3.6, 4.6, 4.552941176470588)"
07-01-2023 20:00:59.196747,"(12.0, 22.0, 20.96551724137931)","(1.65, 1.81, 1.8001492537313433)","(20.0, 32.0, 30.363636363636363)","(6.0, 7.8, 7.416666666666667)","(26.0, 60.0, 55.2)","(3.6, 4.6, 4.6)"
07-01-2023 20:01:00.188306,"(12.0, 21.0, 20.892857142857142)","(1.65, 1.82, 1.795)","(20.0, 32.0, 29.923076923076923)","(6.0, 7.8, 7.623255813953488)","(26.0, 60.0, 54.0)","(3.6, 4.8, 4.6923076923076925)"
07-01-2023 20:01:01.193984,"(12.0, 22.0, 21.714285714285715)","(1.65, 1.82, 1.8094736842105263)","(20.0, 32.0, 30.5)","(6.0, 7.8, 7.623255813953488)","(26.0, 60.0, 55.82608695652174)","(3.6, 4.8, 4.65)"
07-01-2023 20:01:02.258138,"(12.0, 22.0, 18.75)","(1.65, 1.82, 1.8154545454545454)","(20.0, 32.0, 30.09090909090909)","(6.0, 7.8, 8.114285714285714)","(26.0, 60.0, 55.82608695652174)","(3.6, 4.8, 4.76)"
07-01-2023 20:01:03.333388,"(13.0, 19.5, 19.3)","(1.65, 1.79, 1.772)","(20.0, 32.0, 30.09090909090909)","(6.0, 8.4, 8.114285714285714)","(26.0, 60.0, 55.82608695652174)","(3.6, 4.8, 4.786363636363636)"
07-01-2023 20:01:04.372499,"(13.0, 19.5, 19.31818181818182)","(1.65, 1.76, 1.75625)","(20.0, 32.0, 30.6875)","(6.0, 8.4, 8.523809523809524)","(26.0, 60.0, 55.82608695652174)","(3.6, 4.8, 4.853846153846154)"
07-01-2023 20:01:05.419836,"(13.0, 21.0, 18.272727272727273)","(1.6, 1.76, 1.7263157894736842)","(21.0, 32.0, 30.714285714285715)","(6.0, 8.6, 8.555555555555555)","(26.0, 60.0, 56.18181818181818)","(3.6, 4.9, 4.790909090909091)"
07-01-2023 20:01:06.450257,"(13.0, 20.0, 19.0)","(1.6, 1.75, 1.7338095238095237)","(21.0, 32.0, 29.0)","(6.0, 8.6, 8.447619047619048)","(26.0, 60.0, 57.473684210526315)","(3.6, 4.8, 4.790909090909091)"
07-01-2023 20:01:07.323452,"(13.0, 20.0, 19.0)","(1.6, 1.75, 1.734)","(21.0, 32.0, 31.615384615384617)","(6.0, 8.6, 8.447619047619048)","(26.0, 60.0, 57.473684210526315)","(3.6, 4.8, 4.790909090909091)"
07-01-2023 20:01:08.220321,"(13.0, 20.0, 19.0)","(1.6, 1.75, 1.734)","(21.0, 32.0, 31.615384615384617)","(6.0, 8.6, 8.447619047619048)","(26.0, 60.0, 57.473684210526315)","(3.6, 4.8, 4.790909090909091)"
07-01-2023 20:01:09.148687,"(13.0, 20.0, 19.75)","(1.6, 1.75, 1.7346153846153847)","(21.0, 32.0, 30.19047619047619)","(6.0, 8.6, 8.56)","(26.0, 60.0, 56.57142857142857)","(3.6, 4.8, 4.825)"
07-01-2023 20:01:10.051557,"(13.0, 21.0, 19.470588235294116)","(1.6, 1.76, 1.7435294117647058)","(21.0, 34.0, 30.307692307692307)","(6.0, 8.6, 8.569230769230769)","(26.0, 60.0, 56.57142857142857)","(3.6, 4.9, 4.771428571428571)"
07-01-2023 20:01:11.085428,"(13.0, 21.0, 19.470588235294116)","(1.6, 1.76, 1.746)","(21.0, 34.0, 30.333333333333332)","(6.0, 8.6, 8.459999999999999)","(26.0, 60.0, 56.57142857142857)","(3.6, 4.9, 4.714285714285714)"
07-01-2023 20:01:12.016969,"(13.0, 21.0, 19.470588235294116)","(1.6, 1.76, 1.75)","(21.0, 34.0, 30.333333333333332)","(6.0, 8.6, 8.459999999999999)","(26.0, 60.0, 56.57142857142857)","(3.7, 4.8, 4.714285714285714)"
07-01-2023 20:01:12.899043,"(13.0, 21.0, 19.470588235294116)","(1.6, 1.78, 1.7650000000000001)","(21.0, 34.0, 30.22222222222222)","(6.0, 8.6, 8.352941176470587)","(26.0, 60.0, 56.57142857142857)","(3.7, 4.8, 4.6909090909090905)"
07-01-2023 20:01:13.786518,"(13.0, 21.0, 19.533333333333335)","(1.6, 1.78, 1.7584090909090908)","(21.0, 34.0, 31.1875)","(6.0, 8.6, 8.276923076923076)","(26.0, 60.0, 56.57142857142857)","(3.7, 4.8, 4.6909090909090905)"
07-01-2023 20:01:14.656194,"(13.0, 21.0, 19.307692307692307)","(1.6, 1.78, 1.7579069767441862)","(21.0, 34.0, 29.454545454545453)","(6.0, 8.6, 8.092307692307692)","(26.0, 60.0, 56.21052631578947)","(3.7, 4.8, 4.725)"
07-01-2023 20:01:15.579205,"(13.0, 21.0, 19.307692307692307)","(1.6, 1.78, 1.7579069767441862)","(21.0, 34.0, 29.454545454545453)","(6.0, 8.6, 8.092307692307692)","(26.0, 60.0, 56.21052631578947)","(3.7, 4.8, 4.725)"
07-01-2023 20:01:16.530315,"(13.0, 21.0, 19.307692307692307)","(1.6, 1.78, 1.7539130434782608)","(21.0, 34.0, 31.727272727272727)","(6.0, 8.6, 8.114285714285714)","(26.0, 60.0, 56.72727272727273)","(3.7, 4.8, 4.707692307692308)"
07-01-2023 20:01:17.524369,"(13.0, 21.0, 19.307692307692307)","(1.6, 1.79, 1.77)","(21.0, 34.0, 30.73913043478261)","(6.0, 8.2, 8.166666666666666)","(26.0, 60.0, 56.72727272727273)","(3.7, 4.8, 4.733333333333333)"
07-01-2023 20:01:18.462028,"(13.0, 21.0, 19.235294117647058)","(1.6, 1.79, 1.7570588235294118)","(21.0, 34.0, 30.73913043478261)","(6.0, 8.4, 8.36)","(26.0, 60.0, 56.0)","(3.7, 4.8, 4.71578947368421)"
07-01-2023 20:01:19.523938,"(13.0, 21.0, 19.235294117647058)","(1.6, 1.79, 1.7554545454545454)","(21.0, 34.0, 32.46153846153846)","(6.0, 8.2, 8.12)","(26.0, 60.0, 56.0)","(3.7, 4.8, 4.675)"
07-01-2023 20:01:20.442280,"(13.0, 21.0, 19.235294117647058)","(1.6, 1.79, 1.7607692307692309)","(21.0, 34.0, 32.46153846153846)","(6.0, 8.6, 8.12)","(26.0, 60.0, 56.0)","(3.7, 4.7, 4.666666666666666)"
07-01-2023 20:01:21.444543,"(13.0, 21.0, 19.235294117647058)","(1.6, 1.78, 1.7742857142857142)","(21.0, 34.0, 31.5)","(6.0, 8.4, 8.333333333333334)","(26.0, 60.0, 56.0)","(3.7, 4.8, 4.703703703703703)"
07-01-2023 20:01:22.698563,"(13.0, 21.0, 19.235294117647058)","(1.6, 1.78, 1.768)","(21.0, 34.0, 31.866666666666667)","(6.0, 8.4, 8.24)","(26.0, 60.0, 54.54545454545455)","(3.7, 4.8, 4.721739130434782)"
07-01-2023 20:01:23.808877,"(13.0, 21.0, 19.235294117647058)","(1.6, 1.78, 1.768)","(21.0, 34.0, 31.866666666666667)","(6.0, 8.4, 8.1)","(26.0, 60.0, 58.0)","(3.7, 4.8, 4.671428571428571)"
07-01-2023 20:01:24.870369,"(13.0, 21.0, 19.235294117647058)","(1.6, 1.78, 1.7721052631578948)","(21.0, 34.0, 31.81818181818182)","(6.0, 8.4, 8.275)","(26.0, 60.0, 58.46153846153846)","(3.7, 4.8, 4.677777777777778)"
07-01-2023 20:01:25.830066,"(13.0, 21.0, 19.235294117647058)","(1.6, 1.77, 1.7629032258064516)","(21.0, 34.0, 31.81818181818182)","(6.0, 8.4, 8.3375)","(26.0, 60.0, 58.57142857142857)","(3.7, 4.7, 4.618181818181818)"
07-01-2023 20:01:26.751862,"(13.0, 21.0, 19.307692307692307)","(1.6, 1.79, 1.7721875)","(21.0, 34.0, 31.81818181818182)","(6.0, 8.4, 8.304761904761905)","(26.0, 60.0, 58.57142857142857)","(3.7, 4.7, 4.618181818181818)"
07-01-2023 20:01:27.725191,"(13.0, 21.0, 19.307692307692307)","(1.6, 1.78, 1.77625)","(21.0, 34.0, 31.73913043478261)","(6.0, 8.4, 8.284615384615384)","(26.0, 60.0, 58.82352941176471)","(3.7, 4.7, 4.618181818181818)"
07-01-2023 20:01:28.829710,"(13.0, 21.0, 19.307692307692307)","(1.6, 1.78, 1.7723809523809524)","(21.0, 34.0, 30.4)","(6.0, 8.4, 8.31578947368421)","(26.0, 60.0, 58.82352941176471)","(3.7, 4.7, 4.5875)"
07-01-2023 20:01:29.971621,"(13.0, 21.0, 19.307692307692307)","(1.6, 1.79, 1.7785714285714287)","(21.0, 34.0, 32.0)","(6.0, 8.4, 8.32)","(26.0, 60.0, 58.82352941176471)","(3.7, 4.7, 4.564705882352941)"
07-01-2023 20:01:31.083575,"(13.0, 21.0, 19.307692307692307)","(1.6, 1.79, 1.7785714285714287)","(21.0, 34.0, 32.0)","(6.0, 8.4, 8.325)","(26.0, 60.0, 58.82352941176471)","(3.7, 4.6, 4.564705882352941)"
07-01-2023 20:01:32.090016,"(13.0, 21.0, 19.307692307692307)","(1.6, 1.79, 1.7734482758620689)","(21.0, 34.0, 30.4)","(6.0, 8.4, 8.153846153846153)","(26.0, 60.0, 58.82352941176471)","(3.7, 4.6, 4.564705882352941)"
07-01-2023 20:01:33.093698,"(13.0, 21.0, 19.307692307692307)","(1.6, 1.79, 1.7785714285714287)","(21.0, 34.0, 30.571428571428573)","(6.0, 8.4, 8.36)","(26.0, 60.0, 57.14285714285714)","(3.7, 4.6, 4.564705882352941)"
07-01-2023 20:01:34.108500,"(13.0, 21.0, 19.307692307692307)","(1.6, 1.79, 1.7855)","(21.0, 30.0, 29.6)","(6.0, 8.6, 8.44)","(26.0, 60.0, 57.14285714285714)","(3.7, 4.6, 4.545454545454545)"
07-01-2023 20:01:35.032328,"(13.0, 21.0, 19.22222222222222)","(1.6, 1.8, 1.7891666666666668)","(21.0, 32.0, 30.0)","(6.0, 8.6, 8.52)","(26.0, 60.0, 57.14285714285714)","(3.7, 4.6, 4.529411764705882)"
07-01-2023 20:01:35.982077,"(13.0, 20.0, 19.666666666666668)","(1.6, 1.8, 1.7775)","(21.0, 30.0, 29.571428571428573)","(6.0, 8.4, 8.326315789473684)","(26.0, 60.0, 57.14285714285714)","(3.7, 4.6, 4.545454545454545)"
07-01-2023 20:01:37.123738,"(13.0, 20.0, 19.666666666666668)","(1.6, 1.8, 1.7837288135593221)","(21.0, 34.0, 31.2)","(6.0, 8.8, 8.617391304347827)","(26.0, 60.0, 57.14285714285714)","(3.7, 4.6, 4.506666666666667)"
07-01-2023 20:01:38.131094,"(13.0, 20.0, 19.666666666666668)","(1.6, 1.8, 1.7837288135593221)","(21.0, 32.0, 31.76923076923077)","(6.0, 8.8, 8.488888888888889)","(26.0, 60.0, 57.14285714285714)","(3.7, 4.6, 4.506666666666667)"
07-01-2023 20:01:39.310440,"(13.0, 20.0, 19.666666666666668)","(1.6, 1.8, 1.7861538461538462)","(21.0, 32.0, 31.727272727272727)","(6.0, 8.8, 8.54)","(26.0, 60.0, 57.14285714285714)","(3.7, 4.6, 4.539130434782608)"
07-01-2023 20:01:40.296917,"(13.0, 20.0, 19.666666666666668)","(1.6, 1.79, 1.7858333333333334)","(21.0, 32.0, 31.0)","(6.0, 8.6, 8.553846153846154)","(26.0, 60.0, 57.14285714285714)","(3.7, 4.6, 4.557894736842105)"
07-01-2023 20:01:41.206371,"(13.0, 20.0, 19.666666666666668)","(1.6, 1.79, 1.78875)","(21.0, 32.0, 30.928571428571427)","(6.0, 8.6, 8.553846153846154)","(26.0, 60.0, 57.14285714285714)","(3.7, 4.6, 4.578947368421052)"
07-01-2023 20:01:42.334555,"(13.0, 20.0, 19.666666666666668)","(1.6, 1.8, 1.7848275862068965)","(21.0, 30.0, 27.8)","(6.0, 8.6, 8.581818181818182)","(26.0, 60.0, 57.14285714285714)","(3.7, 4.6, 4.585185185185185)"
07-01-2023 20:01:43.447743,"(13.0, 20.0, 19.666666666666668)","(1.6, 1.79, 1.7872000000000001)","(21.0, 29.0, 27.88888888888889)","(6.0, 8.8, 8.576470588235294)","(26.0, 60.0, 57.14285714285714)","(3.7, 4.6, 4.580952380952381)"
07-01-2023 20:01:44.517444,"(13.0, 20.0, 19.666666666666668)","(1.6, 1.8, 1.7872000000000001)","(21.0, 29.0, 27.88888888888889)","(6.0, 8.8, 8.593548387096774)","(26.0, 60.0, 57.14285714285714)","(3.7, 4.6, 4.545454545454545)"
07-01-2023 20:01:45.650300,"(13.0, 20.0, 19.666666666666668)","(1.6, 1.8, 1.7854545454545454)","(21.0, 29.0, 27.571428571428573)","(6.0, 8.8, 8.593548387096774)","(26.0, 60.0, 57.14285714285714)","(3.7, 4.6, 4.528)"
07-01-2023 20:01:46.720388,"(12.0, 20.0, 19.666666666666668)","(1.6, 1.8, 1.7905882352941176)","(21.0, 29.0, 27.428571428571427)","(6.5, 8.8, 8.8)","(31.0, 60.0, 57.14285714285714)","(3.7, 4.6, 4.533333333333333)"
