,Bonnies Beast,Fabriola Duran,Dioptase,Taltarni Black,Doonside Shadow,She Has Zip,Phoenix Flight,Crackerjack Lach
04-01-2023 15:15:04.932006,"(4.2, 7.2, 7.120000000000001)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:05.919620,"(4.2, 7.2, 6.525)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:06.966168,"(4.2, 7.2, 6.525)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:07.983247,"(4.2, 7.4, 6.746666666666666)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:09.010117,"(4.2, 7.4, 5.51)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:10.093261,"(4.2, 7.4, 5.51)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:11.224197,"(4.2, 7.4, 5.51)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:12.338641,"(4.2, 7.4, 5.51)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:13.415487,"(4.2, 7.4, 5.51)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:14.537949,"(4.2, 7.4, 5.51)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:15.688415,"(4.2, 7.4, 5.51)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:16.798103,"(4.2, 7.4, 5.51)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:17.971755,"(4.2, 7.4, 5.51)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:19.156420,"(4.2, 7.4, 5.51)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:20.363375,"(4.2, 7.4, 5.222222222222222)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:21.514118,"(4.2, 7.4, 5.591666666666667)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:22.695144,"(4.2, 7.4, 5.591666666666667)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:23.901549,"(4.2, 7.2, 5.618181818181818)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:25.088616,"(4.2, 7.2, 6.475)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:26.390051,"(4.2, 7.2, 6.475)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:27.592245,"(4.2, 7.2, 6.475)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:28.821198,"(4.2, 7.2, 6.475)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:30.007834,"(4.2, 7.2, 6.475)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:31.155447,"(4.2, 7.2, 7.006896551724138)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.8125)"
04-01-2023 15:15:32.300206,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:33.423684,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:34.563843,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:35.724659,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:36.870609,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:38.001508,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:39.067123,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:40.105489,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 23.857142857142858)","(16.0, 55.0, 27.5)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:41.179621,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 23.857142857142858)","(16.0, 55.0, 27.5)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:42.289800,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 23.857142857142858)","(16.0, 55.0, 27.5)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:43.345456,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 23.857142857142858)","(16.0, 55.0, 27.5)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:44.478080,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 23.857142857142858)","(16.0, 55.0, 27.5)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:45.660455,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 23.857142857142858)","(16.0, 55.0, 27.5)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:46.782739,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 23.857142857142858)","(16.0, 55.0, 27.5)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:47.876495,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 23.857142857142858)","(16.0, 55.0, 27.5)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:49.148066,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 3.925)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:50.324344,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:51.423975,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:52.471318,"(4.2, 7.2, 6.428571428571429)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:53.527386,"(4.2, 7.2, 7.007407407407408)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:54.572471,"(4.2, 8.0, 5.011320754716981)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:55.734770,"(4.2, 7.8, 5.991666666666667)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:56.785432,"(4.2, 7.8, 6.13076923076923)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:57.821802,"(4.2, 7.8, 6.13076923076923)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:58.888009,"(4.2, 7.8, 6.13076923076923)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:15:59.979767,"(4.2, 7.8, 6.13076923076923)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:01.107407,"(4.2, 7.8, 6.13076923076923)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:02.222658,"(4.2, 7.8, 6.13076923076923)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:03.307550,"(4.2, 7.8, 6.13076923076923)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:04.371118,"(4.2, 6.8, 5.845454545454546)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:05.436146,"(4.2, 6.8, 5.425)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:06.501992,"(4.2, 6.8, 5.425)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:07.578918,"(4.2, 6.8, 5.425)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:08.719310,"(4.2, 6.8, 5.425)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:09.840701,"(4.2, 6.8, 5.425)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:10.935016,"(4.2, 6.8, 5.425)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:12.020631,"(4.2, 6.8, 5.425)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:13.078463,"(4.2, 6.8, 5.425)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:14.154830,"(4.2, 6.8, 5.425)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:15.533602,"(4.2, 6.8, 5.425)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:16.696394,"(4.2, 6.8, 5.55)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:17.877603,"(4.2, 6.8, 5.890909090909091)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:19.060189,"(4.2, 6.8, 5.890909090909091)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:20.082927,"(4.2, 6.8, 5.890909090909091)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 19.1875)"
04-01-2023 15:16:21.157067,"(4.2, 6.8, 5.890909090909091)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
04-01-2023 15:16:22.425715,"(4.2, 6.8, 5.890909090909091)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
04-01-2023 15:16:23.602023,"(4.2, 6.8, 5.890909090909091)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
04-01-2023 15:16:24.774408,"(4.2, 6.8, 5.55)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
04-01-2023 15:16:26.004685,"(4.2, 6.8, 5.663636363636363)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
04-01-2023 15:16:27.314577,"(4.2, 6.8, 5.3)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
04-01-2023 15:16:28.500002,"(4.2, 6.8, 5.8)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
04-01-2023 15:16:29.638467,"(4.2, 6.8, 5.1571428571428575)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
04-01-2023 15:16:30.775686,"(4.2, 6.8, 5.1571428571428575)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
04-01-2023 15:16:31.776431,"(4.2, 6.8, 5.1571428571428575)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
04-01-2023 15:16:32.897036,"(4.2, 6.8, 5.1571428571428575)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
04-01-2023 15:16:34.017905,"(4.2, 6.8, 5.1571428571428575)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
04-01-2023 15:16:35.168640,"(4.2, 6.8, 5.1571428571428575)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
04-01-2023 15:16:36.373898,"(4.2, 6.8, 5.1571428571428575)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
04-01-2023 15:16:37.585050,"(4.2, 6.8, 5.1571428571428575)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
04-01-2023 15:16:38.789320,"(4.2, 6.8, 5.75)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
04-01-2023 15:16:39.942552,"(4.2, 6.8, 5.75)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
04-01-2023 15:16:41.202338,"(4.2, 6.8, 5.75)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
04-01-2023 15:16:42.362074,"(4.2, 6.8, 5.75)","(3.4, 4.6, 4.375)","(4.4, 7.6, 6.466666666666667)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.496)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 22.909090909090907)"
