,Lord Sundowner,Mygirlgladys,Debatable,Twelve Bells,Heroic Chief,Our Foxwedge,Diamatti,Sparkling Blue,Adki,Star Waltz,Oronoco,Secret Way
10-01-2023 15:53:45.304466,"(8.0, 8.8, 8.685714285714285)","(4.4, 5.0, 4.902654867256637)","(14.0, 21.0, 20.615384615384617)","(9.0, 12.5, 12.166666666666666)","(16.0, 22.0, 21.516129032258064)","(21.0, 23.0, 22.625)","(18.0, 23.0, 21.333333333333332)","(6.5, 9.2, 8.9)","(11.0, 17.0, 17.208333333333332)","(3.6, 4.5, 4.352903225806451)","(51.0, 140.0, 132.94117647058823)","(101.0, 280.0, 250.0)"
10-01-2023 15:53:46.919838,"(8.0, 8.8, 8.685714285714285)","(4.4, 5.0, 4.902654867256637)","(14.0, 21.0, 20.72222222222222)","(9.0, 12.5, 12.166666666666666)","(16.0, 22.0, 21.516129032258064)","(21.0, 23.0, 22.3)","(18.0, 23.0, 21.333333333333332)","(6.5, 9.2, 8.9)","(11.0, 17.5, 17.15)","(3.6, 4.5, 4.352903225806451)","(51.0, 140.0, 132.94117647058823)","(101.0, 280.0, 250.0)"
10-01-2023 15:53:48.532746,"(8.0, 8.8, 8.675555555555556)","(4.4, 5.0, 4.902654867256637)","(14.0, 21.0, 20.72222222222222)","(9.0, 12.5, 12.166666666666666)","(16.0, 22.0, 21.516129032258064)","(21.0, 23.0, 22.166666666666668)","(18.0, 23.0, 21.333333333333332)","(6.5, 9.2, 8.9)","(11.0, 17.5, 17.136363636363637)","(3.6, 4.5, 4.352903225806451)","(51.0, 140.0, 132.94117647058823)","(101.0, 280.0, 250.0)"
10-01-2023 15:53:50.173642,"(8.0, 8.8, 8.675555555555556)","(4.4, 5.0, 4.902654867256637)","(14.0, 21.0, 20.272727272727273)","(9.0, 12.5, 12.166666666666666)","(16.0, 22.0, 21.516129032258064)","(21.0, 23.0, 21.666666666666668)","(18.0, 23.0, 21.333333333333332)","(6.5, 9.2, 8.9)","(11.0, 17.5, 17.136363636363637)","(3.6, 4.5, 4.352903225806451)","(61.0, 140.0, 132.94117647058823)","(101.0, 280.0, 250.0)"
10-01-2023 15:53:51.846050,"(8.0, 8.8, 8.675555555555556)","(4.4, 5.0, 4.902654867256637)","(14.0, 21.0, 20.357142857142858)","(9.0, 12.5, 12.166666666666666)","(16.0, 22.0, 21.516129032258064)","(21.0, 23.0, 21.666666666666668)","(18.0, 23.0, 21.5)","(6.5, 9.2, 8.863157894736842)","(11.0, 17.5, 17.136363636363637)","(3.6, 4.5, 4.352903225806451)","(61.0, 140.0, 132.94117647058823)","(101.0, 280.0, 250.0)"
10-01-2023 15:53:53.509201,"(8.0, 8.8, 8.675555555555556)","(4.4, 5.0, 4.902654867256637)","(14.0, 21.0, 20.357142857142858)","(9.0, 12.5, 12.188888888888888)","(16.0, 22.0, 21.571428571428573)","(21.0, 23.0, 21.571428571428573)","(18.0, 22.0, 21.5)","(6.5, 9.2, 8.863157894736842)","(11.0, 17.5, 17.375)","(3.6, 4.5, 4.246610169491525)","(61.0, 140.0, 132.94117647058823)","(101.0, 280.0, 250.0)"
10-01-2023 15:53:55.094783,"(8.0, 8.8, 8.685714285714285)","(4.4, 5.0, 4.9145161290322585)","(14.0, 21.0, 20.166666666666668)","(9.0, 12.5, 12.188888888888888)","(16.0, 22.0, 21.714285714285715)","(21.0, 23.0, 21.571428571428573)","(18.0, 22.0, 21.444444444444443)","(6.5, 9.2, 8.98)","(11.0, 17.5, 17.272727272727273)","(3.6, 4.3, 4.232978723404256)","(61.0, 140.0, 132.94117647058823)","(101.0, 280.0, 250.0)"
10-01-2023 15:53:56.812364,"(8.0, 8.8, 8.685714285714285)","(4.4, 5.0, 4.889528795811518)","(14.0, 21.0, 20.0625)","(9.0, 12.5, 12.166666666666666)","(16.0, 22.0, 21.59259259259259)","(21.0, 22.0, 21.2)","(18.0, 23.0, 21.444444444444443)","(6.5, 9.2, 9.075)","(11.0, 18.0, 17.466666666666665)","(3.6, 4.3, 4.33125)","(61.0, 140.0, 132.94117647058823)","(101.0, 280.0, 260.0)"
10-01-2023 15:53:58.867992,"(8.0, 8.8, 8.675555555555556)","(4.4, 4.9, 4.889528795811518)","(14.0, 21.0, 20.083333333333332)","(9.0, 12.5, 12.166666666666666)","(16.0, 22.0, 21.59259259259259)","(21.0, 22.0, 21.125)","(18.0, 23.0, 21.444444444444443)","(6.5, 9.2, 9.075)","(11.0, 18.0, 17.25)","(3.6, 4.4, 4.368571428571428)","(61.0, 140.0, 132.94117647058823)","(101.0, 280.0, 260.0)"
10-01-2023 15:54:00.507922,"(8.0, 8.8, 8.65)","(4.4, 4.9, 4.92170818505338)","(14.0, 21.0, 20.666666666666668)","(9.0, 12.5, 12.166666666666666)","(16.0, 22.0, 21.59259259259259)","(21.0, 22.0, 20.464285714285715)","(18.0, 23.0, 21.8)","(6.5, 9.2, 8.871428571428572)","(11.0, 18.0, 17.571428571428573)","(3.6, 4.4, 4.381052631578948)","(61.0, 140.0, 132.94117647058823)","(101.0, 280.0, 260.0)"
10-01-2023 15:54:02.130631,"(8.0, 8.8, 8.65)","(4.4, 5.0, 4.92170818505338)","(14.0, 21.0, 21.153846153846153)","(9.0, 12.5, 12.166666666666666)","(16.0, 22.0, 21.59259259259259)","(21.0, 21.0, 20.842105263157894)","(18.0, 23.0, 21.444444444444443)","(6.5, 9.0, 8.833333333333334)","(11.0, 18.0, 16.3)","(3.6, 4.4, 4.431818181818182)","(61.0, 140.0, 135.0)","(101.0, 280.0, 260.0)"
10-01-2023 15:54:03.786122,"(8.0, 8.8, 8.65)","(4.4, 5.0, 4.92170818505338)","(14.0, 22.0, 21.153846153846153)","(9.0, 12.5, 12.166666666666666)","(16.0, 22.0, 21.533333333333335)","(21.0, 22.0, 21.473684210526315)","(18.0, 23.0, 21.444444444444443)","(6.5, 9.0, 8.8)","(11.0, 16.5, 16.12121212121212)","(3.6, 4.5, 4.431818181818182)","(61.0, 140.0, 135.0)","(101.0, 280.0, 250.0)"
10-01-2023 15:54:05.409244,"(8.0, 8.8, 8.65)","(4.4, 5.0, 4.928735632183908)","(14.0, 21.0, 20.652173913043477)","(9.0, 12.5, 12.166666666666666)","(16.0, 22.0, 21.533333333333335)","(21.0, 22.0, 21.473684210526315)","(18.0, 23.0, 21.8)","(6.5, 9.0, 8.648780487804878)","(11.0, 17.0, 15.743243243243244)","(3.6, 4.5, 4.414285714285715)","(61.0, 140.0, 135.0)","(101.0, 280.0, 250.0)"
10-01-2023 15:54:07.037167,"(8.0, 8.8, 8.709090909090909)","(4.4, 5.0, 4.959090909090909)","(14.0, 21.0, 20.333333333333332)","(9.0, 12.5, 12.166666666666666)","(16.0, 22.0, 21.533333333333335)","(21.0, 22.0, 21.4)","(18.0, 23.0, 21.444444444444443)","(6.5, 8.8, 8.648780487804878)","(11.0, 16.0, 15.7625)","(3.6, 4.5, 4.414285714285715)","(61.0, 140.0, 135.0)","(101.0, 280.0, 250.0)"
10-01-2023 15:54:08.612932,"(8.0, 8.8, 8.704761904761906)","(4.4, 5.0, 4.959090909090909)","(14.0, 21.0, 20.01923076923077)","(9.0, 12.5, 12.195652173913043)","(16.0, 22.0, 21.59259259259259)","(21.0, 22.0, 21.4)","(18.0, 23.0, 21.444444444444443)","(6.5, 8.8, 8.524444444444445)","(11.0, 16.0, 15.7625)","(3.6, 4.4, 4.377777777777778)","(61.0, 140.0, 135.0)","(101.0, 280.0, 250.0)"
10-01-2023 15:54:10.236147,"(8.0, 8.8, 8.704761904761906)","(4.4, 5.0, 4.9496815286624205)","(14.0, 21.0, 20.41176470588235)","(9.0, 12.5, 12.195652173913043)","(16.0, 22.0, 21.692307692307693)","(21.0, 22.0, 22.2)","(18.0, 23.0, 22.25)","(6.5, 8.8, 8.615384615384617)","(11.0, 16.0, 15.9)","(3.6, 4.4, 4.38018018018018)","(61.0, 140.0, 135.0)","(101.0, 280.0, 250.0)"
10-01-2023 15:54:13.638202,"(8.0, 8.8, 8.70625)","(4.4, 5.0, 5.0445783132530115)","(14.0, 21.0, 20.41176470588235)","(9.0, 12.5, 12.195652173913043)","(16.0, 22.0, 21.692307692307693)","(21.0, 23.0, 22.36842105263158)","(18.0, 23.0, 22.25)","(6.5, 8.8, 8.615384615384617)","(11.0, 16.0, 15.9)","(3.6, 4.4, 4.38018018018018)","(61.0, 140.0, 135.0)","(101.0, 280.0, 250.0)"
10-01-2023 15:54:15.241816,"(8.0, 8.8, 8.70625)","(4.4, 5.1, 5.053684210526316)","(14.0, 21.0, 20.785714285714285)","(9.0, 12.5, 12.630434782608695)","(16.0, 22.0, 22.384615384615383)","(21.0, 23.0, 22.2)","(18.0, 23.0, 22.6)","(6.5, 8.8, 8.5625)","(11.0, 16.0, 14.363636363636363)","(3.6, 4.4, 4.355208333333334)","(61.0, 140.0, 137.5)","(101.0, 280.0, 215.0)"
10-01-2023 15:54:16.863677,"(8.0, 8.8, 8.70625)","(4.4, 5.1, 5.053684210526316)","(14.0, 21.0, 20.785714285714285)","(9.0, 13.0, 12.761904761904763)","(16.0, 23.0, 22.157894736842106)","(20.0, 23.0, 22.2)","(18.0, 23.0, 22.454545454545453)","(6.5, 8.6, 8.5625)","(11.0, 15.0, 14.3125)","(3.6, 4.4, 4.312244897959183)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:18.500771,"(8.0, 8.8, 8.70625)","(4.4, 5.1, 5.062393162393162)","(14.0, 21.0, 20.785714285714285)","(9.0, 13.0, 12.729166666666666)","(16.0, 23.0, 22.105263157894736)","(20.0, 23.0, 22.142857142857142)","(18.0, 23.0, 22.454545454545453)","(6.5, 8.6, 8.572727272727272)","(11.0, 15.0, 14.25)","(3.6, 4.4, 4.312244897959183)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:20.145223,"(8.0, 8.8, 8.703225806451613)","(4.4, 5.1, 5.1373390557939915)","(14.0, 21.0, 20.785714285714285)","(9.0, 13.0, 12.729166666666666)","(16.0, 23.0, 22.105263157894736)","(20.0, 23.0, 21.58823529411765)","(18.0, 23.0, 21.545454545454547)","(6.5, 8.6, 8.645161290322582)","(11.0, 14.5, 14.321428571428571)","(3.6, 4.4, 4.312244897959183)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:21.812883,"(8.0, 8.8, 8.703225806451613)","(4.4, 5.2, 5.140350877192983)","(14.0, 21.0, 20.785714285714285)","(9.0, 13.0, 12.704545454545455)","(16.0, 23.0, 22.024390243902438)","(20.0, 23.0, 21.555555555555557)","(18.0, 23.0, 21.545454545454547)","(6.5, 8.8, 8.645161290322582)","(11.0, 14.5, 14.147058823529411)","(3.6, 4.4, 4.363559322033899)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:23.492165,"(8.0, 8.8, 8.703225806451613)","(4.4, 5.2, 5.124468085106383)","(14.0, 21.0, 20.818181818181817)","(9.0, 13.0, 12.69047619047619)","(16.0, 23.0, 22.105263157894736)","(19.0, 23.0, 21.555555555555557)","(18.0, 23.0, 21.545454545454547)","(6.5, 8.8, 8.645161290322582)","(11.0, 14.5, 14.147058823529411)","(3.6, 4.4, 4.363559322033899)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:25.103466,"(8.0, 8.8, 8.786363636363637)","(4.4, 5.2, 5.1387931034482754)","(14.0, 21.0, 20.19148936170213)","(9.0, 13.0, 12.69047619047619)","(16.0, 23.0, 22.105263157894736)","(19.0, 23.0, 21.555555555555557)","(18.0, 23.0, 21.933333333333334)","(6.5, 8.8, 8.645161290322582)","(11.0, 14.5, 14.342857142857143)","(3.6, 4.4, 4.363559322033899)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:26.770672,"(8.0, 8.8, 8.786363636363637)","(4.4, 5.2, 5.142276422764228)","(14.0, 21.0, 19.666666666666668)","(9.0, 13.0, 12.470588235294118)","(16.0, 23.0, 22.0)","(19.0, 23.0, 21.555555555555557)","(18.0, 23.0, 21.933333333333334)","(6.5, 8.8, 8.645161290322582)","(11.0, 14.5, 14.22429906542056)","(3.6, 4.4, 4.375)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:28.375310,"(8.0, 8.8, 8.74909090909091)","(4.4, 5.2, 5.256349206349206)","(14.0, 20.0, 19.683673469387756)","(9.0, 13.0, 12.4)","(16.0, 23.0, 22.105263157894736)","(19.0, 23.0, 22.071428571428573)","(18.0, 23.0, 21.933333333333334)","(6.5, 8.8, 8.645161290322582)","(11.0, 15.0, 14.324324324324325)","(3.6, 4.4, 4.36865671641791)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:30.023022,"(8.0, 8.8, 8.74909090909091)","(4.4, 5.3, 5.294202898550725)","(14.0, 21.0, 20.216216216216218)","(9.0, 12.5, 12.366666666666667)","(16.0, 23.0, 22.105263157894736)","(19.0, 23.0, 22.071428571428573)","(18.0, 23.0, 21.933333333333334)","(6.5, 8.8, 8.53103448275862)","(11.0, 14.5, 14.25)","(3.6, 4.4, 4.3565891472868215)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:31.714554,"(8.0, 8.8, 8.741666666666667)","(4.4, 5.3, 5.345238095238095)","(14.0, 21.0, 20.216216216216218)","(9.0, 12.5, 12.115384615384615)","(16.0, 23.0, 22.0)","(19.0, 23.0, 22.071428571428573)","(18.0, 23.0, 21.933333333333334)","(6.5, 8.6, 8.53103448275862)","(11.0, 15.0, 14.25)","(3.6, 4.4, 4.351908396946565)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:33.400541,"(8.0, 8.8, 8.741666666666667)","(4.4, 5.4, 5.345238095238095)","(14.0, 21.0, 20.19047619047619)","(9.0, 12.5, 12.115384615384615)","(16.0, 23.0, 22.0)","(19.0, 23.0, 22.071428571428573)","(18.0, 23.0, 21.933333333333334)","(6.5, 8.6, 8.53103448275862)","(11.0, 15.0, 14.25)","(3.6, 4.4, 4.351908396946565)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:35.053202,"(8.0, 8.8, 8.72)","(4.4, 5.4, 5.345238095238095)","(14.0, 21.0, 20.51851851851852)","(9.0, 12.5, 12.115384615384615)","(16.0, 23.0, 22.0)","(19.0, 23.0, 21.555555555555557)","(18.0, 23.0, 21.933333333333334)","(6.5, 8.6, 8.565217391304348)","(11.0, 15.0, 14.5703125)","(3.6, 4.4, 4.351908396946565)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:36.656827,"(8.0, 8.8, 8.72)","(4.4, 5.4, 5.345238095238095)","(14.0, 21.0, 20.037037037037038)","(9.0, 12.5, 12.115384615384615)","(16.0, 23.0, 22.0)","(19.0, 23.0, 21.555555555555557)","(18.0, 23.0, 21.933333333333334)","(6.5, 8.6, 8.565217391304348)","(11.0, 15.0, 14.5703125)","(3.6, 4.4, 4.350370370370371)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:38.311466,"(8.0, 8.8, 8.695238095238095)","(4.4, 5.4, 5.428358208955224)","(14.0, 21.0, 20.27777777777778)","(9.0, 12.5, 12.364864864864865)","(16.0, 23.0, 22.35)","(19.0, 23.0, 21.761904761904763)","(18.0, 23.0, 22.058823529411764)","(6.5, 8.6, 8.645161290322582)","(11.0, 15.0, 13.68)","(3.6, 4.4, 4.361261261261261)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:39.991777,"(8.0, 8.8, 8.695238095238095)","(4.4, 5.5, 5.41578947368421)","(14.0, 21.0, 20.03846153846154)","(9.0, 12.5, 12.363636363636363)","(16.0, 23.0, 22.35)","(19.0, 23.0, 21.153846153846153)","(18.0, 23.0, 21.533333333333335)","(6.5, 8.8, 8.700000000000001)","(11.0, 14.0, 13.433333333333334)","(3.6, 4.4, 4.361261261261261)","(61.0, 140.0, 136.66666666666666)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:41.732387,"(8.0, 8.8, 8.715384615384616)","(4.4, 5.5, 5.5)","(14.0, 21.0, 20.25)","(9.0, 12.5, 12.363636363636363)","(16.0, 23.0, 22.35)","(19.0, 22.0, 21.11764705882353)","(18.0, 23.0, 21.444444444444443)","(6.5, 8.8, 8.700000000000001)","(11.0, 13.5, 13.433333333333334)","(3.6, 4.4, 4.357627118644068)","(61.0, 140.0, 136.66666666666666)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:43.510057,"(8.0, 8.8, 8.715384615384616)","(4.4, 5.6, 5.5)","(14.0, 21.0, 20.25)","(9.0, 12.5, 12.35)","(16.0, 23.0, 22.35)","(19.0, 22.0, 21.11764705882353)","(18.0, 23.0, 21.444444444444443)","(6.5, 8.8, 8.700000000000001)","(11.0, 13.5, 13.779661016949152)","(3.6, 4.4, 4.357627118644068)","(61.0, 140.0, 136.66666666666666)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:45.170063,"(8.0, 8.8, 8.715384615384616)","(4.4, 5.6, 5.5)","(14.0, 21.0, 20.25)","(9.0, 12.5, 12.35)","(16.0, 23.0, 22.35)","(19.0, 22.0, 21.11764705882353)","(18.0, 23.0, 21.444444444444443)","(6.5, 8.8, 8.700000000000001)","(11.0, 14.0, 13.884615384615385)","(3.6, 4.4, 4.357627118644068)","(61.0, 140.0, 136.66666666666666)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:46.774314,"(8.0, 8.8, 8.715384615384616)","(4.4, 5.6, 5.537931034482758)","(14.0, 21.0, 20.64)","(9.0, 12.5, 12.36046511627907)","(16.0, 23.0, 22.35)","(19.0, 22.0, 21.11764705882353)","(18.0, 23.0, 21.444444444444443)","(6.5, 8.8, 8.700000000000001)","(11.0, 14.0, 12.476394849785407)","(3.6, 4.4, 4.357627118644068)","(61.0, 140.0, 136.66666666666666)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:48.334774,"(8.0, 8.8, 8.715384615384616)","(4.4, 5.6, 5.575862068965518)","(14.0, 21.0, 20.64)","(9.0, 12.5, 12.36046511627907)","(16.0, 23.0, 22.35)","(19.0, 22.0, 21.428571428571427)","(18.0, 23.0, 21.444444444444443)","(6.5, 8.8, 8.700000000000001)","(11.0, 13.0, 12.454918032786885)","(3.6, 4.4, 4.357627118644068)","(61.0, 140.0, 136.66666666666666)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:49.891957,"(8.0, 8.8, 8.715384615384616)","(4.4, 5.7, 5.63076923076923)","(14.0, 21.0, 20.07894736842105)","(9.0, 12.5, 12.36046511627907)","(16.0, 23.0, 22.35)","(19.0, 23.0, 21.428571428571427)","(18.0, 23.0, 21.5)","(6.5, 8.8, 8.622222222222224)","(11.0, 12.5, 12.507874015748031)","(3.6, 4.4, 4.343)","(61.0, 140.0, 136.66666666666666)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:51.472448,"(8.0, 8.8, 8.715384615384616)","(4.4, 5.7, 5.636363636363636)","(14.0, 21.0, 18.90909090909091)","(9.0, 12.5, 12.36046511627907)","(16.0, 23.0, 22.35)","(19.0, 23.0, 21.842105263157894)","(18.0, 22.0, 21.5)","(6.5, 8.8, 8.464516129032258)","(11.0, 13.0, 12.594594594594595)","(3.6, 4.4, 4.356737588652482)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:53.101250,"(8.0, 8.8, 8.715384615384616)","(4.4, 5.7, 5.688888888888888)","(14.0, 19.0, 18.653846153846153)","(9.0, 12.5, 12.36046511627907)","(16.0, 23.0, 22.35)","(19.0, 23.0, 21.842105263157894)","(18.0, 22.0, 22.0)","(6.5, 8.8, 8.451282051282051)","(11.0, 13.0, 12.594594594594595)","(3.6, 4.4, 4.359574468085107)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:54.729013,"(8.0, 8.8, 8.715384615384616)","(4.4, 5.8, 5.664)","(14.0, 19.0, 18.3125)","(9.0, 12.5, 12.41891891891892)","(16.0, 23.0, 22.35)","(19.0, 23.0, 21.8)","(18.0, 23.0, 22.0)","(6.5, 8.8, 8.428571428571429)","(11.0, 13.0, 12.581395348837209)","(3.6, 4.4, 4.36268656716418)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:56.374330,"(8.0, 8.8, 8.715384615384616)","(4.4, 5.8, 5.6421052631578945)","(14.0, 18.5, 18.3125)","(9.0, 12.5, 12.41891891891892)","(16.0, 23.0, 22.35)","(19.0, 23.0, 21.8)","(18.0, 23.0, 22.23076923076923)","(6.5, 8.8, 8.5)","(11.0, 13.0, 12.585365853658537)","(3.6, 4.4, 4.366923076923077)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:58.032433,"(8.0, 8.8, 8.715384615384616)","(4.6, 5.7, 5.604347826086957)","(14.0, 18.5, 18.3125)","(9.0, 12.5, 12.40625)","(16.0, 23.0, 22.35)","(18.0, 23.0, 21.8)","(18.0, 23.0, 24.785714285714285)","(6.5, 8.6, 8.529411764705882)","(11.0, 13.0, 12.585365853658537)","(3.6, 4.4, 4.366923076923077)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:54:59.693258,"(8.0, 8.8, 8.540677966101695)","(4.6, 5.7, 5.463888888888889)","(14.0, 18.5, 18.3125)","(9.0, 12.5, 12.40625)","(16.0, 23.0, 22.35)","(18.0, 23.0, 21.8)","(18.0, 25.0, 24.785714285714285)","(6.5, 8.6, 8.542857142857143)","(11.0, 13.0, 12.625)","(3.6, 4.5, 4.444)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:55:01.395063,"(8.0, 8.6, 8.536363636363637)","(4.6, 5.5, 5.451851851851852)","(14.0, 18.5, 18.32)","(9.0, 12.5, 12.457446808510639)","(16.0, 23.0, 22.105263157894736)","(18.0, 23.0, 21.8)","(18.0, 25.0, 24.454545454545453)","(6.5, 8.6, 8.525)","(11.0, 13.0, 12.491452991452991)","(3.6, 4.5, 4.469387755102041)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:55:03.008879,"(8.0, 8.6, 8.521052631578947)","(4.6, 5.5, 5.455172413793104)","(14.0, 18.5, 18.470588235294116)","(9.0, 12.5, 12.73846153846154)","(16.0, 23.0, 21.84)","(18.0, 23.0, 22.04)","(18.0, 25.0, 24.454545454545453)","(6.5, 8.6, 8.525)","(11.0, 12.5, 12.580246913580247)","(3.6, 4.6, 4.445679012345679)","(61.0, 140.0, 137.5)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:55:04.704223,"(8.0, 8.6, 8.521428571428572)","(4.6, 5.6, 5.576666666666666)","(14.0, 18.5, 18.32)","(9.0, 13.0, 12.615384615384615)","(16.0, 23.0, 21.48780487804878)","(18.0, 23.0, 22.818181818181817)","(18.0, 25.0, 25.85)","(6.5, 8.6, 8.525)","(11.0, 13.0, 12.416666666666666)","(3.6, 4.5, 4.389171974522293)","(61.0, 170.0, 155.0)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:55:06.330506,"(8.0, 8.6, 8.521428571428572)","(4.6, 5.6, 5.576666666666666)","(14.0, 18.5, 18.32)","(9.0, 13.0, 12.617647058823529)","(16.0, 22.0, 21.48780487804878)","(18.0, 23.0, 22.733333333333334)","(18.0, 26.0, 25.85)","(6.5, 8.6, 8.525)","(11.0, 12.5, 12.212121212121213)","(3.6, 4.4, 4.390659340659341)","(61.0, 170.0, 158.75)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:55:08.087005,"(8.0, 8.6, 8.554545454545455)","(4.6, 5.6, 5.568987341772152)","(14.0, 18.5, 18.32)","(9.0, 13.0, 12.608695652173914)","(16.0, 22.0, 21.48780487804878)","(18.0, 23.0, 22.733333333333334)","(18.0, 26.0, 25.85)","(6.5, 8.6, 8.525)","(11.0, 12.5, 12.1953125)","(3.6, 4.4, 4.390659340659341)","(61.0, 170.0, 158.75)","(101.0, 290.0, 231.66666666666666)"
10-01-2023 15:55:09.911425,"(8.0, 8.6, 8.578947368421053)","(4.6, 5.6, 5.547311827956989)","(14.0, 18.5, 18.32)","(9.0, 13.0, 12.608695652173914)","(16.0, 22.0, 21.48780487804878)","(18.0, 23.0, 22.85185185185185)","(18.0, 26.0, 25.681818181818183)","(6.5, 8.6, 8.525)","(11.0, 12.5, 12.252032520325203)","(3.6, 4.4, 4.4056962025316455)","(61.0, 170.0, 158.75)","(101.0, 290.0, 243.33333333333334)"
10-01-2023 15:55:11.717518,"(8.0, 8.6, 8.664077669902913)","(4.6, 5.6, 5.4911111111111115)","(14.0, 18.5, 18.263157894736842)","(9.0, 13.0, 12.608695652173914)","(16.0, 22.0, 21.434782608695652)","(18.0, 23.0, 22.85185185185185)","(18.0, 26.0, 25.681818181818183)","(6.5, 8.6, 8.525)","(11.0, 13.0, 12.252032520325203)","(3.6, 4.5, 4.4056962025316455)","(61.0, 170.0, 160.0)","(101.0, 290.0, 250.0)"
10-01-2023 15:55:13.465526,"(8.0, 8.8, 8.746428571428572)","(4.6, 5.6, 5.4837837837837835)","(14.0, 18.5, 17.85)","(9.0, 13.0, 12.578125)","(16.0, 22.0, 21.434782608695652)","(18.0, 23.0, 22.85185185185185)","(18.0, 26.0, 25.85)","(6.5, 8.6, 8.525)","(11.0, 12.5, 12.178260869565218)","(3.6, 4.5, 4.418579234972677)","(61.0, 170.0, 160.0)","(101.0, 290.0, 260.0)"
10-01-2023 15:55:15.183898,"(8.0, 8.8, 8.718840579710145)","(4.6, 5.5, 5.4837837837837835)","(14.0, 18.0, 17.94736842105263)","(9.0, 13.0, 12.544117647058824)","(16.0, 22.0, 21.434782608695652)","(18.0, 23.0, 22.85185185185185)","(18.0, 26.0, 25.85)","(6.5, 8.6, 8.511111111111111)","(11.0, 12.5, 12.467391304347826)","(3.6, 4.5, 4.418579234972677)","(61.0, 170.0, 160.0)","(101.0, 290.0, 260.0)"
10-01-2023 15:55:16.913914,"(8.0, 8.8, 8.692307692307692)","(4.6, 5.5, 5.487234042553191)","(14.0, 18.0, 17.990384615384617)","(9.0, 13.0, 12.56338028169014)","(16.0, 22.0, 21.307692307692307)","(18.0, 23.0, 22.875)","(18.0, 26.0, 25.708333333333332)","(6.5, 8.6, 8.511111111111111)","(11.0, 12.5, 12.467391304347826)","(3.6, 4.5, 4.418579234972677)","(61.0, 170.0, 160.0)","(101.0, 290.0, 260.0)"
10-01-2023 15:55:18.566905,"(8.0, 8.8, 8.692307692307692)","(4.6, 5.5, 5.485416666666667)","(14.0, 18.0, 17.990384615384617)","(9.0, 13.0, 12.56338028169014)","(16.0, 22.0, 21.262295081967213)","(18.0, 23.0, 22.875)","(18.0, 26.0, 25.708333333333332)","(6.5, 8.6, 8.511111111111111)","(11.0, 12.5, 12.481481481481481)","(3.6, 4.5, 4.418579234972677)","(61.0, 170.0, 160.0)","(101.0, 290.0, 260.0)"
