,Little Winnie,Its Luigi,Fritter,Meehan Magpie,Angry Betty,Jocularity,Avery Charm,Tonics Girl
05-01-2023 13:38:10.961748,"(12.0, 17.0, 16.210526315789473)","(18.0, 36.0, 29.142857142857142)","(16.0, 26.0, 22.0)","(1.95, 2.64, 2.575)","(4.4, 6.8, 5.966666666666667)","(21.0, 120.0, 73.57142857142857)","(31.0, 80.0, 51.25)","(3.8, 5.1, 4.5)"
05-01-2023 13:38:11.920389,"(12.0, 17.0, 16.210526315789473)","(18.0, 36.0, 29.142857142857142)","(16.0, 26.0, 21.25)","(1.95, 2.64, 2.5566666666666666)","(4.4, 6.8, 5.966666666666667)","(21.0, 120.0, 73.57142857142857)","(31.0, 80.0, 51.25)","(3.8, 5.1, 4.054545454545455)"
05-01-2023 13:38:12.897246,"(12.0, 19.5, 19.133333333333333)","(18.0, 36.0, 29.142857142857142)","(16.0, 26.0, 21.25)","(1.95, 2.64, 2.5566666666666666)","(4.4, 6.8, 5.966666666666667)","(21.0, 120.0, 73.57142857142857)","(31.0, 80.0, 52.400000000000006)","(3.8, 5.1, 4.566666666666666)"
05-01-2023 13:38:13.987439,"(12.0, 19.0, 18.137931034482758)","(18.0, 36.0, 29.142857142857142)","(16.0, 26.0, 21.25)","(1.95, 2.64, 2.5566666666666666)","(4.4, 6.8, 5.966666666666667)","(21.0, 120.0, 73.57142857142857)","(31.0, 80.0, 50.42857142857143)","(3.8, 5.1, 4.566666666666666)"
05-01-2023 13:38:15.052761,"(12.0, 19.0, 18.166666666666664)","(18.0, 36.0, 26.22222222222222)","(16.0, 26.0, 20.476190476190474)","(1.95, 2.64, 2.60875)","(4.4, 6.8, 5.966666666666667)","(21.0, 120.0, 73.57142857142857)","(31.0, 80.0, 50.42857142857143)","(3.8, 5.1, 4.566666666666666)"
05-01-2023 13:38:16.115162,"(12.0, 19.0, 18.166666666666664)","(18.0, 36.0, 26.22222222222222)","(16.0, 26.0, 20.6)","(1.95, 2.64, 2.60875)","(4.4, 6.8, 5.966666666666667)","(21.0, 120.0, 73.57142857142857)","(31.0, 80.0, 38.6)","(3.8, 5.1, 4.566666666666666)"
05-01-2023 13:38:17.148371,"(12.0, 18.5, 18.166666666666664)","(18.0, 36.0, 26.22222222222222)","(16.0, 26.0, 20.6)","(1.95, 2.64, 2.3364285714285717)","(4.4, 7.0, 6.083333333333334)","(21.0, 120.0, 73.57142857142857)","(31.0, 80.0, 38.6)","(3.8, 5.1, 4.46)"
05-01-2023 13:38:18.182357,"(12.0, 18.5, 18.166666666666664)","(18.0, 36.0, 26.054054054054056)","(16.0, 26.0, 20.6)","(1.95, 2.64, 2.4294736842105262)","(4.4, 7.0, 6.083333333333334)","(21.0, 120.0, 73.57142857142857)","(31.0, 80.0, 38.6)","(3.8, 5.1, 4.883333333333333)"
05-01-2023 13:38:19.302780,"(12.0, 18.5, 18.166666666666664)","(18.0, 36.0, 26.054054054054056)","(16.0, 26.0, 20.6)","(1.95, 2.62, 2.222857142857143)","(4.4, 7.0, 6.083333333333334)","(21.0, 120.0, 65.83333333333333)","(31.0, 80.0, 42.36363636363636)","(3.8, 5.0, 4.6)"
05-01-2023 13:38:20.301636,"(12.0, 18.0, 17.333333333333332)","(18.0, 36.0, 26.054054054054056)","(16.0, 26.0, 20.6)","(1.95, 2.6, 2.2556521739130435)","(4.4, 7.0, 6.083333333333334)","(21.0, 120.0, 73.57142857142857)","(31.0, 80.0, 42.36363636363636)","(3.8, 5.0, 4.6)"
05-01-2023 13:38:21.341290,"(12.0, 18.0, 17.333333333333332)","(18.0, 36.0, 26.054054054054056)","(16.0, 26.0, 20.6)","(1.95, 2.56, 2.2469565217391305)","(4.4, 7.0, 6.083333333333334)","(21.0, 120.0, 73.57142857142857)","(31.0, 80.0, 42.36363636363636)","(3.8, 5.0, 4.6)"
05-01-2023 13:38:22.423239,"(12.0, 18.0, 17.333333333333332)","(18.0, 36.0, 26.054054054054056)","(16.0, 26.0, 20.6)","(1.95, 2.56, 2.2469565217391305)","(4.4, 7.0, 6.083333333333334)","(21.0, 120.0, 73.57142857142857)","(31.0, 80.0, 42.36363636363636)","(3.8, 5.0, 4.6)"
05-01-2023 13:38:23.388722,"(12.0, 18.0, 16.857142857142858)","(18.0, 36.0, 26.054054054054056)","(16.0, 26.0, 20.6)","(1.95, 2.56, 2.2469565217391305)","(4.4, 7.0, 6.79375)","(21.0, 120.0, 73.57142857142857)","(31.0, 80.0, 42.36363636363636)","(3.8, 5.0, 4.6)"
05-01-2023 13:38:24.386086,"(12.0, 18.0, 16.857142857142858)","(18.0, 36.0, 26.054054054054056)","(16.0, 26.0, 20.6)","(1.95, 2.5, 2.4466666666666668)","(4.4, 7.2, 6.79375)","(21.0, 120.0, 73.57142857142857)","(31.0, 80.0, 42.36363636363636)","(3.8, 5.0, 4.6)"
05-01-2023 13:38:25.348703,"(12.0, 18.0, 16.857142857142858)","(18.0, 36.0, 26.054054054054056)","(16.0, 26.0, 20.6)","(1.95, 2.5, 2.4466666666666668)","(4.4, 7.2, 6.95)","(21.0, 120.0, 73.57142857142857)","(31.0, 80.0, 42.36363636363636)","(3.8, 5.0, 4.4)"
05-01-2023 13:38:26.334419,"(12.0, 18.0, 16.857142857142858)","(18.0, 36.0, 26.054054054054056)","(16.0, 26.0, 20.6)","(1.95, 2.5, 2.4466666666666668)","(4.4, 7.2, 6.780645161290323)","(21.0, 120.0, 70.0)","(31.0, 80.0, 39.75)","(3.8, 5.0, 4.4399999999999995)"
05-01-2023 13:38:27.331717,"(12.0, 17.5, 16.985294117647058)","(18.0, 36.0, 22.666666666666668)","(16.0, 26.0, 20.31111111111111)","(1.95, 2.5, 2.4709090909090907)","(4.4, 7.2, 6.979661016949152)","(21.0, 120.0, 70.0)","(31.0, 80.0, 39.75)","(3.8, 5.0, 4.3999999999999995)"
05-01-2023 13:38:28.335905,"(12.0, 17.5, 16.953125)","(18.0, 36.0, 26.857142857142858)","(16.0, 26.0, 20.6)","(1.95, 2.5, 2.4466666666666668)","(4.4, 7.2, 7.07962962962963)","(21.0, 120.0, 70.0)","(31.0, 80.0, 39.75)","(3.8, 5.0, 4.3999999999999995)"
05-01-2023 13:38:29.314255,"(12.0, 17.5, 16.953125)","(18.0, 36.0, 21.6)","(16.0, 24.0, 22.333333333333332)","(1.95, 2.5, 2.4709090909090907)","(4.4, 7.2, 6.979661016949152)","(21.0, 120.0, 70.0)","(31.0, 80.0, 39.411764705882355)","(3.8, 4.9, 4.457894736842105)"
05-01-2023 13:38:30.268967,"(12.0, 17.5, 16.625)","(18.0, 34.0, 24.25)","(16.0, 23.0, 21.25)","(1.95, 2.5, 2.454285714285714)","(4.4, 7.2, 7.07962962962963)","(21.0, 120.0, 70.0)","(31.0, 80.0, 39.411764705882355)","(3.8, 4.9, 4.457894736842105)"
05-01-2023 13:38:31.256492,"(12.0, 17.5, 16.625)","(18.0, 34.0, 24.25)","(16.0, 23.0, 21.25)","(1.95, 2.5, 2.454285714285714)","(4.4, 7.2, 6.979661016949152)","(21.0, 120.0, 70.0)","(31.0, 80.0, 39.411764705882355)","(3.8, 4.9, 4.457894736842105)"
05-01-2023 13:38:32.464391,"(12.0, 17.5, 16.625)","(18.0, 34.0, 21.72222222222222)","(16.0, 24.0, 20.82608695652174)","(1.95, 2.5, 2.45)","(4.4, 7.2, 7.07962962962963)","(21.0, 120.0, 65.83333333333333)","(31.0, 80.0, 39.411764705882355)","(3.8, 4.9, 4.457894736842105)"
05-01-2023 13:38:33.931122,"(12.0, 17.5, 16.53125)","(18.0, 32.0, 28.875)","(16.0, 23.0, 20.321428571428573)","(1.95, 2.5, 2.45)","(4.4, 7.2, 7.07962962962963)","(21.0, 120.0, 73.57142857142857)","(31.0, 70.0, 43.0)","(3.8, 4.9, 4.4862068965517246)"
05-01-2023 13:38:35.297417,"(12.0, 17.0, 16.53125)","(19.0, 30.0, 28.875)","(17.0, 23.0, 19.710526315789473)","(1.95, 2.5, 2.48125)","(4.4, 7.2, 7.07962962962963)","(21.0, 120.0, 73.57142857142857)","(31.0, 70.0, 52.0)","(3.8, 4.9, 4.4862068965517246)"
05-01-2023 13:38:36.528873,"(12.0, 17.0, 16.53125)","(19.0, 30.0, 28.875)","(17.0, 23.0, 19.710526315789473)","(1.95, 2.5, 2.48125)","(4.4, 7.2, 7.07962962962963)","(21.0, 120.0, 73.57142857142857)","(31.0, 70.0, 46.0)","(3.8, 4.9, 4.464102564102564)"
05-01-2023 13:38:38.182998,"(12.0, 17.0, 16.53125)","(19.0, 30.0, 28.411764705882355)","(17.0, 22.0, 20.26086956521739)","(1.95, 2.5, 2.48125)","(4.4, 7.4, 6.979661016949152)","(21.0, 120.0, 79.375)","(31.0, 70.0, 41.2)","(3.8, 4.9, 4.464102564102564)"
05-01-2023 13:38:39.581269,"(12.0, 17.0, 16.53125)","(19.0, 30.0, 25.666666666666664)","(17.0, 22.0, 19.575757575757574)","(1.95, 2.5, 2.4745454545454546)","(4.4, 7.2, 6.979661016949152)","(21.0, 120.0, 70.0)","(31.0, 70.0, 39.142857142857146)","(3.8, 4.9, 4.464102564102564)"
05-01-2023 13:38:40.762533,"(12.0, 17.0, 16.53125)","(19.0, 30.0, 25.666666666666664)","(17.0, 22.0, 19.575757575757574)","(1.95, 2.5, 2.472)","(4.4, 7.2, 6.979661016949152)","(21.0, 120.0, 70.0)","(31.0, 70.0, 49.5)","(3.8, 4.9, 4.533333333333333)"
05-01-2023 13:38:42.007962,"(12.0, 20.0, 16.944444444444443)","(19.0, 30.0, 25.666666666666664)","(17.0, 22.0, 19.857142857142858)","(1.95, 2.5, 2.444)","(4.4, 7.2, 7.07962962962963)","(21.0, 120.0, 70.0)","(31.0, 65.0, 47.0)","(3.8, 4.8, 4.414285714285715)"
05-01-2023 13:38:43.060886,"(12.0, 20.0, 16.944444444444443)","(19.0, 30.0, 25.666666666666664)","(17.0, 22.0, 19.857142857142858)","(1.95, 2.5, 2.3066666666666666)","(4.4, 7.2, 6.979661016949152)","(21.0, 120.0, 70.0)","(31.0, 60.0, 44.5)","(3.8, 4.8, 4.533333333333333)"
05-01-2023 13:38:44.117048,"(12.0, 20.0, 18.47222222222222)","(19.0, 30.0, 25.666666666666664)","(17.0, 21.0, 19.076923076923077)","(1.95, 2.48, 2.3066666666666666)","(4.4, 7.2, 6.898148148148148)","(21.0, 120.0, 74.16666666666667)","(31.0, 55.0, 53.72727272727273)","(3.8, 4.8, 4.533333333333333)"
05-01-2023 13:38:45.139026,"(12.0, 20.0, 18.47222222222222)","(19.0, 30.0, 25.666666666666664)","(17.0, 21.0, 19.695652173913043)","(1.95, 2.48, 2.3576470588235297)","(4.4, 7.0, 6.898148148148148)","(21.0, 120.0, 61.666666666666664)","(31.0, 65.0, 46.25)","(3.8, 4.8, 4.414285714285715)"
05-01-2023 13:38:46.138868,"(12.0, 20.0, 18.075)","(19.0, 30.0, 25.666666666666664)","(17.0, 21.0, 19.61111111111111)","(1.95, 2.48, 2.3066666666666666)","(4.4, 7.0, 6.7421875)","(21.0, 120.0, 61.666666666666664)","(31.0, 55.0, 43.8)","(3.8, 4.8, 4.533333333333333)"
05-01-2023 13:38:47.124095,"(12.0, 20.0, 16.11111111111111)","(19.0, 26.0, 21.614035087719298)","(17.0, 21.0, 18.916666666666668)","(1.95, 2.48, 2.3323076923076926)","(4.4, 7.0, 6.7421875)","(21.0, 120.0, 61.666666666666664)","(31.0, 55.0, 43.8)","(3.8, 4.8, 4.035)"
05-01-2023 13:38:48.111542,"(12.0, 20.0, 18.453125)","(19.0, 26.0, 21.608695652173914)","(17.0, 21.0, 18.916666666666668)","(1.95, 2.48, 2.342857142857143)","(4.4, 7.0, 6.7421875)","(21.0, 120.0, 70.0)","(31.0, 55.0, 43.8)","(3.8, 4.8, 4.5777777777777775)"
05-01-2023 13:38:49.086822,"(12.0, 19.0, 18.64)","(19.0, 26.0, 21.614035087719298)","(17.0, 21.0, 19.046875)","(1.95, 2.48, 2.378947368421053)","(4.4, 7.0, 6.813559322033898)","(21.0, 120.0, 70.0)","(31.0, 55.0, 43.8)","(3.8, 4.8, 4.5777777777777775)"
05-01-2023 13:38:50.030938,"(12.0, 19.0, 18.64)","(19.0, 26.0, 21.614035087719298)","(17.0, 21.0, 19.14814814814815)","(1.95, 2.48, 2.378947368421053)","(4.4, 7.0, 6.898148148148148)","(21.0, 120.0, 70.0)","(31.0, 55.0, 46.25)","(3.8, 4.8, 4.404166666666667)"
05-01-2023 13:38:51.042838,"(12.0, 19.0, 18.64)","(18.0, 26.0, 21.614035087719298)","(16.0, 20.0, 19.11764705882353)","(1.95, 2.48, 2.378947368421053)","(4.4, 7.0, 6.898148148148148)","(21.0, 120.0, 70.0)","(31.0, 55.0, 40.0)","(3.8, 4.8, 4.373529411764705)"
05-01-2023 13:38:52.073633,"(12.0, 19.0, 17.75)","(18.0, 26.0, 21.614035087719298)","(16.0, 20.0, 19.375)","(1.95, 2.48, 2.378947368421053)","(4.4, 7.0, 6.898148148148148)","(21.0, 120.0, 70.0)","(31.0, 55.0, 40.0)","(3.8, 4.8, 4.373529411764705)"
05-01-2023 13:38:53.093783,"(12.0, 19.0, 18.045454545454547)","(18.0, 26.0, 21.614035087719298)","(16.0, 20.0, 19.375)","(1.9, 2.48, 2.3446153846153845)","(4.4, 7.0, 6.813559322033898)","(26.0, 120.0, 70.0)","(31.0, 55.0, 40.0)","(3.8, 4.8, 4.466666666666667)"
05-01-2023 13:38:54.076604,"(12.0, 19.0, 18.045454545454547)","(18.0, 26.0, 21.614035087719298)","(16.0, 20.0, 19.11764705882353)","(1.9, 2.48, 2.3446153846153845)","(4.4, 7.0, 6.898148148148148)","(26.0, 120.0, 70.0)","(31.0, 55.0, 40.0)","(3.8, 4.7, 4.003571428571429)"
05-01-2023 13:38:55.080321,"(12.0, 19.0, 18.045454545454547)","(18.0, 26.0, 21.614035087719298)","(16.0, 20.0, 19.166666666666668)","(1.9, 2.48, 2.3446153846153845)","(4.4, 7.0, 6.813559322033898)","(26.0, 120.0, 85.0)","(31.0, 55.0, 40.0)","(3.8, 4.7, 4.3388888888888895)"
05-01-2023 13:38:56.213902,"(12.0, 18.5, 17.85483870967742)","(18.0, 26.0, 21.564516129032256)","(16.0, 20.0, 18.75)","(1.9, 2.48, 2.3446153846153845)","(4.4, 7.0, 6.898148148148148)","(26.0, 120.0, 85.0)","(31.0, 55.0, 40.0)","(3.8, 4.7, 4.289285714285715)"
05-01-2023 13:38:57.212647,"(12.0, 18.5, 17.85483870967742)","(18.0, 26.0, 21.52238805970149)","(16.0, 20.0, 15.833333333333334)","(1.9, 2.48, 2.3446153846153845)","(4.4, 7.0, 6.898148148148148)","(26.0, 120.0, 85.0)","(31.0, 55.0, 35.5)","(3.8, 4.7, 4.289285714285715)"
05-01-2023 13:38:58.186650,"(12.0, 18.5, 17.31081081081081)","(18.0, 26.0, 21.52238805970149)","(16.0, 19.5, 19.1)","(1.9, 2.48, 2.4034782608695653)","(4.4, 7.0, 6.898148148148148)","(26.0, 120.0, 96.66666666666666)","(31.0, 55.0, 35.5)","(3.8, 4.7, 4.289285714285715)"
05-01-2023 13:38:59.155519,"(12.0, 18.5, 17.31081081081081)","(18.0, 25.0, 23.88888888888889)","(16.0, 19.5, 17.076923076923077)","(1.9, 2.48, 2.4034782608695653)","(4.4, 7.0, 6.813559322033898)","(26.0, 120.0, 108.33333333333333)","(31.0, 55.0, 37.9375)","(3.8, 4.7, 4.265789473684211)"
05-01-2023 13:39:00.145895,"(12.0, 18.5, 17.31081081081081)","(18.0, 25.0, 23.363636363636363)","(16.0, 19.5, 17.75)","(1.9, 2.48, 2.3647619047619046)","(4.4, 7.0, 6.813559322033898)","(26.0, 120.0, 108.33333333333333)","(31.0, 55.0, 37.9375)","(3.8, 4.7, 4.265789473684211)"
05-01-2023 13:39:01.180637,"(12.0, 18.5, 17.342105263157894)","(18.0, 25.0, 23.434782608695652)","(16.0, 19.5, 18.0)","(1.9, 2.48, 2.3425)","(4.4, 7.0, 6.813559322033898)","(26.0, 120.0, 98.33333333333334)","(31.0, 50.0, 47.714285714285715)","(3.8, 4.7, 3.972058823529412)"
05-01-2023 13:39:02.173717,"(12.0, 18.5, 17.75)","(18.0, 25.0, 23.363636363636363)","(16.0, 19.5, 18.0)","(1.9, 2.48, 2.3425)","(4.4, 7.0, 6.813559322033898)","(26.0, 120.0, 114.0909090909091)","(31.0, 50.0, 37.81818181818182)","(3.8, 4.7, 4.366666666666666)"
05-01-2023 13:39:03.203672,"(12.0, 18.0, 17.435483870967744)","(18.0, 25.0, 22.625)","(16.0, 19.5, 17.615384615384617)","(1.9, 2.48, 2.375238095238095)","(4.4, 7.0, 6.898148148148148)","(26.0, 120.0, 112.77777777777777)","(31.0, 55.0, 43.333333333333336)","(3.8, 4.7, 4.366666666666666)"
05-01-2023 13:39:04.165744,"(12.0, 18.0, 17.02777777777778)","(18.0, 25.0, 22.625)","(16.0, 19.0, 16.916666666666668)","(1.9, 2.48, 2.394285714285714)","(4.4, 7.0, 6.813559322033898)","(26.0, 120.0, 112.77777777777777)","(31.0, 48.0, 43.333333333333336)","(3.8, 4.7, 4.366666666666666)"
05-01-2023 13:39:05.112567,"(12.0, 18.0, 17.02777777777778)","(18.0, 25.0, 22.625)","(16.0, 19.0, 16.666666666666668)","(1.9, 2.48, 2.4299999999999997)","(4.4, 7.2, 6.979661016949152)","(26.0, 120.0, 112.77777777777777)","(31.0, 48.0, 39.6)","(3.8, 4.7, 4.366666666666666)"
05-01-2023 13:39:06.057465,"(12.0, 18.0, 17.02777777777778)","(18.0, 24.0, 22.625)","(16.0, 19.0, 16.666666666666668)","(1.9, 2.46, 2.34)","(4.4, 7.0, 6.813559322033898)","(26.0, 120.0, 112.77777777777777)","(31.0, 48.0, 42.0)","(3.8, 4.7, 4.366666666666666)"
05-01-2023 13:39:07.000532,"(12.0, 18.0, 17.02777777777778)","(18.0, 24.0, 22.5)","(16.0, 19.0, 16.6)","(1.9, 2.46, 2.3838461538461537)","(4.4, 7.0, 6.898148148148148)","(26.0, 120.0, 112.77777777777777)","(31.0, 48.0, 37.294117647058826)","(3.8, 4.7, 4.366666666666666)"
05-01-2023 13:39:08.083677,"(12.0, 18.0, 17.02777777777778)","(18.0, 24.0, 22.5)","(16.0, 19.0, 16.6)","(1.9, 2.46, 2.3499999999999996)","(4.4, 7.0, 6.898148148148148)","(26.0, 120.0, 112.77777777777777)","(31.0, 48.0, 36.857142857142854)","(3.8, 4.7, 3.978846153846154)"
05-01-2023 13:39:09.090677,"(12.0, 18.0, 17.435483870967744)","(18.0, 23.0, 22.857142857142858)","(16.0, 19.0, 16.6)","(1.9, 2.46, 2.3666666666666667)","(4.4, 7.0, 6.813559322033898)","(31.0, 120.0, 112.77777777777777)","(31.0, 44.0, 36.22222222222222)","(3.8, 4.7, 4.366666666666666)"
05-01-2023 13:39:10.048433,"(12.0, 17.5, 17.016129032258064)","(18.0, 23.0, 22.130434782608695)","(16.0, 18.5, 17.25)","(1.9, 2.46, 2.3941176470588235)","(4.4, 7.0, 6.813559322033898)","(31.0, 120.0, 112.77777777777777)","(31.0, 44.0, 36.285714285714285)","(3.8, 4.6, 4.317647058823529)"
05-01-2023 13:39:11.039900,"(12.0, 17.5, 17.016129032258064)","(18.0, 23.0, 22.083333333333332)","(16.0, 18.5, 17.214285714285715)","(1.9, 2.46, 2.3941176470588235)","(4.4, 7.0, 6.898148148148148)","(31.0, 120.0, 112.77777777777777)","(31.0, 42.0, 38.0)","(3.8, 4.6, 4.311111111111111)"
05-01-2023 13:39:12.038408,"(12.0, 17.5, 17.016129032258064)","(18.0, 23.0, 22.083333333333332)","(16.0, 18.5, 17.214285714285715)","(1.9, 2.46, 2.3666666666666667)","(4.4, 7.0, 6.813559322033898)","(31.0, 120.0, 112.77777777777777)","(31.0, 40.0, 36.0)","(3.8, 4.6, 4.311111111111111)"
05-01-2023 13:39:13.057901,"(12.0, 17.5, 17.016129032258064)","(18.0, 23.0, 22.083333333333332)","(16.0, 18.5, 17.214285714285715)","(1.9, 2.46, 2.3941176470588235)","(4.4, 7.0, 6.333333333333333)","(31.0, 120.0, 110.0)","(31.0, 42.0, 37.42857142857143)","(3.8, 4.6, 4.28695652173913)"
05-01-2023 13:39:14.098600,"(12.0, 17.5, 17.083333333333332)","(18.0, 23.0, 22.24137931034483)","(16.0, 18.5, 17.125)","(1.9, 2.46, 2.3499999999999996)","(4.4, 7.0, 6.464285714285714)","(31.0, 120.0, 111.42857142857143)","(31.0, 42.0, 35.333333333333336)","(3.8, 4.6, 4.28695652173913)"
05-01-2023 13:39:15.109397,"(12.0, 17.5, 16.825)","(18.0, 23.0, 22.80952380952381)","(16.0, 18.5, 17.125)","(1.9, 2.46, 2.36375)","(4.4, 7.0, 6.464285714285714)","(31.0, 120.0, 110.0)","(31.0, 42.0, 36.48275862068966)","(3.8, 4.6, 3.9842105263157896)"
05-01-2023 13:39:16.246161,"(12.0, 17.5, 17.15714285714286)","(18.0, 23.0, 22.225806451612904)","(16.0, 18.5, 17.423076923076923)","(1.9, 2.46, 2.429375)","(4.4, 7.0, 6.464285714285714)","(31.0, 120.0, 67.14285714285714)","(31.0, 42.0, 36.48275862068966)","(3.8, 4.6, 4.368181818181818)"
05-01-2023 13:39:17.275705,"(12.0, 17.0, 16.65277777777778)","(18.0, 23.0, 22.225806451612904)","(16.0, 18.0, 17.13157894736842)","(1.9, 2.46, 2.355)","(4.4, 7.0, 6.423076923076923)","(31.0, 110.0, 70.0)","(31.0, 42.0, 35.333333333333336)","(3.8, 4.6, 4.368181818181818)"
05-01-2023 13:39:18.325525,"(12.0, 17.0, 16.65277777777778)","(18.0, 23.0, 22.225806451612904)","(16.0, 18.0, 17.13157894736842)","(1.9, 2.46, 2.355)","(4.4, 7.0, 6.722222222222222)","(31.0, 100.0, 68.75)","(31.0, 42.0, 36.57142857142857)","(3.8, 4.6, 4.368181818181818)"
05-01-2023 13:39:19.335400,"(12.0, 17.0, 16.642857142857142)","(18.0, 23.0, 22.225806451612904)","(16.0, 18.0, 17.13157894736842)","(1.9, 2.46, 2.355)","(4.4, 7.0, 6.722222222222222)","(31.0, 95.0, 78.63636363636364)","(31.0, 42.0, 35.714285714285715)","(3.8, 4.6, 4.368181818181818)"
05-01-2023 13:39:20.329439,"(12.0, 17.0, 16.642857142857142)","(18.0, 23.0, 22.225806451612904)","(16.0, 18.0, 17.13157894736842)","(1.9, 2.46, 2.355)","(4.4, 6.8, 6.507317073170731)","(31.0, 95.0, 78.63636363636364)","(31.0, 40.0, 36.57142857142857)","(3.8, 4.6, 4.346875)"
05-01-2023 13:39:21.374050,"(12.0, 17.0, 16.642857142857142)","(18.0, 23.0, 22.225806451612904)","(16.0, 18.0, 17.083333333333332)","(1.9, 2.46, 2.428181818181818)","(4.4, 6.8, 6.623529411764705)","(31.0, 95.0, 78.63636363636364)","(31.0, 40.0, 32.5)","(3.8, 4.6, 4.3283018867924525)"
05-01-2023 13:39:22.436565,"(12.0, 17.0, 16.642857142857142)","(18.0, 23.0, 22.225806451612904)","(16.0, 18.0, 17.083333333333332)","(1.9, 2.46, 2.4252173913043475)","(4.4, 6.8, 6.623529411764705)","(31.0, 95.0, 78.63636363636364)","(31.0, 34.0, 33.38461538461539)","(3.8, 4.6, 4.2377358490566035)"
05-01-2023 13:39:23.401062,"(12.0, 19.0, 18.357142857142858)","(18.0, 23.0, 22.225806451612904)","(16.0, 18.0, 17.083333333333332)","(1.9, 2.46, 2.4266666666666667)","(4.4, 6.8, 6.623529411764705)","(31.0, 95.0, 78.63636363636364)","(31.0, 34.0, 33.142857142857146)","(3.8, 4.6, 4.2377358490566035)"
05-01-2023 13:39:24.369995,"(12.0, 19.0, 18.357142857142858)","(18.0, 23.0, 22.294117647058822)","(16.0, 17.5, 17.205882352941178)","(1.9, 2.46, 2.424)","(4.4, 6.8, 6.623529411764705)","(31.0, 95.0, 78.63636363636364)","(31.0, 34.0, 32.44444444444444)","(3.8, 4.6, 4.2377358490566035)"
05-01-2023 13:39:25.342108,"(12.0, 19.0, 17.670454545454547)","(18.0, 23.0, 22.225806451612904)","(16.0, 17.5, 17.25)","(1.9, 2.46, 2.424)","(4.4, 6.8, 6.673015873015872)","(31.0, 95.0, 65.0)","(31.0, 34.0, 31.833333333333332)","(3.8, 4.6, 4.2377358490566035)"
05-01-2023 13:39:26.359269,"(12.0, 19.0, 17.670454545454547)","(18.0, 23.0, 22.225806451612904)","(16.0, 18.5, 17.547619047619047)","(1.9, 2.46, 2.4541176470588235)","(4.4, 6.8, 6.5473684210526315)","(31.0, 95.0, 65.0)","(31.0, 32.0, 31.833333333333332)","(3.8, 4.6, 4.237037037037037)"
05-01-2023 13:39:27.433911,"(12.0, 19.0, 17.63953488372093)","(18.0, 23.0, 22.225806451612904)","(16.0, 18.5, 17.642857142857142)","(1.9, 2.46, 2.46)","(4.4, 6.6, 6.5473684210526315)","(31.0, 95.0, 65.0)","(31.0, 32.0, 30.454545454545453)","(3.8, 4.6, 4.237037037037037)"
05-01-2023 13:39:28.511669,"(12.0, 19.0, 17.63953488372093)","(18.0, 23.0, 22.225806451612904)","(16.0, 18.5, 19.666666666666668)","(1.9, 2.5, 2.4466666666666668)","(4.4, 6.6, 6.503225806451613)","(31.0, 95.0, 65.0)","(31.0, 32.0, 31.11111111111111)","(3.8, 4.6, 4.237037037037037)"
05-01-2023 13:39:29.502221,"(12.0, 19.0, 17.63953488372093)","(18.0, 23.0, 22.225806451612904)","(16.0, 23.0, 19.666666666666668)","(1.9, 2.5, 2.4466666666666668)","(4.4, 6.6, 6.5473684210526315)","(31.0, 95.0, 66.0)","(31.0, 32.0, 31.11111111111111)","(3.8, 4.6, 4.3277777777777775)"
05-01-2023 13:39:30.646273,"(12.0, 18.5, 17.657894736842106)","(18.0, 23.0, 22.225806451612904)","(16.0, 21.0, 18.25)","(1.9, 2.5, 2.505714285714286)","(4.4, 6.6, 6.503225806451613)","(31.0, 90.0, 64.28571428571429)","(31.0, 32.0, 31.11111111111111)","(3.8, 4.6, 4.3277777777777775)"
05-01-2023 13:39:31.791224,"(12.0, 18.5, 17.928571428571427)","(18.0, 23.0, 22.225806451612904)","(16.0, 18.5, 18.25)","(1.9, 2.52, 2.5)","(4.4, 6.6, 6.5473684210526315)","(31.0, 90.0, 64.28571428571429)","(31.0, 32.0, 31.384615384615383)","(3.8, 4.6, 4.3277777777777775)"
05-01-2023 13:39:32.913434,"(12.0, 18.5, 17.928571428571427)","(18.0, 23.0, 22.151515151515152)","(16.0, 18.5, 17.38)","(1.9, 2.52, 2.49)","(4.4, 6.6, 7.025352112676057)","(31.0, 90.0, 65.0)","(31.0, 32.0, 30.754716981132077)","(3.8, 4.6, 4.3277777777777775)"
05-01-2023 13:39:34.020741,"(12.0, 18.5, 17.426829268292682)","(18.0, 23.0, 22.151515151515152)","(16.0, 18.5, 18.333333333333332)","(1.9, 2.58, 2.468)","(4.4, 7.4, 7.1375)","(31.0, 90.0, 64.28571428571429)","(31.0, 32.0, 30.754716981132077)","(3.8, 4.6, 4.3277777777777775)"
05-01-2023 13:39:35.330871,"(12.0, 18.5, 17.426829268292682)","(18.0, 23.0, 22.151515151515152)","(16.0, 17.5, 17.25)","(1.9, 2.58, 2.5610526315789475)","(4.4, 7.4, 7.055072463768116)","(31.0, 90.0, 64.28571428571429)","(31.0, 32.0, 30.754716981132077)","(3.8, 4.6, 4.3277777777777775)"
