,Meatloaf,Phantom Ace,Palesa Bale,Nighthawk Angel,Goldstar Darwin,Tea Time Tiger,Captain Tim,Goldstar Hope
09-01-2023 09:08:49.148155,"(7.0, 28.0, 25.02777777777778)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:08:50.197258,"(7.0, 28.0, 25.02777777777778)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:08:51.218072,"(7.0, 28.0, 25.02777777777778)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:08:52.240675,"(7.0, 28.0, 25.02777777777778)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:08:53.284014,"(7.0, 28.0, 22.952380952380953)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:08:54.261560,"(7.0, 28.0, 22.952380952380953)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:08:55.365714,"(7.0, 28.0, 22.952380952380953)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:08:56.445486,"(7.0, 28.0, 22.952380952380953)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:08:57.527738,"(7.0, 28.0, 22.952380952380953)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:08:58.659637,"(7.0, 28.0, 22.952380952380953)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:08:59.695217,"(7.0, 28.0, 22.952380952380953)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:00.678759,"(7.0, 28.0, 23.0)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:01.652782,"(7.0, 28.0, 23.0)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:02.725564,"(7.0, 28.0, 23.0)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:03.764810,"(7.0, 28.0, 23.0)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:04.821075,"(7.0, 28.0, 23.0)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:05.839661,"(7.0, 28.0, 25.02777777777778)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:06.840834,"(7.0, 28.0, 25.02777777777778)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:07.873092,"(7.0, 28.0, 25.02777777777778)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:08.888796,"(7.0, 28.0, 25.02777777777778)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:09.894174,"(7.0, 28.0, 25.02777777777778)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:10.963161,"(7.0, 28.0, 25.02777777777778)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:12.031903,"(7.0, 28.0, 25.02777777777778)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:13.162553,"(7.0, 28.0, 22.952380952380953)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:14.241558,"(7.0, 28.0, 22.952380952380953)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:15.293283,"(7.0, 28.0, 25.28205128205128)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:16.296150,"(7.0, 28.0, 25.28205128205128)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:17.280285,"(7.0, 28.0, 25.28205128205128)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:18.254885,"(7.0, 28.0, 25.28205128205128)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:19.289786,"(7.0, 28.0, 25.28205128205128)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:20.358266,"(7.0, 28.0, 25.28205128205128)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:21.423392,"(7.0, 28.0, 25.28205128205128)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:22.514330,"(7.0, 28.0, 25.28205128205128)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:23.571936,"(7.0, 28.0, 25.28205128205128)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:24.570751,"(7.0, 28.0, 25.28205128205128)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:25.563953,"(7.0, 28.0, 25.28205128205128)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:26.564429,"(7.0, 28.0, 24.911764705882355)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:27.573127,"(7.0, 28.0, 24.911764705882355)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:28.576329,"(7.0, 28.0, 24.911764705882355)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:29.582933,"(7.0, 28.0, 24.911764705882355)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:30.645683,"(7.0, 28.0, 24.911764705882355)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:31.626243,"(7.0, 28.0, 24.911764705882355)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:32.619575,"(7.0, 28.0, 24.911764705882355)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:33.575459,"(7.0, 28.0, 24.911764705882355)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:34.565670,"(7.0, 28.0, 24.911764705882355)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:35.591680,"(7.0, 28.0, 24.911764705882355)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:36.629736,"(7.0, 28.0, 24.911764705882355)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:37.670301,"(7.0, 28.0, 24.911764705882355)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:38.745824,"(7.0, 28.0, 23.52173913043478)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:39.800523,"(7.0, 28.0, 23.52173913043478)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:40.828290,"(7.0, 28.0, 23.52173913043478)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:41.859090,"(7.0, 28.0, 23.52173913043478)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:42.879573,"(7.0, 28.0, 23.52173913043478)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:43.889398,"(7.0, 28.0, 23.52173913043478)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:44.901803,"(7.0, 28.0, 23.52173913043478)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:45.898506,"(7.0, 28.0, 23.52173913043478)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:46.878939,"(7.0, 28.0, 23.52173913043478)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:47.838003,"(7.0, 28.0, 24.911764705882355)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:48.798541,"(7.0, 28.0, 24.911764705882355)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:49.774995,"(7.0, 28.0, 24.911764705882355)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:50.812759,"(7.0, 28.0, 25.02777777777778)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:51.838278,"(7.0, 28.0, 25.02777777777778)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:52.895483,"(7.0, 28.0, 25.02777777777778)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:53.904832,"(7.0, 28.0, 22.8)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:54.927657,"(7.0, 28.0, 22.8)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:55.900726,"(7.0, 28.0, 22.8)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:56.918674,"(7.0, 28.0, 22.8)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:57.998925,"(7.0, 28.0, 22.8)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:09:59.024726,"(7.0, 28.0, 22.85)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:10:00.058384,"(7.0, 28.0, 22.85)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:10:01.088221,"(7.0, 28.0, 22.85)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:10:02.085210,"(7.0, 28.0, 22.85)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:10:03.053771,"(7.0, 28.0, 24.942857142857143)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:10:04.043672,"(7.0, 28.0, 24.942857142857143)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:10:05.044831,"(7.0, 28.0, 24.942857142857143)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:10:06.045773,"(7.0, 28.0, 24.942857142857143)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:10:07.075028,"(7.0, 28.0, 24.942857142857143)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:10:08.097940,"(7.0, 28.0, 24.942857142857143)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:10:09.137653,"(7.0, 28.0, 24.942857142857143)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
09-01-2023 09:10:10.193095,"(7.0, 28.0, 23.0)","(3.0, 4.8, 4.50046511627907)","(4.8, 17.5, 9.884615384615383)","(4.6, 14.0, 9.932142857142857)","(7.5, 27.0, 21.75)","(10.0, 55.0, 49.93333333333333)","(31.0, 340.0, 117.85714285714286)","(5.5, 21.0, 18.11111111111111)"
