,Elettrica,Banana Queen,Zelady Luck,Silk Tie,Sweet Mercy,Empress El,Arranmore,Flying Tyrol,Carolina Fire
04-01-2023 14:17:18.419702,"(2.9, 3.35, 3.334453781512605)","(4.0, 4.6, 4.431111111111111)","(14.0, 18.5, 17.1875)","(17.0, 26.0, 25.0)","(3.8, 4.2, 4.196428571428571)","(21.0, 34.0, 32.857142857142854)","(11.0, 14.5, 14.125)","(51.0, 90.0, 82.03125)","(31.0, 40.0, 38.75)"
04-01-2023 14:17:19.615875,"(2.9, 3.35, 3.334453781512605)","(4.0, 4.6, 4.463492063492064)","(14.0, 18.5, 16.335570469798657)","(17.0, 26.0, 25.0)","(3.8, 4.2, 4.196428571428571)","(21.0, 34.0, 32.857142857142854)","(11.0, 14.5, 14.125)","(51.0, 90.0, 82.03125)","(31.0, 40.0, 38.75)"
04-01-2023 14:17:20.817022,"(2.9, 3.35, 3.334453781512605)","(4.0, 4.6, 4.463492063492064)","(14.0, 16.5, 17.953125)","(17.0, 26.0, 24.94736842105263)","(3.8, 4.2, 4.1972826086956525)","(21.0, 34.0, 33.38461538461539)","(11.0, 14.5, 14.325581395348838)","(51.0, 90.0, 81.05263157894737)","(31.0, 40.0, 37.5)"
04-01-2023 14:17:21.878259,"(2.9, 3.35, 3.3361423220973783)","(4.0, 4.6, 4.445454545454545)","(14.0, 18.5, 16.852941176470587)","(17.0, 26.0, 24.94736842105263)","(3.8, 4.2, 4.197706422018348)","(21.0, 34.0, 33.84615384615385)","(11.0, 14.5, 14.325581395348838)","(51.0, 90.0, 81.05263157894737)","(31.0, 40.0, 37.5)"
04-01-2023 14:17:23.035674,"(2.9, 3.35, 3.3380258899676374)","(4.0, 4.6, 4.442553191489362)","(14.0, 18.5, 16.852941176470587)","(17.0, 26.0, 25.384615384615383)","(3.8, 4.2, 4.197706422018348)","(21.0, 34.0, 34.526315789473685)","(11.0, 14.5, 14.058823529411764)","(51.0, 90.0, 81.05263157894737)","(31.0, 40.0, 37.5)"
04-01-2023 14:17:24.156185,"(2.9, 3.35, 3.3351796407185628)","(4.0, 4.6, 4.5236994219653175)","(14.0, 18.5, 16.986486486486488)","(17.0, 26.0, 25.384615384615383)","(3.8, 4.2, 4.197706422018348)","(21.0, 36.0, 35.368421052631575)","(11.0, 14.5, 14.058823529411764)","(51.0, 90.0, 80.55555555555556)","(31.0, 40.0, 38.18181818181818)"
04-01-2023 14:17:25.272792,"(2.9, 3.35, 3.343256130790191)","(4.0, 4.6, 4.52051282051282)","(14.0, 18.5, 17.166666666666668)","(17.0, 26.0, 25.384615384615383)","(3.8, 4.2, 4.197706422018348)","(21.0, 36.0, 35.368421052631575)","(11.0, 14.5, 13.872881355932204)","(51.0, 90.0, 80.55555555555556)","(31.0, 40.0, 38.18181818181818)"
04-01-2023 14:17:26.401211,"(2.9, 3.35, 3.343256130790191)","(4.0, 4.6, 4.470588235294118)","(14.0, 18.5, 17.166666666666668)","(17.0, 26.0, 25.384615384615383)","(3.8, 4.2, 4.197706422018348)","(21.0, 36.0, 35.368421052631575)","(11.0, 14.0, 14.245762711864407)","(51.0, 90.0, 80.55555555555556)","(31.0, 40.0, 39.0)"
04-01-2023 14:17:27.506513,"(2.9, 3.35, 3.343256130790191)","(4.0, 4.6, 4.468354430379747)","(14.0, 18.5, 17.166666666666668)","(17.0, 26.0, 25.384615384615383)","(3.8, 4.2, 4.197706422018348)","(21.0, 36.0, 35.368421052631575)","(11.0, 14.5, 14.209677419354838)","(51.0, 90.0, 80.55555555555556)","(31.0, 40.0, 39.0)"
04-01-2023 14:17:28.642071,"(2.9, 3.35, 3.343256130790191)","(4.0, 4.6, 4.449275362318841)","(14.0, 17.0, 16.91176470588235)","(17.0, 26.0, 25.384615384615383)","(3.8, 4.2, 4.197706422018348)","(21.0, 36.0, 35.368421052631575)","(11.0, 14.5, 14.209677419354838)","(51.0, 90.0, 80.55555555555556)","(31.0, 40.0, 39.0)"
04-01-2023 14:17:29.940194,"(2.9, 3.35, 3.343256130790191)","(4.0, 4.6, 4.447887323943662)","(14.0, 17.0, 16.892857142857142)","(17.0, 26.0, 25.384615384615383)","(3.8, 4.2, 4.197706422018348)","(21.0, 36.0, 35.368421052631575)","(11.0, 14.5, 14.209677419354838)","(51.0, 90.0, 80.55555555555556)","(31.0, 40.0, 39.0)"
04-01-2023 14:17:31.159464,"(2.9, 3.35, 3.343256130790191)","(4.0, 4.6, 4.453164556962025)","(14.0, 17.0, 16.85)","(17.0, 26.0, 25.11111111111111)","(3.8, 4.2, 4.19778761061947)","(21.0, 36.0, 35.4)","(11.0, 14.5, 14.053191489361701)","(51.0, 90.0, 80.52631578947368)","(31.0, 40.0, 38.666666666666664)"
04-01-2023 14:17:32.424877,"(2.9, 3.35, 3.3433557046979865)","(4.0, 4.6, 4.453164556962025)","(14.0, 17.0, 16.85)","(17.0, 26.0, 25.428571428571427)","(3.8, 4.2, 4.19778761061947)","(21.0, 36.0, 35.4)","(11.0, 14.5, 14.053191489361701)","(51.0, 90.0, 80.52631578947368)","(31.0, 40.0, 38.666666666666664)"
04-01-2023 14:17:33.582104,"(2.9, 3.35, 3.3433557046979865)","(4.0, 4.6, 4.453164556962025)","(14.0, 17.0, 16.85)","(17.0, 26.0, 25.428571428571427)","(3.8, 4.2, 4.19778761061947)","(21.0, 36.0, 35.4)","(11.0, 14.5, 14.053191489361701)","(51.0, 90.0, 80.52631578947368)","(31.0, 40.0, 38.666666666666664)"
04-01-2023 14:17:34.743931,"(2.9, 3.35, 3.342054574638844)","(4.0, 4.6, 4.412903225806452)","(14.0, 17.0, 16.85)","(17.0, 26.0, 25.0)","(3.8, 4.2, 4.19778761061947)","(21.0, 36.0, 35.4)","(11.0, 14.5, 14.053191489361701)","(51.0, 90.0, 80.52631578947368)","(31.0, 40.0, 39.333333333333336)"
04-01-2023 14:17:35.993106,"(2.9, 3.35, 3.337589670014347)","(4.0, 4.6, 4.43065693430657)","(14.0, 17.0, 16.85)","(17.0, 26.0, 24.941176470588236)","(3.8, 4.2, 4.19778761061947)","(21.0, 36.0, 33.54545454545455)","(11.0, 14.5, 13.320224719101123)","(51.0, 90.0, 82.5)","(31.0, 40.0, 38.5)"
04-01-2023 14:17:37.166771,"(2.9, 3.35, 3.337589670014347)","(4.0, 4.6, 4.43065693430657)","(14.0, 17.0, 16.85)","(17.0, 28.0, 25.636363636363637)","(3.8, 4.2, 4.19778761061947)","(21.0, 34.0, 33.54545454545455)","(11.0, 13.5, 13.414634146341463)","(51.0, 90.0, 82.5)","(31.0, 40.0, 38.5)"
04-01-2023 14:17:38.322360,"(2.9, 3.35, 3.337589670014347)","(4.0, 4.6, 4.43065693430657)","(14.0, 17.0, 16.85)","(17.0, 28.0, 25.636363636363637)","(3.8, 4.2, 4.19778761061947)","(21.0, 34.0, 33.54545454545455)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 82.5)","(31.0, 40.0, 38.0)"
04-01-2023 14:17:39.430338,"(2.9, 3.35, 3.3375539568345323)","(4.0, 4.6, 4.412903225806452)","(14.0, 18.5, 16.9375)","(17.0, 28.0, 25.636363636363637)","(3.8, 4.2, 4.19778761061947)","(21.0, 34.0, 33.565217391304344)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 82.5)","(31.0, 40.0, 37.333333333333336)"
04-01-2023 14:17:40.580519,"(2.9, 3.35, 3.3375539568345323)","(4.0, 4.6, 4.412903225806452)","(14.0, 18.5, 17.833333333333332)","(17.0, 28.0, 25.636363636363637)","(3.8, 4.2, 4.19778761061947)","(21.0, 34.0, 33.629629629629626)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 82.5)","(31.0, 40.0, 37.333333333333336)"
04-01-2023 14:17:41.746727,"(2.9, 3.35, 3.3375539568345323)","(4.0, 4.6, 4.412903225806452)","(14.0, 17.0, 16.791666666666668)","(17.0, 28.0, 25.636363636363637)","(3.7, 4.2, 4.19778761061947)","(21.0, 34.0, 33.629629629629626)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 82.5)","(31.0, 40.0, 38.15384615384615)"
04-01-2023 14:17:42.870204,"(2.9, 3.35, 3.3375539568345323)","(4.0, 4.6, 4.412903225806452)","(14.0, 17.0, 16.791666666666668)","(17.0, 28.0, 25.636363636363637)","(3.7, 4.2, 4.19778761061947)","(21.0, 34.0, 35.27272727272727)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 82.5)","(31.0, 40.0, 38.0)"
04-01-2023 14:17:43.970747,"(2.9, 3.35, 3.3375539568345323)","(4.0, 4.6, 4.412903225806452)","(14.0, 17.0, 17.53846153846154)","(17.0, 28.0, 25.636363636363637)","(3.7, 4.2, 4.19778761061947)","(21.0, 36.0, 35.27272727272727)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 82.5)","(31.0, 40.0, 38.0)"
04-01-2023 14:17:45.076274,"(2.9, 3.35, 3.3375539568345323)","(4.0, 4.6, 4.412903225806452)","(14.0, 18.5, 17.5)","(17.0, 28.0, 25.636363636363637)","(3.7, 4.2, 4.19778761061947)","(21.0, 36.0, 34.54545454545455)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 82.5)","(31.0, 40.0, 37.333333333333336)"
04-01-2023 14:17:46.223154,"(2.9, 3.35, 3.337260677466863)","(4.0, 4.6, 4.501416430594901)","(14.0, 18.5, 17.625)","(17.0, 28.0, 25.636363636363637)","(3.7, 4.2, 4.19778761061947)","(21.0, 36.0, 35.125)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 82.8)","(31.0, 40.0, 37.333333333333336)"
04-01-2023 14:17:47.352881,"(2.9, 3.35, 3.337260677466863)","(4.0, 4.5, 4.48443579766537)","(14.0, 18.5, 17.625)","(17.0, 28.0, 26.0)","(3.8, 4.2, 4.197159090909091)","(21.0, 36.0, 35.22222222222222)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 81.81818181818181)","(31.0, 40.0, 37.333333333333336)"
04-01-2023 14:17:48.495191,"(2.9, 3.35, 3.337260677466863)","(4.0, 4.4, 4.399468085106383)","(14.0, 18.5, 17.625)","(17.0, 28.0, 26.7)","(3.8, 4.2, 4.197159090909091)","(21.0, 36.0, 35.22222222222222)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 81.81818181818181)","(31.0, 40.0, 37.333333333333336)"
04-01-2023 14:17:49.762749,"(2.9, 3.35, 3.3403508771929826)","(4.0, 4.4, 4.399468085106383)","(14.0, 18.5, 17.625)","(17.0, 28.0, 26.7)","(3.8, 4.2, 4.196031746031746)","(21.0, 36.0, 35.22222222222222)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 81.81818181818181)","(31.0, 40.0, 36.57142857142857)"
04-01-2023 14:17:50.925533,"(2.9, 3.35, 3.3403508771929826)","(4.0, 4.4, 4.399468085106383)","(14.0, 18.5, 17.625)","(17.0, 28.0, 26.7)","(3.8, 4.2, 4.196031746031746)","(21.0, 36.0, 35.22222222222222)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 81.42857142857143)","(31.0, 40.0, 36.57142857142857)"
04-01-2023 14:17:52.043218,"(2.9, 3.35, 3.3403508771929826)","(4.0, 4.4, 4.399468085106383)","(14.0, 18.5, 17.625)","(17.0, 28.0, 26.7)","(3.8, 4.2, 4.196031746031746)","(21.0, 36.0, 35.22222222222222)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 81.42857142857143)","(31.0, 40.0, 36.57142857142857)"
04-01-2023 14:17:53.348638,"(2.9, 3.35, 3.3403508771929826)","(4.0, 4.5, 4.446000000000001)","(14.0, 18.5, 17.642857142857142)","(17.0, 28.0, 26.424242424242426)","(3.8, 4.2, 4.196031746031746)","(21.0, 36.0, 34.4)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 81.42857142857143)","(31.0, 40.0, 36.57142857142857)"
04-01-2023 14:17:54.696041,"(2.9, 3.35, 3.3403508771929826)","(4.0, 4.5, 4.4450980392156865)","(14.0, 18.5, 17.642857142857142)","(17.0, 28.0, 26.424242424242426)","(3.7, 4.2, 4.196031746031746)","(21.0, 36.0, 34.4)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 81.81818181818181)","(31.0, 40.0, 36.57142857142857)"
04-01-2023 14:17:55.885887,"(2.9, 3.35, 3.3436206896551726)","(4.0, 4.6, 4.4450980392156865)","(14.0, 18.5, 17.642857142857142)","(17.0, 28.0, 26.424242424242426)","(3.7, 4.2, 4.196031746031746)","(21.0, 36.0, 34.4)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 81.81818181818181)","(31.0, 40.0, 36.57142857142857)"
04-01-2023 14:17:56.988066,"(2.9, 3.35, 3.3436206896551726)","(4.0, 4.6, 4.4450980392156865)","(14.0, 18.5, 17.52325581395349)","(17.0, 28.0, 26.594594594594597)","(3.7, 4.2, 4.196350364963504)","(21.0, 36.0, 34.22222222222222)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 81.81818181818181)","(31.0, 40.0, 36.57142857142857)"
04-01-2023 14:17:58.081867,"(2.9, 3.35, 3.3436206896551726)","(4.0, 4.6, 4.4450980392156865)","(14.0, 18.5, 17.52325581395349)","(17.0, 28.0, 24.285714285714285)","(3.7, 4.2, 4.196478873239437)","(21.0, 36.0, 34.22222222222222)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 81.81818181818181)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:17:59.185623,"(2.9, 3.35, 3.3436206896551726)","(4.0, 4.6, 4.4450980392156865)","(14.0, 18.5, 17.52325581395349)","(17.0, 28.0, 24.285714285714285)","(3.7, 4.2, 4.177049180327869)","(21.0, 36.0, 34.22222222222222)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 81.81818181818181)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:00.353848,"(2.9, 3.35, 3.3436206896551726)","(4.0, 4.6, 4.4450980392156865)","(14.0, 18.5, 17.441176470588236)","(17.0, 28.0, 24.904761904761905)","(3.7, 4.2, 4.197835497835498)","(21.0, 36.0, 34.22222222222222)","(11.0, 13.5, 13.407894736842104)","(51.0, 90.0, 81.81818181818181)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:01.494538,"(2.9, 3.35, 3.3436206896551726)","(4.0, 4.6, 4.4450980392156865)","(14.0, 18.0, 17.294117647058822)","(17.0, 28.0, 25.045454545454547)","(3.7, 4.2, 4.193574297188755)","(21.0, 36.0, 34.22222222222222)","(11.0, 13.5, 13.406666666666666)","(51.0, 90.0, 81.42857142857143)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:02.598718,"(2.9, 3.35, 3.343071161048689)","(4.0, 4.6, 4.46140350877193)","(14.0, 18.0, 17.294117647058822)","(17.0, 28.0, 25.045454545454547)","(3.7, 4.2, 4.193574297188755)","(21.0, 36.0, 34.22222222222222)","(11.0, 13.5, 13.406666666666666)","(51.0, 90.0, 81.42857142857143)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:04.117531,"(2.9, 3.35, 3.3430320150659134)","(4.0, 4.6, 4.47258064516129)","(14.0, 17.5, 17.051948051948052)","(17.0, 28.0, 24.285714285714285)","(3.7, 4.2, 4.184097859327217)","(21.0, 36.0, 34.22222222222222)","(11.0, 13.5, 14.173076923076923)","(51.0, 90.0, 86.73076923076923)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:05.465698,"(2.9, 3.35, 3.3430320150659134)","(4.0, 4.6, 4.516666666666667)","(14.0, 17.5, 17.051948051948052)","(17.0, 28.0, 24.285714285714285)","(3.7, 4.2, 4.184097859327217)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.5, 14.125)","(51.0, 90.0, 86.73076923076923)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:06.774199,"(2.9, 3.35, 3.3467280163599185)","(4.0, 4.6, 4.516666666666667)","(14.0, 17.5, 17.0)","(17.0, 28.0, 24.285714285714285)","(3.7, 4.2, 4.184097859327217)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.5, 14.125)","(51.0, 90.0, 86.6)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:08.049770,"(2.9, 3.35, 3.3467145790554413)","(4.0, 4.6, 4.516666666666667)","(14.0, 17.0, 16.857142857142858)","(17.0, 28.0, 24.285714285714285)","(3.7, 4.2, 4.188141025641026)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.5, 14.125)","(51.0, 90.0, 86.81818181818181)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:09.338991,"(2.9, 3.4, 3.3803886925795052)","(4.0, 4.6, 4.506666666666667)","(14.0, 17.0, 16.85217391304348)","(17.0, 28.0, 24.285714285714285)","(3.7, 4.2, 4.1879478827361565)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.5, 14.125)","(51.0, 90.0, 85.88235294117646)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:10.699459,"(2.9, 3.4, 3.381834532374101)","(4.0, 4.6, 4.506666666666667)","(14.0, 17.0, 16.804878048780488)","(17.0, 28.0, 24.285714285714285)","(3.7, 4.2, 4.1879478827361565)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.5, 14.15)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:11.909133,"(2.9, 3.4, 3.381834532374101)","(4.0, 4.6, 4.506666666666667)","(14.0, 17.0, 16.804878048780488)","(17.0, 28.0, 24.285714285714285)","(3.7, 4.2, 4.1879478827361565)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.5, 14.15)","(51.0, 90.0, 85.88235294117646)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:13.071321,"(2.9, 3.35, 3.3455)","(4.0, 4.6, 4.506666666666667)","(14.0, 17.0, 16.804878048780488)","(17.0, 28.0, 24.285714285714285)","(3.7, 4.2, 4.1879478827361565)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.5, 13.914893617021276)","(51.0, 90.0, 85.88235294117646)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:14.262322,"(2.9, 3.35, 3.3467145790554413)","(4.0, 4.6, 4.506666666666667)","(14.0, 17.0, 16.804878048780488)","(17.0, 28.0, 24.285714285714285)","(3.7, 4.2, 4.1879478827361565)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.0, 13.914893617021276)","(51.0, 90.0, 85.88235294117646)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:15.389256,"(2.9, 3.4, 3.36359649122807)","(4.0, 4.6, 4.506666666666667)","(14.0, 17.0, 16.804878048780488)","(17.0, 28.0, 24.285714285714285)","(3.7, 4.2, 4.1946666666666665)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.0, 13.982758620689655)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:16.560013,"(2.9, 3.4, 3.36359649122807)","(4.0, 4.6, 4.506666666666667)","(14.0, 17.0, 16.804878048780488)","(17.0, 28.0, 24.285714285714285)","(3.7, 4.2, 4.1946666666666665)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.0, 13.982758620689655)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:17.735587,"(2.9, 3.4, 3.36359649122807)","(4.0, 4.6, 4.506666666666667)","(14.0, 17.0, 16.804878048780488)","(17.0, 28.0, 24.285714285714285)","(3.7, 4.2, 4.194630872483222)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.0, 13.982758620689655)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:18.934400,"(2.9, 3.4, 3.36359649122807)","(4.0, 4.6, 4.506666666666667)","(14.0, 17.0, 16.804878048780488)","(17.0, 28.0, 24.285714285714285)","(3.7, 4.2, 4.194630872483222)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.0, 13.982758620689655)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:20.131691,"(2.9, 3.4, 3.36359649122807)","(4.0, 4.6, 4.506666666666667)","(14.0, 17.0, 16.804878048780488)","(17.0, 28.0, 24.285714285714285)","(3.7, 4.2, 4.194594594594594)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.0, 13.982758620689655)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:21.397428,"(2.9, 3.4, 3.363716814159292)","(4.0, 4.6, 4.506666666666667)","(14.0, 17.0, 16.804878048780488)","(17.0, 28.0, 24.285714285714285)","(3.7, 4.2, 4.184592145015105)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.0, 13.982758620689655)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:22.585148,"(2.9, 3.4, 3.363716814159292)","(4.0, 4.6, 4.506666666666667)","(14.0, 17.0, 16.804878048780488)","(17.0, 28.0, 25.333333333333332)","(3.7, 4.3, 4.185365853658537)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.0, 13.982758620689655)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:23.808897,"(2.9, 3.35, 3.3467145790554413)","(4.0, 4.6, 4.506666666666667)","(14.0, 17.0, 16.804878048780488)","(17.0, 28.0, 24.238095238095237)","(3.7, 4.3, 4.20383631713555)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.0, 13.982758620689655)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 36.666666666666664)"
04-01-2023 14:18:25.044870,"(2.9, 3.35, 3.3467145790554413)","(4.0, 4.6, 4.506666666666667)","(14.0, 17.0, 16.8)","(17.0, 29.0, 26.806451612903224)","(3.7, 4.3, 4.20383631713555)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.0, 13.982758620689655)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 38.5)"
04-01-2023 14:18:26.403107,"(2.9, 3.35, 3.3467145790554413)","(4.0, 4.6, 4.467226890756303)","(14.0, 17.0, 16.8)","(17.0, 29.0, 26.806451612903224)","(3.7, 4.3, 4.20383631713555)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.0, 13.982758620689655)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 38.69565217391305)"
04-01-2023 14:18:27.643922,"(2.9, 3.35, 3.3460526315789476)","(4.0, 4.6, 4.467226890756303)","(14.0, 17.0, 16.8)","(17.0, 29.0, 26.806451612903224)","(3.7, 4.3, 4.20383631713555)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.0, 13.981481481481481)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 38.5)"
04-01-2023 14:18:29.083607,"(2.9, 3.35, 3.3460526315789476)","(4.0, 4.6, 4.418390804597702)","(14.0, 17.0, 16.8)","(17.0, 29.0, 26.806451612903224)","(3.7, 4.3, 4.20383631713555)","(21.0, 36.0, 34.22222222222222)","(11.0, 14.0, 14.059701492537313)","(51.0, 90.0, 85.5)","(31.0, 40.0, 38.5)"
04-01-2023 14:18:30.574591,"(2.9, 3.35, 3.3460526315789476)","(4.0, 4.6, 4.418390804597702)","(14.0, 17.0, 16.8)","(17.0, 29.0, 26.806451612903224)","(3.7, 4.3, 4.185365853658537)","(21.0, 36.0, 34.22222222222222)","(11.0, 15.0, 14.059701492537313)","(51.0, 90.0, 85.5)","(31.0, 40.0, 38.5)"
04-01-2023 14:18:31.909864,"(2.9, 3.35, 3.3460526315789476)","(4.0, 4.6, 4.418390804597702)","(14.0, 17.0, 16.8)","(17.0, 29.0, 26.806451612903224)","(3.7, 4.3, 4.188050314465409)","(21.0, 36.0, 34.22222222222222)","(11.0, 15.0, 14.059701492537313)","(51.0, 90.0, 85.5)","(31.0, 40.0, 38.63636363636363)"
04-01-2023 14:18:33.199310,"(2.9, 3.35, 3.345608108108108)","(4.0, 4.6, 4.418390804597702)","(14.0, 17.0, 16.8)","(17.0, 29.0, 26.806451612903224)","(3.7, 4.3, 4.189612403100775)","(21.0, 36.0, 34.22222222222222)","(11.0, 15.0, 14.059701492537313)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 38.63636363636363)"
04-01-2023 14:18:34.528343,"(2.9, 3.35, 3.345608108108108)","(4.0, 4.6, 4.418390804597702)","(14.0, 17.0, 16.625)","(17.0, 29.0, 26.806451612903224)","(3.7, 4.3, 4.196655518394649)","(21.0, 36.0, 34.22222222222222)","(11.0, 15.0, 14.059701492537313)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 38.63636363636363)"
04-01-2023 14:18:35.830633,"(2.9, 3.35, 3.345608108108108)","(4.0, 4.6, 4.418390804597702)","(14.0, 17.0, 16.625)","(17.0, 29.0, 26.806451612903224)","(3.7, 4.3, 4.196655518394649)","(21.0, 36.0, 34.22222222222222)","(11.0, 15.0, 14.059701492537313)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 38.63636363636363)"
04-01-2023 14:18:37.123203,"(2.9, 3.35, 3.345608108108108)","(4.0, 4.6, 4.420512820512821)","(14.0, 17.0, 16.625)","(17.0, 29.0, 26.806451612903224)","(3.7, 4.3, 4.196655518394649)","(21.0, 36.0, 34.22222222222222)","(11.0, 15.0, 14.059701492537313)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 38.63636363636363)"
04-01-2023 14:18:38.403197,"(2.9, 3.35, 3.346004098360656)","(4.0, 4.6, 4.420512820512821)","(14.0, 17.0, 16.625)","(17.0, 29.0, 26.806451612903224)","(3.7, 4.3, 4.196655518394649)","(21.0, 36.0, 34.22222222222222)","(11.0, 15.0, 14.059701492537313)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 38.63636363636363)"
04-01-2023 14:18:39.640845,"(2.9, 3.35, 3.346004098360656)","(4.0, 4.6, 4.420512820512821)","(14.0, 17.0, 16.625)","(17.0, 29.0, 26.806451612903224)","(3.7, 4.3, 4.196655518394649)","(21.0, 36.0, 34.22222222222222)","(11.0, 15.0, 14.059701492537313)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 38.63636363636363)"
04-01-2023 14:18:40.996241,"(2.9, 3.35, 3.346004098360656)","(4.0, 4.6, 4.420512820512821)","(14.0, 17.0, 16.625)","(17.0, 29.0, 26.806451612903224)","(3.7, 4.3, 4.196655518394649)","(21.0, 36.0, 34.22222222222222)","(11.0, 15.0, 14.059701492537313)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 38.63636363636363)"
04-01-2023 14:18:42.296212,"(2.9, 3.35, 3.346004098360656)","(4.0, 4.6, 4.420512820512821)","(14.0, 17.0, 16.625)","(17.0, 29.0, 26.806451612903224)","(3.7, 4.3, 4.196655518394649)","(21.0, 36.0, 34.22222222222222)","(11.0, 15.0, 14.059701492537313)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 38.63636363636363)"
04-01-2023 14:18:43.589346,"(2.9, 3.35, 3.346004098360656)","(4.0, 4.6, 4.4852459016393444)","(14.0, 17.0, 16.625)","(17.0, 29.0, 26.806451612903224)","(3.7, 4.3, 4.1900355871886115)","(21.0, 36.0, 34.22222222222222)","(11.0, 15.0, 14.059701492537313)","(51.0, 90.0, 85.71428571428571)","(31.0, 40.0, 38.84615384615385)"
