,Wuanita Rose,Safety Sam,Belle Royale,Rutland Bam,Okay Boomer,Lucy Mac,Kenzis Blaze,Werina Shadow
12-01-2023 17:30:23.565831,"(12.0, 25.0, 17.333333333333332)","(6.0, 12.0, 11.35)","(9.0, 16.0, 13.708333333333332)","(8.5, 17.5, 12.366666666666667)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:24.872888,"(12.0, 25.0, 17.333333333333332)","(6.0, 12.0, 11.35)","(9.0, 16.0, 13.708333333333332)","(8.5, 17.5, 12.366666666666667)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:26.238514,"(12.0, 25.0, 17.333333333333332)","(6.0, 12.0, 11.35)","(9.0, 16.0, 13.708333333333332)","(8.5, 17.5, 12.366666666666667)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:27.588335,"(12.0, 25.0, 17.333333333333332)","(6.0, 12.0, 11.35)","(9.0, 16.0, 13.708333333333332)","(8.5, 17.5, 12.366666666666667)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:29.063212,"(12.0, 25.0, 17.333333333333332)","(6.0, 12.0, 11.35)","(9.0, 16.0, 13.708333333333332)","(8.5, 17.5, 12.366666666666667)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:30.437407,"(12.0, 25.0, 17.333333333333332)","(6.0, 12.0, 11.35)","(9.0, 16.0, 13.708333333333332)","(8.5, 17.5, 12.366666666666667)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:31.845296,"(12.0, 25.0, 17.333333333333332)","(6.0, 12.0, 11.35)","(9.0, 16.0, 13.708333333333332)","(8.5, 17.5, 10.575000000000001)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:33.370574,"(12.0, 25.0, 17.333333333333332)","(6.0, 12.0, 10.514285714285714)","(9.0, 16.0, 13.708333333333332)","(8.5, 16.0, 10.575000000000001)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:34.971984,"(12.0, 25.0, 17.333333333333332)","(6.0, 12.0, 10.514285714285714)","(9.0, 16.0, 13.708333333333332)","(8.5, 16.0, 10.575000000000001)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:36.360799,"(12.0, 25.0, 17.333333333333332)","(6.0, 12.0, 10.514285714285714)","(9.0, 16.0, 13.708333333333332)","(8.5, 16.0, 10.575000000000001)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:37.723913,"(12.0, 25.0, 17.333333333333332)","(6.0, 12.0, 10.285714285714285)","(9.0, 16.0, 13.708333333333332)","(8.5, 16.0, 10.575000000000001)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:39.073732,"(12.0, 25.0, 17.333333333333332)","(6.0, 12.0, 10.842857142857143)","(9.0, 16.0, 14.777777777777779)","(8.5, 16.0, 11.850000000000001)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:40.342740,"(12.0, 25.0, 17.333333333333332)","(6.0, 11.5, 10.842857142857143)","(9.0, 16.0, 14.777777777777779)","(8.5, 18.0, 11.850000000000001)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:41.656934,"(12.0, 25.0, 17.333333333333332)","(6.0, 11.5, 10.842857142857143)","(9.0, 16.0, 14.777777777777779)","(8.5, 18.0, 11.850000000000001)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:42.916869,"(12.0, 25.0, 17.333333333333332)","(6.0, 11.5, 10.842857142857143)","(9.0, 16.0, 14.777777777777779)","(8.5, 18.0, 11.850000000000001)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:44.181711,"(12.0, 25.0, 17.333333333333332)","(6.0, 11.5, 10.842857142857143)","(9.0, 16.0, 14.777777777777779)","(8.5, 18.0, 11.850000000000001)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:45.446032,"(12.0, 25.0, 17.333333333333332)","(6.0, 11.5, 10.842857142857143)","(9.0, 16.0, 14.777777777777779)","(8.5, 18.0, 11.850000000000001)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:46.793057,"(12.0, 25.0, 17.333333333333332)","(6.0, 11.5, 10.842857142857143)","(9.0, 16.0, 14.777777777777779)","(8.5, 18.0, 11.850000000000001)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:48.349676,"(12.0, 25.0, 17.333333333333332)","(6.0, 11.5, 10.842857142857143)","(9.0, 16.0, 14.777777777777779)","(8.5, 18.0, 12.366666666666667)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:49.795388,"(12.0, 25.0, 17.333333333333332)","(6.0, 11.5, 10.842857142857143)","(9.0, 16.0, 14.777777777777779)","(8.5, 17.5, 12.366666666666667)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:51.251851,"(12.0, 25.0, 17.333333333333332)","(6.0, 11.5, 10.842857142857143)","(9.0, 16.0, 14.777777777777779)","(8.5, 17.5, 12.366666666666667)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:52.678458,"(12.0, 25.0, 17.333333333333332)","(6.0, 11.5, 10.842857142857143)","(9.0, 16.0, 14.333333333333334)","(8.5, 17.5, 12.366666666666667)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:54.189233,"(12.0, 25.0, 17.333333333333332)","(6.0, 11.5, 10.842857142857143)","(9.0, 16.0, 14.333333333333334)","(8.5, 17.5, 12.366666666666667)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 55.400000000000006)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:56.224433,"(12.0, 25.0, 17.333333333333332)","(6.0, 11.5, 10.842857142857143)","(9.0, 16.0, 14.0)","(8.5, 17.5, 12.366666666666667)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:30:57.558643,"(12.0, 25.0, 17.333333333333332)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 14.0)","(8.5, 17.5, 13.0)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 9.2)"
12-01-2023 17:30:59.988664,"(12.0, 25.0, 19.25)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 14.0)","(8.5, 16.0, 13.52)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 9.2)"
12-01-2023 17:31:01.536498,"(12.0, 25.0, 19.25)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 14.88888888888889)","(8.5, 16.0, 15.266666666666666)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 9.733333333333333)"
12-01-2023 17:31:03.023215,"(12.0, 25.0, 19.25)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 12.333333333333334)","(8.5, 18.0, 15.266666666666666)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 9.636363636363637)"
12-01-2023 17:31:05.115608,"(12.0, 25.0, 19.25)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 11.875)","(8.5, 18.0, 15.575)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 8.133333333333333)"
12-01-2023 17:31:06.457240,"(12.0, 25.0, 19.25)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 11.875)","(8.5, 17.5, 15.575)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 10.061538461538461)"
12-01-2023 17:31:07.843474,"(12.0, 25.0, 19.25)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 11.875)","(8.5, 17.5, 15.575)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 10.061538461538461)"
12-01-2023 17:31:09.295647,"(12.0, 25.0, 19.25)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 11.875)","(8.5, 17.5, 15.575)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 10.061538461538461)"
12-01-2023 17:31:10.673157,"(12.0, 25.0, 19.25)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 11.875)","(8.5, 17.5, 15.575)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 10.061538461538461)"
12-01-2023 17:31:12.043943,"(12.0, 25.0, 19.25)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 11.875)","(8.5, 17.5, 15.575)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 10.061538461538461)"
12-01-2023 17:31:13.432794,"(12.0, 25.0, 19.25)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 11.875)","(8.5, 17.5, 15.575)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 10.061538461538461)"
12-01-2023 17:31:14.831383,"(12.0, 25.0, 19.25)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 11.875)","(8.5, 17.5, 15.575)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 10.061538461538461)"
12-01-2023 17:31:16.243254,"(12.0, 25.0, 19.25)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 11.875)","(8.5, 17.5, 15.575)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 10.061538461538461)"
12-01-2023 17:31:17.571130,"(12.0, 25.0, 19.25)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 11.875)","(8.5, 17.5, 15.575)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 10.061538461538461)"
12-01-2023 17:31:18.924818,"(12.0, 25.0, 19.25)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 11.875)","(8.5, 17.5, 15.575)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 10.061538461538461)"
12-01-2023 17:31:20.347342,"(12.0, 25.0, 19.25)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 11.875)","(8.5, 17.5, 15.575)","(1.7, 1.99, 1.833421052631579)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 10.061538461538461)"
12-01-2023 17:31:21.683676,"(12.0, 25.0, 19.25)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 11.875)","(8.5, 17.5, 16.4)","(1.7, 1.99, 1.8483333333333334)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:23.052270,"(12.0, 25.0, 21.166666666666668)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 11.875)","(8.5, 17.5, 16.4)","(1.7, 1.99, 1.8483333333333334)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:24.480932,"(12.0, 25.0, 22.8)","(6.0, 11.5, 10.158333333333333)","(9.0, 16.0, 11.875)","(8.5, 17.5, 16.4)","(1.7, 1.99, 1.8483333333333334)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:25.921800,"(12.0, 25.0, 21.333333333333332)","(6.0, 11.5, 10.2)","(9.0, 16.0, 11.875)","(8.5, 17.5, 13.933333333333334)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:27.329044,"(12.0, 25.0, 21.333333333333332)","(6.0, 11.0, 10.2)","(9.0, 16.0, 11.875)","(8.5, 16.0, 13.933333333333334)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:28.730600,"(12.0, 25.0, 23.5)","(6.0, 11.0, 10.2)","(9.0, 16.0, 11.875)","(8.5, 16.0, 15.266666666666666)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:30.125654,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.2)","(9.0, 16.0, 11.875)","(8.5, 18.0, 15.266666666666666)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:31.517947,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.2)","(9.0, 16.0, 11.875)","(8.5, 18.0, 15.266666666666666)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 20.142857142857142)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:32.913585,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.2)","(9.0, 16.0, 11.875)","(8.5, 18.0, 16.4)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:34.276968,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 17.5, 16.4)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:35.620159,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 17.5, 16.4)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:37.067121,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 17.5, 16.4)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:38.455484,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 17.5, 16.4)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:39.854783,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 17.5, 16.4)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:41.220851,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 17.5, 16.4)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:42.619921,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 17.5, 16.4)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:43.996209,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 17.5, 16.4)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:45.315497,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 17.5, 16.4)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:46.730697,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 17.5, 16.4)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:48.113247,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 17.5, 16.4)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:49.493438,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 17.5, 16.4)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:50.826382,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 17.5, 16.4)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:52.213557,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 17.5, 14.45)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:53.535033,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 16.0, 14.45)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:54.927191,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 16.0, 14.45)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:56.292564,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 16.0, 14.45)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:57.725748,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 16.0, 14.45)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:31:59.126233,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 16.0, 14.45)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:32:00.487073,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.875)","(8.5, 16.0, 14.45)","(1.7, 1.99, 1.8441666666666667)","(15.0, 36.0, 19.041666666666668)","(26.0, 75.0, 43.0)","(6.5, 14.0, 11.155555555555555)"
12-01-2023 17:32:01.970598,"(12.0, 25.0, 23.6)","(6.0, 11.0, 10.4)","(9.0, 16.0, 11.214285714285714)","(8.5, 16.0, 15.061538461538461)","(1.7, 1.99, 1.8553846153846154)","(15.0, 36.0, 25.75)","(26.0, 75.0, 36.6)","(6.5, 14.0, 12.963636363636363)"
12-01-2023 17:32:03.415874,"(12.0, 24.0, 23.32142857142857)","(6.0, 11.0, 10.4)","(9.0, 15.5, 11.214285714285714)","(8.5, 15.5, 16.907692307692308)","(1.7, 1.99, 1.8694736842105264)","(15.0, 34.0, 25.75)","(26.0, 75.0, 36.6)","(6.5, 13.5, 12.963636363636363)"
12-01-2023 17:32:04.797382,"(12.0, 24.0, 23.32142857142857)","(6.0, 11.0, 10.4)","(9.0, 15.5, 11.214285714285714)","(8.5, 17.5, 16.907692307692308)","(1.7, 1.98, 1.8880000000000001)","(15.0, 34.0, 25.75)","(26.0, 75.0, 43.0)","(6.5, 13.5, 11.814285714285713)"
12-01-2023 17:32:06.195928,"(12.0, 24.0, 23.32142857142857)","(6.0, 11.0, 10.4)","(9.0, 15.5, 11.214285714285714)","(8.5, 17.5, 15.96)","(1.7, 1.96, 1.8880000000000001)","(15.0, 34.0, 25.75)","(26.0, 75.0, 43.0)","(6.5, 13.5, 12.963636363636363)"
12-01-2023 17:32:07.575971,"(12.0, 24.0, 23.32142857142857)","(6.0, 11.0, 10.4)","(9.0, 15.5, 11.214285714285714)","(8.5, 17.5, 15.971428571428572)","(1.7, 1.96, 1.8880000000000001)","(15.0, 34.0, 25.75)","(26.0, 75.0, 43.0)","(6.5, 13.5, 12.963636363636363)"
12-01-2023 17:32:08.969334,"(12.0, 24.0, 23.32142857142857)","(6.0, 11.0, 10.4)","(9.0, 15.5, 11.214285714285714)","(8.5, 17.0, 15.971428571428572)","(1.7, 1.96, 1.8880000000000001)","(15.0, 34.0, 25.75)","(26.0, 75.0, 43.0)","(6.5, 13.5, 12.963636363636363)"
12-01-2023 17:32:10.406221,"(12.0, 24.0, 23.32142857142857)","(6.0, 11.0, 10.4)","(9.0, 15.5, 11.214285714285714)","(8.5, 17.0, 15.971428571428572)","(1.7, 1.96, 1.8880000000000001)","(15.0, 34.0, 25.75)","(26.0, 75.0, 43.0)","(6.5, 13.5, 12.963636363636363)"
12-01-2023 17:32:11.760898,"(12.0, 24.0, 23.32142857142857)","(6.0, 11.0, 10.4)","(9.0, 15.5, 11.214285714285714)","(8.5, 17.0, 15.971428571428572)","(1.7, 1.96, 1.8880000000000001)","(15.0, 34.0, 25.75)","(26.0, 75.0, 43.0)","(6.5, 13.5, 12.963636363636363)"
12-01-2023 17:32:13.138274,"(12.0, 24.0, 23.32142857142857)","(6.0, 11.0, 10.4)","(9.0, 15.5, 11.214285714285714)","(8.5, 17.0, 15.971428571428572)","(1.7, 1.96, 1.8529411764705883)","(15.0, 34.0, 25.75)","(26.0, 75.0, 43.0)","(6.5, 13.5, 12.963636363636363)"
12-01-2023 17:32:14.537564,"(12.0, 24.0, 23.32142857142857)","(6.0, 11.0, 10.4)","(9.0, 15.5, 11.214285714285714)","(8.5, 17.0, 15.971428571428572)","(1.7, 1.95, 1.8529411764705883)","(15.0, 34.0, 25.75)","(26.0, 75.0, 43.0)","(6.5, 13.5, 12.963636363636363)"
12-01-2023 17:32:15.999188,"(12.0, 24.0, 23.32142857142857)","(6.0, 11.0, 10.4)","(9.0, 15.5, 11.214285714285714)","(8.5, 17.0, 15.971428571428572)","(1.7, 1.95, 1.8529411764705883)","(15.0, 34.0, 25.75)","(26.0, 75.0, 43.0)","(6.5, 13.5, 12.963636363636363)"
12-01-2023 17:32:17.430954,"(12.0, 24.0, 23.32142857142857)","(6.0, 11.0, 10.4)","(9.0, 15.5, 11.214285714285714)","(8.5, 17.0, 15.971428571428572)","(1.7, 1.95, 1.8529411764705883)","(15.0, 34.0, 25.75)","(26.0, 75.0, 43.0)","(6.5, 13.5, 12.963636363636363)"
12-01-2023 17:32:18.774874,"(12.0, 24.0, 23.32142857142857)","(6.0, 11.0, 10.4)","(9.0, 15.5, 11.214285714285714)","(8.5, 17.0, 15.971428571428572)","(1.7, 1.95, 1.8529411764705883)","(15.0, 34.0, 25.75)","(26.0, 75.0, 43.0)","(6.5, 13.5, 12.963636363636363)"
12-01-2023 17:32:20.154976,"(12.0, 24.0, 23.32142857142857)","(6.0, 11.0, 10.4)","(9.0, 15.5, 11.214285714285714)","(8.5, 17.0, 15.061538461538461)","(1.7, 1.95, 1.8529411764705883)","(15.0, 34.0, 25.75)","(26.0, 75.0, 43.0)","(6.5, 13.5, 12.963636363636363)"
