,Midnight Feast,Auntie Clare,Violets Girl,Flaming Galah,Destini Fresco,Flying Poet
397,"[datetime.datetime(2022, 11, 28, 18, 1, 34, 552015), 1.35, 1.74]","[datetime.datetime(2022, 11, 28, 18, 1, 34, 552015), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 1, 34, 552015), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 34, 552015), 2.4, 3.05]","[datetime.datetime(2022, 11, 28, 18, 1, 34, 552015), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 34, 552015), 12.0, 22.0]"
398,"[datetime.datetime(2022, 11, 28, 18, 1, 35, 690228), 1.35, 1.74]","[datetime.datetime(2022, 11, 28, 18, 1, 35, 690228), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 1, 35, 690228), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 35, 690228), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 18, 1, 35, 690228), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 35, 690228), 12.0, 23.0]"
399,"[datetime.datetime(2022, 11, 28, 18, 1, 36, 821512), 1.35, 1.72]","[datetime.datetime(2022, 11, 28, 18, 1, 36, 821512), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 1, 36, 821512), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 36, 821512), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 18, 1, 36, 821512), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 36, 821512), 12.0, 22.0]"
400,"[datetime.datetime(2022, 11, 28, 18, 1, 37, 943807), 1.35, 1.72]","[datetime.datetime(2022, 11, 28, 18, 1, 37, 943807), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 1, 37, 943807), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 37, 943807), 2.4, 3.15]","[datetime.datetime(2022, 11, 28, 18, 1, 37, 943807), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 37, 943807), 12.0, 22.0]"
401,"[datetime.datetime(2022, 11, 28, 18, 1, 39, 115755), 1.35, 1.71]","[datetime.datetime(2022, 11, 28, 18, 1, 39, 115755), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 1, 39, 115755), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 39, 115755), 2.4, 3.15]","[datetime.datetime(2022, 11, 28, 18, 1, 39, 115755), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 39, 115755), 12.0, 22.0]"
402,"[datetime.datetime(2022, 11, 28, 18, 1, 40, 347749), 1.35, 1.71]","[datetime.datetime(2022, 11, 28, 18, 1, 40, 347749), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 1, 40, 347749), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 40, 347749), 2.4, 3.15]","[datetime.datetime(2022, 11, 28, 18, 1, 40, 347749), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 40, 347749), 12.0, 22.0]"
403,"[datetime.datetime(2022, 11, 28, 18, 1, 41, 503022), 1.35, 1.71]","[datetime.datetime(2022, 11, 28, 18, 1, 41, 503022), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 1, 41, 503022), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 41, 503022), 2.4, 3.15]","[datetime.datetime(2022, 11, 28, 18, 1, 41, 503022), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 41, 503022), 12.0, 23.0]"
404,"[datetime.datetime(2022, 11, 28, 18, 1, 42, 649010), 1.4, 1.71]","[datetime.datetime(2022, 11, 28, 18, 1, 42, 649010), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 1, 42, 649010), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 42, 649010), 2.5, 3.15]","[datetime.datetime(2022, 11, 28, 18, 1, 42, 649010), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 42, 649010), 14.0, 23.0]"
405,"[datetime.datetime(2022, 11, 28, 18, 1, 43, 757463), 1.4, 1.7]","[datetime.datetime(2022, 11, 28, 18, 1, 43, 757463), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 1, 43, 757463), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 43, 757463), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 18, 1, 43, 757463), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 43, 757463), 14.0, 23.0]"
406,"[datetime.datetime(2022, 11, 28, 18, 1, 44, 891236), 1.4, 1.7]","[datetime.datetime(2022, 11, 28, 18, 1, 44, 891236), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 1, 44, 891236), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 44, 891236), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 18, 1, 44, 891236), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 44, 891236), 14.0, 23.0]"
407,"[datetime.datetime(2022, 11, 28, 18, 1, 46, 15460), 1.4, 1.68]","[datetime.datetime(2022, 11, 28, 18, 1, 46, 15460), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 1, 46, 15460), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 46, 15460), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 18, 1, 46, 15460), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 46, 15460), 14.0, 23.0]"
408,"[datetime.datetime(2022, 11, 28, 18, 1, 47, 210635), 1.4, 1.69]","[datetime.datetime(2022, 11, 28, 18, 1, 47, 210635), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 1, 47, 210635), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 47, 210635), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 18, 1, 47, 210635), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 47, 210635), 14.0, 23.0]"
409,"[datetime.datetime(2022, 11, 28, 18, 1, 48, 423097), 1.4, 1.71]","[datetime.datetime(2022, 11, 28, 18, 1, 48, 423097), 20.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 1, 48, 423097), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 48, 423097), 2.5, 3.15]","[datetime.datetime(2022, 11, 28, 18, 1, 48, 423097), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 48, 423097), 14.0, 23.0]"
410,"[datetime.datetime(2022, 11, 28, 18, 1, 49, 608742), 1.4, 1.71]","[datetime.datetime(2022, 11, 28, 18, 1, 49, 608742), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 1, 49, 608742), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 49, 608742), 2.5, 3.15]","[datetime.datetime(2022, 11, 28, 18, 1, 49, 608742), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 49, 608742), 14.0, 24.0]"
411,"[datetime.datetime(2022, 11, 28, 18, 1, 50, 797368), 1.4, 1.71]","[datetime.datetime(2022, 11, 28, 18, 1, 50, 797368), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 1, 50, 797368), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 50, 797368), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 18, 1, 50, 797368), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 50, 797368), 14.0, 24.0]"
412,"[datetime.datetime(2022, 11, 28, 18, 1, 51, 952515), 1.4, 1.7]","[datetime.datetime(2022, 11, 28, 18, 1, 51, 952515), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 1, 51, 952515), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 51, 952515), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 18, 1, 51, 952515), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 51, 952515), 14.0, 24.0]"
413,"[datetime.datetime(2022, 11, 28, 18, 1, 53, 123367), 1.4, 1.7]","[datetime.datetime(2022, 11, 28, 18, 1, 53, 123367), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 1, 53, 123367), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 53, 123367), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 18, 1, 53, 123367), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 53, 123367), 14.0, 24.0]"
414,"[datetime.datetime(2022, 11, 28, 18, 1, 54, 282156), 1.4, 1.7]","[datetime.datetime(2022, 11, 28, 18, 1, 54, 282156), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 1, 54, 282156), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 54, 282156), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 18, 1, 54, 282156), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 54, 282156), 14.0, 25.0]"
415,"[datetime.datetime(2022, 11, 28, 18, 1, 55, 429412), 1.4, 1.7]","[datetime.datetime(2022, 11, 28, 18, 1, 55, 429412), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 1, 55, 429412), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 55, 429412), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 18, 1, 55, 429412), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 55, 429412), 14.0, 25.0]"
416,"[datetime.datetime(2022, 11, 28, 18, 1, 56, 615687), 1.4, 1.7]","[datetime.datetime(2022, 11, 28, 18, 1, 56, 615687), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 1, 56, 615687), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 56, 615687), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 18, 1, 56, 615687), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 56, 615687), 14.0, 24.0]"
417,"[datetime.datetime(2022, 11, 28, 18, 1, 57, 855686), 1.4, 1.7]","[datetime.datetime(2022, 11, 28, 18, 1, 57, 855686), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 1, 57, 855686), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 57, 855686), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 18, 1, 57, 855686), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 57, 855686), 14.0, 24.0]"
418,"[datetime.datetime(2022, 11, 28, 18, 1, 59, 53584), 1.4, 1.68]","[datetime.datetime(2022, 11, 28, 18, 1, 59, 53584), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 1, 59, 53584), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 1, 59, 53584), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 18, 1, 59, 53584), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 1, 59, 53584), 15.0, 24.0]"
419,"[datetime.datetime(2022, 11, 28, 18, 2, 0, 200621), 1.4, 1.67]","[datetime.datetime(2022, 11, 28, 18, 2, 0, 200621), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 2, 0, 200621), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 0, 200621), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 2, 0, 200621), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 2, 0, 200621), 15.0, 24.0]"
420,"[datetime.datetime(2022, 11, 28, 18, 2, 1, 405849), 1.4, 1.67]","[datetime.datetime(2022, 11, 28, 18, 2, 1, 405849), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 2, 1, 405849), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 1, 405849), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 2, 1, 405849), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 2, 1, 405849), 15.0, 24.0]"
421,"[datetime.datetime(2022, 11, 28, 18, 2, 2, 531462), 1.4, 1.65]","[datetime.datetime(2022, 11, 28, 18, 2, 2, 531462), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 2, 2, 531462), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 2, 531462), 2.5, 3.3]","[datetime.datetime(2022, 11, 28, 18, 2, 2, 531462), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 2, 2, 531462), 15.0, 24.0]"
422,"[datetime.datetime(2022, 11, 28, 18, 2, 3, 662122), 1.4, 1.65]","[datetime.datetime(2022, 11, 28, 18, 2, 3, 662122), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 2, 3, 662122), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 3, 662122), 2.5, 3.3]","[datetime.datetime(2022, 11, 28, 18, 2, 3, 662122), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 2, 3, 662122), 15.0, 24.0]"
423,"[datetime.datetime(2022, 11, 28, 18, 2, 4, 804244), 1.35, 1.64]","[datetime.datetime(2022, 11, 28, 18, 2, 4, 804244), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 2, 4, 804244), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 4, 804244), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 18, 2, 4, 804244), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 2, 4, 804244), 14.0, 24.0]"
424,"[datetime.datetime(2022, 11, 28, 18, 2, 5, 981354), 1.35, 1.65]","[datetime.datetime(2022, 11, 28, 18, 2, 5, 981354), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 2, 5, 981354), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 5, 981354), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 18, 2, 5, 981354), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 2, 5, 981354), 14.0, 24.0]"
425,"[datetime.datetime(2022, 11, 28, 18, 2, 7, 128254), 1.35, 1.64]","[datetime.datetime(2022, 11, 28, 18, 2, 7, 128254), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 2, 7, 128254), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 2, 7, 128254), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 18, 2, 7, 128254), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 2, 7, 128254), 14.0, 25.0]"
426,"[datetime.datetime(2022, 11, 28, 18, 2, 8, 264129), 1.35, 1.64]","[datetime.datetime(2022, 11, 28, 18, 2, 8, 264129), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 2, 8, 264129), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 2, 8, 264129), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 2, 8, 264129), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 2, 8, 264129), 15.0, 25.0]"
427,"[datetime.datetime(2022, 11, 28, 18, 2, 9, 379055), 1.35, 1.64]","[datetime.datetime(2022, 11, 28, 18, 2, 9, 379055), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 2, 9, 379055), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 2, 9, 379055), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 2, 9, 379055), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 2, 9, 379055), 15.0, 25.0]"
428,"[datetime.datetime(2022, 11, 28, 18, 2, 10, 506598), 1.35, 1.64]","[datetime.datetime(2022, 11, 28, 18, 2, 10, 506598), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 2, 10, 506598), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 2, 10, 506598), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 2, 10, 506598), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 2, 10, 506598), 15.0, 24.0]"
429,"[datetime.datetime(2022, 11, 28, 18, 2, 11, 702814), 1.35, 1.64]","[datetime.datetime(2022, 11, 28, 18, 2, 11, 702814), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 11, 702814), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 2, 11, 702814), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 2, 11, 702814), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 2, 11, 702814), 15.0, 24.0]"
430,"[datetime.datetime(2022, 11, 28, 18, 2, 12, 855089), 1.35, 1.64]","[datetime.datetime(2022, 11, 28, 18, 2, 12, 855089), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 12, 855089), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 12, 855089), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 2, 12, 855089), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 2, 12, 855089), 15.0, 24.0]"
431,"[datetime.datetime(2022, 11, 28, 18, 2, 13, 990946), 1.35, 1.64]","[datetime.datetime(2022, 11, 28, 18, 2, 13, 990946), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 2, 13, 990946), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 13, 990946), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 2, 13, 990946), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 2, 13, 990946), 15.0, 24.0]"
432,"[datetime.datetime(2022, 11, 28, 18, 2, 15, 128189), 1.35, 1.64]","[datetime.datetime(2022, 11, 28, 18, 2, 15, 128189), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 15, 128189), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 15, 128189), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 2, 15, 128189), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 2, 15, 128189), 15.0, 24.0]"
433,"[datetime.datetime(2022, 11, 28, 18, 2, 16, 236175), 1.35, 1.62]","[datetime.datetime(2022, 11, 28, 18, 2, 16, 236175), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 16, 236175), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 16, 236175), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 2, 16, 236175), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 2, 16, 236175), 15.0, 24.0]"
434,"[datetime.datetime(2022, 11, 28, 18, 2, 17, 354328), 1.35, 1.6]","[datetime.datetime(2022, 11, 28, 18, 2, 17, 354328), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 2, 17, 354328), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 17, 354328), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 2, 17, 354328), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 2, 17, 354328), 15.0, 25.0]"
435,"[datetime.datetime(2022, 11, 28, 18, 2, 18, 461996), 1.35, 1.61]","[datetime.datetime(2022, 11, 28, 18, 2, 18, 461996), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 2, 18, 461996), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 18, 461996), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 2, 18, 461996), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 2, 18, 461996), 15.0, 25.0]"
436,"[datetime.datetime(2022, 11, 28, 18, 2, 19, 571916), 1.35, 1.6]","[datetime.datetime(2022, 11, 28, 18, 2, 19, 571916), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 2, 19, 571916), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 19, 571916), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 2, 19, 571916), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 2, 19, 571916), 15.0, 25.0]"
437,"[datetime.datetime(2022, 11, 28, 18, 2, 20, 677170), 1.35, 1.58]","[datetime.datetime(2022, 11, 28, 18, 2, 20, 677170), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 2, 20, 677170), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 20, 677170), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 2, 20, 677170), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 2, 20, 677170), 15.0, 25.0]"
438,"[datetime.datetime(2022, 11, 28, 18, 2, 21, 788250), 1.35, 1.59]","[datetime.datetime(2022, 11, 28, 18, 2, 21, 788250), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 2, 21, 788250), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 21, 788250), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 2, 21, 788250), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 2, 21, 788250), 15.0, 25.0]"
439,"[datetime.datetime(2022, 11, 28, 18, 2, 22, 935907), 1.35, 1.58]","[datetime.datetime(2022, 11, 28, 18, 2, 22, 935907), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 2, 22, 935907), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 22, 935907), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 2, 22, 935907), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 2, 22, 935907), 15.0, 25.0]"
440,"[datetime.datetime(2022, 11, 28, 18, 2, 24, 86187), 1.35, 1.58]","[datetime.datetime(2022, 11, 28, 18, 2, 24, 86187), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 2, 24, 86187), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 24, 86187), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 2, 24, 86187), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 2, 24, 86187), 15.0, 25.0]"
441,"[datetime.datetime(2022, 11, 28, 18, 2, 25, 207284), 1.35, 1.59]","[datetime.datetime(2022, 11, 28, 18, 2, 25, 207284), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 25, 207284), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 25, 207284), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 2, 25, 207284), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 2, 25, 207284), 15.0, 25.0]"
442,"[datetime.datetime(2022, 11, 28, 18, 2, 26, 337821), 1.35, 1.59]","[datetime.datetime(2022, 11, 28, 18, 2, 26, 337821), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 26, 337821), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 26, 337821), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 2, 26, 337821), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 2, 26, 337821), 15.0, 25.0]"
443,"[datetime.datetime(2022, 11, 28, 18, 2, 27, 471610), 1.35, 1.58]","[datetime.datetime(2022, 11, 28, 18, 2, 27, 471610), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 27, 471610), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 27, 471610), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 2, 27, 471610), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 2, 27, 471610), 15.0, 25.0]"
444,"[datetime.datetime(2022, 11, 28, 18, 2, 28, 602343), 1.35, 1.58]","[datetime.datetime(2022, 11, 28, 18, 2, 28, 602343), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 28, 602343), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 28, 602343), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 2, 28, 602343), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 2, 28, 602343), 15.0, 25.0]"
445,"[datetime.datetime(2022, 11, 28, 18, 2, 29, 748041), 1.35, 1.58]","[datetime.datetime(2022, 11, 28, 18, 2, 29, 748041), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 29, 748041), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 29, 748041), 2.6, 3.55]","[datetime.datetime(2022, 11, 28, 18, 2, 29, 748041), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 2, 29, 748041), 15.0, 25.0]"
446,"[datetime.datetime(2022, 11, 28, 18, 2, 30, 866649), 1.35, 1.58]","[datetime.datetime(2022, 11, 28, 18, 2, 30, 866649), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 2, 30, 866649), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 30, 866649), 2.6, 3.55]","[datetime.datetime(2022, 11, 28, 18, 2, 30, 866649), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 2, 30, 866649), 15.0, 25.0]"
447,"[datetime.datetime(2022, 11, 28, 18, 2, 31, 980154), 1.35, 1.58]","[datetime.datetime(2022, 11, 28, 18, 2, 31, 980154), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 2, 31, 980154), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 31, 980154), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 2, 31, 980154), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 2, 31, 980154), 15.0, 25.0]"
448,"[datetime.datetime(2022, 11, 28, 18, 2, 33, 114968), 1.35, 1.58]","[datetime.datetime(2022, 11, 28, 18, 2, 33, 114968), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 2, 33, 114968), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 33, 114968), 2.6, 3.55]","[datetime.datetime(2022, 11, 28, 18, 2, 33, 114968), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 2, 33, 114968), 15.0, 25.0]"
449,"[datetime.datetime(2022, 11, 28, 18, 2, 34, 223216), 1.35, 1.58]","[datetime.datetime(2022, 11, 28, 18, 2, 34, 223216), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 2, 34, 223216), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 34, 223216), 2.6, 3.55]","[datetime.datetime(2022, 11, 28, 18, 2, 34, 223216), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 2, 34, 223216), 15.0, 25.0]"
450,"[datetime.datetime(2022, 11, 28, 18, 2, 35, 356377), 1.35, 1.58]","[datetime.datetime(2022, 11, 28, 18, 2, 35, 356377), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 2, 35, 356377), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 2, 35, 356377), 2.6, 3.55]","[datetime.datetime(2022, 11, 28, 18, 2, 35, 356377), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 2, 35, 356377), 15.0, 25.0]"
