,Wild About Town,Artistic Humma,Hesluvable,Office Bad Boy,Sarie Marais,Always At Night,Sonny Orlando Nz,Golden Grin,Rocco Variety
05-01-2023 13:09:51.149239,"(4.6, 6.4, 5.233333333333333)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:09:52.585975,"(4.6, 6.4, 5.233333333333333)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:09:54.362838,"(4.6, 6.4, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:09:55.687198,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:09:56.946174,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:09:58.221701,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:09:59.544882,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:00.771843,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:01.964810,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:03.113062,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:04.355929,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:05.617477,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:06.896924,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:08.028441,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:09.230594,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:10.389370,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:11.516774,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:12.833424,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:14.139919,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:15.370282,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:16.590289,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:17.692048,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:18.926271,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:20.215278,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:21.400746,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:22.589744,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:23.699294,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:24.788652,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:25.890575,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:27.021215,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:28.255432,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:29.544274,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:30.782089,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:32.017412,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:33.353036,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:34.615116,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:35.911079,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:37.416045,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:38.666590,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:40.092941,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:41.380702,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:42.731515,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:44.050813,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:45.393937,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:46.756718,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:47.966814,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:49.237643,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:50.459154,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:51.702839,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:52.941837,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:54.048332,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:55.236914,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:56.589705,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:58.009424,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:10:59.330467,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:00.526567,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:01.903002,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:03.175903,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:04.359877,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:05.503355,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:06.912364,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:08.241388,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:09.440053,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:10.600766,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:11.676303,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:12.773870,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 37.0)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:14.040511,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 37.0)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:15.340952,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 37.0)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:16.534255,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 37.0)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:17.812093,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 37.0)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:19.179067,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 41.66666666666667)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:20.630365,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 41.66666666666667)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:21.974750,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 41.66666666666667)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:23.431315,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 41.66666666666667)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:11:24.839002,"(4.6, 6.6, 5.266666666666667)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 41.66666666666667)","(7.0, 99999, 99990)","(51.0, 140.0, 131.45454545454544)","(5.5, 8.8, 7.371428571428572)"
