,Jean Luc Nz,Kowalski Analysis,Celestial Gossip,Yianni,Kosimo,Silent Major Nz,Ozzie Battler,Huli Nien,Bettor Be The Bomb,Vintage Cheddar Nz
07-01-2023 19:25:14.619177,"(14.0, 99999, 99990)","(1.85, 2.06, 1.92)","(31.0, 46.0, 30.25)","(61.0, 150.0, 126.66666666666666)","(26.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.733333333333334)","(8.0, 12.5, 10.566666666666666)","(4.0, 99999, 99990)"
07-01-2023 19:25:15.856620,"(14.0, 99999, 99990)","(1.85, 2.06, 1.92)","(31.0, 46.0, 30.25)","(61.0, 150.0, 126.66666666666666)","(26.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.733333333333334)","(8.0, 12.5, 10.566666666666666)","(4.0, 99999, 99990)"
07-01-2023 19:25:17.080128,"(14.0, 99999, 99990)","(1.85, 2.06, 1.92)","(31.0, 46.0, 30.25)","(61.0, 150.0, 126.66666666666666)","(26.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.066666666666666)","(8.0, 12.5, 10.566666666666666)","(4.0, 99999, 99990)"
07-01-2023 19:25:18.299922,"(14.0, 99999, 99990)","(1.85, 2.06, 1.92)","(31.0, 46.0, 30.25)","(61.0, 150.0, 126.66666666666666)","(26.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.733333333333334)","(8.0, 12.5, 10.566666666666666)","(4.0, 99999, 99990)"
07-01-2023 19:25:19.519383,"(14.0, 99999, 99990)","(1.85, 2.06, 1.92)","(31.0, 46.0, 30.25)","(61.0, 150.0, 126.66666666666666)","(26.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.733333333333334)","(8.0, 12.5, 10.566666666666666)","(4.0, 99999, 99990)"
07-01-2023 19:25:20.866835,"(14.0, 99999, 99990)","(1.85, 2.06, 1.92)","(31.0, 46.0, 30.25)","(61.0, 150.0, 126.66666666666666)","(26.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.066666666666666)","(8.0, 12.5, 10.566666666666666)","(4.0, 99999, 99990)"
07-01-2023 19:25:22.183104,"(14.0, 99999, 99990)","(1.85, 2.06, 1.92)","(31.0, 46.0, 33.4)","(61.0, 150.0, 126.66666666666666)","(26.0, 42.0, 36.0)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.733333333333334)","(8.0, 12.5, 10.85)","(4.0, 99999, 99990)"
07-01-2023 19:25:23.527951,"(14.0, 99999, 99990)","(1.85, 2.06, 1.92)","(31.0, 46.0, 37.42857142857143)","(61.0, 150.0, 126.66666666666666)","(26.0, 42.0, 36.0)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.777777777777779)","(8.0, 12.5, 11.557142857142857)","(4.0, 99999, 99990)"
07-01-2023 19:25:24.905191,"(14.0, 99999, 99990)","(1.85, 2.06, 1.92)","(31.0, 46.0, 37.42857142857143)","(61.0, 150.0, 126.66666666666666)","(26.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.2)","(8.0, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:25:26.248057,"(14.0, 99999, 99990)","(1.85, 2.06, 1.92)","(31.0, 46.0, 37.42857142857143)","(61.0, 150.0, 126.66666666666666)","(26.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.8)","(8.0, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:25:27.633920,"(14.0, 99999, 99990)","(1.85, 2.06, 1.92)","(31.0, 46.0, 37.42857142857143)","(61.0, 150.0, 126.66666666666666)","(26.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.8)","(8.0, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:25:28.884185,"(14.0, 99999, 99990)","(1.85, 2.06, 1.92)","(31.0, 46.0, 37.42857142857143)","(61.0, 150.0, 126.66666666666666)","(26.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.8)","(8.0, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:25:30.138423,"(14.0, 99999, 99990)","(1.85, 2.06, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 126.66666666666666)","(26.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.8)","(8.0, 12.5, 11.614285714285714)","(4.0, 99999, 99990)"
07-01-2023 19:25:31.382869,"(14.0, 99999, 99990)","(1.85, 2.06, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 126.66666666666666)","(26.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.2)","(8.0, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:25:32.588144,"(14.0, 99999, 99990)","(1.85, 2.06, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 126.66666666666666)","(26.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.2)","(8.0, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:25:33.818672,"(14.0, 99999, 99990)","(1.85, 2.06, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 126.66666666666666)","(26.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.8)","(8.0, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:25:35.063713,"(14.0, 99999, 99990)","(1.85, 2.06, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 126.66666666666666)","(26.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.8)","(8.0, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:25:36.349036,"(15.0, 99999, 99990)","(1.8, 2.06, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 126.66666666666666)","(31.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.2)","(8.5, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:25:37.626137,"(15.0, 99999, 99990)","(1.8, 2.06, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 126.66666666666666)","(31.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 97.5)","(6.0, 9.4, 8.8)","(8.5, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:25:38.888356,"(15.0, 99999, 99990)","(1.8, 2.06, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 126.66666666666666)","(31.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 102.5)","(6.0, 9.4, 8.8)","(8.5, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:25:40.151817,"(15.0, 99999, 99990)","(1.8, 2.06, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 126.66666666666666)","(31.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 105.0)","(6.0, 9.4, 8.8)","(8.5, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:25:41.406354,"(15.0, 99999, 99990)","(1.8, 2.06, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 126.66666666666666)","(31.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 105.0)","(6.0, 9.4, 8.8)","(8.5, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:25:42.682187,"(15.0, 99999, 99990)","(1.8, 2.06, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 126.66666666666666)","(31.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 105.0)","(6.0, 9.4, 8.8)","(8.5, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:25:43.918400,"(15.0, 99999, 99990)","(1.8, 2.06, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 126.66666666666666)","(31.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 105.0)","(6.0, 9.4, 8.2)","(8.5, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:25:45.214039,"(15.0, 99999, 99990)","(1.8, 2.06, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 126.66666666666666)","(31.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 105.0)","(6.0, 9.4, 8.8)","(8.5, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:25:46.490585,"(15.0, 99999, 99990)","(1.8, 2.06, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 126.66666666666666)","(31.0, 42.0, 30.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 105.0)","(6.0, 9.4, 8.8)","(8.5, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:25:47.843749,"(15.0, 99999, 99990)","(1.8, 2.06, 1.935)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 42.0, 31.0)","(31.0, 99999, 99990)","(51.0, 110.0, 105.5)","(6.0, 9.4, 8.8)","(8.5, 12.5, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:25:49.230304,"(15.0, 99999, 99990)","(1.8, 2.04, 1.935)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 29.5)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:25:50.602445,"(15.0, 99999, 99990)","(1.8, 2.04, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 29.5)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:25:51.968911,"(15.0, 99999, 99990)","(1.8, 2.04, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 29.5)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:25:53.302703,"(15.0, 99999, 99990)","(1.8, 2.04, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.2)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:25:54.631853,"(15.0, 99999, 99990)","(1.8, 2.04, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:25:55.917042,"(15.0, 99999, 99990)","(1.8, 2.04, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:25:57.161414,"(15.0, 99999, 99990)","(1.8, 2.04, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:25:58.435510,"(15.0, 99999, 99990)","(1.8, 2.04, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:25:59.765907,"(15.0, 99999, 99990)","(1.8, 2.04, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.2)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:01.048138,"(15.0, 99999, 99990)","(1.8, 2.04, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:02.445612,"(15.0, 99999, 99990)","(1.8, 2.04, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:03.798723,"(15.0, 99999, 99990)","(1.8, 2.04, 1.92)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.2)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:05.325229,"(15.0, 99999, 99990)","(1.8, 2.0, 1.897391304347826)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:06.770190,"(15.0, 99999, 99990)","(1.8, 2.0, 1.897391304347826)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 11.025)","(4.0, 99999, 99990)"
07-01-2023 19:26:08.112897,"(15.0, 99999, 99990)","(1.8, 2.0, 1.897391304347826)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.2)","(8.5, 12.0, 11.025)","(4.0, 99999, 99990)"
07-01-2023 19:26:09.542147,"(15.0, 99999, 99990)","(1.8, 2.0, 1.897391304347826)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:10.898714,"(15.0, 99999, 99990)","(1.8, 2.0, 1.897391304347826)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:12.296285,"(15.0, 99999, 99990)","(1.8, 2.0, 1.897391304347826)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.2)","(8.5, 12.0, 11.025)","(4.0, 99999, 99990)"
07-01-2023 19:26:13.741189,"(15.0, 99999, 99990)","(1.8, 2.0, 1.897391304347826)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 11.025)","(4.0, 99999, 99990)"
07-01-2023 19:26:15.157638,"(15.0, 99999, 99990)","(1.8, 2.0, 1.897391304347826)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:16.635225,"(15.0, 99999, 99990)","(1.8, 2.0, 1.897391304347826)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:18.058694,"(15.0, 99999, 99990)","(1.8, 2.0, 1.897391304347826)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.2)","(8.5, 12.0, 11.025)","(4.0, 99999, 99990)"
07-01-2023 19:26:19.462878,"(15.0, 99999, 99990)","(1.8, 2.0, 1.897391304347826)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:20.835294,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:22.208571,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.2)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:23.631151,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 11.025)","(4.0, 99999, 99990)"
07-01-2023 19:26:25.041448,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:26.461566,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.2)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:27.850956,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.2)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:29.264470,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:30.627193,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 11.025)","(4.0, 99999, 99990)"
07-01-2023 19:26:31.944311,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.2)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:33.291527,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:34.653096,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 11.025)","(4.0, 99999, 99990)"
07-01-2023 19:26:36.022174,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.2)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:37.456081,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:38.931271,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:40.384651,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:41.926344,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.2)","(8.5, 12.0, 11.025)","(4.0, 99999, 99990)"
07-01-2023 19:26:43.540496,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 11.025)","(4.0, 99999, 99990)"
07-01-2023 19:26:45.000120,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 10.05)","(4.0, 99999, 99990)"
07-01-2023 19:26:46.532766,"(15.0, 99999, 99990)","(1.8, 2.0, 1.8966666666666665)","(31.0, 46.0, 31.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 30.0)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.0, 11.025)","(4.0, 99999, 99990)"
07-01-2023 19:26:47.986086,"(15.0, 99999, 99990)","(1.8, 2.0, 1.9585714285714286)","(31.0, 46.0, 30.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 38.0, 28.5)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.2)","(8.5, 12.0, 11.45)","(4.0, 99999, 99990)"
07-01-2023 19:26:49.432158,"(15.0, 99999, 99990)","(1.8, 1.99, 1.9585714285714286)","(31.0, 44.0, 30.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 36.0, 28.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.2)","(8.5, 13.5, 11.292307692307693)","(4.0, 99999, 99990)"
07-01-2023 19:26:50.939544,"(15.0, 99999, 99990)","(1.8, 1.99, 1.9585714285714286)","(31.0, 44.0, 30.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 34.0, 28.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 13.5, 12.1)","(4.0, 99999, 99990)"
07-01-2023 19:26:52.387457,"(15.0, 99999, 99990)","(1.8, 1.99, 1.9585714285714286)","(31.0, 44.0, 30.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 34.0, 28.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 13.0, 11.936363636363637)","(4.0, 99999, 99990)"
07-01-2023 19:26:53.839723,"(15.0, 99999, 99990)","(1.8, 1.99, 1.944705882352941)","(31.0, 44.0, 30.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 34.0, 28.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.2)","(8.5, 12.5, 11.614285714285714)","(4.0, 99999, 99990)"
07-01-2023 19:26:55.302937,"(15.0, 99999, 99990)","(1.8, 1.99, 1.944705882352941)","(31.0, 44.0, 30.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 34.0, 28.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.2)","(8.5, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:26:56.685160,"(15.0, 99999, 99990)","(1.8, 1.99, 1.944705882352941)","(31.0, 44.0, 30.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 34.0, 28.666666666666668)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.4, 8.8)","(8.5, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
