,Beach Magic,Animado,The General Nz,Woodlea Diego Nz,Rollyarrrz Nz,Katacha Man,Jaccka Wally Nz,The Irish Eagle,Prince Joy,Blackjack Bart
07-01-2023 19:35:11.377261,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.33333333333333)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 86.45454545454545)"
07-01-2023 19:35:12.663260,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.285714285714285)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 86.45454545454545)"
07-01-2023 19:35:13.877972,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 86.45454545454545)"
07-01-2023 19:35:15.017948,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:35:16.244339,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:35:17.484941,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:35:18.745147,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:35:19.993017,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:35:21.243053,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:35:22.490126,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:35:23.713853,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:35:24.911586,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:35:26.174780,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:35:27.420542,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:35:28.698948,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:35:29.945100,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:35:31.215942,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:35:32.433923,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:35:33.651272,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:35:34.836838,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:35:36.004417,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:35:37.236496,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:35:38.505518,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:35:39.843409,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:35:41.142848,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:35:42.524224,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:35:43.720801,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 53.6)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:35:44.889593,"(8.0, 14.5, 13.5)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 53.6)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:35:46.069526,"(8.0, 14.5, 13.884615384615385)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 53.6)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:35:47.254540,"(8.0, 14.5, 13.884615384615385)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 53.6)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:35:48.480764,"(8.0, 14.5, 13.884615384615385)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 52.8)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:35:49.753559,"(8.0, 14.5, 13.333333333333334)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 52.8)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:35:51.080636,"(8.0, 14.5, 13.333333333333334)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 48.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:35:52.352672,"(8.0, 14.5, 13.333333333333334)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 48.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:35:53.524848,"(8.0, 14.5, 13.333333333333334)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 48.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:35:54.704111,"(8.0, 14.5, 13.333333333333334)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 48.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:35:55.860566,"(8.0, 14.5, 13.333333333333334)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 48.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:35:57.066273,"(8.0, 14.5, 13.333333333333334)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 48.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 80.0)"
07-01-2023 19:35:58.326100,"(8.0, 14.5, 13.333333333333334)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 48.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 80.0)"
07-01-2023 19:35:59.537239,"(8.0, 14.5, 13.333333333333334)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 48.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 80.0)"
07-01-2023 19:36:00.810389,"(8.0, 14.5, 13.333333333333334)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 48.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 80.0)"
07-01-2023 19:36:02.116792,"(8.0, 14.5, 13.333333333333334)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 48.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 80.0)"
07-01-2023 19:36:03.375150,"(8.0, 14.5, 13.333333333333334)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 48.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 80.0)"
07-01-2023 19:36:04.602186,"(8.0, 14.5, 13.333333333333334)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 48.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 80.0)"
07-01-2023 19:36:05.943239,"(8.0, 14.5, 13.863636363636363)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 51.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 80.0)"
07-01-2023 19:36:07.238186,"(8.0, 14.5, 13.863636363636363)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 80.0)"
07-01-2023 19:36:08.594846,"(8.0, 14.5, 13.863636363636363)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 80.0)"
07-01-2023 19:36:09.941360,"(8.0, 14.5, 13.863636363636363)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:11.290406,"(8.0, 14.5, 13.863636363636363)","(1.45, 1.69, 1.669375)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.68)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:12.586081,"(8.0, 14.5, 13.863636363636363)","(1.45, 1.69, 1.6733333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 20.5)","(6.0, 9.0, 7.68)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:13.845994,"(8.0, 14.5, 12.5)","(1.45, 1.69, 1.6733333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:14.989791,"(8.0, 14.5, 12.5)","(1.45, 1.69, 1.6733333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:16.195126,"(8.0, 14.5, 12.5)","(1.45, 1.69, 1.6733333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 56.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:17.370220,"(8.0, 14.5, 12.5)","(1.45, 1.69, 1.6733333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 51.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:18.874454,"(8.0, 14.5, 12.5)","(1.45, 1.69, 1.6733333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 51.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:20.173020,"(8.0, 14.5, 12.5)","(1.45, 1.69, 1.6733333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 51.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:21.431829,"(8.0, 14.5, 12.5)","(1.45, 1.69, 1.6788888888888889)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 51.0)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:22.710637,"(8.0, 14.5, 12.5)","(1.45, 1.69, 1.6788888888888889)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 52.666666666666664)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:24.052551,"(8.0, 14.5, 12.5)","(1.45, 1.69, 1.6788888888888889)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 52.666666666666664)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:25.486929,"(8.0, 14.5, 12.5)","(1.45, 1.69, 1.6788888888888889)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 52.666666666666664)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:26.846092,"(8.0, 14.5, 12.5)","(1.45, 1.69, 1.6788888888888889)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 52.666666666666664)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:28.181340,"(8.0, 14.5, 12.5)","(1.45, 1.69, 1.6788888888888889)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 52.666666666666664)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:29.522806,"(8.0, 14.5, 12.5)","(1.45, 1.69, 1.6788888888888889)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 52.666666666666664)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:30.872646,"(8.0, 14.5, 12.5)","(1.45, 1.69, 1.6788888888888889)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 52.666666666666664)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:32.072685,"(8.0, 14.5, 12.5)","(1.45, 1.69, 1.6788888888888889)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 52.666666666666664)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:36:33.292672,"(8.0, 14.5, 12.5)","(1.45, 1.69, 1.6788888888888889)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 52.666666666666664)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:36:34.496400,"(8.0, 14.5, 12.5)","(1.45, 1.69, 1.6788888888888889)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 52.666666666666664)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:36:35.702512,"(8.0, 14.5, 13.75)","(1.45, 1.69, 1.6788888888888889)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 52.666666666666664)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:36:36.927497,"(8.0, 15.0, 13.6)","(1.45, 1.69, 1.6788888888888889)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 52.666666666666664)","(26.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:36:38.143625,"(8.0, 15.0, 13.6)","(1.45, 1.69, 1.6788888888888889)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 52.666666666666664)","(26.0, 99999, 99990)","(17.0, 24.0, 18.6)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:36:39.384364,"(8.0, 17.5, 15.1)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 52.666666666666664)","(26.0, 99999, 99990)","(17.0, 23.0, 18.6)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:36:40.632557,"(8.0, 16.5, 14.833333333333334)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 52.666666666666664)","(26.0, 99999, 99990)","(17.0, 23.0, 18.6)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:36:41.892372,"(8.0, 16.0, 14.5)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 52.666666666666664)","(26.0, 99999, 99990)","(17.0, 23.0, 18.6)","(6.0, 9.0, 7.5)","(41.0, 95.0, 80.0)"
07-01-2023 19:36:43.537535,"(8.0, 15.5, 14.166666666666666)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.0)","(26.0, 99999, 99990)","(17.0, 23.0, 18.6)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:44.958531,"(8.0, 15.5, 14.166666666666666)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.0)","(26.0, 99999, 99990)","(17.0, 23.0, 18.6)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:46.292437,"(8.0, 15.5, 14.285714285714285)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 49.2)","(26.0, 99999, 99990)","(17.0, 23.0, 18.1875)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
