,Gracie Bale,Sunnyside Zeus,Lochinvar Jazz,Tough Tears,Entranced,Change Of Habit,Go Bang
14-12-2022 12:56:51.440141,"(2.15, 2.4, 2.368)","(3.1, 3.95, 3.9232142857142858)","(15.0, 36.0, 34.82352941176471)","(26.0, 65.0, 57.22222222222222)","(14.0, 29.0, 26.272727272727273)","(4.8, 6.6, 6.5058823529411764)","(11.0, 16.5, 15.875)"
14-12-2022 12:56:52.529580,"(2.15, 2.4, 2.368)","(3.1, 3.95, 3.8964285714285714)","(15.0, 36.0, 34.82352941176471)","(26.0, 65.0, 56.486486486486484)","(14.0, 29.0, 26.272727272727273)","(4.8, 6.6, 6.460869565217391)","(11.0, 16.5, 15.71875)"
14-12-2022 12:56:53.699990,"(2.15, 2.44, 2.3975)","(3.1, 3.95, 3.8865384615384615)","(15.0, 36.0, 29.75)","(26.0, 65.0, 56.486486486486484)","(14.0, 29.0, 26.142857142857142)","(4.8, 6.6, 6.460869565217391)","(11.0, 16.5, 15.964285714285715)"
14-12-2022 12:56:54.754419,"(2.15, 2.44, 2.393103448275862)","(3.1, 3.95, 3.8865384615384615)","(15.0, 30.0, 29.75)","(26.0, 65.0, 56.486486486486484)","(14.0, 29.0, 27.125)","(4.8, 6.6, 6.460869565217391)","(11.0, 16.5, 15.964285714285715)"
14-12-2022 12:56:55.827365,"(2.15, 2.44, 2.393103448275862)","(3.1, 3.95, 3.8865384615384615)","(15.0, 30.0, 29.75)","(26.0, 65.0, 56.486486486486484)","(14.0, 29.0, 25.05263157894737)","(4.8, 6.6, 6.460869565217391)","(11.0, 16.5, 15.964285714285715)"
14-12-2022 12:56:56.770898,"(2.15, 2.44, 2.393103448275862)","(3.1, 3.95, 3.8865384615384615)","(15.0, 30.0, 29.625)","(26.0, 65.0, 56.486486486486484)","(14.0, 28.0, 25.05263157894737)","(4.8, 6.6, 6.65)","(11.0, 16.5, 16.1)"
14-12-2022 12:56:57.889033,"(2.15, 2.32, 2.2778947368421054)","(3.1, 3.95, 3.773076923076923)","(15.0, 36.0, 33.75)","(26.0, 65.0, 54.06060606060606)","(14.0, 28.0, 26.3125)","(4.8, 6.8, 6.274074074074075)","(11.0, 16.5, 16.184210526315788)"
14-12-2022 12:56:58.967108,"(2.15, 2.3, 2.281052631578947)","(3.1, 3.9, 3.8833333333333333)","(15.0, 36.0, 33.857142857142854)","(26.0, 65.0, 55.5)","(14.0, 28.0, 27.0)","(4.8, 6.4, 6.280701754385965)","(11.0, 16.5, 16.125)"
14-12-2022 12:57:00.027560,"(2.15, 2.3, 2.2877777777777775)","(3.1, 3.75, 3.7431034482758623)","(15.0, 36.0, 33.95454545454545)","(26.0, 65.0, 55.5)","(14.0, 28.0, 27.0)","(4.8, 6.4, 6.280701754385965)","(11.0, 16.5, 16.125)"
14-12-2022 12:57:01.157695,"(2.15, 2.32, 2.2678260869565214)","(3.1, 3.75, 3.735)","(15.0, 36.0, 30.666666666666668)","(26.0, 65.0, 53.1)","(14.0, 29.0, 28.5)","(4.8, 6.4, 6.274074074074075)","(11.0, 18.0, 15.822222222222223)"
14-12-2022 12:57:02.361892,"(2.15, 2.3, 2.2685714285714282)","(3.1, 3.75, 3.73)","(15.0, 36.0, 30.4)","(26.0, 65.0, 56.18518518518518)","(14.0, 28.0, 28.555555555555557)","(4.8, 6.4, 6.2893617021276595)","(11.0, 18.0, 16.0)"
14-12-2022 12:57:03.561014,"(2.15, 2.28, 2.2666666666666666)","(3.1, 3.75, 3.7333333333333334)","(15.0, 36.0, 31.333333333333332)","(26.0, 65.0, 54.2962962962963)","(14.0, 29.0, 26.846153846153847)","(4.8, 6.4, 6.293877551020408)","(11.0, 18.0, 16.06896551724138)"
14-12-2022 12:57:04.715951,"(2.15, 2.28, 2.26375)","(3.1, 3.75, 3.74)","(15.0, 36.0, 32.888888888888886)","(26.0, 65.0, 54.2962962962963)","(14.0, 28.0, 26.846153846153847)","(4.8, 6.4, 6.300000000000001)","(11.0, 18.0, 16.5)"
14-12-2022 12:57:05.901648,"(2.15, 2.28, 2.26375)","(3.1, 3.75, 3.74)","(17.0, 36.0, 32.888888888888886)","(26.0, 65.0, 54.2962962962963)","(14.0, 28.0, 26.666666666666668)","(4.8, 6.4, 6.307142857142858)","(11.0, 18.0, 17.0)"
14-12-2022 12:57:07.030587,"(2.15, 2.28, 2.267)","(3.1, 3.75, 3.7111111111111112)","(17.0, 36.0, 31.2)","(26.0, 65.0, 54.2962962962963)","(14.0, 29.0, 27.5)","(4.8, 6.4, 6.300000000000001)","(11.0, 18.0, 17.0)"
14-12-2022 12:57:08.148753,"(2.15, 2.28, 2.267)","(3.1, 3.75, 3.7111111111111112)","(17.0, 36.0, 31.2)","(26.0, 65.0, 54.2962962962963)","(14.0, 29.0, 28.0)","(4.8, 6.4, 6.300000000000001)","(11.0, 18.0, 17.121951219512194)"
14-12-2022 12:57:09.101342,"(2.05, 2.28, 2.267)","(3.1, 3.75, 3.7111111111111112)","(19.0, 36.0, 32.8)","(26.0, 65.0, 56.20689655172414)","(16.0, 29.0, 28.0)","(4.8, 6.4, 6.300000000000001)","(11.0, 18.0, 17.121951219512194)"
14-12-2022 12:57:10.093989,"(2.05, 2.28, 2.2453333333333334)","(3.1, 3.75, 3.683333333333333)","(19.0, 40.0, 33.6)","(26.0, 65.0, 56.5)","(16.0, 30.0, 29.11111111111111)","(4.8, 6.4, 5.942372881355932)","(11.0, 18.0, 17.454545454545453)"
14-12-2022 12:57:11.088759,"(2.05, 2.3, 2.2657142857142856)","(3.1, 3.85, 3.825)","(19.0, 36.0, 32.666666666666664)","(26.0, 65.0, 58.47826086956522)","(16.0, 30.0, 27.88235294117647)","(4.8, 6.0, 6.152)","(11.0, 18.0, 17.357142857142858)"
14-12-2022 12:57:12.507551,"(2.05, 2.4, 2.3989610389610387)","(3.1, 3.9, 3.730434782608696)","(19.0, 36.0, 32.36363636363637)","(26.0, 65.0, 58.47826086956522)","(16.0, 34.0, 27.88235294117647)","(4.8, 6.2, 6.134)","(11.0, 18.0, 17.454545454545453)"
14-12-2022 12:57:13.786200,"(2.05, 2.4, 2.3625)","(3.1, 3.9, 3.6555555555555554)","(19.0, 36.0, 32.36363636363637)","(26.0, 65.0, 58.47826086956522)","(16.0, 34.0, 28.46153846153846)","(4.8, 6.2, 6.129787234042554)","(11.0, 18.0, 17.357142857142858)"
14-12-2022 12:57:15.050642,"(2.05, 2.4, 2.3625)","(3.1, 3.9, 3.725)","(19.0, 36.0, 32.333333333333336)","(26.0, 65.0, 59.44444444444444)","(16.0, 34.0, 28.46153846153846)","(4.8, 6.2, 6.129787234042554)","(11.0, 18.0, 17.357142857142858)"
14-12-2022 12:57:16.443331,"(2.05, 2.4, 2.374285714285714)","(3.1, 3.8, 3.725)","(19.0, 36.0, 32.23529411764706)","(26.0, 65.0, 58.47826086956522)","(16.0, 34.0, 28.46153846153846)","(4.8, 6.2, 6.129787234042554)","(11.0, 18.0, 17.357142857142858)"
14-12-2022 12:57:17.597513,"(2.05, 2.4, 2.37)","(3.1, 3.75, 3.725)","(19.0, 36.0, 32.23529411764706)","(26.0, 65.0, 58.47826086956522)","(16.0, 34.0, 28.210526315789473)","(4.8, 6.2, 6.096363636363637)","(11.0, 18.0, 17.357142857142858)"
14-12-2022 12:57:18.786965,"(2.05, 2.42, 2.393333333333333)","(3.1, 3.8, 3.7111111111111112)","(19.0, 36.0, 32.333333333333336)","(26.0, 65.0, 58.47826086956522)","(16.0, 32.0, 28.210526315789473)","(4.8, 6.2, 6.121428571428572)","(11.0, 18.0, 17.357142857142858)"
14-12-2022 12:57:19.770144,"(2.05, 2.34, 2.3314285714285714)","(3.1, 3.8, 3.6769230769230767)","(19.0, 36.0, 32.333333333333336)","(26.0, 65.0, 58.47826086956522)","(16.0, 32.0, 29.0)","(4.8, 6.2, 6.121428571428572)","(11.0, 18.0, 17.454545454545453)"
14-12-2022 12:57:21.049985,"(2.05, 2.38, 2.336)","(3.1, 3.8, 3.6769230769230767)","(19.0, 36.0, 32.333333333333336)","(26.0, 65.0, 56.666666666666664)","(16.0, 32.0, 28.0)","(4.8, 6.2, 5.973809523809524)","(11.0, 18.0, 17.454545454545453)"
14-12-2022 12:57:22.188285,"(2.05, 2.38, 2.362)","(3.1, 3.75, 3.6681818181818184)","(19.0, 36.0, 32.333333333333336)","(26.0, 65.0, 56.666666666666664)","(16.0, 32.0, 29.142857142857142)","(4.8, 6.0, 5.9837837837837835)","(11.0, 18.0, 17.454545454545453)"
14-12-2022 12:57:23.558273,"(2.05, 2.38, 2.353333333333333)","(3.1, 3.75, 3.675)","(19.0, 36.0, 32.57142857142857)","(26.0, 65.0, 59.11764705882353)","(16.0, 32.0, 28.636363636363637)","(4.8, 6.0, 5.9837837837837835)","(11.0, 18.0, 17.379310344827587)"
14-12-2022 12:57:25.060353,"(2.05, 2.4, 2.34)","(3.1, 3.75, 3.680769230769231)","(19.0, 36.0, 32.57142857142857)","(26.0, 65.0, 59.11764705882353)","(16.0, 30.0, 28.727272727272727)","(4.8, 6.0, 5.987755102040817)","(11.0, 18.0, 17.25)"
14-12-2022 12:57:26.407283,"(2.05, 2.38, 2.3575)","(3.1, 3.75, 3.6375)","(19.0, 36.0, 32.57142857142857)","(26.0, 65.0, 59.11764705882353)","(16.0, 30.0, 28.5)","(4.8, 6.0, 5.987755102040817)","(11.0, 18.0, 17.357142857142858)"
14-12-2022 12:57:27.837985,"(2.05, 2.38, 2.3775)","(3.1, 3.75, 3.6375)","(19.0, 36.0, 32.57142857142857)","(26.0, 65.0, 59.11764705882353)","(16.0, 30.0, 28.833333333333332)","(4.8, 6.0, 5.987755102040817)","(11.0, 18.0, 17.357142857142858)"
14-12-2022 12:57:29.246096,"(2.05, 2.38, 2.3775)","(3.1, 3.75, 3.642857142857143)","(19.0, 36.0, 32.57142857142857)","(26.0, 65.0, 58.333333333333336)","(16.0, 30.0, 28.6)","(4.8, 6.0, 5.987755102040817)","(11.0, 18.0, 17.357142857142858)"
14-12-2022 12:57:30.388546,"(2.05, 2.38, 2.369090909090909)","(3.1, 3.75, 3.642857142857143)","(19.0, 36.0, 32.57142857142857)","(31.0, 65.0, 58.333333333333336)","(16.0, 30.0, 27.75)","(4.8, 6.0, 6.056)","(11.0, 18.0, 17.384615384615383)"
14-12-2022 12:57:31.595762,"(2.05, 2.38, 2.36)","(3.1, 3.75, 3.6833333333333336)","(19.0, 36.0, 32.57142857142857)","(31.0, 65.0, 58.333333333333336)","(16.0, 28.0, 27.57142857142857)","(4.8, 6.2, 6.1063829787234045)","(11.0, 18.0, 17.916666666666668)"
14-12-2022 12:57:32.669588,"(2.05, 2.38, 2.355384615384615)","(3.1, 3.75, 3.661764705882353)","(19.0, 36.0, 32.57142857142857)","(31.0, 65.0, 56.666666666666664)","(16.0, 28.0, 27.57142857142857)","(4.8, 6.2, 6.1063829787234045)","(11.0, 20.0, 17.916666666666668)"
14-12-2022 12:57:33.860962,"(2.05, 2.38, 2.349411764705882)","(3.1, 3.7, 3.625)","(19.0, 36.0, 32.57142857142857)","(31.0, 65.0, 58.333333333333336)","(16.0, 28.0, 27.7)","(4.8, 6.2, 6.08421052631579)","(11.0, 20.0, 18.22222222222222)"
14-12-2022 12:57:34.911752,"(2.05, 2.38, 2.33125)","(3.1, 3.7, 3.56)","(19.0, 36.0, 32.57142857142857)","(31.0, 65.0, 58.333333333333336)","(16.0, 28.0, 27.7)","(4.8, 6.2, 6.08421052631579)","(11.0, 20.0, 19.21875)"
14-12-2022 12:57:35.971605,"(2.05, 2.38, 2.315)","(3.1, 3.7, 3.5636363636363635)","(19.0, 36.0, 32.57142857142857)","(31.0, 65.0, 58.333333333333336)","(16.0, 28.0, 27.7)","(4.8, 6.2, 6.140740740740741)","(11.0, 20.0, 18.333333333333332)"
14-12-2022 12:57:36.981345,"(2.05, 2.38, 2.328)","(3.0, 3.7, 3.5636363636363635)","(19.0, 36.0, 32.57142857142857)","(31.0, 65.0, 56.666666666666664)","(16.0, 28.0, 27.7)","(4.8, 6.2, 6.140740740740741)","(12.0, 20.0, 18.333333333333332)"
14-12-2022 12:57:38.011900,"(2.05, 2.38, 2.315)","(3.0, 3.7, 3.5636363636363635)","(19.0, 36.0, 32.57142857142857)","(31.0, 65.0, 56.666666666666664)","(16.0, 28.0, 27.7)","(4.8, 6.2, 6.1)","(12.0, 20.0, 19.21875)"
14-12-2022 12:57:39.092113,"(2.05, 2.44, 2.4387499999999998)","(3.0, 3.65, 3.6)","(19.0, 36.0, 32.57142857142857)","(31.0, 65.0, 58.333333333333336)","(16.0, 28.0, 27.7)","(4.8, 6.2, 6.083333333333333)","(12.0, 20.0, 19.21875)"
14-12-2022 12:57:40.196547,"(2.05, 2.46, 2.458148148148148)","(3.0, 3.6, 3.588888888888889)","(19.0, 36.0, 32.57142857142857)","(31.0, 65.0, 56.25)","(16.0, 28.0, 27.7)","(4.8, 6.2, 6.1)","(12.0, 20.0, 19.21875)"
14-12-2022 12:57:41.239202,"(2.05, 2.46, 2.45375)","(3.0, 3.55, 3.4749999999999996)","(19.0, 36.0, 32.57142857142857)","(31.0, 65.0, 56.25)","(16.0, 28.0, 27.7)","(4.8, 6.2, 6.107692307692308)","(12.0, 20.0, 19.41176470588235)"
14-12-2022 12:57:42.291534,"(2.05, 2.48, 2.468888888888889)","(3.0, 3.5, 3.4884615384615385)","(19.0, 36.0, 32.57142857142857)","(31.0, 65.0, 57.63157894736842)","(16.0, 28.0, 27.7)","(4.8, 6.2, 6.107692307692308)","(12.0, 20.0, 19.41176470588235)"
14-12-2022 12:57:43.341878,"(2.05, 2.5, 2.477777777777778)","(3.0, 3.45, 3.441304347826087)","(19.0, 36.0, 32.57142857142857)","(31.0, 65.0, 56.25)","(16.0, 28.0, 27.88)","(4.8, 6.2, 6.107692307692308)","(12.0, 20.0, 19.5)"
14-12-2022 12:57:44.422892,"(2.05, 2.48, 2.4723076923076923)","(3.0, 3.4, 3.3916666666666666)","(19.0, 36.0, 34.0)","(31.0, 65.0, 59.166666666666664)","(16.0, 28.0, 27.9)","(4.8, 6.2, 6.09811320754717)","(12.0, 20.0, 19.5)"
14-12-2022 12:57:45.422668,"(2.05, 2.5, 2.473913043478261)","(3.0, 3.4, 3.376923076923077)","(19.0, 36.0, 32.57142857142857)","(31.0, 65.0, 56.25)","(16.0, 28.0, 27.9)","(4.8, 6.2, 6.109433962264151)","(12.0, 20.0, 19.5)"
14-12-2022 12:57:46.473500,"(2.05, 2.5, 2.473913043478261)","(3.0, 3.4, 3.3666666666666667)","(19.0, 36.0, 32.57142857142857)","(31.0, 65.0, 56.25)","(16.0, 28.0, 27.9)","(4.8, 6.2, 6.21875)","(12.0, 20.0, 19.5)"
14-12-2022 12:57:47.672407,"(2.05, 2.5, 2.4825)","(3.0, 3.35, 3.2306818181818184)","(19.0, 36.0, 32.57142857142857)","(31.0, 65.0, 56.25)","(16.0, 28.0, 27.9)","(4.8, 6.4, 6.229411764705882)","(12.0, 20.0, 19.5)"
14-12-2022 12:57:48.831286,"(2.05, 2.5, 2.488)","(3.0, 3.3, 3.270967741935484)","(19.0, 36.0, 32.666666666666664)","(31.0, 65.0, 59.4)","(16.0, 28.0, 28.515151515151516)","(4.8, 6.4, 6.133333333333334)","(12.0, 20.0, 19.636363636363637)"
14-12-2022 12:57:50.094326,"(2.05, 2.52, 2.4854545454545454)","(3.0, 3.25, 3.2365384615384616)","(19.0, 36.0, 32.666666666666664)","(31.0, 65.0, 56.25)","(16.0, 29.0, 28.75)","(4.8, 6.2, 6.162790697674419)","(12.0, 20.0, 19.529411764705884)"
14-12-2022 12:57:51.261968,"(2.05, 2.52, 2.4854545454545454)","(3.0, 3.25, 3.2365384615384616)","(19.0, 36.0, 32.666666666666664)","(31.0, 65.0, 57.63157894736842)","(16.0, 29.0, 28.243243243243242)","(4.8, 6.2, 6.162790697674419)","(12.0, 21.0, 19.671875)"
14-12-2022 12:57:52.343272,"(2.05, 2.52, 2.4888)","(3.0, 3.3, 3.2566964285714284)","(20.0, 36.0, 32.666666666666664)","(31.0, 65.0, 59.166666666666664)","(16.0, 29.0, 28.076923076923077)","(4.8, 6.2, 6.162790697674419)","(12.0, 21.0, 19.671875)"
14-12-2022 12:57:53.337947,"(2.05, 2.52, 2.4928)","(3.0, 3.3, 3.2566964285714284)","(20.0, 36.0, 32.666666666666664)","(31.0, 65.0, 59.166666666666664)","(16.0, 29.0, 28.076923076923077)","(4.8, 6.2, 6.162790697674419)","(12.0, 21.0, 19.70967741935484)"
14-12-2022 12:57:54.365405,"(2.05, 2.52, 2.4914285714285715)","(3.0, 3.3, 3.2566964285714284)","(20.0, 36.0, 32.666666666666664)","(31.0, 65.0, 57.63157894736842)","(16.0, 29.0, 28.076923076923077)","(4.8, 6.2, 6.162790697674419)","(12.0, 21.0, 19.70967741935484)"
14-12-2022 12:57:55.339887,"(2.05, 2.52, 2.4836363636363634)","(2.9, 3.3, 3.2566964285714284)","(20.0, 36.0, 32.666666666666664)","(31.0, 65.0, 57.63157894736842)","(16.0, 29.0, 27.615384615384617)","(4.8, 6.2, 6.162790697674419)","(12.0, 21.0, 19.70967741935484)"
14-12-2022 12:57:56.389618,"(2.05, 2.52, 2.4836363636363634)","(2.9, 3.3, 3.2566964285714284)","(20.0, 36.0, 32.666666666666664)","(31.0, 65.0, 58.333333333333336)","(16.0, 29.0, 27.615384615384617)","(4.8, 6.2, 6.162790697674419)","(12.0, 21.0, 19.70967741935484)"
14-12-2022 12:57:57.439364,"(2.05, 2.52, 2.4836363636363634)","(2.9, 3.3, 3.25625)","(20.0, 36.0, 32.666666666666664)","(31.0, 65.0, 56.25)","(16.0, 29.0, 27.615384615384617)","(4.8, 6.2, 6.162790697674419)","(12.0, 21.0, 19.70967741935484)"
14-12-2022 12:57:58.487588,"(2.05, 2.52, 2.4836363636363634)","(2.9, 3.3, 3.25625)","(20.0, 36.0, 32.666666666666664)","(31.0, 65.0, 56.25)","(16.0, 29.0, 27.615384615384617)","(4.8, 6.2, 6.162790697674419)","(12.0, 21.0, 19.70967741935484)"
14-12-2022 12:57:59.598095,"(2.05, 2.48, 2.4696969696969697)","(2.9, 3.3, 3.255434782608696)","(20.0, 36.0, 32.666666666666664)","(31.0, 65.0, 57.63157894736842)","(16.0, 29.0, 28.1)","(4.8, 6.4, 6.154455445544555)","(12.0, 21.0, 19.88888888888889)"
14-12-2022 12:58:00.674111,"(2.05, 2.5, 2.4696969696969697)","(2.9, 3.3, 3.2563829787234044)","(20.0, 36.0, 32.666666666666664)","(31.0, 65.0, 58.333333333333336)","(16.0, 29.0, 28.1)","(4.8, 6.4, 6.154455445544555)","(12.0, 21.0, 19.88888888888889)"
14-12-2022 12:58:01.819493,"(2.05, 2.5, 2.4696969696969697)","(2.9, 3.3, 3.2563829787234044)","(20.0, 36.0, 32.666666666666664)","(31.0, 65.0, 59.11764705882353)","(16.0, 29.0, 28.1)","(4.8, 6.4, 6.154455445544555)","(12.0, 21.0, 19.88888888888889)"
14-12-2022 12:58:02.921881,"(2.05, 2.5, 2.469846153846154)","(2.9, 3.3, 3.2569767441860464)","(20.0, 36.0, 32.666666666666664)","(31.0, 65.0, 58.333333333333336)","(16.0, 29.0, 28.142857142857142)","(4.8, 6.4, 5.898000000000001)","(12.0, 21.0, 20.0)"
14-12-2022 12:58:04.015051,"(2.05, 2.5, 2.483673469387755)","(2.9, 3.3, 3.2573076923076925)","(20.0, 36.0, 32.666666666666664)","(31.0, 65.0, 58.333333333333336)","(16.0, 29.0, 31.772727272727273)","(4.8, 5.9, 5.766666666666667)","(12.0, 21.0, 19.321428571428573)"
14-12-2022 12:58:05.048169,"(2.05, 2.54, 2.523404255319149)","(2.9, 3.3, 3.2562962962962962)","(20.0, 36.0, 32.666666666666664)","(31.0, 65.0, 58.333333333333336)","(16.0, 34.0, 33.5625)","(4.8, 5.8, 5.843636363636364)","(12.0, 20.0, 19.424242424242426)"
14-12-2022 12:58:06.036760,"(2.05, 2.54, 2.534)","(2.9, 3.3, 3.2545454545454544)","(20.0, 38.0, 32.6)","(31.0, 65.0, 60.833333333333336)","(16.0, 34.0, 30.75)","(4.8, 6.0, 5.875)","(12.0, 20.0, 19.424242424242426)"
14-12-2022 12:58:07.036029,"(2.05, 2.54, 2.534)","(2.9, 3.3, 3.2508196721311475)","(20.0, 36.0, 33.333333333333336)","(31.0, 60.0, 55.833333333333336)","(16.0, 32.0, 28.666666666666668)","(4.8, 6.0, 5.75)","(12.0, 20.0, 19.424242424242426)"
14-12-2022 12:58:08.038364,"(2.05, 2.52, 2.519076923076923)","(2.9, 3.3, 3.252755905511811)","(20.0, 36.0, 33.333333333333336)","(31.0, 60.0, 56.15384615384615)","(16.0, 32.0, 31.473684210526315)","(4.8, 5.8, 5.734920634920635)","(12.0, 20.0, 19.5625)"
14-12-2022 12:58:09.021496,"(2.05, 2.54, 2.5326315789473686)","(2.9, 3.3, 3.2577981651376144)","(20.0, 36.0, 33.333333333333336)","(31.0, 60.0, 56.42857142857143)","(16.0, 32.0, 31.473684210526315)","(4.8, 5.8, 5.734920634920635)","(12.0, 20.0, 19.58823529411765)"
14-12-2022 12:58:10.269735,"(2.05, 2.52, 2.5214634146341464)","(2.9, 3.3, 3.2671875)","(20.0, 36.0, 33.0)","(31.0, 60.0, 56.92307692307692)","(16.0, 32.0, 33.5625)","(4.8, 5.8, 5.741269841269841)","(12.0, 20.0, 19.558823529411764)"
14-12-2022 12:58:11.381111,"(2.05, 2.54, 2.5214634146341464)","(2.9, 3.3, 3.2671875)","(20.0, 38.0, 33.0)","(31.0, 60.0, 56.92307692307692)","(16.0, 34.0, 31.0)","(4.8, 5.8, 5.85)","(12.0, 20.0, 17.533333333333335)"
14-12-2022 12:58:12.452308,"(2.05, 2.52, 2.49)","(2.9, 3.45, 3.3542553191489364)","(20.0, 38.0, 32.6)","(31.0, 60.0, 56.92307692307692)","(16.0, 34.0, 33.73913043478261)","(4.8, 6.0, 5.855555555555555)","(12.0, 19.0, 17.1)"
14-12-2022 12:58:13.625415,"(2.1, 2.52, 2.5058823529411764)","(2.9, 3.45, 3.393333333333333)","(20.0, 38.0, 32.6)","(31.0, 60.0, 56.92307692307692)","(16.0, 34.0, 33.73913043478261)","(4.8, 6.0, 5.832258064516129)","(12.0, 17.5, 17.166666666666668)"
14-12-2022 12:58:14.710953,"(2.1, 2.54, 2.5083333333333333)","(2.9, 3.4, 3.393333333333333)","(20.0, 38.0, 32.6)","(31.0, 60.0, 56.92307692307692)","(16.0, 34.0, 31.5)","(4.8, 6.0, 5.832258064516129)","(12.0, 17.5, 17.166666666666668)"
14-12-2022 12:58:15.738786,"(2.1, 2.54, 2.5083333333333333)","(2.9, 3.4, 3.377083333333333)","(20.0, 38.0, 32.6)","(31.0, 60.0, 56.92307692307692)","(16.0, 34.0, 31.5)","(4.8, 6.0, 5.832258064516129)","(12.0, 17.5, 17.166666666666668)"
14-12-2022 12:58:16.853727,"(2.1, 2.52, 2.504)","(2.9, 3.45, 3.4113636363636366)","(20.0, 38.0, 32.6)","(31.0, 60.0, 56.92307692307692)","(16.0, 34.0, 31.5)","(4.8, 6.0, 5.855555555555555)","(12.0, 17.5, 17.106060606060606)"
14-12-2022 12:58:17.829299,"(2.1, 2.54, 2.5083333333333333)","(2.9, 3.45, 3.405555555555556)","(20.0, 38.0, 32.6)","(31.0, 60.0, 56.92307692307692)","(16.0, 34.0, 33.714285714285715)","(4.8, 6.0, 5.826666666666666)","(12.0, 17.5, 17.106060606060606)"
14-12-2022 12:58:18.856495,"(2.1, 2.54, 2.5083333333333333)","(2.9, 3.45, 3.4086956521739133)","(20.0, 38.0, 32.6)","(31.0, 60.0, 56.92307692307692)","(16.0, 34.0, 33.64705882352941)","(4.8, 6.0, 5.87)","(12.0, 17.5, 17.08823529411765)"
14-12-2022 12:58:19.833497,"(2.15, 2.52, 2.508235294117647)","(2.9, 3.45, 3.416666666666667)","(21.0, 38.0, 32.6)","(31.0, 60.0, 56.92307692307692)","(18.0, 34.0, 33.64705882352941)","(4.8, 6.0, 5.87)","(12.0, 17.5, 17.08823529411765)"
14-12-2022 12:58:20.805908,"(2.15, 2.52, 2.508)","(2.9, 3.4, 3.389705882352941)","(21.0, 38.0, 32.6)","(31.0, 60.0, 56.92307692307692)","(18.0, 34.0, 33.714285714285715)","(4.8, 6.0, 5.87)","(12.0, 17.5, 17.08823529411765)"
14-12-2022 12:58:21.828475,"(2.15, 2.52, 2.5070588235294116)","(2.9, 3.45, 3.4142857142857146)","(21.0, 38.0, 32.6)","(31.0, 60.0, 56.92307692307692)","(18.0, 34.0, 31.692307692307693)","(4.8, 6.0, 5.875675675675676)","(12.0, 17.5, 17.08823529411765)"
14-12-2022 12:58:22.956320,"(2.15, 2.52, 2.5070588235294116)","(2.9, 3.4, 3.3523809523809525)","(21.0, 38.0, 32.6)","(31.0, 60.0, 56.92307692307692)","(18.0, 36.0, 25.166666666666668)","(4.8, 6.0, 6.086666666666667)","(12.0, 17.5, 17.1)"
14-12-2022 12:58:24.361808,"(2.15, 2.52, 2.51)","(2.9, 3.4, 3.3666666666666667)","(21.0, 38.0, 32.6)","(31.0, 60.0, 56.92307692307692)","(18.0, 26.0, 24.48780487804878)","(4.8, 6.2, 6.144186046511628)","(12.0, 17.5, 17.1)"
14-12-2022 12:58:25.613930,"(2.15, 2.52, 2.51)","(2.9, 3.4, 3.3545454545454545)","(21.0, 38.0, 32.6)","(31.0, 60.0, 56.92307692307692)","(18.0, 26.0, 27.939393939393938)","(4.8, 6.2, 6.076190476190476)","(12.0, 17.5, 17.11764705882353)"
14-12-2022 12:58:26.732688,"(2.15, 2.52, 2.5145454545454546)","(2.9, 3.4, 3.3473684210526313)","(21.0, 38.0, 32.6)","(31.0, 60.0, 56.36363636363636)","(18.0, 28.0, 30.036363636363635)","(4.8, 6.4, 6.188235294117647)","(12.0, 17.5, 17.375)"
14-12-2022 12:58:27.955044,"(2.15, 2.54, 2.5215384615384617)","(2.9, 3.3, 3.2696969696969695)","(21.0, 38.0, 33.5)","(31.0, 60.0, 55.833333333333336)","(18.0, 32.0, 30.2)","(4.8, 6.2, 5.736363636363636)","(12.0, 17.5, 18.279411764705884)"
14-12-2022 12:58:29.269052,"(2.15, 2.54, 2.5352941176470587)","(2.9, 3.4, 3.3285714285714283)","(21.0, 38.0, 33.5)","(31.0, 60.0, 55.833333333333336)","(18.0, 32.0, 29.79591836734694)","(4.8, 5.9, 5.851219512195122)","(12.0, 18.5, 18.134146341463413)"
14-12-2022 12:58:30.746615,"(2.15, 2.54, 2.522222222222222)","(2.9, 3.4, 3.3210526315789473)","(21.0, 38.0, 36.90909090909091)","(31.0, 60.0, 57.94117647058823)","(18.0, 32.0, 28.53061224489796)","(4.8, 5.9, 5.844186046511628)","(12.0, 18.5, 17.9)"
14-12-2022 12:58:31.997667,"(2.15, 2.54, 2.5051851851851854)","(2.9, 3.4, 3.3666666666666667)","(21.0, 38.0, 36.0)","(31.0, 60.0, 57.5)","(18.0, 30.0, 28.048780487804876)","(4.8, 5.9, 5.84)","(12.0, 18.5, 18.076923076923077)"
14-12-2022 12:58:33.406880,"(2.15, 2.52, 2.5365)","(2.9, 3.4, 3.3615384615384616)","(21.0, 38.0, 36.0)","(31.0, 60.0, 56.111111111111114)","(18.0, 30.0, 28.048780487804876)","(4.8, 5.9, 5.7625)","(12.0, 19.0, 18.076923076923077)"
14-12-2022 12:58:34.743532,"(2.15, 2.54, 2.5388333333333333)","(2.9, 3.4, 3.36)","(21.0, 38.0, 35.0)","(31.0, 60.0, 56.111111111111114)","(18.0, 30.0, 28.2)","(4.8, 5.8, 5.425316455696203)","(12.0, 19.0, 18.0625)"
