,Lucretia Ann,Block Busted,Willows Friend,Rogue Temptation,Tuzla Bale,Big City Nights,After Hours
08-12-2022 15:40:10.911112,"(5.5, 9.4, 8.65)","(2.7, 2.82, 2.76)","(3.8, 8.8, 8.616326530612245)","(19.0, 90.0, 87.89473684210526)","(12.0, 28.0, 27.333333333333332)","(26.0, 100.0, 85.45454545454545)","(3.0, 2.94, 2.9252631578947366)"
08-12-2022 15:40:12.206822,"(5.5, 9.4, 8.471428571428572)","(2.7, 2.78, 2.76)","(3.8, 8.8, 8.709090909090909)","(19.0, 90.0, 87.89473684210526)","(12.0, 28.0, 27.333333333333332)","(26.0, 100.0, 85.45454545454545)","(3.0, 2.94, 2.9225)"
08-12-2022 15:40:13.451559,"(5.5, 9.4, 8.471428571428572)","(2.7, 2.78, 2.76)","(3.8, 8.8, 8.571428571428571)","(19.0, 90.0, 87.89473684210526)","(12.0, 28.0, 27.333333333333332)","(26.0, 100.0, 85.45454545454545)","(3.0, 2.94, 2.9225)"
08-12-2022 15:40:14.733040,"(5.5, 9.4, 8.471428571428572)","(2.7, 2.78, 2.756)","(3.8, 8.8, 8.4)","(19.0, 90.0, 88.82352941176471)","(12.0, 28.0, 27.333333333333332)","(26.0, 100.0, 85.45454545454545)","(3.0, 2.94, 2.9225)"
08-12-2022 15:40:16.013828,"(5.5, 9.4, 8.700000000000001)","(2.7, 2.78, 2.694736842105263)","(3.8, 8.8, 8.32)","(19.0, 90.0, 88.82352941176471)","(12.0, 28.0, 26.6)","(26.0, 100.0, 85.45454545454545)","(3.0, 2.94, 2.9225)"
08-12-2022 15:40:17.123184,"(5.5, 9.4, 8.700000000000001)","(2.7, 2.78, 2.7042105263157894)","(3.8, 8.8, 8.32)","(19.0, 90.0, 88.82352941176471)","(12.0, 29.0, 27.333333333333332)","(26.0, 100.0, 85.45454545454545)","(3.0, 2.94, 2.9225)"
08-12-2022 15:40:18.325164,"(5.5, 9.4, 8.65)","(2.7, 2.78, 2.7333333333333334)","(3.8, 8.8, 8.44)","(19.0, 90.0, 88.82352941176471)","(12.0, 28.0, 27.333333333333332)","(26.0, 100.0, 85.45454545454545)","(3.0, 2.94, 2.9225)"
08-12-2022 15:40:19.669193,"(5.5, 9.4, 8.85)","(2.7, 2.78, 2.6541176470588237)","(3.8, 8.8, 8.44)","(19.0, 90.0, 88.82352941176471)","(12.0, 28.0, 27.333333333333332)","(26.0, 100.0, 85.45454545454545)","(3.0, 2.94, 2.9225)"
08-12-2022 15:40:20.967849,"(5.5, 9.6, 8.85)","(2.7, 2.76, 2.656)","(3.8, 8.8, 8.2)","(19.0, 90.0, 88.82352941176471)","(12.0, 28.0, 27.333333333333332)","(26.0, 100.0, 85.45454545454545)","(3.0, 2.94, 2.9225)"
08-12-2022 15:40:22.250577,"(5.5, 9.6, 8.7)","(2.7, 2.76, 2.6900000000000004)","(3.8, 8.8, 8.700000000000001)","(19.0, 90.0, 88.82352941176471)","(12.0, 28.0, 27.333333333333332)","(26.0, 100.0, 85.45454545454545)","(3.0, 2.94, 2.9225)"
08-12-2022 15:40:23.721568,"(5.5, 9.6, 8.611764705882353)","(2.7, 2.74, 2.6900000000000004)","(3.8, 8.8, 8.689655172413794)","(19.0, 90.0, 88.82352941176471)","(12.0, 28.0, 27.333333333333332)","(26.0, 100.0, 85.45454545454545)","(3.0, 2.94, 2.9225)"
08-12-2022 15:40:25.171436,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.74, 2.6900000000000004)","(3.8, 8.8, 8.32)","(19.0, 90.0, 88.82352941176471)","(12.0, 28.0, 27.333333333333332)","(26.0, 100.0, 85.45454545454545)","(3.0, 2.94, 2.9225)"
08-12-2022 15:40:26.551102,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.74, 2.7)","(3.8, 8.8, 8.44)","(19.0, 90.0, 88.82352941176471)","(12.0, 28.0, 27.333333333333332)","(26.0, 100.0, 85.45454545454545)","(3.0, 2.94, 2.9225)"
08-12-2022 15:40:27.839108,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.74, 2.7)","(3.8, 8.8, 8.44)","(19.0, 90.0, 88.82352941176471)","(12.0, 28.0, 27.333333333333332)","(26.0, 100.0, 85.45454545454545)","(3.0, 2.94, 2.9145454545454546)"
08-12-2022 15:40:29.056912,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.74, 2.6733333333333333)","(3.8, 8.8, 8.44)","(19.0, 90.0, 88.82352941176471)","(12.0, 28.0, 27.333333333333332)","(26.0, 100.0, 85.45454545454545)","(3.0, 2.94, 2.9145454545454546)"
08-12-2022 15:40:30.192539,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.74, 2.6854545454545455)","(3.8, 8.8, 8.44)","(19.0, 90.0, 88.82352941176471)","(12.0, 28.0, 26.642857142857142)","(26.0, 100.0, 85.0)","(3.0, 2.94, 2.9145454545454546)"
08-12-2022 15:40:31.350553,"(5.5, 9.6, 8.85)","(2.7, 2.74, 2.7233333333333336)","(4.4, 8.8, 8.636363636363637)","(26.0, 90.0, 88.82352941176471)","(13.0, 28.0, 25.0)","(31.0, 95.0, 85.0)","(2.9, 2.94, 2.9254545454545453)"
08-12-2022 15:40:32.530810,"(5.5, 9.6, 8.85)","(2.7, 2.74, 2.728)","(4.4, 8.8, 8.5)","(26.0, 90.0, 88.82352941176471)","(13.0, 28.0, 25.0)","(31.0, 95.0, 85.0)","(2.9, 2.94, 2.9254545454545453)"
08-12-2022 15:40:33.754125,"(5.5, 9.6, 8.85)","(2.7, 2.74, 2.728)","(4.4, 8.8, 8.5)","(26.0, 90.0, 88.95522388059702)","(13.0, 29.0, 25.545454545454547)","(31.0, 95.0, 84.5)","(2.9, 2.94, 2.9254545454545453)"
08-12-2022 15:40:34.924920,"(5.5, 9.6, 8.85)","(2.7, 2.74, 2.704)","(4.4, 8.8, 8.636363636363637)","(26.0, 90.0, 88.95522388059702)","(13.0, 29.0, 27.19047619047619)","(31.0, 95.0, 84.5)","(2.9, 2.94, 2.9305882352941177)"
08-12-2022 15:40:36.201594,"(5.5, 9.6, 8.85)","(2.7, 2.74, 2.7)","(4.4, 8.8, 8.6)","(26.0, 90.0, 88.82352941176471)","(13.0, 29.0, 22.454545454545453)","(31.0, 95.0, 84.5)","(2.9, 2.94, 2.9295652173913043)"
08-12-2022 15:40:37.443908,"(5.5, 9.6, 8.85)","(2.7, 2.74, 2.72)","(4.4, 8.8, 8.6)","(26.0, 90.0, 88.33333333333333)","(13.0, 29.0, 26.09090909090909)","(31.0, 95.0, 84.5)","(2.9, 2.94, 2.9295652173913043)"
08-12-2022 15:40:38.579721,"(5.5, 9.6, 8.85)","(2.7, 2.74, 2.716666666666667)","(4.4, 8.8, 8.705263157894738)","(26.0, 90.0, 87.27272727272727)","(13.0, 29.0, 26.79310344827586)","(31.0, 95.0, 75.9090909090909)","(2.9, 2.94, 2.9295652173913043)"
08-12-2022 15:40:39.705240,"(5.5, 9.6, 8.85)","(2.7, 2.74, 2.6933333333333334)","(4.4, 8.8, 8.705263157894738)","(26.0, 90.0, 89.65116279069767)","(13.0, 29.0, 26.866666666666667)","(31.0, 95.0, 75.9090909090909)","(2.9, 2.94, 2.9266666666666667)"
08-12-2022 15:40:40.894007,"(5.5, 9.6, 8.85)","(2.7, 2.74, 2.6933333333333334)","(4.4, 8.8, 8.705263157894738)","(26.0, 90.0, 89.8780487804878)","(13.0, 29.0, 24.692307692307693)","(31.0, 95.0, 85.27777777777777)","(2.9, 2.94, 2.9266666666666667)"
08-12-2022 15:40:42.062878,"(5.5, 9.6, 8.85)","(2.7, 2.74, 2.6768)","(4.4, 8.8, 9.114285714285714)","(26.0, 90.0, 89.91803278688525)","(13.0, 29.0, 25.0)","(31.0, 95.0, 87.1875)","(2.9, 2.94, 2.9266666666666667)"
08-12-2022 15:40:43.304988,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.76, 2.7306666666666666)","(4.4, 9.4, 8.926315789473685)","(26.0, 90.0, 89.91803278688525)","(13.0, 29.0, 26.0)","(31.0, 95.0, 74.16666666666667)","(2.9, 2.94, 2.9145454545454546)"
08-12-2022 15:40:44.553737,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.76, 2.768)","(4.4, 9.4, 9.114285714285714)","(26.0, 90.0, 89.91803278688525)","(13.0, 28.0, 26.333333333333332)","(31.0, 95.0, 74.16666666666667)","(2.9, 2.94, 2.9145454545454546)"
08-12-2022 15:40:45.718823,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.78, 2.768)","(4.4, 9.4, 9.114285714285714)","(26.0, 90.0, 89.91803278688525)","(13.0, 28.0, 26.0)","(31.0, 95.0, 82.5)","(2.9, 2.94, 2.893333333333333)"
08-12-2022 15:40:46.715776,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.78, 2.768)","(4.4, 9.4, 8.86)","(26.0, 90.0, 89.91803278688525)","(13.0, 28.0, 26.0)","(31.0, 95.0, 83.88888888888889)","(2.9, 2.94, 2.893333333333333)"
08-12-2022 15:40:47.901920,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.78, 2.768)","(4.4, 9.4, 9.0)","(26.0, 90.0, 89.91803278688525)","(13.0, 28.0, 26.666666666666668)","(31.0, 95.0, 83.88888888888889)","(2.9, 2.94, 2.893333333333333)"
08-12-2022 15:40:49.128047,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.78, 2.768)","(4.0, 9.4, 9.153846153846153)","(21.0, 90.0, 89.91803278688525)","(14.0, 28.0, 27.34426229508197)","(31.0, 95.0, 83.88888888888889)","(2.8, 2.94, 2.9070588235294115)"
08-12-2022 15:40:50.277043,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.78, 2.768)","(4.0, 9.2, 8.7)","(21.0, 90.0, 89.91803278688525)","(14.0, 28.0, 27.80263157894737)","(31.0, 95.0, 78.33333333333333)","(2.8, 2.94, 2.838181818181818)"
08-12-2022 15:40:51.417754,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.72, 2.625)","(4.0, 9.6, 8.96)","(21.0, 90.0, 89.91803278688525)","(14.0, 28.0, 25.0)","(31.0, 95.0, 78.33333333333333)","(2.8, 2.94, 2.835)"
08-12-2022 15:40:52.665578,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.72, 2.644)","(4.6, 9.6, 9.054545454545455)","(26.0, 90.0, 89.91803278688525)","(14.0, 28.0, 27.4)","(31.0, 95.0, 83.88888888888889)","(2.8, 2.94, 2.835)"
08-12-2022 15:40:53.819128,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.72, 2.644)","(4.6, 9.6, 9.054545454545455)","(26.0, 90.0, 89.91803278688525)","(14.0, 28.0, 28.444444444444443)","(31.0, 95.0, 83.88888888888889)","(2.8, 2.94, 2.837142857142857)"
08-12-2022 15:40:54.898948,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.72, 2.644)","(4.6, 9.6, 9.2)","(26.0, 90.0, 89.90566037735849)","(14.0, 29.0, 25.266666666666666)","(31.0, 95.0, 83.88888888888889)","(2.8, 2.94, 2.86)"
08-12-2022 15:40:55.993748,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.72, 2.644)","(4.6, 9.4, 9.100000000000001)","(26.0, 90.0, 89.92647058823529)","(14.0, 29.0, 26.2)","(31.0, 95.0, 83.88888888888889)","(2.8, 2.94, 2.9425)"
08-12-2022 15:40:57.094373,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.72, 2.644)","(4.6, 9.4, 9.100000000000001)","(26.0, 90.0, 135.54054054054055)","(14.0, 29.0, 26.333333333333332)","(31.0, 95.0, 83.88888888888889)","(2.8, 2.96, 2.874285714285714)"
08-12-2022 15:40:58.264666,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.72, 2.644)","(4.6, 9.4, 9.364705882352942)","(26.0, 140.0, 133.57142857142856)","(14.0, 29.0, 26.846153846153847)","(31.0, 95.0, 78.33333333333333)","(2.8, 2.96, 2.9)"
08-12-2022 15:40:59.453130,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.72, 2.644)","(4.6, 9.6, 9.219047619047618)","(26.0, 140.0, 120.35714285714286)","(14.0, 29.0, 26.333333333333332)","(31.0, 95.0, 83.88888888888889)","(2.8, 2.94, 2.9)"
08-12-2022 15:41:00.710366,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.72, 2.644)","(4.6, 9.6, 9.436363636363637)","(26.0, 140.0, 120.35714285714286)","(14.0, 29.0, 26.846153846153847)","(31.0, 95.0, 83.88888888888889)","(2.8, 2.94, 2.9)"
08-12-2022 15:41:01.858048,"(5.5, 9.6, 8.72)","(2.7, 2.7, 2.628888888888889)","(4.6, 9.6, 9.5)","(26.0, 140.0, 113.80952380952381)","(14.0, 29.0, 26.846153846153847)","(31.0, 95.0, 78.33333333333333)","(2.8, 2.96, 2.9)"
08-12-2022 15:41:02.915025,"(5.5, 9.6, 8.72)","(2.7, 2.7, 2.6253333333333333)","(4.6, 9.4, 9.0)","(26.0, 140.0, 116.31578947368422)","(14.0, 29.0, 26.846153846153847)","(31.0, 95.0, 78.33333333333333)","(2.8, 2.96, 2.913333333333333)"
08-12-2022 15:41:04.166461,"(5.5, 9.6, 8.742857142857144)","(2.7, 2.7, 2.6253333333333333)","(4.6, 9.4, 8.875)","(26.0, 140.0, 124.42307692307692)","(14.0, 29.0, 26.846153846153847)","(31.0, 95.0, 83.88888888888889)","(2.8, 2.94, 2.913333333333333)"
08-12-2022 15:41:05.354814,"(5.5, 9.6, 8.7)","(2.7, 2.7, 2.6253333333333333)","(4.6, 9.4, 9.0)","(26.0, 140.0, 124.42307692307692)","(14.0, 29.0, 26.846153846153847)","(31.0, 95.0, 83.88888888888889)","(2.8, 2.94, 2.913333333333333)"
08-12-2022 15:41:06.400109,"(5.5, 9.6, 8.7)","(2.7, 2.7, 2.6253333333333333)","(4.6, 9.4, 9.0)","(26.0, 140.0, 124.42307692307692)","(14.0, 29.0, 26.846153846153847)","(31.0, 95.0, 83.88888888888889)","(2.8, 2.94, 2.92)"
08-12-2022 15:41:07.600640,"(5.5, 9.6, 8.83076923076923)","(2.7, 2.7, 2.64)","(4.6, 9.4, 9.083333333333334)","(26.0, 140.0, 124.42307692307692)","(14.0, 29.0, 26.846153846153847)","(31.0, 95.0, 83.88888888888889)","(2.8, 2.94, 2.91)"
08-12-2022 15:41:08.823151,"(5.5, 9.6, 9.073684210526315)","(2.45, 2.68, 2.626666666666667)","(5.5, 10.5, 9.089655172413794)","(31.0, 140.0, 132.3728813559322)","(16.0, 29.0, 26.2)","(41.0, 95.0, 83.88888888888889)","(2.6, 3.0, 2.868235294117647)"
08-12-2022 15:41:09.987751,"(5.5, 9.6, 8.83076923076923)","(2.45, 2.7, 2.626666666666667)","(5.5, 10.0, 8.923529411764706)","(31.0, 140.0, 129.6153846153846)","(16.0, 29.0, 27.352941176470587)","(41.0, 95.0, 78.33333333333333)","(2.6, 3.0, 2.8766666666666665)"
08-12-2022 15:41:11.100492,"(5.5, 9.6, 8.327272727272726)","(2.45, 2.7, 2.6272727272727274)","(5.5, 10.0, 8.893506493506495)","(31.0, 140.0, 127.58620689655173)","(16.0, 29.0, 27.352941176470587)","(41.0, 95.0, 78.33333333333333)","(2.6, 2.96, 2.9)"
08-12-2022 15:41:12.198174,"(5.5, 9.6, 8.327272727272726)","(2.45, 2.7, 2.6323076923076925)","(5.5, 10.0, 9.00689655172414)","(31.0, 140.0, 127.58620689655173)","(16.0, 29.0, 27.727272727272727)","(41.0, 95.0, 88.75)","(2.6, 2.94, 2.9066666666666667)"
08-12-2022 15:41:13.439469,"(5.5, 9.6, 8.709090909090909)","(2.45, 2.7, 2.626666666666667)","(5.5, 9.8, 8.684615384615384)","(31.0, 140.0, 127.58620689655173)","(16.0, 29.0, 27.352941176470587)","(41.0, 95.0, 91.15384615384616)","(2.6, 2.96, 2.9066666666666667)"
08-12-2022 15:41:14.665462,"(5.5, 9.6, 8.747826086956522)","(2.45, 2.7, 2.6323076923076925)","(5.5, 9.6, 8.757142857142858)","(31.0, 140.0, 110.0)","(16.0, 29.0, 27.5)","(41.0, 95.0, 91.15384615384616)","(2.6, 2.96, 2.9066666666666667)"
08-12-2022 15:41:15.712063,"(5.5, 9.6, 8.899999999999999)","(2.45, 2.7, 2.626666666666667)","(5.5, 8.8, 8.757142857142858)","(31.0, 140.0, 128.75)","(16.0, 29.0, 27.941176470588236)","(41.0, 95.0, 91.15384615384616)","(2.6, 2.96, 2.96)"
08-12-2022 15:41:16.891567,"(5.5, 9.6, 8.863157894736842)","(2.5, 2.7, 2.6272727272727274)","(5.5, 8.8, 8.753846153846155)","(31.0, 140.0, 128.75)","(16.0, 29.0, 27.941176470588236)","(41.0, 95.0, 78.33333333333333)","(2.6, 3.0, 2.9299999999999997)"
08-12-2022 15:41:18.143152,"(5.5, 9.6, 8.776470588235293)","(2.5, 2.7, 2.6225806451612903)","(5.5, 8.8, 8.763636363636364)","(31.0, 140.0, 134.19354838709677)","(16.0, 29.0, 27.941176470588236)","(41.0, 95.0, 78.33333333333333)","(2.6, 2.98, 2.953333333333333)"
08-12-2022 15:41:19.289106,"(5.5, 9.6, 8.963636363636363)","(2.5, 2.68, 2.58625)","(5.5, 8.8, 9.14074074074074)","(31.0, 140.0, 134.19354838709677)","(16.0, 29.0, 27.941176470588236)","(41.0, 95.0, 88.75)","(2.6, 2.98, 2.985)"
08-12-2022 15:41:20.420679,"(5.5, 9.4, 9.066666666666666)","(2.5, 2.66, 2.57875)","(5.5, 9.2, 8.872727272727273)","(31.0, 140.0, 134.19354838709677)","(16.0, 29.0, 27.941176470588236)","(41.0, 95.0, 88.75)","(2.6, 3.05, 2.9633333333333334)"
08-12-2022 15:41:21.538888,"(5.5, 9.4, 9.066666666666666)","(2.5, 2.66, 2.625714285714286)","(5.5, 9.2, 9.1)","(31.0, 140.0, 134.19354838709677)","(16.0, 29.0, 27.941176470588236)","(41.0, 95.0, 88.75)","(2.6, 3.05, 2.973333333333333)"
08-12-2022 15:41:22.751252,"(5.5, 9.4, 9.066666666666666)","(2.5, 2.64, 2.625714285714286)","(5.5, 9.2, 9.1)","(31.0, 140.0, 134.19354838709677)","(16.0, 29.0, 27.047619047619047)","(41.0, 95.0, 78.33333333333333)","(2.6, 3.0, 2.98)"
08-12-2022 15:41:23.989780,"(5.5, 9.4, 9.066666666666666)","(2.45, 2.64, 2.6354545454545457)","(5.5, 9.2, 9.1)","(31.0, 140.0, 113.0)","(16.0, 28.0, 26.181818181818183)","(41.0, 95.0, 78.33333333333333)","(2.6, 3.1, 2.956)"
08-12-2022 15:41:25.169045,"(5.5, 9.4, 9.066666666666666)","(2.45, 2.64, 2.6354545454545457)","(5.5, 9.2, 9.1)","(31.0, 140.0, 113.0)","(16.0, 28.0, 26.181818181818183)","(41.0, 95.0, 78.33333333333333)","(2.6, 3.1, 2.956)"
08-12-2022 15:41:26.205761,"(5.5, 9.4, 9.066666666666666)","(2.45, 2.64, 2.6354545454545457)","(5.5, 9.2, 9.1)","(31.0, 140.0, 113.0)","(16.0, 28.0, 26.181818181818183)","(41.0, 95.0, 88.75)","(2.6, 3.1, 2.956)"
08-12-2022 15:41:27.373076,"(5.5, 9.4, 9.066666666666666)","(2.45, 2.62, 2.61625)","(5.5, 9.4, 8.885714285714286)","(31.0, 140.0, 135.5)","(16.0, 28.0, 26.5)","(41.0, 95.0, 91.15384615384616)","(2.6, 3.1, 2.956)"
08-12-2022 15:41:28.518990,"(5.5, 9.6, 8.299999999999999)","(2.45, 2.64, 2.635294117647059)","(5.5, 9.4, 9.08)","(31.0, 140.0, 135.5)","(16.0, 28.0, 26.625)","(41.0, 95.0, 91.15384615384616)","(2.6, 3.1, 2.956)"
08-12-2022 15:41:29.662251,"(5.5, 9.6, 9.01290322580645)","(2.45, 2.64, 2.635294117647059)","(5.5, 9.2, 8.963636363636363)","(31.0, 140.0, 135.4237288135593)","(16.0, 28.0, 26.625)","(41.0, 95.0, 88.75)","(2.6, 3.1, 2.956)"
08-12-2022 15:41:30.848472,"(5.5, 9.6, 8.899999999999999)","(2.45, 2.64, 2.6100000000000003)","(5.5, 9.4, 8.885714285714286)","(31.0, 140.0, 135.5)","(16.0, 28.0, 26.928571428571427)","(41.0, 95.0, 77.22222222222223)","(2.6, 3.1, 2.9914285714285715)"
08-12-2022 15:41:32.038140,"(5.5, 9.6, 9.108108108108107)","(2.45, 2.58, 2.5721739130434784)","(5.5, 9.4, 8.885714285714286)","(31.0, 140.0, 135.5)","(16.0, 28.0, 26.928571428571427)","(41.0, 95.0, 86.57894736842105)","(2.6, 3.0, 2.95375)"
08-12-2022 15:41:33.216008,"(5.5, 9.6, 9.094444444444443)","(2.45, 2.62, 2.6114285714285717)","(5.5, 9.4, 8.773913043478261)","(31.0, 140.0, 135.5)","(16.0, 28.0, 26.928571428571427)","(41.0, 95.0, 86.57894736842105)","(2.6, 3.05, 2.97125)"
08-12-2022 15:41:34.507224,"(5.5, 9.6, 9.094444444444443)","(2.45, 2.62, 2.6142857142857143)","(5.5, 9.4, 8.773913043478261)","(31.0, 140.0, 135.5)","(16.0, 28.0, 26.928571428571427)","(41.0, 95.0, 86.57894736842105)","(2.6, 3.05, 2.97125)"
08-12-2022 15:41:35.860598,"(5.5, 10.5, 9.8)","(2.45, 2.62, 2.5810526315789475)","(5.5, 9.4, 9.145454545454545)","(31.0, 140.0, 135.5)","(16.0, 28.0, 26.928571428571427)","(41.0, 95.0, 77.22222222222223)","(2.6, 3.05, 2.9766666666666666)"
08-12-2022 15:41:37.087565,"(5.5, 10.5, 9.075)","(2.45, 2.66, 2.618095238095238)","(5.5, 9.2, 9.0)","(31.0, 140.0, 135.5)","(16.0, 28.0, 26.928571428571427)","(41.0, 95.0, 77.22222222222223)","(2.6, 3.05, 2.9766666666666666)"
08-12-2022 15:41:38.445368,"(5.5, 10.5, 9.225000000000001)","(2.45, 2.62, 2.618095238095238)","(5.5, 9.2, 9.100000000000001)","(31.0, 140.0, 135.5)","(16.0, 28.0, 26.928571428571427)","(41.0, 95.0, 81.66666666666667)","(2.6, 3.05, 2.9768749999999997)"
08-12-2022 15:41:39.770609,"(5.5, 10.5, 9.881818181818183)","(2.45, 2.62, 2.6125000000000003)","(5.5, 9.4, 9.100000000000001)","(31.0, 140.0, 135.5)","(16.0, 28.0, 26.928571428571427)","(41.0, 95.0, 81.66666666666667)","(2.6, 3.05, 2.994666666666667)"
08-12-2022 15:41:40.991155,"(5.5, 10.5, 9.919354838709678)","(2.45, 2.62, 2.6125000000000003)","(5.5, 9.4, 8.825000000000001)","(31.0, 140.0, 135.5)","(16.0, 28.0, 26.862068965517242)","(41.0, 95.0, 81.66666666666667)","(2.6, 3.0, 2.973333333333333)"
08-12-2022 15:41:42.195714,"(5.5, 10.5, 9.6)","(2.35, 2.62, 2.63)","(5.5, 9.4, 8.728571428571428)","(41.0, 140.0, 135.5)","(16.0, 28.0, 26.862068965517242)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.98, 2.9553846153846153)"
08-12-2022 15:41:43.365045,"(5.5, 10.5, 9.85)","(2.35, 2.64, 2.62)","(5.5, 9.2, 8.728571428571428)","(41.0, 140.0, 135.5)","(16.0, 28.0, 26.636363636363637)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.98, 2.956)"
08-12-2022 15:41:44.557398,"(5.5, 10.0, 9.84)","(2.35, 2.68, 2.664761904761905)","(5.5, 8.6, 8.48235294117647)","(41.0, 140.0, 135.5)","(16.0, 28.0, 26.862068965517242)","(41.0, 95.0, 86.57894736842105)","(2.6, 2.96, 2.946153846153846)"
08-12-2022 15:41:45.714030,"(6.0, 9.8, 9.693333333333333)","(2.35, 2.68, 2.6565853658536587)","(5.5, 8.6, 8.399999999999999)","(41.0, 140.0, 135.5)","(16.0, 28.0, 26.9)","(41.0, 95.0, 86.57894736842105)","(2.6, 2.98, 2.96)"
08-12-2022 15:41:46.937284,"(6.0, 9.8, 9.654545454545454)","(2.35, 2.68, 2.661538461538462)","(5.5, 8.6, 8.44)","(41.0, 140.0, 135.5)","(16.0, 28.0, 26.9)","(41.0, 95.0, 86.57894736842105)","(2.6, 2.98, 2.95625)"
08-12-2022 15:41:48.169625,"(6.0, 10.0, 9.8)","(2.35, 2.68, 2.661538461538462)","(5.5, 8.6, 8.44)","(41.0, 140.0, 135.5)","(16.0, 28.0, 26.862068965517242)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.96, 2.949411764705882)"
08-12-2022 15:41:49.421897,"(6.0, 10.0, 9.64)","(2.35, 2.68, 2.6533333333333333)","(5.5, 8.6, 8.399999999999999)","(41.0, 140.0, 135.5)","(16.0, 28.0, 26.862068965517242)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.96, 2.949411764705882)"
08-12-2022 15:41:50.671428,"(6.0, 10.0, 9.786666666666667)","(2.35, 2.68, 2.6512000000000002)","(5.5, 8.6, 8.422222222222222)","(41.0, 140.0, 135.5)","(16.0, 28.0, 26.862068965517242)","(41.0, 95.0, 86.57894736842105)","(2.6, 2.96, 2.938181818181818)"
08-12-2022 15:41:51.870619,"(6.0, 10.5, 9.952631578947368)","(2.35, 2.68, 2.6512000000000002)","(5.5, 8.6, 8.399999999999999)","(41.0, 140.0, 135.5)","(16.0, 28.0, 26.862068965517242)","(41.0, 95.0, 86.57894736842105)","(2.6, 2.96, 2.938181818181818)"
08-12-2022 15:41:53.083965,"(6.0, 10.5, 9.95483870967742)","(2.35, 2.68, 2.6523076923076925)","(5.5, 8.6, 8.44)","(41.0, 140.0, 135.5)","(16.0, 28.0, 26.9)","(41.0, 95.0, 86.57894736842105)","(2.6, 2.96, 2.949411764705882)"
08-12-2022 15:41:54.322895,"(6.0, 10.5, 9.95483870967742)","(2.35, 2.68, 2.6523076923076925)","(5.5, 8.6, 8.44)","(41.0, 140.0, 137.32142857142856)","(16.0, 28.0, 26.9)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.96, 2.938181818181818)"
08-12-2022 15:41:55.585805,"(6.0, 10.5, 9.95483870967742)","(2.35, 2.68, 2.6523076923076925)","(5.5, 8.6, 8.44)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 26.9)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.96, 2.949411764705882)"
08-12-2022 15:41:56.887142,"(6.0, 10.5, 9.95483870967742)","(2.35, 2.68, 2.6523076923076925)","(5.5, 8.6, 8.44)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 26.9)","(41.0, 95.0, 81.66666666666667)","(2.6, 2.96, 2.94875)"
08-12-2022 15:41:58.017671,"(6.0, 10.5, 9.989285714285714)","(2.35, 2.68, 2.6523076923076925)","(5.5, 8.6, 8.44)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 26.9)","(41.0, 95.0, 81.66666666666667)","(2.6, 2.96, 2.94875)"
08-12-2022 15:41:59.279986,"(6.0, 10.5, 9.47857142857143)","(2.35, 2.68, 2.6512000000000002)","(5.5, 8.6, 8.44)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 26.9)","(41.0, 95.0, 81.66666666666667)","(2.6, 2.96, 2.9371428571428573)"
08-12-2022 15:42:00.591434,"(6.0, 10.5, 9.85)","(2.35, 2.68, 2.6512000000000002)","(5.5, 8.6, 8.44)","(41.0, 140.0, 139.41176470588235)","(16.0, 28.0, 26.68)","(41.0, 95.0, 87.85714285714286)","(2.6, 2.96, 2.949411764705882)"
