,Dusty Rubble,Exsensible,Hamaki,Mr Kennedy,Mr Showman,Questar,Jabali Belle,Scarlett Aplenty
15-12-2022 12:46:34.893995,"(101.0, 550.0, 465.38461538461536)","(2.5, 2.98, 2.963127962085308)","(1.8, 2.06, 2.0324657534246575)","(8.0, 12.5, 11.7)","(91.0, 410.0, 284.54545454545456)","(71.0, 210.0, 212.0)","(12.0, 16.5, 16.1)","(51.0, 70.0, 67.5)"
15-12-2022 12:46:36.030019,"(101.0, 550.0, 476.6666666666667)","(2.5, 2.98, 2.963127962085308)","(1.8, 2.04, 2.0324657534246575)","(8.0, 12.5, 11.7)","(91.0, 410.0, 315.0)","(71.0, 240.0, 202.72727272727272)","(12.0, 16.5, 16.1)","(51.0, 70.0, 67.5)"
15-12-2022 12:46:37.136431,"(101.0, 550.0, 476.6666666666667)","(2.5, 2.98, 2.9632075471698114)","(1.8, 2.04, 2.0074358974358972)","(8.0, 12.5, 12.136363636363637)","(91.0, 390.0, 300.0)","(71.0, 230.0, 202.72727272727272)","(12.0, 16.5, 16.166666666666668)","(51.0, 70.0, 68.0)"
15-12-2022 12:46:38.426136,"(101.0, 550.0, 476.6666666666667)","(2.5, 2.98, 2.9702027027027027)","(1.8, 2.02, 2.001269841269841)","(8.0, 12.5, 12.136363636363637)","(91.0, 400.0, 293.3333333333333)","(71.0, 230.0, 188.33333333333334)","(12.0, 16.5, 16.175675675675677)","(51.0, 70.0, 68.33333333333333)"
15-12-2022 12:46:39.686889,"(101.0, 550.0, 476.6666666666667)","(2.5, 2.98, 2.9702027027027027)","(1.8, 2.02, 2.001269841269841)","(8.0, 12.5, 12.136363636363637)","(91.0, 380.0, 293.3333333333333)","(71.0, 230.0, 188.33333333333334)","(12.0, 17.0, 16.175675675675677)","(51.0, 70.0, 68.33333333333333)"
15-12-2022 12:46:41.130446,"(101.0, 550.0, 495.0)","(2.5, 2.98, 2.9702027027027027)","(1.8, 2.02, 2.001269841269841)","(8.0, 12.5, 12.136363636363637)","(91.0, 380.0, 293.3333333333333)","(71.0, 230.0, 188.33333333333334)","(12.0, 17.0, 16.175675675675677)","(51.0, 70.0, 68.33333333333333)"
15-12-2022 12:46:42.360326,"(101.0, 550.0, 507.6923076923077)","(2.5, 2.98, 2.9702027027027027)","(1.8, 2.02, 2.000655737704918)","(8.0, 12.5, 12.15)","(91.0, 380.0, 323.3333333333333)","(71.0, 230.0, 188.33333333333334)","(12.0, 17.0, 16.175675675675677)","(51.0, 70.0, 68.33333333333333)"
15-12-2022 12:46:43.555165,"(101.0, 550.0, 507.6923076923077)","(2.5, 2.98, 2.9702027027027027)","(1.8, 2.02, 2.000655737704918)","(8.0, 12.5, 12.15)","(91.0, 380.0, 323.3333333333333)","(71.0, 230.0, 188.33333333333334)","(12.0, 17.0, 16.175675675675677)","(51.0, 70.0, 68.0)"
15-12-2022 12:46:44.782456,"(101.0, 550.0, 506.0)","(2.5, 2.98, 2.9676777251184836)","(1.8, 2.04, 2.035)","(8.0, 12.5, 12.11111111111111)","(91.0, 380.0, 295.0)","(71.0, 230.0, 205.0)","(11.0, 17.0, 16.175675675675677)","(41.0, 70.0, 63.333333333333336)"
15-12-2022 12:46:46.254725,"(101.0, 550.0, 513.3333333333334)","(2.5, 2.98, 2.9679802955665022)","(1.8, 2.04, 2.0388188976377952)","(8.0, 12.5, 12.11111111111111)","(91.0, 370.0, 313.3333333333333)","(71.0, 230.0, 210.0)","(11.0, 17.0, 16.207792207792206)","(41.0, 65.0, 63.75)"
15-12-2022 12:46:47.526969,"(101.0, 550.0, 513.3333333333334)","(2.5, 2.98, 2.9620626631853786)","(1.8, 2.04, 2.036590909090909)","(8.0, 12.5, 12.105263157894736)","(91.0, 360.0, 271.42857142857144)","(71.0, 230.0, 212.5)","(11.0, 17.0, 16.207792207792206)","(41.0, 65.0, 63.75)"
15-12-2022 12:46:48.739218,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.0, 2.9640314136125654)","(1.8, 2.04, 2.036590909090909)","(8.0, 13.0, 12.181818181818182)","(101.0, 340.0, 271.42857142857144)","(81.0, 220.0, 212.5)","(12.0, 17.0, 16.03174603174603)","(51.0, 65.0, 63.75)"
15-12-2022 12:46:49.920609,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.0, 2.981296551724138)","(1.8, 2.04, 2.018301886792453)","(8.0, 12.5, 12.181818181818182)","(101.0, 340.0, 271.42857142857144)","(81.0, 220.0, 212.5)","(12.0, 17.0, 16.03174603174603)","(51.0, 65.0, 63.75)"
15-12-2022 12:46:51.260291,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.0, 2.96206993006993)","(1.8, 2.04, 2.0354545454545456)","(8.0, 12.5, 12.181818181818182)","(101.0, 330.0, 302.5)","(81.0, 210.0, 198.57142857142858)","(12.0, 17.0, 16.03174603174603)","(51.0, 65.0, 63.75)"
15-12-2022 12:46:52.533107,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.0, 2.9630013642564803)","(1.8, 2.04, 2.018301886792453)","(8.0, 12.5, 12.181818181818182)","(101.0, 330.0, 307.77777777777777)","(81.0, 210.0, 204.28571428571428)","(12.0, 17.0, 16.265060240963855)","(51.0, 65.0, 63.75)"
15-12-2022 12:46:53.672199,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.0, 2.9630013642564803)","(1.8, 2.04, 2.0023529411764707)","(8.0, 12.5, 12.181818181818182)","(101.0, 330.0, 307.77777777777777)","(81.0, 210.0, 204.28571428571428)","(12.0, 17.0, 16.265060240963855)","(51.0, 65.0, 63.75)"
15-12-2022 12:46:54.799482,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.0, 2.9814835164835163)","(1.8, 2.08, 2.0042105263157897)","(8.0, 12.5, 11.803571428571429)","(101.0, 330.0, 307.77777777777777)","(81.0, 210.0, 204.28571428571428)","(12.0, 17.0, 16.325842696629213)","(51.0, 65.0, 63.888888888888886)"
15-12-2022 12:46:55.998038,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.0, 2.963763440860215)","(1.8, 2.08, 2.0042105263157897)","(8.0, 12.5, 11.803571428571429)","(101.0, 330.0, 307.77777777777777)","(81.0, 210.0, 204.28571428571428)","(12.0, 17.0, 16.325842696629213)","(51.0, 65.0, 63.888888888888886)"
15-12-2022 12:46:57.402284,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.0, 2.963763440860215)","(1.8, 2.08, 2.023896103896104)","(8.0, 12.5, 11.803571428571429)","(101.0, 330.0, 275.0)","(81.0, 210.0, 204.28571428571428)","(12.0, 17.0, 16.325842696629213)","(51.0, 65.0, 63.888888888888886)"
15-12-2022 12:46:58.720214,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.0, 2.9638006230529594)","(1.8, 2.08, 2.0491803278688523)","(8.0, 12.5, 11.75)","(101.0, 330.0, 302.5)","(81.0, 210.0, 204.28571428571428)","(12.0, 17.0, 16.325842696629213)","(51.0, 65.0, 63.888888888888886)"
15-12-2022 12:46:59.986077,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.0, 2.9638006230529594)","(1.8, 2.08, 2.045818181818182)","(8.0, 12.5, 11.803571428571429)","(101.0, 330.0, 302.5)","(81.0, 210.0, 204.28571428571428)","(12.0, 17.0, 16.347826086956523)","(51.0, 65.0, 63.888888888888886)"
15-12-2022 12:47:01.137084,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.0, 2.964819277108434)","(1.8, 2.08, 2.0116363636363634)","(8.0, 12.5, 11.803571428571429)","(101.0, 330.0, 302.5)","(81.0, 210.0, 204.28571428571428)","(12.0, 17.0, 16.26829268292683)","(51.0, 65.0, 63.888888888888886)"
15-12-2022 12:47:02.319578,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.0, 2.964819277108434)","(1.8, 2.08, 2.0103703703703704)","(8.0, 12.5, 11.803571428571429)","(101.0, 330.0, 302.5)","(81.0, 210.0, 175.71428571428572)","(12.0, 17.0, 16.130434782608695)","(51.0, 65.0, 61.666666666666664)"
15-12-2022 12:47:03.439756,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.0, 2.964758620689655)","(1.8, 2.08, 2.0103703703703704)","(8.0, 12.5, 11.90909090909091)","(101.0, 330.0, 275.0)","(81.0, 190.0, 176.66666666666666)","(12.0, 17.0, 16.130434782608695)","(51.0, 65.0, 61.666666666666664)"
15-12-2022 12:47:04.649651,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.0, 2.965472972972973)","(1.8, 2.08, 2.0454901960784313)","(8.0, 12.5, 11.90909090909091)","(101.0, 330.0, 191.25)","(81.0, 180.0, 177.27272727272728)","(12.0, 17.0, 16.318181818181817)","(51.0, 65.0, 58.18181818181818)"
15-12-2022 12:47:05.933247,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.0, 2.9906153846153845)","(1.8, 2.08, 2.053809523809524)","(8.0, 12.5, 11.638297872340425)","(101.0, 210.0, 175.78947368421052)","(81.0, 190.0, 178.33333333333334)","(12.0, 17.0, 16.318181818181817)","(51.0, 60.0, 58.18181818181818)"
15-12-2022 12:47:07.513131,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.0, 3.0426470588235293)","(1.8, 2.08, 2.04811320754717)","(8.0, 12.5, 11.571428571428571)","(101.0, 220.0, 182.22222222222223)","(81.0, 190.0, 179.0909090909091)","(12.0, 17.0, 16.03921568627451)","(51.0, 60.0, 59.375)"
15-12-2022 12:47:08.751458,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.05, 3.1359375)","(1.8, 2.06, 2.0282075471698113)","(8.0, 12.5, 11.880952380952381)","(101.0, 200.0, 176.0)","(81.0, 190.0, 179.0909090909091)","(12.0, 17.0, 16.057692307692307)","(51.0, 60.0, 62.77777777777778)"
15-12-2022 12:47:09.975281,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.15, 3.141)","(1.8, 2.04, 2.0293203883495146)","(8.0, 12.5, 11.880952380952381)","(101.0, 200.0, 184.0)","(81.0, 190.0, 179.0909090909091)","(12.0, 17.0, 16.03921568627451)","(51.0, 65.0, 62.77777777777778)"
15-12-2022 12:47:11.609605,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.15, 3.1411764705882352)","(1.8, 2.04, 2.02921568627451)","(8.0, 12.5, 11.880952380952381)","(101.0, 200.0, 184.0)","(81.0, 190.0, 179.0909090909091)","(12.0, 17.0, 16.142857142857142)","(51.0, 65.0, 62.77777777777778)"
15-12-2022 12:47:12.951464,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.15, 3.053260869565217)","(1.8, 2.04, 1.9998765432098766)","(8.0, 12.5, 11.880952380952381)","(101.0, 200.0, 184.0)","(81.0, 190.0, 179.0909090909091)","(12.0, 16.5, 16.11111111111111)","(51.0, 65.0, 62.77777777777778)"
15-12-2022 12:47:14.274017,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.2, 3.1100000000000003)","(1.8, 2.0, 1.999875)","(8.0, 12.5, 11.863636363636363)","(101.0, 200.0, 184.0)","(81.0, 190.0, 178.33333333333334)","(12.0, 16.5, 16.11111111111111)","(51.0, 65.0, 62.77777777777778)"
15-12-2022 12:47:15.728469,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.2, 3.1100000000000003)","(1.8, 2.0, 1.9966949152542373)","(8.0, 12.5, 11.551470588235293)","(101.0, 200.0, 182.85714285714286)","(81.0, 190.0, 190.9090909090909)","(12.0, 16.5, 16.51)","(51.0, 65.0, 58.1578947368421)"
15-12-2022 12:47:17.582850,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.05, 3.126582278481013)","(1.8, 2.06, 2.0112389380530975)","(8.0, 12.0, 11.545454545454545)","(101.0, 200.0, 182.85714285714286)","(81.0, 200.0, 184.6153846153846)","(12.0, 17.0, 16.10909090909091)","(51.0, 65.0, 58.1578947368421)"
15-12-2022 12:47:18.872582,"(101.0, 550.0, 524.6153846153846)","(2.6, 3.2, 3.126582278481013)","(1.8, 2.02, 2.0112389380530975)","(8.0, 12.0, 11.545454545454545)","(101.0, 200.0, 182.85714285714286)","(81.0, 200.0, 184.6153846153846)","(12.0, 17.0, 16.10909090909091)","(51.0, 65.0, 58.1578947368421)"
15-12-2022 12:47:20.317881,"(101.0, 540.0, 530.0)","(2.6, 3.2, 3.113953488372093)","(1.8, 2.0, 1.9913793103448276)","(8.0, 12.0, 11.544303797468354)","(101.0, 200.0, 182.85714285714286)","(81.0, 200.0, 192.0)","(12.0, 17.0, 16.16949152542373)","(51.0, 65.0, 58.1578947368421)"
15-12-2022 12:47:21.683611,"(101.0, 540.0, 530.0)","(2.6, 3.2, 3.1272727272727274)","(1.8, 2.0, 1.9913793103448276)","(8.0, 12.0, 11.544303797468354)","(101.0, 200.0, 182.85714285714286)","(81.0, 200.0, 191.11111111111111)","(12.0, 17.0, 16.16949152542373)","(51.0, 65.0, 58.1578947368421)"
15-12-2022 12:47:23.166539,"(101.0, 540.0, 530.0)","(2.6, 3.2, 3.1193548387096772)","(1.75, 2.0, 1.990578734858681)","(8.5, 12.0, 11.544303797468354)","(101.0, 200.0, 180.0)","(81.0, 200.0, 192.0)","(12.0, 17.0, 16.16949152542373)","(51.0, 65.0, 58.035714285714285)"
15-12-2022 12:47:25.600122,"(101.0, 540.0, 530.0)","(2.6, 3.2, 3.1500000000000004)","(1.75, 2.0, 1.9685714285714286)","(8.5, 12.0, 11.544303797468354)","(101.0, 200.0, 180.0)","(81.0, 200.0, 192.0)","(12.0, 17.0, 16.16949152542373)","(51.0, 65.0, 56.875)"
15-12-2022 12:47:27.432092,"(101.0, 540.0, 526.6666666666666)","(2.6, 3.2, 3.164864864864865)","(1.75, 1.97, 1.9685714285714286)","(8.5, 12.0, 12.50943396226415)","(101.0, 200.0, 180.0)","(81.0, 200.0, 192.0)","(12.0, 17.0, 16.16949152542373)","(51.0, 65.0, 56.875)"
15-12-2022 12:47:29.020047,"(101.0, 540.0, 530.0)","(2.6, 3.2, 3.1566666666666667)","(1.75, 1.97, 1.9809999999999999)","(8.5, 13.0, 12.402985074626866)","(101.0, 200.0, 180.0)","(81.0, 200.0, 190.0)","(12.0, 17.0, 16.24)","(51.0, 65.0, 73.33333333333334)"
15-12-2022 12:47:30.647745,"(101.0, 540.0, 530.0)","(2.6, 3.2, 3.153571428571429)","(1.75, 1.99, 1.9592412451361867)","(8.5, 13.0, 12.402985074626866)","(101.0, 200.0, 180.0)","(81.0, 200.0, 186.66666666666666)","(12.0, 17.0, 16.05)","(51.0, 75.0, 68.46153846153847)"
15-12-2022 12:47:32.193073,"(101.0, 540.0, 475.0)","(2.6, 3.2, 3.166666666666667)","(1.75, 1.96, 1.9883822042467139)","(8.5, 13.0, 12.402985074626866)","(101.0, 200.0, 189.0909090909091)","(81.0, 200.0, 190.0)","(12.0, 17.0, 16.26923076923077)","(51.0, 70.0, 73.75)"
15-12-2022 12:47:33.755126,"(101.0, 540.0, 503.3333333333333)","(2.6, 3.2, 3.166666666666667)","(1.75, 1.99, 1.9794415718717684)","(8.5, 13.0, 12.402985074626866)","(101.0, 200.0, 189.0909090909091)","(81.0, 200.0, 190.0)","(12.0, 17.0, 16.26923076923077)","(51.0, 75.0, 73.75)"
15-12-2022 12:47:35.393016,"(101.0, 540.0, 503.3333333333333)","(2.6, 3.2, 3.166666666666667)","(1.75, 1.98, 1.9794415718717684)","(8.5, 13.0, 12.402985074626866)","(101.0, 200.0, 189.0909090909091)","(81.0, 200.0, 190.0)","(12.0, 17.0, 16.26923076923077)","(51.0, 75.0, 73.75)"
15-12-2022 12:47:37.043068,"(101.0, 540.0, 503.3333333333333)","(2.6, 3.2, 3.173469387755102)","(1.75, 1.98, 1.9794415718717684)","(8.5, 13.0, 12.402985074626866)","(101.0, 200.0, 189.0909090909091)","(81.0, 200.0, 190.0)","(12.0, 17.0, 16.26923076923077)","(51.0, 75.0, 73.75)"
15-12-2022 12:47:38.588966,"(101.0, 540.0, 503.3333333333333)","(2.6, 3.2, 3.142352941176471)","(1.75, 1.98, 1.9773722627737227)","(8.5, 13.0, 12.402985074626866)","(101.0, 200.0, 186.66666666666666)","(81.0, 200.0, 192.72727272727272)","(12.0, 17.0, 16.26923076923077)","(51.0, 75.0, 73.75)"
15-12-2022 12:47:40.096534,"(101.0, 540.0, 503.3333333333333)","(2.6, 3.2, 3.1067567567567567)","(1.75, 1.98, 1.972)","(8.5, 13.0, 12.402985074626866)","(101.0, 200.0, 180.0)","(81.0, 200.0, 192.72727272727272)","(12.0, 17.0, 16.15909090909091)","(51.0, 75.0, 73.75)"
15-12-2022 12:47:41.705151,"(101.0, 540.0, 503.3333333333333)","(2.6, 3.15, 3.129220779220779)","(1.75, 1.99, 1.9777777777777779)","(8.5, 13.0, 12.452054794520548)","(101.0, 190.0, 180.0)","(81.0, 200.0, 192.72727272727272)","(12.0, 16.5, 16.15909090909091)","(51.0, 75.0, 73.75)"
15-12-2022 12:47:43.207670,"(101.0, 540.0, 503.3333333333333)","(2.6, 3.15, 3.1277777777777778)","(1.75, 1.99, 1.984)","(8.5, 13.0, 12.452054794520548)","(101.0, 190.0, 180.0)","(81.0, 200.0, 191.11111111111111)","(12.0, 16.5, 16.071428571428573)","(51.0, 75.0, 73.75)"
15-12-2022 12:47:44.691515,"(101.0, 540.0, 503.3333333333333)","(2.6, 3.15, 3.1277777777777778)","(1.75, 1.99, 1.9838461538461538)","(8.5, 13.0, 12.452054794520548)","(101.0, 190.0, 162.0)","(81.0, 200.0, 191.11111111111111)","(12.0, 16.5, 16.071428571428573)","(51.0, 75.0, 74.16666666666667)"
15-12-2022 12:47:46.008971,"(101.0, 540.0, 503.3333333333333)","(2.6, 3.15, 3.1277777777777778)","(1.75, 1.99, 1.962703488372093)","(8.5, 13.0, 12.452054794520548)","(101.0, 170.0, 162.5)","(81.0, 200.0, 194.0)","(12.0, 16.5, 16.333333333333332)","(51.0, 75.0, 74.16666666666667)"
15-12-2022 12:47:47.287404,"(101.0, 530.0, 480.0)","(2.6, 3.15, 3.1284810126582276)","(1.75, 2.0, 1.9761538461538461)","(8.5, 13.0, 12.452054794520548)","(101.0, 170.0, 162.5)","(81.0, 200.0, 194.0)","(12.0, 16.5, 16.333333333333332)","(51.0, 75.0, 74.16666666666667)"
15-12-2022 12:47:48.483639,"(101.0, 530.0, 501.42857142857144)","(2.6, 3.15, 3.1284810126582276)","(1.75, 1.99, 1.989015047879617)","(8.5, 13.0, 12.452054794520548)","(101.0, 170.0, 162.5)","(81.0, 200.0, 194.0)","(12.0, 16.5, 16.333333333333332)","(51.0, 75.0, 74.16666666666667)"
15-12-2022 12:47:49.643329,"(101.0, 530.0, 501.42857142857144)","(2.6, 3.15, 3.1297619047619047)","(1.75, 1.99, 1.9858730158730158)","(8.5, 13.0, 12.452054794520548)","(101.0, 170.0, 162.5)","(81.0, 200.0, 182.0)","(12.0, 16.5, 16.333333333333332)","(51.0, 75.0, 74.16666666666667)"
15-12-2022 12:47:50.892710,"(101.0, 530.0, 501.42857142857144)","(2.6, 3.15, 3.131720430107527)","(1.75, 1.99, 1.9858730158730158)","(8.5, 13.0, 12.411764705882353)","(101.0, 170.0, 162.5)","(101.0, 200.0, 182.0)","(12.0, 16.5, 16.333333333333332)","(51.0, 75.0, 74.16666666666667)"
15-12-2022 12:47:52.252762,"(101.0, 530.0, 501.42857142857144)","(2.6, 3.15, 3.1281622911694513)","(1.75, 1.99, 1.975)","(8.5, 13.0, 12.325581395348838)","(101.0, 170.0, 162.5)","(101.0, 200.0, 182.0)","(12.0, 16.5, 16.214285714285715)","(51.0, 75.0, 68.94736842105263)"
15-12-2022 12:47:53.564753,"(101.0, 530.0, 480.0)","(2.6, 3.2, 3.1606020942408377)","(1.75, 1.98, 1.9758823529411764)","(8.5, 12.5, 12.270833333333334)","(101.0, 170.0, 158.75)","(101.0, 200.0, 183.33333333333334)","(12.0, 16.5, 16.19047619047619)","(51.0, 70.0, 69.23076923076923)"
15-12-2022 12:47:54.755077,"(101.0, 530.0, 480.0)","(2.6, 3.2, 3.15821325648415)","(1.75, 1.98, 1.9758823529411764)","(8.5, 12.5, 12.36111111111111)","(101.0, 170.0, 158.75)","(101.0, 190.0, 183.33333333333334)","(12.0, 16.5, 16.307692307692307)","(51.0, 70.0, 69.23076923076923)"
15-12-2022 12:47:55.946823,"(101.0, 530.0, 480.0)","(2.6, 3.2, 3.153525641025641)","(1.75, 1.98, 1.9774074074074073)","(8.5, 12.5, 12.36111111111111)","(101.0, 170.0, 158.75)","(101.0, 190.0, 180.0)","(12.0, 16.5, 15.93939393939394)","(51.0, 70.0, 64.61538461538461)"
15-12-2022 12:47:57.081863,"(101.0, 530.0, 480.0)","(2.6, 3.2, 3.153405572755418)","(1.75, 1.98, 1.9774074074074073)","(8.5, 13.0, 12.645454545454545)","(101.0, 170.0, 156.66666666666666)","(81.0, 190.0, 180.0)","(12.0, 16.0, 15.93939393939394)","(51.0, 65.0, 64.61538461538461)"
15-12-2022 12:47:58.322789,"(101.0, 530.0, 480.0)","(2.6, 3.2, 3.1536065573770493)","(1.75, 1.98, 1.9773913043478262)","(8.5, 13.0, 12.612244897959183)","(101.0, 170.0, 155.0)","(81.0, 190.0, 180.0)","(12.0, 16.0, 15.96774193548387)","(51.0, 65.0, 72.27272727272727)"
15-12-2022 12:47:59.559319,"(101.0, 530.0, 463.3333333333333)","(2.6, 3.2, 3.15251677852349)","(1.75, 1.98, 1.9677507598784194)","(8.5, 13.0, 12.612244897959183)","(101.0, 170.0, 157.14285714285714)","(81.0, 190.0, 183.33333333333334)","(12.0, 16.0, 16.41176470588235)","(51.0, 75.0, 72.27272727272727)"
15-12-2022 12:48:00.702852,"(101.0, 530.0, 463.3333333333333)","(2.6, 3.2, 3.15251677852349)","(1.75, 1.97, 1.9677507598784194)","(8.5, 13.0, 12.612244897959183)","(101.0, 170.0, 157.14285714285714)","(81.0, 190.0, 183.33333333333334)","(12.0, 16.5, 16.41176470588235)","(51.0, 75.0, 72.27272727272727)"
15-12-2022 12:48:01.903539,"(101.0, 530.0, 463.3333333333333)","(2.6, 3.15, 3.1356060606060607)","(1.75, 1.97, 1.967716049382716)","(8.5, 13.0, 12.622641509433961)","(101.0, 170.0, 157.14285714285714)","(81.0, 200.0, 190.0)","(12.0, 18.0, 17.571428571428573)","(51.0, 75.0, 71.25)"
15-12-2022 12:48:03.114332,"(101.0, 530.0, 463.3333333333333)","(2.6, 3.15, 3.1446564885496184)","(1.75, 1.97, 1.9678643578643578)","(8.5, 13.0, 13.338709677419354)","(101.0, 170.0, 157.14285714285714)","(81.0, 210.0, 190.0)","(12.0, 18.0, 16.76923076923077)","(51.0, 70.0, 62.142857142857146)"
15-12-2022 12:48:04.305084,"(101.0, 530.0, 463.3333333333333)","(2.6, 3.1, 3.080909090909091)","(1.75, 1.97, 1.9678551532033426)","(8.5, 14.5, 13.711538461538462)","(101.0, 170.0, 157.14285714285714)","(81.0, 210.0, 190.0)","(12.0, 17.0, 17.25)","(51.0, 70.0, 62.142857142857146)"
15-12-2022 12:48:05.454024,"(101.0, 530.0, 480.0)","(2.6, 3.15, 3.130952380952381)","(1.75, 1.97, 1.9678551532033426)","(8.5, 14.0, 13.586206896551724)","(101.0, 170.0, 157.14285714285714)","(81.0, 210.0, 190.0)","(12.0, 18.0, 17.25)","(51.0, 70.0, 62.142857142857146)"
15-12-2022 12:48:06.531648,"(101.0, 530.0, 480.0)","(2.6, 3.15, 3.1289473684210525)","(1.75, 1.97, 1.967866108786611)","(8.5, 14.0, 13.285714285714285)","(101.0, 170.0, 157.14285714285714)","(81.0, 210.0, 190.0)","(12.0, 18.0, 17.333333333333332)","(51.0, 70.0, 63.0)"
15-12-2022 12:48:07.604245,"(101.0, 530.0, 480.0)","(2.6, 3.15, 3.101020408163265)","(1.75, 1.97, 1.9679324894514767)","(8.5, 13.5, 13.220338983050848)","(101.0, 170.0, 157.14285714285714)","(81.0, 210.0, 190.0)","(12.0, 18.0, 17.333333333333332)","(51.0, 65.0, 63.0)"
15-12-2022 12:48:08.736976,"(101.0, 530.0, 480.0)","(2.6, 3.15, 3.101020408163265)","(1.75, 1.97, 1.9679213483146067)","(8.5, 13.5, 13.14516129032258)","(101.0, 170.0, 157.14285714285714)","(81.0, 210.0, 190.0)","(12.0, 18.0, 17.333333333333332)","(41.0, 65.0, 63.0)"
15-12-2022 12:48:09.783709,"(101.0, 530.0, 480.0)","(2.6, 3.15, 3.101020408163265)","(1.75, 1.97, 1.9680918220946915)","(8.5, 13.5, 13.14516129032258)","(101.0, 170.0, 157.14285714285714)","(81.0, 210.0, 190.0)","(12.0, 18.0, 17.414634146341463)","(41.0, 65.0, 63.0)"
15-12-2022 12:48:10.845325,"(101.0, 530.0, 480.0)","(2.6, 3.15, 3.101020408163265)","(1.75, 1.97, 1.9680918220946915)","(8.5, 13.5, 13.14516129032258)","(101.0, 160.0, 150.0)","(81.0, 210.0, 190.0)","(12.0, 18.0, 17.414634146341463)","(41.0, 65.0, 63.0)"
15-12-2022 12:48:12.147477,"(101.0, 530.0, 480.0)","(2.6, 3.1, 3.0903225806451613)","(1.75, 1.97, 1.967866108786611)","(8.5, 13.5, 13.14516129032258)","(101.0, 160.0, 150.0)","(81.0, 210.0, 190.0)","(12.0, 18.0, 17.428571428571427)","(41.0, 65.0, 63.0)"
15-12-2022 12:48:13.238674,"(101.0, 530.0, 480.0)","(2.6, 3.1, 3.0926829268292684)","(1.75, 1.97, 1.9685584218512897)","(8.5, 13.5, 13.26086956521739)","(101.0, 160.0, 150.0)","(81.0, 210.0, 190.0)","(12.0, 18.0, 17.05263157894737)","(41.0, 65.0, 64.0)"
15-12-2022 12:48:14.302756,"(101.0, 530.0, 480.0)","(2.6, 3.1, 3.0926829268292684)","(1.75, 1.97, 1.9685584218512897)","(8.5, 13.5, 13.26086956521739)","(101.0, 160.0, 150.0)","(81.0, 210.0, 190.0)","(12.0, 18.0, 17.0)","(41.0, 65.0, 64.0)"
15-12-2022 12:48:15.568373,"(101.0, 530.0, 480.0)","(2.6, 3.1, 3.1214285714285714)","(1.75, 1.97, 1.9685964912280702)","(8.5, 13.5, 13.284313725490197)","(101.0, 160.0, 150.0)","(71.0, 210.0, 190.0)","(12.0, 18.0, 16.94736842105263)","(41.0, 65.0, 64.0)"
15-12-2022 12:48:16.651889,"(101.0, 530.0, 480.0)","(2.6, 3.15, 3.1214285714285714)","(1.75, 1.97, 1.9685964912280702)","(8.5, 13.5, 12.632352941176471)","(101.0, 160.0, 150.0)","(71.0, 210.0, 190.0)","(12.0, 18.0, 17.0)","(41.0, 65.0, 64.0)"
15-12-2022 12:48:17.860745,"(101.0, 530.0, 480.0)","(2.6, 3.15, 3.103846153846154)","(1.75, 1.97, 1.9686031746031745)","(8.5, 13.0, 12.618320610687023)","(101.0, 160.0, 150.0)","(71.0, 210.0, 190.0)","(12.0, 18.0, 17.0)","(41.0, 65.0, 64.0)"
15-12-2022 12:48:19.106177,"(101.0, 530.0, 480.0)","(2.6, 3.15, 3.103846153846154)","(1.75, 1.97, 1.9687138263665596)","(8.5, 13.0, 12.63963963963964)","(101.0, 160.0, 150.0)","(71.0, 210.0, 227.05882352941177)","(12.0, 18.0, 17.0)","(41.0, 65.0, 63.63636363636363)"
15-12-2022 12:48:20.341316,"(101.0, 530.0, 480.0)","(2.6, 3.15, 3.103846153846154)","(1.75, 1.98, 1.976452328159645)","(8.5, 13.0, 12.63963963963964)","(101.0, 160.0, 150.0)","(71.0, 240.0, 228.23529411764707)","(12.0, 18.0, 17.0)","(41.0, 65.0, 63.63636363636363)"
