,Wingman Dan,Runaway Babe,Just Slick,November,Chidobe,High Suite,Kentucky Showman,Public Servant
08-01-2023 19:09:14.348614,"(2.5, 3.7, 2.9160000000000004)","(2.4, 2.96, 2.3225)","(8.0, 13.5, 12.48)","(6.5, 19.5, 18.636363636363637)","(31.0, 90.0, 42.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 130.0)"
08-01-2023 19:09:15.474473,"(2.5, 3.65, 2.7975000000000003)","(2.4, 2.96, 2.4499999999999997)","(8.0, 13.5, 12.48)","(6.5, 19.5, 18.636363636363637)","(31.0, 90.0, 42.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 130.0)"
08-01-2023 19:09:16.601716,"(2.5, 3.6, 2.8960000000000004)","(2.4, 2.96, 2.4499999999999997)","(8.0, 13.5, 10.95)","(6.5, 19.5, 17.8)","(31.0, 90.0, 42.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 130.0)"
08-01-2023 19:09:17.688125,"(2.5, 3.55, 2.9463636363636363)","(2.4, 2.96, 2.4499999999999997)","(8.0, 13.5, 10.95)","(6.5, 19.5, 17.8)","(31.0, 90.0, 42.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 130.0)"
08-01-2023 19:09:18.771559,"(2.5, 3.55, 2.9463636363636363)","(2.4, 2.96, 2.4499999999999997)","(8.0, 13.5, 10.95)","(6.5, 19.5, 18.083333333333336)","(31.0, 90.0, 42.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 130.0)"
08-01-2023 19:09:19.870152,"(2.5, 3.55, 2.9463636363636363)","(2.4, 2.94, 2.445)","(8.0, 13.5, 12.8)","(6.5, 19.5, 18.083333333333336)","(31.0, 90.0, 42.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 130.0)"
08-01-2023 19:09:20.940450,"(2.5, 3.55, 3.087142857142857)","(2.4, 2.98, 2.7533333333333334)","(8.0, 13.5, 11.15)","(6.5, 19.5, 18.083333333333336)","(31.0, 90.0, 42.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 130.0)"
08-01-2023 19:09:22.142257,"(2.5, 3.55, 2.8477777777777775)","(2.4, 2.98, 2.7533333333333334)","(8.0, 13.5, 11.15)","(6.5, 19.5, 15.25)","(31.0, 90.0, 42.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 130.0)"
08-01-2023 19:09:23.223609,"(2.5, 3.55, 2.8477777777777775)","(2.4, 2.98, 2.7533333333333334)","(8.0, 13.5, 11.15)","(6.5, 19.5, 15.25)","(31.0, 90.0, 42.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 130.0)"
08-01-2023 19:09:24.337402,"(2.5, 3.55, 2.8477777777777775)","(2.4, 2.98, 2.7533333333333334)","(8.0, 13.5, 11.15)","(6.5, 19.5, 15.25)","(31.0, 90.0, 42.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 130.0)"
08-01-2023 19:09:25.334215,"(2.5, 3.55, 2.8477777777777775)","(2.4, 2.98, 2.7533333333333334)","(8.0, 13.5, 11.15)","(6.5, 19.5, 15.25)","(31.0, 90.0, 42.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 130.0)"
08-01-2023 19:09:26.378402,"(2.5, 3.55, 2.8477777777777775)","(2.4, 2.98, 2.7533333333333334)","(8.0, 13.5, 11.15)","(6.5, 19.5, 18.285714285714285)","(31.0, 90.0, 42.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 130.0)"
08-01-2023 19:09:27.512645,"(2.5, 3.55, 2.8477777777777775)","(2.4, 2.98, 2.9375)","(8.0, 13.5, 11.15)","(6.5, 19.5, 18.285714285714285)","(31.0, 90.0, 42.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 130.0)"
08-01-2023 19:09:28.640699,"(2.5, 3.55, 2.8477777777777775)","(2.4, 2.98, 2.65)","(8.0, 13.5, 11.15)","(6.5, 19.5, 18.285714285714285)","(31.0, 90.0, 42.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 130.0)"
08-01-2023 19:09:29.781926,"(2.5, 3.55, 2.8477777777777775)","(2.4, 2.98, 2.65)","(8.0, 13.5, 11.15)","(6.5, 19.5, 18.285714285714285)","(31.0, 90.0, 42.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 130.0)"
08-01-2023 19:09:30.805374,"(2.5, 3.55, 2.8477777777777775)","(2.4, 2.98, 2.65)","(8.0, 13.5, 11.15)","(6.5, 19.5, 18.285714285714285)","(31.0, 90.0, 42.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 130.0)"
08-01-2023 19:09:31.879826,"(2.5, 3.55, 3.023333333333333)","(2.4, 2.98, 2.65)","(8.0, 13.5, 12.76)","(6.5, 19.5, 18.285714285714285)","(31.0, 90.0, 33.111111111111114)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 130.0)"
08-01-2023 19:09:32.942105,"(2.5, 3.55, 3.023333333333333)","(2.4, 2.98, 2.65)","(8.0, 13.5, 12.76)","(6.5, 19.5, 18.61111111111111)","(31.0, 90.0, 35.77777777777778)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:34.099304,"(2.5, 3.55, 3.023333333333333)","(2.4, 2.98, 2.65)","(8.0, 13.5, 12.76)","(6.5, 19.5, 18.25)","(31.0, 90.0, 35.77777777777778)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:35.241117,"(2.5, 3.55, 3.023333333333333)","(2.4, 2.98, 2.65)","(8.0, 13.5, 12.76)","(6.5, 19.5, 18.75)","(31.0, 90.0, 35.77777777777778)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:36.369182,"(2.5, 3.55, 2.8655555555555554)","(2.4, 2.98, 2.87)","(8.0, 13.5, 11.75)","(6.5, 19.5, 18.75)","(31.0, 90.0, 35.77777777777778)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:37.497583,"(2.5, 3.55, 3.05)","(2.4, 2.98, 2.87)","(8.0, 13.5, 11.75)","(6.5, 19.5, 18.0)","(31.0, 90.0, 35.77777777777778)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:38.678947,"(2.5, 3.55, 3.05)","(2.4, 2.98, 2.87)","(8.0, 13.5, 11.75)","(6.5, 20.0, 18.0)","(31.0, 90.0, 35.77777777777778)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:39.829606,"(2.5, 3.55, 3.05)","(2.4, 2.98, 2.87)","(8.0, 13.5, 11.75)","(6.5, 20.0, 18.0)","(31.0, 90.0, 35.77777777777778)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:40.907721,"(2.5, 3.5, 2.9866666666666664)","(2.4, 2.98, 2.87)","(8.0, 13.5, 11.75)","(6.5, 20.0, 18.0)","(31.0, 90.0, 42.5)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:42.064237,"(2.5, 3.45, 2.952941176470588)","(2.4, 2.98, 2.87)","(8.0, 13.5, 11.75)","(6.5, 20.0, 18.0)","(31.0, 110.0, 42.5)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:43.218220,"(2.5, 3.45, 2.952941176470588)","(2.4, 2.98, 2.87)","(8.0, 13.5, 11.75)","(6.5, 20.0, 18.0)","(31.0, 110.0, 42.5)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:44.373369,"(2.5, 3.45, 2.952941176470588)","(2.4, 2.98, 2.87)","(8.0, 13.5, 11.75)","(6.5, 20.0, 18.0)","(31.0, 110.0, 42.5)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:45.471104,"(2.5, 3.45, 2.952941176470588)","(2.4, 2.98, 2.87)","(8.0, 13.5, 11.75)","(6.5, 20.0, 18.0)","(31.0, 110.0, 42.5)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:46.552752,"(2.5, 3.4, 3.0666666666666664)","(2.4, 2.98, 2.87)","(8.0, 13.5, 11.75)","(6.5, 20.0, 18.0)","(31.0, 110.0, 51.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:47.691460,"(2.5, 3.45, 2.925)","(2.4, 2.98, 2.87)","(8.0, 13.5, 11.75)","(6.5, 20.0, 18.0)","(31.0, 95.0, 51.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:48.801820,"(2.5, 3.3, 2.9099999999999997)","(2.4, 2.98, 2.87)","(8.0, 13.5, 11.75)","(6.5, 20.0, 18.0)","(31.0, 95.0, 51.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:49.952107,"(2.5, 3.3, 2.9099999999999997)","(2.4, 2.98, 2.87)","(8.0, 15.0, 12.25)","(6.5, 20.0, 17.75)","(31.0, 95.0, 51.0)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:51.050703,"(2.5, 3.3, 2.9099999999999997)","(2.4, 2.98, 2.87)","(8.0, 14.5, 12.25)","(6.5, 20.0, 17.75)","(31.0, 95.0, 44.25)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:52.139690,"(2.5, 3.3, 2.9099999999999997)","(2.4, 2.98, 2.87)","(8.0, 14.5, 12.25)","(6.5, 20.0, 17.0)","(31.0, 90.0, 44.25)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:53.298824,"(2.5, 3.3, 2.9099999999999997)","(2.4, 2.98, 2.87)","(8.0, 14.5, 12.25)","(6.5, 20.0, 17.0)","(31.0, 90.0, 44.25)","(31.0, 170.0, 64.4)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:54.523413,"(2.5, 3.3, 2.9099999999999997)","(2.4, 2.98, 2.87)","(8.0, 14.5, 12.25)","(6.5, 20.0, 17.0)","(31.0, 90.0, 44.25)","(31.0, 170.0, 106.0)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:55.663377,"(2.5, 3.3, 2.9099999999999997)","(2.4, 2.98, 2.87)","(8.0, 14.5, 12.25)","(6.5, 20.0, 17.0)","(31.0, 90.0, 44.25)","(31.0, 170.0, 106.0)","(6.5, 10.0, 8.8)","(51.0, 200.0, 135.0)"
08-01-2023 19:09:56.705979,"(2.5, 3.25, 2.912142857142857)","(2.4, 2.96, 2.48)","(8.0, 14.5, 12.25)","(6.5, 20.0, 14.75)","(31.0, 90.0, 44.25)","(31.0, 170.0, 123.45454545454545)","(6.5, 10.0, 8.8)","(51.0, 200.0, 137.5)"
08-01-2023 19:09:57.864991,"(2.5, 3.25, 2.912142857142857)","(2.4, 2.96, 2.48)","(8.0, 14.5, 12.25)","(6.5, 20.0, 14.75)","(31.0, 90.0, 44.25)","(31.0, 170.0, 123.45454545454545)","(6.5, 10.0, 8.8)","(51.0, 200.0, 137.5)"
08-01-2023 19:09:59.047013,"(2.5, 3.25, 2.912142857142857)","(2.4, 2.94, 2.5266666666666664)","(8.0, 14.5, 12.25)","(6.5, 20.0, 14.75)","(31.0, 90.0, 44.25)","(31.0, 170.0, 123.45454545454545)","(6.5, 10.0, 9.45)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:00.426650,"(2.5, 3.25, 2.912142857142857)","(2.4, 2.9, 2.351111111111111)","(8.0, 14.5, 12.25)","(6.5, 20.0, 14.75)","(31.0, 90.0, 44.25)","(31.0, 170.0, 123.45454545454545)","(6.5, 10.0, 8.666666666666666)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:01.662393,"(2.5, 3.25, 2.912142857142857)","(2.4, 2.88, 2.351111111111111)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 14.75)","(31.0, 90.0, 44.25)","(31.0, 170.0, 123.45454545454545)","(6.5, 10.0, 8.666666666666666)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:02.733843,"(2.5, 3.25, 2.912142857142857)","(2.4, 2.88, 2.351111111111111)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 14.75)","(31.0, 90.0, 41.2)","(31.0, 170.0, 117.0909090909091)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:03.876444,"(2.5, 3.25, 2.912142857142857)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 14.75)","(31.0, 90.0, 41.2)","(31.0, 160.0, 126.0)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:05.188660,"(2.5, 3.65, 2.9444999999999997)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 14.75)","(31.0, 90.0, 41.2)","(31.0, 150.0, 126.0)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:06.422083,"(2.5, 3.65, 2.9444999999999997)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 14.75)","(31.0, 90.0, 41.2)","(31.0, 150.0, 126.0)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:07.655746,"(2.5, 3.6, 2.987142857142857)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 17.0)","(31.0, 90.0, 55.714285714285715)","(31.0, 150.0, 126.0)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:08.866761,"(2.5, 3.55, 2.904230769230769)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 17.0)","(31.0, 90.0, 55.714285714285715)","(31.0, 150.0, 126.0)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:10.003447,"(2.5, 3.55, 2.904230769230769)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 14.75)","(31.0, 90.0, 55.714285714285715)","(31.0, 150.0, 114.0)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:11.177398,"(2.5, 3.55, 2.904230769230769)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 14.75)","(31.0, 90.0, 55.714285714285715)","(31.0, 150.0, 114.0)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:12.214307,"(2.5, 3.55, 2.904230769230769)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 14.75)","(31.0, 90.0, 55.714285714285715)","(31.0, 150.0, 114.0)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:13.338966,"(2.5, 3.55, 2.904230769230769)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 14.75)","(31.0, 90.0, 55.714285714285715)","(31.0, 150.0, 114.0)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:14.582496,"(2.5, 3.55, 2.904230769230769)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 16.5)","(31.0, 90.0, 55.714285714285715)","(31.0, 150.0, 114.0)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:15.771996,"(2.5, 3.45, 2.938125)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 16.5)","(31.0, 90.0, 55.714285714285715)","(31.0, 150.0, 114.0)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:16.967555,"(2.5, 3.45, 3.0372413793103448)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 16.5)","(31.0, 90.0, 55.714285714285715)","(31.0, 150.0, 114.0)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:18.060136,"(2.5, 3.45, 3.0372413793103448)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 16.5)","(31.0, 90.0, 55.714285714285715)","(31.0, 150.0, 114.0)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:19.186620,"(2.5, 3.45, 3.0372413793103448)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 16.5)","(31.0, 90.0, 60.0)","(31.0, 150.0, 114.0)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:20.410549,"(2.5, 3.45, 3.0372413793103448)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 16.5)","(31.0, 90.0, 41.2)","(31.0, 150.0, 128.4)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:21.609239,"(2.5, 3.45, 2.8895)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 16.5)","(31.0, 90.0, 59.5)","(31.0, 150.0, 114.0)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:22.748625,"(2.5, 3.45, 2.8895)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 16.5)","(31.0, 90.0, 59.5)","(31.0, 150.0, 114.0)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:23.834755,"(2.5, 3.45, 2.8895)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 13.857142857142858)","(6.5, 20.0, 16.5)","(31.0, 90.0, 59.5)","(31.0, 150.0, 114.0)","(6.5, 10.0, 8.25)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:25.006828,"(2.5, 3.45, 2.8895)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 12.9)","(6.5, 20.0, 14.75)","(31.0, 90.0, 59.5)","(31.0, 150.0, 114.0)","(6.5, 10.0, 8.225)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:26.308069,"(2.5, 3.45, 2.8895)","(2.4, 2.88, 2.3424)","(8.0, 14.5, 14.5)","(6.5, 20.0, 14.75)","(31.0, 90.0, 59.5)","(31.0, 150.0, 114.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:27.433254,"(2.5, 3.45, 2.8895)","(2.4, 2.88, 2.3424)","(8.0, 15.5, 14.5)","(6.5, 20.0, 14.75)","(31.0, 90.0, 59.5)","(31.0, 150.0, 114.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:28.589150,"(2.5, 3.45, 2.8895)","(2.4, 2.88, 2.3424)","(8.0, 15.5, 13.833333333333334)","(6.5, 20.0, 14.75)","(31.0, 90.0, 59.5)","(31.0, 150.0, 114.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:29.741300,"(2.5, 3.4, 2.9757142857142855)","(2.4, 2.88, 2.3424)","(8.0, 15.5, 13.833333333333334)","(6.5, 20.0, 14.75)","(31.0, 90.0, 59.5)","(31.0, 150.0, 114.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:30.917121,"(2.5, 3.35, 2.9268181818181818)","(2.4, 2.86, 2.369090909090909)","(8.0, 15.5, 13.833333333333334)","(6.5, 20.0, 15.5)","(31.0, 90.0, 59.5)","(31.0, 150.0, 114.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:32.034619,"(2.5, 3.35, 2.9268181818181818)","(2.4, 2.84, 2.3505882352941176)","(8.0, 15.5, 13.833333333333334)","(6.5, 20.0, 15.5)","(31.0, 90.0, 59.5)","(31.0, 150.0, 114.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:33.154209,"(2.5, 3.35, 2.8845)","(2.4, 2.8, 2.3466666666666667)","(8.0, 15.5, 13.833333333333334)","(6.5, 20.0, 15.5)","(31.0, 90.0, 59.5)","(31.0, 150.0, 114.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:34.325509,"(2.5, 3.35, 2.8845)","(2.4, 2.8, 2.3466666666666667)","(8.0, 15.5, 13.833333333333334)","(6.5, 20.0, 15.5)","(31.0, 90.0, 59.5)","(31.0, 150.0, 114.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:35.517724,"(2.5, 3.35, 2.8845)","(2.4, 2.8, 2.3466666666666667)","(8.0, 15.5, 13.833333333333334)","(6.5, 20.0, 17.0)","(31.0, 90.0, 59.5)","(31.0, 150.0, 114.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:36.981171,"(2.5, 3.35, 2.8845)","(2.4, 2.8, 2.3466666666666667)","(8.0, 15.5, 13.833333333333334)","(6.5, 20.0, 17.0)","(31.0, 90.0, 59.5)","(31.0, 150.0, 90.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:38.442412,"(2.5, 3.35, 2.8785714285714286)","(2.4, 2.8, 2.3466666666666667)","(8.0, 15.5, 13.833333333333334)","(6.5, 20.0, 17.0)","(31.0, 90.0, 59.5)","(31.0, 150.0, 90.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:39.576079,"(2.5, 3.25, 2.8785714285714286)","(2.4, 2.8, 2.3466666666666667)","(8.0, 15.5, 13.833333333333334)","(6.5, 20.0, 17.0)","(31.0, 90.0, 59.5)","(31.0, 150.0, 90.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:40.646492,"(2.5, 3.25, 2.8785714285714286)","(2.4, 2.8, 2.3466666666666667)","(8.0, 15.5, 13.833333333333334)","(6.5, 20.0, 17.0)","(31.0, 90.0, 70.0)","(31.0, 150.0, 90.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 137.5)"
08-01-2023 19:10:41.872024,"(2.5, 3.25, 2.8785714285714286)","(2.4, 2.8, 2.3466666666666667)","(8.0, 15.5, 13.833333333333334)","(6.5, 20.0, 17.0)","(31.0, 90.0, 70.0)","(31.0, 150.0, 90.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 95.83333333333333)"
08-01-2023 19:10:43.180523,"(2.5, 3.25, 2.8785714285714286)","(2.4, 2.8, 2.3466666666666667)","(8.0, 15.5, 13.833333333333334)","(6.5, 20.0, 17.0)","(31.0, 90.0, 70.0)","(31.0, 150.0, 90.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 85.41666666666667)"
08-01-2023 19:10:44.345722,"(2.5, 3.25, 2.8785714285714286)","(2.4, 2.8, 2.3466666666666667)","(8.0, 15.5, 13.833333333333334)","(6.5, 20.0, 17.0)","(31.0, 90.0, 70.0)","(31.0, 150.0, 90.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 85.41666666666667)"
08-01-2023 19:10:45.509826,"(2.5, 3.25, 2.8785714285714286)","(2.4, 2.8, 2.3337142857142856)","(8.0, 15.5, 13.833333333333334)","(6.5, 20.0, 17.0)","(31.0, 90.0, 70.0)","(31.0, 150.0, 78.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 85.41666666666667)"
08-01-2023 19:10:46.873092,"(2.5, 3.25, 2.8925)","(2.4, 2.8, 2.3458823529411763)","(8.0, 15.5, 14.944444444444445)","(6.5, 20.0, 17.0)","(31.0, 90.0, 70.0)","(31.0, 150.0, 78.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 85.41666666666667)"
08-01-2023 19:10:48.123112,"(2.5, 3.2, 2.888333333333333)","(2.4, 2.76, 2.3337499999999998)","(8.0, 15.5, 14.944444444444445)","(6.5, 20.0, 17.0)","(31.0, 90.0, 70.0)","(31.0, 150.0, 78.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 85.41666666666667)"
08-01-2023 19:10:49.367287,"(2.5, 3.2, 2.877894736842105)","(2.4, 2.76, 2.3337499999999998)","(8.0, 15.5, 14.214285714285715)","(6.5, 20.0, 17.0)","(31.0, 90.0, 70.0)","(31.0, 150.0, 78.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 85.41666666666667)"
08-01-2023 19:10:50.710460,"(2.5, 3.2, 2.877894736842105)","(2.4, 2.76, 2.3337499999999998)","(8.0, 17.0, 15.38888888888889)","(6.5, 20.0, 17.0)","(31.0, 90.0, 70.0)","(31.0, 150.0, 78.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 85.41666666666667)"
08-01-2023 19:10:51.947777,"(2.5, 3.2, 2.877894736842105)","(2.4, 2.76, 2.3337499999999998)","(8.0, 16.0, 15.38888888888889)","(6.5, 20.0, 17.0)","(31.0, 90.0, 73.63636363636363)","(31.0, 150.0, 78.0)","(6.5, 9.8, 8.225)","(51.0, 200.0, 85.0)"
08-01-2023 19:10:53.320165,"(2.5, 3.2, 2.877894736842105)","(2.4, 2.76, 2.3337499999999998)","(8.0, 16.0, 15.38888888888889)","(6.5, 20.0, 17.0)","(31.0, 90.0, 70.0)","(31.0, 150.0, 78.0)","(6.5, 9.8, 8.225)","(51.0, 90.0, 85.0)"
08-01-2023 19:10:54.758504,"(2.5, 3.2, 2.9014285714285712)","(2.4, 2.76, 2.3337499999999998)","(8.0, 16.0, 15.38888888888889)","(6.5, 20.0, 17.0)","(31.0, 90.0, 70.0)","(31.0, 150.0, 78.0)","(6.5, 9.8, 8.225)","(51.0, 90.0, 85.0)"
08-01-2023 19:10:56.014513,"(2.5, 3.15, 2.9357142857142855)","(2.4, 2.76, 2.3337499999999998)","(8.0, 16.0, 11.2)","(6.5, 20.0, 18.0)","(31.0, 90.0, 70.0)","(31.0, 150.0, 78.0)","(6.5, 9.8, 8.225)","(51.0, 90.0, 85.0)"
08-01-2023 19:10:57.228437,"(2.5, 3.15, 2.9499999999999997)","(2.4, 2.76, 2.3337499999999998)","(8.0, 16.0, 11.2)","(6.5, 20.0, 19.166666666666668)","(31.0, 90.0, 70.0)","(31.0, 150.0, 78.0)","(6.5, 9.8, 8.225)","(51.0, 90.0, 85.0)"
