,Mozasu Nz,Trigger,Captain Thunderbolt Nz,Steinman Nz,Beancounter,Rocknroll Yankee
09-01-2023 14:23:10.920673,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:12.112944,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:13.271433,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:14.408713,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:15.625052,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:16.880829,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:17.845003,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:19.033898,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:20.248630,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:21.374716,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:22.482680,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:23.599394,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:24.819175,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:25.942351,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:27.125982,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:28.202647,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:29.273593,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:30.341441,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:31.455754,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:32.672386,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:33.818345,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:34.915540,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:36.047191,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:37.041778,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:38.063933,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:39.218036,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:40.430044,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:41.571858,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:42.669328,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:43.859529,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:45.062599,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:46.133172,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:47.086411,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:47.939536,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:49.118027,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:50.353179,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:51.495804,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:52.535962,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:53.548550,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:54.744964,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:55.895929,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:57.057118,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:58.091706,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:23:59.081513,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:00.117947,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:01.362492,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:02.460588,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:03.596130,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:04.665467,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:05.578927,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:06.599369,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:07.639014,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:08.733031,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:09.869504,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:11.213180,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:12.374041,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:13.756408,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:14.846363,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:15.998910,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:17.153168,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:18.293918,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:19.533217,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:20.695183,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:21.688244,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:22.643015,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:23.628651,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:24.710889,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:25.799367,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:26.880274,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:27.955023,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:29.034440,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:30.044444,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:31.043909,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:32.042435,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:33.279868,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:34.466222,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:35.655564,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:36.790716,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:37.873914,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:39.015687,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:40.099978,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:41.188344,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:42.403620,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:43.469811,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:44.539207,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:45.704984,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:46.859084,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:47.994977,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.222222222222222)"
09-01-2023 14:24:49.270752,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.631578947368421)"
09-01-2023 14:24:50.433891,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.631578947368421)"
09-01-2023 14:24:51.673948,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.631578947368421)"
09-01-2023 14:24:52.867019,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.631578947368421)"
09-01-2023 14:24:53.995572,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.631578947368421)"
09-01-2023 14:24:55.123634,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.631578947368421)"
09-01-2023 14:24:56.170785,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.631578947368421)"
09-01-2023 14:24:57.173768,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.631578947368421)"
09-01-2023 14:24:58.234856,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.631578947368421)"
09-01-2023 14:24:59.341589,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.631578947368421)"
09-01-2023 14:25:00.447803,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.631578947368421)"
09-01-2023 14:25:01.526688,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.631578947368421)"
09-01-2023 14:25:02.606969,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.377777777777778)","(5.0, 8.0, 7.631578947368421)"
09-01-2023 14:25:03.613360,"(3.3, 99999, 99990)","(5.0, 8.0, 6.72)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
09-01-2023 14:25:04.635842,"(3.3, 99999, 99990)","(5.0, 8.0, 6.671428571428572)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
09-01-2023 14:25:05.656551,"(3.3, 99999, 99990)","(5.0, 8.0, 6.671428571428572)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
09-01-2023 14:25:06.880700,"(3.3, 99999, 99990)","(5.0, 8.0, 6.671428571428572)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
09-01-2023 14:25:08.168581,"(3.3, 99999, 99990)","(5.0, 8.0, 6.671428571428572)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
09-01-2023 14:25:09.410957,"(3.3, 99999, 99990)","(5.0, 8.0, 6.671428571428572)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
09-01-2023 14:25:10.549359,"(3.3, 99999, 99990)","(5.0, 8.0, 6.671428571428572)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
09-01-2023 14:25:11.638161,"(3.3, 99999, 99990)","(5.0, 8.0, 6.671428571428572)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
09-01-2023 14:25:12.860369,"(3.3, 99999, 99990)","(5.0, 8.0, 6.671428571428572)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
09-01-2023 14:25:14.008781,"(3.3, 99999, 99990)","(5.0, 8.0, 6.671428571428572)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
09-01-2023 14:25:15.307205,"(3.3, 99999, 99990)","(5.0, 8.0, 6.671428571428572)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
09-01-2023 14:25:16.450757,"(3.3, 99999, 99990)","(5.0, 8.0, 6.671428571428572)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
09-01-2023 14:25:17.499724,"(3.3, 99999, 99990)","(5.0, 8.0, 7.307692307692308)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
09-01-2023 14:25:18.519612,"(3.3, 99999, 99990)","(5.0, 8.0, 7.307692307692308)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
09-01-2023 14:25:19.665204,"(3.3, 99999, 99990)","(5.0, 8.0, 7.307692307692308)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
09-01-2023 14:25:20.833575,"(3.3, 99999, 99990)","(5.0, 8.0, 7.307692307692308)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
09-01-2023 14:25:21.891491,"(3.3, 99999, 99990)","(5.0, 8.0, 7.307692307692308)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
09-01-2023 14:25:22.912014,"(3.3, 99999, 99990)","(5.0, 8.0, 7.307692307692308)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
09-01-2023 14:25:23.972752,"(3.3, 99999, 99990)","(5.0, 8.0, 7.307692307692308)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.38)","(5.0, 8.0, 5.96)"
