,Jupiter,Hozier Monelli,Ripple Raider,Lost Signal,Fernvale Flash,Here Wolfe
12-01-2023 18:17:08.655365,"(2.7, 3.45, 3.4333333333333336)","(5.0, 7.8, 7.71578947368421)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.1, 4.056382978723404)","(101.0, 380.0, 306.6666666666667)","(2.7, 3.35, 3.345833333333333)"
12-01-2023 18:17:09.699534,"(2.7, 3.45, 3.4333333333333336)","(5.0, 7.8, 7.742857142857143)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.1, 4.06)","(101.0, 380.0, 313.3333333333333)","(2.7, 3.35, 3.345833333333333)"
12-01-2023 18:17:10.683227,"(2.7, 3.45, 3.4333333333333336)","(5.0, 7.8, 7.742857142857143)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.1, 4.134920634920634)","(101.0, 380.0, 310.0)","(2.7, 3.35, 3.311818181818182)"
12-01-2023 18:17:11.651643,"(2.7, 3.45, 3.3785714285714286)","(5.0, 7.8, 7.72)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.2, 4.137931034482759)","(101.0, 370.0, 295.0)","(2.7, 3.35, 3.281481481481481)"
12-01-2023 18:17:12.619023,"(2.7, 3.45, 3.3833333333333333)","(5.0, 7.8, 7.72)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.2, 4.137931034482759)","(101.0, 370.0, 286.6666666666667)","(2.7, 3.3, 3.27)"
12-01-2023 18:17:13.629796,"(2.7, 3.5, 3.408333333333333)","(5.0, 7.8, 7.72)","(31.0, 40.0, 35.5)","(3.7, 4.2, 4.140625)","(101.0, 370.0, 320.0)","(2.7, 3.3, 3.2452380952380953)"
12-01-2023 18:17:14.657124,"(2.7, 3.5, 3.446774193548387)","(5.0, 7.8, 7.685714285714286)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.2, 4.147826086956521)","(101.0, 360.0, 315.0)","(2.7, 3.25, 3.2409090909090907)"
12-01-2023 18:17:15.636489,"(2.7, 3.5, 3.4651162790697674)","(5.0, 7.8, 7.696296296296296)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.2, 4.147826086956521)","(101.0, 350.0, 291.6666666666667)","(2.7, 3.25, 3.2409090909090907)"
12-01-2023 18:17:16.731068,"(2.7, 3.5, 3.4653846153846155)","(5.0, 7.8, 7.696296296296296)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.2, 4.147826086956521)","(101.0, 350.0, 291.6666666666667)","(2.7, 3.25, 3.245)"
12-01-2023 18:17:17.814663,"(2.7, 3.5, 3.468)","(5.0, 7.8, 7.696296296296296)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.2, 4.137931034482759)","(101.0, 350.0, 291.6666666666667)","(2.7, 3.25, 3.238709677419355)"
12-01-2023 18:17:19.097043,"(2.7, 3.5, 3.468)","(5.0, 7.8, 7.733333333333333)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.2, 4.165454545454545)","(101.0, 350.0, 307.14285714285717)","(2.7, 3.25, 3.238709677419355)"
12-01-2023 18:17:20.139556,"(2.7, 3.5, 3.468)","(5.0, 7.8, 7.733333333333333)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.2, 4.172)","(101.0, 350.0, 307.14285714285717)","(2.7, 3.25, 3.2393939393939393)"
12-01-2023 18:17:21.144779,"(2.7, 3.5, 3.468)","(5.0, 7.8, 7.733333333333333)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.2, 4.209859154929577)","(101.0, 350.0, 314.2857142857143)","(2.7, 3.25, 3.2357142857142858)"
12-01-2023 18:17:22.227697,"(2.7, 3.5, 3.4478260869565216)","(5.0, 7.8, 7.733333333333333)","(31.0, 40.0, 34.9375)","(3.7, 4.3, 4.207407407407407)","(101.0, 350.0, 308.3333333333333)","(2.7, 3.25, 3.2357142857142858)"
12-01-2023 18:17:23.197072,"(2.7, 3.5, 3.439285714285714)","(5.0, 7.8, 7.733333333333333)","(31.0, 40.0, 34.9375)","(3.7, 4.3, 4.207407407407407)","(101.0, 350.0, 321.42857142857144)","(2.7, 3.25, 3.2357142857142858)"
12-01-2023 18:17:24.323141,"(2.7, 3.5, 3.439285714285714)","(5.0, 7.8, 7.685714285714286)","(31.0, 40.0, 35.5)","(3.7, 4.3, 4.325)","(101.0, 350.0, 316.6666666666667)","(2.7, 3.25, 3.2652777777777775)"
12-01-2023 18:17:25.307341,"(2.7, 3.5, 3.46)","(5.0, 7.0, 6.88235294117647)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.4, 4.328)","(101.0, 350.0, 332.85714285714283)","(2.7, 3.3, 3.26875)"
12-01-2023 18:17:26.301799,"(2.7, 3.5, 3.484375)","(5.0, 7.0, 6.792)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.4, 4.328)","(101.0, 350.0, 326.6666666666667)","(2.7, 3.3, 3.264102564102564)"
12-01-2023 18:17:27.271100,"(2.7, 3.5, 3.484375)","(5.0, 7.0, 6.842424242424242)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.4, 4.328)","(101.0, 380.0, 311.42857142857144)","(2.7, 3.3, 3.26875)"
12-01-2023 18:17:28.173713,"(2.7, 3.5, 3.4892857142857143)","(5.0, 7.0, 6.842424242424242)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.4, 4.328)","(101.0, 380.0, 311.42857142857144)","(2.7, 3.3, 3.26875)"
12-01-2023 18:17:29.191981,"(2.7, 3.5, 3.4210526315789473)","(5.0, 7.8, 7.4)","(31.0, 40.0, 35.371428571428574)","(3.7, 4.3, 4.25)","(101.0, 380.0, 311.42857142857144)","(2.7, 3.3, 3.247560975609756)"
12-01-2023 18:17:30.196995,"(2.7, 3.45, 3.43125)","(5.0, 7.8, 7.434146341463415)","(31.0, 40.0, 35.371428571428574)","(3.7, 4.3, 4.328571428571429)","(101.0, 380.0, 311.42857142857144)","(2.7, 3.25, 3.2474358974358974)"
12-01-2023 18:17:31.277645,"(2.7, 3.45, 3.440909090909091)","(5.0, 7.6, 7.347368421052631)","(31.0, 40.0, 34.774193548387096)","(3.7, 4.4, 4.32)","(101.0, 380.0, 311.42857142857144)","(2.7, 3.25, 3.272897196261682)"
12-01-2023 18:17:32.304492,"(2.7, 3.45, 3.4000000000000004)","(5.0, 7.6, 7.218181818181818)","(31.0, 40.0, 34.9375)","(3.7, 4.4, 4.297142857142857)","(101.0, 380.0, 311.42857142857144)","(2.7, 3.3, 3.272897196261682)"
12-01-2023 18:17:33.441220,"(2.7, 3.45, 3.4000000000000004)","(5.0, 7.6, 7.167441860465116)","(31.0, 40.0, 35.5)","(3.7, 4.4, 4.297142857142857)","(81.0, 380.0, 311.42857142857144)","(2.7, 3.3, 3.216153846153846)"
12-01-2023 18:17:34.478566,"(2.8, 3.45, 3.4000000000000004)","(5.5, 7.6, 7.123076923076923)","(31.0, 40.0, 35.5)","(3.5, 4.4, 4.331250000000001)","(81.0, 380.0, 311.42857142857144)","(2.7, 3.25, 3.344736842105263)"
12-01-2023 18:17:35.483071,"(2.8, 3.45, 3.414705882352941)","(5.5, 7.4, 7.311111111111112)","(31.0, 40.0, 34.9375)","(3.5, 4.4, 4.331250000000001)","(81.0, 380.0, 314.0)","(2.7, 3.35, 3.3435897435897437)"
12-01-2023 18:17:36.532384,"(2.8, 3.45, 3.4147058823529415)","(5.5, 7.4, 7.05)","(31.0, 40.0, 34.9375)","(3.5, 4.4, 4.34)","(81.0, 370.0, 308.75)","(2.7, 3.35, 3.3468750000000003)"
12-01-2023 18:17:37.528507,"(2.8, 3.45, 3.4094594594594594)","(5.5, 7.4, 7.036363636363636)","(31.0, 40.0, 34.9375)","(3.5, 4.4, 4.34)","(101.0, 370.0, 314.0)","(2.7, 3.35, 3.349065420560748)"
12-01-2023 18:17:38.596709,"(2.8, 3.45, 3.4094594594594594)","(5.5, 7.4, 7.036363636363636)","(31.0, 40.0, 34.41379310344828)","(3.5, 4.4, 4.273333333333333)","(101.0, 370.0, 285.0)","(2.7, 3.35, 3.349065420560748)"
12-01-2023 18:17:39.622104,"(2.8, 3.45, 3.438888888888889)","(5.5, 7.4, 7.036363636363636)","(31.0, 38.0, 34.8)","(3.5, 4.3, 4.291304347826086)","(101.0, 360.0, 280.0)","(2.7, 3.35, 3.321428571428571)"
12-01-2023 18:17:40.617130,"(2.8, 3.5, 3.4566666666666666)","(5.5, 7.2, 7.1)","(31.0, 38.0, 33.55555555555556)","(3.5, 4.3, 4.291304347826086)","(101.0, 360.0, 312.0)","(2.7, 3.35, 3.257142857142857)"
12-01-2023 18:17:41.623166,"(2.8, 3.5, 3.4875)","(5.5, 7.2, 7.066666666666666)","(31.0, 36.0, 33.4)","(3.5, 4.4, 4.344615384615385)","(101.0, 360.0, 305.0)","(2.7, 3.3, 3.257142857142857)"
12-01-2023 18:17:42.663042,"(2.8, 3.55, 3.4857142857142858)","(5.5, 7.2, 7.066666666666666)","(31.0, 36.0, 32.53333333333333)","(3.5, 4.4, 4.344615384615385)","(101.0, 350.0, 275.0)","(2.7, 3.3, 3.2588235294117647)"
12-01-2023 18:17:43.693357,"(2.8, 3.5, 3.4916666666666667)","(5.5, 7.2, 7.04)","(31.0, 36.0, 32.4)","(3.5, 4.4, 4.31875)","(101.0, 350.0, 305.0)","(2.8, 3.3, 3.269565217391304)"
12-01-2023 18:17:44.711181,"(2.8, 3.5, 3.4916666666666667)","(5.5, 7.2, 6.989473684210527)","(31.0, 36.0, 32.4)","(3.5, 4.4, 4.31875)","(101.0, 350.0, 305.0)","(2.8, 3.3, 3.26875)"
12-01-2023 18:17:45.777357,"(2.8, 3.55, 3.4954545454545456)","(5.5, 7.2, 7.076923076923077)","(31.0, 36.0, 32.4)","(3.5, 4.4, 4.35)","(101.0, 340.0, 284.0)","(2.8, 3.3, 3.2736842105263158)"
12-01-2023 18:17:46.900349,"(2.8, 3.55, 3.4681818181818183)","(5.5, 7.2, 6.994285714285715)","(31.0, 36.0, 32.4)","(3.5, 4.4, 4.333333333333333)","(101.0, 340.0, 300.0)","(2.8, 3.35, 3.2704545454545455)"
12-01-2023 18:17:48.199888,"(2.8, 3.55, 3.5)","(5.5, 7.2, 6.9837837837837835)","(31.0, 36.0, 32.21052631578947)","(3.5, 4.4, 4.284848484848485)","(101.0, 340.0, 292.5)","(2.8, 3.35, 3.2704545454545455)"
12-01-2023 18:17:49.353454,"(2.8, 3.55, 3.5233333333333334)","(5.5, 7.2, 7.0125)","(31.0, 36.0, 32.2)","(3.5, 4.3, 4.275675675675676)","(101.0, 320.0, 306.25)","(2.8, 3.35, 3.308108108108108)"
12-01-2023 18:17:50.411621,"(2.8, 3.55, 3.5205882352941176)","(5.5, 7.2, 7.0125)","(31.0, 36.0, 32.2)","(3.5, 4.3, 4.266666666666667)","(101.0, 320.0, 306.25)","(2.8, 3.4, 3.3407407407407406)"
12-01-2023 18:17:51.549371,"(2.8, 3.55, 3.517391304347826)","(5.5, 7.2, 7.0125)","(31.0, 36.0, 32.4)","(3.5, 4.3, 4.252941176470588)","(101.0, 320.0, 297.5)","(2.8, 3.35, 3.313157894736842)"
12-01-2023 18:17:52.711806,"(2.8, 3.55, 3.5227272727272725)","(5.5, 7.2, 7.023529411764706)","(31.0, 36.0, 32.4)","(3.5, 4.3, 4.241860465116279)","(101.0, 310.0, 297.5)","(2.8, 3.35, 3.3104166666666663)"
12-01-2023 18:17:53.854801,"(2.8, 3.55, 3.527083333333333)","(5.5, 7.2, 7.03030303030303)","(31.0, 36.0, 31.615384615384617)","(3.6, 4.3, 4.2404761904761905)","(101.0, 310.0, 268.3333333333333)","(2.8, 3.35, 3.3104166666666663)"
12-01-2023 18:17:55.034046,"(2.8, 3.6, 3.55625)","(5.5, 7.2, 7.053333333333334)","(31.0, 36.0, 31.41176470588235)","(3.6, 4.3, 4.238636363636363)","(101.0, 310.0, 246.8421052631579)","(2.8, 3.35, 3.291935483870968)"
12-01-2023 18:17:56.188344,"(2.8, 3.6, 3.5481481481481483)","(5.5, 7.4, 7.213333333333334)","(31.0, 36.0, 31.142857142857142)","(3.6, 4.3, 4.2404761904761905)","(101.0, 310.0, 253.75)","(2.8, 3.3, 3.268181818181818)"
12-01-2023 18:17:57.354341,"(2.8, 3.6, 3.55625)","(5.5, 7.4, 7.266666666666667)","(31.0, 34.0, 30.933333333333334)","(3.6, 4.3, 4.233333333333333)","(101.0, 310.0, 280.0)","(2.8, 3.35, 3.3321428571428573)"
12-01-2023 18:17:58.667649,"(2.8, 3.5, 3.497863247863248)","(5.5, 7.4, 7.229629629629629)","(31.0, 34.0, 30.823529411764707)","(3.6, 4.3, 4.246153846153846)","(101.0, 290.0, 274.0)","(2.8, 3.35, 3.295161290322581)"
12-01-2023 18:18:00.073993,"(2.9, 3.5, 3.497863247863248)","(5.5, 7.4, 7.216)","(26.0, 34.0, 30.823529411764707)","(3.7, 4.3, 4.236363636363636)","(101.0, 290.0, 277.5)","(2.9, 3.35, 3.3378048780487806)"
12-01-2023 18:18:01.113288,"(2.9, 3.55, 3.529432624113475)","(5.5, 7.4, 7.216)","(26.0, 34.0, 30.96551724137931)","(3.7, 4.3, 4.203448275862069)","(101.0, 290.0, 240.0)","(2.9, 3.35, 3.3360655737704916)"
12-01-2023 18:18:02.207334,"(2.9, 3.55, 3.522077922077922)","(5.5, 7.4, 7.217721518987342)","(26.0, 34.0, 30.848484848484848)","(3.7, 4.3, 4.2026315789473685)","(101.0, 300.0, 282.3529411764706)","(2.9, 3.35, 3.31)"
12-01-2023 18:18:03.292554,"(2.9, 3.5, 3.4953125)","(5.5, 7.4, 7.228571428571429)","(26.0, 34.0, 31.333333333333332)","(3.7, 4.3, 4.241176470588235)","(101.0, 300.0, 270.0)","(2.9, 3.35, 3.2810344827586206)"
12-01-2023 18:18:04.276459,"(2.9, 3.55, 3.5012195121951217)","(5.5, 7.4, 7.167741935483871)","(26.0, 34.0, 31.444444444444443)","(3.7, 4.3, 4.241176470588235)","(101.0, 300.0, 270.0)","(2.9, 3.3, 3.2882022471910113)"
12-01-2023 18:18:05.374646,"(2.9, 3.55, 3.5012195121951217)","(5.5, 7.4, 7.203921568627451)","(26.0, 34.0, 31.21212121212121)","(3.7, 4.3, 4.250387596899224)","(101.0, 300.0, 279.0)","(2.9, 3.35, 3.3108108108108105)"
12-01-2023 18:18:06.475850,"(2.9, 3.55, 3.517272727272727)","(5.5, 7.2, 7.177777777777778)","(26.0, 34.0, 31.11111111111111)","(3.7, 4.3, 4.249206349206349)","(101.0, 300.0, 274.2857142857143)","(2.9, 3.35, 3.4094594594594594)"
12-01-2023 18:18:07.532501,"(2.9, 3.5, 3.4946043165467624)","(5.5, 7.2, 7.035294117647059)","(26.0, 34.0, 30.75)","(3.7, 4.3, 4.1712)","(101.0, 300.0, 252.0)","(2.9, 3.45, 3.3996)"
12-01-2023 18:18:08.579803,"(2.9, 3.5, 3.4875)","(5.5, 7.2, 7.0476190476190474)","(26.0, 34.0, 30.941176470588236)","(3.7, 4.2, 4.1712)","(101.0, 300.0, 280.0)","(2.9, 3.4, 3.399652777777778)"
12-01-2023 18:18:09.630604,"(2.9, 3.5, 3.487888198757764)","(5.5, 7.2, 7.0588235294117645)","(26.0, 34.0, 31.263157894736842)","(3.7, 4.2, 4.178899082568807)","(101.0, 300.0, 292.5)","(2.9, 3.4, 3.4223618090452264)"
12-01-2023 18:18:10.620082,"(2.9, 3.55, 3.5118181818181817)","(5.5, 7.2, 7.04)","(26.0, 34.0, 31.11111111111111)","(3.7, 4.2, 4.166153846153846)","(101.0, 300.0, 292.5)","(2.9, 3.45, 3.427837837837838)"
12-01-2023 18:18:11.609478,"(2.9, 3.55, 3.524390243902439)","(5.5, 7.4, 7.176)","(26.0, 34.0, 31.11111111111111)","(3.7, 4.2, 4.165079365079365)","(101.0, 300.0, 292.5)","(2.9, 3.45, 3.427837837837838)"
12-01-2023 18:18:12.636081,"(2.9, 3.45, 3.4202127659574466)","(5.5, 7.4, 7.306666666666667)","(26.0, 34.0, 31.263157894736842)","(3.7, 4.2, 4.171428571428572)","(101.0, 300.0, 292.5)","(2.9, 3.45, 3.4233333333333333)"
12-01-2023 18:18:13.701652,"(2.9, 3.45, 3.3930379746835446)","(5.5, 7.4, 7.272727272727273)","(26.0, 34.0, 31.62962962962963)","(3.7, 4.2, 4.159259259259259)","(101.0, 300.0, 292.5)","(2.9, 3.45, 3.428985507246377)"
12-01-2023 18:18:14.836414,"(2.9, 3.45, 3.388356164383562)","(5.5, 7.4, 7.216393442622951)","(26.0, 34.0, 31.53846153846154)","(3.7, 4.2, 4.145833333333333)","(101.0, 300.0, 292.5)","(2.9, 3.45, 3.4426470588235296)"
12-01-2023 18:18:15.903073,"(2.9, 3.45, 3.3943037974683548)","(5.5, 7.4, 7.232835820895523)","(26.0, 34.0, 31.53846153846154)","(3.7, 4.2, 4.138095238095238)","(101.0, 310.0, 292.5)","(2.9, 3.45, 3.44041095890411)"
12-01-2023 18:18:16.924091,"(2.9, 3.45, 3.392857142857143)","(5.5, 7.4, 7.121739130434783)","(26.0, 34.0, 32.0)","(3.7, 4.2, 4.146428571428571)","(101.0, 310.0, 292.5)","(2.9, 3.45, 3.464130434782609)"
12-01-2023 18:18:17.882910,"(2.9, 3.45, 3.4000000000000004)","(5.5, 7.2, 7.116129032258065)","(26.0, 34.0, 32.0)","(3.7, 4.2, 4.146428571428571)","(101.0, 310.0, 295.0)","(2.9, 3.5, 3.475510204081633)"
12-01-2023 18:18:18.924110,"(2.9, 3.45, 3.425675675675676)","(5.5, 7.2, 7.116129032258065)","(26.0, 34.0, 32.0)","(3.7, 4.1, 4.141860465116279)","(101.0, 310.0, 344.1666666666667)","(2.9, 3.5, 3.467543859649123)"
12-01-2023 18:18:19.879536,"(2.9, 3.45, 3.4235294117647057)","(5.5, 7.0, 6.960606060606061)","(26.0, 34.0, 31.53846153846154)","(3.7, 4.2, 4.143373493975903)","(101.0, 420.0, 317.14285714285717)","(2.9, 3.5, 3.470833333333333)"
12-01-2023 18:18:20.821812,"(2.9, 3.45, 3.4298076923076923)","(5.5, 7.0, 6.919402985074627)","(26.0, 34.0, 31.53846153846154)","(3.7, 4.2, 4.137333333333333)","(101.0, 420.0, 317.14285714285717)","(2.9, 3.5, 3.470833333333333)"
12-01-2023 18:18:21.808812,"(2.9, 3.45, 3.417924528301887)","(5.5, 6.8, 6.7825)","(26.0, 34.0, 31.714285714285715)","(3.7, 4.2, 4.144642857142857)","(101.0, 420.0, 323.0769230769231)","(2.9, 3.5, 3.4842105263157896)"
12-01-2023 18:18:22.810076,"(2.9, 3.45, 3.392857142857143)","(5.5, 7.0, 6.858461538461539)","(26.0, 34.0, 32.0)","(3.7, 4.2, 4.144642857142857)","(101.0, 420.0, 298.8888888888889)","(2.9, 3.5, 3.4893617021276597)"
12-01-2023 18:18:23.951011,"(2.9, 3.45, 3.392857142857143)","(5.5, 7.0, 6.873076923076923)","(26.0, 34.0, 31.866666666666667)","(3.7, 4.2, 4.144318181818182)","(101.0, 370.0, 298.8888888888889)","(2.9, 3.5, 3.5418067226890755)"
12-01-2023 18:18:24.990804,"(2.9, 3.45, 3.387777777777778)","(5.5, 7.0, 6.861290322580645)","(26.0, 34.0, 31.866666666666667)","(3.7, 4.2, 4.053513513513513)","(101.0, 370.0, 298.8888888888889)","(2.9, 3.55, 3.5625)"
12-01-2023 18:18:25.971688,"(2.9, 3.45, 3.387777777777778)","(5.5, 7.0, 6.8566666666666665)","(26.0, 34.0, 31.714285714285715)","(3.7, 4.1, 4.0515625)","(101.0, 370.0, 298.8888888888889)","(2.9, 3.6, 3.5734375)"
12-01-2023 18:18:26.867139,"(2.9, 3.45, 3.387777777777778)","(5.5, 7.0, 6.868)","(26.0, 34.0, 31.92)","(3.7, 4.1, 4.050531914893617)","(101.0, 370.0, 298.8888888888889)","(2.9, 3.6, 3.5637931034482757)"
12-01-2023 18:18:27.908347,"(2.9, 3.45, 3.387777777777778)","(5.5, 7.0, 6.860714285714286)","(26.0, 34.0, 32.206896551724135)","(3.7, 4.1, 4.05440414507772)","(101.0, 370.0, 298.8888888888889)","(2.9, 3.6, 3.5637931034482757)"
12-01-2023 18:18:29.018260,"(2.9, 3.45, 3.387777777777778)","(5.5, 7.0, 6.874193548387097)","(26.0, 34.0, 32.074074074074076)","(3.7, 4.1, 4.077205882352941)","(101.0, 370.0, 298.8888888888889)","(2.9, 3.6, 3.6362275449101795)"
12-01-2023 18:18:30.114383,"(2.9, 3.45, 3.387777777777778)","(5.5, 7.2, 7.014084507042254)","(26.0, 34.0, 32.206896551724135)","(3.7, 4.0, 3.970754716981132)","(101.0, 370.0, 300.0)","(2.9, 3.65, 3.6259493670886074)"
12-01-2023 18:18:31.219400,"(2.9, 3.45, 3.387777777777778)","(5.5, 7.2, 6.946788990825688)","(26.0, 36.0, 37.294117647058826)","(3.7, 3.95, 3.9214285714285717)","(101.0, 370.0, 300.0)","(2.9, 3.65, 3.5746835443037974)"
12-01-2023 18:18:32.104336,"(2.9, 3.45, 3.401041666666667)","(5.5, 7.2, 6.975609756097561)","(26.0, 38.0, 36.5)","(3.7, 3.95, 3.9214285714285717)","(101.0, 370.0, 300.0)","(2.9, 3.6, 3.5951612903225807)"
12-01-2023 18:18:33.036838,"(2.9, 3.45, 3.4138888888888888)","(5.5, 7.2, 6.957894736842105)","(26.0, 38.0, 36.6)","(3.7, 3.95, 3.9131944444444446)","(101.0, 370.0, 294.70588235294116)","(2.9, 3.6, 3.608888888888889)"
12-01-2023 18:18:33.945182,"(2.9, 3.5, 3.4061224489795916)","(5.5, 6.8, 6.788888888888889)","(26.0, 38.0, 36.666666666666664)","(3.7, 3.95, 3.919117647058824)","(101.0, 370.0, 294.70588235294116)","(2.9, 3.65, 3.608888888888889)"
12-01-2023 18:18:34.942522,"(2.9, 3.45, 3.43)","(5.5, 6.8, 6.636363636363636)","(26.0, 38.0, 36.25)","(3.7, 3.95, 3.918103448275862)","(101.0, 370.0, 323.75)","(2.9, 3.65, 3.6272727272727274)"
12-01-2023 18:18:35.968846,"(2.9, 3.45, 3.43)","(5.5, 6.8, 6.694117647058823)","(26.0, 38.0, 36.26086956521739)","(3.7, 3.95, 3.918103448275862)","(101.0, 350.0, 301.0)","(2.9, 3.65, 3.670138888888889)"
12-01-2023 18:18:37.311205,"(2.9, 3.45, 3.4477272727272728)","(5.5, 6.8, 6.662857142857143)","(26.0, 38.0, 36.666666666666664)","(3.7, 3.95, 3.8923076923076922)","(101.0, 350.0, 301.0)","(2.9, 3.7, 3.6778846153846154)"
12-01-2023 18:18:38.358058,"(2.9, 3.45, 3.4477272727272728)","(5.5, 6.8, 6.662857142857143)","(26.0, 38.0, 36.666666666666664)","(3.7, 3.9, 3.9031034482758624)","(101.0, 350.0, 301.0)","(2.9, 3.7, 3.697619047619048)"
12-01-2023 18:18:39.410990,"(2.9, 3.45, 3.448148148148148)","(5.5, 6.8, 6.623728813559322)","(26.0, 38.0, 37.2)","(3.6, 3.95, 3.9147798742138367)","(101.0, 350.0, 301.0)","(2.9, 3.7, 3.6964285714285716)"
12-01-2023 18:18:40.445918,"(2.9, 3.45, 3.448148148148148)","(5.5, 6.8, 6.677894736842105)","(26.0, 36.0, 35.75)","(3.6, 3.95, 3.9095375722543353)","(101.0, 350.0, 317.05882352941177)","(2.9, 3.7, 3.7017241379310346)"
12-01-2023 18:18:41.358710,"(2.9, 3.4, 3.3808943089430894)","(5.5, 6.8, 6.6810256410256414)","(26.0, 36.0, 35.75)","(3.6, 4.0, 3.9556962025316458)","(101.0, 350.0, 317.05882352941177)","(2.9, 3.75, 3.6862903225806454)"
12-01-2023 18:18:42.280661,"(2.9, 3.4, 3.3742990654205607)","(5.5, 6.6, 6.565753424657534)","(26.0, 36.0, 35.77777777777778)","(3.6, 4.1, 4.012389380530974)","(101.0, 350.0, 303.3333333333333)","(2.9, 3.7, 3.6316901408450706)"
12-01-2023 18:18:43.304437,"(2.9, 3.35, 3.3348101265822785)","(5.5, 7.2, 7.0395061728395065)","(26.0, 36.0, 35.77777777777778)","(3.6, 4.1, 3.976732673267327)","(101.0, 350.0, 292.22222222222223)","(2.9, 3.65, 3.6298076923076925)"
12-01-2023 18:18:44.481907,"(2.9, 3.35, 3.337313432835821)","(5.5, 7.2, 7.0761421319796955)","(26.0, 36.0, 35.81818181818182)","(3.6, 4.1, 4.03)","(101.0, 350.0, 254.0)","(2.9, 3.65, 3.5924242424242423)"
12-01-2023 18:18:45.478914,"(2.9, 3.35, 3.335897435897436)","(5.5, 7.2, 7.0761421319796955)","(26.0, 36.0, 35.81818181818182)","(3.6, 4.1, 4.03)","(101.0, 350.0, 263.3333333333333)","(2.9, 3.6, 3.598)"
12-01-2023 18:18:46.489081,"(2.9, 3.4, 3.3402877697841724)","(5.5, 7.0, 6.988888888888889)","(26.0, 36.0, 35.666666666666664)","(3.6, 4.1, 3.933333333333333)","(101.0, 350.0, 276.6666666666667)","(2.9, 3.6, 3.6125)"
12-01-2023 18:18:47.427048,"(2.9, 3.4, 3.3577319587628867)","(5.5, 7.0, 6.977049180327869)","(26.0, 38.0, 35.42857142857143)","(3.6, 3.9, 3.8833333333333333)","(101.0, 350.0, 301.1111111111111)","(2.9, 3.65, 3.624074074074074)"
12-01-2023 18:18:48.279251,"(2.9, 3.4, 3.378)","(5.5, 7.0, 6.93968253968254)","(26.0, 38.0, 36.54545454545455)","(3.6, 4.0, 3.9535714285714287)","(101.0, 350.0, 301.1111111111111)","(2.9, 3.65, 3.624074074074074)"
12-01-2023 18:18:49.230574,"(2.9, 3.45, 3.44140625)","(5.5, 7.2, 6.996226415094339)","(26.0, 38.0, 37.63636363636364)","(3.6, 3.85, 3.794)","(101.0, 350.0, 270.0)","(2.9, 3.7, 3.694827586206897)"
12-01-2023 18:18:50.184374,"(2.9, 3.45, 3.4492307692307693)","(5.5, 7.2, 7.005940594059406)","(26.0, 38.0, 37.63636363636364)","(3.6, 3.8, 3.7947916666666663)","(101.0, 350.0, 323.33333333333337)","(2.9, 3.7, 3.642592592592593)"
12-01-2023 18:18:51.201633,"(2.9, 3.45, 3.4492307692307693)","(5.5, 7.2, 7.005940594059406)","(26.0, 38.0, 37.6)","(3.6, 3.8, 3.8073333333333332)","(101.0, 350.0, 319.2307692307692)","(2.9, 3.7, 3.6500000000000004)"
12-01-2023 18:18:52.191965,"(2.9, 3.5, 3.4534161490683233)","(5.5, 7.2, 7.013636363636364)","(26.0, 38.0, 37.5)","(3.6, 3.85, 3.808904109589041)","(101.0, 350.0, 283.3333333333333)","(2.9, 3.7, 3.6943396226415097)"
12-01-2023 18:18:53.201819,"(2.9, 3.45, 3.4091666666666667)","(5.5, 7.2, 7.01123595505618)","(26.0, 38.0, 37.77777777777778)","(3.6, 3.85, 3.816666666666667)","(101.0, 350.0, 283.3333333333333)","(2.9, 3.7, 3.7037313432835823)"
12-01-2023 18:18:54.252044,"(2.9, 3.4, 3.360855263157895)","(5.5, 7.0, 6.886792452830188)","(26.0, 38.0, 36.4)","(3.6, 3.85, 3.8428571428571425)","(101.0, 350.0, 300.0)","(2.9, 3.75, 3.708666666666667)"
12-01-2023 18:18:55.185734,"(2.9, 3.35, 3.3346774193548385)","(5.5, 7.0, 6.909090909090909)","(26.0, 38.0, 36.4)","(3.6, 3.9, 3.8428571428571425)","(101.0, 350.0, 300.0)","(2.9, 3.75, 3.7176470588235295)"
12-01-2023 18:18:56.107223,"(2.9, 3.4, 3.3297169811320755)","(5.5, 7.0, 6.933333333333334)","(26.0, 38.0, 35.77777777777778)","(3.6, 3.9, 3.849411764705882)","(101.0, 350.0, 304.2857142857143)","(2.9, 3.75, 3.7203296703296704)"
