,Real Steel,Fake,Federal Flame,Fortune Rose,Unacceptable Bro,Verve To Excel,Pattaya Pete,Smoking Barrel
08-01-2023 17:06:05.365025,"(3.1, 5.9, 4.928571428571429)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 558.3333333333334)","(2.3, 3.5, 2.9971428571428573)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.5)"
08-01-2023 17:06:06.543906,"(3.1, 5.9, 5.612)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 558.3333333333334)","(2.3, 3.5, 2.9971428571428573)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.5)"
08-01-2023 17:06:07.775127,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 3.5, 2.9971428571428573)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.5)"
08-01-2023 17:06:09.058310,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 3.5, 3.2885714285714283)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.5)"
08-01-2023 17:06:10.330756,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 3.4, 3.27)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.5)"
08-01-2023 17:06:11.549834,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 3.4, 3.27)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.5)"
08-01-2023 17:06:12.675637,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 3.4, 3.27)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.5)"
08-01-2023 17:06:13.756076,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 3.4, 3.177142857142857)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.5)"
08-01-2023 17:06:14.895120,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 3.4, 3.177142857142857)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.5)"
08-01-2023 17:06:16.114479,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 3.4, 3.177142857142857)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.5)"
08-01-2023 17:06:17.460909,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 3.4, 3.177142857142857)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.5)"
08-01-2023 17:06:18.702025,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 3.4, 3.177142857142857)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.5)"
08-01-2023 17:06:20.322450,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 3.4, 2.798947368421053)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.5)"
08-01-2023 17:06:21.851708,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 3.3, 3.0761904761904764)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.5)"
08-01-2023 17:06:23.640843,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 3.1, 3.0761904761904764)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.5)"
08-01-2023 17:06:25.032987,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 3.1, 3.0761904761904764)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.5)"
08-01-2023 17:06:26.396131,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 3.1, 2.961904761904762)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.5)"
08-01-2023 17:06:27.805222,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.98, 2.961904761904762)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.8)"
08-01-2023 17:06:29.216005,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.98, 2.961904761904762)","(5.0, 8.8, 8.525)","(26.0, 75.0, 32.333333333333336)","(5.5, 7.6, 6.8)"
08-01-2023 17:06:30.515597,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.98, 2.961904761904762)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 7.6, 6.8)"
08-01-2023 17:06:31.765760,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 375.0)","(2.3, 2.98, 2.961904761904762)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 7.6, 6.8)"
08-01-2023 17:06:32.947840,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 375.0)","(2.3, 2.98, 2.961904761904762)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 7.6, 6.8)"
08-01-2023 17:06:34.154605,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 375.0)","(2.3, 2.98, 2.961904761904762)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 7.6, 6.8)"
08-01-2023 17:06:35.385501,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 375.0)","(2.3, 2.98, 2.8938775510204082)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 7.6, 6.8)"
08-01-2023 17:06:36.779147,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.96, 2.9238095238095236)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 7.6, 6.8)"
08-01-2023 17:06:38.032304,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.94, 2.8857142857142857)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 7.6, 6.8)"
08-01-2023 17:06:39.304565,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.9, 2.8857142857142857)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 7.6, 6.8)"
08-01-2023 17:06:40.500568,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.9, 2.8857142857142857)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 7.6, 6.8)"
08-01-2023 17:06:41.701254,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.9, 2.8857142857142857)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 7.6, 6.8)"
08-01-2023 17:06:42.971730,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.9, 2.8857142857142857)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 7.6, 7.690909090909091)"
08-01-2023 17:06:44.260534,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.9, 2.8476190476190473)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 9.0, 8.044444444444444)"
08-01-2023 17:06:45.476756,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.86, 2.8476190476190473)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.8, 8.044444444444444)"
08-01-2023 17:06:46.748564,"(3.1, 5.9, 5.220000000000001)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.444444444444443)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.86, 2.8476190476190473)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.8, 7.3)"
08-01-2023 17:06:47.905847,"(3.1, 5.9, 5.1)","(15.0, 36.0, 24.0)","(15.0, 40.0, 20.0)","(91.0, 650.0, 558.3333333333334)","(2.3, 2.86, 2.8476190476190473)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 9.2, 6.590000000000001)"
08-01-2023 17:06:49.069357,"(3.1, 5.9, 5.4714285714285715)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 558.3333333333334)","(2.3, 2.86, 2.8476190476190473)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.8, 5.95625)"
08-01-2023 17:06:50.348880,"(3.1, 5.9, 4.985714285714286)","(15.0, 34.0, 23.333333333333332)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 558.3333333333334)","(2.3, 2.86, 2.8095238095238093)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.8, 6.838461538461539)"
08-01-2023 17:06:51.591567,"(3.1, 5.9, 4.966666666666667)","(15.0, 34.0, 28.5)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 558.3333333333334)","(2.3, 2.82, 2.8095238095238093)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.8, 6.064705882352941)"
08-01-2023 17:06:52.813145,"(3.1, 5.9, 5.4714285714285715)","(15.0, 34.0, 28.5)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 375.0)","(2.3, 2.82, 2.8095238095238093)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.8, 6.064705882352941)"
08-01-2023 17:06:54.005354,"(3.1, 5.9, 4.966666666666667)","(15.0, 34.0, 28.5)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 375.0)","(2.3, 2.82, 2.8095238095238093)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.8, 6.064705882352941)"
08-01-2023 17:06:55.144053,"(3.1, 5.9, 4.966666666666667)","(15.0, 34.0, 29.0)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 375.0)","(2.3, 2.82, 2.8095238095238093)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.8, 6.064705882352941)"
08-01-2023 17:06:56.204584,"(3.1, 5.9, 4.966666666666667)","(15.0, 34.0, 29.0)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 375.0)","(2.3, 2.82, 2.8095238095238093)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.8, 6.064705882352941)"
08-01-2023 17:06:57.358341,"(3.1, 5.9, 4.966666666666667)","(15.0, 34.0, 29.0)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.82, 2.8095238095238093)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.8, 6.064705882352941)"
08-01-2023 17:06:58.562259,"(3.1, 5.9, 4.966666666666667)","(15.0, 34.0, 29.0)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 375.0)","(2.3, 2.82, 2.8095238095238093)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.8, 6.4714285714285715)"
08-01-2023 17:06:59.738391,"(3.1, 6.2, 4.617241379310345)","(15.0, 34.0, 29.0)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 375.0)","(2.3, 2.82, 2.8095238095238093)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.4, 6.4714285714285715)"
08-01-2023 17:07:00.843605,"(3.1, 5.9, 4.811111111111111)","(15.0, 34.0, 29.0)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 375.0)","(2.3, 2.82, 2.8095238095238093)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.4, 6.5875)"
08-01-2023 17:07:02.005990,"(3.1, 5.9, 4.811111111111111)","(15.0, 34.0, 29.0)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 375.0)","(2.3, 2.82, 2.8095238095238093)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.4, 6.5875)"
08-01-2023 17:07:03.187089,"(3.1, 5.9, 4.811111111111111)","(15.0, 34.0, 29.0)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 375.0)","(2.3, 2.82, 2.8095238095238093)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.4, 6.5875)"
08-01-2023 17:07:04.407042,"(3.1, 5.9, 4.811111111111111)","(15.0, 34.0, 29.0)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.78, 2.7714285714285714)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.4, 6.5875)"
08-01-2023 17:07:05.631957,"(3.1, 5.9, 4.811111111111111)","(15.0, 34.0, 29.0)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.78, 2.7333333333333334)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.4, 6.5875)"
08-01-2023 17:07:06.828440,"(3.1, 5.9, 4.811111111111111)","(15.0, 34.0, 29.0)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.74, 2.7333333333333334)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.4, 6.5875)"
08-01-2023 17:07:08.047913,"(3.1, 5.9, 4.811111111111111)","(15.0, 34.0, 29.0)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.74, 2.7333333333333334)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.4, 6.5875)"
08-01-2023 17:07:09.293614,"(3.1, 5.9, 4.811111111111111)","(15.0, 34.0, 29.0)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.74, 2.7333333333333334)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.4, 6.5875)"
08-01-2023 17:07:10.526359,"(3.1, 5.9, 4.811111111111111)","(15.0, 34.0, 29.0)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.74, 2.7333333333333334)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.4, 6.5875)"
08-01-2023 17:07:11.881108,"(3.1, 5.9, 4.811111111111111)","(15.0, 34.0, 29.0)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.74, 2.7021276595744683)","(5.0, 8.8, 8.525)","(26.0, 75.0, 50.5)","(5.5, 8.4, 6.5875)"
08-01-2023 17:07:13.257008,"(3.1, 5.9, 4.811111111111111)","(15.0, 34.0, 29.0)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 558.3333333333334)","(2.3, 2.72, 2.7021276595744683)","(5.0, 8.8, 8.16)","(26.0, 75.0, 50.5)","(5.5, 8.4, 7.081818181818182)"
08-01-2023 17:07:14.660851,"(3.1, 5.7, 4.8428571428571425)","(15.0, 34.0, 29.0)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 558.3333333333334)","(2.3, 2.72, 2.7523809523809524)","(5.0, 8.8, 6.8)","(26.0, 75.0, 50.5)","(5.5, 8.4, 6.5875)"
08-01-2023 17:07:16.361410,"(3.1, 5.7, 4.8428571428571425)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 558.3333333333334)","(2.3, 2.76, 2.7523809523809524)","(5.0, 7.8, 6.8315789473684205)","(26.0, 75.0, 50.5)","(5.5, 8.4, 7.225)"
08-01-2023 17:07:18.105784,"(3.1, 5.7, 4.8428571428571425)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 558.3333333333334)","(2.3, 2.76, 2.7142857142857144)","(5.0, 7.8, 6.75)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.225)"
08-01-2023 17:07:19.385246,"(3.1, 5.7, 4.8428571428571425)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 558.3333333333334)","(2.3, 2.72, 2.7142857142857144)","(5.0, 7.8, 6.75)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.49090909090909)"
08-01-2023 17:07:20.701245,"(3.1, 5.7, 4.8428571428571425)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 558.3333333333334)","(2.3, 2.72, 2.7142857142857144)","(5.0, 7.8, 6.75)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.49090909090909)"
08-01-2023 17:07:22.052597,"(3.1, 5.7, 4.8428571428571425)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 375.0)","(2.3, 2.72, 2.7142857142857144)","(5.0, 7.8, 6.75)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.49090909090909)"
08-01-2023 17:07:23.392219,"(3.1, 5.7, 4.8428571428571425)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 375.0)","(2.3, 2.72, 2.6701754385964915)","(5.0, 7.8, 6.75)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.49090909090909)"
08-01-2023 17:07:24.696584,"(3.1, 5.7, 4.8428571428571425)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.7, 2.6701754385964915)","(5.0, 7.8, 6.75)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.49090909090909)"
08-01-2023 17:07:25.949868,"(3.1, 5.7, 4.8428571428571425)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.7, 2.6816326530612247)","(5.0, 7.8, 6.75)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.49090909090909)"
08-01-2023 17:07:27.164345,"(3.1, 5.7, 4.8428571428571425)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.7, 2.6816326530612247)","(5.0, 7.8, 6.75)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.49090909090909)"
08-01-2023 17:07:28.313491,"(3.1, 5.7, 4.8428571428571425)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.7, 2.6816326530612247)","(5.0, 7.8, 6.75)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.49090909090909)"
08-01-2023 17:07:29.526387,"(3.1, 5.7, 4.8428571428571425)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.7, 2.668085106382979)","(5.0, 7.8, 6.75)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.49090909090909)"
08-01-2023 17:07:30.791476,"(3.1, 5.7, 4.8428571428571425)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.68, 2.668085106382979)","(5.0, 7.8, 6.75)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.49090909090909)"
08-01-2023 17:07:32.018823,"(3.1, 5.7, 5.266666666666667)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.68, 2.6816326530612247)","(5.0, 7.8, 6.75)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.49090909090909)"
08-01-2023 17:07:33.202176,"(3.1, 5.7, 5.266666666666667)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.7, 2.6816326530612247)","(5.0, 7.8, 6.75)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.49090909090909)"
08-01-2023 17:07:34.309969,"(3.1, 5.7, 5.3578947368421055)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.7, 2.6816326530612247)","(5.0, 7.8, 6.75)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.49090909090909)"
08-01-2023 17:07:35.373016,"(3.1, 5.7, 4.8428571428571425)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.7, 2.6714285714285717)","(5.0, 7.8, 6.75)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.49090909090909)"
08-01-2023 17:07:36.453538,"(3.1, 5.7, 4.977777777777778)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.68, 2.6571428571428575)","(5.0, 7.8, 6.811764705882353)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.49090909090909)"
08-01-2023 17:07:37.616198,"(3.1, 5.7, 5.2625)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 558.3333333333334)","(2.3, 2.68, 2.666666666666667)","(5.0, 7.8, 6.811764705882353)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.49090909090909)"
08-01-2023 17:07:38.772732,"(3.1, 5.7, 4.7625)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 558.3333333333334)","(2.3, 2.68, 2.666666666666667)","(5.0, 7.8, 6.811764705882353)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.49090909090909)"
08-01-2023 17:07:39.855568,"(3.1, 5.7, 5.2625)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 558.3333333333334)","(2.3, 2.68, 2.666666666666667)","(5.0, 7.8, 6.811764705882353)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.49090909090909)"
08-01-2023 17:07:40.981030,"(3.1, 5.7, 5.2625)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 558.3333333333334)","(2.3, 2.68, 2.666666666666667)","(5.0, 7.8, 6.811764705882353)","(26.0, 75.0, 50.5)","(5.5, 8.2, 7.076923076923077)"
08-01-2023 17:07:42.136311,"(3.1, 5.7, 5.2625)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 558.3333333333334)","(2.3, 2.66, 2.651063829787234)","(5.0, 7.8, 6.811764705882353)","(26.0, 75.0, 50.5)","(5.5, 8.0, 7.076923076923077)"
08-01-2023 17:07:43.224872,"(3.1, 5.7, 5.2625)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 558.3333333333334)","(2.3, 2.66, 2.651063829787234)","(5.0, 7.8, 6.811764705882353)","(26.0, 75.0, 50.5)","(5.5, 8.0, 7.076923076923077)"
08-01-2023 17:07:44.321548,"(3.1, 5.7, 5.2625)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 375.0)","(2.3, 2.66, 2.666666666666667)","(5.0, 7.8, 6.811764705882353)","(26.0, 75.0, 50.5)","(5.5, 8.0, 7.076923076923077)"
08-01-2023 17:07:45.431923,"(3.1, 5.7, 5.2625)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 375.0)","(2.3, 2.68, 2.666666666666667)","(5.0, 7.8, 6.811764705882353)","(26.0, 75.0, 50.5)","(5.5, 8.0, 7.076923076923077)"
08-01-2023 17:07:46.493451,"(3.1, 5.7, 5.2625)","(15.0, 34.0, 28.333333333333336)","(15.0, 40.0, 20.88888888888889)","(91.0, 650.0, 311.53846153846155)","(2.3, 2.68, 2.651063829787234)","(5.0, 7.8, 6.811764705882353)","(26.0, 75.0, 50.5)","(5.5, 8.0, 7.076923076923077)"
