,Dollar Signs,Brightly Staring,Aston Esme,Arkansas,All Inn Ryder,Black Tuxedo
08-01-2023 17:32:18.789820,"(2.1, 2.42, 2.4146341463414633)","(13.0, 26.0, 18.77777777777778)","(17.0, 42.0, 27.833333333333336)","(4.0, 6.2, 4.5375)","(21.0, 190.0, 53.111111111111114)","(2.7, 4.0, 3.8645833333333335)"
08-01-2023 17:32:19.695364,"(2.1, 2.42, 2.4146341463414633)","(13.0, 26.0, 18.77777777777778)","(17.0, 42.0, 27.833333333333336)","(4.0, 6.2, 4.5375)","(21.0, 190.0, 53.111111111111114)","(2.7, 4.0, 3.8645833333333335)"
08-01-2023 17:32:20.621425,"(2.1, 2.42, 2.4146341463414633)","(13.0, 26.0, 18.77777777777778)","(17.0, 42.0, 27.833333333333336)","(4.0, 6.2, 4.5375)","(21.0, 190.0, 53.111111111111114)","(2.7, 4.0, 3.8645833333333335)"
08-01-2023 17:32:21.514582,"(2.1, 2.42, 2.4146341463414633)","(13.0, 26.0, 18.77777777777778)","(17.0, 42.0, 27.833333333333336)","(4.0, 6.2, 4.5375)","(21.0, 190.0, 53.111111111111114)","(2.7, 4.0, 3.8645833333333335)"
08-01-2023 17:32:22.490332,"(2.1, 2.42, 2.4146341463414633)","(13.0, 26.0, 18.77777777777778)","(17.0, 42.0, 27.833333333333336)","(4.0, 6.2, 4.5375)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.8645833333333335)"
08-01-2023 17:32:23.477392,"(2.1, 2.42, 2.4146341463414633)","(13.0, 26.0, 18.77777777777778)","(17.0, 42.0, 27.833333333333336)","(4.0, 6.2, 4.5375)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.8645833333333335)"
08-01-2023 17:32:24.495175,"(2.1, 2.42, 2.4146341463414633)","(13.0, 26.0, 18.77777777777778)","(17.0, 42.0, 27.833333333333336)","(4.0, 6.2, 4.5375)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.8645833333333335)"
08-01-2023 17:32:25.534553,"(2.1, 2.42, 2.395)","(13.0, 26.0, 18.77777777777778)","(17.0, 42.0, 27.833333333333336)","(4.0, 6.2, 4.5375)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.625)"
08-01-2023 17:32:26.575230,"(2.1, 2.42, 2.395)","(13.0, 26.0, 18.77777777777778)","(17.0, 42.0, 27.833333333333336)","(4.0, 6.2, 4.5375)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.625)"
08-01-2023 17:32:27.633945,"(2.1, 2.42, 2.395)","(13.0, 26.0, 18.77777777777778)","(17.0, 42.0, 27.833333333333336)","(4.0, 6.2, 4.5375)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.75)"
08-01-2023 17:32:28.604566,"(2.1, 2.42, 2.395)","(13.0, 26.0, 19.055555555555557)","(17.0, 42.0, 27.833333333333336)","(4.0, 6.2, 4.9875)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.75)"
08-01-2023 17:32:29.598454,"(2.1, 2.42, 2.395)","(13.0, 26.0, 19.055555555555557)","(17.0, 42.0, 28.11111111111111)","(4.0, 5.3, 4.466666666666667)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.783333333333333)"
08-01-2023 17:32:30.518251,"(2.1, 2.42, 2.395)","(13.0, 26.0, 19.055555555555557)","(17.0, 42.0, 28.11111111111111)","(4.0, 5.3, 4.466666666666667)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.783333333333333)"
08-01-2023 17:32:31.521958,"(2.1, 2.42, 2.395)","(13.0, 26.0, 19.055555555555557)","(17.0, 42.0, 28.11111111111111)","(4.0, 6.4, 4.5625)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.6676470588235293)"
08-01-2023 17:32:32.404185,"(2.1, 2.42, 2.395)","(13.0, 26.0, 19.055555555555557)","(17.0, 42.0, 28.11111111111111)","(4.0, 6.2, 4.5375)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.75, 3.6676470588235293)"
08-01-2023 17:32:33.277836,"(2.1, 2.42, 2.395)","(13.0, 26.0, 19.055555555555557)","(17.0, 42.0, 28.11111111111111)","(4.0, 6.2, 4.5375)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.75, 3.6676470588235293)"
08-01-2023 17:32:34.174360,"(2.1, 2.42, 2.395)","(13.0, 26.0, 18.5)","(17.0, 42.0, 25.125)","(4.0, 6.2, 5.091666666666667)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.75, 3.6676470588235293)"
08-01-2023 17:32:35.099704,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.5375)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.75, 3.6676470588235293)"
08-01-2023 17:32:36.089648,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.5375)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.75, 3.8333333333333335)"
08-01-2023 17:32:37.063459,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.5375)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.8333333333333335)"
08-01-2023 17:32:38.033767,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.5375)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.65625)"
08-01-2023 17:32:38.966783,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 5.566666666666666)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.7)"
08-01-2023 17:32:39.946908,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 5.566666666666666)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.7)"
08-01-2023 17:32:40.868973,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 5.566666666666666)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.7)"
08-01-2023 17:32:41.826652,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 5.566666666666666)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.7)"
08-01-2023 17:32:42.790840,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 5.566666666666666)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.7)"
08-01-2023 17:32:43.770896,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 5.566666666666666)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.7)"
08-01-2023 17:32:44.721502,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 5.566666666666666)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.875)"
08-01-2023 17:32:45.662770,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 5.566666666666666)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.875)"
08-01-2023 17:32:46.574442,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 5.566666666666666)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.875)"
08-01-2023 17:32:47.517849,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 5.566666666666666)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.875)"
08-01-2023 17:32:48.418572,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 5.566666666666666)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.875)"
08-01-2023 17:32:49.390020,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 5.566666666666666)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.875)"
08-01-2023 17:32:50.346062,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 5.566666666666666)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.875)"
08-01-2023 17:32:51.272216,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 5.566666666666666)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.875)"
08-01-2023 17:32:52.197554,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 5.566666666666666)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.875)"
08-01-2023 17:32:53.103927,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.875)"
08-01-2023 17:32:53.972790,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.875)"
08-01-2023 17:32:54.860040,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.875)"
08-01-2023 17:32:55.779229,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.875)"
08-01-2023 17:32:56.736854,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.875)"
08-01-2023 17:32:57.779452,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.875)"
08-01-2023 17:32:58.780716,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.875)"
08-01-2023 17:32:59.810498,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 4.0, 3.71875)"
08-01-2023 17:33:00.743349,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.85, 3.71875)"
08-01-2023 17:33:01.705883,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.85, 3.71875)"
08-01-2023 17:33:02.584203,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.85, 3.71875)"
08-01-2023 17:33:03.454838,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.85, 3.71875)"
08-01-2023 17:33:04.390160,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.85, 3.71875)"
08-01-2023 17:33:05.271102,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.85, 3.71875)"
08-01-2023 17:33:06.278653,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.85, 3.71875)"
08-01-2023 17:33:07.156628,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.85, 3.71875)"
08-01-2023 17:33:08.082545,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.85, 3.71875)"
08-01-2023 17:33:08.944641,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.85, 3.71875)"
08-01-2023 17:33:09.905082,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.85, 3.455)"
08-01-2023 17:33:10.860330,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.95, 3.769047619047619)"
08-01-2023 17:33:11.843089,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.95, 3.4642857142857144)"
08-01-2023 17:33:12.827845,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.95, 3.792105263157895)"
08-01-2023 17:33:13.850111,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.95, 3.6)"
08-01-2023 17:33:14.787001,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.95, 3.8055555555555554)"
08-01-2023 17:33:15.752948,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.95, 3.607142857142857)"
08-01-2023 17:33:16.652599,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.95, 3.781578947368421)"
08-01-2023 17:33:17.505205,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 45.05882352941177)","(2.7, 3.95, 3.781578947368421)"
08-01-2023 17:33:18.443839,"(2.1, 2.42, 2.395)","(13.0, 26.0, 20.583333333333332)","(17.0, 42.0, 27.27777777777778)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 62.0)","(2.7, 3.95, 3.575)"
08-01-2023 17:33:19.420675,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 20.75)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.575)"
08-01-2023 17:33:20.434368,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 20.75)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.575)"
08-01-2023 17:33:21.448236,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 20.75)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.575)"
08-01-2023 17:33:22.500274,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 29.25)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.575)"
08-01-2023 17:33:23.446686,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 29.25)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.575)"
08-01-2023 17:33:24.448388,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 29.25)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.575)"
08-01-2023 17:33:25.379111,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 29.25)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.575)"
08-01-2023 17:33:26.308580,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 29.25)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.575)"
08-01-2023 17:33:27.222498,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.575)"
08-01-2023 17:33:28.149225,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 28.11111111111111)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.575)"
08-01-2023 17:33:29.107860,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 28.11111111111111)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.8055555555555554)"
08-01-2023 17:33:30.009522,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 28.11111111111111)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.8055555555555554)"
08-01-2023 17:33:30.906979,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 28.11111111111111)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.8055555555555554)"
08-01-2023 17:33:31.794519,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 28.11111111111111)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.8055555555555554)"
08-01-2023 17:33:32.700598,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.8055555555555554)"
08-01-2023 17:33:33.631620,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.8055555555555554)"
08-01-2023 17:33:34.613154,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.808823529411765)"
08-01-2023 17:33:35.600624,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.808823529411765)"
08-01-2023 17:33:36.625333,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.808823529411765)"
08-01-2023 17:33:37.587302,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.808823529411765)"
08-01-2023 17:33:38.594651,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.808823529411765)"
08-01-2023 17:33:39.479594,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.808823529411765)"
08-01-2023 17:33:40.346416,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.808823529411765)"
08-01-2023 17:33:41.287999,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.845652173913044)"
08-01-2023 17:33:42.261838,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 48.82352941176471)","(2.7, 3.95, 3.845652173913044)"
08-01-2023 17:33:43.290301,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 65.2)","(2.7, 3.95, 3.845652173913044)"
08-01-2023 17:33:44.351274,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 50.705882352941174)","(2.7, 3.95, 3.6357142857142857)"
08-01-2023 17:33:45.350726,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 50.705882352941174)","(2.7, 3.95, 3.6833333333333336)"
08-01-2023 17:33:46.354521,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 50.705882352941174)","(2.7, 3.95, 3.6833333333333336)"
08-01-2023 17:33:47.304265,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 50.705882352941174)","(2.7, 3.95, 3.6357142857142857)"
08-01-2023 17:33:48.219498,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 50.705882352941174)","(2.7, 3.95, 3.8583333333333334)"
08-01-2023 17:33:49.070834,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 50.705882352941174)","(2.7, 3.95, 3.8583333333333334)"
08-01-2023 17:33:49.984602,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 50.705882352941174)","(2.7, 3.95, 3.8452380952380953)"
08-01-2023 17:33:50.935279,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 50.705882352941174)","(2.7, 3.95, 3.725)"
08-01-2023 17:33:51.894032,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 50.705882352941174)","(2.7, 4.0, 3.7399999999999998)"
08-01-2023 17:33:52.847657,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 50.705882352941174)","(2.7, 3.8, 3.7399999999999998)"
08-01-2023 17:33:53.805265,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 50.705882352941174)","(2.7, 3.8, 3.7399999999999998)"
08-01-2023 17:33:54.700124,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 50.705882352941174)","(2.7, 3.8, 3.7399999999999998)"
08-01-2023 17:33:55.647648,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 21.166666666666668)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 50.705882352941174)","(2.7, 3.8, 3.7399999999999998)"
08-01-2023 17:33:56.677691,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 20.75)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 50.705882352941174)","(2.7, 3.8, 3.7399999999999998)"
08-01-2023 17:33:57.639652,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 20.75)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 50.705882352941174)","(2.7, 3.8, 3.7399999999999998)"
08-01-2023 17:33:58.542276,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 20.75)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 50.705882352941174)","(2.7, 3.8, 3.5999999999999996)"
08-01-2023 17:33:59.446818,"(2.1, 2.42, 2.395)","(13.0, 26.0, 16.416666666666668)","(17.0, 42.0, 20.75)","(4.0, 6.2, 4.7125)","(21.0, 190.0, 50.705882352941174)","(2.7, 3.8, 3.5999999999999996)"
