,Homebush Opal,Mable Jewel,Barbaras Angel,Smash Jagger,Kildys Whiskey,Goldstar Butters,Clarks A Lark,Culvie Bun
12-01-2023 14:08:47.580613,"(11.0, 19.5, 18.72222222222222)","(2.15, 2.44, 2.3756862745098037)","(7.0, 9.4, 9.325000000000001)","(16.0, 55.0, 30.833333333333332)","(31.0, 290.0, 280.7692307692307)","(9.0, 12.5, 10.911764705882353)","(4.4, 5.6, 5.43448275862069)","(8.5, 13.0, 12.166666666666666)"
12-01-2023 14:08:48.968363,"(11.0, 19.5, 18.72222222222222)","(2.15, 2.44, 2.3756862745098037)","(7.0, 9.4, 9.325000000000001)","(16.0, 55.0, 30.833333333333332)","(31.0, 290.0, 280.7692307692307)","(9.0, 12.5, 10.9375)","(4.4, 5.6, 5.43448275862069)","(8.5, 13.0, 11.428571428571429)"
12-01-2023 14:08:50.321142,"(11.0, 19.5, 18.72222222222222)","(2.15, 2.44, 2.3756862745098037)","(7.0, 9.4, 9.318181818181818)","(16.0, 55.0, 51.375)","(31.0, 290.0, 280.4)","(9.0, 12.5, 11.25)","(4.4, 5.6, 5.43448275862069)","(8.5, 11.5, 11.375)"
12-01-2023 14:08:51.646998,"(11.0, 19.5, 18.725806451612904)","(2.15, 2.44, 2.4690909090909092)","(7.0, 9.4, 9.318181818181818)","(16.0, 55.0, 51.375)","(31.0, 290.0, 280.4)","(9.0, 12.5, 11.25)","(4.4, 5.6, 5.43448275862069)","(8.5, 11.5, 11.40909090909091)"
12-01-2023 14:08:53.103596,"(11.0, 19.5, 18.25)","(2.15, 2.48, 2.4690909090909092)","(7.0, 9.4, 9.314285714285715)","(16.0, 55.0, 53.68181818181818)","(31.0, 290.0, 280.4)","(9.0, 12.5, 11.25)","(4.4, 5.6, 5.43448275862069)","(8.5, 11.5, 11.433333333333334)"
12-01-2023 14:08:54.738853,"(11.0, 19.5, 18.25)","(2.15, 2.48, 2.4690909090909092)","(7.0, 9.4, 9.314285714285715)","(16.0, 55.0, 48.0)","(31.0, 290.0, 280.4)","(8.5, 12.5, 11.25)","(4.4, 5.6, 5.43448275862069)","(8.5, 11.5, 11.433333333333334)"
12-01-2023 14:08:56.154926,"(11.0, 19.5, 18.25)","(2.1, 2.48, 2.4690909090909092)","(7.0, 9.4, 9.314285714285715)","(16.0, 55.0, 39.6)","(31.0, 290.0, 280.4)","(8.5, 12.5, 11.25)","(4.4, 5.6, 5.43448275862069)","(8.5, 11.5, 11.433333333333334)"
12-01-2023 14:08:57.504804,"(11.0, 19.5, 18.323529411764707)","(2.1, 2.48, 2.4690909090909092)","(7.0, 9.4, 9.314285714285715)","(16.0, 48.0, 39.6)","(31.0, 290.0, 280.4)","(8.5, 12.5, 11.25)","(4.4, 5.6, 5.394285714285714)","(8.5, 11.5, 11.433333333333334)"
12-01-2023 14:08:59.030625,"(11.0, 19.5, 19.1)","(2.1, 2.48, 2.4690909090909092)","(7.0, 9.4, 9.314285714285715)","(16.0, 48.0, 53.833333333333336)","(31.0, 290.0, 280.4)","(8.5, 12.5, 11.25)","(4.4, 5.6, 5.394285714285714)","(8.5, 11.5, 11.40909090909091)"
12-01-2023 14:09:00.647474,"(11.0, 19.5, 19.386363636363637)","(2.1, 2.48, 2.4690909090909092)","(7.0, 9.4, 9.314285714285715)","(16.0, 55.0, 53.833333333333336)","(31.0, 290.0, 280.4)","(8.5, 12.5, 11.25)","(4.4, 5.6, 5.394285714285714)","(8.5, 11.5, 11.40909090909091)"
12-01-2023 14:09:02.083937,"(11.0, 19.5, 19.386363636363637)","(2.1, 2.48, 2.4690909090909092)","(7.0, 9.4, 9.314285714285715)","(16.0, 55.0, 53.833333333333336)","(31.0, 290.0, 280.4)","(8.5, 12.5, 11.25)","(4.4, 5.6, 5.3652173913043475)","(8.5, 11.5, 11.40909090909091)"
12-01-2023 14:09:03.680716,"(11.0, 19.5, 19.386363636363637)","(2.1, 2.48, 2.435)","(7.0, 9.4, 9.25)","(16.0, 55.0, 45.400000000000006)","(31.0, 290.0, 280.4)","(8.5, 12.5, 11.68421052631579)","(4.4, 5.5, 5.395652173913043)","(8.5, 11.5, 11.441176470588236)"
12-01-2023 14:09:04.929543,"(11.0, 19.5, 19.386363636363637)","(2.1, 2.46, 2.4013793103448275)","(7.0, 9.4, 9.25)","(16.0, 50.0, 44.03703703703704)","(31.0, 290.0, 183.33333333333331)","(8.5, 12.0, 10.820512820512821)","(4.4, 5.5, 5.378571428571428)","(8.5, 11.5, 11.441176470588236)"
12-01-2023 14:09:06.344231,"(11.0, 19.5, 19.155172413793103)","(2.1, 2.46, 2.408)","(7.0, 9.4, 9.25)","(16.0, 50.0, 44.03703703703704)","(31.0, 200.0, 183.33333333333331)","(8.5, 12.0, 10.820512820512821)","(4.4, 5.5, 5.378571428571428)","(8.5, 11.5, 11.441176470588236)"
12-01-2023 14:09:07.695775,"(11.0, 19.5, 19.155172413793103)","(2.1, 2.44, 2.3825531914893614)","(7.0, 9.4, 9.25)","(16.0, 50.0, 39.432432432432435)","(31.0, 200.0, 183.33333333333331)","(8.5, 12.0, 11.0)","(4.4, 5.5, 5.535714285714286)","(8.5, 11.5, 11.441176470588236)"
12-01-2023 14:09:09.096939,"(11.0, 19.5, 19.155172413793103)","(2.1, 2.42, 2.38)","(7.0, 9.4, 9.25)","(16.0, 50.0, 43.15384615384615)","(31.0, 200.0, 183.33333333333331)","(8.5, 11.5, 10.96)","(4.4, 5.6, 5.483333333333333)","(8.5, 11.5, 11.441176470588236)"
12-01-2023 14:09:10.552387,"(11.0, 19.5, 19.155172413793103)","(2.1, 2.42, 2.38)","(7.0, 9.4, 9.25)","(16.0, 48.0, 43.15384615384615)","(31.0, 200.0, 183.33333333333331)","(8.5, 11.5, 10.96)","(4.4, 5.6, 5.483333333333333)","(8.5, 11.5, 11.441176470588236)"
12-01-2023 14:09:11.923583,"(11.0, 19.5, 19.403846153846153)","(2.1, 2.42, 2.38)","(7.0, 9.4, 9.25)","(16.0, 48.0, 29.666666666666668)","(31.0, 200.0, 183.33333333333331)","(8.5, 11.5, 10.96)","(4.4, 5.6, 5.483333333333333)","(8.5, 11.5, 11.441176470588236)"
12-01-2023 14:09:13.260740,"(11.0, 19.5, 19.403846153846153)","(2.1, 2.42, 2.38)","(7.0, 9.4, 9.22857142857143)","(16.0, 48.0, 39.87096774193548)","(31.0, 200.0, 138.23529411764707)","(8.5, 11.5, 10.272727272727273)","(4.4, 5.6, 5.483333333333333)","(8.5, 11.5, 11.441176470588236)"
12-01-2023 14:09:14.685701,"(11.0, 19.5, 19.403846153846153)","(2.1, 2.42, 2.38)","(7.0, 9.4, 9.22857142857143)","(16.0, 48.0, 39.46875)","(31.0, 200.0, 154.0)","(8.5, 11.5, 10.272727272727273)","(4.4, 5.6, 5.438461538461538)","(8.5, 11.5, 11.441176470588236)"
12-01-2023 14:09:16.064258,"(11.0, 19.5, 19.055555555555557)","(2.1, 2.42, 2.38)","(7.0, 9.4, 9.22857142857143)","(16.0, 48.0, 36.5)","(31.0, 180.0, 139.65517241379308)","(8.5, 11.5, 10.272727272727273)","(4.4, 5.6, 5.405882352941176)","(8.5, 11.5, 11.261904761904763)"
12-01-2023 14:09:17.441643,"(11.0, 20.0, 19.913793103448278)","(2.1, 2.42, 2.38)","(7.0, 9.4, 9.22857142857143)","(16.0, 48.0, 32.90625)","(31.0, 180.0, 115.0)","(8.5, 11.5, 10.620689655172415)","(4.4, 5.6, 5.561538461538461)","(8.5, 11.5, 11.261904761904763)"
12-01-2023 14:09:18.919399,"(11.0, 20.0, 19.9)","(2.1, 2.42, 2.3589473684210525)","(7.0, 9.6, 9.4)","(16.0, 48.0, 32.90625)","(31.0, 180.0, 115.0)","(8.5, 11.5, 10.620689655172415)","(4.4, 5.6, 5.56875)","(8.5, 11.5, 11.261904761904763)"
12-01-2023 14:09:20.306489,"(11.0, 20.0, 19.9)","(2.1, 2.42, 2.343921568627451)","(7.0, 9.6, 9.372413793103448)","(16.0, 48.0, 32.90625)","(31.0, 180.0, 115.0)","(8.5, 11.5, 10.567741935483872)","(4.4, 5.6, 5.593333333333334)","(8.5, 11.5, 11.195652173913043)"
12-01-2023 14:09:21.714924,"(11.0, 20.0, 19.9)","(2.1, 2.38, 2.3337777777777777)","(7.0, 9.6, 9.372413793103448)","(16.0, 48.0, 32.90625)","(31.0, 180.0, 115.0)","(8.5, 11.5, 10.567741935483872)","(4.4, 5.7, 5.62)","(8.5, 11.5, 11.195652173913043)"
12-01-2023 14:09:23.256459,"(11.0, 20.0, 19.9)","(2.1, 2.38, 2.3337777777777777)","(7.0, 9.6, 9.555555555555555)","(16.0, 48.0, 32.90625)","(31.0, 180.0, 118.42105263157895)","(8.5, 11.5, 10.567741935483872)","(4.4, 5.7, 5.642857142857143)","(8.5, 11.5, 11.086206896551724)"
12-01-2023 14:09:24.748753,"(11.0, 20.0, 19.9)","(2.1, 2.38, 2.315)","(7.0, 9.6, 9.555555555555555)","(16.0, 48.0, 32.72727272727273)","(31.0, 180.0, 118.42105263157895)","(8.5, 11.5, 10.567741935483872)","(4.4, 5.7, 5.690476190476191)","(8.5, 11.5, 11.086206896551724)"
12-01-2023 14:09:26.109376,"(11.0, 20.0, 19.9)","(2.1, 2.36, 2.3253658536585364)","(7.0, 9.6, 9.555555555555555)","(16.0, 48.0, 32.72727272727273)","(31.0, 180.0, 118.42105263157895)","(8.5, 11.5, 10.567741935483872)","(4.4, 5.7, 5.690476190476191)","(8.5, 11.5, 11.086206896551724)"
12-01-2023 14:09:27.437345,"(11.0, 20.0, 19.9)","(2.1, 2.34, 2.3253658536585364)","(7.0, 9.6, 9.555555555555555)","(16.0, 48.0, 32.72727272727273)","(31.0, 180.0, 96.92307692307692)","(8.5, 11.5, 10.48)","(4.4, 5.7, 5.690476190476191)","(8.5, 11.5, 11.086206896551724)"
12-01-2023 14:09:28.727252,"(11.0, 20.0, 19.846153846153847)","(2.1, 2.34, 2.3352631578947367)","(7.0, 9.6, 9.555555555555555)","(16.0, 48.0, 32.72727272727273)","(31.0, 180.0, 57.5)","(8.5, 11.5, 10.703125)","(4.4, 5.7, 5.690476190476191)","(8.5, 11.5, 11.208333333333334)"
12-01-2023 14:09:29.959721,"(11.0, 20.0, 19.666666666666668)","(2.1, 2.34, 2.3352631578947367)","(7.0, 9.6, 9.555555555555555)","(16.0, 48.0, 32.72727272727273)","(31.0, 60.0, 56.666666666666664)","(8.5, 11.5, 10.703125)","(4.4, 5.7, 5.690476190476191)","(8.5, 11.5, 11.369565217391305)"
12-01-2023 14:09:31.258837,"(11.0, 20.0, 19.666666666666668)","(2.1, 2.34, 2.32)","(7.0, 9.6, 9.555555555555555)","(16.0, 48.0, 32.72727272727273)","(31.0, 60.0, 56.666666666666664)","(8.5, 11.5, 10.703125)","(4.4, 5.7, 5.690476190476191)","(8.5, 11.5, 11.369565217391305)"
12-01-2023 14:09:32.658068,"(11.0, 20.0, 19.705882352941178)","(2.1, 2.34, 2.3023529411764705)","(7.0, 9.6, 9.555555555555555)","(16.0, 48.0, 31.5625)","(31.0, 60.0, 56.666666666666664)","(8.5, 11.5, 10.703125)","(4.4, 5.7, 5.690476190476191)","(8.5, 11.5, 11.369565217391305)"
12-01-2023 14:09:34.111976,"(11.0, 20.0, 19.82608695652174)","(2.1, 2.34, 2.2737931034482757)","(7.0, 9.6, 9.5)","(16.0, 46.0, 32.30769230769231)","(31.0, 60.0, 54.0)","(8.5, 11.5, 10.589285714285714)","(4.4, 5.7, 5.693939393939394)","(8.5, 11.5, 11.369565217391305)"
12-01-2023 14:09:35.475727,"(11.0, 20.0, 19.82608695652174)","(2.1, 2.34, 2.327027027027027)","(7.0, 9.8, 9.870000000000001)","(16.0, 44.0, 37.75)","(31.0, 60.0, 56.470588235294116)","(8.5, 11.5, 10.51923076923077)","(4.4, 5.7, 5.711111111111111)","(8.5, 11.5, 11.369565217391305)"
12-01-2023 14:09:36.849337,"(11.0, 20.0, 19.82608695652174)","(2.1, 2.34, 2.290153846153846)","(7.0, 10.5, 9.882352941176471)","(16.0, 42.0, 37.75)","(31.0, 60.0, 56.470588235294116)","(8.5, 11.5, 10.675)","(4.4, 5.9, 5.76)","(8.5, 11.5, 11.369565217391305)"
12-01-2023 14:09:38.225266,"(11.0, 20.0, 19.615384615384617)","(2.1, 2.34, 2.2525581395348837)","(7.0, 10.5, 10.033333333333333)","(17.0, 42.0, 37.5)","(31.0, 60.0, 55.0)","(8.5, 11.5, 10.38846153846154)","(4.4, 5.9, 5.800000000000001)","(8.5, 11.5, 11.369565217391305)"
12-01-2023 14:09:39.635993,"(11.0, 20.0, 19.677419354838708)","(2.1, 2.26, 2.252)","(7.0, 10.5, 10.710344827586207)","(17.0, 42.0, 37.5)","(31.0, 60.0, 58.285714285714285)","(8.5, 11.5, 10.38846153846154)","(4.4, 5.9, 5.828571428571429)","(8.5, 11.5, 11.369565217391305)"
12-01-2023 14:09:41.032754,"(11.0, 20.0, 19.875)","(2.1, 2.26, 2.2540740740740737)","(7.0, 11.0, 10.576923076923077)","(16.0, 42.0, 37.5)","(31.0, 60.0, 49.55555555555556)","(8.5, 11.5, 10.346153846153847)","(4.4, 5.9, 5.8235294117647065)","(8.5, 11.5, 11.714285714285714)"
12-01-2023 14:09:42.289963,"(11.0, 20.0, 19.875)","(2.1, 2.26, 2.255488721804511)","(7.0, 11.0, 10.545454545454545)","(16.0, 42.0, 38.6)","(31.0, 110.0, 73.0)","(8.5, 11.0, 10.790322580645162)","(4.4, 5.9, 5.852380952380953)","(8.5, 12.0, 12.115384615384615)"
12-01-2023 14:09:43.566362,"(11.0, 21.0, 20.017857142857142)","(2.1, 2.18, 2.289047619047619)","(7.0, 11.0, 10.166666666666666)","(17.0, 42.0, 39.42857142857143)","(31.0, 100.0, 73.0)","(8.5, 11.0, 11.216981132075471)","(4.4, 5.9, 5.800000000000001)","(8.5, 12.5, 12.023809523809524)"
12-01-2023 14:09:44.988930,"(11.0, 21.0, 22.0)","(2.1, 2.3, 2.2575862068965518)","(7.0, 11.0, 10.404545454545454)","(17.0, 42.0, 39.42857142857143)","(31.0, 100.0, 73.0)","(8.5, 11.5, 10.833333333333334)","(4.4, 5.9, 5.733333333333333)","(8.5, 12.5, 12.0)"
12-01-2023 14:09:46.360233,"(11.0, 23.0, 22.0)","(2.1, 2.28, 2.212)","(7.0, 10.5, 10.307692307692308)","(17.0, 42.0, 39.42857142857143)","(31.0, 100.0, 73.0)","(8.5, 11.0, 10.873015873015873)","(4.4, 5.9, 5.8500000000000005)","(8.5, 12.5, 12.12962962962963)"
12-01-2023 14:09:47.788234,"(11.0, 23.0, 22.454545454545453)","(2.1, 2.26, 2.2333333333333334)","(7.0, 11.0, 10.461538461538462)","(17.0, 42.0, 39.42857142857143)","(31.0, 100.0, 73.0)","(8.5, 11.0, 10.797101449275363)","(4.4, 5.9, 5.865714285714286)","(8.5, 12.5, 11.934782608695652)"
12-01-2023 14:09:49.173951,"(11.0, 23.0, 22.714285714285715)","(2.1, 2.26, 2.2333333333333334)","(7.0, 11.0, 10.1)","(17.0, 42.0, 39.42857142857143)","(31.0, 100.0, 52.0)","(8.5, 11.0, 10.797101449275363)","(4.4, 5.9, 5.865714285714286)","(8.5, 12.5, 11.934782608695652)"
12-01-2023 14:09:50.602759,"(13.0, 23.0, 22.714285714285715)","(2.05, 2.26, 2.245)","(7.0, 10.5, 10.292592592592593)","(17.0, 42.0, 32.30769230769231)","(31.0, 100.0, 50.15384615384615)","(8.5, 11.0, 10.901639344262295)","(4.4, 5.9, 5.865714285714286)","(8.5, 12.5, 11.934782608695652)"
12-01-2023 14:09:51.962190,"(13.0, 22.0, 21.80952380952381)","(2.05, 2.28, 2.228)","(7.0, 10.5, 10.257692307692308)","(17.0, 42.0, 29.684210526315788)","(31.0, 100.0, 67.15789473684211)","(8.5, 11.0, 10.859375)","(4.4, 5.9, 5.865714285714286)","(8.5, 12.5, 11.934782608695652)"
12-01-2023 14:09:53.260224,"(13.0, 22.0, 21.80952380952381)","(2.05, 2.26, 2.2111111111111112)","(7.0, 10.5, 10.257692307692308)","(17.0, 42.0, 29.294117647058822)","(31.0, 100.0, 68.22222222222223)","(8.5, 11.0, 10.857142857142858)","(4.4, 5.9, 5.716666666666667)","(8.5, 12.5, 11.934782608695652)"
12-01-2023 14:09:54.612603,"(13.0, 22.0, 21.8125)","(2.05, 2.26, 2.2096)","(7.0, 10.5, 10.340909090909092)","(17.0, 42.0, 29.294117647058822)","(31.0, 100.0, 69.89473684210526)","(8.5, 11.0, 10.857142857142858)","(4.4, 5.9, 5.720000000000001)","(8.5, 12.5, 11.934782608695652)"
12-01-2023 14:09:56.010251,"(13.0, 22.0, 21.8125)","(2.05, 2.26, 2.204)","(7.0, 10.5, 10.390625)","(17.0, 42.0, 32.72727272727273)","(31.0, 100.0, 68.73684210526315)","(8.5, 11.0, 10.857142857142858)","(4.4, 5.9, 5.720000000000001)","(8.5, 12.5, 11.934782608695652)"
12-01-2023 14:09:57.355745,"(13.0, 22.0, 21.8125)","(2.05, 2.26, 2.204)","(7.0, 10.5, 10.275)","(17.0, 42.0, 29.5)","(31.0, 100.0, 72.76190476190476)","(8.5, 11.0, 10.764705882352942)","(4.4, 5.9, 5.866666666666667)","(8.5, 12.5, 12.182926829268293)"
12-01-2023 14:09:58.796107,"(13.0, 25.0, 22.77777777777778)","(2.05, 2.24, 2.2192592592592595)","(7.0, 10.5, 10.191176470588236)","(17.0, 40.0, 29.23076923076923)","(31.0, 100.0, 72.76190476190476)","(8.5, 11.0, 10.80327868852459)","(4.4, 5.9, 5.865517241379311)","(8.5, 12.5, 12.344444444444445)"
12-01-2023 14:10:00.467249,"(13.0, 25.0, 23.22222222222222)","(2.05, 2.24, 2.2188679245283023)","(7.0, 10.5, 10.191176470588236)","(17.0, 40.0, 30.5)","(31.0, 100.0, 72.76190476190476)","(8.5, 11.0, 10.80327868852459)","(4.4, 5.9, 5.8500000000000005)","(8.5, 12.5, 12.344444444444445)"
12-01-2023 14:10:01.920961,"(13.0, 24.0, 22.5)","(2.05, 2.24, 2.2)","(7.0, 10.5, 10.275)","(17.0, 38.0, 28.57142857142857)","(31.0, 100.0, 72.76190476190476)","(8.5, 11.0, 10.785714285714286)","(4.4, 5.9, 5.85483870967742)","(8.5, 12.5, 12.39090909090909)"
12-01-2023 14:10:03.258801,"(13.0, 24.0, 23.8)","(2.05, 2.2, 2.1602453987730064)","(7.0, 10.5, 10.275)","(17.0, 38.0, 33.285714285714285)","(31.0, 100.0, 74.0)","(8.5, 11.0, 10.772727272727273)","(4.4, 5.9, 5.954545454545454)","(8.5, 12.5, 12.482758620689655)"
12-01-2023 14:10:04.629717,"(13.0, 25.0, 23.8)","(2.05, 2.2, 2.1602453987730064)","(7.0, 10.5, 10.113793103448277)","(17.0, 38.0, 32.5)","(31.0, 100.0, 83.33333333333334)","(8.5, 11.5, 10.8)","(4.4, 6.0, 5.944444444444445)","(8.5, 12.5, 12.48076923076923)"
12-01-2023 14:10:05.921033,"(13.0, 25.0, 23.8)","(2.05, 2.2, 2.1602459016393443)","(7.0, 10.5, 10.103333333333333)","(17.0, 38.0, 32.5)","(31.0, 100.0, 83.33333333333334)","(8.5, 11.5, 10.8)","(4.4, 6.0, 5.892307692307692)","(8.5, 12.5, 12.5)"
12-01-2023 14:10:07.272357,"(13.0, 25.0, 24.6)","(2.05, 2.2, 2.1602409638554216)","(7.0, 10.5, 10.0275)","(17.0, 38.0, 28.833333333333332)","(31.0, 100.0, 83.33333333333334)","(8.5, 11.5, 10.653846153846153)","(4.4, 6.0, 5.892307692307692)","(8.5, 13.0, 12.12)"
12-01-2023 14:10:08.679762,"(13.0, 25.0, 23.29787234042553)","(2.05, 2.2, 2.1660000000000004)","(7.0, 10.5, 10.045945945945947)","(17.0, 38.0, 31.0)","(31.0, 100.0, 80.0)","(8.5, 11.5, 10.653846153846153)","(4.4, 6.0, 5.870588235294117)","(8.5, 13.0, 12.096774193548388)"
12-01-2023 14:10:10.172224,"(13.0, 25.0, 23.18181818181818)","(2.05, 2.18, 2.1772670807453416)","(7.0, 10.5, 9.958064516129033)","(17.0, 38.0, 31.0)","(31.0, 100.0, 85.71428571428572)","(8.5, 11.5, 10.653846153846153)","(4.4, 6.0, 5.870588235294117)","(8.5, 13.0, 12.096774193548388)"
12-01-2023 14:10:12.122375,"(13.0, 25.0, 23.46153846153846)","(2.05, 2.18, 2.1038951310861425)","(7.0, 10.5, 9.9)","(17.0, 38.0, 31.0)","(31.0, 100.0, 65.38461538461539)","(8.5, 11.5, 10.826530612244898)","(4.4, 6.0, 5.892307692307692)","(8.5, 13.0, 12.096774193548388)"
12-01-2023 14:10:15.029059,"(13.0, 25.0, 23.367346938775512)","(2.05, 2.18, 2.101732283464567)","(7.0, 10.5, 10.033333333333333)","(17.0, 38.0, 31.0)","(31.0, 100.0, 70.0)","(8.5, 11.5, 10.826530612244898)","(4.4, 6.0, 5.892307692307692)","(8.5, 14.0, 13.021739130434783)"
12-01-2023 14:10:16.575893,"(13.0, 25.0, 23.367346938775512)","(2.0, 2.18, 2.1314285714285717)","(7.0, 10.5, 9.85)","(18.0, 38.0, 31.25)","(31.0, 100.0, 67.27272727272728)","(9.0, 11.5, 10.895833333333334)","(4.6, 6.0, 6.183495145631068)","(8.5, 14.0, 15.954545454545455)"
12-01-2023 14:10:18.120686,"(13.0, 25.0, 23.4)","(2.0, 2.16, 2.020591133004926)","(7.5, 10.0, 9.92)","(18.0, 38.0, 31.6)","(31.0, 100.0, 67.27272727272728)","(9.0, 11.0, 10.933962264150944)","(4.6, 6.2, 6.196791443850268)","(8.5, 16.0, 15.96875)"
12-01-2023 14:10:19.524624,"(13.0, 25.0, 23.7)","(2.0, 2.06, 2.0546534653465347)","(7.5, 10.0, 9.963636363636363)","(18.0, 38.0, 33.82608695652174)","(31.0, 100.0, 67.27272727272728)","(9.0, 11.5, 10.976190476190476)","(4.6, 6.2, 6.4887096774193544)","(8.5, 16.0, 15.971428571428572)"
12-01-2023 14:10:20.920396,"(13.0, 24.0, 23.511627906976745)","(2.0, 2.06, 2.0428571428571427)","(7.5, 10.0, 9.973333333333333)","(18.0, 38.0, 35.09090909090909)","(31.0, 100.0, 67.27272727272728)","(9.0, 11.5, 10.976190476190476)","(4.6, 6.6, 6.453237410071942)","(8.5, 16.0, 16.133333333333333)"
12-01-2023 14:10:22.461145,"(13.0, 24.0, 22.367088607594937)","(2.0, 2.06, 2.08)","(7.5, 10.0, 9.96)","(18.0, 38.0, 29.53846153846154)","(31.0, 100.0, 91.5625)","(9.0, 11.5, 11.583333333333334)","(4.6, 6.6, 6.201515151515152)","(8.5, 16.5, 15.75)"
12-01-2023 14:10:23.945563,"(13.0, 24.0, 22.367088607594937)","(2.0, 2.12, 2.05)","(7.5, 10.0, 9.992207792207791)","(18.0, 30.0, 29.666666666666668)","(31.0, 100.0, 95.0)","(9.0, 12.0, 11.686046511627907)","(4.6, 6.4, 6.212121212121212)","(9.0, 16.5, 14.976923076923077)"
12-01-2023 14:10:25.352044,"(13.0, 24.0, 22.256756756756758)","(2.0, 2.08, 2.076111111111111)","(7.5, 10.0, 10.28)","(18.0, 30.0, 31.57142857142857)","(31.0, 100.0, 89.28571428571428)","(9.0, 12.0, 11.833333333333334)","(4.6, 6.4, 6.113368983957219)","(9.0, 16.5, 14.891304347826086)"
12-01-2023 14:10:27.392905,"(13.0, 24.0, 22.183098591549296)","(2.0, 2.08, 2.073809523809524)","(7.5, 10.5, 9.69)","(18.0, 38.0, 33.285714285714285)","(31.0, 100.0, 89.28571428571428)","(9.0, 12.0, 11.294117647058824)","(4.6, 6.4, 6.105472636815921)","(9.0, 16.5, 15.743589743589745)"
12-01-2023 14:10:30.355111,"(13.0, 23.0, 22.365853658536587)","(1.95, 2.12, 2.1010526315789475)","(7.5, 10.5, 9.886363636363637)","(18.0, 34.0, 31.142857142857142)","(31.0, 100.0, 89.28571428571428)","(9.0, 12.0, 11.76)","(4.6, 6.4, 6.108163265306122)","(9.0, 14.5, 13.783333333333333)"
12-01-2023 14:10:31.925850,"(13.0, 23.0, 22.473684210526315)","(1.95, 2.12, 2.026190476190476)","(7.5, 10.5, 10.086363636363636)","(19.0, 34.0, 31.0)","(31.0, 100.0, 86.66666666666666)","(9.0, 12.0, 11.294117647058824)","(4.6, 6.4, 6.119607843137255)","(9.0, 14.5, 13.783333333333333)"
12-01-2023 14:10:33.866551,"(13.0, 23.0, 22.51219512195122)","(1.95, 2.06, 2.0237956204379564)","(7.5, 10.5, 10.15)","(19.0, 34.0, 32.63636363636364)","(31.0, 100.0, 88.88888888888889)","(9.0, 12.0, 11.294117647058824)","(4.6, 6.4, 6.114018691588785)","(9.0, 14.5, 13.783333333333333)"
12-01-2023 14:10:35.488578,"(13.0, 23.0, 22.365853658536587)","(1.95, 2.06, 2.0237956204379564)","(7.5, 10.5, 9.994444444444445)","(19.0, 34.0, 32.63636363636364)","(31.0, 100.0, 88.88888888888889)","(9.0, 12.0, 11.727272727272727)","(4.6, 6.4, 6.114018691588785)","(9.0, 14.5, 13.783333333333333)"
12-01-2023 14:10:37.076438,"(13.0, 23.0, 22.365853658536587)","(1.95, 2.06, 2.0228985507246375)","(7.5, 10.5, 9.994444444444445)","(19.0, 34.0, 32.63636363636364)","(31.0, 100.0, 80.8)","(9.0, 12.0, 11.74468085106383)","(4.6, 6.4, 6.107177033492823)","(9.0, 14.5, 14.07843137254902)"
12-01-2023 14:10:38.870636,"(13.0, 23.0, 22.35)","(1.95, 2.06, 2.0238834951456313)","(7.5, 10.5, 9.994444444444445)","(19.0, 34.0, 32.63636363636364)","(31.0, 100.0, 79.0)","(9.0, 12.0, 11.74468085106383)","(4.6, 6.4, 6.107177033492823)","(9.0, 14.5, 14.07843137254902)"
12-01-2023 14:10:40.329214,"(13.0, 23.0, 22.35)","(1.95, 2.06, 2.006346153846154)","(7.5, 10.5, 9.994444444444445)","(19.0, 34.0, 32.10526315789474)","(31.0, 100.0, 81.25)","(9.0, 12.0, 12.075)","(4.6, 6.4, 6.107177033492823)","(9.0, 14.5, 14.032608695652174)"
12-01-2023 14:10:41.706534,"(13.0, 23.0, 22.227272727272727)","(1.95, 2.06, 2.0078504672897197)","(7.5, 10.5, 9.964705882352941)","(19.0, 34.0, 32.434782608695656)","(31.0, 100.0, 81.25)","(9.0, 12.5, 11.75)","(4.6, 6.4, 6.107177033492823)","(9.0, 14.5, 14.032608695652174)"
12-01-2023 14:10:43.053461,"(14.0, 23.0, 22.227272727272727)","(1.95, 2.06, 2.0078504672897197)","(7.5, 10.5, 9.964705882352941)","(19.0, 34.0, 32.434782608695656)","(31.0, 100.0, 81.25)","(9.0, 12.5, 11.75)","(4.6, 6.4, 6.107177033492823)","(9.0, 14.5, 14.032608695652174)"
12-01-2023 14:10:44.409315,"(14.0, 23.0, 22.35)","(1.95, 2.06, 2.0078504672897197)","(7.5, 10.5, 9.964705882352941)","(19.0, 34.0, 32.434782608695656)","(31.0, 100.0, 91.66666666666667)","(9.0, 12.5, 11.75)","(4.6, 6.4, 6.1)","(9.0, 14.5, 14.032608695652174)"
12-01-2023 14:10:45.737793,"(14.0, 23.0, 22.35)","(1.95, 2.06, 1.9993333333333334)","(7.5, 10.5, 9.964705882352941)","(19.0, 34.0, 32.434782608695656)","(31.0, 100.0, 91.66666666666667)","(9.0, 12.5, 11.9)","(4.6, 6.4, 6.102)","(9.0, 14.5, 14.125)"
