,Spots Like Forty,Energizer Miss,Sweptail,Cumbria Dave,Venetian Fury
09-01-2023 17:55:30.717828,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 19.1)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:31.584383,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 19.1)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:32.428160,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:33.324384,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:34.255230,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:35.190025,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:36.130365,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:37.091570,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:37.895016,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:38.751173,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:39.649731,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:40.652599,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:41.792281,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:42.824741,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:43.840833,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:44.928971,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:46.180522,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:47.328031,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:48.403785,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:49.293896,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:50.149388,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:50.981988,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:51.799144,"(5.5, 11.5, 7.300000000000001)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:52.689900,"(5.5, 12.0, 9.255)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:53.575900,"(5.5, 12.0, 9.255)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:54.439950,"(5.5, 12.0, 9.255)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:55.328627,"(5.5, 12.0, 9.255)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:56.193624,"(5.5, 12.0, 7.846153846153847)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:57.042783,"(5.5, 12.0, 7.846153846153847)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:57.866332,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:58.693975,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:55:59.573222,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:00.449676,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:01.357853,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:02.245126,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:03.109137,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:03.957714,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:04.756680,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:05.601787,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:06.501605,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:07.459021,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:08.414590,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:09.365536,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:10.287547,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:11.188795,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:12.149977,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:13.070520,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:13.944604,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:14.890370,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:15.810740,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:16.752998,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:17.647623,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:18.570634,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:19.471023,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:20.355810,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:21.229618,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:22.172572,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:23.109138,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:24.013422,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:25.059499,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:26.173271,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:27.180020,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:28.200781,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:29.134276,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:30.044456,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:30.922445,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:31.964123,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:32.888751,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:33.878355,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:34.854253,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:35.801314,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:36.808331,"(5.5, 13.0, 9.6)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:37.724148,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:38.664095,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:39.595986,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:40.682732,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:41.683723,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:42.603346,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:43.604856,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:44.525213,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:45.424980,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:46.508068,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:47.437612,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:48.349870,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:49.256345,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:50.302606,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:51.261428,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:52.164823,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:53.096591,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:54.022941,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:54.920793,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:55.721865,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:56.589888,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:57.468579,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:58.377345,"(5.5, 13.0, 6.61)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:56:59.323718,"(5.5, 13.0, 9.805)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:57:00.413778,"(5.5, 13.0, 9.805)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:57:01.434712,"(5.5, 13.0, 9.805)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:57:02.407627,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:57:03.458925,"(5.5, 13.0, 8.153846153846153)","(2.1, 2.38, 2.35978947368421)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:57:04.571835,"(5.5, 12.0, 10.0)","(2.1, 2.38, 2.32)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.75)","(5.5, 8.8, 7.04)"
09-01-2023 17:57:05.667695,"(5.5, 12.0, 10.0)","(2.1, 2.38, 2.236)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 18.875)","(5.5, 7.6, 8.292307692307693)"
09-01-2023 17:57:06.796496,"(5.5, 12.0, 10.0)","(2.1, 2.38, 2.32)","(3.1, 5.5, 3.5538461538461537)","(11.0, 21.0, 18.875)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:57:07.827820,"(5.5, 12.0, 10.0)","(2.1, 2.38, 2.32)","(3.1, 5.5, 3.5538461538461537)","(11.0, 21.0, 18.875)","(5.5, 8.8, 6.359999999999999)"
09-01-2023 17:57:08.779893,"(5.5, 12.0, 9.1)","(2.1, 2.38, 2.32)","(3.1, 5.5, 3.5538461538461537)","(11.0, 21.0, 18.875)","(5.5, 9.4, 6.359999999999999)"
09-01-2023 17:57:09.796941,"(5.5, 11.5, 9.91)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.5096153846153846)","(11.0, 21.0, 19.0)","(5.5, 9.2, 7.074999999999999)"
09-01-2023 17:57:10.778745,"(5.5, 11.5, 9.91)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.5096153846153846)","(11.0, 21.0, 19.0)","(5.5, 9.2, 7.074999999999999)"
09-01-2023 17:57:11.771436,"(5.5, 11.5, 9.314285714285715)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.6259259259259258)","(11.0, 21.0, 19.0)","(5.5, 9.2, 7.074999999999999)"
09-01-2023 17:57:12.741950,"(5.5, 11.5, 9.314285714285715)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.598076923076923)","(11.0, 21.0, 19.0)","(5.5, 8.8, 7.25)"
09-01-2023 17:57:13.672292,"(5.5, 11.5, 9.314285714285715)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.598076923076923)","(11.0, 21.0, 19.0)","(5.5, 8.8, 7.25)"
09-01-2023 17:57:14.630082,"(5.5, 11.5, 9.314285714285715)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.4653846153846155)","(11.0, 21.0, 19.0)","(5.5, 8.8, 7.085714285714285)"
09-01-2023 17:57:15.562820,"(5.5, 11.5, 10.03)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.4653846153846155)","(11.0, 21.0, 19.0)","(5.5, 8.8, 7.085714285714285)"
09-01-2023 17:57:16.516370,"(5.5, 11.5, 10.03)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 19.0)","(5.5, 8.8, 6.9714285714285715)"
09-01-2023 17:57:17.529028,"(5.5, 11.5, 10.03)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.89)","(11.0, 21.0, 19.0)","(5.5, 8.8, 7.085714285714285)"
09-01-2023 17:57:18.528485,"(5.5, 11.5, 9.485714285714286)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.6865384615384618)","(11.0, 21.0, 19.0)","(5.5, 8.8, 7.085714285714285)"
09-01-2023 17:57:19.460281,"(5.5, 11.5, 9.485714285714286)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.6865384615384618)","(11.0, 21.0, 19.0)","(5.5, 8.8, 7.085714285714285)"
09-01-2023 17:57:20.368993,"(5.5, 12.0, 10.75)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.7962962962962963)","(11.0, 21.0, 19.0)","(5.5, 8.8, 7.25)"
09-01-2023 17:57:21.319377,"(5.5, 12.0, 10.75)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.775)","(11.0, 21.0, 19.0)","(5.5, 8.8, 7.085714285714285)"
09-01-2023 17:57:22.222764,"(5.5, 12.0, 10.75)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.775)","(11.0, 21.0, 19.0)","(5.5, 8.8, 7.085714285714285)"
09-01-2023 17:57:23.127161,"(5.5, 12.0, 10.75)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.6865384615384618)","(11.0, 21.0, 19.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:57:24.055374,"(5.5, 12.0, 10.4)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.4653846153846155)","(11.0, 21.0, 19.0)","(5.5, 8.8, 6.9714285714285715)"
09-01-2023 17:57:24.986017,"(5.5, 12.0, 10.4)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.4653846153846155)","(11.0, 21.0, 19.0)","(5.5, 8.8, 6.9714285714285715)"
09-01-2023 17:57:26.020674,"(5.5, 12.0, 10.4)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.5833333333333335)","(11.0, 21.0, 19.0)","(5.5, 8.8, 7.085714285714285)"
09-01-2023 17:57:27.049318,"(5.5, 12.0, 10.85)","(2.1, 2.38, 2.302857142857143)","(3.1, 5.5, 3.5538461538461537)","(11.0, 21.0, 19.0)","(5.5, 8.8, 7.085714285714285)"
