,Rocky Reef,Jonah Love,Canent Percy,Hes Got Swagger,Go Jack,Kinloch Cutie,Bobby Rissole
09-01-2023 18:31:29.913818,"(2.05, 3.05, 2.2055555555555557)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 468.33333333333337)","(2.6, 4.2, 2.8525)","(51.0, 410.0, 188.46153846153845)","(6.5, 12.0, 8.25)","(21.0, 95.0, 59.5)"
09-01-2023 18:31:31.038359,"(2.05, 3.05, 2.2055555555555557)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 468.33333333333337)","(2.6, 4.2, 2.8525)","(51.0, 410.0, 188.46153846153845)","(6.5, 12.0, 8.25)","(21.0, 95.0, 59.5)"
09-01-2023 18:31:32.090354,"(2.05, 3.05, 2.2055555555555557)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 468.33333333333337)","(2.6, 4.2, 2.8525)","(51.0, 410.0, 188.46153846153845)","(6.5, 12.0, 8.25)","(21.0, 95.0, 59.5)"
09-01-2023 18:31:33.198101,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 468.33333333333337)","(2.6, 4.2, 2.8525)","(51.0, 410.0, 188.46153846153845)","(6.5, 12.0, 8.25)","(21.0, 95.0, 59.5)"
09-01-2023 18:31:34.313675,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 468.33333333333337)","(2.6, 4.2, 2.8525)","(51.0, 410.0, 188.46153846153845)","(6.5, 12.0, 8.25)","(21.0, 95.0, 59.5)"
09-01-2023 18:31:35.431083,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 468.33333333333337)","(2.6, 4.2, 2.8525)","(51.0, 410.0, 188.46153846153845)","(6.5, 12.0, 8.25)","(21.0, 95.0, 59.5)"
09-01-2023 18:31:36.602428,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 468.33333333333337)","(2.6, 4.2, 2.8525)","(51.0, 410.0, 188.46153846153845)","(6.5, 12.0, 8.25)","(21.0, 95.0, 59.5)"
09-01-2023 18:31:37.893173,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 468.33333333333337)","(2.6, 4.2, 2.8525)","(51.0, 410.0, 188.46153846153845)","(6.5, 12.0, 8.25)","(21.0, 95.0, 59.5)"
09-01-2023 18:31:39.055038,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 468.33333333333337)","(2.6, 4.2, 2.8525)","(51.0, 410.0, 188.46153846153845)","(6.5, 12.0, 8.25)","(21.0, 95.0, 59.5)"
09-01-2023 18:31:40.166977,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 468.33333333333337)","(2.6, 4.2, 2.8525)","(51.0, 410.0, 155.88235294117646)","(6.5, 12.0, 8.25)","(21.0, 95.0, 59.5)"
09-01-2023 18:31:41.295307,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 468.33333333333337)","(2.6, 4.2, 2.8525)","(51.0, 410.0, 230.0)","(6.5, 12.0, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:31:42.448913,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 4.2, 2.8525)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:31:43.577978,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 4.2, 2.8525)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:31:44.694416,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 4.2, 2.8525)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:31:45.800578,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 4.2, 2.8525)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:31:46.916978,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 4.2, 2.8525)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:31:48.016969,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 4.2, 2.8525)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:31:49.200146,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 4.2, 2.743846153846154)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:31:50.417799,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.75, 2.7675)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:31:51.601508,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.95, 2.7675)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:31:52.796227,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.95, 2.7675)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:31:53.944484,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.95, 2.7675)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:31:55.059896,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.95, 2.7675)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:31:56.181535,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.95, 2.7675)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:31:57.273280,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.95, 2.7675)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:31:58.393761,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.95, 2.7675)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:31:59.526226,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.95, 2.7675)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:32:00.624701,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.95, 2.7675)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:32:01.695015,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.95, 2.7675)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:32:02.826350,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.95, 2.7675)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:32:04.054303,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.95, 2.7675)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:32:05.304616,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.95, 2.7675)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:32:06.529553,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.95, 2.7675)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:32:07.854659,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.95, 2.7675)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.375)","(21.0, 95.0, 51.25)"
09-01-2023 18:32:09.104918,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.95, 2.7675)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.714285714285715)","(21.0, 95.0, 51.25)"
09-01-2023 18:32:10.182195,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.95, 2.7675)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.714285714285715)","(21.0, 95.0, 51.25)"
09-01-2023 18:32:11.243238,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 8.96923076923077)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.95, 2.8666666666666667)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.857142857142858)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:12.338716,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.9, 2.7553846153846155)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.857142857142858)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:13.464115,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.85, 2.7515384615384617)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.857142857142858)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:14.648748,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.85, 2.7515384615384617)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.857142857142858)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:15.919832,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.85, 2.7515384615384617)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.857142857142858)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:17.115612,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.85, 2.7515384615384617)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.857142857142858)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:18.385935,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.85, 2.7515384615384617)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.857142857142858)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:19.645104,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.85, 2.7515384615384617)","(51.0, 410.0, 230.0)","(6.5, 12.5, 8.857142857142858)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:20.805532,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.85, 2.7515384615384617)","(51.0, 410.0, 230.0)","(6.5, 12.5, 9.254545454545454)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:21.882419,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.85, 2.747692307692308)","(51.0, 410.0, 230.0)","(6.5, 12.5, 9.254545454545454)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:23.023526,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.8, 2.747692307692308)","(51.0, 410.0, 230.0)","(6.5, 12.5, 9.254545454545454)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:24.169538,"(2.05, 3.05, 2.315909090909091)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.8, 2.747692307692308)","(51.0, 410.0, 230.0)","(6.5, 12.5, 9.254545454545454)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:25.279987,"(2.05, 3.05, 2.297142857142857)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.8, 2.747692307692308)","(51.0, 410.0, 230.0)","(6.5, 12.5, 9.254545454545454)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:26.429187,"(2.05, 3.05, 2.3133333333333335)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.8, 2.743846153846154)","(51.0, 410.0, 230.0)","(6.5, 12.5, 9.254545454545454)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:27.634734,"(2.05, 3.05, 2.2935)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.75, 2.743846153846154)","(51.0, 410.0, 230.0)","(6.5, 12.5, 9.254545454545454)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:28.760987,"(2.05, 3.05, 2.2765)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.75, 2.743846153846154)","(51.0, 410.0, 230.0)","(6.5, 12.5, 9.254545454545454)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:29.923673,"(2.05, 3.05, 2.3295238095238098)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.75, 2.743846153846154)","(51.0, 410.0, 230.0)","(6.5, 12.5, 9.254545454545454)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:31.115955,"(2.05, 3.05, 2.3105)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.75, 2.74)","(51.0, 410.0, 230.0)","(6.5, 12.5, 13.08)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:32.257687,"(2.05, 3.05, 2.3105)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.7, 2.7515384615384617)","(51.0, 410.0, 230.0)","(6.5, 14.5, 12.675)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:33.422468,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.85, 2.7515384615384617)","(51.0, 410.0, 230.0)","(6.5, 14.5, 12.133333333333333)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:34.492749,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.85, 3.17)","(51.0, 410.0, 230.0)","(6.5, 14.5, 12.775)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:35.615099,"(2.05, 3.05, 2.315909090909091)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.85, 2.9725)","(51.0, 410.0, 230.0)","(6.5, 14.5, 13.0)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:36.707936,"(2.05, 3.05, 2.315909090909091)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.85, 2.935)","(51.0, 410.0, 230.0)","(6.5, 15.0, 11.96)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:37.931896,"(2.05, 3.05, 2.315909090909091)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.7, 2.935)","(51.0, 410.0, 230.0)","(6.5, 15.0, 12.942857142857143)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:39.079396,"(2.05, 3.05, 2.297142857142857)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.7, 2.935)","(51.0, 410.0, 230.0)","(6.5, 15.0, 12.942857142857143)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:40.244685,"(2.05, 3.05, 2.2765)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.7, 3.1900000000000004)","(51.0, 410.0, 230.0)","(6.5, 15.0, 12.942857142857143)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:41.380729,"(2.05, 3.05, 2.2765)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.7, 3.1900000000000004)","(51.0, 410.0, 230.0)","(6.5, 15.0, 12.666666666666668)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:42.578780,"(2.05, 3.05, 2.2765)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.7, 3.4074999999999998)","(51.0, 410.0, 230.0)","(6.5, 15.0, 13.6)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:43.762878,"(2.05, 3.05, 2.2765)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.65, 3.4074999999999998)","(51.0, 410.0, 230.0)","(6.5, 15.0, 13.6)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:44.950670,"(2.05, 3.05, 2.3105)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.65, 3.4074999999999998)","(51.0, 410.0, 230.0)","(6.5, 15.0, 13.6)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:46.128403,"(2.05, 3.05, 2.3105)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.65, 3.0327272727272727)","(51.0, 410.0, 230.0)","(6.5, 15.0, 13.6)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:47.514549,"(2.05, 3.05, 2.2765)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.65, 3.4074999999999998)","(51.0, 410.0, 230.0)","(6.5, 15.0, 13.6)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:48.894527,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.65, 3.4074999999999998)","(51.0, 410.0, 230.0)","(6.5, 15.0, 13.6)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:50.187466,"(2.05, 3.05, 2.315909090909091)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.65, 3.4074999999999998)","(51.0, 410.0, 230.0)","(6.5, 15.0, 13.6)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:51.520826,"(2.05, 3.05, 2.315909090909091)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.65, 3.4074999999999998)","(51.0, 410.0, 230.0)","(6.5, 15.0, 12.0)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:52.933346,"(2.05, 3.05, 2.315909090909091)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.65, 3.4074999999999998)","(51.0, 410.0, 230.0)","(6.5, 14.5, 12.0)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:53.974028,"(2.05, 3.05, 2.54)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.65, 3.4074999999999998)","(51.0, 410.0, 230.0)","(6.5, 14.5, 12.0)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:54.980824,"(2.05, 3.05, 2.2765)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.65, 3.4074999999999998)","(51.0, 410.0, 230.0)","(6.5, 14.5, 12.0)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:56.000919,"(2.05, 3.05, 2.2765)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.65, 3.0957142857142856)","(51.0, 410.0, 230.0)","(6.5, 14.5, 12.0)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:56.990118,"(2.05, 3.05, 2.3295238095238098)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.65, 3.0957142857142856)","(51.0, 410.0, 230.0)","(6.5, 14.5, 12.0)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:58.021370,"(2.05, 3.05, 2.3105)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.65, 3.0957142857142856)","(51.0, 410.0, 230.0)","(6.5, 14.5, 12.0)","(21.0, 95.0, 51.875)"
09-01-2023 18:32:59.089048,"(2.05, 3.05, 2.3105)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.65, 3.0957142857142856)","(51.0, 410.0, 230.0)","(6.5, 14.5, 12.0)","(21.0, 95.0, 51.875)"
09-01-2023 18:33:00.181783,"(2.05, 3.05, 2.2765)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.65, 3.0957142857142856)","(51.0, 410.0, 230.0)","(6.5, 14.5, 12.0)","(21.0, 95.0, 51.875)"
09-01-2023 18:33:01.250765,"(2.05, 3.05, 2.2765)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.65, 3.0957142857142856)","(51.0, 410.0, 230.0)","(6.5, 14.5, 12.0)","(21.0, 95.0, 51.875)"
09-01-2023 18:33:02.341163,"(2.05, 3.05, 2.3105)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.65, 3.0957142857142856)","(51.0, 410.0, 230.0)","(6.5, 14.5, 12.0)","(21.0, 95.0, 51.875)"
09-01-2023 18:33:03.427139,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.65, 3.0976)","(51.0, 410.0, 230.0)","(6.5, 14.5, 12.0)","(21.0, 95.0, 51.875)"
09-01-2023 18:33:04.491078,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 6.3999999999999995)","(71.0, 550.0, 495.55555555555554)","(2.6, 3.55, 3.0976)","(51.0, 410.0, 230.0)","(6.5, 14.5, 12.0)","(21.0, 95.0, 51.875)"
09-01-2023 18:33:05.515533,"(2.05, 3.05, 2.1527777777777777)","(5.5, 9.6, 6.3999999999999995)","(71.0, 450.0, 406.6666666666667)","(2.6, 3.55, 3.0976)","(51.0, 400.0, 195.83333333333334)","(6.5, 14.5, 12.0)","(21.0, 95.0, 51.875)"
09-01-2023 18:33:06.568231,"(2.05, 3.05, 2.315909090909091)","(5.5, 9.6, 6.3999999999999995)","(71.0, 450.0, 411.0)","(2.6, 3.55, 3.0976)","(51.0, 400.0, 195.83333333333334)","(6.5, 14.5, 12.0)","(21.0, 95.0, 51.875)"
09-01-2023 18:33:07.667002,"(2.05, 3.05, 2.315909090909091)","(5.5, 9.6, 6.3999999999999995)","(71.0, 450.0, 411.0)","(2.6, 3.55, 3.0976)","(51.0, 400.0, 268.75)","(6.5, 14.5, 12.0)","(21.0, 95.0, 47.33333333333333)"
09-01-2023 18:33:08.742527,"(2.05, 3.0, 2.7066666666666666)","(5.5, 9.6, 5.8)","(71.0, 450.0, 411.0)","(2.6, 3.5, 3.3545454545454545)","(51.0, 390.0, 262.5)","(6.5, 14.5, 12.0)","(21.0, 90.0, 47.33333333333333)"
09-01-2023 18:33:09.767269,"(2.05, 3.0, 2.656)","(5.5, 9.6, 6.295652173913043)","(71.0, 450.0, 411.0)","(2.6, 3.5, 2.942857142857143)","(51.0, 390.0, 262.5)","(6.5, 14.5, 12.0)","(21.0, 90.0, 47.33333333333333)"
09-01-2023 18:33:10.861060,"(2.05, 3.0, 2.656)","(5.5, 9.6, 6.378260869565217)","(71.0, 450.0, 411.0)","(2.6, 3.5, 2.8666666666666667)","(51.0, 380.0, 200.0)","(6.5, 14.5, 12.0)","(21.0, 90.0, 47.33333333333333)"
09-01-2023 18:33:11.907882,"(2.05, 3.0, 2.656)","(5.5, 9.6, 6.161904761904761)","(71.0, 450.0, 411.0)","(2.6, 3.5, 2.8666666666666667)","(51.0, 380.0, 200.0)","(6.5, 14.5, 11.466666666666667)","(21.0, 90.0, 47.33333333333333)"
09-01-2023 18:33:12.942232,"(2.05, 3.0, 2.656)","(5.5, 9.6, 6.161904761904761)","(71.0, 450.0, 411.0)","(2.6, 3.5, 2.8666666666666667)","(51.0, 380.0, 200.0)","(6.5, 14.5, 11.466666666666667)","(21.0, 90.0, 47.33333333333333)"
09-01-2023 18:33:14.027955,"(2.05, 3.0, 2.785)","(5.5, 9.6, 6.161904761904761)","(71.0, 450.0, 411.0)","(2.6, 3.5, 2.8666666666666667)","(51.0, 380.0, 227.77777777777777)","(6.5, 14.5, 11.466666666666667)","(21.0, 90.0, 47.33333333333333)"
09-01-2023 18:33:15.061119,"(2.05, 3.0, 2.795)","(5.5, 9.6, 6.161904761904761)","(71.0, 450.0, 411.0)","(2.6, 3.5, 2.8666666666666667)","(51.0, 370.0, 243.75)","(6.5, 14.5, 11.466666666666667)","(21.0, 90.0, 47.33333333333333)"
09-01-2023 18:33:16.105487,"(2.05, 3.0, 2.672)","(5.5, 9.6, 6.161904761904761)","(71.0, 450.0, 411.0)","(2.6, 3.5, 2.8666666666666667)","(51.0, 360.0, 190.9090909090909)","(6.5, 14.5, 11.466666666666667)","(21.0, 90.0, 47.33333333333333)"
