,Jax Bale,Impress Us,Jackey Moon,Southbound,Express Black,Fifty Eight,Razzle Darryl
12-01-2023 18:53:47.151990,"(3.0, 3.8, 3.55)","(2.2, 2.96, 2.474666666666667)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.0, 10.833333333333332)","(18.0, 70.0, 28.857142857142858)","(12.0, 26.0, 22.0)","(4.0, 6.4, 5.4399999999999995)"
12-01-2023 18:53:48.186033,"(3.0, 3.8, 3.55)","(2.2, 2.96, 2.474666666666667)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.0, 10.833333333333332)","(18.0, 70.0, 28.857142857142858)","(12.0, 26.0, 22.0)","(4.0, 6.4, 5.4399999999999995)"
12-01-2023 18:53:49.156110,"(3.0, 3.8, 3.55)","(2.2, 2.96, 2.474666666666667)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.0, 10.833333333333332)","(18.0, 70.0, 28.857142857142858)","(12.0, 26.0, 22.0)","(4.0, 6.4, 5.4399999999999995)"
12-01-2023 18:53:50.263307,"(3.0, 3.8, 3.55)","(2.2, 2.96, 2.474666666666667)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.0, 10.833333333333332)","(18.0, 70.0, 28.857142857142858)","(12.0, 26.0, 22.0)","(4.0, 6.4, 5.4399999999999995)"
12-01-2023 18:53:51.272026,"(3.0, 3.8, 3.55)","(2.2, 2.96, 2.474666666666667)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.0, 10.833333333333332)","(18.0, 70.0, 28.857142857142858)","(12.0, 26.0, 22.0)","(4.0, 6.4, 5.4399999999999995)"
12-01-2023 18:53:52.404789,"(3.0, 3.8, 3.55)","(2.2, 2.96, 2.474666666666667)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.0, 10.833333333333332)","(18.0, 70.0, 28.857142857142858)","(12.0, 26.0, 22.0)","(4.0, 6.4, 5.0285714285714285)"
12-01-2023 18:53:53.460657,"(3.0, 3.8, 3.55)","(2.2, 2.96, 2.474666666666667)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.0, 10.833333333333332)","(18.0, 70.0, 28.857142857142858)","(12.0, 26.0, 22.0)","(4.0, 6.4, 5.35)"
12-01-2023 18:53:54.502020,"(3.0, 3.8, 3.55)","(2.2, 2.96, 2.474666666666667)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.0, 10.833333333333332)","(18.0, 70.0, 28.857142857142858)","(12.0, 26.0, 22.0)","(4.0, 6.0, 4.988888888888889)"
12-01-2023 18:53:55.541888,"(3.0, 3.8, 3.55)","(2.2, 2.96, 2.474666666666667)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.0, 10.833333333333332)","(18.0, 70.0, 28.857142857142858)","(12.0, 26.0, 22.0)","(4.0, 6.0, 4.988888888888889)"
12-01-2023 18:53:56.611939,"(3.0, 3.8, 3.55)","(2.2, 2.96, 2.474666666666667)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.0, 10.833333333333332)","(18.0, 70.0, 28.857142857142858)","(12.0, 26.0, 22.0)","(4.0, 6.0, 4.968421052631578)"
12-01-2023 18:53:57.744947,"(3.0, 3.8, 3.55)","(2.2, 2.96, 2.474666666666667)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.0, 10.833333333333332)","(18.0, 70.0, 28.857142857142858)","(12.0, 26.0, 22.0)","(4.0, 6.0, 4.968421052631578)"
12-01-2023 18:53:58.776908,"(3.0, 3.8, 3.55)","(2.2, 2.96, 2.474666666666667)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.0, 10.833333333333332)","(18.0, 70.0, 28.857142857142858)","(12.0, 26.0, 22.0)","(4.0, 6.0, 4.968421052631578)"
12-01-2023 18:53:59.811837,"(3.0, 3.8, 3.55)","(2.2, 2.96, 2.474666666666667)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.0, 11.0)","(18.0, 70.0, 28.857142857142858)","(12.0, 26.0, 22.0)","(4.0, 6.0, 4.968421052631578)"
12-01-2023 18:54:00.934857,"(3.0, 3.8, 3.55)","(2.2, 2.96, 2.474666666666667)","(91.0, 650.0, 164.16666666666666)","(8.5, 20.0, 11.0)","(18.0, 70.0, 28.857142857142858)","(12.0, 26.0, 22.0)","(4.0, 6.0, 5.045454545454545)"
12-01-2023 18:54:01.981902,"(3.0, 3.75, 3.4323529411764704)","(2.2, 2.96, 2.57)","(91.0, 650.0, 164.16666666666666)","(8.5, 20.0, 11.0)","(18.0, 70.0, 28.857142857142858)","(12.0, 26.0, 22.0)","(4.0, 6.0, 5.358333333333333)"
12-01-2023 18:54:03.089889,"(3.0, 3.65, 3.4166666666666665)","(2.2, 2.94, 2.69)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 14.35)","(18.0, 65.0, 50.66666666666667)","(12.0, 26.0, 22.0)","(4.0, 5.9, 5.358333333333333)"
12-01-2023 18:54:04.081628,"(3.0, 3.6, 3.36)","(2.2, 2.94, 2.69)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 14.35)","(18.0, 65.0, 50.66666666666667)","(12.0, 26.0, 22.0)","(4.0, 5.9, 5.358333333333333)"
12-01-2023 18:54:05.101597,"(3.0, 3.6, 3.36)","(2.2, 2.94, 2.69)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 14.35)","(18.0, 65.0, 50.66666666666667)","(12.0, 26.0, 22.0)","(4.0, 5.9, 5.358333333333333)"
12-01-2023 18:54:06.126531,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.78)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 14.35)","(18.0, 65.0, 50.66666666666667)","(12.0, 26.0, 22.0)","(4.0, 5.9, 5.58)"
12-01-2023 18:54:07.090511,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.86)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 14.35)","(18.0, 65.0, 50.66666666666667)","(12.0, 26.0, 22.0)","(4.0, 5.9, 5.6818181818181825)"
12-01-2023 18:54:08.051689,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.86)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 14.35)","(18.0, 65.0, 50.66666666666667)","(12.0, 26.0, 22.0)","(4.0, 5.9, 5.411111111111111)"
12-01-2023 18:54:09.072484,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.78)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 14.35)","(18.0, 65.0, 50.66666666666667)","(12.0, 26.0, 22.0)","(4.0, 5.9, 5.1000000000000005)"
12-01-2023 18:54:10.099692,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.78)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 14.35)","(18.0, 65.0, 50.66666666666667)","(12.0, 26.0, 22.0)","(4.0, 5.9, 5.592307692307693)"
12-01-2023 18:54:11.181595,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.78)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 14.35)","(18.0, 65.0, 50.66666666666667)","(12.0, 26.0, 22.0)","(4.0, 5.9, 5.592307692307693)"
12-01-2023 18:54:12.350552,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.78)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 14.35)","(18.0, 65.0, 50.66666666666667)","(12.0, 26.0, 22.0)","(4.0, 5.9, 5.592307692307693)"
12-01-2023 18:54:13.461995,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.78)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 14.35)","(18.0, 65.0, 50.66666666666667)","(12.0, 26.0, 22.0)","(4.0, 5.9, 5.592307692307693)"
12-01-2023 18:54:14.553371,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.78)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 14.35)","(18.0, 65.0, 50.66666666666667)","(12.0, 26.0, 18.8)","(4.0, 5.9, 5.611764705882353)"
12-01-2023 18:54:15.571605,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.8354545454545454)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 14.35)","(18.0, 65.0, 50.66666666666667)","(12.0, 26.0, 21.333333333333332)","(4.0, 6.0, 5.611764705882353)"
12-01-2023 18:54:16.503860,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.8354545454545454)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 14.35)","(18.0, 65.0, 50.66666666666667)","(12.0, 25.0, 21.333333333333332)","(4.0, 6.0, 5.611764705882353)"
12-01-2023 18:54:17.541669,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.8354545454545454)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 18.450000000000003)","(18.0, 65.0, 50.66666666666667)","(12.0, 25.0, 21.333333333333332)","(4.0, 6.0, 5.611764705882353)"
12-01-2023 18:54:18.745474,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.891578947368421)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 18.450000000000003)","(18.0, 65.0, 50.66666666666667)","(12.0, 25.0, 21.333333333333332)","(4.0, 6.0, 5.611764705882353)"
12-01-2023 18:54:19.881596,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.891578947368421)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 14.45)","(18.0, 65.0, 50.66666666666667)","(12.0, 25.0, 19.5)","(4.0, 6.0, 5.611764705882353)"
12-01-2023 18:54:20.999821,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.891578947368421)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 14.45)","(18.0, 65.0, 50.66666666666667)","(12.0, 25.0, 22.8)","(4.0, 6.0, 5.611764705882353)"
12-01-2023 18:54:22.151479,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.874285714285714)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.5, 11.0)","(18.0, 65.0, 50.66666666666667)","(12.0, 25.0, 22.8)","(4.0, 6.0, 5.611764705882353)"
12-01-2023 18:54:23.161417,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.83)","(91.0, 650.0, 164.16666666666666)","(8.5, 19.0, 11.0)","(18.0, 65.0, 50.66666666666667)","(12.0, 25.0, 22.8)","(4.0, 6.0, 5.611764705882353)"
12-01-2023 18:54:24.224896,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.8666666666666667)","(91.0, 650.0, 164.16666666666666)","(8.5, 18.5, 13.95)","(18.0, 65.0, 50.66666666666667)","(12.0, 25.0, 22.375)","(4.0, 6.0, 5.611764705882353)"
12-01-2023 18:54:25.151579,"(3.0, 3.55, 3.425)","(2.2, 2.94, 2.8666666666666667)","(91.0, 650.0, 164.16666666666666)","(8.5, 23.0, 12.8)","(18.0, 65.0, 50.66666666666667)","(12.0, 25.0, 23.5)","(4.0, 6.0, 5.611764705882353)"
