,Danspur,Hardyo,Ringside,Sure Strategy,Corvo,Quest For Honor,Time To Dazzle,Lucky Jackson,Stampede Warrior,The Enzo,Mondial Express,Aisle Six
12-01-2023 14:17:55.365719,"(5.5, 6.8, 6.725274725274725)","(15.0, 21.0, 20.933333333333334)","(3.8, 4.5, 4.437735849056604)","(15.0, 20.0, 19.188524590163933)","(41.0, 70.0, 69.55555555555556)","(16.0, 22.0, 21.647058823529413)","(5.0, 5.9, 5.838916256157636)","(11.0, 13.5, 13.2)","(9.0, 11.5, 11.477653631284916)","(41.0, 70.0, 66.66666666666667)","(16.0, 19.5, 19.28181818181818)","(15.0, 17.5, 17.466666666666665)"
12-01-2023 14:17:57.075442,"(5.5, 7.0, 6.789671361502347)","(15.0, 21.0, 20.933333333333334)","(3.8, 4.6, 4.558986175115207)","(15.0, 20.0, 19.188524590163933)","(41.0, 70.0, 69.55555555555556)","(16.0, 22.0, 21.647058823529413)","(5.0, 5.9, 5.838916256157636)","(11.0, 13.5, 13.2)","(9.0, 11.5, 11.477653631284916)","(41.0, 70.0, 66.66666666666667)","(16.0, 19.5, 19.28181818181818)","(15.0, 17.5, 17.466666666666665)"
12-01-2023 14:17:58.718101,"(5.5, 7.0, 6.789671361502347)","(15.0, 21.0, 20.933333333333334)","(3.8, 4.6, 4.558986175115207)","(15.0, 20.0, 19.188524590163933)","(41.0, 70.0, 69.55555555555556)","(16.0, 22.0, 21.647058823529413)","(5.0, 5.9, 5.838840937114673)","(11.0, 13.5, 13.2)","(9.0, 11.5, 11.477653631284916)","(41.0, 70.0, 66.66666666666667)","(16.0, 19.5, 19.28181818181818)","(15.0, 17.5, 17.466666666666665)"
12-01-2023 14:18:00.416957,"(5.5, 6.8, 6.759574468085106)","(15.0, 21.0, 20.933333333333334)","(3.8, 4.6, 4.525833333333333)","(15.0, 20.0, 19.188524590163933)","(41.0, 70.0, 69.55555555555556)","(16.0, 22.0, 21.647058823529413)","(5.0, 5.9, 5.838840937114673)","(11.0, 13.5, 13.137931034482758)","(9.0, 11.5, 11.477653631284916)","(41.0, 70.0, 66.66666666666667)","(16.0, 19.5, 19.28181818181818)","(15.0, 17.5, 17.466666666666665)"
12-01-2023 14:18:01.978629,"(5.5, 6.8, 6.759574468085106)","(15.0, 21.0, 20.933333333333334)","(3.8, 4.6, 4.525)","(15.0, 20.0, 19.188524590163933)","(41.0, 70.0, 69.55555555555556)","(16.0, 22.0, 21.647058823529413)","(5.0, 5.9, 5.838840937114673)","(11.0, 14.5, 13.205263157894738)","(9.0, 11.5, 11.477653631284916)","(41.0, 70.0, 66.66666666666667)","(16.0, 19.5, 19.24468085106383)","(15.0, 17.5, 17.466666666666665)"
12-01-2023 14:18:03.649857,"(5.5, 6.8, 6.664285714285714)","(15.0, 21.0, 20.933333333333334)","(3.8, 4.6, 4.525)","(15.0, 20.0, 19.188524590163933)","(41.0, 70.0, 69.55555555555556)","(16.0, 22.0, 21.53846153846154)","(5.0, 5.9, 5.838840937114673)","(11.0, 14.5, 13.205263157894738)","(9.0, 11.5, 11.477653631284916)","(41.0, 70.0, 66.66666666666667)","(16.0, 19.5, 19.24468085106383)","(15.0, 17.5, 17.466666666666665)"
12-01-2023 14:18:05.228025,"(5.5, 6.8, 6.785559566787003)","(15.0, 21.0, 20.933333333333334)","(3.8, 4.6, 4.524576271186441)","(15.0, 20.0, 19.188524590163933)","(41.0, 70.0, 69.55555555555556)","(16.0, 22.0, 21.4)","(5.0, 5.9, 5.838840937114673)","(11.0, 14.5, 13.1125)","(9.0, 11.5, 11.477653631284916)","(41.0, 70.0, 66.66666666666667)","(16.0, 19.5, 19.24468085106383)","(15.0, 17.5, 17.462264150943398)"
12-01-2023 14:18:06.852939,"(5.5, 6.8, 6.8290076335877865)","(15.0, 21.0, 20.93846153846154)","(3.8, 4.6, 4.434108527131783)","(15.0, 20.0, 19.25)","(41.0, 70.0, 69.56521739130434)","(16.0, 22.0, 21.571428571428573)","(5.0, 5.9, 5.840220048899756)","(11.0, 14.5, 13.02)","(9.0, 11.5, 11.47860962566845)","(41.0, 70.0, 66.66666666666667)","(16.0, 19.5, 19.24468085106383)","(15.0, 17.5, 17.462264150943398)"
12-01-2023 14:18:08.491947,"(5.5, 7.0, 6.8290076335877865)","(15.0, 21.0, 20.933333333333334)","(3.8, 4.5, 4.434920634920635)","(15.0, 20.0, 19.298387096774192)","(41.0, 70.0, 69.56521739130434)","(16.0, 22.0, 21.571428571428573)","(5.0, 5.9, 5.840220048899756)","(11.0, 14.5, 13.02)","(9.0, 11.5, 11.47860962566845)","(41.0, 70.0, 66.66666666666667)","(16.0, 19.5, 19.264705882352942)","(15.0, 17.5, 17.46551724137931)"
12-01-2023 14:18:10.072897,"(5.5, 7.0, 6.834482758620689)","(15.0, 21.0, 20.942028985507246)","(3.8, 4.5, 4.439705882352941)","(15.0, 20.0, 19.350746268656717)","(41.0, 70.0, 69.58333333333333)","(16.0, 22.0, 21.666666666666668)","(5.0, 5.9, 5.833918918918919)","(11.0, 14.5, 13.02)","(9.0, 11.5, 11.47948717948718)","(41.0, 70.0, 66.66666666666667)","(16.0, 19.5, 19.264705882352942)","(15.0, 17.5, 17.46551724137931)"
12-01-2023 14:18:11.709934,"(5.5, 7.0, 6.834482758620689)","(15.0, 21.0, 20.942028985507246)","(3.8, 4.5, 4.439705882352941)","(15.0, 20.0, 19.350746268656717)","(41.0, 70.0, 69.58333333333333)","(16.0, 22.0, 21.666666666666668)","(5.0, 5.9, 5.833918918918919)","(11.0, 14.5, 13.644578313253012)","(9.0, 11.5, 11.45897435897436)","(41.0, 70.0, 66.66666666666667)","(16.0, 19.5, 19.285714285714285)","(15.0, 17.5, 17.46825396825397)"
12-01-2023 14:18:13.206806,"(5.5, 7.0, 6.834482758620689)","(15.0, 21.0, 20.945945945945947)","(3.8, 4.5, 4.439705882352941)","(15.0, 20.0, 19.472727272727273)","(41.0, 70.0, 69.58333333333333)","(16.0, 22.0, 21.727272727272727)","(5.0, 5.9, 5.8323651452282155)","(11.0, 14.5, 13.644508670520231)","(9.0, 11.5, 11.45897435897436)","(41.0, 70.0, 66.66666666666667)","(16.0, 19.5, 19.285714285714285)","(15.0, 17.5, 17.46825396825397)"
12-01-2023 14:18:14.798574,"(5.5, 7.0, 6.832)","(15.0, 21.0, 20.945945945945947)","(3.8, 4.5, 4.455495251017639)","(15.0, 20.0, 19.579710144927535)","(41.0, 70.0, 69.58333333333333)","(16.0, 22.0, 21.727272727272727)","(5.0, 5.9, 5.833918918918919)","(11.0, 14.5, 13.644508670520231)","(9.0, 11.5, 11.45897435897436)","(41.0, 70.0, 66.66666666666667)","(16.0, 19.5, 19.285714285714285)","(15.0, 17.5, 17.46825396825397)"
12-01-2023 14:18:16.430627,"(5.5, 7.0, 6.832)","(15.0, 21.0, 20.945945945945947)","(3.8, 4.5, 4.4441509433962265)","(15.0, 20.0, 19.579710144927535)","(41.0, 70.0, 69.58333333333333)","(16.0, 22.0, 21.727272727272727)","(5.0, 5.9, 5.833918918918919)","(11.0, 14.5, 13.644508670520231)","(9.0, 11.5, 11.45897435897436)","(41.0, 70.0, 66.66666666666667)","(16.0, 19.5, 19.285714285714285)","(15.0, 17.5, 17.46825396825397)"
12-01-2023 14:18:18.002219,"(5.5, 7.0, 6.832)","(15.0, 21.0, 20.945945945945947)","(3.8, 4.5, 4.398963730569949)","(15.0, 20.0, 19.579710144927535)","(41.0, 70.0, 69.58333333333333)","(16.0, 22.0, 21.727272727272727)","(5.0, 5.9, 5.833918918918919)","(11.0, 14.5, 13.644508670520231)","(9.0, 11.5, 11.45897435897436)","(41.0, 70.0, 66.66666666666667)","(16.0, 19.5, 19.285714285714285)","(15.0, 17.5, 17.46825396825397)"
12-01-2023 14:18:19.582056,"(5.5, 7.0, 6.83768115942029)","(16.0, 21.0, 20.94871794871795)","(3.9, 4.4, 4.39983136593592)","(16.0, 20.0, 19.602739726027398)","(51.0, 70.0, 69.59183673469389)","(17.0, 22.0, 21.76923076923077)","(5.0, 5.9, 5.835145888594164)","(11.0, 14.5, 13.6731843575419)","(9.0, 11.5, 11.460591133004925)","(51.0, 70.0, 66.66666666666667)","(17.0, 19.5, 19.3)","(15.0, 17.5, 17.470588235294116)"
12-01-2023 14:18:21.278558,"(5.5, 7.0, 6.83768115942029)","(16.0, 21.0, 20.94871794871795)","(3.9, 4.4, 4.39983136593592)","(16.0, 20.0, 19.573529411764707)","(51.0, 70.0, 69.59183673469389)","(17.0, 22.0, 21.15)","(5.0, 5.9, 5.835145888594164)","(11.0, 14.5, 13.6731843575419)","(9.0, 11.5, 11.460591133004925)","(51.0, 70.0, 66.66666666666667)","(17.0, 19.5, 19.3)","(15.0, 17.5, 17.470588235294116)"
12-01-2023 14:18:22.885830,"(5.5, 7.0, 6.83768115942029)","(16.0, 21.0, 20.94871794871795)","(3.9, 4.4, 4.39983136593592)","(16.0, 20.0, 19.628205128205128)","(51.0, 70.0, 69.59183673469389)","(17.0, 22.0, 21.15)","(5.0, 5.9, 5.835145888594164)","(11.0, 14.5, 13.6731843575419)","(9.0, 11.5, 11.460591133004925)","(51.0, 70.0, 66.66666666666667)","(17.0, 19.5, 19.3)","(15.0, 17.5, 17.470588235294116)"
12-01-2023 14:18:24.607300,"(5.5, 7.0, 6.804046242774566)","(16.0, 21.0, 20.96808510638298)","(3.9, 4.4, 4.39983136593592)","(16.0, 20.0, 19.628205128205128)","(51.0, 70.0, 69.59183673469389)","(17.0, 22.0, 21.15)","(5.0, 5.9, 5.835145888594164)","(11.0, 14.5, 13.6731843575419)","(9.0, 11.5, 11.460591133004925)","(51.0, 70.0, 66.66666666666667)","(17.0, 19.5, 19.295081967213115)","(15.0, 17.5, 17.470588235294116)"
12-01-2023 14:18:26.234386,"(5.5, 7.0, 6.804046242774566)","(16.0, 21.0, 20.96808510638298)","(3.9, 4.4, 4.39983136593592)","(16.0, 20.0, 19.620253164556964)","(51.0, 70.0, 69.59183673469389)","(17.0, 22.0, 21.15)","(5.0, 5.9, 5.834538152610442)","(11.0, 14.5, 13.663841807909604)","(9.0, 11.5, 11.459798994974875)","(51.0, 70.0, 66.66666666666667)","(17.0, 19.5, 19.295081967213115)","(15.0, 17.5, 17.470588235294116)"
12-01-2023 14:18:27.915656,"(5.5, 7.0, 6.804046242774566)","(16.0, 21.0, 20.96808510638298)","(3.9, 4.4, 4.39983136593592)","(16.0, 20.0, 19.620253164556964)","(51.0, 70.0, 69.59183673469389)","(17.0, 22.0, 21.15)","(5.0, 5.9, 5.834097035040431)","(11.0, 14.5, 13.663841807909604)","(9.0, 11.5, 11.43170731707317)","(51.0, 70.0, 66.66666666666667)","(17.0, 19.5, 19.295081967213115)","(15.0, 17.5, 17.470588235294116)"
12-01-2023 14:18:29.537630,"(5.5, 7.0, 6.811142061281338)","(16.0, 21.0, 20.96969696969697)","(3.9, 4.4, 4.39983686786297)","(16.0, 20.0, 19.642857142857142)","(51.0, 70.0, 69.6)","(17.0, 22.0, 21.227272727272727)","(5.0, 5.9, 5.8353174603174605)","(11.0, 14.5, 13.68918918918919)","(9.0, 11.5, 11.15)","(51.0, 70.0, 66.66666666666667)","(17.0, 19.5, 19.310606060606062)","(15.0, 17.5, 17.472602739726028)"
12-01-2023 14:18:31.187282,"(5.5, 7.0, 6.811142061281338)","(16.0, 21.0, 20.96969696969697)","(3.9, 4.4, 4.378764478764479)","(16.0, 20.0, 19.642857142857142)","(51.0, 70.0, 69.6)","(17.0, 22.0, 21.227272727272727)","(5.0, 5.9, 5.8353174603174605)","(11.0, 14.5, 13.68918918918919)","(9.0, 11.5, 11.15)","(51.0, 70.0, 66.66666666666667)","(17.0, 19.5, 19.310606060606062)","(15.0, 17.5, 17.472602739726028)"
12-01-2023 14:18:32.888534,"(5.5, 7.0, 6.807932011331445)","(16.0, 21.0, 20.96969696969697)","(3.9, 4.4, 4.378764478764479)","(16.0, 20.0, 19.642857142857142)","(51.0, 70.0, 69.6)","(17.0, 22.0, 21.227272727272727)","(5.0, 5.9, 5.8353174603174605)","(11.0, 14.5, 13.68918918918919)","(9.0, 11.5, 11.15)","(51.0, 70.0, 66.66666666666667)","(17.0, 19.5, 19.310606060606062)","(15.0, 17.5, 17.472602739726028)"
12-01-2023 14:18:34.559587,"(5.5, 7.0, 6.866535433070866)","(16.0, 21.0, 20.96969696969697)","(3.9, 4.4, 4.378764478764479)","(16.0, 20.0, 19.642857142857142)","(51.0, 70.0, 69.6)","(17.0, 22.0, 21.227272727272727)","(5.0, 5.9, 5.8353174603174605)","(11.0, 14.5, 13.68918918918919)","(9.0, 11.5, 11.15)","(51.0, 70.0, 66.66666666666667)","(17.0, 19.5, 19.310606060606062)","(15.0, 17.5, 17.472602739726028)"
12-01-2023 14:18:36.304849,"(5.5, 7.0, 6.764896073903002)","(16.0, 21.0, 20.96969696969697)","(3.9, 4.4, 4.377732793522267)","(16.0, 20.0, 19.662921348314608)","(51.0, 70.0, 69.6)","(17.0, 22.0, 21.227272727272727)","(5.0, 5.9, 5.833918918918919)","(11.0, 14.5, 13.68918918918919)","(9.0, 11.5, 11.25)","(51.0, 70.0, 66.66666666666667)","(17.0, 19.5, 19.310606060606062)","(15.0, 17.5, 17.472602739726028)"
12-01-2023 14:18:37.978865,"(5.5, 6.8, 6.582959641255605)","(16.0, 21.0, 20.97087378640777)","(3.9, 4.4, 4.378421052631579)","(16.0, 20.0, 19.680851063829788)","(51.0, 70.0, 69.61538461538461)","(17.0, 22.0, 21.306122448979593)","(5.0, 5.9, 5.836821705426357)","(11.0, 14.5, 13.11111111111111)","(9.0, 11.5, 11.333333333333334)","(51.0, 70.0, 66.66666666666667)","(17.0, 19.5, 19.321428571428573)","(15.0, 17.5, 17.474358974358974)"
12-01-2023 14:18:39.656821,"(5.5, 6.6, 6.582959641255605)","(16.0, 21.0, 20.97087378640777)","(3.9, 4.4, 4.378249336870026)","(16.0, 20.0, 19.680851063829788)","(51.0, 70.0, 69.61538461538461)","(17.0, 22.0, 21.306122448979593)","(5.0, 5.9, 5.836821705426357)","(11.0, 14.5, 13.11111111111111)","(9.0, 11.5, 11.333333333333334)","(51.0, 70.0, 66.66666666666667)","(17.0, 19.5, 19.321428571428573)","(15.0, 17.5, 17.474358974358974)"
12-01-2023 14:18:41.348500,"(5.5, 6.6, 6.582959641255605)","(16.0, 21.0, 20.97087378640777)","(3.9, 4.4, 4.378249336870026)","(16.0, 20.0, 19.680851063829788)","(51.0, 70.0, 69.61538461538461)","(17.0, 22.0, 21.306122448979593)","(5.0, 5.9, 5.837865311308767)","(11.0, 14.5, 13.11111111111111)","(9.0, 11.5, 11.333333333333334)","(51.0, 70.0, 66.66666666666667)","(17.0, 19.5, 19.321428571428573)","(15.0, 17.5, 17.474358974358974)"
12-01-2023 14:18:43.081804,"(5.5, 6.6, 6.582159624413145)","(16.0, 21.0, 20.97087378640777)","(3.9, 4.4, 4.378249336870026)","(16.0, 20.0, 19.680851063829788)","(51.0, 70.0, 69.62264150943396)","(17.0, 22.0, 21.306122448979593)","(5.0, 5.9, 5.837865311308767)","(11.0, 14.5, 13.160714285714286)","(9.0, 11.5, 11.333333333333334)","(51.0, 70.0, 66.66666666666667)","(17.0, 19.5, 19.765625)","(15.0, 17.5, 17.474358974358974)"
12-01-2023 14:18:44.698008,"(5.5, 6.6, 6.581733021077283)","(16.0, 21.0, 20.97087378640777)","(3.9, 4.4, 4.378249336870026)","(16.0, 20.0, 19.680851063829788)","(51.0, 70.0, 69.62264150943396)","(17.0, 22.0, 21.306122448979593)","(5.0, 5.9, 5.837865311308767)","(11.0, 14.5, 13.160714285714286)","(9.0, 11.5, 11.333333333333334)","(51.0, 70.0, 66.66666666666667)","(17.0, 20.0, 19.765625)","(15.0, 17.5, 17.474358974358974)"
12-01-2023 14:18:46.374287,"(5.5, 6.6, 6.581733021077283)","(16.0, 21.0, 20.97087378640777)","(3.9, 4.4, 4.377656675749319)","(16.0, 20.0, 19.680851063829788)","(51.0, 70.0, 69.62264150943396)","(17.0, 22.0, 21.306122448979593)","(5.0, 5.9, 5.837865311308767)","(11.0, 14.5, 13.160714285714286)","(9.0, 11.5, 11.333333333333334)","(51.0, 70.0, 66.66666666666667)","(16.0, 20.0, 19.765625)","(15.0, 17.5, 17.474358974358974)"
12-01-2023 14:18:48.044275,"(5.5, 6.6, 6.572727272727272)","(16.0, 21.0, 20.97087378640777)","(3.9, 4.4, 4.377656675749319)","(16.0, 20.0, 19.680851063829788)","(51.0, 70.0, 69.62264150943396)","(17.0, 22.0, 21.306122448979593)","(5.0, 5.9, 5.837547892720306)","(11.0, 14.5, 13.160714285714286)","(9.0, 11.5, 11.333333333333334)","(51.0, 70.0, 69.66666666666667)","(16.0, 20.0, 19.765625)","(15.0, 17.5, 17.474358974358974)"
12-01-2023 14:18:49.721100,"(5.5, 6.6, 6.564666666666667)","(16.0, 21.0, 20.97087378640777)","(3.9, 4.4, 4.3773793103448275)","(16.0, 20.0, 19.680851063829788)","(51.0, 70.0, 69.62264150943396)","(17.0, 22.0, 21.306122448979593)","(5.0, 5.9, 5.837547892720306)","(11.0, 14.5, 13.160714285714286)","(9.0, 11.5, 11.333333333333334)","(51.0, 70.0, 69.50819672131148)","(16.0, 20.0, 19.765625)","(15.0, 17.5, 17.474358974358974)"
12-01-2023 14:18:51.301515,"(5.5, 6.6, 6.56382252559727)","(16.0, 21.0, 20.97087378640777)","(3.9, 4.4, 4.3773793103448275)","(16.0, 20.0, 19.680851063829788)","(51.0, 70.0, 69.62264150943396)","(17.0, 22.0, 21.306122448979593)","(5.0, 5.9, 5.837547892720306)","(11.0, 14.5, 13.160714285714286)","(9.0, 11.5, 11.333333333333334)","(51.0, 70.0, 69.50819672131148)","(16.0, 20.0, 19.765625)","(15.0, 17.5, 17.474358974358974)"
12-01-2023 14:18:53.002255,"(5.5, 6.6, 6.56382252559727)","(16.0, 21.0, 20.97087378640777)","(3.9, 4.4, 4.378461538461539)","(16.0, 20.0, 19.680851063829788)","(51.0, 70.0, 69.62264150943396)","(17.0, 22.0, 21.306122448979593)","(5.0, 5.9, 5.837547892720306)","(11.0, 14.5, 13.160714285714286)","(9.0, 11.5, 11.333333333333334)","(51.0, 70.0, 69.50819672131148)","(16.0, 20.0, 19.765625)","(15.0, 17.5, 17.474358974358974)"
12-01-2023 14:18:54.712228,"(5.5, 6.6, 6.56382252559727)","(16.0, 21.0, 20.97087378640777)","(3.9, 4.4, 4.378461538461539)","(16.0, 20.0, 19.680851063829788)","(51.0, 70.0, 69.62264150943396)","(17.0, 22.0, 21.306122448979593)","(5.0, 5.9, 5.837547892720306)","(11.0, 14.5, 13.160714285714286)","(9.0, 11.5, 11.333333333333334)","(51.0, 70.0, 69.50819672131148)","(16.0, 20.0, 19.765625)","(15.0, 17.5, 17.47979797979798)"
12-01-2023 14:18:56.389521,"(5.5, 6.6, 6.56382252559727)","(16.0, 21.0, 20.97087378640777)","(3.9, 4.4, 4.378461538461539)","(16.0, 20.0, 19.680851063829788)","(51.0, 70.0, 69.62264150943396)","(17.0, 22.0, 21.306122448979593)","(5.0, 5.9, 5.837547892720306)","(11.0, 14.5, 13.160714285714286)","(9.0, 11.5, 11.333333333333334)","(51.0, 70.0, 69.50819672131148)","(16.0, 20.0, 19.765625)","(15.0, 17.5, 17.47979797979798)"
12-01-2023 14:18:58.058267,"(5.5, 6.6, 6.56382252559727)","(16.0, 21.0, 20.97087378640777)","(3.9, 4.4, 4.378461538461539)","(16.0, 20.0, 19.680851063829788)","(51.0, 70.0, 69.62264150943396)","(17.0, 22.0, 21.306122448979593)","(5.0, 5.9, 5.9222222222222225)","(11.0, 14.5, 13.160714285714286)","(9.0, 11.5, 11.297297297297296)","(51.0, 70.0, 69.50819672131148)","(16.0, 20.0, 19.765625)","(15.0, 17.5, 17.489795918367346)"
12-01-2023 14:18:59.945229,"(5.5, 6.6, 6.56382252559727)","(16.0, 21.0, 20.97087378640777)","(3.9, 4.4, 4.378571428571429)","(16.0, 20.0, 19.711111111111112)","(51.0, 70.0, 69.62264150943396)","(17.0, 22.0, 21.333333333333332)","(5.0, 6.0, 5.964102564102564)","(11.0, 14.5, 13.160714285714286)","(9.0, 11.5, 11.297297297297296)","(51.0, 70.0, 69.50819672131148)","(16.0, 20.0, 19.765625)","(15.0, 18.0, 17.496575342465754)"
12-01-2023 14:19:01.859482,"(5.5, 6.6, 6.563698630136986)","(16.0, 21.0, 20.97087378640777)","(3.9, 4.4, 4.378571428571429)","(16.0, 20.0, 19.711111111111112)","(51.0, 70.0, 69.62264150943396)","(17.0, 22.0, 21.372549019607842)","(5.0, 6.0, 5.96283185840708)","(11.0, 14.5, 13.160714285714286)","(9.0, 11.5, 11.297297297297296)","(51.0, 70.0, 69.50819672131148)","(16.0, 20.0, 19.765625)","(15.0, 18.0, 17.496575342465754)"
12-01-2023 14:19:03.732297,"(5.5, 6.6, 6.563698630136986)","(16.0, 21.0, 20.97087378640777)","(3.9, 4.4, 4.373142112125163)","(16.0, 20.0, 19.711111111111112)","(51.0, 70.0, 69.62264150943396)","(17.0, 22.0, 21.372549019607842)","(5.0, 6.0, 5.971)","(11.0, 14.5, 13.160714285714286)","(9.0, 11.5, 11.297297297297296)","(51.0, 70.0, 69.50819672131148)","(16.0, 20.0, 19.765625)","(15.0, 18.0, 17.496575342465754)"
12-01-2023 14:19:05.450264,"(5.5, 6.6, 6.5556485355648535)","(16.0, 21.0, 20.97222222222222)","(3.9, 4.4, 4.3389204545454545)","(16.0, 20.0, 19.726315789473684)","(51.0, 70.0, 69.62962962962963)","(17.0, 22.0, 21.428571428571427)","(5.0, 6.0, 5.975213675213675)","(11.0, 14.5, 13.277173913043478)","(9.0, 11.5, 11.340425531914894)","(51.0, 70.0, 69.52380952380952)","(16.0, 20.0, 19.782608695652176)","(15.0, 18.0, 17.519607843137255)"
12-01-2023 14:19:07.294968,"(5.5, 6.6, 6.541111111111111)","(16.0, 21.0, 20.97345132743363)","(3.9, 4.4, 4.3317460317460315)","(16.0, 20.0, 19.74)","(51.0, 70.0, 69.63636363636364)","(17.0, 22.0, 21.475409836065573)","(5.0, 6.0, 5.978518518518519)","(11.0, 14.5, 13.34020618556701)","(9.0, 11.5, 11.366071428571429)","(51.0, 70.0, 69.53125)","(16.0, 20.0, 19.7972972972973)","(15.0, 18.0, 17.537735849056602)"
12-01-2023 14:19:09.076106,"(5.5, 6.6, 6.5530120481927705)","(16.0, 21.0, 20.97345132743363)","(3.9, 4.4, 4.3317460317460315)","(16.0, 20.0, 19.74)","(51.0, 70.0, 69.63636363636364)","(17.0, 22.0, 21.475409836065573)","(5.0, 6.0, 5.978518518518519)","(11.0, 14.5, 13.34020618556701)","(10.0, 11.5, 11.366071428571429)","(51.0, 70.0, 69.53125)","(16.0, 20.0, 19.7972972972973)","(15.0, 18.0, 17.537735849056602)"
12-01-2023 14:19:10.948867,"(5.5, 6.6, 6.548684210526315)","(16.0, 21.0, 20.97345132743363)","(3.9, 4.4, 4.3317460317460315)","(16.0, 20.0, 19.74)","(51.0, 70.0, 69.63636363636364)","(17.0, 22.0, 21.475409836065573)","(5.0, 6.0, 5.978518518518519)","(11.0, 14.5, 13.34020618556701)","(10.0, 11.5, 11.366071428571429)","(51.0, 70.0, 69.53125)","(16.0, 20.0, 19.7972972972973)","(15.0, 18.0, 17.537735849056602)"
12-01-2023 14:19:12.682535,"(5.5, 6.6, 6.506024096385542)","(16.0, 21.0, 20.97345132743363)","(3.9, 4.4, 4.365536723163842)","(16.0, 20.0, 19.74)","(51.0, 70.0, 69.63636363636364)","(17.0, 22.0, 21.475409836065573)","(5.0, 6.0, 5.971844660194175)","(11.0, 14.5, 13.375)","(10.0, 11.5, 11.366071428571429)","(51.0, 70.0, 69.53125)","(16.0, 20.0, 19.7972972972973)","(15.0, 18.0, 17.537735849056602)"
12-01-2023 14:19:14.384735,"(5.5, 6.6, 6.476190476190476)","(16.0, 21.0, 20.97345132743363)","(3.9, 4.4, 4.364327485380117)","(16.0, 20.0, 19.74)","(51.0, 70.0, 69.63636363636364)","(17.0, 22.0, 21.475409836065573)","(5.0, 6.0, 5.971844660194175)","(11.0, 14.5, 13.375)","(10.0, 11.5, 11.366071428571429)","(51.0, 70.0, 69.53125)","(16.0, 20.0, 19.7972972972973)","(15.0, 18.0, 17.537735849056602)"
12-01-2023 14:19:16.046013,"(5.5, 6.6, 6.476190476190476)","(16.0, 21.0, 20.654761904761905)","(3.9, 4.4, 4.364327485380117)","(16.0, 20.0, 19.74)","(51.0, 70.0, 69.63636363636364)","(17.0, 22.0, 21.475409836065573)","(5.0, 6.0, 5.924422442244225)","(11.0, 14.5, 13.375)","(10.0, 11.5, 11.36111111111111)","(51.0, 70.0, 69.53125)","(16.0, 20.0, 19.7972972972973)","(15.0, 18.0, 17.537735849056602)"
12-01-2023 14:19:17.712534,"(5.5, 6.6, 6.4186046511627906)","(16.0, 22.0, 21.28048780487805)","(3.9, 4.4, 4.359602649006622)","(16.0, 20.0, 19.74)","(51.0, 70.0, 69.63636363636364)","(17.0, 22.0, 21.475409836065573)","(5.0, 6.0, 5.92319749216301)","(11.0, 14.5, 13.375)","(10.0, 11.5, 11.39)","(51.0, 70.0, 69.53125)","(16.0, 20.0, 19.59)","(15.0, 18.0, 17.537735849056602)"
12-01-2023 14:19:19.452274,"(5.5, 6.6, 6.4186046511627906)","(16.0, 22.0, 21.28048780487805)","(3.9, 4.4, 4.359602649006622)","(16.0, 20.0, 19.74)","(51.0, 70.0, 69.63636363636364)","(17.0, 22.0, 21.475409836065573)","(5.0, 6.0, 6.143956043956044)","(11.0, 14.5, 13.375)","(10.0, 11.5, 11.39)","(51.0, 70.0, 69.53125)","(16.0, 20.0, 19.59)","(15.0, 18.0, 17.537735849056602)"
12-01-2023 14:19:21.286653,"(5.5, 6.6, 6.484931506849315)","(16.0, 22.0, 21.28048780487805)","(3.9, 4.4, 4.359602649006622)","(16.0, 20.0, 19.74)","(51.0, 70.0, 69.63636363636364)","(17.0, 22.0, 21.475409836065573)","(5.0, 6.2, 6.121212121212121)","(11.0, 14.5, 13.375)","(10.0, 11.5, 11.39)","(51.0, 70.0, 69.53125)","(16.0, 20.0, 19.59)","(15.0, 18.0, 17.537735849056602)"
12-01-2023 14:19:23.142462,"(5.5, 6.6, 6.484931506849315)","(16.0, 22.0, 21.785714285714285)","(3.9, 4.4, 4.336458333333334)","(16.0, 20.0, 19.74)","(51.0, 70.0, 69.63636363636364)","(17.0, 22.0, 21.475409836065573)","(5.0, 6.2, 6.124242424242424)","(11.0, 14.5, 13.375)","(10.0, 11.5, 11.392156862745098)","(51.0, 70.0, 69.53125)","(16.0, 20.0, 19.4875)","(15.0, 18.0, 17.537735849056602)"
12-01-2023 14:19:24.897601,"(5.5, 6.6, 6.49090909090909)","(16.0, 22.0, 21.785714285714285)","(3.9, 4.4, 4.336458333333334)","(16.0, 20.0, 19.74)","(51.0, 70.0, 69.63636363636364)","(17.0, 22.0, 21.475409836065573)","(5.0, 6.2, 6.124242424242424)","(11.0, 14.5, 13.375)","(10.0, 11.5, 11.392156862745098)","(51.0, 70.0, 69.53125)","(16.0, 20.0, 19.467532467532468)","(15.0, 18.0, 17.537735849056602)"
