,Princeton Award,Almsgiver,Dirt On Harry,Springvale Road,Diamond Luke,Johandough,Takumi,Till Its Over,West Cliff,Glitter N Gold,So She Can Fly,Celtic Glory
08-12-2022 15:26:45.089873,"(4.6, 4.7, 4.641666666666667)","(10.0, 13.5, 13.263636363636364)","(21.0, 32.0, 29.6)","(31.0, 70.0, 62.142857142857146)","(5.0, 5.6, 5.5328)","(16.0, 30.0, 29.5)","(6.5, 8.0, 7.832)","(12.0, 14.0, 13.562111801242237)","(51.0, 120.0, 112.85714285714286)","(7.5, 9.6, 9.378461538461538)","(15.0, 19.0, 18.735294117647058)","(10.0, 13.0, 12.535211267605634)"
08-12-2022 15:26:46.430221,"(4.6, 4.7, 4.625961538461539)","(10.0, 13.5, 13.263636363636364)","(21.0, 32.0, 29.0)","(31.0, 70.0, 62.142857142857146)","(5.0, 5.6, 5.633333333333333)","(16.0, 30.0, 29.5)","(6.5, 8.0, 7.832)","(12.0, 14.0, 13.562111801242237)","(51.0, 120.0, 112.85714285714286)","(7.5, 9.6, 9.378461538461538)","(15.0, 19.0, 18.69047619047619)","(10.0, 13.0, 12.535211267605634)"
08-12-2022 15:26:47.788704,"(4.6, 4.7, 4.625961538461539)","(10.0, 13.5, 13.263636363636364)","(21.0, 32.0, 28.285714285714285)","(31.0, 70.0, 62.142857142857146)","(5.0, 5.7, 5.589270386266095)","(16.0, 30.0, 29.692307692307693)","(6.5, 8.0, 7.839669421487603)","(12.0, 14.0, 13.562111801242237)","(51.0, 120.0, 112.85714285714286)","(7.5, 9.6, 9.378461538461538)","(15.0, 19.0, 18.69047619047619)","(10.0, 13.0, 12.562913907284768)"
08-12-2022 15:26:49.068042,"(4.6, 4.7, 4.695744680851064)","(10.0, 13.5, 13.263636363636364)","(21.0, 30.0, 28.285714285714285)","(41.0, 70.0, 62.142857142857146)","(5.0, 5.7, 5.589270386266095)","(17.0, 30.0, 29.692307692307693)","(6.5, 8.0, 7.839669421487603)","(12.0, 14.0, 13.562111801242237)","(51.0, 120.0, 112.85714285714286)","(7.5, 9.6, 9.378461538461538)","(15.0, 19.0, 18.59375)","(10.0, 13.0, 12.562913907284768)"
08-12-2022 15:26:50.421032,"(4.6, 4.7, 4.697894736842105)","(10.0, 13.5, 13.263636363636364)","(21.0, 30.0, 28.285714285714285)","(41.0, 70.0, 62.142857142857146)","(5.0, 5.6, 5.574820143884891)","(17.0, 30.0, 29.692307692307693)","(6.5, 8.0, 7.839669421487603)","(12.0, 14.0, 13.649253731343283)","(51.0, 120.0, 112.85714285714286)","(7.5, 9.6, 9.378461538461538)","(15.0, 19.0, 18.59375)","(10.0, 13.0, 12.547945205479452)"
08-12-2022 15:26:52.127315,"(4.6, 4.7, 4.670454545454546)","(10.0, 13.5, 13.263636363636364)","(21.0, 30.0, 28.285714285714285)","(41.0, 70.0, 60.55555555555556)","(5.0, 5.6, 5.574820143884891)","(17.0, 30.0, 29.692307692307693)","(6.5, 8.0, 7.839669421487603)","(12.0, 14.0, 13.63089005235602)","(51.0, 120.0, 112.85714285714286)","(7.5, 9.6, 9.381818181818181)","(15.0, 19.0, 18.59375)","(10.0, 13.0, 12.544871794871796)"
08-12-2022 15:26:53.465034,"(4.6, 4.7, 4.670454545454546)","(10.0, 13.5, 13.263636363636364)","(21.0, 30.0, 28.285714285714285)","(41.0, 70.0, 60.55555555555556)","(5.0, 5.6, 5.564197530864197)","(17.0, 30.0, 29.692307692307693)","(6.5, 8.0, 7.839669421487603)","(12.0, 14.0, 13.63089005235602)","(51.0, 120.0, 112.85714285714286)","(7.5, 9.6, 9.381818181818181)","(15.0, 19.0, 18.796875)","(10.0, 13.0, 12.544871794871796)"
08-12-2022 15:26:54.985418,"(4.6, 4.7, 4.66218487394958)","(10.0, 13.5, 13.263636363636364)","(21.0, 30.0, 28.285714285714285)","(41.0, 70.0, 60.55555555555556)","(5.0, 5.6, 5.564197530864197)","(17.0, 30.0, 29.692307692307693)","(6.5, 8.0, 7.845418326693227)","(12.0, 14.0, 13.63089005235602)","(51.0, 120.0, 108.63636363636364)","(7.5, 9.6, 9.381818181818181)","(15.0, 19.0, 18.839285714285715)","(10.0, 13.0, 12.544871794871796)"
08-12-2022 15:26:56.688702,"(4.6, 4.7, 4.634158415841584)","(10.0, 13.5, 13.241666666666667)","(21.0, 30.0, 28.285714285714285)","(41.0, 70.0, 60.55555555555556)","(5.0, 5.6, 5.564197530864197)","(17.0, 30.0, 29.692307692307693)","(6.5, 8.0, 7.842276422764227)","(12.0, 14.0, 13.63089005235602)","(51.0, 110.0, 108.63636363636364)","(7.5, 9.6, 9.348148148148148)","(15.0, 19.0, 18.86764705882353)","(10.0, 13.0, 12.53125)"
08-12-2022 15:26:58.272109,"(4.6, 4.7, 4.638547486033519)","(10.0, 13.5, 13.241666666666667)","(21.0, 30.0, 28.285714285714285)","(41.0, 70.0, 60.55555555555556)","(5.0, 5.6, 5.564197530864197)","(17.0, 30.0, 29.692307692307693)","(6.5, 8.0, 7.842276422764227)","(12.0, 14.0, 13.63089005235602)","(51.0, 110.0, 108.63636363636364)","(7.5, 9.6, 9.348148148148148)","(15.0, 19.0, 18.86764705882353)","(10.0, 13.0, 12.53125)"
08-12-2022 15:26:59.651049,"(4.6, 4.7, 4.638547486033519)","(10.0, 13.5, 13.241666666666667)","(21.0, 30.0, 28.285714285714285)","(41.0, 70.0, 60.357142857142854)","(5.0, 5.6, 5.534883720930233)","(17.0, 30.0, 29.692307692307693)","(6.5, 8.0, 7.840329218106996)","(12.0, 14.0, 13.63089005235602)","(51.0, 110.0, 108.63636363636364)","(7.5, 9.6, 9.348148148148148)","(15.0, 19.0, 18.890625)","(10.0, 13.0, 12.562937062937063)"
08-12-2022 15:27:01.175426,"(4.6, 4.7, 4.647761194029851)","(10.0, 13.5, 13.241666666666667)","(21.0, 30.0, 28.285714285714285)","(41.0, 70.0, 60.357142857142854)","(5.0, 5.6, 5.510434782608695)","(17.0, 30.0, 29.692307692307693)","(6.5, 8.0, 7.840329218106996)","(12.0, 14.0, 13.63089005235602)","(51.0, 110.0, 112.85714285714286)","(7.5, 9.6, 9.348148148148148)","(15.0, 19.0, 19.1046511627907)","(10.0, 13.0, 12.562937062937063)"
08-12-2022 15:27:02.654479,"(4.6, 4.7, 4.6440366972477065)","(10.0, 13.5, 13.241666666666667)","(21.0, 30.0, 29.027027027027028)","(41.0, 70.0, 60.357142857142854)","(5.0, 5.6, 5.474789915966387)","(17.0, 30.0, 29.692307692307693)","(6.5, 8.0, 7.840329218106996)","(12.0, 14.0, 13.63089005235602)","(51.0, 120.0, 112.85714285714286)","(7.5, 9.6, 9.344999999999999)","(15.0, 19.5, 19.11764705882353)","(10.0, 13.0, 12.562937062937063)"
08-12-2022 15:27:04.051983,"(4.6, 4.7, 4.691477272727273)","(10.0, 13.5, 13.241666666666667)","(21.0, 30.0, 28.571428571428573)","(41.0, 70.0, 60.357142857142854)","(5.0, 5.5, 5.61639344262295)","(18.0, 30.0, 29.692307692307693)","(6.5, 8.0, 7.840329218106996)","(12.0, 14.0, 13.63089005235602)","(51.0, 120.0, 112.85714285714286)","(7.5, 9.6, 9.344999999999999)","(15.0, 19.5, 19.11764705882353)","(10.0, 13.0, 12.428571428571429)"
08-12-2022 15:27:05.486882,"(4.6, 4.7, 4.691477272727273)","(10.0, 13.5, 13.241666666666667)","(21.0, 30.0, 28.571428571428573)","(41.0, 70.0, 59.285714285714285)","(5.0, 5.7, 5.61639344262295)","(18.0, 30.0, 29.571428571428573)","(6.5, 8.0, 7.767441860465116)","(12.0, 14.0, 13.63089005235602)","(51.0, 120.0, 105.0)","(7.5, 9.6, 9.36338028169014)","(15.0, 19.5, 19.133333333333333)","(10.0, 12.5, 12.42)"
08-12-2022 15:27:06.858918,"(4.6, 4.8, 4.722413793103448)","(10.0, 13.5, 13.241666666666667)","(21.0, 30.0, 28.571428571428573)","(41.0, 65.0, 59.285714285714285)","(5.0, 5.7, 5.61639344262295)","(18.0, 30.0, 29.571428571428573)","(6.5, 7.8, 7.767441860465116)","(12.0, 14.0, 13.63089005235602)","(51.0, 110.0, 112.85714285714286)","(7.5, 9.6, 9.36338028169014)","(16.0, 19.5, 19.107142857142858)","(10.0, 12.5, 12.42)"
08-12-2022 15:27:08.252891,"(4.2, 4.8, 4.722033898305085)","(11.0, 13.5, 13.241666666666667)","(21.0, 30.0, 28.571428571428573)","(41.0, 65.0, 58.4)","(4.8, 5.7, 5.61639344262295)","(19.0, 30.0, 29.714285714285715)","(6.5, 7.8, 7.767441860465116)","(12.0, 14.0, 13.63089005235602)","(61.0, 120.0, 106.53846153846153)","(7.5, 9.6, 9.36338028169014)","(16.0, 19.5, 19.107142857142858)","(10.0, 12.5, 12.434426229508198)"
08-12-2022 15:27:09.632215,"(4.2, 4.8, 4.720588235294118)","(11.0, 13.5, 13.0)","(21.0, 30.0, 28.81818181818182)","(41.0, 60.0, 56.8)","(4.8, 5.7, 5.5708860759493675)","(19.0, 30.0, 29.647058823529413)","(6.5, 7.8, 7.767441860465116)","(12.0, 14.0, 13.63089005235602)","(61.0, 110.0, 110.0)","(7.5, 9.6, 9.38125)","(16.0, 19.5, 19.107142857142858)","(10.0, 12.5, 12.434426229508198)"
08-12-2022 15:27:11.069931,"(4.2, 4.8, 4.7125)","(11.0, 13.0, 12.686440677966102)","(21.0, 29.0, 28.77777777777778)","(41.0, 60.0, 56.666666666666664)","(5.0, 5.7, 5.60064935064935)","(19.0, 30.0, 29.5)","(6.5, 7.8, 7.778881987577639)","(12.0, 14.0, 13.642131979695431)","(61.0, 120.0, 102.5)","(7.5, 9.6, 9.440909090909091)","(16.0, 19.5, 19.194444444444443)","(10.0, 12.5, 12.49074074074074)"
08-12-2022 15:27:12.498968,"(4.2, 4.9, 4.802777777777778)","(11.0, 13.0, 12.672566371681416)","(21.0, 29.0, 28.77777777777778)","(41.0, 60.0, 55.0)","(5.0, 5.7, 5.60064935064935)","(19.0, 30.0, 29.75)","(6.5, 7.8, 7.778881987577639)","(12.0, 14.0, 13.642131979695431)","(61.0, 110.0, 101.25)","(7.5, 9.6, 9.440909090909091)","(16.0, 19.5, 19.194444444444443)","(10.0, 12.5, 12.49074074074074)"
08-12-2022 15:27:13.955057,"(4.2, 4.9, 4.822794117647059)","(11.0, 13.0, 12.404109589041095)","(21.0, 29.0, 28.77777777777778)","(41.0, 60.0, 55.333333333333336)","(5.0, 5.7, 5.5672)","(19.0, 30.0, 29.75)","(6.5, 7.8, 7.778881987577639)","(12.0, 14.0, 13.642131979695431)","(61.0, 120.0, 98.0)","(7.5, 9.6, 9.440909090909091)","(16.0, 19.5, 19.194444444444443)","(10.0, 12.5, 12.5561797752809)"
08-12-2022 15:27:15.470934,"(4.2, 4.9, 4.82319391634981)","(11.0, 12.5, 12.393939393939394)","(21.0, 29.0, 28.77777777777778)","(41.0, 60.0, 59.21052631578947)","(5.0, 5.6, 5.5672)","(19.0, 30.0, 29.75)","(6.5, 7.8, 7.8342857142857145)","(12.0, 14.0, 13.621212121212121)","(61.0, 110.0, 92.22222222222223)","(7.5, 9.6, 9.414754098360657)","(16.0, 19.5, 19.26923076923077)","(10.0, 12.5, 12.230434782608695)"
08-12-2022 15:27:16.911768,"(4.2, 4.9, 4.818287937743191)","(10.0, 12.5, 12.351063829787234)","(21.0, 29.0, 28.897435897435898)","(41.0, 60.0, 59.705882352941174)","(5.0, 5.6, 5.5672)","(20.0, 32.0, 29.75)","(6.5, 8.0, 7.8342857142857145)","(12.0, 14.0, 13.621212121212121)","(61.0, 100.0, 96.66666666666667)","(7.5, 9.6, 9.43134328358209)","(16.0, 19.5, 19.26923076923077)","(10.0, 12.5, 12.182758620689656)"
08-12-2022 15:27:18.546544,"(4.2, 4.9, 4.818287937743191)","(10.0, 12.5, 12.363636363636363)","(21.0, 29.0, 28.88888888888889)","(41.0, 60.0, 62.61904761904762)","(5.0, 5.6, 5.556375838926174)","(20.0, 32.0, 29.75)","(6.5, 8.0, 7.826)","(12.0, 14.0, 13.621212121212121)","(61.0, 110.0, 92.0)","(7.5, 9.6, 9.43134328358209)","(16.0, 19.5, 19.26923076923077)","(10.0, 12.5, 12.182758620689656)"
08-12-2022 15:27:20.064803,"(4.4, 4.9, 4.815589353612167)","(10.0, 12.5, 12.363636363636363)","(21.0, 29.0, 28.658536585365855)","(41.0, 65.0, 62.22222222222222)","(5.0, 5.6, 5.556375838926174)","(20.0, 32.0, 29.75)","(6.5, 8.0, 7.8342857142857145)","(12.0, 14.0, 13.621212121212121)","(51.0, 100.0, 102.0)","(7.5, 9.6, 9.441269841269841)","(16.0, 19.5, 19.26923076923077)","(10.0, 12.5, 12.182758620689656)"
08-12-2022 15:27:21.648023,"(4.4, 4.9, 4.815589353612167)","(10.0, 12.5, 12.443037974683545)","(21.0, 29.0, 28.658536585365855)","(41.0, 65.0, 62.22222222222222)","(5.0, 5.6, 5.556375838926174)","(20.0, 32.0, 29.75)","(6.5, 8.0, 7.8342857142857145)","(12.0, 14.0, 13.621212121212121)","(51.0, 110.0, 101.42857142857143)","(7.5, 9.6, 9.441269841269841)","(16.0, 19.5, 19.26923076923077)","(10.0, 12.5, 12.182758620689656)"
08-12-2022 15:27:23.273837,"(4.4, 4.9, 4.815589353612167)","(10.0, 12.5, 12.551181102362206)","(21.0, 29.0, 28.658536585365855)","(41.0, 65.0, 62.22222222222222)","(5.0, 5.6, 5.556375838926174)","(20.0, 32.0, 29.75)","(6.5, 8.0, 7.758762886597938)","(12.0, 14.0, 13.622844827586206)","(51.0, 110.0, 96.5)","(8.0, 9.6, 9.427586206896551)","(16.0, 19.5, 19.26923076923077)","(10.0, 12.5, 12.182758620689656)"
08-12-2022 15:27:24.689381,"(4.4, 4.9, 4.815589353612167)","(10.0, 13.0, 12.546875)","(21.0, 29.0, 28.658536585365855)","(41.0, 65.0, 62.22222222222222)","(5.0, 5.6, 5.556375838926174)","(20.0, 32.0, 29.75)","(6.5, 7.8, 7.756756756756756)","(12.0, 14.0, 13.605855855855856)","(51.0, 110.0, 105.9090909090909)","(8.0, 9.6, 9.445714285714287)","(16.0, 19.5, 19.666666666666668)","(10.0, 12.5, 12.117886178861788)"
08-12-2022 15:27:26.296451,"(4.2, 4.9, 4.819565217391305)","(10.0, 13.0, 12.944444444444445)","(21.0, 29.0, 28.658536585365855)","(41.0, 65.0, 62.22222222222222)","(5.0, 5.6, 5.556375838926174)","(20.0, 32.0, 29.75)","(6.5, 7.8, 7.732420091324201)","(12.0, 14.0, 13.605855855855856)","(61.0, 110.0, 111.25)","(8.0, 9.6, 9.445714285714287)","(16.0, 20.0, 19.666666666666668)","(10.0, 12.5, 12.117886178861788)"
08-12-2022 15:27:27.878856,"(4.2, 4.9, 4.812252964426878)","(10.0, 13.0, 13.081967213114755)","(21.0, 29.0, 28.658536585365855)","(41.0, 65.0, 62.22222222222222)","(5.0, 5.6, 5.551851851851851)","(20.0, 32.0, 29.75)","(6.5, 7.8, 7.712941176470588)","(12.0, 14.0, 13.604072398190045)","(61.0, 120.0, 112.22222222222223)","(8.0, 9.6, 9.417142857142858)","(16.0, 20.0, 19.666666666666668)","(10.0, 12.5, 12.117886178861788)"
08-12-2022 15:27:29.455133,"(4.4, 4.9, 4.812252964426878)","(10.0, 13.5, 12.637931034482758)","(21.0, 29.0, 28.658536585365855)","(41.0, 65.0, 62.22222222222222)","(5.0, 5.6, 5.498449612403101)","(20.0, 32.0, 29.75)","(6.5, 7.8, 7.739837398373983)","(12.0, 14.0, 13.642857142857142)","(61.0, 120.0, 115.0)","(8.0, 9.6, 9.429333333333334)","(16.0, 20.0, 19.666666666666668)","(10.0, 12.5, 12.117886178861788)"
08-12-2022 15:27:31.025146,"(4.4, 4.9, 4.812252964426878)","(10.0, 13.0, 12.637931034482758)","(21.0, 29.0, 28.8)","(41.0, 65.0, 62.22222222222222)","(5.0, 5.5, 5.511504424778761)","(20.0, 32.0, 29.75)","(6.5, 7.8, 7.687937743190661)","(12.0, 14.0, 13.652838427947598)","(61.0, 120.0, 118.75)","(8.0, 9.6, 9.444444444444445)","(16.0, 20.0, 19.666666666666668)","(10.0, 12.5, 12.117886178861788)"
08-12-2022 15:27:32.636665,"(4.2, 4.9, 4.812252964426878)","(11.0, 13.0, 12.60377358490566)","(21.0, 29.0, 28.88888888888889)","(41.0, 65.0, 62.2972972972973)","(5.0, 5.6, 5.5019607843137255)","(20.0, 32.0, 29.75)","(6.5, 7.8, 7.666666666666666)","(12.0, 14.0, 13.64977973568282)","(61.0, 120.0, 118.75)","(8.0, 9.6, 9.452631578947368)","(16.0, 20.0, 19.77777777777778)","(10.0, 12.5, 12.117886178861788)"
08-12-2022 15:27:34.380595,"(4.2, 4.9, 4.810483870967742)","(11.0, 13.0, 12.42142857142857)","(21.0, 29.0, 28.88888888888889)","(41.0, 65.0, 62.2972972972973)","(5.0, 5.6, 5.5019607843137255)","(20.0, 32.0, 29.75)","(6.5, 7.8, 7.666666666666666)","(12.0, 14.0, 13.579365079365079)","(61.0, 120.0, 148.1818181818182)","(8.0, 9.6, 9.5)","(16.0, 20.0, 19.818181818181817)","(10.0, 12.5, 12.117886178861788)"
08-12-2022 15:27:35.985104,"(4.2, 4.9, 4.806722689075631)","(11.0, 12.5, 12.432926829268293)","(21.0, 29.0, 28.9375)","(41.0, 65.0, 62.2972972972973)","(5.0, 5.6, 5.4750000000000005)","(20.0, 32.0, 29.75)","(6.5, 7.8, 7.874242424242424)","(12.0, 14.0, 13.579365079365079)","(61.0, 170.0, 133.33333333333334)","(8.0, 9.6, 9.534375)","(16.0, 20.0, 19.80952380952381)","(10.0, 12.5, 12.117886178861788)"
08-12-2022 15:27:37.561428,"(4.4, 4.9, 4.806722689075631)","(10.0, 12.5, 12.42361111111111)","(21.0, 29.0, 28.9375)","(41.0, 65.0, 59.73684210526316)","(5.0, 5.5, 5.4750000000000005)","(20.0, 32.0, 29.75)","(6.5, 8.0, 7.885217391304348)","(12.0, 14.0, 13.597402597402597)","(61.0, 150.0, 156.25)","(8.0, 9.6, 9.65)","(16.0, 20.0, 19.80952380952381)","(10.0, 12.5, 12.211538461538462)"
08-12-2022 15:27:39.136257,"(4.4, 4.9, 4.80539419087137)","(10.0, 12.5, 12.42361111111111)","(21.0, 29.0, 28.857142857142858)","(41.0, 65.0, 59.73684210526316)","(4.8, 5.5, 5.464788732394366)","(20.0, 32.0, 29.75)","(6.5, 8.0, 7.889908256880734)","(12.0, 14.0, 13.677083333333334)","(61.0, 160.0, 158.0)","(8.0, 9.8, 9.637209302325582)","(16.0, 20.0, 19.80952380952381)","(10.0, 12.5, 12.18421052631579)"
08-12-2022 15:27:40.721786,"(4.4, 4.9, 4.806722689075631)","(10.0, 12.5, 12.42361111111111)","(21.0, 29.0, 28.923076923076923)","(41.0, 65.0, 59.73684210526316)","(4.8, 5.5, 5.464788732394366)","(20.0, 32.0, 29.75)","(6.5, 8.0, 7.889908256880734)","(12.0, 14.0, 13.676165803108809)","(61.0, 190.0, 158.0)","(8.0, 9.8, 9.637209302325582)","(16.0, 20.0, 19.80952380952381)","(10.0, 12.5, 12.18421052631579)"
08-12-2022 15:27:42.228098,"(4.4, 4.9, 4.806722689075631)","(10.0, 12.5, 12.4140625)","(21.0, 29.0, 28.923076923076923)","(41.0, 65.0, 59.73684210526316)","(4.8, 5.5, 5.453488372093023)","(20.0, 32.0, 31.53846153846154)","(6.5, 8.0, 7.889908256880734)","(12.0, 14.0, 13.676165803108809)","(61.0, 190.0, 157.5)","(8.0, 9.8, 9.637209302325582)","(16.0, 20.0, 19.80952380952381)","(10.0, 12.5, 12.166666666666666)"
08-12-2022 15:27:43.662892,"(4.4, 4.9, 4.806722689075631)","(10.0, 12.5, 12.4140625)","(21.0, 29.0, 28.923076923076923)","(41.0, 65.0, 55.714285714285715)","(4.8, 5.5, 5.495833333333334)","(20.0, 32.0, 31.76923076923077)","(6.5, 8.0, 7.893805309734513)","(12.0, 14.0, 13.676165803108809)","(61.0, 180.0, 166.66666666666669)","(8.0, 9.8, 9.62051282051282)","(16.0, 20.0, 19.80952380952381)","(10.0, 12.5, 12.166666666666666)"
08-12-2022 15:27:45.251617,"(4.2, 4.9, 4.806722689075631)","(10.0, 12.5, 12.384057971014492)","(21.0, 29.0, 28.8)","(41.0, 60.0, 55.714285714285715)","(4.8, 5.5, 5.475)","(20.0, 32.0, 31.833333333333332)","(6.5, 8.0, 7.734763948497854)","(12.0, 14.0, 13.676165803108809)","(61.0, 180.0, 153.8709677419355)","(8.0, 9.8, 9.625)","(16.0, 20.0, 19.80952380952381)","(10.0, 12.5, 12.18421052631579)"
08-12-2022 15:27:46.892399,"(4.2, 4.9, 4.806722689075631)","(10.0, 12.5, 12.359649122807017)","(21.0, 29.0, 29.0)","(41.0, 60.0, 55.714285714285715)","(4.8, 5.6, 5.476510067114094)","(20.0, 32.0, 31.684210526315788)","(6.5, 7.8, 7.734763948497854)","(12.0, 14.0, 13.676165803108809)","(61.0, 170.0, 143.7037037037037)","(8.0, 9.8, 9.64102564102564)","(16.0, 20.0, 19.80952380952381)","(10.0, 12.5, 12.18421052631579)"
08-12-2022 15:27:48.478022,"(4.2, 4.9, 4.804721030042919)","(10.0, 12.5, 12.433962264150944)","(21.0, 30.0, 29.333333333333332)","(41.0, 60.0, 55.68181818181818)","(4.8, 5.6, 5.515625)","(21.0, 32.0, 31.684210526315788)","(6.5, 7.8, 7.716666666666667)","(12.0, 14.0, 13.671195652173912)","(61.0, 160.0, 145.6)","(8.0, 9.8, 9.65925925925926)","(16.0, 20.0, 19.80952380952381)","(10.0, 12.5, 12.18421052631579)"
08-12-2022 15:27:49.921230,"(4.2, 4.9, 4.804721030042919)","(10.0, 12.5, 12.474226804123711)","(21.0, 30.0, 29.333333333333332)","(41.0, 60.0, 55.68181818181818)","(4.8, 5.6, 5.514285714285714)","(21.0, 32.0, 30.333333333333332)","(6.5, 7.8, 7.706735751295337)","(12.0, 14.0, 13.727477477477478)","(61.0, 160.0, 146.66666666666666)","(8.0, 9.8, 9.64102564102564)","(16.0, 20.0, 19.6125)","(10.0, 12.5, 12.18421052631579)"
08-12-2022 15:27:51.383140,"(4.4, 4.9, 4.804721030042919)","(10.0, 12.5, 12.474226804123711)","(21.0, 30.0, 29.333333333333332)","(41.0, 60.0, 55.58139534883721)","(4.8, 5.6, 5.510526315789473)","(21.0, 32.0, 30.333333333333332)","(6.5, 7.8, 7.648571428571429)","(12.0, 14.0, 13.728506787330316)","(61.0, 150.0, 154.0)","(8.0, 9.8, 9.64102564102564)","(16.0, 21.0, 19.6125)","(10.0, 12.5, 12.18421052631579)"
08-12-2022 15:27:52.949573,"(4.4, 4.9, 4.804721030042919)","(10.0, 12.5, 12.474226804123711)","(21.0, 30.0, 29.333333333333332)","(41.0, 60.0, 51.25)","(4.8, 5.6, 5.510526315789473)","(21.0, 32.0, 30.565217391304348)","(6.5, 7.8, 7.648571428571429)","(12.0, 14.0, 13.728506787330316)","(61.0, 160.0, 163.33333333333334)","(8.0, 9.8, 9.669565217391304)","(16.0, 21.0, 19.6125)","(10.0, 12.5, 12.18421052631579)"
08-12-2022 15:27:54.535649,"(4.4, 4.9, 4.792233009708738)","(10.0, 12.5, 12.474226804123711)","(21.0, 30.0, 29.333333333333332)","(41.0, 55.0, 50.4)","(4.8, 5.6, 5.510526315789473)","(21.0, 32.0, 30.565217391304348)","(6.5, 7.8, 7.648571428571429)","(12.0, 14.0, 13.728506787330316)","(61.0, 180.0, 168.57142857142858)","(8.0, 10.0, 9.746666666666666)","(16.0, 21.0, 19.6125)","(10.0, 12.5, 12.18421052631579)"
08-12-2022 15:27:56.089952,"(4.4, 4.9, 4.803825136612022)","(10.0, 12.5, 12.479166666666666)","(21.0, 30.0, 28.529411764705884)","(41.0, 55.0, 49.4)","(4.8, 5.6, 5.290748898678414)","(21.0, 32.0, 31.057142857142857)","(6.5, 7.8, 7.648571428571429)","(12.0, 14.0, 13.743961352657005)","(61.0, 180.0, 158.75)","(8.0, 10.0, 9.737931034482758)","(16.0, 21.0, 19.819148936170212)","(10.0, 12.5, 13.051136363636363)"
08-12-2022 15:27:57.669117,"(4.4, 4.9, 4.811111111111112)","(10.0, 12.5, 12.479166666666666)","(21.0, 29.0, 28.384615384615383)","(41.0, 55.0, 49.25373134328358)","(5.0, 5.3, 5.34765625)","(21.0, 32.0, 31.419354838709676)","(6.5, 7.8, 7.648571428571429)","(12.0, 14.0, 13.743961352657005)","(61.0, 170.0, 180.0)","(8.0, 10.0, 9.733333333333333)","(16.0, 21.0, 19.819148936170212)","(10.0, 13.5, 13.118421052631579)"
08-12-2022 15:27:59.264607,"(4.4, 4.9, 4.872727272727273)","(10.0, 12.5, 12.479166666666666)","(21.0, 29.0, 28.0)","(41.0, 55.0, 49.25373134328358)","(5.0, 5.4, 5.358385093167702)","(21.0, 32.0, 31.419354838709676)","(6.5, 7.8, 7.648571428571429)","(12.0, 14.0, 13.743961352657005)","(61.0, 190.0, 155.0)","(8.0, 10.0, 9.733333333333333)","(16.0, 21.0, 19.819148936170212)","(10.0, 13.5, 13.125)"
08-12-2022 15:28:01.011708,"(4.4, 4.9, 4.883333333333334)","(10.0, 12.5, 12.477678571428571)","(21.0, 29.0, 27.727272727272727)","(41.0, 55.0, 49.25373134328358)","(5.0, 5.4, 5.251048951048951)","(21.0, 32.0, 31.419354838709676)","(6.5, 7.8, 7.655454545454545)","(12.0, 14.0, 13.743961352657005)","(61.0, 180.0, 141.76470588235293)","(8.0, 10.0, 9.733333333333333)","(16.0, 21.0, 19.819148936170212)","(10.0, 13.5, 13.173076923076923)"
08-12-2022 15:28:03.060948,"(4.4, 4.9, 4.882417582417583)","(10.0, 12.5, 12.402255639097744)","(21.0, 29.0, 27.727272727272727)","(41.0, 55.0, 49.25373134328358)","(5.0, 5.3, 5.250704225352113)","(21.0, 32.0, 31.419354838709676)","(6.5, 7.8, 7.655454545454545)","(12.0, 14.0, 13.743961352657005)","(61.0, 170.0, 142.0)","(8.0, 10.0, 9.812345679012346)","(16.0, 21.0, 19.819148936170212)","(10.0, 13.5, 13.173076923076923)"
08-12-2022 15:28:04.645938,"(4.4, 4.9, 4.8843137254901965)","(10.0, 12.5, 12.392561983471074)","(21.0, 29.0, 27.727272727272727)","(41.0, 55.0, 49.25373134328358)","(5.0, 5.3, 5.180497925311204)","(21.0, 32.0, 31.25)","(6.5, 7.8, 7.655454545454545)","(12.0, 14.0, 13.737623762376238)","(61.0, 170.0, 154.54545454545456)","(8.0, 10.0, 9.841975308641976)","(16.0, 21.0, 19.819148936170212)","(10.0, 13.5, 13.180327868852459)"
08-12-2022 15:28:06.225371,"(4.4, 4.9, 4.889108910891089)","(10.0, 12.5, 12.325342465753424)","(21.0, 29.0, 28.066666666666666)","(41.0, 55.0, 49.25373134328358)","(5.0, 5.2, 5.154976303317535)","(21.0, 32.0, 31.25)","(6.5, 7.8, 7.645833333333333)","(12.0, 14.0, 13.777777777777779)","(61.0, 160.0, 148.14814814814815)","(8.0, 10.0, 9.916666666666668)","(16.0, 21.0, 19.819148936170212)","(10.0, 13.5, 13.25)"
08-12-2022 15:28:07.678120,"(4.4, 4.9, 4.889108910891089)","(10.0, 12.5, 12.335483870967742)","(21.0, 29.0, 28.428571428571427)","(41.0, 55.0, 48.79032258064516)","(4.8, 5.2, 5.15320197044335)","(21.0, 32.0, 30.181818181818183)","(6.5, 7.8, 7.664840182648401)","(12.0, 14.0, 13.743975903614459)","(61.0, 160.0, 141.8181818181818)","(8.0, 10.0, 9.942857142857143)","(16.0, 21.0, 20.21276595744681)","(10.0, 13.5, 13.306666666666667)"
