,Thumbs Up,Just Like Honey,Witty Wendy,Haras Heidi,Sassy Sniper,Black Horizon
923,"[datetime.datetime(2022, 11, 28, 18, 28, 42, 476084), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 28, 42, 476084), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 28, 42, 476084), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 28, 42, 476084), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 28, 42, 476084), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 18, 28, 42, 476084), 61.0, 270.0]"
924,"[datetime.datetime(2022, 11, 28, 18, 28, 43, 650107), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 28, 43, 650107), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 28, 43, 650107), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 28, 43, 650107), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 28, 43, 650107), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 18, 28, 43, 650107), 61.0, 270.0]"
925,"[datetime.datetime(2022, 11, 28, 18, 28, 44, 806803), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 28, 44, 806803), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 28, 44, 806803), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 28, 44, 806803), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 28, 44, 806803), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 18, 28, 44, 806803), 61.0, 270.0]"
926,"[datetime.datetime(2022, 11, 28, 18, 28, 45, 986897), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 28, 45, 986897), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 28, 45, 986897), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 28, 45, 986897), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 28, 45, 986897), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 18, 28, 45, 986897), 61.0, 270.0]"
927,"[datetime.datetime(2022, 11, 28, 18, 28, 47, 138437), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 28, 47, 138437), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 28, 47, 138437), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 28, 47, 138437), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 28, 47, 138437), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 18, 28, 47, 138437), 61.0, 270.0]"
928,"[datetime.datetime(2022, 11, 28, 18, 28, 48, 296869), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 28, 48, 296869), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 28, 48, 296869), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 28, 48, 296869), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 28, 48, 296869), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 18, 28, 48, 296869), 61.0, 270.0]"
929,"[datetime.datetime(2022, 11, 28, 18, 28, 49, 461140), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 28, 49, 461140), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 28, 49, 461140), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 28, 49, 461140), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 28, 49, 461140), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 18, 28, 49, 461140), 71.0, 270.0]"
930,"[datetime.datetime(2022, 11, 28, 18, 28, 50, 624898), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 28, 50, 624898), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 28, 50, 624898), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 28, 50, 624898), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 28, 50, 624898), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 18, 28, 50, 624898), 71.0, 270.0]"
931,"[datetime.datetime(2022, 11, 28, 18, 28, 51, 817357), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 28, 51, 817357), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 28, 51, 817357), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 28, 51, 817357), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 28, 51, 817357), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 18, 28, 51, 817357), 71.0, 270.0]"
932,"[datetime.datetime(2022, 11, 28, 18, 28, 52, 993043), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 28, 52, 993043), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 28, 52, 993043), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 28, 52, 993043), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 28, 52, 993043), 3.0, 3.35]","[datetime.datetime(2022, 11, 28, 18, 28, 52, 993043), 71.0, 270.0]"
933,"[datetime.datetime(2022, 11, 28, 18, 28, 54, 114247), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 28, 54, 114247), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 28, 54, 114247), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 28, 54, 114247), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 28, 54, 114247), 3.0, 3.35]","[datetime.datetime(2022, 11, 28, 18, 28, 54, 114247), 71.0, 270.0]"
934,"[datetime.datetime(2022, 11, 28, 18, 28, 55, 229824), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 28, 55, 229824), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 28, 55, 229824), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 28, 55, 229824), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 28, 55, 229824), 3.0, 3.35]","[datetime.datetime(2022, 11, 28, 18, 28, 55, 229824), 71.0, 270.0]"
935,"[datetime.datetime(2022, 11, 28, 18, 28, 56, 355844), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 28, 56, 355844), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 28, 56, 355844), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 28, 56, 355844), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 28, 56, 355844), 3.0, 3.25]","[datetime.datetime(2022, 11, 28, 18, 28, 56, 355844), 71.0, 270.0]"
936,"[datetime.datetime(2022, 11, 28, 18, 28, 57, 479708), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 28, 57, 479708), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 28, 57, 479708), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 28, 57, 479708), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 28, 57, 479708), 3.0, 3.25]","[datetime.datetime(2022, 11, 28, 18, 28, 57, 479708), 71.0, 270.0]"
937,"[datetime.datetime(2022, 11, 28, 18, 28, 58, 605904), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 28, 58, 605904), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 28, 58, 605904), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 28, 58, 605904), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 28, 58, 605904), 3.0, 3.25]","[datetime.datetime(2022, 11, 28, 18, 28, 58, 605904), 71.0, 270.0]"
938,"[datetime.datetime(2022, 11, 28, 18, 28, 59, 748674), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 28, 59, 748674), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 28, 59, 748674), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 28, 59, 748674), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 28, 59, 748674), 3.0, 3.25]","[datetime.datetime(2022, 11, 28, 18, 28, 59, 748674), 71.0, 270.0]"
939,"[datetime.datetime(2022, 11, 28, 18, 29, 0, 896506), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 0, 896506), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 29, 0, 896506), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 29, 0, 896506), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 29, 0, 896506), 3.0, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 0, 896506), 71.0, 250.0]"
940,"[datetime.datetime(2022, 11, 28, 18, 29, 2, 55177), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 2, 55177), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 29, 2, 55177), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 29, 2, 55177), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 29, 2, 55177), 3.0, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 2, 55177), 71.0, 250.0]"
941,"[datetime.datetime(2022, 11, 28, 18, 29, 3, 178959), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 3, 178959), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 29, 3, 178959), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 29, 3, 178959), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 29, 3, 178959), 3.0, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 3, 178959), 71.0, 250.0]"
942,"[datetime.datetime(2022, 11, 28, 18, 29, 4, 293303), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 4, 293303), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 29, 4, 293303), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 29, 4, 293303), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 29, 4, 293303), 3.0, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 4, 293303), 71.0, 250.0]"
943,"[datetime.datetime(2022, 11, 28, 18, 29, 5, 416973), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 5, 416973), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 29, 5, 416973), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 29, 5, 416973), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 29, 5, 416973), 3.0, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 5, 416973), 71.0, 250.0]"
944,"[datetime.datetime(2022, 11, 28, 18, 29, 6, 525408), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 6, 525408), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 6, 525408), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 18, 29, 6, 525408), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 29, 6, 525408), 3.0, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 6, 525408), 71.0, 250.0]"
945,"[datetime.datetime(2022, 11, 28, 18, 29, 7, 656904), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 7, 656904), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 7, 656904), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 7, 656904), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 29, 7, 656904), 3.0, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 7, 656904), 71.0, 250.0]"
946,"[datetime.datetime(2022, 11, 28, 18, 29, 8, 793500), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 8, 793500), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 8, 793500), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 18, 29, 8, 793500), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 29, 8, 793500), 3.0, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 8, 793500), 71.0, 250.0]"
947,"[datetime.datetime(2022, 11, 28, 18, 29, 9, 934607), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 9, 934607), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 9, 934607), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 18, 29, 9, 934607), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 29, 9, 934607), 3.0, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 9, 934607), 71.0, 250.0]"
948,"[datetime.datetime(2022, 11, 28, 18, 29, 11, 76278), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 11, 76278), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 11, 76278), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 11, 76278), 20.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 29, 11, 76278), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 11, 76278), 81.0, 250.0]"
949,"[datetime.datetime(2022, 11, 28, 18, 29, 12, 228920), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 12, 228920), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 12, 228920), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 12, 228920), 20.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 29, 12, 228920), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 12, 228920), 81.0, 250.0]"
950,"[datetime.datetime(2022, 11, 28, 18, 29, 13, 373643), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 13, 373643), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 13, 373643), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 13, 373643), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 29, 13, 373643), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 13, 373643), 81.0, 250.0]"
951,"[datetime.datetime(2022, 11, 28, 18, 29, 14, 506539), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 14, 506539), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 14, 506539), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 14, 506539), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 29, 14, 506539), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 14, 506539), 81.0, 250.0]"
952,"[datetime.datetime(2022, 11, 28, 18, 29, 15, 625021), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 15, 625021), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 15, 625021), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 15, 625021), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 29, 15, 625021), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 15, 625021), 81.0, 250.0]"
953,"[datetime.datetime(2022, 11, 28, 18, 29, 16, 749748), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 16, 749748), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 16, 749748), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 16, 749748), 20.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 29, 16, 749748), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 16, 749748), 81.0, 250.0]"
954,"[datetime.datetime(2022, 11, 28, 18, 29, 17, 869842), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 17, 869842), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 17, 869842), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 17, 869842), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 29, 17, 869842), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 17, 869842), 81.0, 250.0]"
955,"[datetime.datetime(2022, 11, 28, 18, 29, 18, 975903), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 18, 975903), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 18, 975903), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 18, 975903), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 29, 18, 975903), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 18, 975903), 81.0, 250.0]"
956,"[datetime.datetime(2022, 11, 28, 18, 29, 20, 99399), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 20, 99399), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 20, 99399), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 20, 99399), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 29, 20, 99399), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 20, 99399), 81.0, 250.0]"
957,"[datetime.datetime(2022, 11, 28, 18, 29, 21, 229813), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 21, 229813), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 21, 229813), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 21, 229813), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 29, 21, 229813), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 21, 229813), 81.0, 250.0]"
958,"[datetime.datetime(2022, 11, 28, 18, 29, 22, 341125), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 29, 22, 341125), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 22, 341125), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 22, 341125), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 29, 22, 341125), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 22, 341125), 81.0, 250.0]"
959,"[datetime.datetime(2022, 11, 28, 18, 29, 23, 462387), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 29, 23, 462387), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 23, 462387), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 23, 462387), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 29, 23, 462387), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 23, 462387), 81.0, 250.0]"
960,"[datetime.datetime(2022, 11, 28, 18, 29, 24, 579871), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 29, 24, 579871), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 24, 579871), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 24, 579871), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 29, 24, 579871), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 24, 579871), 81.0, 250.0]"
961,"[datetime.datetime(2022, 11, 28, 18, 29, 25, 733052), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 29, 25, 733052), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 25, 733052), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 25, 733052), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 29, 25, 733052), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 25, 733052), 81.0, 250.0]"
962,"[datetime.datetime(2022, 11, 28, 18, 29, 26, 858851), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 29, 26, 858851), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 26, 858851), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 26, 858851), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 29, 26, 858851), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 26, 858851), 81.0, 250.0]"
963,"[datetime.datetime(2022, 11, 28, 18, 29, 28, 515), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 29, 28, 515), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 28, 515), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 28, 515), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 29, 28, 515), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 28, 515), 81.0, 250.0]"
964,"[datetime.datetime(2022, 11, 28, 18, 29, 29, 123881), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 29, 29, 123881), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 29, 123881), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 29, 123881), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 29, 29, 123881), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 29, 123881), 81.0, 250.0]"
965,"[datetime.datetime(2022, 11, 28, 18, 29, 30, 240330), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 29, 30, 240330), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 30, 240330), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 30, 240330), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 29, 30, 240330), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 30, 240330), 81.0, 250.0]"
966,"[datetime.datetime(2022, 11, 28, 18, 29, 31, 359710), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 29, 31, 359710), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 31, 359710), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 31, 359710), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 29, 31, 359710), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 31, 359710), 81.0, 250.0]"
967,"[datetime.datetime(2022, 11, 28, 18, 29, 32, 501395), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 29, 32, 501395), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 32, 501395), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 32, 501395), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 29, 32, 501395), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 32, 501395), 81.0, 250.0]"
968,"[datetime.datetime(2022, 11, 28, 18, 29, 33, 635916), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 29, 33, 635916), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 33, 635916), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 33, 635916), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 29, 33, 635916), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 33, 635916), 81.0, 250.0]"
969,"[datetime.datetime(2022, 11, 28, 18, 29, 34, 761801), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 29, 34, 761801), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 34, 761801), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 34, 761801), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 29, 34, 761801), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 34, 761801), 81.0, 250.0]"
970,"[datetime.datetime(2022, 11, 28, 18, 29, 35, 901245), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 29, 35, 901245), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 35, 901245), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 35, 901245), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 29, 35, 901245), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 35, 901245), 81.0, 250.0]"
971,"[datetime.datetime(2022, 11, 28, 18, 29, 37, 28647), 2.7, 3.5]","[datetime.datetime(2022, 11, 28, 18, 29, 37, 28647), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 37, 28647), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 29, 37, 28647), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 29, 37, 28647), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 37, 28647), 81.0, 250.0]"
972,"[datetime.datetime(2022, 11, 28, 18, 29, 38, 160400), 2.7, 3.5]","[datetime.datetime(2022, 11, 28, 18, 29, 38, 160400), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 38, 160400), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 38, 160400), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 29, 38, 160400), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 38, 160400), 81.0, 250.0]"
973,"[datetime.datetime(2022, 11, 28, 18, 29, 39, 282680), 2.7, 3.5]","[datetime.datetime(2022, 11, 28, 18, 29, 39, 282680), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 39, 282680), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 39, 282680), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 29, 39, 282680), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 39, 282680), 81.0, 250.0]"
974,"[datetime.datetime(2022, 11, 28, 18, 29, 40, 424784), 2.7, 3.5]","[datetime.datetime(2022, 11, 28, 18, 29, 40, 424784), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 40, 424784), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 40, 424784), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 29, 40, 424784), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 40, 424784), 81.0, 250.0]"
975,"[datetime.datetime(2022, 11, 28, 18, 29, 41, 553044), 2.7, 3.5]","[datetime.datetime(2022, 11, 28, 18, 29, 41, 553044), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 41, 553044), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 41, 553044), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 29, 41, 553044), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 41, 553044), 81.0, 250.0]"
976,"[datetime.datetime(2022, 11, 28, 18, 29, 42, 756081), 2.7, 3.5]","[datetime.datetime(2022, 11, 28, 18, 29, 42, 756081), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 18, 29, 42, 756081), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 42, 756081), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 29, 42, 756081), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 18, 29, 42, 756081), 81.0, 250.0]"
