,Spring Maple,Tuta Yankee,Point To Point,Spring Rock,Springview Magic,Bundy Prize,Duelling Banjos,Nando Sid
06-01-2023 16:01:04.935814,"(3.0, 4.2, 4.123456790123457)","(101.0, 200.0, 180.0)","(6.0, 6.8, 6.45)","(19.0, 34.0, 29.428571428571427)","(3.7, 4.6, 4.525301204819277)","(9.0, 10.5, 10.477272727272727)","(3.7, 4.6, 4.493333333333333)","(31.0, 55.0, 52.75)"
06-01-2023 16:01:06.016099,"(3.0, 4.1, 4.094339622641509)","(101.0, 200.0, 180.0)","(6.0, 6.8, 6.527272727272727)","(19.0, 34.0, 26.666666666666668)","(3.7, 4.6, 4.527906976744186)","(9.0, 10.5, 10.477272727272727)","(3.7, 4.5, 4.493333333333333)","(31.0, 55.0, 53.5)"
06-01-2023 16:01:07.178096,"(3.1, 4.1, 4.085714285714285)","(101.0, 200.0, 187.5)","(6.0, 6.8, 6.562162162162163)","(20.0, 30.0, 28.2)","(3.8, 4.6, 4.501587301587302)","(9.0, 10.5, 10.477272727272727)","(3.7, 4.5, 4.492)","(31.0, 55.0, 52.75)"
06-01-2023 16:01:08.288424,"(3.1, 4.1, 4.085714285714285)","(101.0, 200.0, 187.5)","(6.0, 6.8, 6.562162162162163)","(20.0, 29.0, 28.2)","(3.8, 4.6, 4.480851063829787)","(9.0, 10.5, 10.477272727272727)","(3.7, 4.5, 4.492)","(31.0, 55.0, 52.75)"
06-01-2023 16:01:09.410592,"(3.1, 4.1, 4.08)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.568421052631579)","(20.0, 29.0, 28.2)","(3.8, 4.5, 4.488372093023256)","(9.0, 10.5, 10.475)","(3.7, 4.5, 4.492)","(31.0, 55.0, 53.5)"
06-01-2023 16:01:10.475796,"(3.1, 4.1, 4.08)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.568421052631579)","(20.0, 29.0, 28.2)","(3.8, 4.5, 4.489583333333333)","(9.0, 10.5, 10.475)","(3.7, 4.5, 4.562857142857142)","(31.0, 55.0, 52.75)"
06-01-2023 16:01:11.615451,"(3.1, 4.1, 4.08)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.564102564102564)","(20.0, 29.0, 28.2)","(3.8, 4.5, 4.482692307692307)","(9.0, 10.5, 10.475)","(3.7, 4.6, 4.54074074074074)","(31.0, 55.0, 52.75)"
06-01-2023 16:01:12.918364,"(3.1, 4.1, 4.082142857142857)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.6, 6.528)","(20.0, 29.0, 28.2)","(3.8, 4.5, 4.491489361702127)","(9.0, 10.5, 10.475)","(3.7, 4.6, 4.54074074074074)","(31.0, 55.0, 53.5)"
06-01-2023 16:01:14.003710,"(3.1, 4.2, 4.121052631578947)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.6, 6.523076923076923)","(20.0, 29.0, 28.2)","(3.8, 4.5, 4.483333333333333)","(9.0, 10.5, 10.365384615384615)","(3.7, 4.6, 4.492727272727273)","(31.0, 55.0, 53.5)"
06-01-2023 16:01:15.089646,"(3.1, 4.2, 4.1301886792452835)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.6, 6.531034482758621)","(20.0, 29.0, 28.2)","(3.8, 4.5, 4.483333333333333)","(9.0, 10.5, 10.365384615384615)","(3.7, 4.5, 4.492727272727273)","(31.0, 55.0, 52.75)"
06-01-2023 16:01:16.263701,"(3.1, 4.2, 4.1301886792452835)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.6, 6.52258064516129)","(20.0, 29.0, 28.2)","(3.8, 4.5, 4.486666666666666)","(9.0, 10.5, 10.351851851851851)","(3.7, 4.5, 4.490322580645161)","(31.0, 55.0, 54.30769230769231)"
06-01-2023 16:01:17.438871,"(3.1, 4.2, 4.1301886792452835)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.6, 6.52258064516129)","(20.0, 29.0, 28.2)","(3.8, 4.5, 4.486666666666666)","(9.0, 10.5, 10.351851851851851)","(3.7, 4.5, 4.490322580645161)","(31.0, 55.0, 54.30769230769231)"
06-01-2023 16:01:18.625077,"(3.1, 4.2, 4.1301886792452835)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.6, 6.423076923076923)","(20.0, 29.0, 28.2)","(3.8, 4.5, 4.486666666666666)","(9.0, 10.5, 10.351851851851851)","(3.7, 4.5, 4.490322580645161)","(31.0, 55.0, 54.30769230769231)"
06-01-2023 16:01:20.417147,"(3.1, 4.2, 4.1301886792452835)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.6, 6.424)","(20.0, 29.0, 28.2)","(3.8, 4.5, 4.48)","(9.0, 10.5, 10.365384615384615)","(3.7, 4.5, 4.4884615384615385)","(31.0, 55.0, 54.30769230769231)"
06-01-2023 16:01:21.775241,"(3.1, 4.2, 4.1301886792452835)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.6, 6.572972972972973)","(20.0, 29.0, 28.2)","(3.8, 4.5, 4.478260869565218)","(9.0, 10.5, 10.365384615384615)","(3.7, 4.5, 4.4884615384615385)","(31.0, 55.0, 54.30769230769231)"
06-01-2023 16:01:23.012847,"(3.1, 4.2, 4.1301886792452835)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.564102564102564)","(20.0, 29.0, 28.2)","(3.8, 4.5, 4.481481481481482)","(9.0, 10.5, 10.339285714285714)","(3.7, 4.5, 4.4875)","(31.0, 55.0, 54.30769230769231)"
06-01-2023 16:01:24.390238,"(3.1, 4.2, 4.1301886792452835)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.564102564102564)","(20.0, 29.0, 27.666666666666668)","(3.8, 4.5, 4.481481481481482)","(9.0, 10.5, 10.339285714285714)","(3.7, 4.5, 4.4875)","(31.0, 55.0, 54.30769230769231)"
06-01-2023 16:01:25.600544,"(3.1, 4.2, 4.1301886792452835)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.564102564102564)","(20.0, 29.0, 27.666666666666668)","(3.8, 4.5, 4.481481481481482)","(9.0, 10.5, 10.339285714285714)","(3.7, 4.5, 4.4875)","(31.0, 55.0, 54.30769230769231)"
06-01-2023 16:01:26.818959,"(3.1, 4.2, 4.133333333333334)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.572972972972973)","(20.0, 29.0, 27.666666666666668)","(3.8, 4.5, 4.462962962962963)","(9.0, 10.5, 10.365384615384615)","(3.7, 4.5, 4.484210526315789)","(31.0, 55.0, 54.30769230769231)"
06-01-2023 16:01:28.230965,"(3.1, 4.2, 4.132727272727273)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.572972972972973)","(20.0, 29.0, 28.0)","(3.8, 4.5, 4.458333333333334)","(9.0, 10.5, 10.365384615384615)","(3.7, 4.5, 4.484210526315789)","(31.0, 55.0, 54.30769230769231)"
06-01-2023 16:01:29.428644,"(3.2, 4.2, 4.132727272727273)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.564102564102564)","(20.0, 29.0, 27.666666666666668)","(3.8, 4.5, 4.481481481481482)","(9.0, 10.5, 10.333333333333334)","(3.5, 4.5, 4.4875)","(31.0, 55.0, 54.416666666666664)"
06-01-2023 16:01:30.502750,"(3.2, 4.2, 4.132727272727273)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.564102564102564)","(20.0, 29.0, 27.666666666666668)","(3.8, 4.5, 4.481481481481482)","(9.0, 10.5, 10.339285714285714)","(3.5, 4.5, 4.4875)","(31.0, 55.0, 54.3)"
06-01-2023 16:01:31.689732,"(3.2, 4.2, 4.132727272727273)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.564102564102564)","(20.0, 29.0, 27.666666666666668)","(3.8, 4.5, 4.481481481481482)","(9.0, 10.5, 10.339285714285714)","(3.5, 4.5, 4.4875)","(31.0, 55.0, 54.3)"
06-01-2023 16:01:32.805658,"(3.2, 4.2, 4.132727272727273)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.572972972972973)","(20.0, 29.0, 27.666666666666668)","(3.8, 4.5, 4.476190476190476)","(9.0, 10.5, 10.38)","(3.5, 4.5, 4.483333333333333)","(31.0, 55.0, 54.3)"
06-01-2023 16:01:33.908215,"(3.2, 4.2, 4.132727272727273)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.5600000000000005)","(20.0, 29.0, 28.375)","(3.8, 4.5, 4.479166666666667)","(9.0, 10.5, 10.36)","(3.5, 4.5, 4.48125)","(31.0, 55.0, 49.85294117647059)"
06-01-2023 16:01:35.085325,"(3.2, 4.3, 4.177714285714285)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.5600000000000005)","(20.0, 29.0, 27.666666666666668)","(3.8, 4.5, 4.479166666666667)","(9.0, 10.5, 10.36)","(3.5, 4.5, 4.48125)","(31.0, 55.0, 49.64705882352941)"
06-01-2023 16:01:36.176722,"(3.2, 4.3, 4.180487804878048)","(101.0, 200.0, 180.0)","(6.0, 6.8, 6.5600000000000005)","(20.0, 28.0, 27.666666666666668)","(3.8, 4.5, 4.482758620689655)","(9.0, 10.5, 10.333333333333334)","(3.5, 4.5, 4.492592592592593)","(31.0, 55.0, 49.64705882352941)"
06-01-2023 16:01:37.236259,"(3.2, 4.3, 4.178106508875739)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.551351351351352)","(20.0, 28.0, 27.636363636363637)","(3.8, 4.5, 4.482758620689655)","(9.0, 10.5, 10.134615384615385)","(3.5, 4.5, 4.226470588235294)","(31.0, 55.0, 44.407407407407405)"
06-01-2023 16:01:38.393158,"(3.2, 4.2, 4.192)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.488888888888889)","(20.0, 28.0, 27.636363636363637)","(3.8, 4.8, 4.781481481481482)","(9.0, 10.5, 10.134615384615385)","(3.5, 4.3, 4.25625)","(31.0, 55.0, 44.407407407407405)"
06-01-2023 16:01:39.659074,"(3.2, 4.3, 4.189610389610389)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.571428571428571)","(20.0, 28.0, 26.5)","(3.8, 4.8, 4.885714285714286)","(9.0, 10.5, 10.365384615384615)","(3.5, 4.2, 4.143478260869565)","(31.0, 55.0, 46.0)"
06-01-2023 16:01:41.089301,"(3.2, 4.3, 4.188095238095237)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.607692307692308)","(20.0, 28.0, 26.5)","(3.8, 4.9, 4.885714285714286)","(9.0, 10.5, 10.365384615384615)","(3.5, 4.2, 4.137037037037037)","(31.0, 50.0, 48.73684210526316)"
06-01-2023 16:01:42.442977,"(3.2, 4.3, 4.18268156424581)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.5948717948717945)","(20.0, 28.0, 26.5)","(3.8, 5.0, 4.87948717948718)","(9.0, 10.5, 10.375)","(3.5, 4.2, 4.080392156862745)","(31.0, 50.0, 49.111111111111114)"
06-01-2023 16:01:43.639398,"(3.2, 4.3, 4.167114093959731)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.5948717948717945)","(20.0, 28.0, 26.5)","(3.8, 4.9, 4.884905660377359)","(9.0, 10.5, 10.375)","(3.5, 4.1, 4.176190476190476)","(31.0, 50.0, 48.73684210526316)"
06-01-2023 16:01:45.036279,"(3.2, 4.3, 4.128813559322033)","(101.0, 200.0, 191.66666666666666)","(6.0, 6.8, 6.5948717948717945)","(20.0, 28.0, 27.692307692307693)","(3.9, 4.9, 4.883333333333334)","(9.0, 11.0, 10.432432432432432)","(3.5, 4.3, 4.196)","(31.0, 50.0, 49.1578947368421)"
06-01-2023 16:01:46.364729,"(3.2, 4.2, 4.1433333333333335)","(101.0, 200.0, 185.29411764705884)","(6.0, 6.8, 6.611111111111112)","(20.0, 28.0, 27.666666666666668)","(3.9, 4.9, 4.8805555555555555)","(9.0, 11.0, 10.432432432432432)","(3.5, 4.3, 4.196)","(31.0, 50.0, 49.1578947368421)"
06-01-2023 16:01:47.583719,"(3.2, 4.2, 4.1433333333333335)","(101.0, 190.0, 184.28571428571428)","(6.0, 6.8, 6.5777777777777775)","(20.0, 28.0, 27.666666666666668)","(3.9, 4.9, 4.8805555555555555)","(9.0, 11.0, 10.421052631578947)","(3.5, 4.3, 4.193877551020408)","(31.0, 50.0, 47.64705882352941)"
06-01-2023 16:01:48.974979,"(3.2, 4.2, 4.126470588235295)","(101.0, 190.0, 172.0)","(6.0, 6.6, 6.5285714285714285)","(20.0, 28.0, 27.958333333333332)","(3.9, 4.9, 4.939285714285714)","(9.0, 11.0, 10.444444444444445)","(3.5, 4.3, 4.165)","(31.0, 48.0, 47.75)"
06-01-2023 16:01:50.244201,"(3.2, 4.2, 4.1257142857142854)","(101.0, 190.0, 172.0)","(6.0, 6.8, 6.582857142857143)","(20.0, 29.0, 27.142857142857142)","(3.9, 5.0, 4.852)","(9.0, 10.5, 10.444444444444445)","(3.5, 4.2, 4.145833333333333)","(31.0, 50.0, 47.42857142857143)"
06-01-2023 16:01:51.476963,"(3.2, 4.2, 4.116129032258065)","(101.0, 190.0, 172.0)","(6.0, 6.8, 6.582857142857143)","(20.0, 28.0, 27.142857142857142)","(3.9, 4.9, 4.852702702702703)","(9.0, 10.5, 10.421052631578947)","(3.5, 4.3, 4.127906976744185)","(31.0, 48.0, 47.333333333333336)"
06-01-2023 16:01:52.777270,"(3.2, 4.2, 4.115625)","(101.0, 190.0, 184.28571428571428)","(6.0, 6.8, 6.56)","(20.0, 27.0, 26.666666666666668)","(3.9, 4.9, 4.859302325581395)","(9.0, 10.5, 10.421052631578947)","(3.5, 4.3, 4.15631067961165)","(31.0, 48.0, 47.25)"
06-01-2023 16:01:54.103601,"(3.2, 4.2, 4.125)","(101.0, 190.0, 184.28571428571428)","(6.0, 6.6, 6.545454545454546)","(20.0, 27.0, 26.666666666666668)","(3.9, 4.9, 4.85)","(9.0, 10.5, 10.421052631578947)","(3.5, 4.3, 4.154901960784313)","(31.0, 48.0, 43.95348837209302)"
06-01-2023 16:01:55.488564,"(3.2, 4.2, 4.125)","(101.0, 190.0, 184.28571428571428)","(6.0, 6.8, 6.6)","(20.0, 27.0, 25.90909090909091)","(3.9, 4.9, 4.867901234567902)","(9.0, 10.5, 10.488888888888889)","(3.5, 4.3, 4.173043478260869)","(31.0, 48.0, 45.5)"
06-01-2023 16:01:56.978810,"(3.2, 4.1, 4.077419354838709)","(101.0, 190.0, 183.33333333333334)","(6.0, 6.8, 6.626086956521739)","(20.0, 27.0, 25.8)","(3.9, 4.9, 4.864864864864865)","(9.0, 11.0, 10.458333333333334)","(3.5, 4.3, 4.196703296703296)","(31.0, 46.0, 45.294117647058826)"
06-01-2023 16:01:58.282085,"(3.2, 4.1, 4.077419354838709)","(101.0, 190.0, 183.33333333333334)","(6.0, 6.8, 6.59622641509434)","(20.0, 27.0, 25.8)","(3.9, 4.9, 4.853571428571429)","(9.0, 11.0, 10.241379310344827)","(3.5, 4.3, 4.197777777777778)","(31.0, 46.0, 45.111111111111114)"
06-01-2023 16:01:59.716606,"(3.2, 4.2, 4.060344827586207)","(101.0, 190.0, 182.72727272727272)","(6.0, 6.8, 6.692682926829268)","(20.0, 27.0, 25.470588235294116)","(3.9, 4.9, 4.8566666666666665)","(9.0, 10.5, 10.241379310344827)","(3.5, 4.3, 4.19047619047619)","(31.0, 46.0, 45.5)"
06-01-2023 16:02:01.029974,"(3.2, 4.2, 4.060344827586207)","(101.0, 190.0, 182.72727272727272)","(6.0, 6.8, 6.692682926829268)","(20.0, 27.0, 25.19047619047619)","(3.9, 4.9, 4.848571428571429)","(9.0, 10.5, 10.212121212121213)","(3.5, 4.3, 4.1755555555555555)","(31.0, 46.0, 45.46666666666667)"
06-01-2023 16:02:02.343831,"(3.2, 4.2, 4.181496062992126)","(101.0, 190.0, 186.0)","(6.0, 6.6, 6.437037037037038)","(20.0, 27.0, 25.19047619047619)","(3.9, 4.9, 4.823728813559322)","(9.0, 10.5, 10.23611111111111)","(3.5, 4.2, 4.221739130434782)","(31.0, 46.0, 44.666666666666664)"
06-01-2023 16:02:03.478603,"(3.2, 4.2, 4.192410714285715)","(101.0, 190.0, 175.0)","(6.0, 6.6, 6.480459770114942)","(20.0, 27.0, 25.19047619047619)","(3.9, 4.9, 4.823728813559322)","(9.0, 10.5, 10.23611111111111)","(3.5, 4.3, 4.227906976744186)","(31.0, 46.0, 44.266666666666666)"
06-01-2023 16:02:04.616209,"(3.2, 4.3, 4.233802816901409)","(101.0, 200.0, 195.45454545454547)","(6.0, 6.6, 6.523809523809524)","(20.0, 26.0, 25.666666666666668)","(3.9, 4.9, 4.832835820895522)","(9.0, 11.0, 10.421052631578947)","(3.5, 4.3, 4.250335570469798)","(31.0, 46.0, 44.193548387096776)"
06-01-2023 16:02:05.863934,"(3.2, 4.3, 4.233802816901409)","(101.0, 200.0, 195.45454545454547)","(6.0, 6.6, 6.508860759493671)","(20.0, 26.0, 25.285714285714285)","(3.9, 4.9, 4.741269841269841)","(9.0, 11.0, 10.421052631578947)","(3.5, 4.3, 4.24)","(31.0, 46.0, 43.888888888888886)"
06-01-2023 16:02:07.103809,"(3.2, 4.3, 4.2287878787878785)","(101.0, 200.0, 180.0)","(6.0, 6.6, 6.508860759493671)","(20.0, 26.0, 25.285714285714285)","(3.9, 4.9, 4.735135135135136)","(9.0, 11.0, 10.518518518518519)","(3.5, 4.3, 4.24)","(31.0, 46.0, 43.888888888888886)"
06-01-2023 16:02:08.364548,"(3.2, 4.3, 4.240425531914894)","(101.0, 200.0, 180.0)","(6.0, 6.8, 6.6454545454545455)","(20.0, 26.0, 25.285714285714285)","(3.9, 4.9, 4.861521739130435)","(9.0, 11.0, 11.10204081632653)","(3.5, 4.3, 4.239130434782608)","(31.0, 46.0, 43.945945945945944)"
06-01-2023 16:02:09.619039,"(3.2, 4.3, 4.23448275862069)","(101.0, 200.0, 180.0)","(6.0, 6.6, 6.446511627906977)","(20.0, 26.0, 25.285714285714285)","(3.9, 4.9, 4.756842105263158)","(9.0, 11.5, 10.99090909090909)","(3.5, 4.3, 4.174626865671642)","(31.0, 46.0, 43.76470588235294)"
06-01-2023 16:02:10.840737,"(3.2, 4.3, 4.235593220338983)","(101.0, 200.0, 182.3529411764706)","(6.0, 6.6, 6.421428571428572)","(20.0, 26.0, 25.285714285714285)","(3.9, 4.9, 4.765263157894737)","(9.0, 11.5, 11.03623188405797)","(3.5, 4.3, 4.154198473282443)","(31.0, 46.0, 43.76470588235294)"
06-01-2023 16:02:12.016419,"(3.2, 4.3, 4.236363636363636)","(101.0, 200.0, 182.3529411764706)","(6.0, 6.6, 6.452941176470588)","(20.0, 25.0, 24.3125)","(3.9, 4.9, 4.877142857142857)","(9.0, 11.5, 11.0)","(3.5, 4.2, 4.156043956043956)","(31.0, 46.0, 43.76470588235294)"
06-01-2023 16:02:13.244664,"(3.2, 4.3, 4.242857142857143)","(101.0, 200.0, 182.3529411764706)","(5.5, 6.6, 6.445)","(21.0, 25.0, 24.3125)","(4.0, 4.8, 4.737974683544304)","(9.0, 11.5, 10.95679012345679)","(3.4, 4.2, 4.168918918918919)","(31.0, 46.0, 43.48148148148148)"
06-01-2023 16:02:14.469604,"(3.2, 4.3, 4.252542372881356)","(101.0, 200.0, 182.3529411764706)","(5.5, 6.6, 6.4904761904761905)","(21.0, 25.0, 24.3125)","(4.0, 4.9, 4.737974683544304)","(9.0, 11.5, 10.95679012345679)","(3.4, 4.2, 4.168918918918919)","(31.0, 46.0, 43.48148148148148)"
06-01-2023 16:02:15.676385,"(3.2, 4.3, 4.2481481481481485)","(101.0, 200.0, 182.3529411764706)","(5.5, 6.6, 6.472222222222222)","(21.0, 25.0, 23.25)","(4.0, 4.9, 4.737974683544304)","(9.0, 11.5, 11.282608695652174)","(3.4, 4.2, 4.0948863636363635)","(31.0, 44.0, 48.857142857142854)"
06-01-2023 16:02:16.947401,"(3.2, 4.3, 4.2481481481481485)","(101.0, 200.0, 182.3529411764706)","(5.5, 6.6, 6.4837209302325585)","(21.0, 26.0, 24.22222222222222)","(4.0, 4.7, 4.662600321027288)","(9.0, 11.5, 11.395833333333334)","(3.4, 4.2, 4.076666666666667)","(31.0, 50.0, 49.0)"
06-01-2023 16:02:18.192885,"(3.2, 4.3, 4.258064516129032)","(101.0, 200.0, 182.3529411764706)","(5.5, 6.6, 6.4625)","(21.0, 26.0, 24.25)","(4.0, 4.7, 4.56551724137931)","(9.0, 11.5, 11.395833333333334)","(3.4, 4.2, 4.103896103896104)","(31.0, 50.0, 49.111111111111114)"
06-01-2023 16:02:19.384852,"(3.2, 4.3, 4.26)","(101.0, 200.0, 188.88888888888889)","(5.5, 6.6, 6.4625)","(21.0, 26.0, 25.714285714285715)","(4.0, 4.6, 4.466176470588236)","(9.0, 11.5, 11.545454545454545)","(3.4, 4.2, 4.1)","(31.0, 50.0, 53.0)"
06-01-2023 16:02:20.473623,"(3.2, 4.3, 4.2555555555555555)","(101.0, 200.0, 188.88888888888889)","(5.5, 6.8, 6.434210526315789)","(21.0, 26.0, 25.714285714285715)","(4.0, 4.5, 4.466176470588236)","(9.0, 12.0, 11.545454545454545)","(3.4, 4.2, 4.1)","(31.0, 55.0, 53.0)"
06-01-2023 16:02:21.567972,"(3.2, 4.4, 4.354651162790698)","(101.0, 200.0, 188.88888888888889)","(5.5, 6.8, 6.452413793103449)","(21.0, 27.0, 25.333333333333332)","(4.0, 4.5, 4.454166666666667)","(9.0, 12.5, 12.403225806451612)","(3.4, 4.1, 4.073684210526316)","(31.0, 55.0, 53.833333333333336)"
06-01-2023 16:02:22.722085,"(3.2, 4.4, 4.354651162790698)","(101.0, 200.0, 188.88888888888889)","(5.5, 6.8, 6.452413793103449)","(21.0, 27.0, 25.333333333333332)","(4.0, 4.5, 4.454166666666667)","(9.0, 12.5, 12.403225806451612)","(3.4, 4.1, 4.073684210526316)","(31.0, 55.0, 53.833333333333336)"
06-01-2023 16:02:23.955782,"(3.2, 4.4, 4.362666666666667)","(101.0, 200.0, 188.88888888888889)","(5.5, 6.8, 6.453521126760563)","(21.0, 27.0, 25.333333333333332)","(4.0, 4.5, 4.445588235294117)","(9.0, 12.5, 12.473684210526315)","(3.4, 4.2, 4.147619047619048)","(31.0, 55.0, 52.666666666666664)"
06-01-2023 16:02:25.237960,"(3.2, 4.4, 4.385106382978724)","(101.0, 200.0, 188.88888888888889)","(5.5, 6.6, 6.506896551724138)","(21.0, 27.0, 25.071428571428573)","(4.0, 4.5, 4.445348837209303)","(9.0, 13.0, 12.65)","(3.4, 4.2, 4.147619047619048)","(31.0, 55.0, 52.666666666666664)"
06-01-2023 16:02:26.378985,"(3.2, 4.4, 4.385106382978724)","(101.0, 200.0, 188.88888888888889)","(5.5, 6.6, 6.506896551724138)","(21.0, 27.0, 25.071428571428573)","(4.0, 4.5, 4.4574712643678165)","(9.0, 13.0, 12.65)","(3.4, 4.2, 4.016176470588236)","(31.0, 55.0, 52.666666666666664)"
06-01-2023 16:02:27.452463,"(3.2, 4.4, 4.386)","(101.0, 200.0, 188.88888888888889)","(5.5, 6.6, 6.506896551724138)","(21.0, 27.0, 25.2)","(4.0, 4.5, 4.454878048780488)","(9.0, 13.0, 12.928571428571429)","(3.4, 4.2, 3.9362573099415203)","(31.0, 55.0, 52.666666666666664)"
06-01-2023 16:02:28.586352,"(3.2, 4.5, 4.477235772357724)","(101.0, 200.0, 188.88888888888889)","(5.5, 6.6, 6.548387096774193)","(21.0, 26.0, 24.333333333333332)","(3.9, 4.5, 4.432857142857143)","(9.0, 13.0, 13.452380952380953)","(3.4, 4.0, 4.079807692307692)","(31.0, 55.0, 52.666666666666664)"
06-01-2023 16:02:29.823535,"(3.2, 4.5, 4.4658914728682175)","(101.0, 200.0, 191.1764705882353)","(5.5, 6.6, 6.585714285714285)","(21.0, 26.0, 23.857142857142858)","(3.9, 4.5, 4.432857142857143)","(9.0, 13.5, 13.575757575757576)","(3.4, 4.1, 4.080555555555556)","(31.0, 55.0, 52.666666666666664)"
06-01-2023 16:02:31.039492,"(3.2, 4.5, 4.4658914728682175)","(101.0, 200.0, 191.1764705882353)","(5.5, 6.6, 6.572413793103448)","(21.0, 25.0, 23.666666666666668)","(3.9, 4.5, 4.432857142857143)","(9.0, 14.0, 13.558823529411764)","(3.4, 4.1, 4.016)","(31.0, 55.0, 42.25806451612903)"
06-01-2023 16:02:32.212044,"(3.2, 4.5, 4.475438596491228)","(101.0, 190.0, 187.24137931034483)","(5.5, 6.6, 6.585714285714285)","(21.0, 25.0, 23.571428571428573)","(3.9, 4.5, 4.435616438356164)","(9.0, 14.0, 13.558823529411764)","(3.4, 4.1, 4.016)","(31.0, 48.0, 41.09803921568628)"
06-01-2023 16:02:33.343272,"(3.2, 4.5, 4.475438596491228)","(101.0, 190.0, 187.24137931034483)","(5.5, 6.6, 6.55)","(21.0, 25.0, 23.571428571428573)","(3.9, 4.5, 4.395192307692308)","(9.0, 14.0, 14.017857142857142)","(3.4, 4.1, 3.9430555555555555)","(31.0, 48.0, 46.065934065934066)"
06-01-2023 16:02:34.459517,"(3.2, 4.5, 4.475438596491228)","(101.0, 200.0, 190.9090909090909)","(5.5, 6.6, 6.561702127659574)","(21.0, 24.0, 23.857142857142858)","(3.9, 4.5, 4.38135593220339)","(9.0, 14.5, 14.295454545454545)","(3.4, 3.95, 3.983783783783784)","(31.0, 48.0, 46.065934065934066)"
06-01-2023 16:02:35.619311,"(3.3, 4.6, 4.51)","(101.0, 200.0, 190.9090909090909)","(5.5, 6.6, 6.523404255319148)","(21.0, 24.0, 23.833333333333332)","(3.9, 4.4, 4.362068965517242)","(9.0, 14.5, 13.545977011494253)","(3.3, 4.0, 3.983783783783784)","(31.0, 48.0, 46.022222222222226)"
06-01-2023 16:02:37.096103,"(3.3, 4.6, 4.518279569892473)","(101.0, 200.0, 191.1764705882353)","(5.5, 6.6, 6.549425287356321)","(21.0, 24.0, 23.833333333333332)","(3.9, 4.4, 4.352173913043479)","(9.0, 14.5, 13.912735849056604)","(3.3, 4.0, 3.983783783783784)","(31.0, 48.0, 41.53846153846154)"
06-01-2023 16:02:38.541707,"(3.3, 4.6, 4.52621359223301)","(101.0, 200.0, 191.1764705882353)","(5.5, 6.6, 6.485714285714286)","(21.0, 24.0, 23.833333333333332)","(3.8, 4.4, 4.278260869565218)","(9.0, 14.5, 13.575)","(3.3, 4.0, 3.9863636363636363)","(31.0, 48.0, 45.18181818181818)"
06-01-2023 16:02:39.829667,"(3.3, 4.6, 4.52621359223301)","(101.0, 200.0, 191.1764705882353)","(5.5, 6.6, 6.509090909090909)","(21.0, 24.0, 23.5625)","(3.8, 4.4, 4.282142857142857)","(9.0, 14.0, 13.583333333333334)","(3.3, 4.0, 3.9863636363636363)","(31.0, 46.0, 43.0)"
06-01-2023 16:02:41.082596,"(3.3, 4.6, 4.529064039408867)","(101.0, 200.0, 190.9090909090909)","(5.5, 6.6, 6.509090909090909)","(21.0, 25.0, 23.5625)","(3.8, 4.3, 4.282142857142857)","(9.0, 14.0, 13.583333333333334)","(3.3, 4.0, 3.9863636363636363)","(31.0, 46.0, 43.0)"
06-01-2023 16:02:42.156737,"(3.3, 99998, 9998.5)","(101.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(31.0, 99998, 9998.5)"
06-01-2023 16:02:43.205715,"(3.3, 99998, 9998.5)","(101.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(31.0, 99998, 9998.5)"
