,Melinke,Dissmagic,Drink Then Kiss,Fine Things,Rocknrollprincess,Cato Lake,Coldenkim,Piwhane,Warringah Storm,Lone Raider
04-01-2023 14:01:34.612850,"(3.0, 4.4, 4.341176470588236)","(5.5, 7.0, 6.418181818181818)","(5.5, 7.0, 6.4750000000000005)","(11.0, 17.0, 14.625)","(101.0, 360.0, 226.66666666666669)","(4.8, 7.4, 7.08)","(101.0, 300.0, 206.66666666666666)","(4.2, 4.8, 4.328571428571428)","(101.0, 450.0, 256.6666666666667)","(51.0, 250.0, 126.66666666666666)"
04-01-2023 14:01:36.125990,"(3.0, 4.4, 4.341176470588236)","(5.5, 7.0, 6.418181818181818)","(5.5, 7.0, 6.4750000000000005)","(11.0, 16.5, 14.625)","(101.0, 360.0, 226.66666666666669)","(4.8, 7.4, 7.08)","(101.0, 300.0, 206.66666666666666)","(4.2, 4.8, 4.328571428571428)","(101.0, 450.0, 256.6666666666667)","(51.0, 240.0, 123.33333333333334)"
04-01-2023 14:01:37.843597,"(3.0, 4.4, 4.341176470588236)","(5.5, 7.0, 6.418181818181818)","(5.5, 7.0, 6.4750000000000005)","(11.0, 16.5, 14.625)","(101.0, 360.0, 223.33333333333334)","(4.8, 7.4, 7.08)","(101.0, 300.0, 192.5)","(4.2, 4.8, 4.328571428571428)","(101.0, 450.0, 253.33333333333331)","(51.0, 230.0, 120.0)"
04-01-2023 14:01:39.414596,"(3.0, 4.4, 4.341176470588236)","(5.5, 7.0, 6.418181818181818)","(5.5, 7.0, 6.4750000000000005)","(11.0, 16.5, 14.5)","(101.0, 350.0, 223.33333333333334)","(4.8, 7.4, 7.08)","(101.0, 290.0, 218.33333333333331)","(4.2, 4.8, 4.328571428571428)","(101.0, 440.0, 253.33333333333331)","(51.0, 220.0, 120.0)"
04-01-2023 14:01:40.955013,"(3.0, 4.4, 4.341176470588236)","(5.5, 7.0, 6.418181818181818)","(5.5, 7.0, 6.4750000000000005)","(11.0, 16.0, 14.5)","(101.0, 350.0, 220.0)","(4.8, 7.4, 7.08)","(101.0, 280.0, 138.75)","(4.2, 4.8, 4.328571428571428)","(101.0, 440.0, 250.0)","(51.0, 220.0, 116.66666666666666)"
04-01-2023 14:01:42.554305,"(3.0, 4.4, 4.341176470588236)","(5.5, 7.0, 6.418181818181818)","(5.5, 7.0, 6.4750000000000005)","(11.0, 16.0, 14.75)","(101.0, 340.0, 213.33333333333334)","(4.8, 7.4, 7.08)","(101.0, 270.0, 177.5)","(4.2, 4.8, 4.328571428571428)","(101.0, 430.0, 240.0)","(51.0, 200.0, 113.33333333333334)"
04-01-2023 14:01:44.382053,"(3.0, 4.4, 4.331034482758621)","(5.5, 7.0, 6.418181818181818)","(5.5, 7.0, 6.4750000000000005)","(11.0, 15.5, 14.375)","(101.0, 320.0, 210.0)","(4.8, 7.4, 7.08)","(101.0, 260.0, 172.5)","(4.2, 4.8, 4.328571428571428)","(101.0, 390.0, 236.66666666666669)","(51.0, 190.0, 110.0)"
04-01-2023 14:01:46.092945,"(3.0, 4.4, 4.331034482758621)","(5.5, 7.0, 6.418181818181818)","(5.5, 7.0, 6.4750000000000005)","(11.0, 15.5, 14.375)","(101.0, 310.0, 210.0)","(4.8, 7.4, 7.08)","(101.0, 250.0, 172.5)","(4.2, 4.8, 4.328571428571428)","(101.0, 390.0, 236.66666666666669)","(51.0, 190.0, 110.0)"
04-01-2023 14:01:47.650943,"(3.0, 4.4, 4.331034482758621)","(5.5, 7.0, 6.418181818181818)","(5.5, 7.0, 6.4750000000000005)","(11.0, 15.5, 15.322222222222223)","(101.0, 310.0, 210.0)","(4.8, 7.4, 7.08)","(101.0, 250.0, 191.66666666666669)","(4.2, 4.8, 4.328571428571428)","(101.0, 390.0, 236.66666666666669)","(51.0, 190.0, 110.0)"
04-01-2023 14:01:49.139770,"(3.0, 4.4, 4.331034482758621)","(5.5, 7.0, 6.68)","(5.5, 7.0, 6.4750000000000005)","(11.0, 15.5, 15.322222222222223)","(101.0, 310.0, 210.0)","(4.8, 7.4, 7.08)","(101.0, 240.0, 133.57142857142856)","(4.2, 4.8, 4.328571428571428)","(101.0, 390.0, 236.66666666666669)","(51.0, 190.0, 110.0)"
04-01-2023 14:01:50.766628,"(3.0, 4.4, 4.331034482758621)","(5.5, 7.0, 6.68)","(5.5, 7.0, 6.4750000000000005)","(11.0, 15.5, 14.5)","(101.0, 310.0, 210.0)","(4.8, 7.4, 7.08)","(101.0, 230.0, 133.57142857142856)","(4.2, 4.8, 4.328571428571428)","(101.0, 390.0, 236.66666666666669)","(51.0, 190.0, 110.0)"
04-01-2023 14:01:52.385744,"(3.0, 4.4, 4.331034482758621)","(5.5, 7.0, 6.68)","(5.5, 7.0, 6.4750000000000005)","(11.0, 15.0, 14.5)","(101.0, 310.0, 210.0)","(4.8, 7.4, 7.08)","(101.0, 230.0, 149.0)","(4.2, 4.8, 4.328571428571428)","(101.0, 390.0, 236.66666666666669)","(51.0, 190.0, 110.0)"
04-01-2023 14:01:53.855855,"(3.0, 4.4, 4.331034482758621)","(5.5, 7.0, 6.68)","(5.5, 7.0, 6.4750000000000005)","(11.0, 15.0, 14.5)","(101.0, 310.0, 206.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 230.0, 149.0)","(4.2, 4.8, 4.328571428571428)","(101.0, 390.0, 233.33333333333331)","(51.0, 190.0, 120.0)"
04-01-2023 14:01:55.240090,"(3.0, 4.4, 4.331034482758621)","(5.5, 7.0, 6.6)","(5.5, 7.0, 6.4750000000000005)","(11.0, 15.0, 15.455555555555556)","(101.0, 300.0, 203.33333333333334)","(4.8, 7.4, 7.08)","(101.0, 230.0, 149.0)","(4.2, 4.8, 4.328571428571428)","(101.0, 380.0, 260.0)","(51.0, 170.0, 100.0)"
04-01-2023 14:01:56.851937,"(3.0, 4.4, 4.331034482758621)","(5.5, 7.0, 6.6)","(5.5, 7.0, 6.4750000000000005)","(11.0, 15.5, 15.455555555555556)","(101.0, 290.0, 220.0)","(4.8, 7.4, 7.08)","(101.0, 230.0, 149.0)","(4.2, 4.8, 4.328571428571428)","(101.0, 360.0, 260.0)","(51.0, 160.0, 100.0)"
04-01-2023 14:01:58.553295,"(3.0, 4.4, 4.331034482758621)","(5.5, 7.0, 6.6)","(5.5, 7.0, 6.4750000000000005)","(11.0, 15.5, 14.5)","(101.0, 280.0, 193.33333333333334)","(4.8, 7.4, 7.08)","(101.0, 230.0, 130.0)","(4.2, 4.8, 4.328571428571428)","(101.0, 360.0, 220.0)","(51.0, 160.0, 128.75)"
04-01-2023 14:02:00.164879,"(3.0, 4.4, 4.331034482758621)","(5.5, 7.0, 6.6)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.0, 14.5)","(101.0, 260.0, 193.33333333333334)","(4.8, 7.4, 7.08)","(101.0, 230.0, 180.0)","(4.2, 4.8, 4.328571428571428)","(101.0, 340.0, 220.0)","(51.0, 150.0, 121.25)"
04-01-2023 14:02:01.818037,"(3.0, 4.4, 4.346153846153847)","(5.5, 7.0, 6.6923076923076925)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.0, 14.5)","(101.0, 260.0, 190.0)","(4.8, 7.4, 7.08)","(101.0, 230.0, 163.33333333333331)","(4.2, 4.8, 4.328571428571428)","(101.0, 340.0, 216.66666666666666)","(51.0, 140.0, 121.25)"
04-01-2023 14:02:03.594279,"(3.0, 4.4, 4.346153846153847)","(5.5, 7.0, 6.6923076923076925)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.0, 15.455555555555556)","(101.0, 250.0, 190.0)","(4.8, 7.4, 7.08)","(101.0, 230.0, 172.14285714285714)","(4.2, 4.8, 4.328571428571428)","(101.0, 330.0, 216.66666666666666)","(51.0, 140.0, 121.25)"
04-01-2023 14:02:05.185098,"(3.0, 4.4, 4.346153846153847)","(5.5, 7.0, 6.6923076923076925)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.5, 15.455555555555556)","(101.0, 250.0, 190.0)","(4.8, 7.4, 7.08)","(101.0, 230.0, 179.375)","(4.2, 4.8, 4.328571428571428)","(101.0, 330.0, 216.66666666666666)","(51.0, 140.0, 121.25)"
04-01-2023 14:02:06.586980,"(3.0, 4.4, 4.346153846153847)","(5.5, 7.0, 6.6923076923076925)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.5, 14.5)","(101.0, 250.0, 190.0)","(4.8, 7.4, 7.08)","(101.0, 230.0, 179.375)","(4.2, 4.8, 4.328571428571428)","(101.0, 330.0, 216.66666666666666)","(51.0, 140.0, 121.25)"
04-01-2023 14:02:07.917587,"(3.0, 4.4, 4.346153846153847)","(5.5, 7.0, 6.6923076923076925)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.0, 14.5)","(101.0, 250.0, 195.0)","(4.8, 7.4, 7.08)","(101.0, 230.0, 179.375)","(4.2, 4.8, 4.328571428571428)","(101.0, 330.0, 235.0)","(51.0, 130.0, 100.45454545454545)"
04-01-2023 14:02:09.237979,"(3.0, 4.4, 4.346153846153847)","(5.5, 7.0, 6.6923076923076925)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.0, 14.5)","(101.0, 230.0, 195.0)","(4.8, 7.4, 7.08)","(101.0, 230.0, 179.375)","(4.2, 4.8, 4.328571428571428)","(101.0, 310.0, 235.0)","(51.0, 130.0, 106.25)"
04-01-2023 14:02:10.593060,"(3.0, 4.4, 4.346153846153847)","(5.5, 7.0, 6.6923076923076925)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.0, 15.455555555555556)","(101.0, 230.0, 180.0)","(4.8, 7.4, 7.08)","(101.0, 230.0, 179.375)","(4.2, 4.8, 4.328571428571428)","(101.0, 310.0, 206.66666666666666)","(51.0, 120.0, 106.25)"
04-01-2023 14:02:11.946041,"(3.0, 4.4, 4.346153846153847)","(5.5, 7.0, 6.866666666666667)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.5, 15.455555555555556)","(101.0, 220.0, 180.0)","(4.8, 7.4, 7.08)","(101.0, 230.0, 184.28571428571428)","(4.2, 4.8, 4.328571428571428)","(101.0, 300.0, 203.33333333333334)","(51.0, 120.0, 86.66666666666667)"
04-01-2023 14:02:13.367757,"(3.0, 4.4, 4.31764705882353)","(5.5, 7.0, 6.866666666666667)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.5, 15.455555555555556)","(101.0, 220.0, 180.0)","(4.8, 7.4, 7.08)","(101.0, 220.0, 177.14285714285714)","(4.2, 4.8, 4.328571428571428)","(101.0, 290.0, 203.33333333333334)","(51.0, 120.0, 86.66666666666667)"
04-01-2023 14:02:14.736403,"(3.0, 4.4, 4.31764705882353)","(5.5, 7.0, 6.866666666666667)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.5, 14.5)","(101.0, 220.0, 176.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 210.0, 174.16666666666669)","(4.2, 4.8, 4.328571428571428)","(101.0, 290.0, 215.0)","(51.0, 120.0, 86.66666666666667)"
04-01-2023 14:02:16.155231,"(3.0, 4.4, 4.31764705882353)","(5.5, 7.0, 6.866666666666667)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.0, 14.5)","(101.0, 210.0, 173.33333333333334)","(4.8, 7.4, 7.08)","(101.0, 190.0, 155.71428571428572)","(4.2, 4.8, 4.328571428571428)","(101.0, 270.0, 215.0)","(51.0, 120.0, 86.66666666666667)"
04-01-2023 14:02:17.591949,"(3.0, 4.4, 4.31764705882353)","(5.5, 7.0, 6.875)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.0, 15.452380952380953)","(101.0, 200.0, 173.33333333333334)","(4.8, 7.4, 7.08)","(101.0, 180.0, 148.57142857142856)","(4.2, 4.8, 4.5)","(101.0, 270.0, 193.33333333333334)","(51.0, 120.0, 86.66666666666667)"
04-01-2023 14:02:19.055115,"(3.0, 4.4, 4.31764705882353)","(5.5, 7.0, 6.875)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.5, 15.455555555555556)","(101.0, 200.0, 173.33333333333334)","(4.8, 7.4, 7.08)","(101.0, 170.0, 132.5)","(4.2, 4.7, 4.5)","(101.0, 260.0, 193.33333333333334)","(51.0, 120.0, 86.66666666666667)"
04-01-2023 14:02:20.453785,"(3.0, 4.4, 4.31764705882353)","(5.5, 7.0, 6.875)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.5, 15.455555555555556)","(101.0, 200.0, 173.33333333333334)","(4.8, 7.4, 7.08)","(101.0, 170.0, 151.875)","(4.2, 4.7, 4.5)","(101.0, 260.0, 193.33333333333334)","(51.0, 120.0, 76.66666666666667)"
04-01-2023 14:02:21.790531,"(3.0, 4.4, 4.31764705882353)","(5.5, 7.0, 6.875)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.5, 14.5)","(101.0, 200.0, 165.0)","(4.8, 7.4, 7.08)","(101.0, 160.0, 130.0)","(4.2, 4.7, 4.5)","(101.0, 260.0, 193.33333333333334)","(51.0, 110.0, 76.66666666666667)"
04-01-2023 14:02:23.086875,"(3.0, 4.4, 4.31764705882353)","(5.5, 7.0, 6.875)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.0, 14.5)","(101.0, 190.0, 165.0)","(4.8, 7.4, 7.08)","(101.0, 160.0, 130.0)","(4.2, 4.7, 4.5)","(101.0, 260.0, 200.0)","(51.0, 110.0, 76.66666666666667)"
04-01-2023 14:02:24.483942,"(3.0, 4.4, 4.31764705882353)","(5.5, 7.0, 6.875)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.0, 14.5)","(101.0, 190.0, 166.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 130.0)","(4.2, 4.7, 4.5)","(101.0, 240.0, 183.33333333333334)","(51.0, 110.0, 76.66666666666667)"
04-01-2023 14:02:25.837804,"(3.0, 4.4, 4.31764705882353)","(5.5, 7.0, 6.875)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.0, 15.452380952380953)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 130.0)","(4.2, 4.7, 4.625)","(101.0, 230.0, 180.0)","(51.0, 110.0, 76.66666666666667)"
04-01-2023 14:02:27.284132,"(3.0, 4.4, 4.31764705882353)","(5.5, 7.0, 6.875)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.5, 15.455555555555556)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 130.0)","(4.2, 4.7, 4.625)","(101.0, 220.0, 176.66666666666666)","(51.0, 110.0, 76.66666666666667)"
04-01-2023 14:02:28.667155,"(3.0, 4.4, 4.31764705882353)","(5.5, 7.0, 6.875)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.5, 15.455555555555556)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 130.0)","(4.2, 4.7, 4.625)","(101.0, 210.0, 176.66666666666666)","(51.0, 110.0, 99.47368421052632)"
04-01-2023 14:02:30.014992,"(3.0, 4.4, 4.31764705882353)","(5.5, 7.0, 6.875)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.5, 14.5)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 130.0)","(4.2, 4.7, 4.625)","(101.0, 210.0, 176.66666666666666)","(51.0, 110.0, 99.47368421052632)"
04-01-2023 14:02:31.363069,"(3.0, 4.4, 4.31764705882353)","(5.5, 7.0, 6.875)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.0, 14.5)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 130.0)","(4.2, 4.7, 4.625)","(101.0, 210.0, 176.66666666666666)","(51.0, 110.0, 99.47368421052632)"
04-01-2023 14:02:32.597748,"(3.0, 4.4, 4.31764705882353)","(5.5, 7.0, 6.878787878787879)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.0, 14.5)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 130.0)","(4.2, 4.7, 4.629411764705883)","(101.0, 210.0, 176.66666666666666)","(51.0, 110.0, 99.47368421052632)"
04-01-2023 14:02:33.794184,"(3.0, 4.4, 4.31764705882353)","(5.5, 7.0, 6.878787878787879)","(5.5, 7.0, 6.485714285714286)","(11.0, 15.0, 15.455555555555556)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 130.0)","(4.2, 4.7, 4.629411764705883)","(101.0, 210.0, 176.66666666666666)","(51.0, 110.0, 99.47368421052632)"
04-01-2023 14:02:35.315260,"(3.0, 4.4, 4.31764705882353)","(5.5, 7.0, 6.625)","(5.5, 7.0, 6.5)","(11.0, 15.5, 14.75)","(101.0, 180.0, 161.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 130.0)","(4.2, 4.7, 4.629411764705883)","(101.0, 210.0, 176.66666666666666)","(51.0, 110.0, 99.47368421052632)"
04-01-2023 14:02:36.815828,"(3.0, 4.6, 4.375)","(5.5, 7.0, 6.625)","(5.5, 6.8, 6.5)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 130.0)","(4.2, 4.7, 4.629411764705883)","(101.0, 210.0, 166.66666666666666)","(51.0, 110.0, 99.47368421052632)"
04-01-2023 14:02:38.494813,"(3.0, 4.6, 4.3625)","(5.5, 7.0, 6.625)","(5.5, 6.8, 6.5)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 130.0)","(4.2, 4.7, 4.629411764705883)","(101.0, 200.0, 170.0)","(51.0, 110.0, 99.47368421052632)"
04-01-2023 14:02:39.842534,"(3.0, 4.6, 4.3625)","(5.5, 7.0, 6.625)","(5.5, 6.8, 6.5)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 130.0)","(4.2, 4.7, 4.629411764705883)","(101.0, 190.0, 170.0)","(51.0, 110.0, 96.66666666666666)"
04-01-2023 14:02:41.465923,"(3.0, 5.1, 5.033333333333333)","(5.5, 7.0, 6.625)","(5.5, 6.8, 6.48421052631579)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 130.0)","(4.2, 4.7, 4.629411764705883)","(101.0, 190.0, 170.0)","(51.0, 110.0, 96.66666666666666)"
04-01-2023 14:02:42.992951,"(3.0, 5.1, 4.85)","(5.5, 7.0, 6.625)","(5.5, 6.8, 6.5)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 130.0)","(4.2, 4.7, 4.629411764705883)","(101.0, 190.0, 170.0)","(51.0, 110.0, 96.66666666666666)"
04-01-2023 14:02:44.501183,"(3.0, 5.1, 4.85)","(5.5, 7.0, 6.625)","(5.5, 6.8, 6.5)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 120.0)","(4.2, 4.7, 4.629411764705883)","(101.0, 190.0, 170.0)","(51.0, 110.0, 96.66666666666666)"
04-01-2023 14:02:45.830789,"(3.0, 5.1, 4.705263157894737)","(5.5, 7.0, 6.625)","(5.5, 6.8, 6.5)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 120.0)","(4.2, 4.7, 4.629411764705883)","(101.0, 190.0, 170.0)","(51.0, 110.0, 96.66666666666666)"
04-01-2023 14:02:47.115841,"(3.0, 5.0, 4.705263157894737)","(5.5, 7.0, 6.625)","(5.5, 6.8, 6.5)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 120.0)","(4.2, 4.7, 4.629411764705883)","(101.0, 190.0, 170.0)","(51.0, 110.0, 96.66666666666666)"
04-01-2023 14:02:48.440681,"(3.0, 5.0, 4.705263157894737)","(5.5, 7.0, 6.625)","(5.5, 6.8, 6.5)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 120.0)","(4.2, 4.7, 4.629411764705883)","(101.0, 190.0, 170.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:02:49.968939,"(3.0, 5.0, 4.5200000000000005)","(5.5, 7.0, 6.625)","(5.5, 6.8, 6.5)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 120.0)","(4.2, 4.7, 4.629411764705883)","(101.0, 190.0, 163.33333333333334)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:02:51.404236,"(3.0, 5.0, 4.5200000000000005)","(5.5, 7.0, 6.625)","(5.5, 6.8, 6.5)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.08)","(101.0, 160.0, 120.0)","(4.2, 4.7, 4.629411764705883)","(101.0, 180.0, 163.33333333333334)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:02:52.829693,"(3.0, 5.0, 4.862857142857143)","(5.5, 7.0, 6.5636363636363635)","(5.5, 6.8, 6.48421052631579)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.7, 4.629411764705883)","(101.0, 180.0, 163.33333333333334)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:02:54.278317,"(3.0, 5.0, 4.84)","(5.5, 7.0, 6.5636363636363635)","(5.5, 6.8, 6.5)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.7, 4.629411764705883)","(101.0, 180.0, 163.33333333333334)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:02:55.738736,"(3.0, 5.0, 4.84)","(5.5, 7.0, 6.5636363636363635)","(5.5, 6.8, 6.5)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.7, 4.629411764705883)","(101.0, 180.0, 163.33333333333334)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:02:57.189250,"(3.0, 5.0, 4.4399999999999995)","(5.5, 7.0, 6.5636363636363635)","(5.5, 6.8, 6.5)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.7, 4.45)","(101.0, 180.0, 163.33333333333334)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:02:58.625371,"(3.0, 5.0, 4.5200000000000005)","(5.5, 7.0, 6.5636363636363635)","(5.5, 6.8, 6.48421052631579)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.7, 4.325)","(101.0, 180.0, 163.33333333333334)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:00.066179,"(3.0, 5.0, 4.5200000000000005)","(5.5, 7.0, 6.5636363636363635)","(5.5, 6.8, 6.48421052631579)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.7, 4.314285714285714)","(101.0, 180.0, 163.33333333333334)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:01.470902,"(3.0, 5.0, 4.5200000000000005)","(5.5, 7.0, 6.5636363636363635)","(5.5, 6.8, 6.48421052631579)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.475)","(101.0, 180.0, 163.33333333333334)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:02.903559,"(3.0, 5.0, 4.86)","(5.5, 7.0, 6.625)","(5.5, 6.8, 6.5)","(11.0, 15.5, 14.75)","(101.0, 170.0, 161.66666666666666)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.6)","(101.0, 180.0, 163.33333333333334)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:04.400763,"(3.0, 5.0, 4.844444444444444)","(5.5, 7.0, 6.625)","(5.5, 6.8, 6.466666666666667)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.7, 4.2615384615384615)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:05.830247,"(3.0, 5.0, 4.5200000000000005)","(5.5, 7.0, 6.5636363636363635)","(5.5, 6.8, 6.466666666666667)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:07.267482,"(3.0, 4.9, 4.542857142857144)","(5.5, 7.0, 6.5636363636363635)","(5.5, 6.8, 6.466666666666667)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:08.598098,"(3.0, 4.9, 4.5)","(5.5, 7.0, 6.5636363636363635)","(5.5, 6.8, 6.466666666666667)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:09.936626,"(3.0, 4.9, 4.5)","(5.5, 7.0, 6.625)","(5.5, 6.8, 6.48)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.388461538461538)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:11.328775,"(3.0, 4.9, 4.766666666666667)","(5.5, 7.0, 6.625)","(5.5, 6.8, 6.48)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.388461538461538)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:12.688869,"(3.0, 4.9, 4.825)","(5.5, 7.0, 6.5636363636363635)","(5.5, 6.8, 6.466666666666667)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:14.110097,"(3.0, 4.8, 4.514285714285714)","(5.5, 7.0, 6.5636363636363635)","(5.5, 6.8, 6.466666666666667)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
