,Sweet Kathlene,Just A Jester,Confer,Daintree Lad,All To Mac,Sweaty Hand,Big City Nights
07-01-2023 09:33:52.867403,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.123076923076923)"
07-01-2023 09:33:53.839320,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.123076923076923)"
07-01-2023 09:33:54.782156,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.123076923076923)"
07-01-2023 09:33:55.857812,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.123076923076923)"
07-01-2023 09:33:56.961596,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.123076923076923)"
07-01-2023 09:33:58.072723,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.123076923076923)"
07-01-2023 09:33:59.072146,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.123076923076923)"
07-01-2023 09:34:00.131365,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.123076923076923)"
07-01-2023 09:34:01.329080,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.123076923076923)"
07-01-2023 09:34:02.550763,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.123076923076923)"
07-01-2023 09:34:03.775666,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.123076923076923)"
07-01-2023 09:34:04.854948,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.123076923076923)"
07-01-2023 09:34:05.985677,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.123076923076923)"
07-01-2023 09:34:07.167006,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 15.488888888888889)"
07-01-2023 09:34:08.371354,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:09.514384,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:10.573032,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:11.612341,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:12.669625,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:13.782334,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:14.922717,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:16.415227,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:17.710051,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:19.010514,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:20.105294,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:21.340454,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:22.646691,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:23.738374,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:24.798975,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:25.896365,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:26.995047,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:28.094825,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:29.218733,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:30.319154,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:31.454702,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:32.688139,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:33.799121,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:35.135100,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:36.310659,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:34:37.332756,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:34:38.436097,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.0)"
07-01-2023 09:34:39.665748,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.06153846153846)"
07-01-2023 09:34:40.971656,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.06153846153846)"
07-01-2023 09:34:42.216912,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.06153846153846)"
07-01-2023 09:34:43.267130,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.06153846153846)"
07-01-2023 09:34:44.420435,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.06153846153846)"
07-01-2023 09:34:45.569441,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.06153846153846)"
07-01-2023 09:34:46.694477,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.06153846153846)"
07-01-2023 09:34:47.871112,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.06153846153846)"
07-01-2023 09:34:48.946589,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.06153846153846)"
07-01-2023 09:34:50.150642,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.06153846153846)"
07-01-2023 09:34:51.496486,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.06153846153846)"
07-01-2023 09:34:52.658554,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.06153846153846)"
07-01-2023 09:34:53.798164,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.06153846153846)"
07-01-2023 09:34:55.201998,"(3.0, 4.3, 3.334285714285714)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.06153846153846)"
07-01-2023 09:34:56.374770,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.06153846153846)"
07-01-2023 09:34:57.670435,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.06153846153846)"
07-01-2023 09:34:58.756127,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.06153846153846)"
07-01-2023 09:34:59.908003,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.06153846153846)"
07-01-2023 09:35:01.016456,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 15.4)"
07-01-2023 09:35:02.135407,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 15.4)"
07-01-2023 09:35:03.347851,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 15.4)"
07-01-2023 09:35:04.525990,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 15.4)"
07-01-2023 09:35:05.588323,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.738636363636363)","(5.0, 9.4, 8.215789473684211)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 15.4)"
07-01-2023 09:35:06.737342,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 5.84)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 15.4)"
07-01-2023 09:35:07.842796,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 5.84)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 15.4)"
07-01-2023 09:35:09.230571,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 5.84)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 15.4)"
07-01-2023 09:35:10.580269,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 5.84)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:11.777285,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 5.84)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:12.993731,"(3.0, 4.3, 3.513953488372093)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 5.083333333333333)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:14.219317,"(3.0, 4.3, 3.179310344827586)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 5.083333333333333)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 6.135714285714285)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:15.422460,"(3.0, 4.3, 3.179310344827586)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 5.166666666666666)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 6.135714285714285)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:16.560059,"(3.0, 4.3, 3.179310344827586)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.086206896551724)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 6.135714285714285)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:17.717170,"(3.0, 4.3, 3.179310344827586)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.086206896551724)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 6.135714285714285)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:18.948421,"(3.0, 4.3, 3.179310344827586)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.086206896551724)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 6.135714285714285)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:20.199763,"(3.0, 4.3, 3.179310344827586)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.086206896551724)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 6.135714285714285)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:21.337110,"(3.0, 4.3, 3.179310344827586)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.086206896551724)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 6.135714285714285)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:22.426340,"(3.0, 4.3, 3.179310344827586)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.086206896551724)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 6.135714285714285)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:23.530316,"(3.0, 4.3, 3.179310344827586)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.086206896551724)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 6.135714285714285)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:24.792613,"(3.0, 4.3, 3.179310344827586)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.086206896551724)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 6.135714285714285)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:25.953131,"(3.0, 4.3, 3.179310344827586)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.086206896551724)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 6.135714285714285)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:26.988909,"(3.0, 4.3, 3.179310344827586)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.086206896551724)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 6.135714285714285)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:28.111612,"(3.0, 4.3, 3.179310344827586)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.086206896551724)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 6.135714285714285)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:29.329746,"(3.0, 4.3, 3.179310344827586)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.086206896551724)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 6.135714285714285)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:30.471572,"(3.0, 4.3, 3.179310344827586)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.086206896551724)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 6.135714285714285)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:31.635432,"(3.0, 4.3, 3.179310344827586)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.086206896551724)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 6.135714285714285)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:32.675098,"(3.0, 4.3, 3.179310344827586)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.086206896551724)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 6.135714285714285)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:35:33.863669,"(3.0, 4.3, 3.179310344827586)","(5.5, 9.6, 8.962962962962962)","(4.6, 8.0, 6.086206896551724)","(5.0, 9.4, 7.08421052631579)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.2, 6.135714285714285)","(5.5, 21.0, 17.184615384615384)"
