,Blue Bloodz,Sabotage,Shesfeelinspecial,Reds Star Deal,Charlie My Boy,Mister Galvinator,Certainlycallitin,Heavenly Sea
11-01-2023 19:37:46.024503,"(1.5, 1.95, 1.9192307692307693)","(6.5, 11.0, 9.4)","(51.0, 95.0, 88.33333333333334)","(3.2, 4.9, 4.5875)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.142857142857142)","(51.0, 110.0, 78.0)","(71.0, 190.0, 167.27272727272725)"
11-01-2023 19:37:47.223709,"(1.5, 1.95, 1.9192307692307693)","(6.5, 11.0, 9.4)","(51.0, 95.0, 88.33333333333334)","(3.2, 4.9, 4.5875)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.142857142857142)","(51.0, 110.0, 94.5)","(71.0, 190.0, 167.27272727272725)"
11-01-2023 19:37:48.404283,"(1.5, 1.95, 1.9192307692307693)","(6.5, 11.0, 9.4)","(51.0, 95.0, 88.33333333333334)","(3.2, 4.9, 4.5875)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.142857142857142)","(51.0, 110.0, 94.5)","(71.0, 190.0, 167.27272727272725)"
11-01-2023 19:37:49.609982,"(1.5, 1.95, 1.9192307692307693)","(6.5, 11.0, 9.4)","(51.0, 95.0, 88.33333333333334)","(3.2, 4.9, 4.5875)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.142857142857142)","(51.0, 110.0, 94.5)","(71.0, 190.0, 167.27272727272725)"
11-01-2023 19:37:50.800628,"(1.5, 1.95, 1.9192307692307693)","(6.5, 11.0, 9.4)","(51.0, 95.0, 88.33333333333334)","(3.2, 4.9, 4.5875)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.142857142857142)","(51.0, 110.0, 94.5)","(71.0, 190.0, 167.27272727272725)"
11-01-2023 19:37:51.831257,"(1.5, 1.95, 1.9192307692307693)","(6.5, 11.0, 9.4)","(51.0, 95.0, 88.33333333333334)","(3.2, 4.9, 4.5875)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.142857142857142)","(51.0, 110.0, 94.5)","(71.0, 190.0, 167.27272727272725)"
11-01-2023 19:37:52.846762,"(1.5, 1.95, 1.9192307692307693)","(6.5, 11.0, 9.4)","(51.0, 95.0, 88.33333333333334)","(3.2, 4.9, 4.5875)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.142857142857142)","(51.0, 110.0, 94.5)","(71.0, 190.0, 167.27272727272725)"
11-01-2023 19:37:53.920081,"(1.5, 1.95, 1.9192307692307693)","(6.5, 11.0, 9.4)","(51.0, 95.0, 88.33333333333334)","(3.2, 4.9, 4.691666666666666)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.142857142857142)","(51.0, 110.0, 94.5)","(71.0, 190.0, 167.27272727272725)"
11-01-2023 19:37:55.065676,"(1.5, 1.95, 1.8875)","(6.5, 11.0, 9.4)","(51.0, 95.0, 87.0)","(3.2, 4.9, 4.4192307692307695)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.25)","(51.0, 110.0, 102.25)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:37:56.163830,"(1.5, 1.95, 1.9)","(6.5, 11.0, 10.085714285714285)","(51.0, 95.0, 88.0)","(3.2, 4.9, 4.4192307692307695)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.25)","(51.0, 110.0, 102.25)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:37:57.275512,"(1.5, 1.95, 1.9)","(6.5, 11.0, 10.142857142857142)","(51.0, 95.0, 90.625)","(3.2, 4.9, 4.4192307692307695)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.25)","(51.0, 110.0, 102.25)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:37:58.281317,"(1.5, 1.95, 1.9)","(6.5, 11.0, 10.142857142857142)","(51.0, 95.0, 90.625)","(3.2, 4.9, 4.4192307692307695)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.25)","(51.0, 110.0, 102.25)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:37:59.253921,"(1.5, 1.95, 1.9)","(6.5, 11.0, 10.142857142857142)","(51.0, 95.0, 90.625)","(3.2, 4.9, 4.4192307692307695)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.25)","(51.0, 110.0, 102.25)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:00.291200,"(1.5, 1.95, 1.9)","(6.5, 11.0, 10.142857142857142)","(51.0, 95.0, 90.625)","(3.2, 4.9, 4.4192307692307695)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.25)","(51.0, 110.0, 102.25)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:01.482226,"(1.5, 1.95, 1.9)","(6.5, 11.0, 10.142857142857142)","(51.0, 95.0, 90.625)","(3.2, 4.9, 4.4192307692307695)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.25)","(51.0, 110.0, 102.25)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:02.525566,"(1.5, 1.95, 1.9)","(6.5, 11.0, 10.142857142857142)","(51.0, 95.0, 90.625)","(3.2, 4.9, 4.4192307692307695)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.25)","(51.0, 110.0, 102.25)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:03.556829,"(1.5, 1.95, 1.9)","(6.5, 11.0, 10.142857142857142)","(51.0, 95.0, 90.625)","(3.2, 4.9, 4.4192307692307695)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.25)","(51.0, 110.0, 102.25)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:04.587154,"(1.5, 1.95, 1.9)","(6.5, 11.0, 10.142857142857142)","(51.0, 95.0, 90.625)","(3.2, 4.9, 4.4192307692307695)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.25)","(51.0, 110.0, 102.25)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:05.725952,"(1.5, 1.95, 1.9)","(6.5, 11.0, 10.142857142857142)","(51.0, 95.0, 90.625)","(3.2, 4.9, 4.331818181818182)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 10.410714285714285)","(51.0, 110.0, 102.25)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:06.818402,"(1.5, 1.95, 1.9)","(6.5, 11.5, 10.916666666666668)","(51.0, 95.0, 90.625)","(3.2, 4.9, 4.5125)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.1)","(51.0, 110.0, 80.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:07.941069,"(1.5, 1.95, 1.9)","(6.5, 11.5, 9.75)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.03)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.4)","(51.0, 110.0, 80.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:09.085014,"(1.5, 1.95, 1.9)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.4325)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.466666666666667)","(51.0, 110.0, 80.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:10.303004,"(1.5, 1.95, 1.8804347826086956)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.4325)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.466666666666667)","(51.0, 110.0, 80.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:11.453543,"(1.5, 1.95, 1.8804347826086956)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.480434782608696)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 101.42857142857143)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:12.486368,"(1.5, 1.95, 1.8804347826086956)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.480434782608696)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 99.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:13.509458,"(1.5, 1.95, 1.8804347826086956)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.480434782608696)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.68)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:14.465330,"(1.5, 1.95, 1.8804347826086956)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.45)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.68)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:15.463133,"(1.5, 1.93, 1.9088235294117646)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.17)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.68)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:16.695543,"(1.5, 1.93, 1.885)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.2272727272727275)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.68)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:17.829040,"(1.5, 1.93, 1.885)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.2272727272727275)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:19.057314,"(1.5, 1.93, 1.885)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.2272727272727275)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:20.447798,"(1.5, 1.93, 1.885)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.2272727272727275)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:21.645605,"(1.5, 1.93, 1.885)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.2272727272727275)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:22.732623,"(1.5, 1.92, 1.9)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.2272727272727275)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:23.811220,"(1.5, 1.92, 1.9)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.2272727272727275)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:24.916398,"(1.5, 1.92, 1.8775)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.2272727272727275)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:25.966341,"(1.5, 1.92, 1.9)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.2272727272727275)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:26.997473,"(1.5, 1.92, 1.8775)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.2272727272727275)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:28.090120,"(1.5, 1.92, 1.8775)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.2272727272727275)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:29.129177,"(1.5, 1.92, 1.8775)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.63)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:30.121569,"(1.5, 1.92, 1.8608695652173912)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.63)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:31.156690,"(1.5, 1.92, 1.8608695652173912)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.615384615384615)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:32.157186,"(1.5, 1.92, 1.8608695652173912)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.615384615384615)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:33.150795,"(1.5, 1.92, 1.8608695652173912)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.581818181818182)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:34.214630,"(1.5, 1.91, 1.8911764705882352)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.581818181818182)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:35.279849,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.581818181818182)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:36.479988,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.5, 9.85)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.581818181818182)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.6)","(51.0, 110.0, 103.125)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:37.946560,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.5, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.457142857142857)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.0, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:39.158340,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.290909090909091)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:40.350786,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.290909090909091)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:41.645185,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.290909090909091)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:42.857169,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.177777777777778)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:43.923394,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.8, 4.177777777777778)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:44.973638,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.466666666666667)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:46.120574,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.466666666666667)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:47.153162,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.544444444444444)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:48.250212,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.544444444444444)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:49.334247,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.58)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:50.374921,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.58)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:51.373507,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.58)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:52.481378,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.58)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:53.592714,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.58)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:54.730256,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.58)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:55.949053,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.5)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:57.128812,"(1.5, 1.91, 1.8699999999999999)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.588888888888889)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:58.312504,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.588888888888889)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:38:59.480513,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.588888888888889)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:00.604876,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.588888888888889)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:01.703725,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.588888888888889)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:02.759862,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.588888888888889)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:03.818140,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.588888888888889)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:04.973784,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.5)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:06.071434,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.5)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.75)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:07.182603,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.5)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.8)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:08.320281,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.5)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.8)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:09.450467,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.5)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.8)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:10.552438,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.5)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.8)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:11.622236,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.5)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.8)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:12.673488,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.5)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.8)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:13.732948,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.5)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.8)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:14.807496,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.5)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.8)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:15.903673,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.5)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.8)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:17.044758,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.5)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.8)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:18.241258,"(1.5, 1.91, 1.838)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.5)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.8)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:19.465088,"(1.5, 1.91, 1.8477777777777777)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.5)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.8)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 19:39:20.582911,"(1.5, 1.91, 1.8477777777777777)","(6.5, 11.0, 9.95)","(51.0, 95.0, 90.625)","(3.2, 4.7, 4.5)","(101.0, 210.0, 163.33333333333334)","(8.0, 10.5, 9.8)","(51.0, 110.0, 85.0)","(71.0, 190.0, 173.33333333333334)"
