,Tralee Cruiser,Sugar Keeping,Okay Boomer,Very Dark Gold,Winlock To Rise,Aria Herrera,Rutland Georgia,Sassy Sal
05-01-2023 17:27:31.798596,"(3.2, 5.7, 5.075)","(1.75, 2.88, 2.13)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 216.66666666666669)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 22.0)","(61.0, 220.0, 80.5)","(26.0, 90.0, 34.888888888888886)"
05-01-2023 17:27:33.054755,"(3.2, 5.7, 5.075)","(1.75, 2.88, 2.13)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 216.66666666666669)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 22.0)","(61.0, 220.0, 80.5)","(26.0, 90.0, 34.888888888888886)"
05-01-2023 17:27:34.467459,"(3.2, 5.7, 5.075)","(1.75, 2.88, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 216.66666666666669)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 22.0)","(61.0, 220.0, 80.5)","(26.0, 90.0, 34.888888888888886)"
05-01-2023 17:27:35.678268,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 216.66666666666669)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 22.0)","(61.0, 220.0, 80.5)","(26.0, 90.0, 34.888888888888886)"
05-01-2023 17:27:36.935197,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 395.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 22.0)","(61.0, 220.0, 80.5)","(26.0, 90.0, 35.77777777777778)"
05-01-2023 17:27:38.489926,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 395.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 22.0)","(61.0, 220.0, 80.5)","(26.0, 90.0, 35.77777777777778)"
05-01-2023 17:27:39.891823,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 395.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 22.0)","(61.0, 220.0, 80.5)","(26.0, 90.0, 35.77777777777778)"
05-01-2023 17:27:41.399610,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 395.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 22.0)","(61.0, 220.0, 80.5)","(26.0, 90.0, 35.77777777777778)"
05-01-2023 17:27:42.850272,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 225.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 22.0)","(61.0, 220.0, 80.5)","(26.0, 90.0, 35.77777777777778)"
05-01-2023 17:27:44.251261,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 225.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 22.0)","(61.0, 220.0, 80.5)","(26.0, 90.0, 35.77777777777778)"
05-01-2023 17:27:45.520872,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 225.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 22.0)","(61.0, 220.0, 80.5)","(26.0, 90.0, 35.77777777777778)"
05-01-2023 17:27:46.784280,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 395.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 21.083333333333332)","(61.0, 220.0, 90.83333333333333)","(26.0, 90.0, 39.166666666666664)"
05-01-2023 17:27:47.971047,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 395.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 90.0, 39.166666666666664)"
05-01-2023 17:27:49.164915,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 395.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 90.0, 39.166666666666664)"
05-01-2023 17:27:50.442173,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 395.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 90.0, 39.166666666666664)"
05-01-2023 17:27:51.641731,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 395.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 90.0, 39.166666666666664)"
05-01-2023 17:27:52.779520,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 395.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 90.0, 39.166666666666664)"
05-01-2023 17:27:54.043398,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 395.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 90.0, 39.166666666666664)"
05-01-2023 17:27:55.239970,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 395.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 90.0, 39.166666666666664)"
05-01-2023 17:27:56.327864,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 395.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 90.0, 39.166666666666664)"
05-01-2023 17:27:57.422450,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 395.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 90.0, 58.0)"
05-01-2023 17:27:58.509490,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 395.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 90.0, 40.0)"
05-01-2023 17:27:59.715226,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 395.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 90.0, 40.0)"
05-01-2023 17:28:00.799082,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 395.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 90.0, 58.0)"
05-01-2023 17:28:02.062513,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 400.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 90.0, 41.666666666666664)"
05-01-2023 17:28:03.153782,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 400.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 90.0, 41.666666666666664)"
05-01-2023 17:28:04.192982,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 400.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 90.0, 41.666666666666664)"
05-01-2023 17:28:05.358990,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 400.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 90.0, 36.0)"
05-01-2023 17:28:06.649892,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 558.3333333333334)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:07.855665,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 405.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:09.012728,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 405.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:10.156918,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 405.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:11.355558,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 405.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:12.508641,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 405.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:13.588557,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 405.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:14.658734,"(3.2, 5.7, 5.075)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 405.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 87.14285714285714)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:15.795402,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 405.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 87.14285714285714)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:16.910359,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 405.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 87.14285714285714)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:18.047331,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 405.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 87.14285714285714)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:19.356662,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 405.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 87.14285714285714)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:20.732674,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 405.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 87.14285714285714)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:22.058192,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 405.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 90.83333333333333)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:23.253252,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 405.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 87.14285714285714)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:24.446355,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 405.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 82.85714285714286)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:25.526980,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 405.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 95.71428571428572)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:26.651348,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 410.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 95.71428571428572)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:27.718426,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 410.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 95.71428571428572)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:28.766150,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 410.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 95.71428571428572)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:29.870040,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 410.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 95.71428571428572)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:31.118213,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 410.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 95.71428571428572)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:32.262334,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 410.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 95.71428571428572)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:33.401327,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 410.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 95.71428571428572)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:34.481481,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 410.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 95.71428571428572)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:35.600245,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 410.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 95.71428571428572)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:36.727305,"(3.2, 5.7, 5.144444444444445)","(1.75, 2.86, 2.236)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 410.0)","(11.0, 23.0, 13.416666666666666)","(18.0, 44.0, 24.357142857142858)","(61.0, 220.0, 95.71428571428572)","(26.0, 38.0, 36.0)"
05-01-2023 17:28:37.835549,"(3.2, 5.7, 5.112500000000001)","(1.75, 2.06, 2.005)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 266.0)","(11.0, 23.0, 13.0)","(18.0, 44.0, 19.555555555555557)","(61.0, 220.0, 89.5)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:28:38.865907,"(3.2, 5.7, 5.283333333333333)","(1.75, 2.84, 2.0372222222222223)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 266.0)","(11.0, 23.0, 13.0)","(18.0, 44.0, 19.555555555555557)","(61.0, 220.0, 89.5)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:28:39.960431,"(3.2, 5.7, 5.283333333333333)","(1.75, 2.84, 2.0372222222222223)","(4.8, 8.4, 5.733333333333333)","(91.0, 650.0, 266.0)","(11.0, 23.0, 13.0)","(18.0, 44.0, 19.555555555555557)","(61.0, 220.0, 89.5)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:28:40.967235,"(3.2, 5.7, 4.74)","(1.75, 2.5, 2.245)","(4.8, 8.4, 6.4625)","(91.0, 650.0, 250.0)","(11.0, 23.0, 13.833333333333334)","(18.0, 44.0, 19.555555555555557)","(61.0, 210.0, 142.5)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:28:42.175468,"(3.2, 5.5, 4.033333333333333)","(1.75, 2.5, 2.245)","(4.8, 8.4, 6.6)","(91.0, 650.0, 258.3333333333333)","(11.0, 23.0, 15.333333333333334)","(18.0, 44.0, 22.0)","(61.0, 210.0, 145.0)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:28:43.527720,"(3.2, 3.95, 3.8333333333333335)","(1.75, 2.5, 2.245)","(4.8, 8.4, 7.32)","(91.0, 650.0, 258.3333333333333)","(11.0, 22.0, 15.333333333333334)","(18.0, 44.0, 22.0)","(61.0, 210.0, 145.0)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:28:44.766509,"(3.2, 3.95, 3.8333333333333335)","(1.75, 2.5, 2.245)","(4.8, 8.4, 7.75)","(91.0, 650.0, 266.6666666666667)","(11.0, 22.0, 15.333333333333334)","(18.0, 44.0, 22.0)","(61.0, 210.0, 145.0)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:28:45.974958,"(3.2, 3.95, 3.8333333333333335)","(1.75, 2.5, 2.245)","(4.8, 8.4, 6.666666666666667)","(91.0, 650.0, 266.6666666666667)","(11.0, 22.0, 18.666666666666668)","(18.0, 44.0, 22.0)","(61.0, 210.0, 145.0)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:28:47.282088,"(3.2, 3.95, 3.8800000000000003)","(1.75, 2.5, 2.245)","(4.8, 8.4, 8.136842105263158)","(91.0, 650.0, 266.6666666666667)","(11.0, 22.0, 19.88888888888889)","(18.0, 44.0, 30.25)","(61.0, 210.0, 145.0)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:28:48.556891,"(3.2, 3.95, 3.8850000000000002)","(1.75, 2.5, 2.245)","(4.8, 8.4, 7.5200000000000005)","(91.0, 650.0, 266.6666666666667)","(11.0, 22.0, 18.4)","(18.0, 44.0, 29.6)","(61.0, 210.0, 145.0)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:28:49.696929,"(3.2, 3.95, 3.85)","(1.75, 2.5, 2.245)","(4.8, 8.4, 7.828571428571429)","(91.0, 650.0, 266.6666666666667)","(11.0, 22.0, 19.0)","(18.0, 44.0, 26.333333333333336)","(61.0, 210.0, 145.0)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:28:50.880796,"(3.2, 3.95, 3.8200000000000003)","(1.75, 2.5, 2.245)","(4.8, 8.4, 7.4)","(91.0, 650.0, 266.6666666666667)","(11.0, 22.0, 19.0)","(18.0, 44.0, 30.5)","(61.0, 210.0, 145.0)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:28:52.048456,"(3.2, 3.95, 3.8200000000000003)","(1.75, 2.5, 2.245)","(4.8, 8.4, 7.4)","(91.0, 650.0, 266.6666666666667)","(11.0, 22.0, 19.875)","(18.0, 50.0, 34.84210526315789)","(61.0, 210.0, 145.0)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:28:53.167272,"(3.2, 3.95, 3.8200000000000003)","(1.75, 2.5, 2.245)","(4.8, 8.4, 7.885714285714286)","(91.0, 650.0, 266.6666666666667)","(11.0, 22.0, 18.8)","(18.0, 50.0, 29.0)","(61.0, 210.0, 145.0)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:28:54.258837,"(3.2, 3.95, 3.8200000000000003)","(1.75, 2.5, 2.245)","(4.8, 8.4, 7.885714285714286)","(91.0, 650.0, 266.6666666666667)","(11.0, 22.0, 20.0)","(18.0, 50.0, 30.3125)","(61.0, 210.0, 94.0)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:28:55.462404,"(3.2, 3.95, 3.8200000000000003)","(1.75, 2.5, 2.245)","(4.8, 8.4, 7.885714285714286)","(91.0, 650.0, 266.6666666666667)","(11.0, 22.0, 20.0)","(18.0, 50.0, 30.3125)","(61.0, 220.0, 145.0)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:28:56.578498,"(3.2, 3.95, 3.8200000000000003)","(1.75, 2.5, 2.245)","(4.8, 8.4, 7.885714285714286)","(91.0, 650.0, 420.0)","(11.0, 22.0, 20.0)","(18.0, 50.0, 30.3125)","(61.0, 210.0, 145.0)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:28:57.788195,"(3.2, 3.95, 3.716666666666667)","(1.75, 2.5, 2.245)","(4.8, 8.4, 7.885714285714286)","(91.0, 650.0, 420.0)","(11.0, 22.0, 20.25)","(18.0, 50.0, 33.94736842105263)","(61.0, 210.0, 145.0)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:28:59.246023,"(3.2, 3.9, 3.5142857142857142)","(1.75, 2.5, 2.245)","(4.8, 8.4, 7.885714285714286)","(91.0, 650.0, 420.0)","(11.0, 22.0, 20.25)","(18.0, 50.0, 33.94736842105263)","(61.0, 210.0, 145.0)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:29:00.555039,"(3.2, 3.8, 3.5142857142857142)","(1.75, 2.5, 2.245)","(4.8, 8.4, 7.885714285714286)","(91.0, 650.0, 420.0)","(11.0, 22.0, 20.25)","(18.0, 50.0, 33.94736842105263)","(61.0, 210.0, 145.0)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:29:01.866140,"(3.2, 3.8, 3.5142857142857142)","(1.75, 2.5, 2.245)","(4.8, 8.4, 7.885714285714286)","(91.0, 650.0, 420.0)","(11.0, 22.0, 21.333333333333336)","(18.0, 50.0, 32.35294117647059)","(61.0, 210.0, 145.0)","(26.0, 38.0, 36.666666666666664)"
05-01-2023 17:29:03.005132,"(3.2, 3.8, 3.5142857142857142)","(1.75, 2.5, 2.245)","(4.8, 8.4, 7.885714285714286)","(91.0, 650.0, 420.0)","(11.0, 23.0, 21.333333333333336)","(18.0, 50.0, 32.35294117647059)","(61.0, 210.0, 145.0)","(26.0, 38.0, 51.07142857142857)"
05-01-2023 17:29:04.234962,"(3.2, 3.75, 3.392857142857143)","(1.75, 2.46, 2.0042424242424244)","(4.8, 8.4, 7.6)","(91.0, 650.0, 420.0)","(11.0, 23.0, 20.2)","(18.0, 46.0, 41.125)","(61.0, 190.0, 100.0)","(26.0, 65.0, 53.81818181818181)"
05-01-2023 17:29:05.565632,"(3.2, 3.7, 3.35)","(1.75, 2.42, 2.0022857142857142)","(4.8, 8.4, 7.6)","(91.0, 650.0, 420.0)","(11.0, 23.0, 20.2)","(18.0, 44.0, 41.125)","(61.0, 180.0, 113.33333333333334)","(26.0, 60.0, 53.81818181818181)"
05-01-2023 17:29:07.521552,"(3.2, 3.7, 3.5250000000000004)","(1.75, 2.46, 2.188181818181818)","(4.8, 8.4, 7.766666666666667)","(91.0, 650.0, 420.0)","(11.0, 23.0, 19.0)","(18.0, 44.0, 41.0)","(61.0, 180.0, 113.33333333333334)","(26.0, 60.0, 53.81818181818181)"
05-01-2023 17:29:09.109801,"(3.2, 3.7, 3.5250000000000004)","(1.75, 2.46, 2.108235294117647)","(4.8, 8.0, 7.533333333333333)","(91.0, 650.0, 420.0)","(11.0, 21.0, 19.0)","(18.0, 44.0, 39.625)","(61.0, 180.0, 113.33333333333334)","(26.0, 60.0, 53.81818181818181)"
05-01-2023 17:29:10.595235,"(3.2, 3.7, 3.5250000000000004)","(1.75, 2.46, 2.123529411764706)","(4.8, 8.0, 7.533333333333333)","(91.0, 650.0, 420.0)","(11.0, 21.0, 19.0)","(18.0, 42.0, 36.36363636363636)","(61.0, 180.0, 113.33333333333334)","(26.0, 60.0, 53.81818181818181)"
05-01-2023 17:29:11.936556,"(3.2, 3.7, 3.5250000000000004)","(1.75, 2.46, 2.123529411764706)","(4.8, 8.0, 7.6)","(91.0, 650.0, 420.0)","(11.0, 21.0, 19.0)","(18.0, 44.0, 36.4)","(61.0, 180.0, 113.33333333333334)","(26.0, 60.0, 53.81818181818181)"
05-01-2023 17:29:13.173344,"(3.2, 3.7, 3.4958333333333336)","(1.75, 2.46, 2.123529411764706)","(4.8, 8.0, 7.6)","(91.0, 650.0, 420.0)","(11.0, 21.0, 19.75)","(18.0, 44.0, 36.4)","(61.0, 180.0, 113.33333333333334)","(26.0, 60.0, 53.81818181818181)"
05-01-2023 17:29:14.541263,"(3.2, 3.7, 3.3850000000000002)","(1.75, 2.46, 2.123529411764706)","(4.8, 8.4, 7.3)","(91.0, 650.0, 420.0)","(11.0, 21.0, 19.0)","(18.0, 44.0, 37.09090909090909)","(61.0, 180.0, 113.33333333333334)","(26.0, 60.0, 53.81818181818181)"
