,Delightful Anna,Attahua Ace,Blissfull Identity,Marley Bromac,Seven Rippin Aces,Shes So Brave,Rippin Good Feelin,Spruce Loose,Wotnow Swanee,Betterthankkylie
15-12-2022 12:29:56.691812,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.133333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 730.0, 405.0)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:58.147707,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.133333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 710.0, 580.0)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:59.642014,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.133333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 700.0, 493.3333333333333)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:01.110722,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.133333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 690.0, 493.3333333333333)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:02.515190,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.133333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 690.0, 493.3333333333333)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:03.969533,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.133333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 670.0, 556.0)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:05.380692,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.133333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 640.0, 532.0)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:06.807742,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.133333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 640.0, 453.3333333333333)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:08.215267,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.133333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 630.0, 453.3333333333333)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:09.641494,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.133333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 630.0, 508.0)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:11.137709,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.133333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 610.0, 508.0)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:12.577687,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 8.066666666666666)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 610.0, 433.3333333333333)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:13.974723,"(3.6, 3.95, 3.6125)","(4.8, 9.6, 6.466666666666667)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 600.0, 433.3333333333333)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:15.425281,"(3.6, 3.95, 3.6125)","(4.8, 9.4, 7.799999999999999)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 600.0, 433.3333333333333)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:16.757068,"(3.6, 3.95, 3.6125)","(4.8, 9.2, 7.933333333333334)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:18.141228,"(3.6, 3.95, 3.6125)","(4.8, 9.4, 7.933333333333334)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:19.508107,"(3.6, 3.95, 3.6125)","(4.8, 9.4, 7.933333333333334)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:20.818969,"(3.6, 3.95, 3.6125)","(4.8, 9.4, 7.933333333333334)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:22.154899,"(3.5, 3.95, 3.6125)","(4.8, 9.4, 7.933333333333334)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:23.436803,"(3.5, 3.95, 3.6125)","(4.8, 9.4, 7.933333333333334)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:24.825016,"(3.5, 3.95, 3.6125)","(4.8, 9.4, 7.933333333333334)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:26.227225,"(3.5, 3.95, 3.6125)","(4.8, 9.4, 7.933333333333334)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:27.618391,"(3.5, 3.95, 3.6125)","(4.8, 9.4, 7.933333333333334)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:29.010368,"(3.5, 3.95, 3.6125)","(4.8, 9.4, 7.933333333333334)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:30.464036,"(3.5, 3.95, 3.6125)","(4.8, 9.4, 7.933333333333334)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:31.812786,"(3.5, 3.95, 3.6125)","(4.8, 9.4, 7.933333333333334)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:33.272014,"(3.5, 3.95, 3.6125)","(4.8, 9.4, 7.933333333333334)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:34.585994,"(3.5, 3.95, 3.6125)","(4.8, 9.4, 7.933333333333334)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:36.165881,"(3.5, 3.95, 3.6125)","(4.8, 9.4, 7.933333333333334)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:37.855711,"(3.5, 3.95, 3.6125)","(4.8, 9.4, 7.933333333333334)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:39.408443,"(3.5, 3.95, 3.8000000000000003)","(4.8, 9.4, 8.742857142857144)","(4.8, 7.6, 7.088888888888889)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:41.051403,"(3.5, 3.95, 3.8000000000000003)","(4.8, 9.4, 8.742857142857144)","(4.8, 7.6, 7.088888888888889)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.975)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:30:42.668137,"(3.5, 3.95, 3.8000000000000003)","(4.8, 9.4, 8.275)","(4.8, 7.6, 6.066666666666666)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 600.0, 502.0)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 7.6, 6.975)","(21.0, 55.0, 37.25)"
15-12-2022 12:30:44.259634,"(3.5, 3.95, 3.8000000000000003)","(4.8, 9.4, 9.11875)","(4.8, 7.6, 6.066666666666666)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 600.0, 616.6666666666667)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 7.6, 4.5062500000000005)","(21.0, 55.0, 37.25)"
15-12-2022 12:30:45.925396,"(3.5, 3.95, 3.8000000000000003)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.6, 6.35)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 870.0, 648.5714285714286)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 4.9, 4.8954545454545455)","(21.0, 55.0, 37.25)"
15-12-2022 12:30:47.483759,"(3.5, 3.95, 3.8000000000000003)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.4, 6.133333333333333)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 860.0, 648.5714285714286)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.0, 4.8954545454545455)","(21.0, 55.0, 37.25)"
15-12-2022 12:30:48.909198,"(3.5, 3.95, 3.8000000000000003)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.8, 6.133333333333333)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 860.0, 648.5714285714286)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.0, 4.8954545454545455)","(21.0, 55.0, 37.25)"
15-12-2022 12:30:50.340930,"(3.5, 3.95, 3.8000000000000003)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.8, 6.133333333333333)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 860.0, 760.0)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.0, 4.8954545454545455)","(21.0, 55.0, 37.25)"
15-12-2022 12:30:51.800992,"(3.5, 3.95, 3.8000000000000003)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.8, 6.133333333333333)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 840.0, 733.3333333333334)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.0, 4.8954545454545455)","(21.0, 55.0, 37.25)"
15-12-2022 12:30:53.338976,"(3.5, 3.95, 3.8000000000000003)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.8, 6.133333333333333)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 810.0, 733.3333333333334)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.0, 4.8954545454545455)","(21.0, 55.0, 37.25)"
15-12-2022 12:30:54.764877,"(3.5, 3.95, 3.8000000000000003)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.8, 6.133333333333333)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 810.0, 706.6666666666666)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.0, 4.8954545454545455)","(21.0, 55.0, 37.25)"
15-12-2022 12:30:56.177698,"(3.5, 3.95, 3.8000000000000003)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.8, 6.133333333333333)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 780.0, 706.6666666666666)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.0, 4.8954545454545455)","(21.0, 55.0, 37.25)"
15-12-2022 12:30:57.575464,"(3.5, 3.95, 3.8000000000000003)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.6, 6.0)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 780.0, 546.6666666666667)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.0, 4.8954545454545455)","(21.0, 55.0, 37.25)"
15-12-2022 12:30:58.982427,"(3.5, 3.95, 3.8000000000000003)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.4, 6.0)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 760.0, 680.0)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.0, 4.8954545454545455)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:00.356203,"(3.5, 3.95, 3.8000000000000003)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.4, 6.0)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 750.0, 616.0)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.0, 4.8954545454545455)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:01.720835,"(3.5, 3.95, 3.8000000000000003)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.4, 6.0)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 740.0, 616.0)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.0, 4.8954545454545455)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:03.086209,"(3.5, 3.95, 3.9320000000000004)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.4, 6.0)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 740.0, 616.0)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.0, 4.8954545454545455)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:04.512870,"(3.5, 3.95, 3.9320000000000004)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.4, 6.0)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 740.0, 526.6666666666667)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.0, 4.8954545454545455)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:06.040380,"(3.5, 3.95, 3.8800000000000003)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.4, 6.0)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 720.0, 600.0)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.1, 4.986363636363636)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:07.488858,"(3.5, 3.95, 3.8800000000000003)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.4, 6.0)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 720.0, 513.3333333333333)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.1, 4.622727272727273)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:08.938081,"(3.5, 3.95, 3.9266666666666667)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.4, 6.0)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 710.0, 635.5555555555555)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 4.7, 4.622727272727273)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:10.265596,"(3.5, 3.95, 3.9266666666666667)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.4, 6.0)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 700.0, 576.0)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 4.7, 4.622727272727273)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:11.717940,"(3.5, 3.95, 3.9266666666666667)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.4, 6.0)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 690.0, 576.0)","(11.0, 19.5, 11.9)","(21.0, 65.0, 37.666666666666664)","(3.2, 4.7, 4.622727272727273)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:13.192698,"(3.5, 3.95, 3.9266666666666667)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.4, 6.0)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 690.0, 493.3333333333333)","(11.0, 19.5, 16.7)","(21.0, 65.0, 37.666666666666664)","(3.2, 4.7, 4.986363636363636)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:14.835741,"(3.5, 3.95, 3.941666666666667)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.4, 6.0)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 680.0, 608.8888888888889)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.1, 4.986363636363636)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:16.388854,"(3.5, 3.95, 3.916666666666667)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.4, 6.0)","(21.0, 48.0, 39.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 670.0, 473.3333333333333)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.1, 4.986363636363636)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:17.955628,"(3.5, 3.95, 3.916666666666667)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.4, 7.260000000000001)","(21.0, 48.0, 36.375)","(21.0, 42.0, 26.0)","(101.0, 650.0, 582.2222222222222)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.1, 4.986363636363636)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:19.646590,"(3.5, 3.95, 3.9403225806451614)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.4, 7.036363636363637)","(21.0, 60.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 640.0, 453.3333333333333)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.1, 4.986363636363636)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:21.247681,"(3.5, 3.95, 3.9403225806451614)","(4.8, 9.0, 8.51764705882353)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 620.0, 555.5555555555555)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.1, 4.986363636363636)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:22.747931,"(3.5, 3.95, 3.847058823529412)","(4.8, 9.0, 8.272727272727273)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 610.0, 504.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.1, 4.986363636363636)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:24.313741,"(3.5, 4.0, 3.847058823529412)","(4.8, 9.0, 8.272727272727273)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 600.0, 504.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.1, 4.986363636363636)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:25.947346,"(3.5, 4.0, 3.847058823529412)","(4.8, 9.0, 8.68)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 600.0, 504.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.1, 4.986363636363636)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:27.463643,"(3.5, 4.0, 3.847058823529412)","(4.8, 9.0, 8.68)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 600.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.1, 4.986363636363636)","(21.0, 55.0, 37.25)"
15-12-2022 12:31:28.874547,"(3.5, 4.0, 3.847058823529412)","(4.8, 9.0, 8.68)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.1, 4.986363636363636)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:30.382229,"(3.5, 4.0, 3.847058823529412)","(4.8, 9.0, 8.68)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.1, 4.622727272727273)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:31.811530,"(3.5, 4.0, 3.847058823529412)","(4.8, 9.0, 8.68)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 4.7, 4.622727272727273)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:33.266217,"(3.5, 4.0, 3.87)","(4.8, 9.0, 8.68)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 4.7, 4.622727272727273)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:34.724796,"(3.5, 4.0, 3.87)","(4.8, 9.0, 8.68)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 4.7, 4.622727272727273)","(21.0, 55.0, 43.16666666666667)"
