,Elles Shadow,Sweet She Is,Ema Rock,Black Jag,Shadow Doll,Zipping Randy,Lads On Tour,Aussie Ophira
09-01-2023 17:12:15.434980,"(61.0, 490.0, 275.0)","(16.0, 80.0, 71.14285714285714)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 8.0)","(21.0, 130.0, 54.36363636363637)","(91.0, 610.0, 176.66666666666669)","(7.0, 14.0, 10.266666666666667)","(9.0, 20.0, 15.25)"
09-01-2023 17:12:16.547031,"(61.0, 490.0, 275.0)","(16.0, 80.0, 67.4)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 8.0)","(21.0, 130.0, 54.36363636363637)","(91.0, 610.0, 176.66666666666669)","(7.0, 14.0, 10.266666666666667)","(9.0, 20.0, 15.25)"
09-01-2023 17:12:17.636066,"(61.0, 490.0, 275.0)","(16.0, 80.0, 67.4)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 8.0)","(21.0, 130.0, 54.36363636363637)","(91.0, 610.0, 176.66666666666669)","(7.0, 14.0, 10.266666666666667)","(9.0, 20.0, 15.25)"
09-01-2023 17:12:18.743081,"(61.0, 490.0, 275.0)","(16.0, 80.0, 67.4)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 8.0)","(21.0, 130.0, 54.36363636363637)","(91.0, 610.0, 176.66666666666669)","(7.0, 14.0, 10.266666666666667)","(9.0, 20.0, 15.25)"
09-01-2023 17:12:19.791011,"(61.0, 490.0, 275.0)","(16.0, 80.0, 67.4)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 8.0)","(21.0, 130.0, 54.36363636363637)","(91.0, 610.0, 176.66666666666669)","(7.0, 14.0, 10.266666666666667)","(9.0, 20.0, 15.25)"
09-01-2023 17:12:20.841034,"(61.0, 490.0, 275.0)","(16.0, 80.0, 67.4)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 8.0)","(21.0, 130.0, 54.36363636363637)","(91.0, 610.0, 176.66666666666669)","(7.0, 14.0, 10.266666666666667)","(9.0, 20.0, 15.25)"
09-01-2023 17:12:21.910900,"(61.0, 490.0, 275.0)","(16.0, 80.0, 67.4)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 8.0)","(21.0, 130.0, 54.36363636363637)","(91.0, 610.0, 176.66666666666669)","(7.0, 14.0, 10.266666666666667)","(9.0, 20.0, 15.25)"
09-01-2023 17:12:23.056305,"(61.0, 490.0, 275.0)","(16.0, 80.0, 67.4)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 8.0)","(21.0, 130.0, 54.36363636363637)","(91.0, 610.0, 176.66666666666669)","(7.0, 14.0, 10.266666666666667)","(9.0, 20.0, 15.25)"
09-01-2023 17:12:24.180891,"(61.0, 490.0, 275.0)","(16.0, 80.0, 67.4)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 8.0)","(21.0, 130.0, 104.0)","(91.0, 610.0, 176.66666666666669)","(7.0, 14.0, 10.266666666666667)","(9.0, 20.0, 15.25)"
09-01-2023 17:12:25.285997,"(61.0, 490.0, 275.0)","(16.0, 80.0, 67.4)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 8.0)","(21.0, 130.0, 104.0)","(91.0, 610.0, 176.66666666666669)","(7.0, 14.0, 10.266666666666667)","(9.0, 20.0, 15.25)"
09-01-2023 17:12:26.361858,"(61.0, 500.0, 148.0)","(16.0, 75.0, 55.666666666666664)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 8.0)","(21.0, 130.0, 104.0)","(91.0, 610.0, 350.0)","(7.0, 14.0, 10.266666666666667)","(9.0, 20.0, 15.25)"
09-01-2023 17:12:27.453397,"(61.0, 490.0, 275.0)","(16.0, 75.0, 55.666666666666664)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 8.0)","(21.0, 130.0, 96.5)","(91.0, 610.0, 350.0)","(7.0, 14.0, 10.266666666666667)","(9.0, 20.0, 15.25)"
09-01-2023 17:12:28.547308,"(61.0, 490.0, 277.5)","(16.0, 75.0, 55.666666666666664)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 8.0)","(21.0, 120.0, 73.5)","(91.0, 610.0, 350.0)","(7.0, 14.0, 10.266666666666667)","(9.0, 20.0, 15.25)"
09-01-2023 17:12:29.699942,"(61.0, 490.0, 277.5)","(16.0, 80.0, 48.5)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 8.0)","(21.0, 120.0, 73.5)","(91.0, 610.0, 350.0)","(7.0, 14.0, 10.266666666666667)","(9.0, 20.0, 15.25)"
09-01-2023 17:12:30.809842,"(61.0, 420.0, 242.5)","(16.0, 80.0, 48.5)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 6.542857142857143)","(21.0, 120.0, 73.5)","(91.0, 610.0, 180.83333333333331)","(7.0, 14.0, 10.0)","(9.0, 20.0, 16.833333333333332)"
09-01-2023 17:12:31.935724,"(61.0, 420.0, 242.5)","(16.0, 80.0, 48.75)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 6.542857142857143)","(21.0, 120.0, 73.5)","(91.0, 610.0, 180.83333333333331)","(7.0, 14.0, 11.76)","(9.0, 20.0, 18.642857142857142)"
09-01-2023 17:12:33.072893,"(61.0, 420.0, 242.5)","(16.0, 80.0, 48.75)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 6.542857142857143)","(21.0, 120.0, 73.5)","(91.0, 610.0, 180.83333333333331)","(7.0, 14.0, 10.836363636363636)","(9.0, 20.0, 18.642857142857142)"
09-01-2023 17:12:34.142748,"(61.0, 420.0, 242.5)","(16.0, 80.0, 48.75)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 6.542857142857143)","(21.0, 120.0, 73.5)","(91.0, 610.0, 180.83333333333331)","(7.0, 14.0, 9.371428571428572)","(9.0, 20.0, 18.642857142857142)"
09-01-2023 17:12:35.268937,"(61.0, 420.0, 242.5)","(16.0, 80.0, 48.75)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 6.542857142857143)","(21.0, 120.0, 73.5)","(91.0, 610.0, 180.83333333333331)","(7.0, 14.0, 9.95)","(9.0, 20.0, 18.642857142857142)"
09-01-2023 17:12:36.402751,"(61.0, 420.0, 242.5)","(16.0, 80.0, 71.07142857142857)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 6.542857142857143)","(21.0, 120.0, 73.5)","(91.0, 610.0, 180.83333333333331)","(7.0, 14.0, 9.95)","(9.0, 20.0, 18.642857142857142)"
09-01-2023 17:12:37.581117,"(61.0, 420.0, 242.5)","(16.0, 80.0, 49.0)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 6.542857142857143)","(21.0, 120.0, 73.5)","(91.0, 610.0, 180.83333333333331)","(7.0, 14.0, 9.95)","(9.0, 20.0, 18.642857142857142)"
09-01-2023 17:12:38.716449,"(61.0, 420.0, 242.5)","(16.0, 80.0, 49.0)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 6.542857142857143)","(21.0, 120.0, 73.5)","(91.0, 610.0, 180.83333333333331)","(7.0, 14.0, 11.054545454545455)","(9.0, 20.0, 18.642857142857142)"
09-01-2023 17:12:39.830290,"(61.0, 420.0, 242.5)","(16.0, 80.0, 49.0)","(1.35, 1.97, 1.6099999999999999)","(5.5, 9.8, 6.542857142857143)","(21.0, 120.0, 78.5)","(91.0, 610.0, 180.83333333333331)","(7.0, 14.0, 11.054545454545455)","(9.0, 20.0, 18.642857142857142)"
09-01-2023 17:12:40.978640,"(61.0, 420.0, 242.5)","(16.0, 80.0, 49.0)","(1.35, 1.97, 1.4733333333333332)","(5.5, 9.8, 7.945454545454546)","(21.0, 130.0, 78.5)","(91.0, 610.0, 180.83333333333331)","(7.0, 14.0, 11.054545454545455)","(9.0, 20.0, 18.642857142857142)"
09-01-2023 17:12:42.289704,"(61.0, 420.0, 242.5)","(16.0, 80.0, 49.0)","(1.35, 1.95, 1.7657142857142856)","(5.5, 9.8, 6.885714285714286)","(21.0, 130.0, 78.5)","(91.0, 610.0, 180.83333333333331)","(7.0, 14.0, 11.3)","(9.0, 20.0, 17.625)"
09-01-2023 17:12:43.831318,"(61.0, 420.0, 242.5)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.8, 6.885714285714286)","(21.0, 130.0, 78.5)","(91.0, 610.0, 180.83333333333331)","(7.0, 14.0, 11.3)","(9.0, 20.0, 17.625)"
09-01-2023 17:12:45.277247,"(61.0, 420.0, 242.5)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.8, 7.2)","(21.0, 130.0, 78.5)","(91.0, 610.0, 180.83333333333331)","(7.0, 14.0, 11.3)","(9.0, 20.0, 17.625)"
09-01-2023 17:12:46.517406,"(61.0, 420.0, 242.5)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.716)","(5.5, 9.6, 7.2)","(21.0, 130.0, 78.5)","(91.0, 610.0, 180.83333333333331)","(7.0, 14.0, 11.3)","(9.0, 20.0, 17.625)"
09-01-2023 17:12:47.845295,"(61.0, 420.0, 242.5)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.72)","(5.5, 9.6, 7.2)","(21.0, 130.0, 47.75)","(91.0, 610.0, 180.83333333333331)","(7.0, 14.0, 11.3)","(9.0, 20.0, 17.625)"
09-01-2023 17:12:49.085639,"(61.0, 420.0, 242.5)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.72)","(5.5, 9.6, 7.2)","(21.0, 110.0, 47.75)","(91.0, 610.0, 180.83333333333331)","(7.0, 14.0, 11.3)","(9.0, 20.0, 17.625)"
09-01-2023 17:12:50.493462,"(61.0, 420.0, 242.5)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.6, 7.2)","(21.0, 110.0, 73.5)","(91.0, 610.0, 360.0)","(7.0, 14.0, 11.3)","(9.0, 20.0, 17.625)"
09-01-2023 17:12:51.784616,"(61.0, 420.0, 242.5)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.6, 7.2)","(21.0, 120.0, 73.5)","(91.0, 610.0, 360.0)","(7.0, 14.0, 11.3)","(9.0, 20.0, 17.625)"
09-01-2023 17:12:52.917809,"(61.0, 420.0, 242.5)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.6, 7.2)","(21.0, 120.0, 73.5)","(91.0, 610.0, 360.0)","(7.0, 14.0, 11.3)","(9.0, 20.0, 17.625)"
09-01-2023 17:12:54.047858,"(61.0, 420.0, 245.0)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.6, 7.2)","(21.0, 120.0, 73.5)","(91.0, 610.0, 360.0)","(7.0, 14.0, 11.9)","(9.0, 20.0, 17.625)"
09-01-2023 17:12:55.240082,"(61.0, 420.0, 245.0)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.6, 7.2)","(21.0, 120.0, 73.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.9)","(9.0, 20.0, 17.625)"
09-01-2023 17:12:56.317072,"(61.0, 420.0, 245.0)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.6, 7.2)","(21.0, 120.0, 73.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.9)","(9.0, 20.0, 17.625)"
09-01-2023 17:12:57.605530,"(61.0, 420.0, 245.0)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.6, 7.2)","(21.0, 120.0, 73.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.9)","(9.0, 20.0, 17.625)"
09-01-2023 17:12:59.035317,"(61.0, 420.0, 245.0)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.6, 7.2)","(21.0, 120.0, 73.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.9)","(9.0, 20.0, 17.625)"
09-01-2023 17:13:00.408532,"(61.0, 420.0, 247.5)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.6, 7.2)","(21.0, 120.0, 73.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.9)","(9.0, 20.0, 17.625)"
09-01-2023 17:13:01.606371,"(61.0, 420.0, 247.5)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.6, 7.2)","(21.0, 120.0, 73.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.9)","(9.0, 20.0, 17.625)"
09-01-2023 17:13:02.886623,"(61.0, 420.0, 247.5)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.6, 7.2)","(21.0, 120.0, 73.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.9)","(9.0, 20.0, 17.625)"
09-01-2023 17:13:04.073820,"(61.0, 520.0, 297.5)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.6, 7.2)","(21.0, 120.0, 88.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.9)","(9.0, 20.0, 17.625)"
09-01-2023 17:13:05.386179,"(61.0, 520.0, 297.5)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.6, 7.2)","(21.0, 150.0, 88.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.9)","(9.0, 20.0, 17.625)"
09-01-2023 17:13:06.536001,"(61.0, 520.0, 297.5)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.6, 7.2)","(21.0, 150.0, 88.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.9)","(9.0, 20.0, 17.625)"
09-01-2023 17:13:07.634818,"(61.0, 520.0, 297.5)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.6, 7.2)","(21.0, 150.0, 88.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.9)","(9.0, 20.0, 17.625)"
09-01-2023 17:13:08.857607,"(61.0, 520.0, 297.5)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.6, 7.2)","(21.0, 150.0, 88.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.9)","(9.0, 20.0, 17.625)"
09-01-2023 17:13:09.904127,"(61.0, 520.0, 297.5)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.6, 7.2)","(21.0, 150.0, 88.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.9)","(9.0, 20.0, 17.625)"
09-01-2023 17:13:11.159990,"(61.0, 520.0, 297.5)","(16.0, 80.0, 49.0)","(1.35, 1.9, 1.7657142857142856)","(5.5, 9.6, 7.2)","(21.0, 150.0, 88.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.9)","(9.0, 20.0, 17.625)"
09-01-2023 17:13:12.398124,"(61.0, 520.0, 297.5)","(16.0, 80.0, 25.75)","(1.35, 1.9, 1.7514285714285713)","(5.5, 9.6, 7.2)","(21.0, 150.0, 88.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.9)","(9.0, 20.0, 14.333333333333334)"
09-01-2023 17:13:13.576228,"(61.0, 520.0, 297.5)","(16.0, 80.0, 25.75)","(1.35, 1.88, 1.7514285714285713)","(5.5, 9.6, 7.2)","(21.0, 150.0, 43.625)","(91.0, 610.0, 360.0)","(7.0, 13.0, 11.9)","(9.0, 20.0, 14.333333333333334)"
09-01-2023 17:13:14.728681,"(61.0, 420.0, 247.5)","(16.0, 80.0, 25.75)","(1.35, 1.88, 1.7514285714285713)","(5.5, 9.6, 7.2)","(21.0, 160.0, 73.5)","(91.0, 610.0, 360.0)","(7.0, 13.0, 11.9)","(9.0, 20.0, 14.333333333333334)"
09-01-2023 17:13:15.836885,"(61.0, 420.0, 247.5)","(16.0, 80.0, 25.75)","(1.35, 1.88, 1.7514285714285713)","(5.5, 9.6, 7.2)","(21.0, 120.0, 73.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.9)","(9.0, 20.0, 14.333333333333334)"
09-01-2023 17:13:17.039879,"(61.0, 420.0, 247.5)","(16.0, 80.0, 25.75)","(1.35, 1.88, 1.7514285714285713)","(5.5, 9.6, 7.2)","(21.0, 120.0, 73.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 10.8)","(9.0, 20.0, 14.333333333333334)"
09-01-2023 17:13:18.298799,"(61.0, 420.0, 247.5)","(16.0, 80.0, 25.75)","(1.35, 1.88, 1.7514285714285713)","(5.5, 9.6, 7.2)","(21.0, 120.0, 73.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.447058823529412)","(9.0, 20.0, 14.333333333333334)"
09-01-2023 17:13:19.685995,"(61.0, 420.0, 247.5)","(16.0, 75.0, 26.142857142857142)","(1.35, 1.88, 1.7725)","(5.5, 9.6, 7.2)","(21.0, 120.0, 73.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.447058823529412)","(9.0, 20.0, 14.333333333333334)"
09-01-2023 17:13:21.045592,"(61.0, 420.0, 247.5)","(16.0, 70.0, 22.333333333333332)","(1.35, 1.88, 1.7799999999999998)","(5.5, 9.6, 7.2)","(21.0, 120.0, 73.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.447058823529412)","(9.0, 20.0, 13.666666666666666)"
09-01-2023 17:13:22.559327,"(61.0, 420.0, 247.5)","(16.0, 70.0, 22.333333333333332)","(1.35, 1.89, 1.7799999999999998)","(5.5, 9.6, 7.2)","(21.0, 120.0, 73.5)","(91.0, 610.0, 193.33333333333331)","(7.0, 13.0, 11.447058823529412)","(9.0, 20.0, 18.57894736842105)"
09-01-2023 17:13:23.711934,"(61.0, 420.0, 247.5)","(16.0, 70.0, 22.333333333333332)","(1.35, 1.89, 1.7799999999999998)","(5.5, 9.6, 7.2)","(21.0, 120.0, 101.2)","(91.0, 610.0, 172.5)","(7.0, 13.0, 11.24)","(9.0, 20.0, 17.75)"
09-01-2023 17:13:25.453448,"(61.0, 420.0, 247.5)","(16.0, 65.0, 47.72727272727273)","(1.35, 1.94, 1.5574418604651163)","(5.5, 9.6, 8.942857142857143)","(21.0, 120.0, 101.2)","(91.0, 610.0, 172.5)","(7.0, 13.0, 10.4)","(9.0, 20.0, 17.75)"
09-01-2023 17:13:26.929064,"(61.0, 420.0, 247.5)","(16.0, 65.0, 50.4375)","(1.35, 1.94, 1.8687234042553191)","(5.5, 9.4, 7.32)","(21.0, 120.0, 59.6)","(91.0, 610.0, 172.5)","(7.0, 13.0, 12.0)","(9.0, 20.0, 12.916666666666666)"
09-01-2023 17:13:28.358387,"(61.0, 420.0, 252.5)","(16.0, 55.0, 39.95454545454545)","(1.35, 1.9, 1.8773333333333333)","(5.5, 7.6, 7.066666666666666)","(21.0, 110.0, 40.608695652173914)","(91.0, 610.0, 198.57142857142856)","(7.0, 13.0, 12.05)","(9.0, 20.0, 12.916666666666666)"
09-01-2023 17:13:29.546834,"(61.0, 420.0, 252.5)","(16.0, 48.0, 39.95454545454545)","(1.35, 1.89, 1.8773333333333333)","(5.5, 7.6, 7.066666666666666)","(21.0, 110.0, 40.608695652173914)","(91.0, 610.0, 190.0)","(7.0, 13.0, 12.05)","(9.0, 20.0, 12.916666666666666)"
09-01-2023 17:13:30.766179,"(61.0, 520.0, 121.25)","(16.0, 46.0, 23.083333333333332)","(1.35, 1.89, 1.8773333333333333)","(5.5, 7.6, 7.066666666666666)","(21.0, 95.0, 37.04)","(91.0, 610.0, 190.0)","(7.0, 13.0, 12.05)","(9.0, 20.0, 12.916666666666666)"
09-01-2023 17:13:31.970556,"(61.0, 520.0, 121.25)","(16.0, 46.0, 23.083333333333332)","(1.35, 1.89, 1.8773333333333333)","(5.5, 7.6, 7.066666666666666)","(21.0, 95.0, 37.04)","(91.0, 610.0, 190.0)","(7.0, 13.0, 12.05)","(9.0, 20.0, 12.916666666666666)"
09-01-2023 17:13:33.127218,"(61.0, 520.0, 121.25)","(16.0, 46.0, 23.083333333333332)","(1.35, 1.89, 1.8773333333333333)","(5.5, 7.6, 7.066666666666666)","(21.0, 95.0, 37.04)","(91.0, 610.0, 190.0)","(7.0, 13.0, 12.05)","(9.0, 20.0, 12.916666666666666)"
09-01-2023 17:13:34.294600,"(61.0, 510.0, 121.25)","(16.0, 44.0, 23.964285714285715)","(1.35, 1.92, 1.8417391304347825)","(5.5, 7.6, 7.1499999999999995)","(21.0, 75.0, 55.400000000000006)","(91.0, 610.0, 198.57142857142856)","(7.0, 13.0, 10.719999999999999)","(9.0, 14.0, 13.8125)"
09-01-2023 17:13:35.508272,"(61.0, 420.0, 252.5)","(16.0, 42.0, 32.6)","(1.35, 1.92, 1.8417391304347825)","(5.5, 7.6, 7.4714285714285715)","(21.0, 75.0, 55.400000000000006)","(91.0, 610.0, 190.0)","(7.0, 13.0, 10.719999999999999)","(9.0, 14.0, 13.8125)"
09-01-2023 17:13:36.718366,"(61.0, 420.0, 252.5)","(16.0, 42.0, 28.57142857142857)","(1.35, 1.92, 1.8417391304347825)","(5.5, 7.6, 7.4875)","(21.0, 75.0, 55.400000000000006)","(91.0, 610.0, 190.0)","(7.0, 13.0, 10.719999999999999)","(9.0, 14.0, 13.8125)"
09-01-2023 17:13:38.070156,"(61.0, 420.0, 252.5)","(16.0, 40.0, 27.714285714285715)","(1.35, 1.92, 1.847027027027027)","(5.5, 7.6, 7.4875)","(21.0, 75.0, 39.36363636363636)","(91.0, 610.0, 190.0)","(7.0, 13.0, 9.530434782608696)","(9.0, 14.0, 13.8125)"
09-01-2023 17:13:39.296945,"(61.0, 420.0, 252.5)","(16.0, 40.0, 27.714285714285715)","(1.35, 1.92, 1.8509589041095889)","(5.5, 7.6, 7.4875)","(21.0, 75.0, 37.7)","(91.0, 610.0, 190.0)","(7.0, 13.0, 10.6)","(9.0, 14.0, 13.8125)"
09-01-2023 17:13:40.526287,"(61.0, 420.0, 252.5)","(16.0, 40.0, 27.714285714285715)","(1.35, 1.92, 1.8458823529411763)","(5.5, 7.6, 7.4875)","(21.0, 65.0, 37.7)","(91.0, 610.0, 190.0)","(7.0, 12.0, 10.6)","(9.0, 14.0, 13.8125)"
09-01-2023 17:13:41.797104,"(61.0, 420.0, 252.5)","(16.0, 40.0, 27.714285714285715)","(1.35, 1.92, 1.8458823529411763)","(5.5, 7.6, 7.4875)","(21.0, 65.0, 37.7)","(91.0, 610.0, 190.0)","(7.0, 12.0, 10.6)","(9.0, 14.0, 13.8125)"
09-01-2023 17:13:43.033523,"(61.0, 420.0, 252.5)","(16.0, 40.0, 27.714285714285715)","(1.35, 1.92, 1.6972727272727273)","(5.5, 7.6, 7.4875)","(21.0, 65.0, 37.7)","(91.0, 610.0, 190.0)","(7.0, 12.0, 10.6)","(9.0, 14.0, 13.8125)"
09-01-2023 17:13:44.423911,"(61.0, 420.0, 252.5)","(16.0, 40.0, 27.714285714285715)","(1.35, 1.92, 1.8093023255813954)","(5.5, 7.6, 7.4875)","(21.0, 65.0, 38.42857142857143)","(91.0, 610.0, 190.0)","(7.0, 12.0, 10.6)","(9.0, 14.0, 13.8125)"
09-01-2023 17:13:46.138401,"(61.0, 420.0, 252.5)","(16.0, 40.0, 34.75)","(1.35, 1.92, 1.8374285714285714)","(5.5, 7.6, 7.4875)","(21.0, 55.0, 43.4)","(91.0, 610.0, 190.0)","(7.0, 12.0, 10.6)","(9.0, 14.0, 13.8125)"
09-01-2023 17:13:47.776057,"(61.0, 420.0, 252.5)","(16.0, 40.0, 34.75)","(1.35, 1.92, 1.8374285714285714)","(5.5, 7.6, 7.4875)","(21.0, 55.0, 43.4)","(91.0, 610.0, 190.0)","(7.0, 12.0, 10.6)","(9.0, 14.0, 13.8125)"
09-01-2023 17:13:49.461350,"(61.0, 420.0, 252.5)","(16.0, 40.0, 34.75)","(1.35, 1.92, 1.8374285714285714)","(5.5, 7.6, 7.4875)","(21.0, 55.0, 43.4)","(91.0, 610.0, 190.0)","(7.0, 12.0, 10.6)","(9.0, 14.0, 13.8125)"
09-01-2023 17:13:52.292001,"(61.0, 420.0, 252.5)","(16.0, 40.0, 34.75)","(1.35, 1.92, 1.8374285714285714)","(5.5, 7.6, 7.4875)","(21.0, 55.0, 29.625)","(91.0, 610.0, 330.0)","(7.0, 12.0, 10.6)","(9.0, 14.0, 13.8125)"
09-01-2023 17:13:54.182396,"(61.0, 420.0, 252.5)","(16.0, 40.0, 34.75)","(1.35, 1.92, 1.8489552238805969)","(5.5, 7.6, 7.4875)","(21.0, 55.0, 30.324324324324323)","(91.0, 610.0, 330.0)","(7.0, 12.0, 10.6)","(9.0, 14.0, 13.6875)"
09-01-2023 17:13:55.648864,"(61.0, 420.0, 364.1666666666667)","(16.0, 40.0, 34.75)","(1.35, 1.92, 1.696)","(5.5, 7.6, 7.4875)","(21.0, 50.0, 30.324324324324323)","(91.0, 610.0, 330.0)","(7.0, 12.0, 10.6)","(9.0, 14.0, 13.6875)"
09-01-2023 17:13:57.088276,"(61.0, 420.0, 364.1666666666667)","(16.0, 40.0, 34.75)","(1.35, 1.92, 1.696)","(5.5, 7.6, 7.4875)","(21.0, 50.0, 30.324324324324323)","(91.0, 610.0, 330.0)","(7.0, 12.0, 10.6)","(9.0, 14.0, 13.6875)"
09-01-2023 17:13:58.352057,"(61.0, 420.0, 364.1666666666667)","(16.0, 40.0, 34.75)","(1.35, 1.92, 1.8542424242424242)","(5.5, 7.6, 7.4875)","(21.0, 50.0, 30.324324324324323)","(91.0, 610.0, 330.0)","(7.0, 12.0, 10.12)","(9.0, 14.0, 13.6875)"
09-01-2023 17:13:59.727896,"(61.0, 420.0, 364.1666666666667)","(16.0, 40.0, 34.75)","(1.35, 1.92, 1.8542424242424242)","(5.5, 7.6, 7.4875)","(21.0, 50.0, 30.324324324324323)","(91.0, 610.0, 330.0)","(7.0, 11.5, 10.12)","(9.0, 14.0, 13.6875)"
09-01-2023 17:14:00.957633,"(61.0, 420.0, 364.1666666666667)","(16.0, 40.0, 34.75)","(1.35, 1.92, 1.8542424242424242)","(5.5, 7.6, 7.4875)","(21.0, 50.0, 30.324324324324323)","(91.0, 610.0, 330.0)","(7.0, 11.5, 10.12)","(9.0, 14.0, 13.6875)"
09-01-2023 17:14:02.203842,"(61.0, 420.0, 364.1666666666667)","(16.0, 40.0, 34.75)","(1.35, 1.92, 1.8542424242424242)","(5.5, 7.6, 7.4875)","(21.0, 50.0, 30.324324324324323)","(91.0, 610.0, 330.0)","(7.0, 11.5, 10.12)","(9.0, 14.0, 13.6875)"
09-01-2023 17:14:03.420558,"(61.0, 510.0, 439.16666666666663)","(16.0, 40.0, 34.75)","(1.35, 1.92, 1.8542424242424242)","(5.5, 7.6, 7.4941176470588236)","(21.0, 50.0, 43.63636363636363)","(91.0, 610.0, 330.0)","(7.0, 11.5, 10.1)","(9.0, 14.0, 13.6875)"
09-01-2023 17:14:04.756891,"(61.0, 510.0, 388.57142857142856)","(16.0, 38.0, 36.57692307692308)","(1.35, 1.91, 1.775)","(5.5, 7.6, 7.4941176470588236)","(21.0, 48.0, 26.5)","(91.0, 610.0, 330.0)","(7.0, 11.0, 10.285714285714285)","(9.0, 14.0, 13.6875)"
