,Buddy Beauty,Velocity Tori,Look No Hands,Aussie Axle,Good Charlotte,Ladies Day,More Speed
08-01-2023 19:18:03.811479,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.67)","(4.0, 7.8, 4.84)","(7.0, 16.5, 13.866666666666667)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:04.949152,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.495)","(4.0, 7.8, 4.84)","(7.0, 16.5, 13.866666666666667)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:06.132896,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.663636363636364)","(4.0, 7.8, 4.84)","(7.0, 16.5, 13.866666666666667)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:07.155547,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.663636363636364)","(4.0, 7.8, 4.84)","(7.0, 16.5, 13.866666666666667)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:08.274991,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.565)","(4.0, 7.8, 4.84)","(7.0, 16.5, 13.866666666666667)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:09.459449,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.495)","(4.0, 7.8, 4.84)","(7.0, 16.5, 14.357142857142858)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:10.640504,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.495)","(4.0, 7.8, 4.84)","(7.0, 16.5, 14.357142857142858)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:11.807537,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.565)","(4.0, 7.8, 4.84)","(7.0, 16.5, 14.357142857142858)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:12.956412,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.565)","(4.0, 7.8, 4.84)","(7.0, 16.5, 14.357142857142858)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:14.181377,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.565)","(4.0, 7.8, 4.84)","(7.0, 16.5, 14.066666666666666)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:15.371159,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.495)","(4.0, 7.8, 4.84)","(7.0, 16.5, 14.066666666666666)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:16.586574,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.663636363636364)","(4.0, 7.8, 4.84)","(7.0, 16.5, 14.066666666666666)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:17.707832,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.565)","(4.0, 7.8, 4.84)","(7.0, 16.5, 14.066666666666666)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:18.864700,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.565)","(4.0, 7.8, 4.84)","(7.0, 16.5, 14.066666666666666)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:19.961393,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.565)","(4.0, 7.8, 4.84)","(7.0, 16.5, 14.066666666666666)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:21.156463,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.495)","(4.0, 7.8, 4.84)","(7.0, 16.5, 14.066666666666666)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:22.369645,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.7272727272727275)","(4.0, 7.8, 4.768421052631579)","(7.0, 16.5, 14.066666666666666)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:23.536886,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.67)","(4.0, 7.8, 4.768421052631579)","(7.0, 16.5, 14.066666666666666)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:24.984845,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.67)","(4.0, 7.8, 4.377777777777778)","(7.0, 16.5, 14.066666666666666)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:26.436288,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.495)","(4.0, 7.8, 4.768421052631579)","(7.0, 16.5, 14.066666666666666)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:27.631480,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.495)","(4.0, 7.8, 4.768421052631579)","(7.0, 16.5, 14.922222222222222)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:28.759761,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.663636363636364)","(4.0, 7.8, 4.768421052631579)","(7.0, 16.5, 14.2)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:29.994337,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.663636363636364)","(4.0, 7.8, 4.768421052631579)","(7.0, 16.5, 14.2)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:31.245304,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.565)","(4.0, 7.8, 4.936842105263159)","(7.0, 16.5, 14.2)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:32.370907,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 5.665217391304347)","(4.0, 7.8, 4.936842105263159)","(7.0, 16.5, 14.2)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:33.503640,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.495)","(4.0, 7.8, 4.936842105263159)","(7.0, 16.5, 14.333333333333332)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:34.683057,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.495)","(4.0, 7.8, 4.377777777777778)","(7.0, 16.5, 14.333333333333332)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:35.863439,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.663636363636364)","(4.0, 7.8, 4.6)","(7.0, 16.5, 10.3)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:36.894424,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.565)","(4.0, 7.8, 4.6)","(7.0, 16.5, 10.3)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:37.946618,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.565)","(4.0, 7.8, 4.6)","(7.0, 16.5, 13.842857142857145)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:39.131547,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 5.665217391304347)","(4.0, 7.8, 4.6)","(7.0, 16.5, 14.225)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:40.317416,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.495)","(4.0, 7.8, 4.6)","(7.0, 16.5, 14.225)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:41.495878,"(41.0, 200.0, 78.57142857142857)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 6.0, 4.663636363636364)","(4.0, 7.8, 4.84)","(7.0, 16.5, 14.225)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:42.703642,"(41.0, 200.0, 60.90909090909091)","(31.0, 44.0, 33.375)","(7.0, 13.5, 10.9)","(3.9, 6.0, 4.431578947368421)","(4.0, 7.8, 4.84)","(7.0, 16.5, 13.0)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:43.877437,"(41.0, 200.0, 75.5)","(31.0, 44.0, 33.375)","(7.0, 13.0, 8.077777777777778)","(3.9, 7.0, 4.431578947368421)","(4.0, 7.8, 5.1090909090909085)","(7.0, 16.5, 12.149999999999999)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:45.029974,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 7.0, 4.347368421052631)","(4.0, 7.8, 5.1090909090909085)","(7.0, 16.5, 12.149999999999999)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:46.109230,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 7.0, 4.347368421052631)","(4.0, 7.8, 5.1090909090909085)","(7.0, 16.5, 13.153846153846153)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:47.154293,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 7.0, 4.347368421052631)","(4.0, 7.8, 5.1090909090909085)","(7.0, 16.5, 13.153846153846153)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:48.270296,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 7.4, 4.377777777777778)","(4.0, 7.8, 5.1090909090909085)","(7.0, 16.5, 13.153846153846153)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:49.337847,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 7.4, 4.377777777777778)","(4.0, 7.8, 5.1090909090909085)","(7.0, 16.5, 13.153846153846153)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:50.395586,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 7.4, 4.377777777777778)","(4.0, 7.8, 5.1090909090909085)","(7.0, 16.5, 13.153846153846153)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:51.438721,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 7.4, 4.377777777777778)","(4.0, 7.8, 5.1090909090909085)","(7.0, 16.5, 13.153846153846153)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:52.585255,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 7.4, 4.705263157894737)","(4.0, 7.8, 7.1)","(7.0, 16.5, 13.153846153846153)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:53.759162,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 7.4, 4.705263157894737)","(4.0, 7.6, 7.1)","(7.0, 16.5, 13.153846153846153)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:54.933633,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 7.4, 4.705263157894737)","(4.0, 7.6, 7.1)","(7.0, 16.5, 13.153846153846153)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:56.130185,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 7.4, 4.705263157894737)","(4.0, 7.6, 7.1)","(7.0, 16.5, 13.153846153846153)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:57.297917,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 7.4, 4.92)","(4.0, 7.6, 7.1)","(7.0, 16.5, 13.153846153846153)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:58.337583,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 7.4, 4.92)","(4.0, 7.6, 7.1)","(7.0, 16.5, 13.153846153846153)","(2.25, 2.78, 2.312)"
08-01-2023 19:18:59.477135,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 7.4, 4.873684210526316)","(4.0, 7.6, 7.1)","(7.0, 16.5, 13.153846153846153)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:00.661561,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.0, 13.5, 8.077777777777778)","(3.9, 7.4, 4.873684210526316)","(4.0, 7.6, 7.1)","(7.0, 16.5, 13.153846153846153)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:01.693572,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.5, 13.5, 8.077777777777778)","(4.2, 7.4, 4.705263157894737)","(4.2, 7.6, 7.1)","(8.0, 16.5, 13.153846153846153)","(2.35, 2.78, 2.312)"
08-01-2023 19:19:02.693901,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.5, 13.5, 8.077777777777778)","(4.2, 7.4, 4.705263157894737)","(4.2, 7.6, 7.1)","(8.0, 16.5, 13.153846153846153)","(2.35, 2.78, 2.312)"
08-01-2023 19:19:03.769356,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.5, 13.5, 8.077777777777778)","(4.2, 7.4, 5.066666666666666)","(4.2, 7.6, 7.1)","(8.0, 16.5, 13.153846153846153)","(2.35, 2.78, 2.312)"
08-01-2023 19:19:05.127958,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.5, 13.5, 8.077777777777778)","(4.2, 7.4, 5.066666666666666)","(4.2, 7.6, 7.1)","(8.0, 16.5, 13.153846153846153)","(2.35, 2.78, 2.312)"
08-01-2023 19:19:06.361104,"(41.0, 200.0, 75.5)","(31.0, 44.0, 31.5)","(7.5, 13.5, 8.077777777777778)","(4.2, 7.4, 5.066666666666666)","(4.2, 7.6, 7.1)","(8.0, 16.5, 13.153846153846153)","(2.35, 2.78, 2.312)"
08-01-2023 19:19:07.884649,"(41.0, 200.0, 52.4)","(31.0, 44.0, 28.166666666666668)","(7.5, 13.5, 8.077777777777778)","(4.2, 7.4, 4.333333333333334)","(4.2, 7.6, 7.1)","(8.0, 16.5, 13.153846153846153)","(2.35, 2.78, 2.312)"
08-01-2023 19:19:09.515872,"(41.0, 200.0, 52.4)","(31.0, 44.0, 28.166666666666668)","(7.5, 13.5, 9.063636363636364)","(4.2, 7.4, 4.494736842105263)","(4.2, 7.6, 5.9)","(8.0, 16.5, 12.35)","(2.35, 2.78, 2.312)"
08-01-2023 19:19:10.646108,"(41.0, 200.0, 52.4)","(31.0, 44.0, 28.166666666666668)","(7.5, 13.5, 9.063636363636364)","(4.2, 7.4, 4.536842105263158)","(4.2, 7.6, 5.9)","(8.0, 16.5, 10.1)","(2.35, 2.78, 2.312)"
08-01-2023 19:19:11.820548,"(41.0, 200.0, 52.4)","(31.0, 44.0, 28.166666666666668)","(7.5, 13.5, 9.063636363636364)","(4.2, 7.4, 4.536842105263158)","(4.2, 7.6, 5.9)","(8.0, 13.5, 10.1)","(2.35, 2.78, 2.312)"
08-01-2023 19:19:13.002345,"(41.0, 200.0, 52.4)","(31.0, 44.0, 28.166666666666668)","(7.5, 13.5, 9.063636363636364)","(4.2, 7.4, 4.76)","(4.2, 7.6, 5.9)","(8.0, 13.5, 10.1)","(2.35, 2.78, 2.312)"
08-01-2023 19:19:14.157357,"(41.0, 200.0, 52.4)","(31.0, 44.0, 28.166666666666668)","(7.5, 13.5, 9.063636363636364)","(4.2, 7.4, 4.84)","(4.2, 7.6, 5.9)","(8.0, 13.5, 10.1)","(2.35, 2.78, 2.312)"
08-01-2023 19:19:15.227287,"(41.0, 200.0, 52.4)","(31.0, 44.0, 28.166666666666668)","(7.5, 13.5, 9.063636363636364)","(4.2, 7.4, 4.84)","(4.2, 7.6, 5.9)","(8.0, 13.5, 10.1)","(2.35, 2.78, 2.312)"
08-01-2023 19:19:16.229264,"(41.0, 200.0, 52.4)","(31.0, 44.0, 28.166666666666668)","(7.5, 13.5, 9.566666666666666)","(4.2, 7.4, 4.84)","(4.2, 7.6, 5.9)","(8.0, 13.5, 10.1)","(2.35, 2.78, 2.312)"
08-01-2023 19:19:17.354927,"(41.0, 200.0, 52.4)","(31.0, 44.0, 28.166666666666668)","(7.5, 13.5, 9.354545454545455)","(4.2, 7.4, 4.84)","(4.2, 7.6, 5.9)","(8.0, 13.5, 10.1)","(2.35, 2.78, 2.312)"
08-01-2023 19:19:18.518659,"(41.0, 200.0, 52.4)","(31.0, 44.0, 28.166666666666668)","(7.5, 13.5, 9.354545454545455)","(4.2, 7.4, 4.84)","(4.2, 7.6, 5.9)","(8.0, 13.5, 10.1)","(2.35, 2.78, 2.312)"
08-01-2023 19:19:19.703085,"(41.0, 200.0, 52.4)","(31.0, 44.0, 28.166666666666668)","(7.5, 13.5, 9.354545454545455)","(4.2, 7.4, 4.84)","(4.2, 7.6, 5.9)","(8.0, 13.5, 10.1)","(2.35, 2.78, 2.312)"
08-01-2023 19:19:20.889426,"(41.0, 200.0, 52.4)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 7.6, 5.9)","(7.0, 13.5, 10.433333333333334)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:22.081647,"(41.0, 200.0, 52.4)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 7.6, 5.9)","(7.0, 14.5, 10.433333333333334)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:23.234396,"(41.0, 200.0, 52.4)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 7.6, 6.92)","(7.0, 14.5, 10.433333333333334)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:24.442792,"(41.0, 200.0, 52.4)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 7.6, 6.92)","(7.0, 14.5, 10.433333333333334)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:25.614253,"(41.0, 200.0, 52.4)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 7.6, 6.92)","(7.0, 14.5, 10.433333333333334)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:26.764767,"(41.0, 200.0, 56.0)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 7.6, 6.9399999999999995)","(7.0, 14.5, 10.433333333333334)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:27.828784,"(41.0, 200.0, 56.0)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 7.6, 6.0)","(7.0, 14.5, 10.433333333333334)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:28.924960,"(41.0, 200.0, 56.0)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 7.6, 6.0)","(7.0, 14.5, 10.433333333333334)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:30.049187,"(41.0, 200.0, 56.0)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 7.6, 6.0)","(7.0, 14.5, 10.433333333333334)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:31.104367,"(41.0, 200.0, 56.0)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 7.6, 6.0)","(7.0, 14.5, 10.433333333333334)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:32.292319,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 7.6, 6.0)","(7.0, 14.5, 10.433333333333334)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:33.522020,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 7.6, 6.0)","(7.0, 14.5, 10.433333333333334)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:34.692940,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 7.6, 6.0)","(7.0, 14.5, 10.433333333333334)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:35.804019,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 7.6, 6.0)","(7.0, 14.5, 10.433333333333334)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:36.982818,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 7.6, 4.568421052631579)","(7.0, 14.5, 10.433333333333334)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:38.232453,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 7.6, 4.905263157894737)","(7.0, 14.5, 10.933333333333334)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:39.405224,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 7.6, 5.12)","(7.0, 16.0, 10.733333333333333)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:40.384771,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 8.0, 5.12)","(7.0, 15.0, 10.733333333333333)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:41.503316,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 8.0, 5.12)","(7.0, 15.0, 10.733333333333333)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:42.666007,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 8.0, 5.12)","(7.0, 15.0, 10.733333333333333)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:43.733418,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 8.0, 5.12)","(7.0, 15.0, 10.733333333333333)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:44.916923,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 8.0, 5.12)","(7.0, 15.0, 10.733333333333333)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:46.121092,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 8.0, 5.12)","(7.0, 15.0, 10.733333333333333)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:47.296006,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 8.0, 5.12)","(7.0, 15.0, 10.733333333333333)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:48.472150,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 8.0, 5.12)","(7.0, 15.0, 10.733333333333333)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:49.647091,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 8.0, 5.12)","(7.0, 15.0, 10.733333333333333)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:50.812663,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 8.0, 5.12)","(7.0, 15.0, 10.733333333333333)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:52.043117,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 8.0, 5.12)","(7.0, 15.0, 10.733333333333333)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:53.170790,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 8.0, 5.12)","(7.0, 15.0, 10.733333333333333)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:54.320499,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 8.0, 5.12)","(7.0, 15.0, 10.733333333333333)","(2.25, 2.78, 2.312)"
08-01-2023 19:19:55.474751,"(41.0, 200.0, 57.8)","(31.0, 44.0, 28.166666666666668)","(7.0, 13.5, 9.354545454545455)","(3.9, 7.4, 4.84)","(4.0, 8.0, 5.12)","(7.0, 15.0, 10.733333333333333)","(2.25, 2.78, 2.312)"
