,Come Along Jeffrey,Pythagoras,Sir Maximus,Francine,Zion,A Good Yarn,Dance Of Thunder,Outstanding Reward,Sugar And Sweet,Fabians Spirit,Snappy Lil Thing
08-12-2022 15:53:33.934395,"(3.7, 5.3, 5.227272727272727)","(10.0, 13.5, 13.333333333333334)","(10.0, 14.5, 13.5)","(11.0, 13.0, 12.75)","(3.9, 4.8, 4.783448275862069)","(10.0, 13.5, 13.385714285714286)","(11.0, 14.5, 14.192307692307692)","(8.5, 10.5, 10.117647058823529)","(12.0, 14.0, 12.875)","(31.0, 65.0, 59.0)","(26.0, 34.0, 32.8)"
08-12-2022 15:53:35.456798,"(3.7, 5.3, 5.227272727272727)","(10.0, 13.5, 13.333333333333334)","(10.0, 14.5, 13.5)","(11.0, 13.0, 12.75)","(3.9, 4.8, 4.782857142857143)","(10.0, 13.5, 13.385714285714286)","(11.0, 14.5, 14.192307692307692)","(8.5, 10.5, 10.117647058823529)","(12.0, 14.0, 13.0625)","(31.0, 65.0, 59.0)","(26.0, 34.0, 32.8)"
08-12-2022 15:53:36.999928,"(3.7, 5.3, 5.227272727272727)","(10.0, 13.5, 13.333333333333334)","(10.0, 14.5, 13.576923076923077)","(11.0, 13.0, 12.583333333333334)","(3.9, 4.8, 4.782857142857143)","(10.0, 13.5, 13.214285714285714)","(11.0, 14.5, 14.014285714285714)","(8.5, 10.5, 10.229166666666666)","(12.0, 14.0, 12.95)","(31.0, 65.0, 59.0)","(26.0, 34.0, 32.888888888888886)"
08-12-2022 15:53:38.594977,"(3.7, 5.3, 5.227272727272727)","(10.0, 13.5, 13.61111111111111)","(10.0, 14.5, 13.576923076923077)","(11.0, 13.0, 12.583333333333334)","(3.9, 4.8, 4.782857142857143)","(10.0, 13.5, 13.214285714285714)","(11.0, 15.0, 14.083333333333334)","(8.5, 10.5, 10.229166666666666)","(12.0, 14.0, 13.25)","(31.0, 65.0, 59.0)","(26.0, 34.0, 32.888888888888886)"
08-12-2022 15:53:40.132001,"(3.7, 5.3, 5.227272727272727)","(10.0, 14.5, 13.676470588235293)","(10.0, 14.5, 13.576923076923077)","(11.0, 13.0, 12.583333333333334)","(3.9, 4.8, 4.782857142857143)","(10.0, 13.5, 13.214285714285714)","(11.0, 14.5, 14.083333333333334)","(8.5, 10.5, 10.229166666666666)","(12.0, 14.0, 13.25)","(31.0, 65.0, 59.0)","(26.0, 34.0, 32.888888888888886)"
08-12-2022 15:53:41.733832,"(3.7, 5.3, 5.273333333333333)","(10.0, 14.5, 13.277777777777779)","(10.0, 14.5, 13.576923076923077)","(11.0, 13.0, 12.583333333333334)","(3.9, 4.8, 4.782857142857143)","(10.0, 13.5, 13.214285714285714)","(11.0, 14.5, 14.083333333333334)","(8.5, 10.5, 10.229166666666666)","(12.0, 14.0, 13.25)","(31.0, 65.0, 59.0)","(26.0, 34.0, 32.888888888888886)"
08-12-2022 15:53:43.260884,"(3.7, 5.3, 5.273333333333333)","(10.0, 14.5, 12.928571428571429)","(10.0, 14.5, 13.576923076923077)","(11.0, 13.0, 12.583333333333334)","(3.9, 4.8, 4.782857142857143)","(10.0, 13.5, 13.214285714285714)","(11.0, 14.5, 14.083333333333334)","(8.5, 10.5, 10.229166666666666)","(12.0, 14.0, 13.25)","(31.0, 65.0, 59.0)","(26.0, 34.0, 32.888888888888886)"
08-12-2022 15:53:44.796061,"(3.7, 5.3, 5.273333333333333)","(10.0, 14.5, 13.772727272727273)","(10.0, 14.5, 13.576923076923077)","(11.0, 13.0, 12.583333333333334)","(3.9, 4.8, 4.782857142857143)","(10.0, 13.5, 13.214285714285714)","(11.0, 14.5, 14.083333333333334)","(8.5, 10.5, 10.229166666666666)","(12.0, 14.0, 13.25)","(31.0, 65.0, 59.0)","(26.0, 34.0, 32.888888888888886)"
08-12-2022 15:53:46.269632,"(3.7, 5.3, 5.273333333333333)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.576923076923077)","(11.0, 13.0, 12.583333333333334)","(3.9, 4.8, 4.782857142857143)","(10.0, 13.5, 11.56439393939394)","(11.0, 14.5, 14.083333333333334)","(8.5, 10.5, 10.229166666666666)","(12.0, 14.0, 13.25)","(31.0, 65.0, 58.63636363636363)","(26.0, 34.0, 32.888888888888886)"
08-12-2022 15:53:47.756318,"(3.7, 5.3, 5.273333333333333)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.576923076923077)","(11.0, 13.0, 12.583333333333334)","(3.9, 4.8, 4.747826086956522)","(10.0, 12.0, 11.51968503937008)","(11.0, 14.5, 14.083333333333334)","(8.5, 10.5, 10.25925925925926)","(12.0, 14.0, 13.625)","(31.0, 65.0, 58.63636363636363)","(26.0, 34.0, 32.125)"
08-12-2022 15:53:49.331723,"(3.7, 5.4, 5.291666666666667)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.576923076923077)","(11.0, 13.0, 12.583333333333334)","(3.9, 4.8, 4.747826086956522)","(10.0, 12.0, 11.51968503937008)","(11.0, 14.5, 14.083333333333334)","(8.5, 10.5, 10.289473684210526)","(12.0, 14.0, 13.625)","(31.0, 65.0, 58.63636363636363)","(26.0, 34.0, 29.3125)"
08-12-2022 15:53:50.895458,"(3.7, 5.4, 5.3625)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.576923076923077)","(11.0, 13.0, 12.583333333333334)","(3.9, 4.8, 4.747826086956522)","(10.0, 12.0, 11.678571428571429)","(11.0, 14.5, 14.083333333333334)","(8.5, 10.5, 10.289473684210526)","(12.0, 14.0, 12.95)","(31.0, 65.0, 58.63636363636363)","(26.0, 34.0, 29.3125)"
08-12-2022 15:53:52.317735,"(3.7, 5.5, 5.383333333333333)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.576923076923077)","(11.0, 13.0, 12.583333333333334)","(3.9, 4.8, 4.699999999999999)","(10.0, 12.0, 11.678571428571429)","(11.0, 14.5, 14.083333333333334)","(8.5, 10.5, 10.555555555555555)","(12.0, 14.0, 12.95)","(31.0, 60.0, 58.285714285714285)","(26.0, 34.0, 29.714285714285715)"
08-12-2022 15:53:53.735062,"(3.7, 5.5, 5.655072463768116)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.576923076923077)","(11.0, 13.0, 12.583333333333334)","(3.9, 4.8, 4.67979797979798)","(10.0, 12.0, 11.75)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.0, 10.666666666666666)","(12.0, 14.0, 12.95)","(31.0, 60.0, 58.285714285714285)","(26.0, 34.0, 33.333333333333336)"
08-12-2022 15:53:55.179686,"(3.7, 5.7, 5.655072463768116)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.576923076923077)","(11.0, 13.0, 12.583333333333334)","(3.9, 4.7, 4.684962406015038)","(10.0, 12.0, 11.678571428571429)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.5, 10.630434782608695)","(12.0, 14.0, 12.95)","(31.0, 60.0, 58.285714285714285)","(26.0, 34.0, 33.333333333333336)"
08-12-2022 15:53:56.601341,"(3.7, 5.7, 5.68936170212766)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 14.23913043478261)","(11.0, 13.0, 12.583333333333334)","(3.9, 4.7, 4.684962406015038)","(10.0, 12.0, 11.631578947368421)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.5, 10.630434782608695)","(12.0, 14.0, 12.95)","(31.0, 60.0, 54.0)","(26.0, 34.0, 33.333333333333336)"
08-12-2022 15:53:58.166012,"(3.7, 5.7, 5.68936170212766)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 14.23913043478261)","(11.0, 13.0, 12.583333333333334)","(3.9, 4.7, 4.684962406015038)","(10.0, 12.0, 11.631578947368421)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.5, 10.630434782608695)","(12.0, 14.0, 12.95)","(31.0, 60.0, 54.0)","(26.0, 34.0, 33.333333333333336)"
08-12-2022 15:53:59.706560,"(3.7, 5.7, 5.68936170212766)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.772727272727273)","(11.0, 13.0, 12.357142857142858)","(3.9, 4.7, 4.67956204379562)","(10.0, 12.0, 11.631578947368421)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.5, 10.630434782608695)","(12.0, 14.0, 12.95)","(31.0, 60.0, 59.0)","(26.0, 34.0, 33.333333333333336)"
08-12-2022 15:54:01.662370,"(3.7, 5.7, 5.6684210526315795)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.772727272727273)","(11.0, 13.0, 12.357142857142858)","(3.9, 4.7, 4.684962406015038)","(10.0, 12.0, 11.631578947368421)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.5, 10.630434782608695)","(12.0, 14.0, 12.95)","(31.0, 60.0, 56.0)","(26.0, 34.0, 33.333333333333336)"
08-12-2022 15:54:03.377296,"(3.7, 5.7, 5.660869565217391)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.772727272727273)","(11.0, 13.0, 12.357142857142858)","(3.9, 4.7, 4.683050847457627)","(10.0, 12.0, 11.631578947368421)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.5, 10.630434782608695)","(12.0, 14.0, 12.95)","(31.0, 60.0, 50.0)","(26.0, 34.0, 33.333333333333336)"
08-12-2022 15:54:05.172039,"(3.7, 5.7, 5.664)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.772727272727273)","(11.0, 13.0, 12.357142857142858)","(3.9, 4.7, 4.677049180327869)","(10.0, 12.0, 11.631578947368421)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.5, 10.630434782608695)","(12.0, 14.0, 12.8)","(31.0, 60.0, 50.0)","(26.0, 34.0, 33.333333333333336)"
08-12-2022 15:54:06.975505,"(3.7, 5.7, 5.664)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.772727272727273)","(11.0, 13.0, 12.357142857142858)","(3.9, 4.7, 4.683050847457627)","(10.0, 12.0, 11.181818181818182)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.5, 10.630434782608695)","(12.0, 14.0, 12.909090909090908)","(31.0, 60.0, 50.0)","(26.0, 34.0, 33.333333333333336)"
08-12-2022 15:54:08.724510,"(3.7, 5.7, 5.664)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.928571428571429)","(11.0, 13.0, 12.357142857142858)","(3.9, 4.7, 4.683050847457627)","(10.0, 12.0, 11.307692307692308)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.5, 10.630434782608695)","(12.0, 14.0, 13.8125)","(31.0, 60.0, 50.0)","(26.0, 34.0, 33.333333333333336)"
08-12-2022 15:54:10.398394,"(3.7, 5.7, 5.618181818181818)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.928571428571429)","(11.0, 13.0, 12.263157894736842)","(3.9, 4.7, 4.683050847457627)","(10.0, 11.5, 11.222222222222221)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.5, 10.630434782608695)","(12.0, 14.0, 13.8125)","(31.0, 60.0, 50.0)","(26.0, 34.0, 33.333333333333336)"
08-12-2022 15:54:12.077962,"(3.7, 5.7, 5.618181818181818)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.928571428571429)","(11.0, 13.0, 12.263157894736842)","(3.9, 4.7, 4.683050847457627)","(10.0, 11.5, 11.222222222222221)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.5, 10.630434782608695)","(12.0, 14.0, 13.3)","(31.0, 60.0, 50.0)","(26.0, 34.0, 33.333333333333336)"
08-12-2022 15:54:13.713953,"(3.7, 5.7, 5.635714285714285)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.928571428571429)","(11.0, 13.0, 12.263157894736842)","(3.9, 4.7, 4.683050847457627)","(10.0, 11.5, 11.222222222222221)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.5, 10.630434782608695)","(12.0, 13.5, 13.3)","(31.0, 60.0, 50.0)","(26.0, 34.0, 33.333333333333336)"
08-12-2022 15:54:15.365167,"(3.7, 5.7, 5.635714285714285)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.928571428571429)","(11.0, 13.0, 12.263157894736842)","(3.9, 4.7, 4.683050847457627)","(10.0, 11.5, 11.142857142857142)","(11.0, 14.5, 14.05)","(8.5, 11.5, 10.630434782608695)","(12.0, 13.5, 13.3)","(31.0, 60.0, 50.0)","(26.0, 34.0, 33.333333333333336)"
08-12-2022 15:54:16.978544,"(3.7, 5.7, 5.635714285714285)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.928571428571429)","(11.0, 13.0, 12.263157894736842)","(3.9, 4.7, 4.683050847457627)","(10.0, 11.5, 11.142857142857142)","(11.0, 14.5, 14.05)","(8.5, 11.5, 10.630434782608695)","(12.0, 13.5, 13.3)","(31.0, 60.0, 50.0)","(26.0, 34.0, 33.333333333333336)"
08-12-2022 15:54:18.749873,"(3.7, 5.7, 5.635714285714285)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 13.928571428571429)","(11.0, 13.0, 12.263157894736842)","(3.9, 4.7, 4.683050847457627)","(10.0, 11.5, 11.142857142857142)","(11.0, 14.5, 14.05)","(8.5, 11.5, 10.630434782608695)","(12.0, 13.5, 13.3)","(31.0, 60.0, 50.0)","(26.0, 34.0, 33.333333333333336)"
08-12-2022 15:54:20.429531,"(3.7, 5.7, 5.635714285714285)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 14.0)","(11.0, 13.0, 12.263157894736842)","(3.9, 4.7, 4.683050847457627)","(10.0, 11.5, 11.142857142857142)","(11.0, 14.5, 14.05)","(8.5, 11.5, 10.630434782608695)","(12.0, 13.5, 13.3)","(31.0, 60.0, 50.0)","(26.0, 34.0, 33.333333333333336)"
08-12-2022 15:54:22.257714,"(3.7, 5.8, 5.733333333333333)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 14.0)","(11.0, 13.0, 12.263157894736842)","(3.9, 4.7, 4.683050847457627)","(10.0, 11.5, 11.142857142857142)","(11.0, 14.5, 14.05)","(8.5, 11.5, 10.630434782608695)","(12.0, 13.5, 13.3)","(31.0, 60.0, 50.0)","(26.0, 34.0, 33.07692307692308)"
08-12-2022 15:54:23.995640,"(3.7, 5.8, 5.733333333333333)","(10.0, 14.5, 13.966666666666667)","(10.0, 14.5, 14.0)","(11.0, 13.0, 12.263157894736842)","(3.9, 4.7, 4.683050847457627)","(10.0, 11.5, 11.142857142857142)","(11.0, 14.5, 14.05)","(8.5, 11.5, 10.630434782608695)","(12.0, 13.5, 13.3)","(31.0, 60.0, 50.0)","(26.0, 34.0, 33.07692307692308)"
08-12-2022 15:54:25.739169,"(3.6, 5.8, 5.733333333333333)","(10.0, 14.5, 13.966666666666667)","(9.0, 14.5, 14.0)","(10.0, 13.0, 12.263157894736842)","(3.9, 4.7, 4.683050847457627)","(10.0, 11.5, 11.142857142857142)","(11.0, 14.5, 14.05)","(8.5, 11.5, 10.630434782608695)","(12.0, 13.5, 13.3)","(31.0, 60.0, 50.0)","(31.0, 34.0, 33.07692307692308)"
08-12-2022 15:54:27.501402,"(3.6, 5.8, 5.733333333333333)","(10.0, 14.5, 13.966666666666667)","(9.0, 14.5, 14.0)","(10.0, 13.0, 12.263157894736842)","(3.9, 4.7, 4.683050847457627)","(10.0, 11.5, 11.142857142857142)","(11.0, 14.5, 14.05)","(8.5, 11.5, 10.630434782608695)","(12.0, 13.5, 13.3)","(31.0, 60.0, 50.0)","(31.0, 34.0, 32.90909090909091)"
08-12-2022 15:54:29.269663,"(3.6, 5.8, 5.692307692307692)","(10.0, 14.5, 13.772727272727273)","(9.0, 14.5, 14.166666666666666)","(10.0, 13.0, 12.217391304347826)","(3.9, 4.7, 4.674193548387097)","(10.0, 11.5, 10.98)","(11.0, 14.5, 14.055555555555555)","(8.5, 11.5, 10.833333333333334)","(12.0, 13.5, 13.115384615384615)","(31.0, 60.0, 50.0)","(31.0, 34.0, 32.90909090909091)"
08-12-2022 15:54:31.026545,"(3.6, 5.8, 5.692307692307692)","(10.0, 14.5, 13.772727272727273)","(9.0, 14.5, 14.166666666666666)","(10.0, 13.0, 12.217391304347826)","(3.9, 4.7, 4.676978417266187)","(10.0, 11.5, 10.98)","(11.0, 14.5, 14.055555555555555)","(8.5, 11.5, 10.833333333333334)","(12.0, 13.5, 13.115384615384615)","(31.0, 60.0, 50.0)","(31.0, 34.0, 32.90909090909091)"
08-12-2022 15:54:32.682315,"(3.6, 5.8, 5.692307692307692)","(10.0, 14.5, 13.772727272727273)","(9.0, 14.5, 13.928571428571429)","(10.0, 13.0, 12.217391304347826)","(3.9, 4.7, 4.676978417266187)","(10.0, 11.5, 10.98)","(11.0, 14.5, 14.055555555555555)","(8.5, 11.5, 10.833333333333334)","(12.0, 13.5, 13.115384615384615)","(31.0, 60.0, 50.0)","(31.0, 34.0, 32.90909090909091)"
08-12-2022 15:54:34.392623,"(3.6, 5.8, 5.692307692307692)","(10.0, 14.5, 13.772727272727273)","(9.0, 14.5, 13.928571428571429)","(10.0, 13.0, 12.181818181818182)","(3.9, 4.7, 4.676978417266187)","(10.0, 11.5, 10.98)","(11.0, 14.5, 14.055555555555555)","(8.5, 11.5, 10.833333333333334)","(12.0, 13.5, 13.115384615384615)","(31.0, 60.0, 50.0)","(31.0, 34.0, 32.90909090909091)"
08-12-2022 15:54:36.053581,"(3.6, 5.8, 5.692307692307692)","(10.0, 14.5, 13.772727272727273)","(9.0, 14.5, 13.928571428571429)","(10.0, 13.0, 12.181818181818182)","(3.9, 4.7, 4.6807228915662655)","(10.0, 11.5, 10.98)","(11.0, 14.5, 14.055555555555555)","(8.5, 11.5, 10.976190476190476)","(12.0, 13.5, 13.115384615384615)","(31.0, 60.0, 50.0)","(31.0, 34.0, 32.90909090909091)"
08-12-2022 15:54:37.785917,"(3.6, 5.8, 5.692307692307692)","(10.0, 14.5, 13.772727272727273)","(9.0, 14.5, 13.928571428571429)","(10.0, 13.0, 12.181818181818182)","(3.9, 4.7, 4.6807228915662655)","(10.0, 11.5, 11.227272727272727)","(11.0, 14.5, 14.055555555555555)","(8.5, 11.5, 11.166666666666666)","(12.0, 13.5, 13.115384615384615)","(31.0, 60.0, 50.0)","(31.0, 34.0, 32.90909090909091)"
08-12-2022 15:54:39.518429,"(3.6, 5.8, 5.692307692307692)","(10.0, 14.5, 13.772727272727273)","(9.0, 14.5, 13.928571428571429)","(10.0, 13.0, 11.921052631578947)","(3.9, 4.7, 4.636764705882353)","(10.0, 12.0, 11.291666666666666)","(11.0, 14.5, 14.055555555555555)","(8.5, 11.5, 11.166666666666666)","(12.0, 13.5, 13.115384615384615)","(31.0, 60.0, 50.0)","(31.0, 34.0, 32.90909090909091)"
08-12-2022 15:54:41.162489,"(3.6, 5.8, 5.692307692307692)","(10.0, 14.5, 13.772727272727273)","(9.0, 14.5, 13.928571428571429)","(10.0, 12.5, 11.75)","(3.9, 4.7, 4.636764705882353)","(10.0, 12.0, 11.214285714285714)","(11.0, 14.5, 14.055555555555555)","(8.5, 11.5, 11.166666666666666)","(12.0, 13.5, 13.115384615384615)","(31.0, 60.0, 50.0)","(31.0, 34.0, 32.90909090909091)"
08-12-2022 15:54:42.783464,"(3.6, 5.8, 5.692307692307692)","(10.0, 14.5, 13.772727272727273)","(9.0, 14.5, 13.928571428571429)","(10.0, 12.0, 11.75)","(3.9, 4.7, 4.636764705882353)","(10.0, 11.5, 11.214285714285714)","(11.0, 14.5, 14.055555555555555)","(8.5, 11.5, 11.166666666666666)","(12.0, 13.5, 13.115384615384615)","(31.0, 60.0, 50.0)","(31.0, 34.0, 29.714285714285715)"
08-12-2022 15:54:44.453600,"(3.6, 5.8, 5.692307692307692)","(10.0, 14.5, 14.055555555555555)","(9.0, 14.5, 14.1)","(10.0, 12.0, 10.523696682464456)","(3.9, 4.7, 4.649333333333333)","(10.0, 11.5, 11.444444444444445)","(11.0, 14.5, 14.055555555555555)","(8.5, 11.5, 11.277777777777779)","(12.0, 13.5, 13.115384615384615)","(31.0, 60.0, 50.0)","(31.0, 34.0, 29.714285714285715)"
08-12-2022 15:54:46.038336,"(3.6, 5.8, 5.733333333333333)","(10.0, 14.5, 14.055555555555555)","(9.0, 14.5, 14.1)","(10.0, 11.0, 10.523696682464456)","(3.9, 4.7, 4.649333333333333)","(10.0, 12.0, 11.779411764705882)","(11.0, 14.5, 14.055555555555555)","(8.5, 11.5, 11.277777777777779)","(12.0, 13.5, 13.115384615384615)","(31.0, 60.0, 50.0)","(31.0, 34.0, 29.714285714285715)"
08-12-2022 15:54:47.711288,"(3.6, 5.8, 5.725)","(10.0, 14.5, 14.1)","(9.0, 14.5, 14.038461538461538)","(10.0, 11.0, 10.154166666666667)","(3.9, 4.7, 4.6525)","(10.0, 12.0, 11.791666666666666)","(11.0, 14.5, 14.055555555555555)","(8.5, 11.5, 11.25)","(12.0, 13.5, 13.083333333333334)","(31.0, 60.0, 50.0)","(31.0, 34.0, 32.8)"
08-12-2022 15:54:49.349688,"(3.7, 5.8, 5.800000000000001)","(10.0, 14.5, 14.1)","(10.0, 15.0, 14.185185185185185)","(10.0, 11.0, 10.154166666666667)","(4.0, 4.7, 4.6525)","(10.0, 12.0, 10.577319587628866)","(11.0, 14.5, 14.055555555555555)","(8.5, 11.5, 11.346153846153847)","(12.0, 13.5, 13.25)","(31.0, 60.0, 50.0)","(26.0, 34.0, 32.8)"
08-12-2022 15:54:51.027987,"(3.7, 5.9, 5.800000000000001)","(10.0, 14.5, 14.1)","(10.0, 15.0, 14.185185185185185)","(10.0, 11.0, 10.44047619047619)","(4.0, 4.7, 4.6525)","(10.0, 11.0, 10.577319587628866)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.5, 11.346153846153847)","(12.0, 13.5, 12.944444444444445)","(31.0, 60.0, 50.0)","(26.0, 34.0, 32.8)"
08-12-2022 15:54:52.877580,"(3.7, 5.9, 5.800000000000001)","(10.0, 14.5, 14.1)","(10.0, 15.0, 14.185185185185185)","(10.0, 10.5, 10.474358974358974)","(4.0, 4.7, 4.6525)","(10.0, 11.0, 10.638157894736842)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.5, 11.346153846153847)","(12.0, 13.5, 13.25)","(31.0, 60.0, 50.0)","(26.0, 34.0, 32.8)"
08-12-2022 15:54:54.676113,"(3.7, 5.9, 5.800000000000001)","(10.0, 14.5, 14.2)","(10.0, 15.0, 14.555555555555555)","(10.0, 10.5, 10.474358974358974)","(4.0, 4.7, 4.6525)","(10.0, 11.0, 10.776315789473685)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.5, 11.346153846153847)","(12.0, 14.0, 13.25)","(31.0, 60.0, 50.0)","(26.0, 40.0, 39.30232558139535)"
08-12-2022 15:54:56.650141,"(3.7, 5.9, 5.800000000000001)","(10.0, 14.5, 14.2)","(10.0, 15.0, 14.68421052631579)","(10.0, 10.5, 10.342592592592592)","(4.0, 4.7, 4.6525)","(10.0, 11.0, 10.776315789473685)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.5, 11.382352941176471)","(12.0, 14.0, 12.865384615384615)","(31.0, 48.0, 47.0)","(26.0, 40.0, 38.851063829787236)"
08-12-2022 15:54:58.448207,"(3.7, 5.9, 5.800000000000001)","(10.0, 14.5, 14.2)","(10.0, 15.0, 14.478260869565217)","(10.0, 10.5, 10.392857142857142)","(4.0, 4.7, 4.6525)","(10.0, 11.0, 10.782051282051283)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.5, 11.382352941176471)","(12.0, 13.5, 12.566666666666666)","(31.0, 55.0, 54.3125)","(26.0, 40.0, 36.666666666666664)"
08-12-2022 15:55:00.414298,"(3.7, 5.9, 5.800000000000001)","(10.0, 14.5, 14.2)","(10.0, 15.0, 14.4375)","(10.0, 10.5, 10.392857142857142)","(4.0, 4.7, 4.6525)","(10.0, 11.0, 10.782051282051283)","(11.0, 14.5, 14.083333333333334)","(8.5, 11.5, 11.382352941176471)","(12.0, 13.0, 12.705882352941176)","(31.0, 55.0, 53.42857142857143)","(26.0, 40.0, 36.666666666666664)"
08-12-2022 15:55:02.047903,"(3.7, 5.9, 5.800000000000001)","(10.0, 14.5, 14.2)","(10.0, 15.0, 14.25)","(10.0, 10.5, 10.297297297297296)","(4.0, 4.7, 4.671186440677966)","(10.0, 11.0, 10.755813953488373)","(11.0, 14.5, 14.25)","(8.5, 11.5, 11.382352941176471)","(12.0, 13.0, 12.705882352941176)","(31.0, 55.0, 50.5)","(26.0, 40.0, 36.666666666666664)"
08-12-2022 15:55:03.662176,"(3.7, 5.9, 5.866666666666667)","(10.0, 14.5, 14.125)","(10.0, 15.0, 14.25)","(10.0, 10.5, 10.297297297297296)","(4.0, 4.7, 4.656923076923077)","(10.0, 11.0, 10.755813953488373)","(11.0, 14.5, 14.25)","(8.5, 11.5, 11.382352941176471)","(12.0, 13.0, 12.6875)","(31.0, 55.0, 50.5)","(26.0, 40.0, 39.142857142857146)"
08-12-2022 15:55:05.232260,"(3.7, 5.9, 5.7846153846153845)","(10.0, 14.5, 14.125)","(10.0, 15.0, 14.25)","(10.0, 10.5, 10.126436781609195)","(4.0, 4.7, 4.6685185185185185)","(10.0, 11.0, 10.782051282051283)","(11.0, 14.5, 14.384615384615385)","(8.5, 11.5, 11.382352941176471)","(12.0, 13.0, 12.11111111111111)","(31.0, 55.0, 47.285714285714285)","(26.0, 40.0, 38.23529411764706)"
08-12-2022 15:55:06.854515,"(3.7, 5.9, 5.7846153846153845)","(10.0, 14.5, 14.125)","(10.0, 15.0, 14.25)","(10.0, 10.5, 10.150684931506849)","(4.0, 4.7, 4.6685185185185185)","(10.0, 11.0, 10.782051282051283)","(11.0, 15.0, 14.384615384615385)","(8.5, 11.5, 11.382352941176471)","(12.0, 13.0, 12.2)","(31.0, 55.0, 48.0)","(26.0, 40.0, 38.23529411764706)"
08-12-2022 15:55:08.486983,"(3.7, 5.9, 5.866666666666667)","(10.0, 14.5, 14.125)","(10.0, 15.0, 14.25)","(10.0, 10.5, 10.211538461538462)","(4.0, 4.7, 4.656923076923077)","(10.0, 11.0, 10.755813953488373)","(11.0, 15.0, 14.384615384615385)","(8.5, 11.5, 11.382352941176471)","(12.0, 13.0, 12.2)","(31.0, 50.0, 48.0)","(26.0, 40.0, 38.23529411764706)"
08-12-2022 15:55:10.120021,"(3.7, 5.9, 5.800000000000001)","(10.0, 14.5, 14.125)","(10.0, 15.0, 14.25)","(10.0, 10.5, 10.211538461538462)","(4.0, 4.7, 4.656923076923077)","(10.0, 11.0, 10.755813953488373)","(11.0, 15.0, 14.384615384615385)","(8.5, 11.5, 11.382352941176471)","(12.0, 13.0, 12.2)","(31.0, 50.0, 48.0)","(26.0, 40.0, 38.23529411764706)"
08-12-2022 15:55:11.749420,"(3.7, 5.9, 5.800000000000001)","(10.0, 14.5, 14.125)","(10.0, 15.0, 14.25)","(10.0, 10.5, 10.2)","(4.0, 4.7, 4.656923076923077)","(10.0, 11.0, 10.755813953488373)","(11.0, 15.0, 14.529411764705882)","(8.5, 11.5, 11.382352941176471)","(12.0, 13.0, 12.2)","(31.0, 50.0, 48.0)","(26.0, 40.0, 38.23529411764706)"
08-12-2022 15:55:13.350147,"(3.7, 5.9, 5.800000000000001)","(10.0, 14.5, 14.147058823529411)","(10.0, 15.0, 14.25)","(10.0, 10.5, 10.2)","(4.0, 4.7, 4.656923076923077)","(10.0, 11.0, 10.755813953488373)","(11.0, 15.0, 14.529411764705882)","(8.5, 11.5, 11.409090909090908)","(12.0, 13.0, 10.977272727272727)","(31.0, 50.0, 48.0)","(26.0, 40.0, 38.23529411764706)"
