,Secret Reaction,Miss Boudica,Altair Star,Special Lady,Good Day Sunshine Nz,Dont Look,Eye Better,Foxy Rose,Bramante Steps,Caruba
10-01-2023 18:52:23.573127,"(17.0, 25.0, 24.82608695652174)","(1.1, 1.3, 1.292255319148936)","(101.0, 320.0, 335.0)","(7.5, 13.0, 12.5625)","(16.0, 99999, 99990)","(26.0, 40.0, 35.885714285714286)","(31.0, 85.0, 68.33333333333333)","(61.0, 130.0, 127.0)","(101.0, 310.0, 280.0)","(51.0, 80.0, 74.0)"
10-01-2023 18:52:24.951040,"(17.0, 25.0, 24.542857142857144)","(1.1, 1.3, 1.292255319148936)","(101.0, 350.0, 335.0)","(7.5, 13.0, 12.5625)","(16.0, 99999, 99990)","(26.0, 40.0, 35.885714285714286)","(31.0, 85.0, 68.33333333333333)","(61.0, 130.0, 127.0)","(101.0, 310.0, 295.0)","(51.0, 80.0, 73.57142857142857)"
10-01-2023 18:52:26.395983,"(17.0, 25.0, 24.542857142857144)","(1.1, 1.3, 1.292255319148936)","(101.0, 350.0, 335.0)","(7.5, 13.0, 12.5625)","(16.0, 99999, 99990)","(26.0, 40.0, 35.885714285714286)","(31.0, 85.0, 75.0)","(61.0, 130.0, 127.0)","(101.0, 310.0, 295.0)","(51.0, 80.0, 78.125)"
10-01-2023 18:52:27.830596,"(17.0, 25.0, 24.542857142857144)","(1.1, 1.3, 1.292255319148936)","(101.0, 340.0, 317.14285714285717)","(7.5, 13.0, 12.5625)","(16.0, 99999, 99990)","(26.0, 40.0, 35.885714285714286)","(31.0, 80.0, 75.0)","(61.0, 130.0, 127.0)","(101.0, 310.0, 295.0)","(51.0, 80.0, 87.5)"
10-01-2023 18:52:29.366515,"(17.0, 25.0, 24.542857142857144)","(1.1, 1.3, 1.2906666666666666)","(101.0, 340.0, 317.14285714285717)","(7.5, 13.0, 12.555555555555555)","(16.0, 99999, 99990)","(26.0, 40.0, 35.885714285714286)","(31.0, 80.0, 75.0)","(61.0, 130.0, 127.0)","(101.0, 310.0, 295.0)","(51.0, 90.0, 87.5)"
10-01-2023 18:52:30.859502,"(17.0, 25.0, 24.542857142857144)","(1.1, 1.3, 1.2907)","(101.0, 340.0, 317.14285714285717)","(7.5, 13.0, 12.555555555555555)","(16.0, 99999, 99990)","(26.0, 40.0, 35.885714285714286)","(31.0, 80.0, 75.0)","(61.0, 130.0, 127.0)","(101.0, 310.0, 303.3333333333333)","(51.0, 90.0, 87.5)"
10-01-2023 18:52:32.305186,"(18.0, 25.0, 24.542857142857144)","(1.1, 1.3, 1.2919270833333334)","(101.0, 340.0, 317.14285714285717)","(7.5, 13.0, 12.555555555555555)","(16.0, 99999, 99990)","(26.0, 40.0, 35.885714285714286)","(31.0, 80.0, 75.0)","(61.0, 130.0, 127.0)","(101.0, 330.0, 303.3333333333333)","(51.0, 90.0, 87.5)"
10-01-2023 18:52:33.746296,"(18.0, 25.0, 24.542857142857144)","(1.1, 1.3, 1.2919270833333334)","(101.0, 340.0, 317.14285714285717)","(7.5, 13.0, 12.555555555555555)","(16.0, 99999, 99990)","(26.0, 40.0, 35.885714285714286)","(31.0, 80.0, 75.0)","(61.0, 130.0, 127.0)","(101.0, 330.0, 327.1428571428571)","(51.0, 90.0, 87.5)"
10-01-2023 18:52:35.195887,"(18.0, 25.0, 24.542857142857144)","(1.1, 1.3, 1.2924342105263158)","(101.0, 340.0, 317.14285714285717)","(7.5, 13.0, 12.555555555555555)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 80.0, 64.0)","(61.0, 130.0, 127.0)","(101.0, 340.0, 310.0)","(51.0, 90.0, 87.5)"
10-01-2023 18:52:36.726573,"(18.0, 25.0, 24.542857142857144)","(1.1, 1.3, 1.2924342105263158)","(101.0, 340.0, 316.6666666666667)","(7.5, 13.0, 12.555555555555555)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 80.0, 65.45454545454545)","(61.0, 130.0, 127.0)","(101.0, 330.0, 310.0)","(51.0, 90.0, 87.5)"
10-01-2023 18:52:38.218343,"(18.0, 25.0, 24.542857142857144)","(1.1, 1.3, 1.2924342105263158)","(101.0, 340.0, 316.6666666666667)","(7.5, 13.0, 12.555555555555555)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 80.0, 70.0)","(61.0, 130.0, 127.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 90.0, 78.57142857142857)"
10-01-2023 18:52:39.800449,"(18.0, 25.0, 24.542857142857144)","(1.1, 1.3, 1.3020858895705523)","(101.0, 340.0, 334.0)","(7.5, 13.0, 12.5625)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 80.0, 64.875)","(61.0, 130.0, 127.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 90.0, 75.0)"
10-01-2023 18:52:41.600602,"(18.0, 25.0, 24.542857142857144)","(1.1, 1.31, 1.3022666666666667)","(101.0, 350.0, 334.0)","(7.5, 13.0, 12.5625)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 75.0, 64.2)","(61.0, 130.0, 127.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 75.0)"
10-01-2023 18:52:43.150096,"(18.0, 25.0, 24.542857142857144)","(1.1, 1.31, 1.3022666666666667)","(101.0, 350.0, 334.0)","(7.5, 13.0, 12.5625)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 75.0, 64.2)","(61.0, 130.0, 127.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 78.33333333333334)"
10-01-2023 18:52:44.623250,"(18.0, 25.0, 24.542857142857144)","(1.1, 1.31, 1.3022666666666667)","(101.0, 350.0, 334.0)","(7.5, 13.0, 12.5625)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 75.0, 64.2)","(61.0, 130.0, 125.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 78.33333333333334)"
10-01-2023 18:52:46.000666,"(18.0, 25.0, 24.542857142857144)","(1.1, 1.31, 1.3022077922077921)","(101.0, 350.0, 315.0)","(7.5, 13.0, 12.5625)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 75.0, 64.2)","(61.0, 130.0, 125.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 78.33333333333334)"
10-01-2023 18:52:47.396732,"(18.0, 25.0, 24.542857142857144)","(1.1, 1.31, 1.3022077922077921)","(101.0, 350.0, 315.0)","(7.5, 13.0, 12.555555555555555)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 75.0, 64.2)","(61.0, 130.0, 127.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 78.33333333333334)"
10-01-2023 18:52:48.841227,"(18.0, 26.0, 24.88888888888889)","(1.1, 1.31, 1.3023566878980892)","(101.0, 350.0, 315.0)","(7.5, 13.0, 12.555555555555555)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 75.0, 67.8)","(61.0, 130.0, 127.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 76.81818181818181)"
10-01-2023 18:52:50.285939,"(18.0, 26.0, 24.75)","(1.1, 1.31, 1.3023566878980892)","(101.0, 350.0, 315.0)","(7.5, 13.0, 12.555555555555555)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 70.0, 66.66666666666667)","(61.0, 130.0, 127.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 76.81818181818181)"
10-01-2023 18:52:51.762223,"(18.0, 26.0, 24.75)","(1.1, 1.31, 1.3023566878980892)","(101.0, 350.0, 315.0)","(7.5, 13.0, 12.555555555555555)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 70.0, 67.77777777777777)","(61.0, 130.0, 127.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 76.81818181818181)"
10-01-2023 18:52:53.262055,"(18.0, 26.0, 24.75)","(1.1, 1.31, 1.3023566878980892)","(101.0, 350.0, 315.0)","(7.5, 13.0, 12.555555555555555)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 70.0, 67.77777777777777)","(61.0, 130.0, 127.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 76.81818181818181)"
10-01-2023 18:52:54.678394,"(18.0, 26.0, 24.75)","(1.1, 1.31, 1.3023566878980892)","(101.0, 350.0, 315.0)","(7.5, 13.0, 12.555555555555555)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 70.0, 67.77777777777777)","(61.0, 130.0, 127.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 76.81818181818181)"
10-01-2023 18:52:56.019833,"(18.0, 26.0, 24.75)","(1.1, 1.31, 1.3023566878980892)","(101.0, 350.0, 315.0)","(7.5, 13.0, 12.555555555555555)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 70.0, 67.77777777777777)","(61.0, 130.0, 127.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 76.0)"
10-01-2023 18:52:57.412106,"(18.0, 26.0, 24.75)","(1.1, 1.31, 1.3023566878980892)","(101.0, 350.0, 315.0)","(7.5, 13.0, 12.555555555555555)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 70.0, 67.77777777777777)","(61.0, 130.0, 127.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 76.0)"
10-01-2023 18:52:58.707390,"(18.0, 26.0, 24.75)","(1.1, 1.31, 1.3023566878980892)","(101.0, 350.0, 315.0)","(7.5, 13.0, 12.555555555555555)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 70.0, 67.77777777777777)","(61.0, 130.0, 127.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 76.0)"
10-01-2023 18:53:00.018442,"(18.0, 26.0, 24.75)","(1.1, 1.31, 1.3029600000000001)","(101.0, 350.0, 315.0)","(7.5, 13.0, 11.863636363636363)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 70.0, 67.77777777777777)","(61.0, 130.0, 127.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 76.0)"
10-01-2023 18:53:01.281798,"(18.0, 26.0, 24.75)","(1.1, 1.31, 1.3029600000000001)","(101.0, 350.0, 315.0)","(7.5, 12.0, 11.863636363636363)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 70.0, 67.77777777777777)","(61.0, 130.0, 127.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 76.0)"
10-01-2023 18:53:02.590470,"(18.0, 26.0, 24.75)","(1.1, 1.31, 1.3029600000000001)","(101.0, 350.0, 315.0)","(7.5, 12.0, 11.863636363636363)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 70.0, 67.77777777777777)","(61.0, 130.0, 127.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 76.0)"
10-01-2023 18:53:04.008786,"(18.0, 26.0, 24.75)","(1.1, 1.31, 1.3019266055045873)","(101.0, 350.0, 315.0)","(7.5, 12.0, 11.863636363636363)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 70.0, 68.18181818181819)","(61.0, 130.0, 127.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 76.0)"
10-01-2023 18:53:05.375602,"(18.0, 26.0, 24.076923076923077)","(1.1, 1.31, 1.3019266055045873)","(101.0, 350.0, 315.0)","(7.5, 12.0, 11.863636363636363)","(16.0, 99999, 99990)","(26.0, 40.0, 35.76470588235294)","(31.0, 75.0, 68.18181818181819)","(61.0, 130.0, 127.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 76.0)"
10-01-2023 18:53:06.836716,"(18.0, 23.0, 22.5)","(1.1, 1.32, 1.3067605633802817)","(101.0, 350.0, 315.0)","(7.5, 12.0, 11.878378378378379)","(16.0, 99999, 99990)","(26.0, 40.0, 36.16)","(31.0, 75.0, 68.46153846153847)","(61.0, 130.0, 120.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 76.81818181818181)"
10-01-2023 18:53:08.288722,"(18.0, 22.0, 21.90909090909091)","(1.1, 1.32, 1.3064864864864865)","(101.0, 350.0, 315.0)","(7.5, 12.0, 11.878378378378379)","(16.0, 99999, 99990)","(26.0, 40.0, 36.16)","(31.0, 70.0, 68.46153846153847)","(61.0, 130.0, 120.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 78.57142857142857)"
10-01-2023 18:53:09.660179,"(18.0, 22.0, 21.90909090909091)","(1.1, 1.32, 1.304771573604061)","(101.0, 350.0, 315.0)","(7.5, 12.0, 11.892857142857142)","(16.0, 99999, 99990)","(26.0, 40.0, 36.16)","(31.0, 70.0, 68.46153846153847)","(61.0, 130.0, 120.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 78.57142857142857)"
10-01-2023 18:53:10.973719,"(18.0, 22.0, 21.90909090909091)","(1.1, 1.32, 1.3063013698630137)","(101.0, 350.0, 315.0)","(7.5, 12.0, 11.971428571428572)","(16.0, 99999, 99990)","(26.0, 40.0, 36.16)","(31.0, 70.0, 68.46153846153847)","(61.0, 130.0, 120.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 78.57142857142857)"
10-01-2023 18:53:12.267208,"(18.0, 22.0, 21.90909090909091)","(1.1, 1.32, 1.3063013698630137)","(101.0, 350.0, 315.0)","(7.5, 12.0, 11.971428571428572)","(16.0, 99999, 99990)","(26.0, 40.0, 36.16)","(31.0, 70.0, 68.46153846153847)","(61.0, 130.0, 120.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 78.57142857142857)"
10-01-2023 18:53:13.643200,"(18.0, 22.0, 21.90909090909091)","(1.1, 1.32, 1.3063013698630137)","(101.0, 350.0, 315.0)","(7.5, 12.0, 11.971428571428572)","(16.0, 99999, 99990)","(26.0, 40.0, 36.16)","(31.0, 70.0, 68.46153846153847)","(61.0, 130.0, 120.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 78.57142857142857)"
10-01-2023 18:53:14.954491,"(18.0, 22.0, 21.90909090909091)","(1.1, 1.32, 1.3063013698630137)","(101.0, 350.0, 315.0)","(7.5, 12.0, 11.971428571428572)","(16.0, 99999, 99990)","(26.0, 40.0, 37.625)","(31.0, 70.0, 71.42857142857143)","(61.0, 130.0, 120.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 80.71428571428572)"
10-01-2023 18:53:16.301171,"(17.0, 23.0, 22.153846153846153)","(1.1, 1.31, 1.3080508474576271)","(101.0, 350.0, 315.0)","(7.5, 12.0, 11.9125)","(16.0, 99999, 99990)","(26.0, 40.0, 37.625)","(31.0, 75.0, 71.42857142857143)","(61.0, 130.0, 120.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 80.71428571428572)"
10-01-2023 18:53:17.647844,"(17.0, 23.0, 22.153846153846153)","(1.1, 1.31, 1.3080508474576271)","(101.0, 350.0, 315.0)","(7.5, 12.0, 11.9125)","(16.0, 99999, 99990)","(26.0, 40.0, 37.625)","(31.0, 75.0, 71.42857142857143)","(61.0, 130.0, 120.0)","(101.0, 330.0, 272.85714285714283)","(51.0, 85.0, 80.0)"
10-01-2023 18:53:19.055924,"(17.0, 23.0, 22.153846153846153)","(1.1, 1.31, 1.3062011173184358)","(101.0, 350.0, 315.0)","(7.5, 12.0, 11.971428571428572)","(16.0, 99999, 99990)","(26.0, 40.0, 37.625)","(31.0, 75.0, 71.42857142857143)","(61.0, 130.0, 120.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 82.0)"
10-01-2023 18:53:20.472774,"(17.0, 23.0, 22.153846153846153)","(1.1, 1.31, 1.306548223350254)","(101.0, 350.0, 315.0)","(7.5, 12.0, 11.971428571428572)","(16.0, 99999, 99990)","(26.0, 40.0, 38.27272727272727)","(31.0, 75.0, 71.42857142857143)","(61.0, 130.0, 120.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 82.0)"
10-01-2023 18:53:21.755321,"(17.0, 23.0, 22.153846153846153)","(1.1, 1.31, 1.2974429223744293)","(101.0, 350.0, 315.0)","(7.5, 12.0, 11.971428571428572)","(16.0, 99999, 99990)","(26.0, 40.0, 38.27272727272727)","(31.0, 75.0, 71.66666666666667)","(61.0, 130.0, 120.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 82.0)"
10-01-2023 18:53:23.025311,"(17.0, 23.0, 22.333333333333332)","(1.1, 1.3, 1.296640625)","(101.0, 350.0, 315.0)","(7.5, 12.0, 11.830645161290322)","(16.0, 99999, 99990)","(26.0, 40.0, 38.27272727272727)","(31.0, 75.0, 61.666666666666664)","(61.0, 130.0, 120.0)","(101.0, 330.0, 293.6363636363636)","(51.0, 85.0, 78.33333333333333)"
10-01-2023 18:53:24.280012,"(17.0, 23.0, 22.333333333333332)","(1.1, 1.3, 1.296640625)","(101.0, 350.0, 315.0)","(8.0, 12.5, 11.830645161290322)","(16.0, 99999, 99990)","(26.0, 40.0, 38.27272727272727)","(31.0, 75.0, 69.28571428571429)","(71.0, 130.0, 120.0)","(101.0, 330.0, 293.6363636363636)","(41.0, 85.0, 78.33333333333333)"
10-01-2023 18:53:25.529188,"(17.0, 23.0, 22.185185185185183)","(1.1, 1.3, 1.2960714285714285)","(101.0, 350.0, 315.0)","(8.0, 12.5, 11.814049586776859)","(16.0, 99999, 99990)","(26.0, 40.0, 38.27272727272727)","(31.0, 75.0, 68.33333333333333)","(71.0, 130.0, 120.0)","(101.0, 330.0, 272.85714285714283)","(41.0, 85.0, 78.33333333333333)"
10-01-2023 18:53:26.876746,"(17.0, 23.0, 22.185185185185183)","(1.1, 1.3, 1.2960714285714285)","(101.0, 350.0, 315.0)","(8.0, 12.5, 12.063157894736841)","(16.0, 99999, 99990)","(26.0, 40.0, 38.27272727272727)","(31.0, 75.0, 67.0)","(71.0, 130.0, 120.0)","(101.0, 330.0, 272.85714285714283)","(41.0, 85.0, 78.33333333333333)"
10-01-2023 18:53:28.237379,"(17.0, 23.0, 22.185185185185183)","(1.1, 1.3, 1.2960714285714285)","(101.0, 350.0, 315.0)","(8.0, 12.5, 12.0561797752809)","(16.0, 99999, 99990)","(26.0, 40.0, 38.27272727272727)","(31.0, 75.0, 66.66666666666666)","(71.0, 130.0, 120.0)","(101.0, 330.0, 272.85714285714283)","(41.0, 85.0, 85.0)"
10-01-2023 18:53:29.673574,"(17.0, 23.0, 22.185185185185183)","(1.1, 1.3, 1.2968263473053894)","(101.0, 350.0, 315.0)","(8.0, 12.5, 12.045977011494253)","(16.0, 99999, 99990)","(26.0, 40.0, 38.27272727272727)","(31.0, 75.0, 66.66666666666666)","(71.0, 130.0, 120.0)","(101.0, 330.0, 272.85714285714283)","(41.0, 95.0, 85.0)"
10-01-2023 18:53:31.191250,"(17.0, 23.0, 22.185185185185183)","(1.1, 1.3, 1.2977551020408165)","(101.0, 350.0, 315.0)","(8.0, 12.5, 12.045977011494253)","(16.0, 99999, 99990)","(26.0, 40.0, 36.90909090909091)","(31.0, 75.0, 66.66666666666666)","(71.0, 130.0, 120.0)","(101.0, 330.0, 272.85714285714283)","(41.0, 95.0, 85.0)"
10-01-2023 18:53:32.832824,"(17.0, 23.0, 21.952380952380953)","(1.1, 1.3, 1.3023371647509578)","(101.0, 350.0, 315.0)","(8.0, 12.5, 12.045977011494253)","(16.0, 99999, 99990)","(26.0, 38.0, 36.666666666666664)","(31.0, 75.0, 68.75)","(71.0, 130.0, 120.0)","(101.0, 330.0, 282.0)","(41.0, 95.0, 92.5)"
10-01-2023 18:53:34.457349,"(17.0, 23.0, 21.952380952380953)","(1.1, 1.31, 1.3023371647509578)","(101.0, 350.0, 315.0)","(8.0, 12.5, 12.045977011494253)","(16.0, 99999, 99990)","(26.0, 38.0, 36.666666666666664)","(31.0, 75.0, 68.75)","(71.0, 130.0, 120.0)","(101.0, 330.0, 275.7142857142857)","(41.0, 95.0, 92.5)"
10-01-2023 18:53:35.738111,"(17.0, 23.0, 21.952380952380953)","(1.1, 1.31, 1.3023371647509578)","(101.0, 350.0, 315.0)","(8.0, 12.5, 11.875)","(16.0, 99999, 99990)","(26.0, 38.0, 36.666666666666664)","(31.0, 75.0, 65.9090909090909)","(71.0, 130.0, 120.0)","(101.0, 340.0, 275.7142857142857)","(41.0, 95.0, 92.0)"
10-01-2023 18:53:37.052652,"(17.0, 23.0, 21.9)","(1.1, 1.31, 1.3023076923076924)","(101.0, 350.0, 315.0)","(8.0, 12.5, 11.863636363636363)","(16.0, 99999, 99990)","(26.0, 38.0, 36.666666666666664)","(31.0, 75.0, 65.9090909090909)","(71.0, 130.0, 125.71428571428572)","(101.0, 340.0, 327.1428571428571)","(41.0, 95.0, 92.0)"
10-01-2023 18:53:38.424501,"(17.0, 23.0, 21.9)","(1.1, 1.31, 1.3023076923076924)","(101.0, 350.0, 315.0)","(8.0, 12.5, 11.863636363636363)","(16.0, 99999, 99990)","(26.0, 38.0, 36.54545454545455)","(31.0, 75.0, 63.0)","(71.0, 130.0, 125.71428571428572)","(101.0, 340.0, 327.1428571428571)","(41.0, 95.0, 92.0)"
10-01-2023 18:53:39.825395,"(17.0, 23.0, 21.9)","(1.1, 1.31, 1.3023076923076924)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.989795918367347)","(16.0, 99999, 99990)","(26.0, 38.0, 36.54545454545455)","(31.0, 75.0, 63.0)","(71.0, 130.0, 125.71428571428572)","(101.0, 340.0, 327.1428571428571)","(41.0, 95.0, 82.5)"
10-01-2023 18:53:41.230218,"(17.0, 23.0, 21.9)","(1.1, 1.31, 1.303793103448276)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.0, 11.860902255639097)","(16.0, 99999, 99990)","(26.0, 38.0, 36.54545454545455)","(31.0, 75.0, 62.5)","(71.0, 130.0, 125.71428571428572)","(101.0, 340.0, 295.0)","(41.0, 95.0, 85.0)"
10-01-2023 18:53:42.501840,"(17.0, 23.0, 21.9)","(1.1, 1.31, 1.303793103448276)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.860902255639097)","(16.0, 99999, 99990)","(26.0, 38.0, 36.6)","(31.0, 75.0, 78.92857142857143)","(71.0, 130.0, 125.71428571428572)","(101.0, 340.0, 280.0)","(41.0, 95.0, 88.33333333333333)"
10-01-2023 18:53:43.690409,"(17.0, 23.0, 21.5)","(1.1, 1.31, 1.303793103448276)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.852941176470589)","(16.0, 99999, 99990)","(26.0, 38.0, 36.6)","(31.0, 95.0, 77.0)","(71.0, 130.0, 125.0)","(101.0, 330.0, 252.5)","(41.0, 95.0, 88.33333333333333)"
10-01-2023 18:53:44.893414,"(17.0, 23.0, 21.4)","(1.1, 1.31, 1.304888888888889)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.852941176470589)","(16.0, 99999, 99990)","(26.0, 38.0, 36.6)","(31.0, 95.0, 77.0)","(71.0, 130.0, 125.0)","(101.0, 320.0, 241.25)","(41.0, 95.0, 88.33333333333333)"
10-01-2023 18:53:46.127111,"(17.0, 23.0, 21.4)","(1.1, 1.31, 1.304888888888889)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.860902255639097)","(16.0, 99999, 99990)","(26.0, 38.0, 36.6)","(31.0, 95.0, 77.0)","(71.0, 130.0, 125.0)","(101.0, 320.0, 241.25)","(41.0, 95.0, 88.33333333333333)"
10-01-2023 18:53:47.410774,"(17.0, 23.0, 21.4)","(1.1, 1.31, 1.3075401069518717)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.860902255639097)","(16.0, 99999, 99990)","(26.0, 38.0, 36.6)","(31.0, 95.0, 77.0)","(71.0, 130.0, 125.0)","(101.0, 320.0, 241.25)","(41.0, 95.0, 88.33333333333333)"
10-01-2023 18:53:48.638878,"(17.0, 23.0, 21.4)","(1.1, 1.31, 1.307245508982036)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.860902255639097)","(16.0, 99999, 99990)","(26.0, 38.0, 36.6)","(31.0, 95.0, 86.0)","(71.0, 130.0, 125.0)","(101.0, 320.0, 241.25)","(41.0, 95.0, 88.33333333333333)"
10-01-2023 18:53:49.895770,"(17.0, 23.0, 21.4)","(1.1, 1.31, 1.307245508982036)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.860902255639097)","(16.0, 99999, 99990)","(26.0, 38.0, 36.6)","(31.0, 90.0, 75.71428571428572)","(71.0, 130.0, 125.0)","(101.0, 320.0, 241.25)","(41.0, 95.0, 88.33333333333333)"
10-01-2023 18:53:51.130662,"(17.0, 22.0, 21.375)","(1.1, 1.31, 1.3075401069518717)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.860902255639097)","(16.0, 99999, 99990)","(26.0, 38.0, 36.6)","(31.0, 90.0, 75.71428571428572)","(71.0, 130.0, 125.0)","(101.0, 320.0, 241.25)","(41.0, 95.0, 88.33333333333333)"
10-01-2023 18:53:52.337383,"(17.0, 22.0, 21.272727272727273)","(1.1, 1.31, 1.3075401069518717)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.860902255639097)","(16.0, 99999, 99990)","(26.0, 38.0, 36.6)","(31.0, 90.0, 75.71428571428572)","(71.0, 130.0, 125.0)","(101.0, 320.0, 250.0)","(41.0, 95.0, 88.33333333333333)"
10-01-2023 18:53:53.536137,"(17.0, 22.0, 21.466666666666665)","(1.1, 1.31, 1.3075401069518717)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.860902255639097)","(16.0, 99999, 99990)","(26.0, 38.0, 36.6)","(31.0, 90.0, 75.71428571428572)","(71.0, 130.0, 125.0)","(101.0, 310.0, 240.0)","(41.0, 95.0, 88.33333333333333)"
10-01-2023 18:53:54.705473,"(17.0, 22.0, 21.466666666666665)","(1.1, 1.31, 1.3075401069518717)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.848837209302326)","(16.0, 99999, 99990)","(26.0, 38.0, 36.6)","(31.0, 90.0, 87.3076923076923)","(71.0, 130.0, 125.0)","(101.0, 300.0, 242.0)","(41.0, 95.0, 88.33333333333333)"
10-01-2023 18:53:55.799003,"(17.0, 22.0, 21.466666666666665)","(1.1, 1.31, 1.3075401069518717)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.848837209302326)","(16.0, 99999, 99990)","(26.0, 38.0, 36.6)","(31.0, 90.0, 87.3076923076923)","(71.0, 130.0, 125.0)","(101.0, 290.0, 242.0)","(41.0, 95.0, 88.33333333333333)"
10-01-2023 18:53:57.049851,"(17.0, 22.0, 21.833333333333332)","(1.1, 1.31, 1.3071428571428572)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.848837209302326)","(16.0, 99999, 99990)","(26.0, 38.0, 37.0)","(31.0, 90.0, 87.3076923076923)","(71.0, 130.0, 125.0)","(101.0, 280.0, 238.33333333333334)","(41.0, 95.0, 90.0)"
10-01-2023 18:53:58.252429,"(17.0, 22.0, 21.833333333333332)","(1.1, 1.31, 1.3071428571428572)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.848837209302326)","(16.0, 99999, 99990)","(26.0, 38.0, 37.0)","(31.0, 90.0, 87.3076923076923)","(71.0, 130.0, 125.0)","(101.0, 280.0, 238.33333333333334)","(41.0, 95.0, 92.22222222222223)"
