,My Catalina,Starburst Candy,Just A Brew,Major Sentence,Donnington Girl,Lederhosen Boy,Rumour Is
12-01-2023 17:46:21.801661,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.5)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.800000000000001)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:46:22.865197,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.5)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.0285714285714285)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:46:24.062433,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.92)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.0285714285714285)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:46:25.308304,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.96)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.866666666666666)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:46:26.510761,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.5)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.800000000000001)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:46:27.650562,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.5)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 106.66666666666667)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.800000000000001)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:46:28.804780,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.880000000000003)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 106.66666666666667)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.0285714285714285)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:46:30.030408,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.92)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 195.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.866666666666666)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:46:31.277248,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.5)","(41.0, 310.0, 85.81818181818181)","(41.0, 350.0, 195.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.866666666666666)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:46:32.495685,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.5)","(41.0, 310.0, 85.81818181818181)","(41.0, 350.0, 195.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.800000000000001)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:46:33.932628,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.5)","(41.0, 310.0, 85.81818181818181)","(41.0, 350.0, 195.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.800000000000001)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:46:35.147303,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.5)","(41.0, 310.0, 85.81818181818181)","(41.0, 350.0, 195.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.800000000000001)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:46:36.287545,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 85.81818181818181)","(41.0, 350.0, 195.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.0285714285714285)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:46:37.409577,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 85.81818181818181)","(41.0, 350.0, 195.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.800000000000001)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:46:38.717762,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 85.81818181818181)","(41.0, 350.0, 195.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.800000000000001)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:46:39.976753,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 85.81818181818181)","(41.0, 350.0, 195.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.0285714285714285)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:46:41.271577,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 85.81818181818181)","(41.0, 350.0, 195.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.0285714285714285)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:46:42.552846,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 350.0, 195.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.800000000000001)","(14.0, 32.0, 20.4375)"
12-01-2023 17:46:43.905059,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 350.0, 195.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.800000000000001)","(14.0, 32.0, 20.4375)"
12-01-2023 17:46:45.233794,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 350.0, 235.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.0285714285714285)","(14.0, 32.0, 20.4375)"
12-01-2023 17:46:46.479450,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 430.0, 235.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.866666666666666)","(14.0, 32.0, 20.4375)"
12-01-2023 17:46:47.735090,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 430.0, 235.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.800000000000001)","(14.0, 32.0, 20.4375)"
12-01-2023 17:46:48.973348,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 430.0, 106.66666666666667)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.800000000000001)","(14.0, 32.0, 20.4375)"
12-01-2023 17:46:50.214180,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 440.0, 106.66666666666667)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.800000000000001)","(14.0, 32.0, 20.4375)"
12-01-2023 17:46:51.348799,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 440.0, 235.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.0285714285714285)","(14.0, 32.0, 20.4375)"
12-01-2023 17:46:52.484616,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 430.0, 235.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.945454545454545)","(14.0, 32.0, 20.4375)"
12-01-2023 17:46:53.742727,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 430.0, 235.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.945454545454545)","(14.0, 32.0, 20.4375)"
12-01-2023 17:46:54.969755,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 430.0, 235.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.0285714285714285)","(14.0, 32.0, 20.4375)"
12-01-2023 17:46:56.189242,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 430.0, 235.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.0285714285714285)","(14.0, 32.0, 20.4375)"
12-01-2023 17:46:57.484052,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 430.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.866666666666666)","(14.0, 32.0, 20.4375)"
12-01-2023 17:46:58.900860,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 430.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.800000000000001)","(14.0, 32.0, 20.4375)"
12-01-2023 17:47:00.205581,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 430.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.800000000000001)","(14.0, 32.0, 20.4375)"
12-01-2023 17:47:01.378625,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 430.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.0285714285714285)","(14.0, 32.0, 20.4375)"
12-01-2023 17:47:02.582146,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 430.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.0285714285714285)","(14.0, 32.0, 20.4375)"
12-01-2023 17:47:03.871159,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 430.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.0285714285714285)","(14.0, 32.0, 20.4375)"
12-01-2023 17:47:05.190801,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 430.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.800000000000001)","(14.0, 32.0, 20.4375)"
12-01-2023 17:47:06.499231,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 430.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.800000000000001)","(14.0, 32.0, 20.4375)"
12-01-2023 17:47:07.879459,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 114.28571428571429)","(41.0, 430.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.800000000000001)","(14.0, 32.0, 20.4375)"
12-01-2023 17:47:09.232980,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 430.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.945454545454545)","(14.0, 32.0, 20.4375)"
12-01-2023 17:47:10.499322,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 430.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 4.945454545454545)","(14.0, 32.0, 20.4375)"
12-01-2023 17:47:11.787384,"(1.75, 2.72, 2.17)","(10.0, 20.0, 17.625)","(41.0, 310.0, 104.5)","(41.0, 430.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.0285714285714285)","(14.0, 32.0, 20.4375)"
12-01-2023 17:47:13.013409,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.25)","(41.0, 310.0, 104.5)","(41.0, 430.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:14.168031,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 114.28571428571429)","(41.0, 430.0, 108.33333333333333)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:15.409107,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 440.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:16.533024,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 430.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:17.748499,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 430.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:18.960494,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 430.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:20.175963,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 430.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:21.430273,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 430.0, 236.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:22.757665,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 430.0, 226.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:24.035422,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 410.0, 226.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:25.313865,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 410.0, 226.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:26.517673,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 410.0, 226.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:27.867036,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 410.0, 226.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:29.105386,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 410.0, 226.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:30.520748,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 410.0, 226.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:31.781963,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 410.0, 226.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:33.276632,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 410.0, 226.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:34.662326,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 410.0, 226.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:36.034981,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 410.0, 226.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:37.354696,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 410.0, 226.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:38.665506,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 410.0, 226.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:39.945662,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 410.0, 226.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:41.172396,"(1.75, 2.72, 2.17)","(10.0, 20.0, 15.5)","(41.0, 310.0, 104.5)","(41.0, 410.0, 226.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:42.456181,"(1.75, 2.72, 2.17)","(10.0, 20.0, 12.666666666666666)","(41.0, 310.0, 114.28571428571429)","(41.0, 410.0, 228.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:43.684458,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 410.0, 228.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:44.888216,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 410.0, 228.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:46.188610,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 410.0, 228.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:47.429645,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 410.0, 228.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:48.938228,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 410.0, 228.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:50.257721,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 410.0, 228.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:51.758109,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 410.0, 228.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:53.190288,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 410.0, 228.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:54.479724,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 410.0, 228.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:55.966635,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 410.0, 228.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:57.315874,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 410.0, 228.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:47:58.727817,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 410.0, 228.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:00.017773,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 410.0, 228.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:01.411865,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 410.0, 228.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:02.746946,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 410.0, 105.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:04.034968,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 400.0, 218.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:05.242412,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 390.0, 218.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:06.456458,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 390.0, 105.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:07.646710,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 400.0, 218.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:08.842077,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 390.0, 218.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:10.347424,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 390.0, 218.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:11.504940,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 390.0, 218.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:12.709500,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 390.0, 218.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:13.996468,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 390.0, 218.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:15.187847,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 390.0, 218.0)","(3.7, 5.5, 3.9444444444444446)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:16.380572,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 390.0, 218.0)","(3.7, 5.5, 3.922222222222222)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:17.670114,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.666666666666666)","(41.0, 310.0, 104.5)","(41.0, 390.0, 218.0)","(3.7, 5.3, 3.922222222222222)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:18.895423,"(1.75, 2.72, 2.17)","(10.0, 21.0, 12.0)","(41.0, 310.0, 85.81818181818181)","(41.0, 390.0, 114.8)","(3.7, 5.3, 3.927142857142857)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:20.110532,"(1.75, 2.72, 2.17)","(10.0, 21.0, 14.0)","(41.0, 310.0, 85.81818181818181)","(41.0, 390.0, 114.8)","(3.7, 5.3, 3.927142857142857)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:21.323536,"(1.75, 2.72, 2.17)","(10.0, 20.0, 14.0)","(41.0, 310.0, 85.81818181818181)","(41.0, 390.0, 114.8)","(3.7, 5.3, 3.927142857142857)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:22.633063,"(1.75, 2.72, 2.17)","(10.0, 20.0, 14.0)","(41.0, 310.0, 85.81818181818181)","(41.0, 390.0, 114.8)","(3.7, 5.3, 3.927142857142857)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
12-01-2023 17:48:23.781634,"(1.75, 2.72, 2.17)","(10.0, 20.0, 14.0)","(41.0, 310.0, 85.81818181818181)","(41.0, 390.0, 213.0)","(3.7, 5.3, 3.927142857142857)","(4.2, 6.4, 5.133333333333334)","(14.0, 32.0, 17.0)"
