,Tobias,One For Luck,Stimo Command,Krypto Maizie,Bumpy Johnson,Gagan Dolly,Magic Mavis,Harrison House
04-01-2023 13:40:48.982967,"(6.5, 9.8, 9.05)","(3.8, 5.1, 4.788888888888889)","(4.0, 4.6, 4.219047619047618)","(3.3, 5.2, 5.083333333333334)","(11.0, 15.0, 14.666666666666666)","(11.0, 11.5, 10.875)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:40:50.164524,"(6.5, 9.8, 9.05)","(3.8, 5.1, 4.833333333333333)","(4.0, 4.6, 4.219047619047618)","(3.3, 5.2, 5.083333333333334)","(11.0, 15.0, 14.666666666666666)","(11.0, 11.5, 11.61111111111111)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:40:51.324687,"(6.5, 9.8, 8.9)","(3.8, 5.1, 4.833333333333333)","(4.0, 4.6, 4.219047619047618)","(3.3, 5.2, 5.083333333333334)","(11.0, 15.0, 14.666666666666666)","(11.0, 13.0, 11.666666666666666)","(21.0, 60.0, 58.0)","(9.0, 14.5, 14.318181818181818)"
04-01-2023 13:40:52.525229,"(6.5, 9.8, 8.9)","(3.8, 5.1, 4.833333333333333)","(4.0, 4.6, 4.219047619047618)","(3.3, 5.2, 5.083333333333334)","(11.0, 15.0, 14.666666666666666)","(11.0, 13.0, 11.666666666666666)","(21.0, 60.0, 58.0)","(9.0, 15.0, 13.73076923076923)"
04-01-2023 13:40:53.650127,"(6.5, 10.0, 9.11111111111111)","(3.8, 5.1, 4.833333333333333)","(4.0, 4.6, 4.219047619047618)","(3.3, 5.2, 5.083333333333334)","(11.0, 15.0, 14.7)","(11.0, 13.0, 11.26086956521739)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:40:54.776865,"(6.5, 9.6, 8.71111111111111)","(3.8, 5.1, 4.833333333333333)","(4.0, 4.6, 4.219047619047618)","(3.3, 5.2, 5.083333333333334)","(11.0, 15.0, 14.7)","(11.0, 13.0, 11.26086956521739)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:40:55.926039,"(6.5, 9.6, 8.266666666666666)","(3.8, 5.1, 4.833333333333333)","(4.0, 4.6, 4.219047619047618)","(3.3, 5.2, 5.083333333333334)","(11.0, 15.0, 14.7)","(11.0, 13.0, 11.26086956521739)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:40:56.987712,"(6.5, 9.6, 8.266666666666666)","(3.8, 5.1, 4.833333333333333)","(4.0, 4.6, 4.219047619047618)","(3.3, 5.2, 5.083333333333334)","(11.0, 15.0, 14.7)","(11.0, 13.0, 11.666666666666666)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:40:58.015667,"(6.5, 9.6, 8.266666666666666)","(3.8, 5.1, 4.877777777777777)","(4.0, 4.6, 4.219047619047618)","(3.3, 5.2, 5.083333333333334)","(11.0, 15.0, 14.7)","(11.0, 12.5, 11.666666666666666)","(21.0, 60.0, 58.0)","(9.0, 14.5, 14.318181818181818)"
04-01-2023 13:40:59.024149,"(6.5, 9.6, 8.266666666666666)","(3.8, 5.1, 4.877777777777777)","(4.0, 4.6, 4.219047619047618)","(3.3, 5.2, 5.083333333333334)","(11.0, 15.0, 14.7)","(11.0, 12.5, 11.666666666666666)","(21.0, 60.0, 58.0)","(9.0, 15.0, 13.73076923076923)"
04-01-2023 13:41:00.157742,"(6.5, 9.6, 8.266666666666666)","(3.8, 5.2, 5.2875)","(4.0, 4.6, 4.219047619047618)","(3.3, 5.2, 5.083333333333334)","(12.0, 15.0, 14.7)","(11.0, 12.5, 10.944444444444445)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:01.318201,"(6.5, 10.0, 8.333333333333334)","(3.8, 5.7, 5.2875)","(4.0, 4.6, 4.219047619047618)","(3.3, 5.2, 5.083333333333334)","(12.0, 15.0, 14.7)","(11.0, 12.5, 10.944444444444445)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:02.413486,"(6.5, 10.0, 8.333333333333334)","(3.8, 5.6, 4.984615384615385)","(4.0, 4.6, 4.219047619047618)","(3.3, 5.2, 5.083333333333334)","(12.0, 15.0, 14.7)","(11.0, 12.5, 10.944444444444445)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:03.747906,"(6.5, 9.8, 8.257142857142858)","(3.8, 5.6, 4.894117647058823)","(4.0, 4.6, 4.219047619047618)","(3.3, 5.2, 4.833333333333333)","(12.0, 15.0, 14.7)","(11.0, 12.5, 10.944444444444445)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:04.927764,"(6.5, 9.8, 8.257142857142858)","(3.8, 5.6, 4.894117647058823)","(4.0, 4.6, 4.219047619047618)","(3.3, 5.1, 4.833333333333333)","(12.0, 15.0, 14.7)","(11.0, 12.5, 11.2)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:06.194820,"(6.5, 9.8, 8.257142857142858)","(3.8, 5.6, 4.652777777777778)","(4.0, 4.6, 4.295238095238095)","(3.3, 5.1, 4.833333333333333)","(12.0, 15.0, 14.7)","(11.0, 12.5, 11.375)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:07.324502,"(6.5, 9.8, 8.257142857142858)","(3.8, 5.6, 4.652777777777778)","(4.0, 4.6, 4.295238095238095)","(3.3, 5.1, 4.833333333333333)","(12.0, 15.0, 14.7)","(11.0, 12.0, 11.375)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:08.459071,"(6.5, 9.6, 8.266666666666666)","(3.8, 5.5, 4.884615384615385)","(4.0, 4.6, 4.295238095238095)","(3.3, 5.1, 4.833333333333333)","(12.0, 15.0, 14.7)","(11.0, 12.0, 11.375)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:09.649731,"(6.5, 9.6, 8.266666666666666)","(3.8, 5.5, 4.884615384615385)","(4.0, 4.6, 4.295238095238095)","(3.3, 5.1, 4.833333333333333)","(12.0, 15.0, 14.7)","(11.0, 12.0, 11.375)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:10.794986,"(6.5, 9.6, 8.266666666666666)","(3.8, 5.5, 4.884615384615385)","(4.0, 4.6, 4.295238095238095)","(3.3, 5.1, 4.833333333333333)","(12.0, 15.0, 14.7)","(11.0, 12.0, 11.2)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:11.831967,"(6.5, 9.6, 8.266666666666666)","(3.8, 5.4, 5.25)","(4.0, 4.6, 4.295238095238095)","(3.3, 5.1, 4.833333333333333)","(12.0, 15.0, 14.7)","(11.0, 12.0, 11.2)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:12.881605,"(6.5, 9.6, 8.266666666666666)","(3.8, 5.4, 5.25)","(4.0, 4.6, 4.295238095238095)","(3.3, 5.1, 4.833333333333333)","(12.0, 15.0, 14.7)","(11.0, 12.0, 11.083333333333334)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:13.972387,"(6.5, 9.6, 8.266666666666666)","(3.8, 5.4, 4.866666666666666)","(4.0, 4.6, 4.295238095238095)","(3.3, 5.1, 5.083333333333334)","(12.0, 15.0, 14.7)","(11.0, 11.5, 11.083333333333334)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:15.037025,"(6.5, 9.4, 8.233333333333334)","(3.8, 5.4, 4.866666666666666)","(4.0, 4.6, 4.295238095238095)","(3.3, 5.2, 5.083333333333334)","(12.0, 15.0, 14.7)","(11.0, 11.5, 11.083333333333334)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:16.041090,"(6.5, 9.4, 8.233333333333334)","(3.8, 5.4, 4.866666666666666)","(4.0, 4.6, 4.295238095238095)","(3.3, 5.2, 5.083333333333334)","(12.0, 15.0, 14.7)","(11.0, 11.5, 11.083333333333334)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:17.056824,"(6.5, 9.4, 8.233333333333334)","(3.8, 5.4, 4.748148148148148)","(4.0, 4.6, 4.295238095238095)","(3.3, 5.2, 5.083333333333334)","(12.0, 15.0, 14.7)","(11.0, 11.5, 11.083333333333334)","(21.0, 60.0, 58.0)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:18.090919,"(6.5, 9.4, 8.233333333333334)","(3.8, 5.3, 4.949999999999999)","(4.0, 4.6, 4.295238095238095)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.0, 14.8125)","(11.0, 11.5, 11.083333333333334)","(21.0, 60.0, 53.45)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:19.106076,"(6.5, 9.4, 8.233333333333334)","(3.8, 5.3, 4.949999999999999)","(4.0, 4.6, 4.295238095238095)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.0, 14.8125)","(11.0, 11.5, 11.083333333333334)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:20.312286,"(6.5, 9.4, 8.233333333333334)","(3.8, 5.3, 4.949999999999999)","(4.0, 4.6, 4.295238095238095)","(3.3, 5.3, 5.233333333333333)","(12.0, 15.0, 14.833333333333332)","(11.0, 11.5, 11.666666666666666)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:21.395312,"(6.5, 9.4, 8.233333333333334)","(3.8, 5.3, 4.9)","(4.0, 4.6, 4.295238095238095)","(3.3, 5.3, 5.225)","(12.0, 15.0, 14.833333333333332)","(11.0, 12.5, 11.2)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:22.425356,"(6.5, 9.2, 8.2)","(3.8, 5.3, 4.9)","(4.0, 4.6, 4.295238095238095)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.0, 14.89655172413793)","(11.0, 12.5, 11.2)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:23.583513,"(6.5, 9.2, 8.2)","(3.8, 5.3, 4.9)","(4.0, 4.6, 4.295238095238095)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.0, 14.89655172413793)","(11.0, 12.5, 11.2)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:24.760393,"(6.5, 9.2, 8.2)","(3.8, 5.3, 4.9)","(4.0, 4.6, 4.344)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.0, 14.89655172413793)","(11.0, 12.5, 11.2)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:26.065449,"(6.5, 9.2, 8.2)","(3.8, 5.3, 4.9)","(4.0, 4.6, 4.344)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.0, 14.89655172413793)","(11.0, 12.5, 11.2)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:27.270192,"(6.5, 9.2, 8.2)","(3.8, 5.3, 4.525)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.3, 5.225)","(12.0, 15.0, 14.89655172413793)","(11.0, 12.5, 11.375)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:28.462055,"(6.5, 9.6, 8.16)","(3.8, 5.2, 4.504545454545455)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.0, 14.89655172413793)","(11.0, 12.0, 11.375)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:29.695149,"(6.5, 9.2, 8.2)","(3.8, 5.2, 4.607692307692307)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.0, 13.928571428571429)","(11.0, 12.0, 11.875)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:30.939758,"(6.5, 9.2, 8.2)","(3.8, 5.1, 4.607692307692307)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.3, 4.8)","(12.0, 15.5, 14.323529411764707)","(11.0, 12.5, 13.9)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:32.110880,"(6.5, 9.2, 8.2)","(3.8, 5.1, 4.607692307692307)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.1, 4.8)","(12.0, 15.5, 14.323529411764707)","(11.0, 14.5, 12.785714285714285)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:33.290708,"(6.5, 9.2, 8.2)","(3.8, 5.1, 4.607692307692307)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.1, 4.8)","(12.0, 15.5, 14.323529411764707)","(11.0, 13.5, 12.375)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:34.434406,"(6.5, 9.2, 8.2)","(3.8, 5.1, 4.6692307692307695)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.1, 4.88125)","(12.0, 15.5, 14.346153846153847)","(11.0, 13.5, 12.375)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:35.629795,"(6.5, 9.6, 8.177777777777777)","(3.8, 5.1, 4.6692307692307695)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.1, 4.8)","(12.0, 15.5, 14.73076923076923)","(11.0, 13.5, 12.236842105263158)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:36.811120,"(6.5, 9.0, 8.166666666666666)","(3.8, 5.1, 4.6692307692307695)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.1, 4.769230769230769)","(12.0, 15.5, 14.73076923076923)","(11.0, 13.5, 12.236842105263158)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:38.001322,"(6.5, 9.0, 8.166666666666666)","(3.8, 5.1, 4.6692307692307695)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.2, 4.769230769230769)","(12.0, 15.5, 14.73076923076923)","(11.0, 13.5, 11.9)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:39.241638,"(6.5, 9.0, 8.166666666666666)","(3.8, 5.1, 4.6692307692307695)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.2, 4.769230769230769)","(12.0, 15.5, 14.73076923076923)","(11.0, 13.5, 12.7)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:40.452653,"(6.5, 9.0, 8.166666666666666)","(3.8, 5.1, 4.833333333333333)","(4.0, 4.6, 4.294117647058823)","(3.3, 5.2, 4.769230769230769)","(12.0, 15.5, 14.73076923076923)","(11.0, 13.0, 12.7)","(21.0, 65.0, 52.42857142857143)","(9.0, 14.5, 14.318181818181818)"
04-01-2023 13:41:41.707728,"(6.5, 9.0, 8.166666666666666)","(3.8, 5.1, 4.757142857142857)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.2, 4.769230769230769)","(12.0, 15.5, 14.73076923076923)","(11.0, 13.0, 11.944444444444445)","(21.0, 65.0, 52.42857142857143)","(9.0, 15.0, 13.73076923076923)"
04-01-2023 13:41:43.126837,"(6.5, 9.2, 8.2)","(3.8, 5.1, 4.65)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.2, 5.166666666666666)","(12.0, 15.5, 14.73076923076923)","(11.0, 12.5, 11.944444444444445)","(21.0, 65.0, 61.7)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:44.420360,"(6.5, 9.2, 8.2)","(3.8, 5.1, 4.65)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.5, 14.73076923076923)","(11.0, 12.5, 11.833333333333334)","(21.0, 65.0, 61.7)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:45.764481,"(6.5, 9.2, 8.2)","(3.8, 5.1, 4.65)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.5, 14.73076923076923)","(11.0, 12.5, 11.833333333333334)","(21.0, 65.0, 61.7)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:47.292373,"(6.5, 9.2, 8.133333333333333)","(3.8, 5.1, 4.65)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.5, 14.73076923076923)","(11.0, 12.5, 11.833333333333334)","(21.0, 65.0, 61.7)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:48.658487,"(6.5, 9.2, 8.166666666666666)","(3.8, 5.1, 4.65)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.5, 14.73076923076923)","(11.0, 12.5, 11.6875)","(21.0, 65.0, 61.7)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:50.096988,"(6.5, 9.0, 8.166666666666666)","(3.8, 5.1, 4.65)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.5, 14.73076923076923)","(11.0, 12.0, 12.1)","(21.0, 65.0, 61.7)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:51.317004,"(6.5, 9.0, 8.166666666666666)","(3.8, 5.1, 4.65)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.5, 14.73076923076923)","(11.0, 13.0, 12.1)","(21.0, 65.0, 61.7)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:52.512999,"(6.5, 9.0, 8.166666666666666)","(3.8, 5.1, 4.65)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.5, 14.73076923076923)","(11.0, 13.0, 11.9)","(21.0, 65.0, 61.7)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:53.721260,"(6.5, 9.0, 8.166666666666666)","(3.8, 5.1, 4.785)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.5, 14.73076923076923)","(11.0, 13.0, 11.6875)","(21.0, 65.0, 61.7)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:55.092485,"(6.5, 9.0, 8.333333333333334)","(3.8, 5.1, 4.714285714285714)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.3, 5.225)","(12.0, 15.5, 14.73076923076923)","(11.0, 12.0, 11.6875)","(21.0, 65.0, 61.7)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:56.339518,"(6.5, 9.6, 8.533333333333333)","(3.8, 5.1, 4.714285714285714)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.5, 14.73076923076923)","(11.0, 12.0, 11.6875)","(21.0, 65.0, 66.9375)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:57.672707,"(6.5, 9.2, 8.133333333333333)","(3.8, 5.1, 4.714285714285714)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.5, 14.73076923076923)","(11.0, 12.0, 11.6875)","(21.0, 75.0, 66.66666666666666)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:41:58.888974,"(6.5, 9.2, 8.133333333333333)","(3.8, 5.1, 4.714285714285714)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.3, 4.8076923076923075)","(12.0, 15.5, 14.73076923076923)","(11.0, 12.0, 11.6875)","(21.0, 80.0, 63.2)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:42:00.085277,"(6.5, 9.2, 8.10909090909091)","(3.8, 5.1, 4.714285714285714)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.1, 4.730769230769231)","(12.0, 15.5, 14.73076923076923)","(11.0, 12.0, 11.6875)","(21.0, 80.0, 63.2)","(9.0, 14.5, 13.73076923076923)"
04-01-2023 13:42:01.338788,"(6.5, 9.2, 8.10909090909091)","(3.8, 5.1, 4.714285714285714)","(4.0, 4.6, 4.383333333333333)","(3.3, 5.1, 4.730769230769231)","(12.0, 15.5, 15.3125)","(11.0, 12.0, 11.6875)","(21.0, 80.0, 57.84615384615385)","(9.0, 14.5, 14.5)"
04-01-2023 13:42:02.653291,"(6.5, 9.2, 8.12)","(3.8, 5.1, 4.45)","(4.0, 4.6, 4.3652173913043475)","(3.3, 5.1, 5.083333333333334)","(12.0, 15.5, 15.357142857142858)","(11.0, 12.0, 11.807692307692308)","(21.0, 80.0, 65.44444444444444)","(9.0, 15.0, 13.911764705882353)"
04-01-2023 13:42:03.967911,"(6.5, 9.0, 8.166666666666666)","(3.8, 5.1, 4.738888888888889)","(4.0, 4.6, 4.3652173913043475)","(3.3, 5.2, 5.183333333333334)","(12.0, 15.5, 15.357142857142858)","(11.0, 12.0, 11.6875)","(21.0, 75.0, 60.0)","(9.0, 14.5, 13.911764705882353)"
04-01-2023 13:42:05.209717,"(6.5, 9.0, 8.083333333333334)","(3.8, 5.1, 4.738888888888889)","(4.0, 4.6, 4.3652173913043475)","(3.3, 5.3, 5.183333333333334)","(12.0, 15.5, 15.357142857142858)","(11.0, 12.0, 11.6875)","(21.0, 75.0, 62.8125)","(9.0, 14.5, 13.911764705882353)"
04-01-2023 13:42:06.316682,"(6.5, 9.0, 8.083333333333334)","(3.8, 5.1, 4.738888888888889)","(4.0, 4.6, 4.3652173913043475)","(3.3, 5.3, 4.918181818181818)","(12.0, 15.5, 15.357142857142858)","(11.0, 12.0, 11.807692307692308)","(21.0, 75.0, 62.8125)","(9.0, 14.5, 13.911764705882353)"
04-01-2023 13:42:07.498516,"(6.5, 9.0, 8.083333333333334)","(3.8, 5.1, 4.738888888888889)","(4.0, 4.6, 4.3652173913043475)","(3.3, 5.3, 4.918181818181818)","(12.0, 15.5, 15.357142857142858)","(11.0, 12.0, 11.807692307692308)","(21.0, 75.0, 62.8125)","(9.0, 14.5, 13.911764705882353)"
04-01-2023 13:42:08.673591,"(6.5, 9.0, 8.083333333333334)","(3.8, 5.1, 4.738888888888889)","(4.0, 4.6, 4.3652173913043475)","(3.3, 5.3, 4.871428571428572)","(12.0, 15.5, 15.357142857142858)","(11.0, 12.0, 11.6875)","(21.0, 75.0, 62.8125)","(9.0, 14.5, 13.911764705882353)"
04-01-2023 13:42:09.849042,"(6.5, 8.8, 8.16)","(3.8, 5.1, 4.594444444444445)","(4.0, 4.6, 4.3652173913043475)","(3.3, 5.3, 4.7)","(12.0, 15.5, 15.357142857142858)","(11.0, 12.0, 11.6875)","(21.0, 75.0, 60.5)","(9.0, 14.5, 13.911764705882353)"
04-01-2023 13:42:10.948986,"(6.5, 8.6, 8.075)","(3.8, 5.1, 4.594444444444445)","(4.0, 4.6, 4.3652173913043475)","(3.3, 5.3, 4.766666666666667)","(12.0, 15.5, 15.357142857142858)","(11.0, 12.0, 11.807692307692308)","(21.0, 85.0, 76.33333333333333)","(9.0, 14.5, 13.911764705882353)"
04-01-2023 13:42:11.995944,"(6.5, 8.6, 8.075)","(3.8, 5.1, 4.594444444444445)","(4.0, 4.6, 4.3652173913043475)","(3.3, 5.3, 4.766666666666667)","(12.0, 15.5, 15.357142857142858)","(11.0, 12.0, 11.6875)","(21.0, 80.0, 76.33333333333333)","(9.0, 14.5, 13.911764705882353)"
04-01-2023 13:42:13.143128,"(6.5, 8.6, 8.075)","(3.8, 5.1, 4.594444444444445)","(4.0, 4.6, 4.3652173913043475)","(3.3, 5.3, 4.766666666666667)","(12.0, 15.5, 15.357142857142858)","(11.0, 12.0, 11.6875)","(21.0, 80.0, 76.33333333333333)","(9.0, 14.5, 13.911764705882353)"
04-01-2023 13:42:14.250505,"(6.5, 8.6, 8.075)","(3.8, 5.1, 4.594444444444445)","(4.0, 4.6, 4.3652173913043475)","(3.3, 5.3, 4.766666666666667)","(12.0, 15.5, 15.357142857142858)","(11.0, 12.0, 11.807692307692308)","(21.0, 80.0, 76.33333333333333)","(9.0, 14.5, 13.911764705882353)"
04-01-2023 13:42:15.377263,"(6.5, 8.6, 8.075)","(3.8, 5.1, 4.594444444444445)","(4.0, 4.6, 4.3652173913043475)","(3.3, 5.3, 4.871428571428572)","(12.0, 15.5, 15.357142857142858)","(11.0, 12.0, 11.807692307692308)","(21.0, 80.0, 76.33333333333333)","(9.0, 14.5, 13.911764705882353)"
04-01-2023 13:42:16.491164,"(6.5, 8.6, 8.2)","(3.8, 5.1, 4.522222222222222)","(4.0, 4.6, 4.3652173913043475)","(3.3, 5.3, 4.766666666666667)","(12.0, 15.5, 15.357142857142858)","(11.0, 12.0, 11.807692307692308)","(21.0, 80.0, 76.33333333333333)","(9.0, 14.5, 13.911764705882353)"
04-01-2023 13:42:17.626123,"(6.5, 8.4, 8.066666666666666)","(3.8, 5.1, 4.522222222222222)","(4.0, 4.6, 4.3652173913043475)","(3.3, 5.3, 4.766666666666667)","(12.0, 15.5, 15.357142857142858)","(11.0, 12.0, 11.6875)","(21.0, 80.0, 76.33333333333333)","(9.0, 14.5, 13.911764705882353)"
04-01-2023 13:42:18.939751,"(6.5, 8.4, 8.05)","(3.8, 5.1, 4.522222222222222)","(4.0, 4.6, 4.3652173913043475)","(3.3, 5.3, 4.9)","(12.0, 15.5, 15.357142857142858)","(11.0, 12.0, 11.807692307692308)","(21.0, 80.0, 76.33333333333333)","(9.0, 14.5, 13.911764705882353)"
04-01-2023 13:42:20.257947,"(6.5, 8.4, 8.05)","(3.8, 5.1, 4.647826086956521)","(4.0, 4.6, 4.3652173913043475)","(3.3, 5.3, 5.166666666666666)","(12.0, 15.5, 15.357142857142858)","(11.0, 12.0, 11.807692307692308)","(21.0, 80.0, 76.33333333333333)","(9.0, 14.5, 13.911764705882353)"
04-01-2023 13:42:21.535509,"(6.5, 8.4, 8.05)","(3.8, 5.1, 4.666666666666666)","(4.0, 4.6, 4.3652173913043475)","(3.3, 5.3, 4.7727272727272725)","(12.0, 15.5, 17.333333333333332)","(11.0, 12.0, 11.75)","(21.0, 80.0, 76.33333333333333)","(9.0, 14.5, 13.911764705882353)"
04-01-2023 13:42:22.602380,"(6.5, 8.4, 8.022222222222222)","(3.8, 5.1, 4.666666666666666)","(4.0, 4.6, 4.3652173913043475)","(3.3, 5.1, 4.7727272727272725)","(12.0, 20.0, 17.333333333333332)","(11.0, 12.0, 11.75)","(21.0, 80.0, 76.33333333333333)","(9.0, 14.5, 13.911764705882353)"
04-01-2023 13:42:23.713049,"(6.5, 8.2, 8.033333333333333)","(3.8, 5.1, 4.594444444444445)","(4.0, 4.6, 4.4363636363636365)","(3.3, 5.1, 4.7)","(12.0, 20.0, 18.545454545454547)","(11.0, 12.0, 12.428571428571429)","(21.0, 80.0, 76.33333333333333)","(9.0, 14.5, 13.911764705882353)"
