,Zouologist,Sizzleonthebridge,Participator,Smugglers Run,Brothers Of Antrim,Pindarras Dream,Saiko,Merc,Gironde,Zarsnip
05-01-2023 16:33:20.202953,"(14.0, 21.0, 20.10112359550562)","(51.0, 60.0, 59.77272727272727)","(1.85, 2.08, 2.057837837837838)","(12.0, 16.5, 16.3)","(8.5, 9.6, 9.399999999999999)","(21.0, 34.0, 31.166666666666668)","(4.4, 5.7, 5.6970731707317075)","(21.0, 32.0, 31.5)","(26.0, 38.0, 36.7906976744186)","(51.0, 90.0, 80.6896551724138)"
05-01-2023 16:33:21.567621,"(14.0, 21.0, 20.012345679012345)","(51.0, 60.0, 59.77272727272727)","(1.85, 2.06, 2.0699224806201553)","(12.0, 16.5, 16.0)","(8.5, 9.6, 9.35)","(21.0, 32.0, 31.166666666666668)","(4.4, 5.7, 5.696938775510204)","(21.0, 32.0, 31.5)","(26.0, 38.0, 36.916666666666664)","(51.0, 90.0, 80.6896551724138)"
05-01-2023 16:33:22.878359,"(14.0, 21.0, 20.012345679012345)","(51.0, 60.0, 59.77272727272727)","(1.85, 2.1, 2.0712592592592594)","(12.0, 16.5, 15.875)","(8.5, 9.6, 9.446153846153846)","(21.0, 32.0, 31.166666666666668)","(4.4, 5.7, 5.69738219895288)","(21.0, 32.0, 31.5)","(26.0, 38.0, 36.7906976744186)","(51.0, 90.0, 80.66666666666667)"
05-01-2023 16:33:24.180809,"(14.0, 21.0, 20.130434782608695)","(51.0, 60.0, 59.77272727272727)","(1.85, 2.1, 2.071044776119403)","(12.0, 16.5, 16.0)","(8.5, 9.6, 9.437837837837838)","(21.0, 32.0, 31.166666666666668)","(4.4, 5.7, 5.688288288288288)","(21.0, 32.0, 31.5)","(26.0, 38.0, 36.7906976744186)","(51.0, 90.0, 80.66666666666667)"
05-01-2023 16:33:25.419462,"(14.0, 21.0, 20.130434782608695)","(51.0, 60.0, 59.72222222222222)","(1.85, 2.1, 2.059014084507042)","(12.0, 16.5, 16.325581395348838)","(8.5, 9.6, 9.486486486486486)","(21.0, 32.0, 31.41176470588235)","(4.4, 5.7, 5.6912280701754385)","(21.0, 32.0, 31.5)","(26.0, 38.0, 34.74074074074074)","(51.0, 90.0, 80.76923076923077)"
05-01-2023 16:33:26.648673,"(14.0, 22.0, 21.142857142857142)","(51.0, 60.0, 59.72222222222222)","(1.85, 2.1, 2.059862068965517)","(12.0, 16.5, 16.307692307692307)","(8.5, 9.6, 9.486486486486486)","(21.0, 32.0, 31.41176470588235)","(4.4, 5.7, 5.688793103448276)","(21.0, 32.0, 31.5)","(26.0, 38.0, 34.45161290322581)","(51.0, 90.0, 80.76923076923077)"
05-01-2023 16:33:27.886203,"(14.0, 22.0, 21.140845070422536)","(51.0, 60.0, 59.72222222222222)","(1.85, 2.1, 2.0473076923076925)","(12.0, 16.5, 16.325581395348838)","(8.5, 9.6, 9.410526315789474)","(21.0, 32.0, 31.41176470588235)","(4.4, 5.7, 5.714285714285714)","(21.0, 32.0, 31.5)","(26.0, 36.0, 34.45161290322581)","(51.0, 90.0, 80.76923076923077)"
05-01-2023 16:33:29.102771,"(15.0, 22.0, 21.140845070422536)","(51.0, 60.0, 67.85714285714286)","(1.85, 2.06, 2.0387669990933817)","(12.0, 16.5, 16.083333333333332)","(8.5, 9.6, 9.44516129032258)","(21.0, 32.0, 31.41176470588235)","(4.6, 5.8, 5.729577464788733)","(21.0, 32.0, 31.5)","(26.0, 36.0, 33.5)","(51.0, 90.0, 80.76923076923077)"
05-01-2023 16:33:30.269199,"(15.0, 22.0, 21.151515151515152)","(51.0, 70.0, 63.57142857142857)","(1.85, 2.04, 2.0331034482758623)","(12.0, 16.5, 16.166666666666668)","(8.5, 9.6, 9.44516129032258)","(21.0, 32.0, 31.615384615384617)","(4.6, 5.8, 5.7444444444444445)","(21.0, 32.0, 31.302325581395348)","(26.0, 34.0, 32.4)","(51.0, 90.0, 81.11111111111111)"
05-01-2023 16:33:31.481935,"(15.0, 22.0, 21.151515151515152)","(51.0, 65.0, 63.333333333333336)","(1.85, 2.04, 2.011524008350731)","(12.0, 16.5, 16.166666666666668)","(8.5, 9.6, 9.391304347826086)","(21.0, 32.0, 31.615384615384617)","(4.6, 5.8, 5.7785714285714285)","(21.0, 32.0, 31.302325581395348)","(26.0, 34.0, 31.142857142857142)","(51.0, 90.0, 81.875)"
05-01-2023 16:33:32.647015,"(15.0, 22.0, 21.232876712328768)","(51.0, 65.0, 63.333333333333336)","(1.85, 2.04, 2.02320197044335)","(12.0, 16.5, 16.307692307692307)","(8.5, 9.6, 9.45)","(21.0, 32.0, 31.92)","(4.6, 5.8, 5.767391304347826)","(21.0, 32.0, 31.476190476190474)","(26.0, 32.0, 29.0)","(51.0, 85.0, 80.83333333333333)"
05-01-2023 16:33:33.895417,"(15.0, 22.0, 21.29113924050633)","(51.0, 70.0, 64.0)","(1.85, 2.04, 2.02320197044335)","(12.0, 16.5, 16.307692307692307)","(8.5, 9.6, 9.18695652173913)","(21.0, 32.0, 31.933333333333334)","(4.6, 5.8, 5.766666666666667)","(21.0, 32.0, 31.53191489361702)","(26.0, 32.0, 30.5)","(51.0, 85.0, 81.42857142857143)"
05-01-2023 16:33:35.608323,"(15.0, 22.0, 21.35632183908046)","(51.0, 65.0, 62.5)","(1.85, 2.04, 2.025931558935361)","(12.0, 16.5, 16.38095238095238)","(8.5, 9.2, 9.18695652173913)","(21.0, 32.0, 30.840579710144926)","(4.6, 5.8, 5.7785714285714285)","(21.0, 32.0, 31.555555555555557)","(26.0, 32.0, 29.545454545454547)","(51.0, 85.0, 82.5)"
05-01-2023 16:33:37.008448,"(15.0, 22.0, 21.357142857142858)","(51.0, 65.0, 63.26923076923077)","(1.85, 2.04, 2.0608695652173914)","(12.0, 16.5, 16.45)","(8.5, 9.2, 9.12142857142857)","(21.0, 34.0, 32.02469135802469)","(4.6, 5.8, 5.794)","(21.0, 32.0, 31.647058823529413)","(26.0, 30.0, 30.22222222222222)","(51.0, 85.0, 83.33333333333333)"
05-01-2023 16:33:38.319732,"(15.0, 22.0, 21.39080459770115)","(51.0, 65.0, 63.69565217391305)","(1.85, 2.08, 2.0672463768115943)","(12.0, 16.5, 16.45)","(8.5, 9.2, 9.12142857142857)","(21.0, 34.0, 32.02469135802469)","(4.6, 5.8, 5.794)","(21.0, 32.0, 31.647058823529413)","(26.0, 32.0, 30.26923076923077)","(51.0, 85.0, 83.33333333333333)"
05-01-2023 16:33:39.532093,"(15.0, 22.0, 21.3953488372093)","(51.0, 65.0, 63.75)","(1.85, 2.08, 2.066)","(12.0, 17.0, 16.09090909090909)","(8.5, 9.6, 9.433333333333334)","(21.0, 34.0, 32.30434782608695)","(4.6, 6.0, 5.809565217391304)","(21.0, 30.0, 29.140350877192983)","(26.0, 32.0, 30.26923076923077)","(51.0, 85.0, 83.33333333333333)"
05-01-2023 16:33:40.757855,"(15.0, 22.0, 21.428571428571427)","(51.0, 65.0, 58.333333333333336)","(1.85, 2.04, 2.034871794871795)","(12.0, 17.0, 16.05263157894737)","(8.5, 9.6, 9.142857142857142)","(21.0, 32.0, 31.095890410958905)","(4.6, 6.0, 5.749110320284697)","(21.0, 30.0, 29.09259259259259)","(26.0, 32.0, 30.26923076923077)","(61.0, 85.0, 83.33333333333333)"
05-01-2023 16:33:42.066416,"(15.0, 22.0, 21.4468085106383)","(51.0, 65.0, 58.333333333333336)","(1.85, 2.04, 2.0242028985507248)","(12.0, 17.0, 15.714285714285714)","(8.5, 9.6, 9.076923076923077)","(21.0, 32.0, 31.095890410958905)","(4.6, 6.0, 5.809)","(21.0, 30.0, 29.09259259259259)","(26.0, 32.0, 30.22222222222222)","(61.0, 85.0, 83.18181818181819)"
05-01-2023 16:33:43.487725,"(15.0, 22.0, 21.2803738317757)","(51.0, 65.0, 60.0)","(1.85, 2.04, 2.078931657501964)","(12.0, 17.0, 15.941176470588236)","(8.5, 9.2, 9.314285714285715)","(21.0, 32.0, 31.12676056338028)","(4.6, 6.0, 5.736486486486487)","(21.0, 30.0, 29.098039215686274)","(26.0, 32.0, 30.32)","(61.0, 85.0, 84.0)"
05-01-2023 16:33:44.821858,"(15.0, 22.0, 21.2803738317757)","(51.0, 65.0, 60.0)","(1.85, 2.1, 2.0796803652968037)","(12.0, 17.0, 15.615384615384615)","(8.5, 9.4, 9.382978723404255)","(21.0, 32.0, 31.12676056338028)","(4.6, 6.0, 5.7298892988929895)","(21.0, 30.0, 29.041666666666668)","(26.0, 32.0, 30.32)","(61.0, 85.0, 84.0)"
05-01-2023 16:33:46.135037,"(15.0, 22.0, 21.247524752475247)","(51.0, 65.0, 63.57142857142857)","(1.85, 2.1, 2.0633744855967078)","(12.0, 17.0, 15.788461538461538)","(8.5, 9.4, 9.361904761904762)","(21.0, 32.0, 31.05263157894737)","(4.6, 6.0, 5.76078431372549)","(21.0, 30.0, 29.14814814814815)","(26.0, 32.0, 30.551724137931036)","(61.0, 85.0, 84.23076923076923)"
05-01-2023 16:33:47.454567,"(15.0, 22.0, 21.276190476190475)","(51.0, 65.0, 63.57142857142857)","(1.85, 2.1, 2.062605042016807)","(12.0, 17.0, 15.8)","(8.5, 9.4, 9.333333333333334)","(21.0, 32.0, 31.05263157894737)","(4.6, 6.0, 5.756810631229236)","(21.0, 30.0, 29.14814814814815)","(26.0, 32.0, 30.551724137931036)","(61.0, 85.0, 79.5)"
05-01-2023 16:33:48.727032,"(15.0, 22.0, 21.276190476190475)","(51.0, 70.0, 65.0)","(1.85, 2.1, 2.062605042016807)","(12.0, 17.0, 15.8)","(8.5, 9.4, 9.266666666666667)","(21.0, 32.0, 31.05263157894737)","(4.6, 6.0, 5.758415841584158)","(21.0, 30.0, 29.14814814814815)","(26.0, 32.0, 30.551724137931036)","(61.0, 90.0, 79.5)"
05-01-2023 16:33:50.113321,"(15.0, 22.0, 21.35042735042735)","(51.0, 65.0, 61.666666666666664)","(1.85, 2.08, 2.07438202247191)","(12.0, 17.0, 16.142857142857142)","(8.5, 9.4, 9.355555555555556)","(21.0, 32.0, 31.1)","(4.6, 6.0, 5.730882352941177)","(21.0, 30.0, 29.19298245614035)","(26.0, 32.0, 30.727272727272727)","(61.0, 90.0, 80.27027027027027)"
05-01-2023 16:33:51.560086,"(15.0, 22.0, 21.37704918032787)","(51.0, 65.0, 63.5)","(1.85, 2.08, 2.065355648535565)","(12.0, 17.0, 16.142857142857142)","(8.5, 9.4, 9.355555555555556)","(21.0, 32.0, 31.1)","(4.6, 6.0, 5.812)","(21.0, 30.0, 28.647058823529413)","(26.0, 32.0, 30.727272727272727)","(61.0, 90.0, 80.27027027027027)"
05-01-2023 16:33:53.238224,"(15.0, 22.0, 21.37704918032787)","(51.0, 65.0, 63.5)","(1.85, 2.08, 2.065355648535565)","(12.0, 17.0, 16.142857142857142)","(8.5, 9.4, 9.355555555555556)","(21.0, 32.0, 31.088607594936708)","(4.6, 5.9, 5.788)","(21.0, 30.0, 28.647058823529413)","(26.0, 32.0, 30.727272727272727)","(61.0, 90.0, 80.27027027027027)"
05-01-2023 16:33:54.836338,"(15.0, 22.0, 21.35042735042735)","(51.0, 65.0, 62.27272727272727)","(1.85, 2.08, 2.0713653136531365)","(12.0, 17.0, 15.617647058823529)","(8.5, 9.4, 9.378947368421052)","(21.0, 32.0, 31.088607594936708)","(4.6, 5.9, 5.790196078431372)","(21.0, 30.0, 28.647058823529413)","(26.0, 32.0, 30.727272727272727)","(61.0, 85.0, 81.19047619047619)"
05-01-2023 16:33:56.288256,"(15.0, 22.0, 21.35042735042735)","(51.0, 65.0, 62.27272727272727)","(1.85, 2.08, 2.0720408163265307)","(12.0, 16.5, 15.982758620689655)","(8.5, 9.4, 9.376470588235295)","(21.0, 32.0, 31.162790697674417)","(4.6, 5.9, 5.701709401709402)","(21.0, 30.0, 28.773333333333333)","(26.0, 32.0, 30.923076923076923)","(61.0, 85.0, 81.66666666666667)"
05-01-2023 16:33:57.710715,"(15.0, 22.0, 21.305732484076433)","(51.0, 65.0, 63.0)","(1.85, 2.08, 2.0720408163265307)","(12.0, 16.5, 15.982758620689655)","(8.5, 9.4, 9.376470588235295)","(21.0, 32.0, 31.162790697674417)","(4.6, 5.9, 5.777464788732394)","(21.0, 30.0, 28.584615384615386)","(26.0, 32.0, 30.923076923076923)","(61.0, 85.0, 81.66666666666667)"
05-01-2023 16:33:59.183442,"(15.0, 22.0, 21.258503401360546)","(51.0, 65.0, 67.0)","(1.85, 2.08, 2.077267373380448)","(12.0, 16.5, 15.982758620689655)","(8.5, 9.6, 9.24935064935065)","(21.0, 32.0, 31.136842105263156)","(4.6, 5.9, 5.72015503875969)","(21.0, 30.0, 28.584615384615386)","(26.0, 32.0, 30.923076923076923)","(61.0, 85.0, 81.36363636363636)"
05-01-2023 16:34:00.607394,"(15.0, 22.0, 21.268456375838927)","(51.0, 70.0, 63.0)","(1.85, 2.08, 2.076975228161669)","(12.0, 16.5, 15.982758620689655)","(8.0, 9.6, 9.520408163265305)","(21.0, 32.0, 31.118279569892472)","(4.6, 5.9, 5.772992700729927)","(21.0, 30.0, 28.584615384615386)","(26.0, 32.0, 30.923076923076923)","(61.0, 85.0, 81.36363636363636)"
05-01-2023 16:34:01.998300,"(15.0, 22.0, 21.268456375838927)","(51.0, 65.0, 63.0)","(1.85, 2.08, 2.076975228161669)","(12.0, 16.5, 15.982758620689655)","(8.0, 9.6, 9.520408163265305)","(21.0, 32.0, 31.118279569892472)","(4.6, 5.9, 5.772992700729927)","(21.0, 30.0, 28.584615384615386)","(26.0, 32.0, 30.923076923076923)","(61.0, 85.0, 81.36363636363636)"
05-01-2023 16:34:03.355733,"(15.0, 22.0, 21.18796992481203)","(51.0, 70.0, 66.47058823529412)","(1.85, 2.08, 2.076921086675291)","(12.0, 16.5, 15.78)","(8.0, 9.6, 9.522)","(21.0, 32.0, 31.094736842105263)","(4.6, 5.9, 5.76875)","(21.0, 30.0, 28.584615384615386)","(26.0, 32.0, 30.95)","(61.0, 85.0, 81.36363636363636)"
05-01-2023 16:34:04.783813,"(15.0, 22.0, 21.18796992481203)","(51.0, 70.0, 66.47058823529412)","(1.85, 2.08, 2.076921086675291)","(12.0, 16.5, 15.78)","(8.0, 9.6, 9.522)","(21.0, 32.0, 31.094736842105263)","(4.6, 5.9, 5.766438356164383)","(21.0, 30.0, 28.466666666666665)","(26.0, 32.0, 30.95)","(61.0, 85.0, 84.0909090909091)"
05-01-2023 16:34:06.131149,"(15.0, 22.0, 21.16923076923077)","(51.0, 65.0, 63.125)","(1.85, 2.08, 2.0767885117493474)","(12.0, 16.5, 15.78)","(8.0, 9.6, 9.527272727272727)","(21.0, 32.0, 31.0)","(4.6, 5.9, 5.765051903114187)","(21.0, 30.0, 28.466666666666665)","(26.0, 32.0, 30.95)","(61.0, 85.0, 85.71428571428571)"
05-01-2023 16:34:07.573025,"(15.0, 22.0, 21.081481481481482)","(51.0, 70.0, 63.84615384615385)","(1.85, 2.1, 2.080377358490566)","(12.0, 16.5, 15.88888888888889)","(8.0, 9.6, 9.548936170212766)","(21.0, 32.0, 31.044776119402986)","(4.6, 5.9, 5.761785714285715)","(21.0, 30.0, 29.041666666666668)","(26.0, 32.0, 30.32)","(61.0, 90.0, 85.71428571428571)"
05-01-2023 16:34:08.974828,"(15.0, 22.0, 21.081481481481482)","(51.0, 70.0, 68.26923076923077)","(1.85, 2.1, 2.0702793296089386)","(12.0, 16.5, 16.045454545454547)","(8.0, 9.6, 9.521212121212121)","(21.0, 32.0, 31.044776119402986)","(4.6, 5.9, 5.756666666666667)","(21.0, 30.0, 29.041666666666668)","(26.0, 32.0, 29.942857142857143)","(61.0, 90.0, 85.71428571428571)"
05-01-2023 16:34:10.339551,"(15.0, 22.0, 21.06766917293233)","(51.0, 65.0, 63.51851851851852)","(1.85, 2.08, 2.0686644951140067)","(12.0, 16.5, 16.045454545454547)","(8.0, 9.6, 9.514285714285714)","(21.0, 32.0, 31.015384615384615)","(4.6, 5.9, 5.696575342465754)","(21.0, 30.0, 29.041666666666668)","(26.0, 32.0, 29.942857142857143)","(61.0, 90.0, 85.71428571428571)"
05-01-2023 16:34:11.779427,"(15.0, 22.0, 21.060606060606062)","(51.0, 65.0, 63.51851851851852)","(1.85, 2.08, 2.069779411764706)","(12.0, 16.5, 16.555555555555557)","(8.0, 9.6, 8.492640692640693)","(21.0, 32.0, 31.114285714285714)","(4.6, 5.7, 5.786206896551724)","(21.0, 30.0, 29.17910447761194)","(26.0, 32.0, 30.666666666666668)","(61.0, 90.0, 85.73333333333333)"
05-01-2023 16:34:13.168003,"(15.0, 22.0, 21.15277777777778)","(51.0, 65.0, 61.81818181818182)","(1.85, 2.08, 2.0739168490153173)","(12.0, 17.0, 16.555555555555557)","(8.0, 8.6, 8.525423728813559)","(21.0, 32.0, 31.318681318681318)","(4.6, 5.8, 5.794230769230769)","(21.0, 30.0, 29.402173913043477)","(26.0, 32.0, 30.571428571428573)","(61.0, 90.0, 85.42857142857143)"
05-01-2023 16:34:14.551673,"(15.0, 22.0, 21.318435754189945)","(51.0, 65.0, 62.61904761904762)","(1.85, 2.08, 2.076299112801014)","(12.0, 17.0, 16.625)","(8.0, 8.6, 8.577914110429447)","(21.0, 32.0, 31.208791208791208)","(4.6, 5.8, 5.794117647058823)","(21.0, 30.0, 29.303797468354432)","(26.0, 32.0, 30.571428571428573)","(61.0, 90.0, 85.55555555555556)"
05-01-2023 16:34:15.961349,"(15.0, 22.0, 21.374358974358973)","(51.0, 65.0, 62.61904761904762)","(1.85, 2.08, 2.076046511627907)","(12.0, 17.0, 16.625)","(8.0, 8.6, 8.577914110429447)","(21.0, 32.0, 31.162790697674417)","(4.6, 5.8, 5.817213114754098)","(21.0, 30.0, 29.294871794871796)","(26.0, 32.0, 30.571428571428573)","(61.0, 90.0, 85.55555555555556)"
05-01-2023 16:34:17.372811,"(15.0, 22.0, 21.354368932038835)","(51.0, 65.0, 62.61904761904762)","(1.9, 2.08, 2.0686787204450625)","(12.0, 17.0, 16.755102040816325)","(8.0, 8.6, 8.578048780487805)","(21.0, 32.0, 31.11111111111111)","(4.8, 5.9, 5.817213114754098)","(21.0, 30.0, 29.294871794871796)","(21.0, 32.0, 30.46153846153846)","(61.0, 90.0, 85.55555555555556)"
05-01-2023 16:34:18.980782,"(15.0, 22.0, 21.344827586206897)","(51.0, 65.0, 62.61904761904762)","(1.9, 2.1, 2.0767922235722964)","(12.0, 17.0, 16.755102040816325)","(8.0, 8.6, 8.66909090909091)","(21.0, 32.0, 31.11111111111111)","(4.8, 5.9, 5.783707865168539)","(21.0, 30.0, 29.285714285714285)","(21.0, 32.0, 30.46153846153846)","(61.0, 90.0, 87.74647887323944)"
05-01-2023 16:34:20.532204,"(15.0, 22.0, 21.354368932038835)","(51.0, 65.0, 63.484848484848484)","(1.85, 2.08, 2.073613861386139)","(12.0, 17.0, 16.67142857142857)","(8.0, 8.8, 8.752380952380953)","(21.0, 32.0, 31.0)","(4.8, 5.8, 5.779487179487179)","(21.0, 30.0, 29.395604395604394)","(21.0, 32.0, 30.94736842105263)","(61.0, 90.0, 87.68115942028986)"
05-01-2023 16:34:22.210422,"(15.0, 22.0, 21.354368932038835)","(51.0, 65.0, 63.484848484848484)","(1.85, 2.08, 2.073613861386139)","(12.0, 17.0, 16.636363636363637)","(8.0, 8.8, 8.48019801980198)","(21.0, 32.0, 31.70909090909091)","(4.8, 5.8, 5.921250000000001)","(21.0, 30.0, 29.955555555555556)","(21.0, 32.0, 32.31578947368421)","(61.0, 90.0, 88.54545454545455)"
05-01-2023 16:34:23.759502,"(15.0, 22.0, 21.528846153846153)","(51.0, 65.0, 64.33333333333333)","(1.85, 2.1, 2.089860365198711)","(12.0, 16.5, 16.015151515151516)","(8.0, 8.6, 8.48019801980198)","(21.0, 32.0, 31.70909090909091)","(4.8, 6.0, 5.921250000000001)","(21.0, 30.0, 29.955555555555556)","(21.0, 34.0, 32.26470588235294)","(61.0, 90.0, 88.54545454545455)"
05-01-2023 16:34:25.258160,"(15.0, 22.0, 21.531400966183575)","(51.0, 65.0, 64.33333333333333)","(1.85, 2.1, 2.0867042253521126)","(12.0, 16.0, 15.272727272727273)","(8.0, 8.6, 8.49625468164794)","(21.0, 32.0, 31.807692307692307)","(4.8, 6.0, 5.909268292682927)","(21.0, 30.0, 29.955555555555556)","(21.0, 34.0, 32.23880597014925)","(61.0, 90.0, 87.89473684210526)"
05-01-2023 16:34:26.634236,"(16.0, 22.0, 21.531400966183575)","(51.0, 65.0, 65.73529411764706)","(1.9, 2.1, 2.0886127864897466)","(12.0, 16.0, 14.568181818181818)","(8.0, 8.6, 8.503652173913043)","(21.0, 32.0, 32.256410256410255)","(4.8, 6.0, 5.91816091954023)","(21.0, 30.0, 31.304347826086957)","(26.0, 34.0, 32.45783132530121)","(61.0, 90.0, 88.23529411764706)"
05-01-2023 16:34:28.001249,"(16.0, 22.0, 21.565022421524663)","(51.0, 75.0, 68.92857142857143)","(1.9, 2.1, 2.084347826086957)","(12.0, 16.0, 15.3)","(8.0, 8.6, 8.484342379958246)","(21.0, 34.0, 32.256410256410255)","(4.8, 6.0, 5.918119266055046)","(21.0, 32.0, 31.272727272727273)","(26.0, 34.0, 32.35897435897436)","(61.0, 90.0, 86.84210526315789)"
05-01-2023 16:34:29.398166,"(16.0, 22.0, 21.565022421524663)","(51.0, 70.0, 68.92857142857143)","(1.9, 2.1, 2.084347826086957)","(12.0, 16.0, 14.928571428571429)","(8.0, 8.6, 8.501276595744681)","(21.0, 34.0, 33.25)","(4.8, 6.0, 5.921597633136095)","(21.0, 32.0, 30.71794871794872)","(26.0, 34.0, 32.35897435897436)","(61.0, 90.0, 86.53846153846153)"
05-01-2023 16:34:30.774496,"(15.0, 22.0, 21.56756756756757)","(51.0, 70.0, 68.92857142857143)","(1.9, 2.1, 2.0859740259740263)","(12.0, 15.5, 15.0)","(8.0, 8.6, 8.505498981670062)","(21.0, 34.0, 33.142857142857146)","(4.8, 6.0, 5.842105263157895)","(21.0, 34.0, 31.076923076923077)","(26.0, 34.0, 32.33766233766234)","(61.0, 90.0, 86.53846153846153)"
05-01-2023 16:34:32.224692,"(15.0, 22.0, 21.56756756756757)","(51.0, 75.0, 69.25925925925927)","(1.9, 2.1, 2.0845804195804196)","(12.0, 15.5, 15.31)","(8.0, 8.6, 8.522580645161291)","(21.0, 34.0, 33.92307692307692)","(4.8, 5.9, 5.808333333333334)","(21.0, 34.0, 30.571428571428573)","(26.0, 34.0, 32.123456790123456)","(61.0, 90.0, 86.53846153846153)"
05-01-2023 16:34:33.640579,"(15.0, 22.0, 20.470588235294116)","(51.0, 70.0, 69.35483870967742)","(1.9, 2.1, 2.091694152923538)","(12.0, 15.5, 14.915254237288135)","(8.0, 8.6, 8.528051391862954)","(21.0, 34.0, 31.03448275862069)","(4.8, 5.9, 5.737837837837838)","(21.0, 34.0, 31.23076923076923)","(26.0, 34.0, 32.05128205128205)","(61.0, 90.0, 87.0)"
05-01-2023 16:34:35.081809,"(15.0, 21.0, 20.106870229007633)","(51.0, 70.0, 66.796875)","(1.9, 2.1, 2.08647201946472)","(12.0, 15.0, 14.921875)","(8.0, 8.6, 8.530283224400872)","(21.0, 36.0, 33.0)","(4.8, 5.9, 5.742105263157895)","(21.0, 34.0, 31.381818181818183)","(26.0, 34.0, 32.123456790123456)","(61.0, 90.0, 87.33333333333333)"
05-01-2023 16:34:36.500600,"(15.0, 21.0, 20.181818181818183)","(51.0, 75.0, 66.86046511627907)","(1.9, 2.1, 2.090055658627087)","(12.0, 15.0, 14.907407407407407)","(8.0, 8.6, 8.671111111111111)","(21.0, 34.0, 32.76923076923077)","(4.8, 5.9, 5.778048780487805)","(21.0, 34.0, 30.983606557377048)","(26.0, 34.0, 32.32432432432432)","(61.0, 90.0, 87.77777777777777)"
05-01-2023 16:34:37.874987,"(15.0, 21.0, 20.22222222222222)","(51.0, 75.0, 67.22222222222223)","(1.9, 2.1, 2.0764550264550263)","(12.0, 15.0, 15.433333333333334)","(8.0, 8.8, 8.665116279069768)","(21.0, 34.0, 30.634615384615383)","(4.8, 5.9, 5.757142857142857)","(21.0, 34.0, 30.59259259259259)","(26.0, 34.0, 32.47540983606557)","(61.0, 90.0, 87.89473684210526)"
05-01-2023 16:34:39.279184,"(15.0, 21.0, 20.152466367713004)","(51.0, 75.0, 67.3913043478261)","(1.9, 2.08, 2.0963294117647058)","(12.0, 15.5, 15.0625)","(8.0, 8.8, 8.657668711656441)","(21.0, 36.0, 30.88235294117647)","(4.8, 5.9, 5.726136363636364)","(21.0, 34.0, 31.01219512195122)","(26.0, 34.0, 32.24761904761905)","(61.0, 90.0, 88.0)"
05-01-2023 16:34:40.533245,"(15.0, 21.0, 20.125)","(51.0, 75.0, 67.3913043478261)","(1.9, 2.1, 2.0971111111111114)","(12.0, 16.0, 15.391891891891891)","(8.0, 8.8, 8.674594594594595)","(21.0, 36.0, 31.040816326530614)","(4.8, 5.9, 5.72375)","(21.0, 34.0, 31.4)","(26.0, 34.0, 32.264150943396224)","(61.0, 90.0, 86.66666666666667)"
05-01-2023 16:34:41.803764,"(15.0, 21.0, 20.365079365079364)","(51.0, 75.0, 67.85714285714286)","(1.9, 2.1, 2.0971111111111114)","(12.0, 16.0, 15.464285714285714)","(8.0, 8.8, 8.667428571428571)","(21.0, 36.0, 34.55813953488372)","(4.8, 5.9, 5.714473684210526)","(21.0, 32.0, 31.25)","(26.0, 34.0, 32.264150943396224)","(61.0, 90.0, 85.83333333333333)"
05-01-2023 16:34:43.182384,"(15.0, 21.0, 20.09090909090909)","(51.0, 75.0, 67.85714285714286)","(1.9, 2.1, 2.0975591985428053)","(12.0, 16.0, 15.464285714285714)","(8.0, 8.8, 8.667428571428571)","(21.0, 38.0, 34.55813953488372)","(4.8, 5.9, 5.733333333333333)","(21.0, 32.0, 29.9)","(26.0, 34.0, 32.213592233009706)","(61.0, 95.0, 85.83333333333333)"
05-01-2023 16:34:44.553479,"(15.0, 21.0, 20.093023255813954)","(51.0, 75.0, 67.85714285714286)","(1.9, 2.1, 2.097921348314607)","(12.0, 16.0, 15.53125)","(8.0, 8.8, 8.5906432748538)","(21.0, 36.0, 35.0)","(4.8, 5.8, 5.6017241379310345)","(21.0, 30.0, 29.9)","(26.0, 34.0, 32.213592233009706)","(61.0, 95.0, 85.75471698113208)"
05-01-2023 16:34:45.914999,"(15.0, 21.0, 20.09090909090909)","(51.0, 75.0, 67.85714285714286)","(1.9, 2.1, 2.097921348314607)","(12.0, 16.0, 15.53125)","(8.0, 8.6, 8.5906432748538)","(21.0, 36.0, 35.0)","(4.8, 5.8, 5.6017241379310345)","(21.0, 30.0, 29.928571428571427)","(26.0, 34.0, 32.41379310344828)","(61.0, 95.0, 85.75471698113208)"
05-01-2023 16:34:47.254634,"(15.0, 21.0, 20.04123711340206)","(51.0, 75.0, 67.85714285714286)","(1.9, 2.1, 2.0979096045197743)","(12.0, 16.0, 15.53125)","(8.0, 8.6, 8.590504451038575)","(21.0, 36.0, 34.25)","(4.8, 5.8, 5.626633165829146)","(21.0, 30.0, 29.928571428571427)","(26.0, 34.0, 32.41379310344828)","(61.0, 95.0, 85.75471698113208)"
05-01-2023 16:34:48.606196,"(15.0, 21.0, 20.08823529411765)","(51.0, 75.0, 67.75862068965517)","(1.9, 2.1, 2.1094475993804855)","(12.0, 16.0, 15.313953488372093)","(8.0, 8.6, 8.643956043956043)","(21.0, 36.0, 34.88)","(4.6, 5.8, 5.694117647058824)","(21.0, 32.0, 31.6)","(26.0, 34.0, 32.3716814159292)","(61.0, 95.0, 86.14754098360656)"
