,All Inn Scooby,Moyarra Minstrel,Jaggers Lady,Stylish Ken,Soda Brock,Raw Panic,Smiling Spaniard,Dark Krystal
12-01-2023 09:44:41.637245,"(5.0, 7.8, 7.42)","(13.0, 30.0, 17.25)","(3.8, 5.1, 4.714285714285714)","(3.2, 3.7, 3.6076923076923078)","(11.0, 24.0, 22.4)","(9.0, 36.0, 31.0)","(8.5, 9.0, 8.463157894736842)","(6.5, 9.8, 7.88)"
12-01-2023 09:44:43.121119,"(5.0, 7.8, 7.4)","(13.0, 30.0, 17.25)","(3.8, 5.1, 4.714285714285714)","(3.2, 3.7, 3.6076923076923078)","(11.0, 24.0, 22.4)","(9.0, 36.0, 31.0)","(8.5, 9.0, 8.463157894736842)","(6.5, 9.8, 7.88)"
12-01-2023 09:44:44.520832,"(5.0, 7.8, 7.4)","(13.0, 30.0, 17.25)","(3.8, 5.1, 4.714285714285714)","(3.2, 3.7, 3.6076923076923078)","(11.0, 24.0, 22.4)","(9.0, 36.0, 31.0)","(8.5, 9.0, 8.463157894736842)","(6.5, 9.8, 7.933333333333334)"
12-01-2023 09:44:45.965267,"(5.0, 7.8, 7.4)","(13.0, 30.0, 17.25)","(3.8, 5.1, 4.714285714285714)","(3.2, 3.7, 3.6076923076923078)","(11.0, 24.0, 22.4)","(9.0, 36.0, 31.0)","(8.5, 9.0, 8.463157894736842)","(6.5, 9.8, 7.933333333333334)"
12-01-2023 09:44:47.257344,"(5.0, 7.8, 7.4)","(13.0, 30.0, 17.25)","(3.8, 5.1, 4.714285714285714)","(3.2, 3.7, 3.6730769230769234)","(11.0, 24.0, 22.4)","(9.0, 36.0, 29.666666666666664)","(8.5, 9.0, 8.24935064935065)","(6.5, 9.8, 7.640000000000001)"
12-01-2023 09:44:48.587739,"(5.0, 7.8, 7.4)","(13.0, 30.0, 17.25)","(3.8, 5.1, 4.714285714285714)","(3.2, 3.7, 3.625)","(11.0, 24.0, 22.4)","(9.0, 34.0, 29.666666666666664)","(8.5, 8.4, 8.24935064935065)","(6.5, 9.8, 7.88)"
12-01-2023 09:44:49.958087,"(5.0, 7.8, 7.254545454545454)","(13.0, 30.0, 17.25)","(3.8, 5.1, 4.714285714285714)","(3.2, 3.7, 3.625)","(11.0, 24.0, 22.4)","(9.0, 34.0, 29.666666666666664)","(8.5, 8.4, 9.82857142857143)","(6.5, 9.8, 7.88)"
12-01-2023 09:44:51.302907,"(5.0, 8.0, 7.37)","(13.0, 30.0, 17.25)","(3.8, 5.1, 4.714285714285714)","(3.2, 3.7, 3.6500000000000004)","(11.0, 24.0, 22.4)","(9.0, 34.0, 29.666666666666664)","(8.5, 10.0, 9.52)","(6.5, 9.8, 7.88)"
12-01-2023 09:44:52.688132,"(5.0, 8.0, 7.37)","(13.0, 30.0, 17.25)","(3.8, 5.1, 4.714285714285714)","(3.2, 3.7, 3.6500000000000004)","(11.0, 24.0, 22.4)","(9.0, 34.0, 29.666666666666664)","(8.5, 10.0, 9.6)","(6.5, 9.8, 7.88)"
12-01-2023 09:44:54.031830,"(5.0, 8.0, 7.37)","(13.0, 30.0, 17.25)","(3.8, 5.1, 4.714285714285714)","(3.2, 3.7, 3.6500000000000004)","(11.0, 24.0, 22.4)","(9.0, 34.0, 29.666666666666664)","(8.5, 10.0, 12.6)","(6.5, 9.8, 8.507692307692308)"
12-01-2023 09:44:55.383856,"(5.0, 8.0, 7.4)","(13.0, 30.0, 17.25)","(3.8, 5.1, 4.714285714285714)","(3.2, 3.7, 3.6500000000000004)","(11.0, 24.0, 22.4)","(9.0, 34.0, 29.666666666666664)","(8.5, 14.5, 12.6)","(6.5, 9.8, 8.120000000000001)"
12-01-2023 09:44:56.723424,"(5.0, 8.0, 7.4)","(13.0, 30.0, 17.25)","(3.8, 5.1, 4.714285714285714)","(3.2, 3.7, 3.6500000000000004)","(11.0, 24.0, 22.4)","(9.0, 34.0, 29.666666666666664)","(8.5, 14.5, 12.6)","(6.5, 9.8, 8.120000000000001)"
12-01-2023 09:44:58.132936,"(5.0, 8.0, 7.4)","(13.0, 30.0, 17.25)","(3.8, 5.1, 4.714285714285714)","(3.2, 3.7, 3.6500000000000004)","(11.0, 24.0, 22.4)","(9.0, 34.0, 29.666666666666664)","(8.5, 14.5, 13.36)","(6.5, 9.8, 8.120000000000001)"
12-01-2023 09:44:59.516099,"(5.0, 8.0, 7.4)","(13.0, 30.0, 17.25)","(3.8, 5.1, 4.714285714285714)","(3.2, 3.7, 3.6500000000000004)","(11.0, 24.0, 22.4)","(9.0, 34.0, 29.666666666666664)","(8.5, 14.5, 13.309090909090909)","(6.5, 9.8, 8.120000000000001)"
12-01-2023 09:45:00.928484,"(5.0, 8.0, 7.4)","(13.0, 30.0, 17.25)","(3.8, 5.1, 4.714285714285714)","(3.2, 3.7, 3.6500000000000004)","(11.0, 24.0, 22.4)","(9.0, 34.0, 29.666666666666664)","(8.5, 15.0, 12.615384615384617)","(6.5, 9.8, 8.120000000000001)"
12-01-2023 09:45:02.301098,"(5.0, 8.0, 7.4)","(13.0, 30.0, 17.25)","(3.8, 5.1, 4.714285714285714)","(3.2, 3.7, 3.6500000000000004)","(11.0, 24.0, 22.4)","(9.0, 34.0, 29.666666666666664)","(8.5, 15.0, 12.615384615384617)","(6.5, 9.8, 8.120000000000001)"
12-01-2023 09:45:03.660882,"(5.0, 8.0, 7.4)","(13.0, 30.0, 17.25)","(3.8, 5.1, 5.0)","(3.2, 3.7, 3.6500000000000004)","(11.0, 24.0, 22.4)","(9.0, 34.0, 29.666666666666664)","(8.5, 15.0, 12.615384615384617)","(6.5, 9.8, 8.257142857142858)"
12-01-2023 09:45:05.106464,"(5.0, 8.0, 7.4)","(13.0, 30.0, 17.25)","(3.8, 5.1, 5.0)","(3.2, 3.7, 3.6076923076923078)","(11.0, 24.0, 22.4)","(9.0, 34.0, 29.666666666666664)","(8.5, 15.0, 12.615384615384617)","(6.5, 9.8, 7.533333333333334)"
12-01-2023 09:45:06.690929,"(5.0, 8.0, 7.4)","(13.0, 30.0, 17.25)","(3.8, 5.1, 5.0)","(3.2, 3.7, 3.6076923076923078)","(11.0, 24.0, 22.4)","(9.0, 34.0, 29.666666666666664)","(8.5, 15.0, 12.615384615384617)","(6.5, 9.8, 7.533333333333334)"
12-01-2023 09:45:08.153897,"(5.0, 8.0, 7.454545454545455)","(13.0, 30.0, 21.75)","(3.8, 5.1, 5.0)","(3.2, 3.7, 3.6076923076923078)","(11.0, 24.0, 22.4)","(9.0, 34.0, 29.666666666666664)","(8.5, 15.0, 12.615384615384617)","(6.5, 9.8, 8.257142857142858)"
12-01-2023 09:45:09.594085,"(5.0, 8.0, 7.454545454545455)","(13.0, 30.0, 17.25)","(3.8, 5.1, 5.0)","(3.2, 3.7, 3.6076923076923078)","(11.0, 24.0, 22.4)","(9.0, 34.0, 29.666666666666664)","(8.5, 15.0, 12.307692307692308)","(6.5, 9.8, 7.836363636363637)"
12-01-2023 09:45:11.121235,"(5.0, 8.0, 6.275)","(13.0, 30.0, 10.755384615384616)","(3.8, 5.1, 5.0)","(3.2, 3.7, 3.6076923076923078)","(11.0, 24.0, 22.4)","(9.0, 34.0, 29.666666666666664)","(8.5, 14.5, 12.96)","(6.5, 9.8, 7.760000000000001)"
12-01-2023 09:45:12.730758,"(5.0, 8.0, 6.65)","(13.0, 12.5, 14.5)","(3.8, 5.1, 5.0)","(3.2, 3.7, 3.6076923076923078)","(11.0, 24.0, 22.4)","(9.0, 34.0, 29.666666666666664)","(8.5, 14.0, 12.96)","(6.5, 9.8, 7.760000000000001)"
12-01-2023 09:45:14.423322,"(5.0, 8.0, 6.2)","(13.0, 15.5, 15.285714285714285)","(3.8, 5.1, 5.0)","(3.2, 3.7, 3.56875)","(11.0, 24.0, 21.5)","(9.0, 34.0, 33.0)","(8.5, 14.0, 11.25)","(6.5, 9.8, 7.890909090909091)"
12-01-2023 09:45:15.843367,"(5.0, 8.0, 6.266666666666667)","(13.0, 29.0, 24.214285714285715)","(3.8, 5.1, 5.0)","(3.2, 3.7, 3.625)","(11.0, 24.0, 21.5)","(9.0, 36.0, 33.0)","(8.5, 13.5, 12.75)","(6.5, 9.8, 7.311111111111111)"
12-01-2023 09:45:17.256575,"(5.0, 8.0, 7.199999999999999)","(13.0, 26.0, 21.166666666666664)","(3.8, 5.1, 4.9)","(3.2, 3.7, 3.625)","(11.0, 24.0, 21.5)","(9.0, 36.0, 33.0)","(8.5, 14.0, 12.75)","(6.5, 9.8, 7.311111111111111)"
12-01-2023 09:45:18.682976,"(5.0, 8.0, 7.199999999999999)","(13.0, 25.0, 18.75)","(3.8, 5.1, 4.628571428571429)","(3.2, 3.7, 3.625)","(11.0, 24.0, 21.5)","(9.0, 36.0, 32.5)","(8.5, 14.0, 13.04)","(6.5, 9.8, 7.311111111111111)"
12-01-2023 09:45:20.123659,"(5.0, 8.0, 7.199999999999999)","(13.0, 24.0, 18.9)","(3.8, 4.7, 4.728571428571429)","(3.2, 3.7, 3.625)","(11.0, 24.0, 21.5)","(9.0, 36.0, 31.666666666666664)","(8.5, 14.0, 11.266666666666667)","(6.5, 9.8, 7.933333333333334)"
12-01-2023 09:45:21.523301,"(5.0, 8.2, 7.3999999999999995)","(13.0, 28.0, 24.625)","(3.8, 5.1, 4.728571428571429)","(3.2, 3.7, 3.625)","(11.0, 24.0, 21.5)","(9.0, 36.0, 31.666666666666664)","(8.5, 15.0, 11.266666666666667)","(6.5, 9.8, 8.0)"
12-01-2023 09:45:23.280888,"(5.0, 8.2, 7.888888888888888)","(13.0, 26.0, 23.484848484848484)","(3.8, 5.1, 4.64)","(3.2, 3.7, 3.6076923076923078)","(11.0, 24.0, 21.5)","(9.0, 36.0, 31.666666666666664)","(8.5, 15.0, 11.266666666666667)","(6.5, 9.6, 7.6)"
12-01-2023 09:45:24.903934,"(5.0, 8.2, 7.888888888888888)","(13.0, 25.0, 23.484848484848484)","(3.8, 5.1, 4.928571428571429)","(3.2, 3.7, 3.5571428571428574)","(11.0, 24.0, 21.5)","(9.0, 36.0, 31.666666666666664)","(8.5, 15.0, 11.76)","(6.5, 9.6, 8.266666666666666)"
12-01-2023 09:45:26.429787,"(5.0, 8.2, 7.888888888888888)","(13.0, 25.0, 21.53333333333333)","(3.8, 5.1, 4.928571428571429)","(3.2, 3.7, 3.5571428571428574)","(11.0, 24.0, 21.5)","(9.0, 36.0, 31.666666666666664)","(8.5, 15.0, 11.777777777777779)","(6.5, 9.6, 8.355555555555556)"
12-01-2023 09:45:27.986702,"(5.0, 8.2, 7.888888888888888)","(13.0, 22.0, 20.419354838709676)","(3.8, 5.1, 4.771428571428571)","(3.2, 3.7, 3.5571428571428574)","(11.0, 24.0, 20.833333333333332)","(9.0, 36.0, 31.666666666666664)","(8.5, 14.5, 12.533333333333333)","(6.5, 9.6, 8.355555555555556)"
12-01-2023 09:45:29.471644,"(5.0, 8.2, 7.8315789473684205)","(13.0, 21.0, 19.666666666666664)","(3.8, 5.1, 4.771428571428571)","(3.2, 3.7, 3.5571428571428574)","(11.0, 23.0, 13.09090909090909)","(9.0, 36.0, 30.0)","(8.5, 14.0, 11.9375)","(6.5, 9.6, 8.55)"
12-01-2023 09:45:31.049551,"(5.0, 8.2, 7.8315789473684205)","(13.0, 21.0, 16.11111111111111)","(3.8, 5.1, 4.366666666666666)","(3.2, 3.7, 3.5571428571428574)","(11.0, 16.0, 13.416666666666668)","(9.0, 36.0, 25.6)","(8.5, 15.5, 12.620000000000001)","(6.5, 9.6, 8.485714285714286)"
12-01-2023 09:45:32.555060,"(5.0, 8.2, 7.8315789473684205)","(13.0, 21.0, 16.11111111111111)","(3.9, 5.1, 4.366666666666666)","(3.2, 3.7, 3.5571428571428574)","(11.0, 16.0, 12.666666666666666)","(10.0, 40.0, 38.4)","(8.0, 14.5, 12.620000000000001)","(6.5, 9.6, 8.485714285714286)"
12-01-2023 09:45:34.025205,"(5.0, 8.2, 7.8315789473684205)","(13.0, 21.0, 16.11111111111111)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.7, 3.5571428571428574)","(11.0, 16.0, 13.916666666666668)","(10.0, 42.0, 40.0)","(8.0, 14.5, 10.416666666666666)","(6.5, 9.6, 8.485714285714286)"
12-01-2023 09:45:35.500967,"(5.0, 8.2, 7.8315789473684205)","(13.0, 21.0, 16.11111111111111)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.7, 3.5571428571428574)","(11.0, 16.0, 13.916666666666668)","(10.0, 44.0, 41.6)","(8.0, 14.5, 10.416666666666666)","(6.5, 9.6, 8.485714285714286)"
12-01-2023 09:45:36.933857,"(5.0, 8.2, 7.8315789473684205)","(13.0, 21.0, 16.11111111111111)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.7, 3.5571428571428574)","(11.0, 16.0, 13.5)","(10.0, 46.0, 41.6)","(8.0, 14.5, 10.416666666666666)","(6.5, 9.6, 8.485714285714286)"
12-01-2023 09:45:38.348173,"(5.0, 8.2, 7.8315789473684205)","(13.0, 21.0, 16.11111111111111)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.7, 3.6)","(11.0, 16.0, 13.25)","(10.0, 46.0, 39.0)","(8.0, 14.5, 12.214285714285715)","(6.5, 9.6, 8.485714285714286)"
12-01-2023 09:45:39.765513,"(5.0, 8.2, 7.8315789473684205)","(13.0, 21.0, 16.5)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.7, 3.6210526315789475)","(11.0, 16.0, 13.25)","(10.0, 46.0, 40.333333333333336)","(8.0, 13.5, 12.066666666666666)","(6.5, 9.6, 8.485714285714286)"
12-01-2023 09:45:41.254528,"(5.0, 8.2, 7.8315789473684205)","(13.0, 19.5, 16.5)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.7, 3.6210526315789475)","(11.0, 16.0, 13.25)","(10.0, 48.0, 40.333333333333336)","(8.0, 13.5, 12.066666666666666)","(6.5, 9.6, 8.485714285714286)"
12-01-2023 09:45:42.655631,"(5.0, 8.2, 7.8315789473684205)","(13.0, 19.5, 16.5)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.7, 3.6210526315789475)","(11.0, 16.0, 12.944444444444445)","(10.0, 48.0, 43.2)","(8.0, 13.5, 10.88888888888889)","(6.5, 9.6, 8.485714285714286)"
12-01-2023 09:45:44.028554,"(5.0, 8.2, 7.8315789473684205)","(13.0, 19.5, 16.5)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.7, 3.6210526315789475)","(11.0, 16.0, 13.884615384615385)","(10.0, 48.0, 43.2)","(8.0, 13.0, 10.88888888888889)","(6.5, 9.6, 8.485714285714286)"
12-01-2023 09:45:45.417524,"(5.0, 8.2, 7.8315789473684205)","(13.0, 19.5, 16.166666666666668)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.7, 3.6952380952380954)","(11.0, 16.0, 13.884615384615385)","(10.0, 48.0, 43.2)","(8.0, 13.0, 11.37142857142857)","(6.5, 9.6, 8.485714285714286)"
12-01-2023 09:45:46.810153,"(5.0, 8.2, 7.8315789473684205)","(13.0, 19.5, 16.166666666666668)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.85, 3.6952380952380954)","(11.0, 16.0, 13.884615384615385)","(10.0, 48.0, 43.2)","(8.0, 13.0, 11.37142857142857)","(6.5, 9.6, 8.485714285714286)"
12-01-2023 09:45:48.312301,"(5.0, 8.2, 7.8315789473684205)","(13.0, 19.5, 16.166666666666668)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.85, 3.6952380952380954)","(11.0, 16.0, 13.884615384615385)","(10.0, 48.0, 45.0)","(8.0, 13.0, 12.514285714285714)","(6.5, 9.6, 8.485714285714286)"
12-01-2023 09:45:50.122949,"(5.0, 8.2, 7.8315789473684205)","(13.0, 19.5, 16.166666666666668)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.85, 3.6952380952380954)","(11.0, 16.0, 10.602564102564102)","(10.0, 48.0, 45.0)","(8.0, 15.0, 13.066666666666666)","(6.5, 9.6, 8.485714285714286)"
12-01-2023 09:45:51.556096,"(5.0, 8.2, 7.8315789473684205)","(12.0, 19.5, 16.166666666666668)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.85, 3.6952380952380954)","(11.0, 11.5, 10.593023255813954)","(10.0, 48.0, 45.0)","(8.0, 15.0, 12.76)","(6.5, 9.6, 8.485714285714286)"
12-01-2023 09:45:53.035749,"(5.0, 8.2, 7.8315789473684205)","(12.0, 19.5, 16.166666666666668)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.85, 3.6952380952380954)","(11.0, 11.5, 10.593023255813954)","(10.0, 48.0, 45.0)","(8.0, 15.0, 13.342857142857142)","(6.5, 9.6, 8.485714285714286)"
12-01-2023 09:45:54.635589,"(5.0, 8.2, 7.8315789473684205)","(12.0, 19.5, 16.166666666666668)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.85, 3.6952380952380954)","(11.0, 11.5, 10.593023255813954)","(10.0, 48.0, 45.33333333333333)","(8.0, 15.0, 13.342857142857142)","(6.5, 9.6, 8.625)"
12-01-2023 09:45:56.137616,"(5.0, 8.2, 7.8315789473684205)","(12.0, 19.5, 16.166666666666668)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.85, 3.6952380952380954)","(11.0, 11.5, 10.863636363636363)","(10.0, 48.0, 45.33333333333333)","(8.0, 15.0, 13.342857142857142)","(6.5, 9.6, 8.625)"
12-01-2023 09:45:57.847249,"(5.0, 8.2, 7.8315789473684205)","(12.0, 19.5, 16.166666666666668)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.85, 3.6952380952380954)","(11.0, 11.5, 10.863636363636363)","(10.0, 48.0, 45.33333333333333)","(8.0, 15.0, 11.092857142857142)","(6.5, 9.6, 8.625)"
12-01-2023 09:45:59.593566,"(5.0, 8.2, 7.8315789473684205)","(12.0, 19.5, 16.166666666666668)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.85, 3.6952380952380954)","(11.0, 11.5, 11.25)","(10.0, 48.0, 40.333333333333336)","(8.0, 14.5, 11.408333333333333)","(6.5, 9.6, 8.625)"
12-01-2023 09:46:01.040436,"(5.0, 8.2, 7.8315789473684205)","(12.0, 19.5, 16.166666666666668)","(3.9, 5.1, 4.183333333333334)","(3.2, 3.85, 3.6952380952380954)","(11.0, 11.5, 11.25)","(10.0, 48.0, 40.333333333333336)","(8.0, 14.5, 11.408333333333333)","(6.5, 9.6, 8.625)"
12-01-2023 09:46:02.574301,"(5.0, 8.2, 7.779999999999999)","(12.0, 19.5, 16.166666666666668)","(3.9, 5.1, 4.1571428571428575)","(3.2, 3.85, 3.6750000000000003)","(11.0, 11.5, 11.25)","(10.0, 48.0, 40.333333333333336)","(8.0, 14.5, 13.399999999999999)","(6.5, 9.6, 7.84)"
12-01-2023 09:46:04.005159,"(5.0, 8.2, 7.779999999999999)","(12.0, 19.5, 16.833333333333332)","(3.9, 5.1, 4.1571428571428575)","(3.2, 3.85, 3.6750000000000003)","(11.0, 11.5, 11.25)","(10.0, 48.0, 40.333333333333336)","(8.0, 15.5, 13.55)","(6.5, 9.6, 7.84)"
12-01-2023 09:46:05.551172,"(5.0, 8.2, 7.779999999999999)","(12.0, 19.5, 16.833333333333332)","(3.9, 5.1, 4.328571428571428)","(3.2, 3.85, 3.19375)","(11.0, 11.5, 11.25)","(10.0, 48.0, 40.333333333333336)","(8.0, 15.0, 13.55)","(6.5, 9.6, 7.84)"
12-01-2023 09:46:06.891451,"(5.0, 8.2, 7.779999999999999)","(12.0, 19.5, 19.333333333333332)","(3.9, 5.1, 4.1571428571428575)","(3.2, 3.85, 3.473333333333333)","(11.0, 11.5, 13.6875)","(10.0, 48.0, 37.5)","(8.0, 15.0, 13.55)","(6.5, 9.6, 7.95)"
12-01-2023 09:46:08.242614,"(5.0, 8.2, 7.779999999999999)","(12.0, 27.0, 18.125)","(3.9, 5.1, 4.1571428571428575)","(3.2, 3.8, 3.528888888888889)","(11.0, 19.0, 15.964285714285714)","(10.0, 50.0, 37.5)","(8.0, 15.0, 13.55)","(6.5, 9.6, 7.95)"
12-01-2023 09:46:09.652733,"(5.0, 8.2, 7.779999999999999)","(12.0, 26.0, 17.625)","(3.9, 5.1, 4.1571428571428575)","(3.2, 3.7, 3.4979591836734696)","(11.0, 19.0, 15.964285714285714)","(10.0, 50.0, 37.5)","(8.0, 15.0, 13.55)","(6.5, 9.6, 7.95)"
12-01-2023 09:46:11.001960,"(5.0, 8.2, 7.779999999999999)","(12.0, 24.0, 17.625)","(3.9, 5.1, 4.1571428571428575)","(3.2, 3.7, 3.5280487804878047)","(11.0, 19.0, 12.333333333333334)","(10.0, 50.0, 37.5)","(8.0, 15.0, 12.76)","(6.5, 9.6, 7.95)"
12-01-2023 09:46:12.412416,"(5.0, 8.2, 7.779999999999999)","(12.0, 24.0, 21.0)","(3.9, 5.1, 4.1571428571428575)","(3.2, 3.65, 3.4166666666666665)","(11.0, 19.0, 12.333333333333334)","(10.0, 50.0, 40.333333333333336)","(8.0, 15.0, 12.23846153846154)","(6.5, 9.6, 7.95)"
12-01-2023 09:46:13.726521,"(5.0, 8.2, 8.046153846153846)","(12.0, 24.0, 21.5625)","(3.9, 5.1, 4.11)","(3.2, 3.65, 3.4166666666666665)","(11.0, 19.0, 12.333333333333334)","(10.0, 48.0, 40.333333333333336)","(8.0, 14.5, 11.709090909090909)","(6.5, 9.6, 7.95)"
12-01-2023 09:46:15.041706,"(5.0, 8.2, 8.046153846153846)","(12.0, 24.0, 21.5625)","(3.9, 5.1, 4.11)","(3.2, 3.65, 3.4166666666666665)","(11.0, 19.0, 12.333333333333334)","(10.0, 48.0, 40.333333333333336)","(8.0, 14.0, 12.040000000000001)","(6.5, 9.6, 7.95)"
12-01-2023 09:46:16.435762,"(5.0, 8.2, 8.046153846153846)","(12.0, 24.0, 21.5625)","(3.9, 5.1, 4.11)","(3.2, 3.65, 3.4166666666666665)","(11.0, 19.0, 12.333333333333334)","(10.0, 48.0, 36.333333333333336)","(8.0, 14.0, 11.666666666666668)","(6.5, 9.6, 7.95)"
12-01-2023 09:46:17.811395,"(5.0, 8.2, 8.046153846153846)","(12.0, 24.0, 22.227272727272727)","(3.9, 5.1, 4.5)","(3.2, 3.65, 3.15)","(11.0, 19.0, 16.625)","(10.0, 42.0, 34.0)","(8.0, 14.0, 11.647058823529411)","(6.5, 9.6, 7.84)"
12-01-2023 09:46:19.171488,"(5.0, 8.2, 7.949999999999999)","(12.0, 24.0, 21.5625)","(3.9, 5.0, 4.5)","(3.2, 3.65, 3.240909090909091)","(11.0, 18.5, 16.625)","(10.0, 42.0, 39.33333333333333)","(8.0, 14.0, 11.23076923076923)","(6.5, 9.6, 7.84)"
12-01-2023 09:46:20.539739,"(5.0, 8.2, 8.046153846153846)","(12.0, 24.0, 21.75)","(3.9, 5.0, 4.5)","(3.2, 3.65, 3.2444444444444445)","(11.0, 18.5, 16.625)","(10.0, 42.0, 39.33333333333333)","(8.0, 14.0, 11.23076923076923)","(6.5, 9.6, 7.84)"
12-01-2023 09:46:21.888522,"(5.0, 8.2, 8.046153846153846)","(12.0, 24.0, 20.5)","(3.9, 5.0, 4.5)","(3.2, 3.6, 3.2444444444444445)","(11.0, 18.5, 16.625)","(10.0, 42.0, 39.33333333333333)","(8.0, 14.0, 11.375)","(6.5, 9.6, 7.84)"
12-01-2023 09:46:23.263353,"(5.0, 8.2, 8.046153846153846)","(12.0, 22.0, 20.5)","(3.9, 5.0, 4.5)","(3.2, 3.6, 3.2444444444444445)","(11.0, 18.5, 17.1)","(10.0, 42.0, 39.33333333333333)","(8.0, 14.0, 11.375)","(6.5, 9.6, 7.84)"
12-01-2023 09:46:24.755828,"(5.0, 8.2, 8.046153846153846)","(12.0, 22.0, 20.5)","(3.9, 5.0, 4.5)","(3.2, 3.6, 3.2444444444444445)","(11.0, 18.5, 17.1)","(10.0, 42.0, 39.33333333333333)","(8.0, 14.0, 11.375)","(6.5, 9.6, 7.84)"
12-01-2023 09:46:26.186880,"(5.0, 8.2, 7.949999999999999)","(12.0, 22.0, 19.25)","(3.9, 5.0, 4.5)","(3.2, 3.6, 3.3714285714285714)","(11.0, 18.5, 17.625)","(10.0, 42.0, 39.33333333333333)","(8.0, 14.0, 11.375)","(6.5, 9.6, 7.84)"
12-01-2023 09:46:27.551567,"(5.0, 8.2, 8.046153846153846)","(12.0, 20.0, 18.75)","(3.9, 5.0, 4.5)","(3.2, 3.6, 3.3714285714285714)","(11.0, 18.5, 17.625)","(10.0, 42.0, 39.33333333333333)","(8.0, 14.0, 11.933333333333334)","(6.5, 9.6, 7.84)"
12-01-2023 09:46:29.244171,"(5.0, 8.2, 8.046153846153846)","(12.0, 20.0, 18.75)","(3.9, 5.0, 4.5)","(3.2, 3.6, 3.3714285714285714)","(11.0, 18.5, 17.625)","(10.0, 42.0, 39.33333333333333)","(8.0, 13.0, 11.4)","(6.5, 9.6, 7.84)"
12-01-2023 09:46:30.666492,"(5.0, 8.2, 8.09090909090909)","(12.0, 20.0, 18.75)","(3.9, 5.0, 4.5)","(3.2, 3.6, 3.3454545454545457)","(11.0, 18.5, 17.625)","(10.0, 42.0, 39.714285714285715)","(8.0, 13.0, 11.4)","(6.5, 9.6, 7.84)"
12-01-2023 09:46:32.330890,"(5.0, 8.2, 8.125)","(12.0, 20.0, 18.75)","(3.9, 5.0, 4.5)","(3.2, 3.6, 3.5076923076923077)","(11.0, 18.5, 17.625)","(10.0, 42.0, 41.42857142857143)","(8.0, 13.0, 11.200000000000001)","(6.5, 9.6, 7.84)"
12-01-2023 09:46:33.711907,"(5.0, 8.2, 8.125)","(12.0, 20.0, 19.25)","(3.9, 5.0, 4.1)","(3.2, 3.6, 3.5076923076923077)","(11.0, 18.5, 15.25)","(10.0, 44.0, 41.42857142857143)","(8.0, 14.0, 11.200000000000001)","(6.5, 9.6, 7.95)"
12-01-2023 09:46:35.138210,"(5.0, 9.4, 8.5)","(12.0, 20.0, 19.25)","(3.9, 5.1, 4.1)","(3.2, 3.6, 3.5125)","(11.0, 19.0, 15.25)","(10.0, 44.0, 38.333333333333336)","(8.0, 14.0, 11.200000000000001)","(6.5, 9.6, 7.95)"
12-01-2023 09:46:36.548865,"(5.0, 9.4, 8.5)","(12.0, 20.0, 19.375)","(3.9, 5.1, 4.1)","(3.2, 3.6, 3.5125)","(10.0, 19.0, 15.25)","(10.0, 44.0, 38.333333333333336)","(8.0, 14.0, 11.200000000000001)","(6.5, 9.6, 7.95)"
12-01-2023 09:46:37.867165,"(5.0, 9.4, 8.5)","(12.0, 20.0, 19.375)","(3.9, 5.1, 4.1)","(3.2, 3.6, 3.5125)","(10.0, 19.0, 14.227272727272727)","(10.0, 44.0, 38.333333333333336)","(8.0, 14.0, 11.200000000000001)","(6.5, 9.6, 7.766666666666667)"
12-01-2023 09:46:39.197231,"(5.0, 9.6, 9.3)","(12.0, 20.0, 19.375)","(3.9, 5.1, 4.1)","(3.3, 3.6, 3.425)","(10.0, 19.0, 14.916666666666668)","(10.0, 44.0, 38.333333333333336)","(8.0, 14.0, 11.200000000000001)","(6.5, 9.6, 7.95)"
12-01-2023 09:46:40.476561,"(5.0, 9.6, 9.3)","(12.0, 20.0, 20.714285714285715)","(3.9, 5.1, 4.1)","(3.3, 3.6, 3.425)","(10.0, 19.0, 14.916666666666668)","(10.0, 44.0, 38.333333333333336)","(8.0, 14.0, 11.200000000000001)","(6.5, 9.6, 7.95)"
12-01-2023 09:46:41.779657,"(5.0, 9.6, 9.3)","(12.0, 23.0, 20.5)","(3.9, 5.1, 4.1)","(3.3, 3.6, 3.425)","(10.0, 19.0, 14.916666666666668)","(10.0, 44.0, 38.333333333333336)","(8.0, 14.0, 11.65)","(6.5, 9.6, 7.95)"
