,Caribbean Baby,Heavens Baby,Kerrie Be,Singer Snap,Holme Boy,Yarraman Needy,Snack Time Rocks,Boom Boom Boy
11-01-2023 21:49:48.056101,"(41.0, 140.0, 113.0)","(13.0, 15.0, 13.636363636363637)","(1.4, 1.92, 1.9130434782608694)","(91.0, 120.0, 100.0)","(3.8, 5.3, 5.268421052631579)","(21.0, 28.0, 25.333333333333332)","(7.5, 8.2, 8.139999999999999)","(51.0, 75.0, 68.76923076923077)"
11-01-2023 21:49:49.096997,"(41.0, 140.0, 113.0)","(13.0, 15.0, 13.636363636363637)","(1.4, 1.92, 1.9130434782608694)","(91.0, 120.0, 100.0)","(3.8, 5.3, 5.268421052631579)","(21.0, 28.0, 25.333333333333332)","(7.5, 8.2, 8.275)","(51.0, 75.0, 68.76923076923077)"
11-01-2023 21:49:50.154567,"(41.0, 140.0, 113.0)","(13.0, 15.0, 13.607142857142858)","(1.4, 1.92, 1.9130434782608694)","(91.0, 120.0, 100.0)","(3.8, 5.3, 5.268421052631579)","(21.0, 28.0, 25.333333333333332)","(7.5, 8.4, 8.275)","(51.0, 75.0, 68.76923076923077)"
11-01-2023 21:49:51.228921,"(41.0, 140.0, 113.0)","(13.0, 15.0, 13.607142857142858)","(1.4, 1.92, 1.9123809523809523)","(91.0, 120.0, 100.0)","(3.9, 5.3, 5.268421052631579)","(19.0, 28.0, 25.333333333333332)","(8.0, 8.4, 8.819354838709678)","(51.0, 75.0, 66.33333333333333)"
11-01-2023 21:49:52.288255,"(41.0, 140.0, 113.0)","(13.0, 15.0, 13.5)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 100.0)","(3.9, 5.3, 5.268421052631579)","(19.0, 28.0, 25.333333333333332)","(8.0, 9.0, 8.819354838709678)","(51.0, 70.0, 66.33333333333333)"
11-01-2023 21:49:53.338730,"(41.0, 140.0, 113.0)","(13.0, 15.0, 13.0)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 100.0)","(3.9, 5.3, 5.268421052631579)","(19.0, 28.0, 25.0)","(8.0, 9.0, 8.645161290322582)","(51.0, 70.0, 66.33333333333333)"
11-01-2023 21:49:54.365429,"(41.0, 140.0, 113.0)","(13.0, 14.5, 13.3)","(1.4, 1.92, 1.9118181818181816)","(91.0, 120.0, 100.0)","(3.9, 5.3, 5.268421052631579)","(19.0, 27.0, 25.0)","(8.0, 8.8, 8.645161290322582)","(51.0, 70.0, 66.33333333333333)"
11-01-2023 21:49:55.486299,"(41.0, 130.0, 105.0)","(13.0, 14.5, 13.0)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 100.0)","(3.9, 5.3, 5.268421052631579)","(19.0, 27.0, 25.0)","(8.0, 8.8, 8.645161290322582)","(51.0, 70.0, 66.33333333333333)"
11-01-2023 21:49:56.529794,"(41.0, 120.0, 100.0)","(13.0, 14.0, 13.0)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 100.0)","(3.9, 5.3, 5.268421052631579)","(19.0, 27.0, 25.0)","(8.0, 8.8, 8.645161290322582)","(51.0, 70.0, 66.33333333333333)"
11-01-2023 21:49:57.584996,"(41.0, 120.0, 101.25)","(13.0, 14.0, 13.0)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 100.0)","(3.9, 5.3, 5.268421052631579)","(19.0, 27.0, 25.0)","(8.0, 8.8, 8.645161290322582)","(51.0, 70.0, 66.33333333333333)"
11-01-2023 21:49:58.675184,"(41.0, 120.0, 98.18181818181819)","(13.0, 14.0, 13.0)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 100.0)","(3.9, 5.3, 5.268421052631579)","(19.0, 27.0, 25.0)","(8.0, 8.8, 8.645161290322582)","(51.0, 70.0, 66.33333333333333)"
11-01-2023 21:49:59.710011,"(41.0, 120.0, 98.18181818181819)","(13.0, 14.0, 13.0)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 100.0)","(3.9, 5.3, 5.268421052631579)","(19.0, 27.0, 25.0)","(8.0, 8.8, 8.645161290322582)","(51.0, 70.0, 66.33333333333333)"
11-01-2023 21:50:00.744973,"(41.0, 120.0, 98.18181818181819)","(13.0, 14.0, 13.0)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 100.0)","(3.9, 5.3, 5.268421052631579)","(19.0, 28.0, 24.571428571428573)","(8.0, 8.8, 8.53103448275862)","(51.0, 70.0, 64.0)"
11-01-2023 21:50:01.794938,"(41.0, 120.0, 98.18181818181819)","(13.0, 14.0, 13.0)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 100.0)","(3.9, 5.4, 5.228571428571429)","(19.0, 28.0, 24.8)","(8.0, 8.6, 8.447457627118643)","(51.0, 70.0, 63.18181818181818)"
11-01-2023 21:50:02.810774,"(41.0, 120.0, 102.85714285714286)","(13.0, 13.5, 13.363636363636363)","(1.4, 1.92, 1.9118181818181816)","(91.0, 120.0, 100.0)","(3.9, 5.4, 5.228571428571429)","(19.0, 28.0, 24.8)","(8.0, 8.6, 8.447457627118643)","(51.0, 70.0, 63.18181818181818)"
11-01-2023 21:50:03.870525,"(41.0, 120.0, 102.85714285714286)","(13.0, 13.5, 13.363636363636363)","(1.4, 1.92, 1.9118181818181816)","(91.0, 120.0, 100.0)","(3.9, 5.4, 5.228571428571429)","(19.0, 28.0, 24.8)","(8.0, 8.6, 8.447457627118643)","(51.0, 70.0, 65.0)"
11-01-2023 21:50:04.939193,"(41.0, 120.0, 102.85714285714286)","(13.0, 13.5, 13.363636363636363)","(1.4, 1.92, 1.9118181818181816)","(91.0, 120.0, 100.0)","(3.9, 5.4, 5.228571428571429)","(19.0, 28.0, 24.8)","(8.0, 8.6, 8.447457627118643)","(51.0, 70.0, 65.0)"
11-01-2023 21:50:05.998768,"(41.0, 120.0, 102.85714285714286)","(13.0, 13.5, 13.363636363636363)","(1.4, 1.92, 1.9118181818181816)","(91.0, 120.0, 100.0)","(3.9, 5.4, 5.228571428571429)","(19.0, 28.0, 24.8)","(8.0, 8.6, 8.447457627118643)","(51.0, 70.0, 65.0)"
11-01-2023 21:50:07.064447,"(41.0, 120.0, 102.85714285714286)","(13.0, 13.5, 13.363636363636363)","(1.4, 1.92, 1.9118181818181816)","(91.0, 120.0, 100.0)","(3.9, 5.4, 5.228571428571429)","(19.0, 28.0, 24.8)","(8.0, 8.6, 8.447457627118643)","(51.0, 70.0, 65.0)"
11-01-2023 21:50:08.124585,"(41.0, 120.0, 102.85714285714286)","(13.0, 14.0, 13.666666666666666)","(1.4, 1.92, 1.9118181818181816)","(91.0, 120.0, 107.5)","(3.9, 5.4, 5.228571428571429)","(19.0, 28.0, 24.8)","(8.0, 8.6, 8.447457627118643)","(51.0, 70.0, 65.0)"
11-01-2023 21:50:09.197006,"(41.0, 120.0, 102.85714285714286)","(13.0, 14.0, 13.533333333333333)","(1.4, 1.92, 1.9118181818181816)","(91.0, 120.0, 107.5)","(3.9, 5.4, 5.228571428571429)","(19.0, 28.0, 24.0)","(8.0, 8.6, 8.442105263157895)","(51.0, 70.0, 65.0)"
11-01-2023 21:50:10.232884,"(41.0, 120.0, 102.85714285714286)","(13.0, 14.0, 13.533333333333333)","(1.4, 1.92, 1.9118181818181816)","(91.0, 120.0, 107.5)","(3.9, 5.4, 5.228571428571429)","(19.0, 28.0, 24.0)","(8.0, 8.6, 8.442105263157895)","(51.0, 70.0, 65.0)"
11-01-2023 21:50:11.296867,"(41.0, 120.0, 102.85714285714286)","(13.0, 14.0, 13.533333333333333)","(1.4, 1.92, 1.9118181818181816)","(91.0, 120.0, 105.0)","(3.9, 5.4, 5.266666666666667)","(19.0, 28.0, 22.7)","(8.0, 8.6, 8.472727272727273)","(51.0, 70.0, 65.0)"
11-01-2023 21:50:12.378364,"(41.0, 120.0, 102.85714285714286)","(13.0, 14.0, 13.533333333333333)","(1.4, 1.92, 1.9118181818181816)","(91.0, 120.0, 105.0)","(3.9, 5.4, 5.266666666666667)","(19.0, 23.0, 20.75)","(8.0, 8.6, 8.472727272727273)","(51.0, 70.0, 65.0)"
11-01-2023 21:50:13.441249,"(41.0, 120.0, 102.85714285714286)","(13.0, 14.0, 13.642857142857142)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 105.0)","(3.9, 5.4, 5.266666666666667)","(19.0, 23.0, 21.65)","(8.0, 8.6, 8.481355932203389)","(51.0, 70.0, 65.0)"
11-01-2023 21:50:14.545431,"(41.0, 120.0, 102.85714285714286)","(13.0, 14.0, 13.642857142857142)","(1.4, 1.92, 1.9118181818181816)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.333333333333334)","(19.0, 23.0, 20.75)","(8.0, 8.6, 8.481355932203389)","(51.0, 70.0, 65.0)"
11-01-2023 21:50:15.662852,"(41.0, 120.0, 101.25)","(13.0, 14.0, 13.5)","(1.4, 1.92, 1.9118181818181816)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.300000000000001)","(19.0, 23.0, 20.75)","(8.0, 8.6, 8.133333333333333)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:16.716723,"(41.0, 120.0, 101.25)","(13.0, 14.0, 13.5)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.300000000000001)","(19.0, 23.0, 20.75)","(8.0, 8.6, 8.133333333333333)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:17.824747,"(41.0, 120.0, 101.25)","(13.0, 14.0, 13.653846153846153)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.300000000000001)","(19.0, 23.0, 20.75)","(8.0, 8.6, 8.133333333333333)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:18.906283,"(41.0, 120.0, 101.25)","(13.0, 14.0, 13.653846153846153)","(1.4, 1.92, 1.9144444444444444)","(91.0, 140.0, 115.0)","(3.9, 5.4, 5.300000000000001)","(19.0, 23.0, 20.75)","(8.0, 8.6, 8.226666666666667)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:19.974140,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.02)","(1.4, 1.92, 1.9144444444444444)","(91.0, 140.0, 115.0)","(3.9, 5.4, 5.300000000000001)","(19.0, 23.0, 20.75)","(8.0, 8.6, 8.226666666666667)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:21.062244,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.071428571428571)","(1.4, 1.92, 1.9144444444444444)","(91.0, 140.0, 115.0)","(3.9, 5.4, 5.300000000000001)","(19.0, 23.0, 20.75)","(8.0, 8.6, 8.04)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:22.152291,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9144444444444444)","(91.0, 140.0, 115.0)","(3.9, 5.4, 5.300000000000001)","(19.0, 23.0, 20.75)","(8.0, 8.6, 8.04)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:23.225939,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9144444444444444)","(91.0, 140.0, 115.0)","(3.9, 5.4, 5.300000000000001)","(19.0, 23.0, 20.75)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:24.305939,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.300000000000001)","(19.0, 23.0, 20.75)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:25.381881,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.300000000000001)","(19.0, 22.0, 21.5625)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:26.444000,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.300000000000001)","(19.0, 22.0, 21.5625)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:27.505998,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.300000000000001)","(19.0, 22.0, 21.5625)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:28.528078,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.300000000000001)","(19.0, 22.0, 21.5625)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:29.587677,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.342857142857143)","(19.0, 22.0, 21.5625)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:30.607696,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.342857142857143)","(19.0, 22.0, 21.5625)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:31.675778,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.342857142857143)","(19.0, 22.0, 21.5625)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:32.691193,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.342857142857143)","(19.0, 22.0, 21.5625)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:33.691615,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.342857142857143)","(19.0, 22.0, 21.5625)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:34.692098,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.342857142857143)","(19.0, 22.0, 21.5625)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:35.695879,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.342857142857143)","(19.0, 22.0, 21.5625)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:36.706741,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.342857142857143)","(19.0, 22.0, 20.6875)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:37.800339,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.342857142857143)","(19.0, 21.0, 20.6875)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:38.867559,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.342857142857143)","(19.0, 21.0, 20.6875)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:39.926401,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9144444444444444)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.342857142857143)","(19.0, 21.0, 20.6875)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:40.997568,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9123076923076923)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.342857142857143)","(19.0, 21.0, 20.6875)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:42.069590,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9123076923076923)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.4)","(19.0, 21.0, 20.6875)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:43.140186,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9123076923076923)","(91.0, 120.0, 110.0)","(3.9, 5.5, 5.352941176470588)","(19.0, 21.0, 20.6875)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:44.185072,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9123076923076923)","(91.0, 120.0, 110.0)","(3.9, 5.5, 5.352941176470588)","(19.0, 21.0, 20.6875)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:45.229508,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9123076923076923)","(91.0, 120.0, 110.0)","(3.9, 5.5, 5.352941176470588)","(19.0, 21.0, 20.6875)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:46.332236,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9123076923076923)","(91.0, 120.0, 110.0)","(3.9, 5.5, 5.352941176470588)","(19.0, 21.0, 20.6875)","(8.0, 8.6, 8.028571428571428)","(51.0, 70.0, 66.25)"
11-01-2023 21:50:47.433271,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9116666666666666)","(91.0, 120.0, 110.0)","(3.9, 5.5, 5.352941176470588)","(19.0, 21.0, 20.6875)","(8.0, 8.6, 8.452941176470588)","(51.0, 70.0, 64.375)"
11-01-2023 21:50:48.503784,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9116666666666666)","(91.0, 120.0, 110.0)","(3.9, 5.5, 5.352941176470588)","(19.0, 21.0, 20.6875)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 58.75)"
11-01-2023 21:50:49.611404,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9116666666666666)","(91.0, 120.0, 110.0)","(3.9, 5.5, 5.342857142857143)","(19.0, 21.0, 20.6875)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 58.75)"
11-01-2023 21:50:50.615553,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9116666666666666)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.342857142857143)","(19.0, 21.0, 20.6875)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 58.75)"
11-01-2023 21:50:51.630417,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.92, 1.9116666666666666)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.342857142857143)","(19.0, 21.0, 20.6875)","(8.0, 8.6, 7.984615384615385)","(51.0, 70.0, 58.75)"
11-01-2023 21:50:52.616329,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.304347826086957)","(1.4, 1.94, 1.939433962264151)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.2)","(19.0, 21.0, 20.6875)","(8.0, 8.6, 8.057142857142857)","(51.0, 70.0, 58.75)"
11-01-2023 21:50:53.676758,"(41.0, 120.0, 101.25)","(13.0, 14.5, 14.0625)","(1.4, 1.96, 1.9585046728971962)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.2)","(19.0, 21.0, 20.6875)","(8.0, 8.4, 8.095238095238095)","(51.0, 70.0, 58.75)"
11-01-2023 21:50:54.830720,"(41.0, 120.0, 115.71428571428572)","(13.0, 14.5, 14.25)","(1.4, 1.96, 1.9567857142857144)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.109090909090909)","(19.0, 21.0, 20.6875)","(8.0, 8.4, 8.074074074074074)","(51.0, 70.0, 58.75)"
11-01-2023 21:50:55.848065,"(41.0, 120.0, 115.71428571428572)","(13.0, 14.5, 14.25)","(1.4, 1.96, 1.9567857142857144)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.109090909090909)","(19.0, 21.0, 20.6875)","(8.0, 8.4, 8.074074074074074)","(51.0, 70.0, 58.75)"
11-01-2023 21:50:56.944446,"(41.0, 120.0, 115.71428571428572)","(13.0, 14.5, 14.25)","(1.4, 1.96, 1.967685185185185)","(91.0, 120.0, 110.0)","(3.9, 5.4, 5.109090909090909)","(19.0, 21.0, 20.6875)","(8.0, 8.4, 8.074074074074074)","(51.0, 70.0, 58.75)"
11-01-2023 21:50:58.030119,"(41.0, 120.0, 115.71428571428572)","(13.0, 14.5, 14.25)","(1.4, 1.97, 1.967685185185185)","(91.0, 120.0, 97.5)","(3.9, 5.4, 5.109090909090909)","(19.0, 21.0, 20.6875)","(8.0, 8.4, 8.074074074074074)","(51.0, 70.0, 58.75)"
11-01-2023 21:50:59.013220,"(41.0, 120.0, 115.71428571428572)","(13.0, 14.5, 14.25)","(1.4, 1.97, 1.967685185185185)","(91.0, 120.0, 97.5)","(3.9, 5.4, 5.05625)","(19.0, 21.0, 20.6875)","(8.0, 8.4, 8.074074074074074)","(51.0, 70.0, 58.75)"
11-01-2023 21:51:00.085094,"(41.0, 120.0, 115.71428571428572)","(13.0, 14.5, 14.25)","(1.4, 1.97, 1.967685185185185)","(91.0, 120.0, 94.28571428571429)","(3.9, 5.3, 5.069230769230769)","(19.0, 21.0, 20.6875)","(8.0, 8.4, 8.074074074074074)","(51.0, 70.0, 58.75)"
11-01-2023 21:51:01.171170,"(41.0, 120.0, 115.71428571428572)","(13.0, 14.5, 14.25)","(1.4, 1.97, 1.967685185185185)","(91.0, 120.0, 94.28571428571429)","(3.9, 5.3, 5.069230769230769)","(19.0, 21.0, 20.6875)","(8.0, 8.4, 8.074074074074074)","(51.0, 70.0, 58.75)"
11-01-2023 21:51:02.263935,"(41.0, 120.0, 115.71428571428572)","(13.0, 14.5, 14.25)","(1.4, 1.97, 1.967685185185185)","(91.0, 120.0, 94.28571428571429)","(3.9, 5.3, 5.069230769230769)","(19.0, 21.0, 20.6875)","(8.0, 8.4, 8.074074074074074)","(51.0, 70.0, 58.75)"
11-01-2023 21:51:03.247677,"(41.0, 120.0, 115.71428571428572)","(13.0, 14.5, 14.25)","(1.4, 1.97, 1.967685185185185)","(91.0, 120.0, 94.28571428571429)","(3.9, 5.3, 5.069230769230769)","(19.0, 21.0, 20.6875)","(8.0, 8.4, 8.074074074074074)","(51.0, 70.0, 58.75)"
11-01-2023 21:51:04.207580,"(41.0, 120.0, 115.71428571428572)","(13.0, 14.5, 14.25)","(1.4, 1.97, 1.967685185185185)","(91.0, 120.0, 94.28571428571429)","(3.9, 5.3, 5.05625)","(19.0, 21.0, 20.6875)","(8.0, 8.4, 8.074074074074074)","(51.0, 70.0, 58.75)"
11-01-2023 21:51:05.242056,"(41.0, 120.0, 115.71428571428572)","(13.0, 14.5, 14.25)","(1.4, 1.97, 1.965744680851064)","(91.0, 120.0, 94.28571428571429)","(3.9, 5.3, 5.069230769230769)","(19.0, 21.0, 20.6875)","(8.0, 8.4, 8.074074074074074)","(51.0, 70.0, 58.75)"
11-01-2023 21:51:06.333991,"(41.0, 120.0, 115.71428571428572)","(13.0, 14.5, 14.25)","(1.4, 1.97, 1.965744680851064)","(91.0, 120.0, 94.28571428571429)","(3.9, 5.3, 5.069230769230769)","(19.0, 21.0, 20.6875)","(8.0, 8.4, 8.074074074074074)","(51.0, 70.0, 58.75)"
11-01-2023 21:51:07.467984,"(41.0, 120.0, 115.71428571428572)","(13.0, 14.5, 14.25)","(1.4, 1.97, 1.965744680851064)","(91.0, 120.0, 94.28571428571429)","(3.9, 5.3, 5.069230769230769)","(19.0, 21.0, 20.6875)","(8.0, 8.4, 8.220408163265306)","(51.0, 70.0, 58.75)"
11-01-2023 21:51:08.541979,"(41.0, 120.0, 110.0)","(13.0, 14.5, 14.25)","(1.4, 1.97, 1.965744680851064)","(91.0, 120.0, 94.28571428571429)","(3.9, 5.3, 5.069230769230769)","(19.0, 21.0, 20.6875)","(8.0, 8.4, 8.220408163265306)","(51.0, 70.0, 58.75)"
11-01-2023 21:51:09.972858,"(41.0, 120.0, 110.0)","(13.0, 14.5, 13.642857142857142)","(1.4, 1.97, 1.965744680851064)","(91.0, 120.0, 94.28571428571429)","(3.9, 5.3, 4.9750000000000005)","(19.0, 21.0, 21.363636363636363)","(8.0, 8.4, 8.220408163265306)","(51.0, 70.0, 58.75)"
11-01-2023 21:51:11.390394,"(41.0, 120.0, 110.0)","(13.0, 14.5, 14.166666666666666)","(1.4, 1.98, 1.9753703703703704)","(91.0, 120.0, 94.28571428571429)","(3.9, 5.3, 4.96)","(19.0, 23.0, 20.6)","(8.0, 8.4, 8.220408163265306)","(51.0, 70.0, 58.75)"
11-01-2023 21:51:12.498331,"(41.0, 120.0, 110.0)","(13.0, 14.5, 14.166666666666666)","(1.4, 1.98, 1.9753703703703704)","(91.0, 120.0, 94.28571428571429)","(3.9, 5.3, 4.96)","(19.0, 23.0, 20.6)","(8.0, 8.4, 8.220408163265306)","(51.0, 70.0, 58.75)"
11-01-2023 21:51:13.575799,"(41.0, 120.0, 110.0)","(13.0, 14.0, 13.970588235294118)","(1.4, 1.98, 1.9722413793103448)","(101.0, 120.0, 94.28571428571429)","(3.9, 5.3, 4.96)","(19.0, 23.0, 20.6)","(7.5, 8.4, 8.220408163265306)","(51.0, 70.0, 58.75)"
11-01-2023 21:51:14.622421,"(41.0, 120.0, 110.0)","(13.0, 14.0, 13.970588235294118)","(1.4, 1.98, 1.9722413793103448)","(101.0, 120.0, 94.28571428571429)","(3.9, 5.3, 4.96)","(19.0, 23.0, 20.6)","(7.5, 8.4, 8.220408163265306)","(51.0, 70.0, 58.75)"
11-01-2023 21:51:15.713394,"(41.0, 120.0, 110.0)","(13.0, 14.0, 13.970588235294118)","(1.4, 1.98, 1.9721739130434783)","(101.0, 120.0, 94.28571428571429)","(3.9, 5.3, 4.96)","(19.0, 23.0, 20.6)","(7.5, 8.4, 8.220408163265306)","(51.0, 70.0, 58.75)"
11-01-2023 21:51:16.790604,"(41.0, 120.0, 110.0)","(13.0, 14.0, 13.970588235294118)","(1.4, 1.98, 1.9721739130434783)","(101.0, 120.0, 94.28571428571429)","(3.9, 5.3, 4.96)","(19.0, 23.0, 20.6)","(7.5, 8.4, 8.220408163265306)","(51.0, 70.0, 58.75)"
