,Canya Moonshine,Zarr Oso,Freeney,Balts Obsession,Orson Black,Annabelle Rocks,Captain Turbot,Fat Jack
07-12-2022 19:06:35.892708,"(4.4, 8.8, 7.264)","(21.0, 42.0, 39.2)","(7.5, 19.0, 18.73076923076923)","(1.6, 1.8, 1.716923076923077)","(8.0, 9.2, 8.399999999999999)","(13.0, 46.0, 42.0)","(21.0, 38.0, 33.15384615384615)","(21.0, 46.0, 36.88)"
07-12-2022 19:06:37.638955,"(4.4, 8.8, 7.28)","(21.0, 42.0, 41.0)","(7.5, 19.0, 18.73076923076923)","(1.6, 1.8, 1.716923076923077)","(8.0, 9.2, 7.8)","(13.0, 46.0, 42.0)","(21.0, 38.0, 33.15384615384615)","(21.0, 46.0, 36.88)"
07-12-2022 19:06:39.224226,"(4.4, 8.8, 7.28)","(21.0, 42.0, 41.0)","(7.5, 19.0, 18.73076923076923)","(1.6, 1.8, 1.7294117647058824)","(8.0, 9.2, 7.676190476190476)","(13.0, 46.0, 42.0)","(21.0, 38.0, 33.15384615384615)","(21.0, 46.0, 36.88)"
07-12-2022 19:06:40.763407,"(4.4, 8.8, 7.264)","(21.0, 42.0, 41.0)","(7.5, 19.0, 18.73076923076923)","(1.6, 1.8, 1.716923076923077)","(8.0, 9.2, 7.676190476190476)","(13.0, 46.0, 42.0)","(21.0, 38.0, 33.15384615384615)","(21.0, 46.0, 36.88)"
07-12-2022 19:06:42.307538,"(4.4, 8.8, 7.28)","(21.0, 42.0, 41.0)","(7.5, 19.0, 18.3)","(1.6, 1.8, 1.716923076923077)","(8.0, 9.2, 7.676190476190476)","(13.0, 46.0, 42.0)","(21.0, 38.0, 33.15384615384615)","(21.0, 46.0, 36.88)"
07-12-2022 19:06:43.961695,"(4.4, 8.8, 7.264)","(21.0, 42.0, 41.0)","(7.5, 19.0, 18.3)","(1.6, 1.8, 1.7294117647058824)","(8.0, 9.2, 7.676190476190476)","(13.0, 46.0, 42.0)","(21.0, 38.0, 33.15384615384615)","(21.0, 46.0, 36.88)"
07-12-2022 19:06:45.473216,"(4.4, 8.8, 7.264)","(21.0, 42.0, 41.0)","(7.5, 19.0, 18.3)","(1.6, 1.8, 1.716923076923077)","(8.0, 9.2, 7.676190476190476)","(13.0, 46.0, 42.0)","(21.0, 38.0, 33.15384615384615)","(21.0, 46.0, 36.88)"
07-12-2022 19:06:46.869880,"(4.4, 8.8, 7.264)","(21.0, 42.0, 41.0)","(7.5, 19.0, 18.3)","(1.6, 1.8, 1.716923076923077)","(8.0, 9.2, 7.676190476190476)","(13.0, 46.0, 42.0)","(21.0, 38.0, 33.15384615384615)","(21.0, 46.0, 36.88)"
07-12-2022 19:06:48.570337,"(4.4, 8.8, 7.306666666666667)","(21.0, 42.0, 41.0)","(7.5, 19.0, 18.3)","(1.6, 1.8, 1.6628571428571428)","(8.0, 9.2, 7.676190476190476)","(13.0, 46.0, 42.0)","(21.0, 38.0, 33.15384615384615)","(21.0, 46.0, 36.88)"
07-12-2022 19:06:49.992382,"(4.4, 8.8, 7.28)","(21.0, 42.0, 41.0)","(7.5, 19.0, 18.3)","(1.6, 1.8, 1.716923076923077)","(8.0, 9.2, 7.676190476190476)","(13.0, 46.0, 42.0)","(21.0, 38.0, 33.15384615384615)","(21.0, 46.0, 36.88)"
07-12-2022 19:06:51.423786,"(4.4, 8.8, 7.28)","(21.0, 42.0, 41.0)","(7.5, 19.0, 18.3)","(1.6, 1.8, 1.716923076923077)","(8.0, 9.2, 7.676190476190476)","(13.0, 46.0, 42.0)","(21.0, 38.0, 33.15384615384615)","(21.0, 46.0, 36.88)"
07-12-2022 19:06:52.898999,"(4.4, 8.8, 7.306666666666667)","(21.0, 42.0, 41.0)","(7.5, 19.0, 18.3)","(1.6, 1.8, 1.716923076923077)","(8.0, 9.2, 7.676190476190476)","(13.0, 46.0, 42.0)","(21.0, 38.0, 33.15384615384615)","(21.0, 46.0, 36.88)"
07-12-2022 19:06:54.454242,"(4.4, 8.8, 7.28)","(21.0, 42.0, 41.0)","(7.5, 19.0, 18.3)","(1.6, 1.8, 1.7294117647058824)","(8.0, 9.2, 7.676190476190476)","(13.0, 46.0, 42.0)","(21.0, 38.0, 33.15384615384615)","(21.0, 46.0, 36.88)"
07-12-2022 19:06:55.930805,"(4.4, 8.8, 7.28)","(21.0, 42.0, 41.0)","(7.5, 19.0, 18.3)","(1.6, 1.8, 1.716923076923077)","(8.0, 9.2, 7.676190476190476)","(13.0, 46.0, 42.0)","(21.0, 38.0, 33.15384615384615)","(21.0, 46.0, 36.88)"
07-12-2022 19:06:57.309058,"(4.4, 8.8, 7.28)","(21.0, 42.0, 41.0)","(7.5, 19.0, 18.3)","(1.6, 1.8, 1.716923076923077)","(8.0, 9.2, 7.676190476190476)","(13.0, 46.0, 42.0)","(21.0, 38.0, 33.15384615384615)","(21.0, 46.0, 36.88)"
07-12-2022 19:06:58.677737,"(4.6, 8.8, 7.306666666666667)","(21.0, 42.0, 41.0)","(8.0, 19.0, 18.3)","(1.6, 1.8, 1.6628571428571428)","(7.0, 9.2, 7.485714285714286)","(14.0, 46.0, 42.0)","(21.0, 38.0, 33.15384615384615)","(21.0, 46.0, 36.88)"
07-12-2022 19:07:00.029136,"(4.6, 8.8, 7.306666666666667)","(21.0, 42.0, 41.0)","(8.0, 19.0, 18.454545454545453)","(1.6, 1.8, 1.7294117647058824)","(7.0, 9.2, 7.485714285714286)","(14.0, 46.0, 42.0)","(21.0, 38.0, 33.15384615384615)","(21.0, 46.0, 36.88)"
07-12-2022 19:07:01.512976,"(4.6, 8.8, 7.28)","(21.0, 42.0, 41.0)","(8.0, 19.0, 18.454545454545453)","(1.6, 1.8, 1.716923076923077)","(7.0, 9.2, 7.485714285714286)","(14.0, 46.0, 42.0)","(21.0, 38.0, 33.15384615384615)","(21.0, 46.0, 36.88)"
07-12-2022 19:07:02.984553,"(4.6, 8.8, 7.28)","(21.0, 42.0, 40.61538461538461)","(8.0, 19.0, 18.625)","(1.6, 1.8, 1.7334782608695651)","(7.0, 9.2, 8.25)","(14.0, 46.0, 43.42857142857143)","(21.0, 38.0, 33.8)","(21.0, 46.0, 34.666666666666664)"
07-12-2022 19:07:04.367192,"(4.6, 8.6, 7.7384615384615385)","(21.0, 42.0, 41.0)","(8.0, 19.0, 18.625)","(1.6, 1.8, 1.7459090909090909)","(7.0, 9.2, 8.872727272727273)","(14.0, 46.0, 43.42857142857143)","(21.0, 38.0, 33.8)","(21.0, 46.0, 34.705882352941174)"
07-12-2022 19:07:05.800508,"(4.6, 8.4, 7.3)","(21.0, 42.0, 41.0)","(8.0, 19.0, 18.625)","(1.6, 1.8, 1.7433333333333334)","(7.0, 9.0, 8.4)","(14.0, 46.0, 43.42857142857143)","(21.0, 38.0, 33.8)","(21.0, 46.0, 34.0)"
07-12-2022 19:07:07.160358,"(4.6, 8.4, 7.3)","(21.0, 42.0, 41.0)","(8.0, 19.0, 18.625)","(1.6, 1.8, 1.7433333333333334)","(7.0, 9.0, 7.88)","(14.0, 46.0, 43.42857142857143)","(21.0, 38.0, 33.8)","(21.0, 46.0, 34.0)"
07-12-2022 19:07:08.433418,"(4.6, 8.4, 7.3)","(21.0, 42.0, 41.0)","(8.0, 19.0, 18.625)","(1.6, 1.8, 1.7536363636363637)","(7.0, 9.0, 7.800000000000001)","(14.0, 46.0, 43.42857142857143)","(21.0, 38.0, 33.8)","(21.0, 46.0, 39.0)"
07-12-2022 19:07:09.756105,"(4.6, 8.4, 7.800000000000001)","(21.0, 42.0, 41.0)","(8.0, 19.0, 19.5)","(1.6, 1.8, 1.769090909090909)","(7.0, 8.4, 8.314285714285713)","(14.0, 46.0, 43.42857142857143)","(21.0, 38.0, 33.8)","(21.0, 46.0, 41.05882352941177)"
07-12-2022 19:07:11.060523,"(4.6, 7.2, 7.183333333333334)","(21.0, 42.0, 41.0)","(8.0, 20.0, 19.5)","(1.6, 1.8, 1.769090909090909)","(7.0, 8.6, 8.155555555555555)","(14.0, 46.0, 43.42857142857143)","(21.0, 38.0, 33.8)","(21.0, 46.0, 41.05882352941177)"
07-12-2022 19:07:12.332143,"(4.6, 7.2, 7.183333333333334)","(21.0, 42.0, 41.0)","(8.0, 20.0, 19.61111111111111)","(1.6, 1.8, 1.769090909090909)","(7.0, 8.6, 7.1066666666666665)","(14.0, 46.0, 43.42857142857143)","(21.0, 38.0, 33.8)","(21.0, 46.0, 41.578947368421055)"
07-12-2022 19:07:13.603682,"(4.6, 7.2, 7.55)","(21.0, 42.0, 41.0)","(8.0, 20.0, 19.61111111111111)","(1.6, 1.8, 1.6677777777777778)","(7.0, 8.6, 8.200000000000001)","(14.0, 46.0, 43.42857142857143)","(21.0, 38.0, 33.8)","(21.0, 46.0, 41.578947368421055)"
07-12-2022 19:07:14.979740,"(4.6, 7.6, 7.55)","(21.0, 42.0, 41.0)","(8.0, 20.0, 20.5)","(1.6, 1.8, 1.7227272727272727)","(7.0, 8.4, 7.9)","(14.0, 46.0, 43.42857142857143)","(21.0, 38.0, 33.8)","(21.0, 46.0, 37.6)"
07-12-2022 19:07:16.338541,"(4.6, 7.8, 7.55)","(21.0, 42.0, 41.0)","(8.0, 21.0, 20.5)","(1.6, 1.8, 1.7149999999999999)","(7.0, 8.4, 7.9)","(14.0, 46.0, 43.42857142857143)","(21.0, 38.0, 33.8)","(21.0, 46.0, 37.6)"
07-12-2022 19:07:17.597123,"(4.6, 7.6, 7.55)","(21.0, 42.0, 41.0)","(8.0, 21.0, 20.5)","(1.6, 1.8, 1.7149999999999999)","(7.0, 8.4, 7.9)","(14.0, 46.0, 43.42857142857143)","(21.0, 38.0, 33.8)","(21.0, 46.0, 40.4)"
07-12-2022 19:07:18.926258,"(4.6, 7.6, 7.4714285714285715)","(21.0, 42.0, 41.0)","(8.0, 21.0, 20.5)","(1.6, 1.8, 1.6583333333333332)","(7.0, 8.4, 7.863157894736842)","(14.0, 46.0, 43.42857142857143)","(21.0, 38.0, 33.8)","(21.0, 46.0, 40.4)"
07-12-2022 19:07:20.203586,"(4.8, 8.0, 7.785714285714286)","(21.0, 42.0, 41.0)","(9.0, 21.0, 20.5)","(1.55, 1.8, 1.7225)","(7.0, 8.6, 7.863157894736842)","(16.0, 46.0, 40.0)","(21.0, 38.0, 33.8)","(21.0, 46.0, 37.6)"
07-12-2022 19:07:21.505624,"(4.8, 8.0, 7.578947368421053)","(21.0, 42.0, 41.0)","(9.0, 21.0, 20.5)","(1.55, 1.79, 1.7149999999999999)","(7.0, 8.6, 8.016666666666666)","(16.0, 46.0, 45.5)","(21.0, 38.0, 33.8)","(21.0, 46.0, 37.6)"
07-12-2022 19:07:22.755759,"(4.8, 8.0, 7.578947368421053)","(21.0, 42.0, 38.72727272727273)","(9.0, 21.0, 20.5)","(1.55, 1.79, 1.7149999999999999)","(7.0, 8.6, 7.454545454545454)","(16.0, 55.0, 51.54545454545455)","(21.0, 38.0, 33.8)","(21.0, 46.0, 40.4)"
07-12-2022 19:07:24.018269,"(4.8, 8.0, 7.836734693877551)","(21.0, 42.0, 37.42857142857143)","(9.0, 21.0, 20.692307692307693)","(1.55, 1.79, 1.6530434782608694)","(7.0, 8.6, 8.290909090909091)","(16.0, 55.0, 52.07692307692308)","(21.0, 38.0, 33.8)","(21.0, 46.0, 40.4)"
07-12-2022 19:07:25.328734,"(4.8, 8.0, 7.931818181818182)","(21.0, 42.0, 37.42857142857143)","(9.0, 21.0, 20.333333333333332)","(1.55, 1.79, 1.709)","(7.0, 8.4, 8.314285714285713)","(16.0, 55.0, 54.116279069767444)","(21.0, 38.0, 33.8)","(21.0, 46.0, 37.6)"
07-12-2022 19:07:26.614935,"(4.8, 8.0, 7.836734693877551)","(21.0, 42.0, 37.42857142857143)","(9.0, 21.0, 20.73076923076923)","(1.55, 1.79, 1.7141176470588235)","(7.0, 8.6, 8.314285714285713)","(16.0, 55.0, 54.116279069767444)","(21.0, 38.0, 36.6)","(21.0, 46.0, 43.9)"
07-12-2022 19:07:27.812997,"(4.8, 8.0, 7.836734693877551)","(21.0, 42.0, 37.42857142857143)","(9.0, 21.0, 20.73076923076923)","(1.55, 1.78, 1.7107142857142856)","(7.0, 8.6, 8.314285714285713)","(16.0, 55.0, 54.116279069767444)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 40.666666666666664)"
07-12-2022 19:07:29.037265,"(4.8, 8.0, 7.836734693877551)","(21.0, 42.0, 37.42857142857143)","(9.0, 21.0, 19.833333333333332)","(1.55, 1.75, 1.6517543859649122)","(7.0, 8.6, 8.314285714285713)","(16.0, 55.0, 51.90909090909091)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 40.666666666666664)"
07-12-2022 19:07:30.334457,"(4.8, 8.0, 7.931818181818182)","(21.0, 42.0, 37.42857142857143)","(9.0, 21.0, 20.708333333333332)","(1.55, 1.75, 1.6519230769230768)","(7.0, 8.6, 8.314285714285713)","(16.0, 55.0, 52.27272727272727)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 41.55555555555556)"
07-12-2022 19:07:31.644702,"(4.8, 8.0, 7.923076923076923)","(21.0, 42.0, 37.42857142857143)","(9.0, 21.0, 20.5)","(1.55, 1.75, 1.6483333333333332)","(7.0, 8.6, 8.314285714285713)","(16.0, 55.0, 50.714285714285715)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 42.8)"
07-12-2022 19:07:32.911358,"(5.0, 8.0, 7.923076923076923)","(21.0, 42.0, 37.395348837209305)","(10.0, 21.0, 20.88888888888889)","(1.55, 1.74, 1.6483333333333332)","(7.0, 8.6, 8.314285714285713)","(16.0, 55.0, 50.714285714285715)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 42.8)"
07-12-2022 19:07:34.213303,"(5.0, 8.0, 7.923076923076923)","(21.0, 42.0, 37.395348837209305)","(10.0, 22.0, 21.73913043478261)","(1.55, 1.74, 1.6483333333333332)","(7.0, 8.6, 8.314285714285713)","(16.0, 55.0, 52.5)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 42.8)"
07-12-2022 19:07:35.519216,"(5.0, 8.0, 7.925)","(21.0, 42.0, 37.395348837209305)","(10.0, 22.0, 21.70731707317073)","(1.55, 1.74, 1.6445454545454545)","(7.0, 8.6, 8.314285714285713)","(16.0, 55.0, 51.285714285714285)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 42.8)"
07-12-2022 19:07:36.801119,"(5.0, 8.0, 7.914285714285715)","(21.0, 42.0, 37.395348837209305)","(10.0, 22.0, 21.70731707317073)","(1.55, 1.74, 1.6445454545454545)","(7.0, 8.6, 8.314285714285713)","(16.0, 55.0, 54.666666666666664)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:07:38.095754,"(5.0, 8.0, 7.914285714285715)","(21.0, 42.0, 37.395348837209305)","(10.0, 22.0, 21.5)","(1.55, 1.74, 1.6549999999999998)","(7.0, 8.6, 8.314285714285713)","(16.0, 60.0, 53.333333333333336)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:07:39.371366,"(5.0, 8.0, 7.914285714285715)","(21.0, 42.0, 37.395348837209305)","(10.0, 23.0, 21.875)","(1.55, 1.73, 1.6481818181818182)","(7.0, 8.6, 8.314285714285713)","(16.0, 65.0, 53.333333333333336)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:07:40.580661,"(5.0, 8.0, 7.914285714285715)","(21.0, 42.0, 37.395348837209305)","(10.0, 23.0, 21.875)","(1.55, 1.73, 1.6427027027027026)","(7.0, 8.6, 8.314285714285713)","(16.0, 65.0, 47.28125)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:07:41.786812,"(5.0, 8.0, 7.8)","(21.0, 42.0, 37.395348837209305)","(10.0, 23.0, 21.363636363636363)","(1.55, 1.74, 1.6892957746478872)","(7.0, 8.6, 8.314285714285713)","(16.0, 65.0, 54.4)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:07:43.054620,"(5.0, 8.0, 7.8)","(21.0, 42.0, 37.395348837209305)","(10.0, 23.0, 22.5)","(1.55, 1.74, 1.6892957746478872)","(7.0, 8.6, 8.314285714285713)","(16.0, 60.0, 50.111111111111114)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:07:44.342577,"(5.0, 8.0, 7.8)","(21.0, 42.0, 37.395348837209305)","(10.0, 23.0, 22.91111111111111)","(1.55, 1.74, 1.6892957746478872)","(7.0, 8.6, 8.314285714285713)","(16.0, 55.0, 50.111111111111114)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:07:45.504690,"(5.0, 8.0, 7.914285714285715)","(21.0, 42.0, 37.395348837209305)","(10.0, 23.0, 22.918367346938776)","(1.55, 1.74, 1.6877272727272727)","(7.0, 8.6, 8.314285714285713)","(16.0, 55.0, 52.88235294117647)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:07:46.731606,"(5.0, 8.0, 7.8)","(21.0, 42.0, 37.395348837209305)","(10.0, 23.0, 21.0)","(1.55, 1.73, 1.6877272727272727)","(7.0, 8.6, 8.314285714285713)","(16.0, 55.0, 53.8)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:07:47.893852,"(5.0, 8.0, 7.8)","(21.0, 42.0, 37.395348837209305)","(10.0, 23.0, 21.25)","(1.55, 1.73, 1.6877272727272727)","(7.0, 8.6, 8.314285714285713)","(16.0, 55.0, 58.13333333333333)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:07:49.022546,"(5.0, 8.0, 7.8)","(21.0, 42.0, 37.395348837209305)","(10.0, 23.0, 21.25)","(1.55, 1.73, 1.6877272727272727)","(7.0, 8.6, 8.308333333333334)","(16.0, 60.0, 58.13333333333333)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:07:50.237534,"(5.0, 8.0, 7.8)","(21.0, 42.0, 37.395348837209305)","(10.0, 23.0, 22.794117647058822)","(1.55, 1.73, 1.7117948717948717)","(7.0, 8.6, 8.308333333333334)","(16.0, 60.0, 58.13333333333333)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:07:51.465022,"(5.0, 8.0, 7.8)","(21.0, 42.0, 37.395348837209305)","(10.0, 23.0, 22.84090909090909)","(1.55, 1.72, 1.7106666666666666)","(7.0, 8.6, 8.308333333333334)","(16.0, 60.0, 58.13333333333333)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:07:52.738187,"(5.0, 8.0, 7.8)","(21.0, 42.0, 37.395348837209305)","(10.0, 23.0, 22.794117647058822)","(1.55, 1.72, 1.666)","(7.0, 8.6, 8.308333333333334)","(16.0, 60.0, 58.13333333333333)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:07:53.931501,"(5.0, 8.0, 7.8)","(21.0, 42.0, 37.395348837209305)","(10.0, 23.0, 22.916666666666668)","(1.55, 1.72, 1.7127586206896552)","(7.0, 8.6, 8.308333333333334)","(16.0, 60.0, 58.13333333333333)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:07:55.058831,"(5.0, 8.0, 7.914285714285715)","(21.0, 42.0, 37.395348837209305)","(10.0, 23.0, 22.916666666666668)","(1.55, 1.72, 1.7127586206896552)","(7.0, 8.6, 8.274418604651162)","(16.0, 60.0, 58.13333333333333)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:07:56.312517,"(5.0, 8.0, 7.9)","(21.0, 42.0, 37.395348837209305)","(10.0, 23.0, 22.8)","(1.55, 1.72, 1.7128205128205127)","(7.0, 8.6, 8.308333333333334)","(16.0, 60.0, 58.13333333333333)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:07:57.617502,"(5.0, 8.0, 7.9)","(21.0, 42.0, 37.395348837209305)","(10.0, 23.0, 22.8)","(1.55, 1.72, 1.7128205128205127)","(7.0, 8.6, 8.308333333333334)","(16.0, 60.0, 58.13333333333333)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:07:58.906403,"(5.0, 8.0, 7.9)","(21.0, 42.0, 37.395348837209305)","(10.0, 23.0, 22.8)","(1.55, 1.72, 1.706)","(7.0, 8.6, 8.308333333333334)","(16.0, 60.0, 58.13333333333333)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:08:00.164022,"(5.0, 8.0, 7.9)","(21.0, 42.0, 37.395348837209305)","(10.0, 23.0, 25.36842105263158)","(1.55, 1.72, 1.71)","(7.0, 8.6, 8.308333333333334)","(16.0, 60.0, 58.13333333333333)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:08:01.351878,"(5.0, 8.0, 7.88)","(21.0, 42.0, 37.395348837209305)","(10.0, 26.0, 25.441860465116278)","(1.55, 1.72, 1.7149999999999999)","(7.0, 8.6, 8.308333333333334)","(17.0, 60.0, 58.13333333333333)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:08:02.596341,"(5.0, 8.0, 7.88)","(21.0, 42.0, 37.395348837209305)","(10.0, 26.0, 25.441860465116278)","(1.55, 1.72, 1.71)","(7.0, 8.6, 8.308333333333334)","(17.0, 60.0, 58.13333333333333)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:08:03.803885,"(5.0, 8.0, 7.88)","(21.0, 42.0, 37.395348837209305)","(10.0, 26.0, 25.441860465116278)","(1.55, 1.72, 1.71)","(7.0, 8.6, 8.308333333333334)","(17.0, 60.0, 54.666666666666664)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:08:05.032224,"(5.0, 8.0, 7.85)","(21.0, 42.0, 37.395348837209305)","(10.0, 26.0, 25.441860465116278)","(1.55, 1.72, 1.7149999999999999)","(7.0, 8.6, 8.308333333333334)","(17.0, 55.0, 58.55172413793103)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:08:06.414655,"(5.0, 8.0, 7.88)","(21.0, 42.0, 37.395348837209305)","(10.0, 26.0, 24.823529411764707)","(1.55, 1.72, 1.7149999999999999)","(7.0, 8.6, 8.308333333333334)","(17.0, 60.0, 56.705882352941174)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:08:07.766820,"(5.0, 8.0, 7.85)","(21.0, 42.0, 37.395348837209305)","(10.0, 26.0, 25.615384615384617)","(1.55, 1.72, 1.7149999999999999)","(7.0, 8.6, 8.308333333333334)","(17.0, 60.0, 54.666666666666664)","(21.0, 38.0, 36.630434782608695)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:08:09.123580,"(5.0, 8.0, 7.85)","(21.0, 42.0, 37.395348837209305)","(10.0, 26.0, 25.574468085106382)","(1.55, 1.72, 1.7115384615384615)","(7.0, 8.6, 8.308333333333334)","(17.0, 60.0, 55.42857142857143)","(21.0, 38.0, 36.6)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:08:10.605906,"(5.0, 8.0, 7.85)","(21.0, 42.0, 37.395348837209305)","(10.0, 26.0, 25.523809523809526)","(1.55, 1.73, 1.7115384615384615)","(7.0, 8.6, 8.308333333333334)","(17.0, 60.0, 55.42857142857143)","(21.0, 38.0, 36.6)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:08:11.798400,"(5.0, 8.0, 7.85)","(21.0, 42.0, 37.395348837209305)","(10.0, 26.0, 25.523809523809526)","(1.55, 1.73, 1.7078947368421051)","(7.0, 8.6, 8.308333333333334)","(17.0, 60.0, 55.42857142857143)","(21.0, 38.0, 36.6)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:08:13.234275,"(5.0, 8.0, 7.933333333333334)","(21.0, 40.0, 36.888888888888886)","(10.0, 26.0, 26.428571428571427)","(1.55, 1.73, 1.7133333333333334)","(7.0, 8.6, 8.308333333333334)","(17.0, 60.0, 55.42857142857143)","(21.0, 38.0, 36.6)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:08:14.530720,"(5.0, 8.0, 7.933333333333334)","(21.0, 40.0, 36.51948051948052)","(10.0, 27.0, 26.666666666666664)","(1.55, 1.73, 1.7025806451612904)","(7.0, 8.6, 8.394117647058824)","(17.0, 60.0, 55.42857142857143)","(21.0, 38.0, 36.6)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:08:15.850151,"(5.0, 8.0, 7.933333333333334)","(21.0, 40.0, 36.51948051948052)","(10.0, 27.0, 26.666666666666664)","(1.55, 1.73, 1.7025806451612904)","(7.0, 8.6, 8.42051282051282)","(17.0, 60.0, 59.21739130434783)","(21.0, 38.0, 37.16)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:08:17.080350,"(5.0, 8.0, 7.933333333333334)","(21.0, 40.0, 36.51948051948052)","(10.0, 27.0, 26.666666666666664)","(1.55, 1.73, 1.7025806451612904)","(7.0, 8.6, 8.42051282051282)","(17.0, 60.0, 59.21739130434783)","(21.0, 38.0, 37.16)","(21.0, 46.0, 45.13513513513514)"
07-12-2022 19:08:18.304407,"(5.0, 8.0, 7.933333333333334)","(21.0, 40.0, 36.51948051948052)","(10.0, 27.0, 24.77777777777778)","(1.55, 1.72, 1.7121739130434783)","(7.0, 8.6, 8.42051282051282)","(17.0, 60.0, 59.21739130434783)","(21.0, 38.0, 37.16)","(21.0, 46.0, 45.52238805970149)"
07-12-2022 19:08:19.713690,"(5.0, 8.0, 7.925)","(21.0, 40.0, 36.51948051948052)","(10.0, 28.0, 26.56)","(1.55, 1.73, 1.7073333333333334)","(7.0, 8.6, 8.42051282051282)","(17.0, 60.0, 59.21739130434783)","(21.0, 38.0, 37.16)","(21.0, 46.0, 45.52238805970149)"
07-12-2022 19:08:21.034427,"(5.0, 8.0, 7.925)","(21.0, 40.0, 36.51948051948052)","(10.0, 28.0, 23.37704918032787)","(1.55, 1.73, 1.7073333333333334)","(7.0, 8.6, 8.435294117647059)","(17.0, 60.0, 59.21739130434783)","(21.0, 38.0, 37.16)","(21.0, 46.0, 45.52238805970149)"
07-12-2022 19:08:22.323836,"(5.0, 8.0, 7.925)","(21.0, 40.0, 36.51948051948052)","(10.0, 28.0, 25.214285714285715)","(1.55, 1.73, 1.7083529411764706)","(7.0, 8.6, 8.435294117647059)","(17.0, 60.0, 59.21739130434783)","(21.0, 38.0, 37.16)","(21.0, 46.0, 45.52238805970149)"
07-12-2022 19:08:23.854770,"(5.0, 8.0, 7.765217391304348)","(21.0, 40.0, 36.51948051948052)","(10.0, 27.0, 24.22222222222222)","(1.55, 1.73, 1.7034615384615384)","(7.0, 8.6, 8.413333333333332)","(17.0, 60.0, 59.21739130434783)","(21.0, 38.0, 37.16)","(21.0, 46.0, 45.52238805970149)"
