,Acapulco,Youre In Luck,Rumour Confirmed,Gabriella Maree,My Romper,Cyclone Summer,Ohana Ranadi
05-01-2023 13:54:12.408032,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.257142857142856)","(2.15, 3.3, 2.2270588235294118)","(3.5, 5.2, 4.88125)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.333333333333332)"
05-01-2023 13:54:13.386697,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.257142857142856)","(2.15, 3.3, 2.2270588235294118)","(3.5, 5.2, 4.88125)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.333333333333332)"
05-01-2023 13:54:14.318410,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.257142857142856)","(2.15, 3.3, 2.2270588235294118)","(3.5, 5.2, 4.88125)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.333333333333332)"
05-01-2023 13:54:15.339108,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.257142857142856)","(2.15, 3.3, 2.2270588235294118)","(3.5, 5.2, 4.88125)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.333333333333332)"
05-01-2023 13:54:16.425734,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.257142857142856)","(2.15, 3.3, 2.2270588235294118)","(3.5, 5.2, 4.88125)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.333333333333332)"
05-01-2023 13:54:17.531338,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.257142857142856)","(2.15, 3.3, 2.2270588235294118)","(3.5, 5.2, 4.88125)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.333333333333332)"
05-01-2023 13:54:18.577660,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.257142857142856)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.88125)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.333333333333332)"
05-01-2023 13:54:19.639744,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.257142857142856)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.88125)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.333333333333332)"
05-01-2023 13:54:20.588447,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.257142857142856)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.88125)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.333333333333332)"
05-01-2023 13:54:21.553290,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 26.2)","(4.8, 8.2, 6.257142857142856)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.9)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 14.11111111111111)"
05-01-2023 13:54:22.628767,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 26.2)","(4.8, 8.2, 6.257142857142856)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.9)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:23.696524,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 26.2)","(4.8, 8.2, 6.257142857142856)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.9)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:24.766728,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.257142857142856)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.9)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:25.798599,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.257142857142856)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.9)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:26.850758,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.257142857142856)","(2.15, 3.3, 2.6485714285714286)","(3.5, 5.2, 4.9)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:27.874087,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.963636363636363)","(2.15, 3.3, 2.6485714285714286)","(3.5, 5.2, 4.9)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:28.924580,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.066666666666666)","(2.15, 3.3, 2.4854545454545454)","(3.5, 5.2, 4.9)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:29.967286,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.066666666666666)","(2.15, 3.3, 2.4854545454545454)","(3.5, 5.2, 4.9)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:30.976242,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.066666666666666)","(2.15, 3.3, 2.4854545454545454)","(3.5, 5.2, 4.9)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:32.008234,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.066666666666666)","(2.15, 3.3, 2.566666666666667)","(3.5, 5.2, 4.9)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:32.998931,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.428571428571428)","(2.15, 3.3, 2.566666666666667)","(3.5, 5.2, 4.9)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:33.971969,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.428571428571428)","(2.15, 3.3, 2.5145454545454546)","(3.5, 5.2, 4.9)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:34.926998,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.428571428571428)","(2.15, 3.3, 2.5145454545454546)","(3.5, 5.2, 4.9)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:35.987086,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.84)","(2.15, 3.3, 2.5984615384615384)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:37.007315,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.84)","(2.15, 3.3, 2.5984615384615384)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:38.125411,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.92)","(2.15, 3.3, 2.5)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:39.200867,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.92)","(2.15, 3.3, 2.5)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:40.280907,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.92)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:41.344197,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.92)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:42.307647,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.92)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:43.217930,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.2, 6.92)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:44.248839,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:45.283304,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:46.361280,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:47.468395,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.6485714285714286)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:48.565947,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.4854545454545454)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.5)"
05-01-2023 13:54:49.609551,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.4854545454545454)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 15.923076923076923)"
05-01-2023 13:54:50.672505,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 26.2)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.4854545454545454)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 15.923076923076923)"
05-01-2023 13:54:51.667193,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.4854545454545454)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:54:52.634814,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:54:53.582673,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:54:54.592922,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.6485714285714286)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:54:55.583799,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.4854545454545454)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:54:56.566626,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:54:57.668198,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.6485714285714286)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:54:58.660902,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.6485714285714286)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:54:59.654142,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.4854545454545454)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:55:00.666553,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.4854545454545454)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:55:01.756417,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.4854545454545454)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:55:02.841701,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.566666666666667)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:55:03.840279,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.566666666666667)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:55:04.860639,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5145454545454546)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:55:05.824571,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5145454545454546)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:55:06.821307,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5145454545454546)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:55:07.882005,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:55:08.874552,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.6485714285714286)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:55:09.926192,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.4854545454545454)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:55:11.033666,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.4854545454545454)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:55:12.141413,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.4854545454545454)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:55:13.330272,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.566666666666667)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:55:14.421459,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.566666666666667)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:55:15.486254,"(6.0, 13.5, 7.9799999999999995)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5145454545454546)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 11.666666666666666)"
05-01-2023 13:55:16.476113,"(6.0, 13.5, 7.544444444444444)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5145454545454546)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 15.923076923076923)"
05-01-2023 13:55:17.518131,"(6.0, 13.5, 7.544444444444444)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5145454545454546)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 15.923076923076923)"
05-01-2023 13:55:18.502820,"(6.0, 13.5, 9.75)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5533333333333332)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:19.479179,"(6.0, 13.5, 8.336363636363636)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.42)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:20.480318,"(6.0, 13.5, 8.336363636363636)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5145454545454546)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:21.436558,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5145454545454546)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:22.349192,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5145454545454546)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:23.546085,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.6714285714285713)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:24.536652,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.58)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:25.586952,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5145454545454546)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:26.668477,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5290909090909093)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:27.852920,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5290909090909093)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:28.907205,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5290909090909093)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:29.953427,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5145454545454546)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:31.143929,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5933333333333333)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:32.165114,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5436363636363635)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:33.110073,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.6714285714285713)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:34.059863,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5533333333333332)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:35.097799,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.388)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:36.061083,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5984615384615384)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:37.030737,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5984615384615384)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:37.953190,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5984615384615384)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:38.927184,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.54)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:39.913288,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5533333333333332)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:40.924674,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5533333333333332)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 375.0)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:41.990858,"(6.0, 13.5, 8.9)","(14.0, 34.0, 27.5)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5)","(3.5, 5.2, 4.916666666666667)","(101.0, 650.0, 375.0)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:43.065321,"(6.0, 13.5, 8.9)","(14.0, 34.0, 28.571428571428573)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5)","(3.5, 5.2, 3.9625)","(101.0, 650.0, 375.0)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:44.054204,"(6.0, 13.5, 7.544444444444444)","(14.0, 34.0, 28.571428571428573)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.5)","(3.5, 5.2, 3.9625)","(101.0, 650.0, 375.0)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:45.154975,"(6.0, 13.5, 7.544444444444444)","(14.0, 34.0, 28.571428571428573)","(4.8, 8.0, 6.636363636363637)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 3.9625)","(101.0, 650.0, 380.0)","(9.0, 20.0, 12.083333333333334)"
05-01-2023 13:55:46.224849,"(6.0, 13.5, 7.544444444444444)","(14.0, 34.0, 28.571428571428573)","(4.8, 8.0, 5.583333333333333)","(2.15, 3.3, 2.2866666666666666)","(3.5, 5.2, 3.9625)","(101.0, 650.0, 380.0)","(9.0, 20.0, 12.083333333333334)"
