,Archarch Cat,Limited Doro,Storminunclejack,Roses Pepino,Baytown Jagger,Baytown Get It On
1688,"[datetime.datetime(2022, 11, 28, 10, 42, 46, 873767), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 42, 46, 873767), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 42, 46, 873767), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 10, 42, 46, 873767), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 42, 46, 873767), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 42, 46, 873767), 14.0, 27.0]"
1689,"[datetime.datetime(2022, 11, 28, 10, 42, 47, 966964), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 42, 47, 966964), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 42, 47, 966964), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 10, 42, 47, 966964), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 42, 47, 966964), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 42, 47, 966964), 14.0, 27.0]"
1690,"[datetime.datetime(2022, 11, 28, 10, 42, 49, 69785), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 42, 49, 69785), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 42, 49, 69785), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 10, 42, 49, 69785), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 42, 49, 69785), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 42, 49, 69785), 14.0, 28.0]"
1691,"[datetime.datetime(2022, 11, 28, 10, 42, 50, 164538), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 42, 50, 164538), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 42, 50, 164538), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 10, 42, 50, 164538), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 42, 50, 164538), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 42, 50, 164538), 14.0, 28.0]"
1692,"[datetime.datetime(2022, 11, 28, 10, 42, 51, 259851), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 42, 51, 259851), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 42, 51, 259851), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 10, 42, 51, 259851), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 42, 51, 259851), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 42, 51, 259851), 14.0, 28.0]"
1693,"[datetime.datetime(2022, 11, 28, 10, 42, 52, 363568), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 42, 52, 363568), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 42, 52, 363568), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 10, 42, 52, 363568), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 42, 52, 363568), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 42, 52, 363568), 14.0, 28.0]"
1694,"[datetime.datetime(2022, 11, 28, 10, 42, 53, 461117), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 42, 53, 461117), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 42, 53, 461117), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 10, 42, 53, 461117), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 42, 53, 461117), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 42, 53, 461117), 14.0, 28.0]"
1695,"[datetime.datetime(2022, 11, 28, 10, 42, 54, 555869), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 42, 54, 555869), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 42, 54, 555869), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 10, 42, 54, 555869), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 42, 54, 555869), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 42, 54, 555869), 14.0, 28.0]"
1696,"[datetime.datetime(2022, 11, 28, 10, 42, 55, 659283), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 42, 55, 659283), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 42, 55, 659283), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 10, 42, 55, 659283), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 42, 55, 659283), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 42, 55, 659283), 14.0, 28.0]"
1697,"[datetime.datetime(2022, 11, 28, 10, 42, 56, 755781), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 42, 56, 755781), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 42, 56, 755781), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 10, 42, 56, 755781), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 42, 56, 755781), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 42, 56, 755781), 14.0, 28.0]"
1698,"[datetime.datetime(2022, 11, 28, 10, 42, 57, 854693), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 42, 57, 854693), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 42, 57, 854693), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 10, 42, 57, 854693), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 42, 57, 854693), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 42, 57, 854693), 14.0, 28.0]"
1699,"[datetime.datetime(2022, 11, 28, 10, 42, 58, 957293), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 42, 58, 957293), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 42, 58, 957293), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 10, 42, 58, 957293), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 42, 58, 957293), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 42, 58, 957293), 14.0, 28.0]"
1700,"[datetime.datetime(2022, 11, 28, 10, 43, 0, 52359), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 43, 0, 52359), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 43, 0, 52359), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 10, 43, 0, 52359), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 0, 52359), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 0, 52359), 14.0, 28.0]"
1701,"[datetime.datetime(2022, 11, 28, 10, 43, 1, 145043), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 43, 1, 145043), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 43, 1, 145043), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 10, 43, 1, 145043), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 1, 145043), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 1, 145043), 14.0, 28.0]"
1702,"[datetime.datetime(2022, 11, 28, 10, 43, 2, 246243), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 43, 2, 246243), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 43, 2, 246243), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 10, 43, 2, 246243), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 2, 246243), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 2, 246243), 14.0, 28.0]"
1703,"[datetime.datetime(2022, 11, 28, 10, 43, 3, 343797), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 43, 3, 343797), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 43, 3, 343797), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 10, 43, 3, 343797), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 3, 343797), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 3, 343797), 14.0, 28.0]"
1704,"[datetime.datetime(2022, 11, 28, 10, 43, 4, 454866), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 10, 43, 4, 454866), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 43, 4, 454866), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 10, 43, 4, 454866), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 4, 454866), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 4, 454866), 14.0, 28.0]"
1705,"[datetime.datetime(2022, 11, 28, 10, 43, 5, 558419), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 5, 558419), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 43, 5, 558419), 1.8, 2.22]","[datetime.datetime(2022, 11, 28, 10, 43, 5, 558419), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 5, 558419), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 5, 558419), 14.0, 25.0]"
1706,"[datetime.datetime(2022, 11, 28, 10, 43, 6, 654749), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 6, 654749), 3.4, 3.45]","[datetime.datetime(2022, 11, 28, 10, 43, 6, 654749), 1.8, 2.22]","[datetime.datetime(2022, 11, 28, 10, 43, 6, 654749), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 6, 654749), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 6, 654749), 14.0, 25.0]"
1707,"[datetime.datetime(2022, 11, 28, 10, 43, 7, 750186), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 7, 750186), 3.4, 3.4]","[datetime.datetime(2022, 11, 28, 10, 43, 7, 750186), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 10, 43, 7, 750186), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 7, 750186), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 7, 750186), 14.0, 25.0]"
1708,"[datetime.datetime(2022, 11, 28, 10, 43, 8, 851854), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 8, 851854), 3.4, 3.4]","[datetime.datetime(2022, 11, 28, 10, 43, 8, 851854), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 10, 43, 8, 851854), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 8, 851854), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 8, 851854), 14.0, 25.0]"
1709,"[datetime.datetime(2022, 11, 28, 10, 43, 9, 947941), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 9, 947941), 3.4, 3.4]","[datetime.datetime(2022, 11, 28, 10, 43, 9, 947941), 1.8, 2.32]","[datetime.datetime(2022, 11, 28, 10, 43, 9, 947941), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 9, 947941), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 9, 947941), 14.0, 25.0]"
1710,"[datetime.datetime(2022, 11, 28, 10, 43, 11, 45092), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 11, 45092), 3.4, 3.4]","[datetime.datetime(2022, 11, 28, 10, 43, 11, 45092), 1.8, 2.32]","[datetime.datetime(2022, 11, 28, 10, 43, 11, 45092), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 11, 45092), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 11, 45092), 14.0, 25.0]"
1711,"[datetime.datetime(2022, 11, 28, 10, 43, 12, 156849), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 12, 156849), 3.4, 3.35]","[datetime.datetime(2022, 11, 28, 10, 43, 12, 157847), 1.8, 2.32]","[datetime.datetime(2022, 11, 28, 10, 43, 12, 157847), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 12, 157847), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 12, 157847), 14.0, 25.0]"
1712,"[datetime.datetime(2022, 11, 28, 10, 43, 13, 257955), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 13, 257955), 3.4, 3.35]","[datetime.datetime(2022, 11, 28, 10, 43, 13, 257955), 1.8, 2.32]","[datetime.datetime(2022, 11, 28, 10, 43, 13, 257955), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 13, 257955), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 13, 257955), 14.0, 25.0]"
1713,"[datetime.datetime(2022, 11, 28, 10, 43, 14, 358602), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 14, 358602), 3.4, 3.35]","[datetime.datetime(2022, 11, 28, 10, 43, 14, 358602), 1.8, 2.32]","[datetime.datetime(2022, 11, 28, 10, 43, 14, 358602), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 14, 358602), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 14, 358602), 14.0, 25.0]"
1714,"[datetime.datetime(2022, 11, 28, 10, 43, 15, 467448), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 15, 467448), 3.4, 3.35]","[datetime.datetime(2022, 11, 28, 10, 43, 15, 467448), 1.8, 2.32]","[datetime.datetime(2022, 11, 28, 10, 43, 15, 467448), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 15, 467448), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 15, 467448), 14.0, 25.0]"
1715,"[datetime.datetime(2022, 11, 28, 10, 43, 16, 568649), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 16, 568649), 3.4, 3.35]","[datetime.datetime(2022, 11, 28, 10, 43, 16, 568649), 1.8, 2.32]","[datetime.datetime(2022, 11, 28, 10, 43, 16, 568649), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 16, 568649), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 16, 568649), 14.0, 25.0]"
1716,"[datetime.datetime(2022, 11, 28, 10, 43, 17, 667101), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 17, 667101), 3.4, 3.35]","[datetime.datetime(2022, 11, 28, 10, 43, 17, 667101), 1.8, 2.32]","[datetime.datetime(2022, 11, 28, 10, 43, 17, 667101), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 17, 667101), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 17, 667101), 14.0, 25.0]"
1717,"[datetime.datetime(2022, 11, 28, 10, 43, 18, 772336), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 18, 772336), 3.4, 3.35]","[datetime.datetime(2022, 11, 28, 10, 43, 18, 772336), 1.8, 2.32]","[datetime.datetime(2022, 11, 28, 10, 43, 18, 772336), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 18, 772336), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 18, 772336), 14.0, 25.0]"
1718,"[datetime.datetime(2022, 11, 28, 10, 43, 19, 870271), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 19, 870271), 3.4, 3.35]","[datetime.datetime(2022, 11, 28, 10, 43, 19, 870271), 1.8, 2.32]","[datetime.datetime(2022, 11, 28, 10, 43, 19, 870271), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 19, 870271), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 19, 870271), 14.0, 25.0]"
1719,"[datetime.datetime(2022, 11, 28, 10, 43, 20, 974700), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 20, 974700), 3.4, 3.35]","[datetime.datetime(2022, 11, 28, 10, 43, 20, 974700), 1.8, 2.32]","[datetime.datetime(2022, 11, 28, 10, 43, 20, 974700), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 20, 974700), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 20, 974700), 14.0, 25.0]"
1720,"[datetime.datetime(2022, 11, 28, 10, 43, 22, 72613), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 22, 72613), 3.4, 3.35]","[datetime.datetime(2022, 11, 28, 10, 43, 22, 72613), 1.8, 2.32]","[datetime.datetime(2022, 11, 28, 10, 43, 22, 72613), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 22, 72613), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 22, 72613), 14.0, 25.0]"
1721,"[datetime.datetime(2022, 11, 28, 10, 43, 23, 172491), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 23, 172491), 3.4, 3.35]","[datetime.datetime(2022, 11, 28, 10, 43, 23, 172491), 1.8, 2.32]","[datetime.datetime(2022, 11, 28, 10, 43, 23, 172491), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 23, 172491), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 23, 172491), 14.0, 25.0]"
1722,"[datetime.datetime(2022, 11, 28, 10, 43, 24, 274350), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 24, 274350), 3.4, 3.25]","[datetime.datetime(2022, 11, 28, 10, 43, 24, 275350), 1.8, 2.36]","[datetime.datetime(2022, 11, 28, 10, 43, 24, 275350), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 24, 275350), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 24, 275350), 14.0, 25.0]"
1723,"[datetime.datetime(2022, 11, 28, 10, 43, 25, 372377), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 25, 372377), 3.4, 3.25]","[datetime.datetime(2022, 11, 28, 10, 43, 25, 372377), 1.8, 2.46]","[datetime.datetime(2022, 11, 28, 10, 43, 25, 372377), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 25, 372377), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 25, 372377), 14.0, 25.0]"
1724,"[datetime.datetime(2022, 11, 28, 10, 43, 26, 482240), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 43, 26, 482240), 3.4, 3.25]","[datetime.datetime(2022, 11, 28, 10, 43, 26, 483238), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 10, 43, 26, 483238), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 26, 483238), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 26, 483238), 14.0, 25.0]"
1725,"[datetime.datetime(2022, 11, 28, 10, 43, 27, 583392), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 43, 27, 583392), 3.4, 3.2]","[datetime.datetime(2022, 11, 28, 10, 43, 27, 584393), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 10, 43, 27, 584393), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 27, 584393), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 27, 584393), 14.0, 25.0]"
1726,"[datetime.datetime(2022, 11, 28, 10, 43, 28, 685682), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 43, 28, 685682), 3.4, 3.2]","[datetime.datetime(2022, 11, 28, 10, 43, 28, 685682), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 10, 43, 28, 685682), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 28, 685682), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 28, 685682), 14.0, 25.0]"
1727,"[datetime.datetime(2022, 11, 28, 10, 43, 29, 782591), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 43, 29, 782591), 3.4, 3.2]","[datetime.datetime(2022, 11, 28, 10, 43, 29, 782591), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 10, 43, 29, 782591), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 29, 782591), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 29, 782591), 14.0, 34.0]"
1728,"[datetime.datetime(2022, 11, 28, 10, 43, 30, 882675), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 43, 30, 882675), 3.4, 3.2]","[datetime.datetime(2022, 11, 28, 10, 43, 30, 882675), 1.8, 2.36]","[datetime.datetime(2022, 11, 28, 10, 43, 30, 882675), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 30, 882675), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 30, 882675), 14.0, 34.0]"
1729,"[datetime.datetime(2022, 11, 28, 10, 43, 31, 978887), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 43, 31, 978887), 3.4, 3.2]","[datetime.datetime(2022, 11, 28, 10, 43, 31, 978887), 1.8, 2.36]","[datetime.datetime(2022, 11, 28, 10, 43, 31, 978887), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 31, 978887), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 31, 978887), 14.0, 36.0]"
1730,"[datetime.datetime(2022, 11, 28, 10, 43, 33, 74634), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 43, 33, 74634), 3.4, 3.2]","[datetime.datetime(2022, 11, 28, 10, 43, 33, 74634), 1.8, 2.36]","[datetime.datetime(2022, 11, 28, 10, 43, 33, 74634), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 33, 74634), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 33, 74634), 14.0, 36.0]"
1731,"[datetime.datetime(2022, 11, 28, 10, 43, 34, 171474), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 43, 34, 171474), 3.4, 3.2]","[datetime.datetime(2022, 11, 28, 10, 43, 34, 171474), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 10, 43, 34, 171474), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 34, 171474), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 34, 171474), 14.0, 36.0]"
1732,"[datetime.datetime(2022, 11, 28, 10, 43, 35, 270618), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 43, 35, 270618), 3.4, 3.2]","[datetime.datetime(2022, 11, 28, 10, 43, 35, 270618), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 10, 43, 35, 270618), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 35, 270618), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 35, 270618), 14.0, 36.0]"
1733,"[datetime.datetime(2022, 11, 28, 10, 43, 36, 368281), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 43, 36, 368281), 3.4, 3.2]","[datetime.datetime(2022, 11, 28, 10, 43, 36, 368281), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 10, 43, 36, 368281), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 36, 368281), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 36, 368281), 14.0, 38.0]"
1734,"[datetime.datetime(2022, 11, 28, 10, 43, 37, 476728), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 43, 37, 476728), 3.4, 3.2]","[datetime.datetime(2022, 11, 28, 10, 43, 37, 476728), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 10, 43, 37, 476728), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 37, 476728), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 37, 476728), 14.0, 38.0]"
1735,"[datetime.datetime(2022, 11, 28, 10, 43, 38, 572973), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 43, 38, 572973), 3.4, 3.2]","[datetime.datetime(2022, 11, 28, 10, 43, 38, 572973), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 10, 43, 38, 572973), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 38, 572973), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 38, 572973), 14.0, 38.0]"
1736,"[datetime.datetime(2022, 11, 28, 10, 43, 39, 672657), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 43, 39, 672657), 3.4, 3.2]","[datetime.datetime(2022, 11, 28, 10, 43, 39, 672657), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 10, 43, 39, 672657), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 39, 672657), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 39, 672657), 14.0, 38.0]"
1737,"[datetime.datetime(2022, 11, 28, 10, 43, 40, 767480), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 43, 40, 767480), 3.4, 3.2]","[datetime.datetime(2022, 11, 28, 10, 43, 40, 767480), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 10, 43, 40, 767480), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 40, 767480), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 40, 767480), 14.0, 38.0]"
1738,"[datetime.datetime(2022, 11, 28, 10, 43, 41, 864879), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 43, 41, 864879), 3.4, 3.2]","[datetime.datetime(2022, 11, 28, 10, 43, 41, 864879), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 10, 43, 41, 864879), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 41, 864879), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 41, 864879), 14.0, 38.0]"
1739,"[datetime.datetime(2022, 11, 28, 10, 43, 42, 969009), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 43, 42, 969009), 3.4, 3.2]","[datetime.datetime(2022, 11, 28, 10, 43, 42, 969009), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 10, 43, 42, 969009), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 42, 969009), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 42, 969009), 14.0, 38.0]"
1740,"[datetime.datetime(2022, 11, 28, 10, 43, 44, 62626), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 43, 44, 62626), 3.3, 3.2]","[datetime.datetime(2022, 11, 28, 10, 43, 44, 62626), 1.8, 2.36]","[datetime.datetime(2022, 11, 28, 10, 43, 44, 62626), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 44, 62626), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 43, 44, 62626), 14.0, 38.0]"
1741,"[datetime.datetime(2022, 11, 28, 10, 43, 45, 158123), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 43, 45, 158123), 3.3, 3.2]","[datetime.datetime(2022, 11, 28, 10, 43, 45, 158123), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 10, 43, 45, 158123), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 43, 45, 158123), 15.0, 23.0]","[datetime.datetime(2022, 11, 28, 10, 43, 45, 158123), 14.0, 38.0]"
