,Prince Pulpogan,Grants Treasure,Lady Wendy Hook,Rawhide Hand,Red Spur Flyer,Jebrynah Sol,Stay At Home,Rogue Temptation
05-01-2023 15:22:31.005206,"(2.45, 4.9, 3.46)","(15.0, 26.0, 20.0)","(9.0, 18.0, 15.371428571428572)","(9.0, 22.0, 16.833333333333336)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 14.11111111111111)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:32.080536,"(2.45, 4.9, 3.46)","(15.0, 26.0, 20.0)","(9.0, 18.0, 15.371428571428572)","(9.0, 22.0, 16.833333333333336)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 14.11111111111111)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:33.196483,"(2.45, 4.9, 3.46)","(15.0, 26.0, 20.0)","(9.0, 18.0, 15.371428571428572)","(9.0, 22.0, 16.833333333333336)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 14.11111111111111)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:34.307907,"(2.45, 4.9, 3.46)","(15.0, 26.0, 20.0)","(9.0, 18.0, 15.371428571428572)","(9.0, 22.0, 16.833333333333336)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 14.11111111111111)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:35.454313,"(2.45, 4.9, 3.46)","(15.0, 26.0, 20.0)","(9.0, 18.0, 15.371428571428572)","(9.0, 22.0, 16.833333333333336)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 14.11111111111111)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:36.622860,"(2.45, 4.9, 3.46)","(15.0, 26.0, 20.0)","(9.0, 18.0, 15.371428571428572)","(9.0, 22.0, 16.833333333333336)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 14.11111111111111)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:37.836478,"(2.45, 4.9, 3.46)","(15.0, 26.0, 20.0)","(9.0, 18.0, 15.371428571428572)","(9.0, 22.0, 16.833333333333336)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 14.11111111111111)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:39.086227,"(2.45, 4.9, 3.46)","(15.0, 26.0, 20.0)","(9.0, 18.0, 15.371428571428572)","(9.0, 22.0, 16.833333333333336)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 14.11111111111111)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:40.283523,"(2.45, 4.9, 3.46)","(15.0, 26.0, 20.0)","(9.0, 18.0, 15.371428571428572)","(9.0, 22.0, 16.833333333333336)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 14.11111111111111)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:41.481981,"(2.45, 4.9, 3.46)","(15.0, 26.0, 16.625)","(9.0, 18.0, 15.371428571428572)","(9.0, 22.0, 16.833333333333336)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 14.11111111111111)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:42.627937,"(2.45, 4.9, 3.46)","(15.0, 25.0, 16.25)","(9.0, 18.0, 15.371428571428572)","(9.0, 22.0, 16.833333333333336)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 14.11111111111111)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:43.709907,"(2.45, 4.9, 3.46)","(15.0, 23.0, 18.2)","(9.0, 18.0, 15.371428571428572)","(9.0, 22.0, 16.833333333333336)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 14.11111111111111)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:44.770614,"(2.45, 4.9, 3.46)","(15.0, 23.0, 18.2)","(9.0, 18.0, 15.371428571428572)","(9.0, 22.0, 16.833333333333336)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 14.11111111111111)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:45.914630,"(2.45, 4.9, 3.46)","(15.0, 23.0, 18.2)","(9.0, 18.0, 15.371428571428572)","(9.0, 22.0, 16.833333333333336)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 14.11111111111111)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:47.075328,"(2.45, 4.9, 3.46)","(15.0, 23.0, 18.2)","(9.0, 18.0, 15.371428571428572)","(9.0, 22.0, 16.833333333333336)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 14.11111111111111)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:48.238107,"(2.45, 4.9, 3.46)","(15.0, 23.0, 18.2)","(9.0, 18.0, 15.371428571428572)","(9.0, 22.0, 16.833333333333336)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 14.11111111111111)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:49.371642,"(2.45, 4.9, 3.46)","(15.0, 23.0, 18.2)","(9.0, 18.0, 15.371428571428572)","(9.0, 22.0, 16.833333333333336)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 14.11111111111111)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:50.680697,"(2.45, 4.9, 3.46)","(15.0, 26.0, 16.625)","(9.0, 18.0, 13.4)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 14.11111111111111)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:51.949707,"(2.45, 4.9, 3.46)","(15.0, 26.0, 16.625)","(9.0, 18.0, 13.4)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:53.213092,"(2.45, 4.9, 3.46)","(15.0, 26.0, 16.625)","(9.0, 18.0, 13.4)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:54.495125,"(2.45, 4.9, 3.46)","(15.0, 26.0, 16.625)","(9.0, 18.0, 13.4)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:55.853102,"(2.45, 4.9, 3.46)","(15.0, 26.0, 16.625)","(9.0, 18.0, 12.375)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:57.157157,"(2.45, 4.9, 3.46)","(15.0, 26.0, 16.625)","(9.0, 18.0, 12.88888888888889)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:58.396130,"(2.45, 4.9, 3.46)","(15.0, 26.0, 16.625)","(9.0, 18.0, 13.11111111111111)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:22:59.579261,"(2.45, 4.9, 3.46)","(15.0, 26.0, 16.625)","(9.0, 18.0, 13.11111111111111)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:00.704492,"(2.45, 4.9, 3.46)","(15.0, 26.0, 16.625)","(9.0, 18.0, 13.11111111111111)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:01.837340,"(2.45, 4.9, 3.46)","(15.0, 26.0, 14.545454545454547)","(9.0, 18.0, 13.222222222222221)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:03.019296,"(2.45, 4.9, 3.46)","(15.0, 24.0, 14.0)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:04.214003,"(2.45, 4.9, 3.46)","(15.0, 24.0, 14.0)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:05.396567,"(2.45, 4.9, 3.46)","(15.0, 24.0, 14.0)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:06.584042,"(2.45, 4.9, 3.46)","(15.0, 24.0, 14.0)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:07.824254,"(2.45, 4.9, 3.46)","(15.0, 24.0, 15.875)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:09.000331,"(2.45, 4.9, 3.46)","(15.0, 24.0, 15.875)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:10.166800,"(2.45, 4.9, 3.46)","(15.0, 24.0, 15.875)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:11.271744,"(2.45, 4.9, 3.46)","(15.0, 24.0, 15.875)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:12.412697,"(2.45, 4.9, 3.46)","(15.0, 24.0, 15.875)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:13.756282,"(2.45, 4.9, 3.46)","(15.0, 24.0, 15.875)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:14.991350,"(2.45, 4.9, 3.46)","(15.0, 24.0, 15.875)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:16.223485,"(2.45, 4.9, 3.46)","(15.0, 24.0, 15.875)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:17.676593,"(2.45, 4.9, 3.44)","(15.0, 24.0, 19.9375)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:19.067533,"(2.45, 4.8, 3.44)","(15.0, 24.0, 19.9375)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 16.276923076923076)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:20.244463,"(2.45, 4.8, 3.44)","(15.0, 24.0, 19.9375)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.542857142857143)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.933333333333334)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:21.304263,"(2.45, 4.8, 3.44)","(15.0, 24.0, 19.9375)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.542857142857143)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.3)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:22.361571,"(2.45, 4.8, 3.44)","(15.0, 23.0, 20.42857142857143)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.542857142857143)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 28.833333333333336)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:23.516580,"(2.45, 4.8, 3.44)","(15.0, 22.0, 18.5625)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.542857142857143)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 34.02777777777778)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:24.663332,"(2.45, 4.8, 3.44)","(15.0, 21.0, 19.46153846153846)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.542857142857143)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.2)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:25.711058,"(2.45, 5.1, 3.157142857142857)","(15.0, 21.0, 19.46153846153846)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.542857142857143)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.2)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:26.751950,"(2.45, 4.7, 3.42)","(15.0, 21.0, 19.46153846153846)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.542857142857143)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.2)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:27.850781,"(2.45, 4.7, 3.42)","(15.0, 21.0, 19.46153846153846)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.542857142857143)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 34.638888888888886)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:29.062434,"(2.45, 4.7, 3.42)","(15.0, 21.0, 19.46153846153846)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.542857142857143)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 28.833333333333336)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:30.289541,"(2.45, 4.7, 3.42)","(15.0, 21.0, 19.46153846153846)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.542857142857143)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 34.638888888888886)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:31.517046,"(2.45, 4.7, 3.42)","(15.0, 21.0, 19.46153846153846)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.542857142857143)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 34.638888888888886)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:32.703515,"(2.45, 4.7, 3.42)","(15.0, 21.0, 19.46153846153846)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.542857142857143)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 34.638888888888886)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:33.856080,"(2.45, 4.7, 3.42)","(15.0, 21.0, 19.46153846153846)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 12.350000000000001)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 28.833333333333336)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:34.946885,"(2.45, 4.6, 3.4)","(15.0, 21.0, 19.46153846153846)","(9.0, 18.0, 14.692307692307693)","(9.0, 20.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.2)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:36.046124,"(2.45, 4.6, 3.4)","(15.0, 21.0, 19.46153846153846)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.2)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:37.211738,"(2.45, 4.6, 3.4)","(15.0, 21.0, 19.46153846153846)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.2)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:38.450705,"(2.45, 4.6, 3.4)","(15.0, 21.0, 19.46153846153846)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 40.75)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:39.683849,"(2.45, 4.6, 3.4)","(15.0, 21.0, 19.46153846153846)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.566666666666666)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:40.866839,"(2.45, 4.6, 3.4)","(15.0, 21.0, 18.071428571428573)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.566666666666666)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:42.024674,"(2.45, 4.6, 3.4)","(15.0, 20.0, 18.071428571428573)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 29.566666666666666)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:43.123128,"(2.45, 5.1, 3.157142857142857)","(15.0, 20.0, 16.823529411764707)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.3)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:44.220708,"(2.45, 4.9, 3.2800000000000002)","(15.0, 20.0, 16.823529411764707)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.3)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:45.351274,"(2.45, 4.9, 3.2384615384615385)","(15.0, 20.0, 16.823529411764707)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:46.471770,"(2.45, 4.9, 3.2384615384615385)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:47.669745,"(2.45, 4.9, 3.2384615384615385)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:48.829375,"(2.45, 4.9, 3.2384615384615385)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:50.042100,"(2.45, 4.9, 3.2384615384615385)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:51.224720,"(2.45, 4.8, 3.95)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:52.316069,"(2.45, 4.8, 3.44)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:53.378845,"(2.45, 4.8, 3.44)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:54.384392,"(2.45, 4.8, 3.44)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 17.75)"
05-01-2023 15:23:55.495908,"(2.45, 4.8, 3.44)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:56.601479,"(2.45, 4.8, 3.44)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:57.758372,"(2.45, 4.8, 3.44)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:23:58.981251,"(2.45, 4.8, 3.44)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:24:00.170108,"(2.45, 4.8, 3.44)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:24:01.338831,"(2.45, 4.8, 3.44)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:24:02.493557,"(2.45, 4.8, 3.44)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:24:03.608100,"(2.45, 4.8, 3.44)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:24:04.706876,"(2.45, 4.8, 3.44)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:24:05.763274,"(2.45, 4.8, 3.44)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 21.285714285714285)"
05-01-2023 15:24:06.868837,"(2.45, 4.8, 3.44)","(15.0, 20.0, 15.714285714285715)","(9.0, 18.0, 14.692307692307693)","(9.0, 22.0, 11.833333333333334)","(2.9, 3.2, 2.98625)","(10.0, 19.5, 13.88421052631579)","(18.0, 60.0, 30.666666666666664)","(8.0, 22.0, 21.285714285714285)"
