,Alberio,King Kulafu,Justrollingaround,Charlotte Caslick,Arena Queen,Delight To Watch,Roll Play,Bated Breath
06-01-2023 13:28:25.765163,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 40.0, 32.0)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 15.51)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:26.916690,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 40.0, 32.0)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 15.51)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:28.151404,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 40.0, 32.0)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 15.51)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:29.330978,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 156.42857142857144)","(19.0, 40.0, 32.0)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 15.51)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:30.406225,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 156.42857142857144)","(19.0, 40.0, 32.0)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 15.51)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:31.601347,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 40.0, 32.0)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 15.51)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:32.842723,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 40.0, 32.0)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 15.51)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:34.125674,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 40.0, 32.0)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 15.51)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:35.437900,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 40.0, 32.0)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 15.51)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:36.709016,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 40.0, 32.0)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 15.51)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:38.026256,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 40.0, 32.0)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 15.51)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:39.276064,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 40.0, 32.0)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 15.51)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:40.535191,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 40.0, 32.0)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 15.51)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:41.815439,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 40.0, 32.0)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 15.51)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:43.117068,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 40.0, 34.57142857142857)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 15.51)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:44.439639,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 42.0, 43.857142857142854)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 14.883333333333333)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:45.678711,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 55.0, 43.857142857142854)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 14.883333333333333)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:46.911514,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 55.0, 43.857142857142854)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 14.883333333333333)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:48.161330,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 55.0, 43.857142857142854)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 14.883333333333333)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:49.468936,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 55.0, 43.857142857142854)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 14.883333333333333)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:50.824450,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 55.0, 43.857142857142854)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 14.883333333333333)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:52.099285,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 55.0, 43.857142857142854)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:53.413333,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 55.0, 43.857142857142854)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:54.655441,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 55.0, 43.857142857142854)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:55.884910,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 55.0, 43.857142857142854)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:57.151725,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 55.0, 43.857142857142854)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:58.392250,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 55.0, 43.857142857142854)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:28:59.625468,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 55.0, 43.857142857142854)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:00.864455,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 65.33333333333334)","(81.0, 170.0, 154.16666666666669)","(19.0, 55.0, 43.857142857142854)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:02.121576,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 66.80000000000001)","(81.0, 170.0, 154.16666666666669)","(19.0, 55.0, 43.857142857142854)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:03.435667,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 66.80000000000001)","(81.0, 170.0, 154.16666666666669)","(19.0, 55.0, 43.857142857142854)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:04.879695,"(1.65, 3.15, 3.0575)","(41.0, 80.0, 66.80000000000001)","(81.0, 170.0, 154.16666666666669)","(19.0, 55.0, 40.285714285714285)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:06.435725,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 66.80000000000001)","(81.0, 170.0, 154.16666666666669)","(19.0, 50.0, 38.857142857142854)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:07.909671,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 66.80000000000001)","(81.0, 170.0, 154.16666666666669)","(19.0, 48.0, 38.857142857142854)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:09.336255,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 48.0, 30.545454545454547)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:10.825716,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 48.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:12.290411,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:13.687007,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:14.891709,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:16.150142,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:17.501161,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 66.80000000000001)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:18.746382,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 68.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:20.042619,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 68.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:21.478181,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 68.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:23.088741,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 68.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:24.689657,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 68.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:26.030951,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:27.367072,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:28.761492,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:30.070758,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:31.385345,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:32.616569,"(1.65, 2.88, 2.804375)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:33.871868,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:35.204568,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:36.597451,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:38.042539,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:39.359997,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 37.42857142857143)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:40.875389,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 34.4)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:44.133331,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 65.33333333333334)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 34.4)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 13.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:45.693758,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 66.80000000000001)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 34.2)","(6.5, 12.5, 11.484615384615385)","(7.0, 16.5, 10.8)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:47.094851,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 66.80000000000001)","(81.0, 170.0, 154.16666666666669)","(19.0, 46.0, 34.2)","(6.5, 12.5, 11.484615384615385)","(7.0, 15.0, 10.55)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:48.552202,"(1.65, 3.15, 2.975882352941176)","(41.0, 80.0, 66.80000000000001)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 34.2)","(6.5, 12.5, 11.484615384615385)","(7.0, 14.5, 10.3)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:49.954666,"(1.65, 3.15, 2.922307692307692)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 34.2)","(6.5, 12.5, 11.484615384615385)","(7.0, 14.0, 12.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:51.363480,"(1.65, 3.15, 2.922307692307692)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 34.2)","(6.5, 12.5, 11.484615384615385)","(7.0, 14.0, 12.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:52.761770,"(1.65, 3.15, 2.922307692307692)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 34.2)","(6.5, 12.5, 11.484615384615385)","(7.0, 14.0, 12.2)","(31.0, 90.0, 82.0)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:54.122885,"(1.65, 3.15, 2.922307692307692)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 34.2)","(6.5, 12.5, 11.484615384615385)","(7.0, 14.0, 12.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:55.438261,"(1.65, 2.88, 2.779166666666667)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 34.2)","(6.5, 12.5, 11.484615384615385)","(7.0, 14.0, 12.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:56.840055,"(1.65, 2.88, 2.779166666666667)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 34.2)","(6.5, 12.5, 11.484615384615385)","(7.0, 14.0, 12.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:58.218247,"(1.65, 2.88, 2.779166666666667)","(41.0, 80.0, 63.5)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 34.2)","(6.5, 12.5, 11.484615384615385)","(7.0, 14.0, 12.2)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:29:59.626720,"(1.65, 2.88, 2.779166666666667)","(41.0, 80.0, 63.5)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 43.19047619047619)","(6.5, 12.5, 11.484615384615385)","(7.0, 14.0, 11.533333333333333)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:30:01.160854,"(1.65, 2.88, 2.779166666666667)","(41.0, 80.0, 63.5)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 31.5)","(6.5, 12.5, 11.484615384615385)","(7.0, 14.0, 10.4)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:30:02.624411,"(1.65, 2.88, 2.779166666666667)","(41.0, 80.0, 63.5)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 31.5)","(6.5, 12.5, 11.484615384615385)","(7.0, 14.0, 10.4)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.7)"
06-01-2023 13:30:04.067989,"(1.65, 2.88, 2.7608333333333333)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 31.5)","(6.5, 12.5, 8.166666666666666)","(7.0, 14.0, 9.333333333333334)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.3, 3.922222222222222)"
06-01-2023 13:30:05.495537,"(1.65, 2.86, 2.66)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 31.5)","(6.5, 12.5, 11.055555555555555)","(7.0, 14.0, 9.333333333333334)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.3, 3.922222222222222)"
06-01-2023 13:30:06.877886,"(1.65, 2.84, 2.66)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 31.5)","(6.5, 12.5, 11.055555555555555)","(7.0, 14.0, 9.333333333333334)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.3, 4.1125)"
06-01-2023 13:30:08.342075,"(1.65, 2.82, 2.7241666666666666)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 31.5)","(6.5, 12.5, 11.055555555555555)","(7.0, 14.0, 9.333333333333334)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.1125)"
06-01-2023 13:30:09.770336,"(1.65, 2.88, 2.751818181818182)","(41.0, 80.0, 63.5)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 31.5)","(6.5, 12.5, 11.055555555555555)","(7.0, 14.0, 9.333333333333334)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.1125)"
06-01-2023 13:30:11.110758,"(1.65, 2.86, 2.752727272727273)","(41.0, 80.0, 63.5)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 31.5)","(6.5, 12.5, 11.055555555555555)","(7.0, 14.0, 9.333333333333334)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.1125)"
06-01-2023 13:30:12.459407,"(1.65, 2.86, 2.7616666666666667)","(41.0, 80.0, 63.5)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 31.5)","(6.5, 12.5, 11.055555555555555)","(7.0, 14.0, 9.333333333333334)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.1125)"
06-01-2023 13:30:13.860333,"(1.65, 2.82, 2.7249999999999996)","(41.0, 80.0, 63.5)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 31.5)","(6.5, 12.5, 11.055555555555555)","(7.0, 14.0, 9.333333333333334)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.1125)"
06-01-2023 13:30:15.258340,"(1.65, 2.82, 2.6883333333333335)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 31.5)","(6.5, 12.5, 11.055555555555555)","(7.0, 14.0, 9.333333333333334)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.1125)"
06-01-2023 13:30:16.600225,"(1.65, 2.78, 2.6883333333333335)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 31.5)","(6.5, 12.5, 11.055555555555555)","(7.0, 14.0, 9.333333333333334)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.1125)"
06-01-2023 13:30:18.028640,"(1.65, 2.78, 2.651666666666667)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 31.5)","(6.5, 12.5, 11.055555555555555)","(7.0, 14.0, 9.333333333333334)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.1125)"
06-01-2023 13:30:19.391981,"(1.65, 2.74, 2.651666666666667)","(41.0, 80.0, 47.0)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 31.5)","(6.5, 12.5, 11.055555555555555)","(7.0, 14.0, 9.333333333333334)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.1125)"
06-01-2023 13:30:20.934820,"(1.65, 2.74, 3.0275)","(41.0, 80.0, 66.80000000000001)","(81.0, 170.0, 154.16666666666669)","(20.0, 46.0, 31.5)","(6.5, 12.5, 11.055555555555555)","(7.0, 14.0, 9.333333333333334)","(31.0, 90.0, 80.66666666666667)","(3.4, 5.2, 4.1125)"
