,Arch Of Titus,Cmon Mate,Clendenning,Decider,Pharoah Magic,Sir Tom,Oakfield Macka,Pudacious,Bubbas Bay,Majeedis,Emphatic Bel,Misty Dreams
15-12-2022 14:30:51.107822,"(8.5, 14.5, 13.45)","(21.0, 46.0, 42.0)","(19.0, 44.0, 31.333333333333332)","(17.0, 30.0, 24.333333333333332)","(5.5, 6.0, 5.76)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.5)","(3.2, 3.6, 3.4781250000000004)","(7.5, 9.6, 9.2)","(17.0, 32.0, 29.8)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:52.634628,"(8.5, 14.5, 13.45)","(21.0, 46.0, 42.0)","(19.0, 42.0, 31.333333333333332)","(17.0, 29.0, 24.333333333333332)","(5.5, 6.0, 5.76)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.25)","(3.2, 3.6, 3.4781250000000004)","(7.5, 9.6, 9.028571428571428)","(17.0, 32.0, 29.8)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:55.319265,"(8.5, 14.5, 13.45)","(21.0, 46.0, 42.0)","(19.0, 42.0, 31.333333333333332)","(17.0, 29.0, 24.333333333333332)","(5.5, 6.0, 5.76)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.25)","(3.2, 3.6, 3.4781250000000004)","(7.5, 9.2, 9.028571428571428)","(17.0, 32.0, 29.8)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:58.611184,"(8.5, 14.5, 13.45)","(21.0, 46.0, 42.0)","(19.0, 42.0, 31.333333333333332)","(17.0, 32.0, 27.0)","(5.5, 6.0, 5.76)","(7.0, 9.8, 9.333333333333334)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.25)","(3.2, 3.6, 3.4781250000000004)","(7.5, 9.2, 8.899999999999999)","(17.0, 32.0, 29.8)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:31:00.664774,"(8.5, 14.5, 13.45)","(21.0, 46.0, 42.0)","(19.0, 42.0, 31.333333333333332)","(17.0, 32.0, 27.0)","(5.5, 6.0, 5.76)","(7.0, 9.6, 9.42)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.25)","(3.2, 3.6, 3.52)","(7.0, 9.4, 8.84)","(17.0, 32.0, 29.8)","(16.0, 27.0, 25.210526315789473)"
15-12-2022 14:31:02.351549,"(8.5, 14.5, 13.45)","(21.0, 46.0, 42.0)","(19.0, 42.0, 31.333333333333332)","(17.0, 32.0, 27.0)","(5.5, 6.0, 5.76)","(7.0, 9.6, 9.42)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.25)","(3.2, 3.6, 3.52)","(7.0, 9.4, 8.84)","(17.0, 32.0, 29.8)","(16.0, 27.0, 25.210526315789473)"
15-12-2022 14:31:04.381113,"(8.5, 14.5, 14.125)","(21.0, 46.0, 42.0)","(19.0, 42.0, 39.27272727272727)","(17.0, 29.0, 28.0)","(5.5, 6.0, 5.76)","(7.0, 9.6, 8.9)","(91.0, 310.0, 196.66666666666666)","(15.0, 20.0, 19.25)","(3.2, 3.45, 3.4475609756097563)","(7.0, 9.4, 8.84)","(17.0, 28.0, 26.2)","(16.0, 27.0, 25.210526315789473)"
15-12-2022 14:31:09.497873,"(8.5, 14.5, 13.5)","(21.0, 46.0, 42.0)","(19.0, 42.0, 34.5)","(17.0, 38.0, 33.333333333333336)","(5.5, 6.0, 5.76)","(7.0, 9.4, 8.9)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.25)","(3.2, 3.45, 3.4375)","(7.0, 9.4, 8.84)","(17.0, 65.0, 51.0)","(16.0, 27.0, 25.210526315789473)"
15-12-2022 14:31:11.611072,"(8.5, 14.5, 13.5)","(21.0, 46.0, 42.0)","(19.0, 42.0, 34.5)","(17.0, 38.0, 33.333333333333336)","(5.5, 6.0, 5.8)","(7.0, 9.4, 9.0)","(91.0, 310.0, 242.0)","(15.0, 20.0, 19.25)","(3.2, 3.45, 3.4375)","(7.0, 9.4, 9.2)","(17.0, 65.0, 23.333333333333332)","(16.0, 27.0, 25.307692307692307)"
15-12-2022 14:31:13.553523,"(8.5, 14.5, 13.5)","(21.0, 46.0, 42.0)","(19.0, 42.0, 34.5)","(17.0, 38.0, 33.333333333333336)","(5.5, 6.2, 5.8)","(7.0, 9.4, 9.10909090909091)","(91.0, 310.0, 242.0)","(15.0, 20.0, 19.25)","(3.2, 3.45, 3.4375)","(7.0, 9.4, 9.2)","(17.0, 28.0, 23.333333333333332)","(16.0, 27.0, 25.307692307692307)"
15-12-2022 14:31:15.554588,"(8.5, 14.5, 13.5)","(21.0, 46.0, 42.0)","(19.0, 42.0, 34.5)","(17.0, 38.0, 33.333333333333336)","(5.5, 6.2, 5.8)","(7.0, 9.4, 9.10909090909091)","(91.0, 310.0, 242.0)","(15.0, 20.0, 19.25)","(3.2, 3.45, 3.4375)","(7.0, 9.4, 9.2)","(17.0, 28.0, 23.333333333333332)","(16.0, 27.0, 25.307692307692307)"
15-12-2022 14:31:17.599863,"(8.5, 14.5, 13.5)","(21.0, 46.0, 42.0)","(19.0, 42.0, 34.5)","(17.0, 38.0, 32.0)","(5.5, 6.2, 5.8)","(7.0, 9.4, 9.10909090909091)","(91.0, 310.0, 242.0)","(15.0, 20.0, 19.25)","(3.2, 3.45, 3.4375)","(7.0, 9.4, 9.2)","(17.0, 28.0, 23.333333333333332)","(16.0, 27.0, 25.307692307692307)"
15-12-2022 14:31:19.852998,"(8.5, 14.5, 13.5)","(21.0, 46.0, 42.0)","(19.0, 42.0, 36.0)","(17.0, 36.0, 26.8)","(5.5, 6.2, 5.8)","(7.0, 9.4, 9.10909090909091)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.25)","(3.2, 3.45, 3.4375)","(7.0, 9.4, 8.714285714285714)","(17.0, 28.0, 25.444444444444443)","(16.0, 27.0, 25.307692307692307)"
15-12-2022 14:31:22.004893,"(8.5, 14.5, 13.5)","(21.0, 46.0, 42.0)","(19.0, 42.0, 36.0)","(17.0, 34.0, 26.8)","(5.5, 6.2, 5.8)","(7.0, 9.4, 9.10909090909091)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.25)","(3.2, 3.45, 3.4377551020408164)","(7.0, 9.4, 8.733333333333334)","(17.0, 27.0, 25.444444444444443)","(16.0, 27.0, 25.307692307692307)"
15-12-2022 14:31:23.852757,"(8.5, 14.5, 13.5)","(21.0, 46.0, 42.0)","(19.0, 42.0, 36.0)","(17.0, 34.0, 26.8)","(5.5, 6.2, 5.8)","(7.0, 9.4, 8.799999999999999)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.333333333333332)","(3.2, 3.45, 3.442528735632184)","(7.0, 9.4, 8.733333333333334)","(17.0, 27.0, 25.444444444444443)","(16.0, 27.0, 25.307692307692307)"
15-12-2022 14:31:25.677128,"(8.5, 14.5, 13.5)","(21.0, 46.0, 42.0)","(19.0, 42.0, 36.0)","(17.0, 34.0, 26.8)","(5.5, 6.2, 5.8)","(7.0, 9.2, 8.799999999999999)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.333333333333332)","(3.2, 3.5, 3.442528735632184)","(7.0, 9.4, 8.733333333333334)","(17.0, 27.0, 25.444444444444443)","(16.0, 27.0, 25.307692307692307)"
15-12-2022 14:31:27.535900,"(8.5, 14.5, 13.5)","(21.0, 46.0, 42.0)","(19.0, 42.0, 32.0)","(17.0, 34.0, 30.4)","(5.5, 6.2, 5.8)","(7.0, 9.2, 8.8)","(91.0, 310.0, 253.33333333333331)","(15.0, 20.0, 19.1)","(3.2, 3.5, 3.442528735632184)","(7.0, 9.4, 8.899999999999999)","(17.0, 27.0, 24.666666666666664)","(16.0, 27.0, 26.01282051282051)"
15-12-2022 14:31:29.330570,"(8.5, 14.5, 13.5)","(21.0, 46.0, 42.0)","(19.0, 42.0, 32.0)","(17.0, 34.0, 30.4)","(5.5, 6.2, 5.8)","(7.0, 9.6, 8.8)","(91.0, 310.0, 253.33333333333331)","(15.0, 20.0, 19.1)","(3.2, 3.5, 3.442528735632184)","(7.0, 9.2, 8.899999999999999)","(17.0, 26.0, 24.666666666666664)","(16.0, 27.0, 22.6)"
15-12-2022 14:31:31.184527,"(8.5, 14.5, 13.5)","(21.0, 46.0, 42.0)","(19.0, 42.0, 32.0)","(17.0, 34.0, 30.4)","(5.5, 6.2, 5.8)","(7.0, 9.6, 8.8)","(91.0, 310.0, 253.33333333333331)","(15.0, 20.0, 19.1)","(3.2, 3.5, 3.442528735632184)","(7.0, 9.2, 8.899999999999999)","(17.0, 26.0, 24.666666666666664)","(16.0, 27.0, 22.6)"
15-12-2022 14:31:33.071634,"(8.5, 14.5, 13.5)","(21.0, 46.0, 42.0)","(19.0, 42.0, 32.0)","(17.0, 34.0, 31.75)","(5.5, 6.2, 5.8)","(7.0, 9.6, 8.8)","(91.0, 310.0, 253.33333333333331)","(15.0, 20.0, 19.1)","(3.2, 3.5, 3.442528735632184)","(7.0, 9.2, 8.899999999999999)","(17.0, 26.0, 24.666666666666664)","(16.0, 27.0, 22.6)"
15-12-2022 14:31:34.953206,"(8.5, 14.5, 13.5)","(21.0, 46.0, 44.833333333333336)","(19.0, 42.0, 38.90909090909091)","(17.0, 34.0, 31.0)","(5.5, 6.2, 5.765217391304348)","(7.0, 9.6, 8.8)","(91.0, 310.0, 253.33333333333331)","(15.0, 20.0, 19.1)","(3.2, 3.5, 3.442528735632184)","(7.0, 9.2, 8.899999999999999)","(17.0, 26.0, 24.5)","(16.0, 27.0, 22.6)"
15-12-2022 14:31:36.781410,"(8.5, 14.5, 13.5)","(21.0, 46.0, 44.833333333333336)","(19.0, 42.0, 38.90909090909091)","(17.0, 34.0, 31.0)","(5.5, 6.2, 5.765217391304348)","(7.0, 9.6, 8.8)","(91.0, 310.0, 253.33333333333331)","(15.0, 20.0, 19.1)","(3.2, 3.5, 3.442528735632184)","(7.0, 9.2, 9.049999999999999)","(17.0, 26.0, 24.5)","(16.0, 27.0, 23.7)"
15-12-2022 14:31:38.474489,"(8.5, 14.5, 13.5)","(21.0, 46.0, 44.833333333333336)","(19.0, 42.0, 36.666666666666664)","(17.0, 34.0, 31.0)","(5.5, 6.2, 5.765217391304348)","(7.0, 9.6, 9.066666666666666)","(91.0, 310.0, 253.33333333333331)","(15.0, 20.0, 19.1)","(3.2, 3.5, 3.442528735632184)","(7.0, 9.2, 9.049999999999999)","(17.0, 26.0, 24.5)","(16.0, 27.0, 23.7)"
15-12-2022 14:31:40.222347,"(8.5, 14.5, 13.5)","(21.0, 46.0, 42.0)","(19.0, 42.0, 35.333333333333336)","(17.0, 34.0, 31.0)","(5.5, 6.2, 5.765217391304348)","(7.0, 9.6, 8.8)","(91.0, 310.0, 253.33333333333331)","(15.0, 20.0, 19.636363636363637)","(3.2, 3.5, 3.442528735632184)","(7.0, 9.2, 9.133333333333333)","(17.0, 26.0, 23.5)","(16.0, 27.0, 24.066666666666666)"
15-12-2022 14:31:42.084429,"(8.5, 14.5, 13.5)","(21.0, 46.0, 42.0)","(19.0, 40.0, 34.0)","(17.0, 34.0, 31.0)","(5.5, 6.2, 5.765217391304348)","(7.0, 9.4, 8.8)","(91.0, 310.0, 253.33333333333331)","(15.0, 20.0, 19.733333333333334)","(3.2, 3.5, 3.442528735632184)","(7.0, 9.4, 9.133333333333333)","(17.0, 26.0, 23.5)","(16.0, 27.0, 24.066666666666666)"
15-12-2022 14:31:43.993032,"(8.5, 14.5, 13.5)","(21.0, 46.0, 42.0)","(19.0, 38.0, 34.0)","(17.0, 34.0, 31.0)","(5.5, 6.2, 5.765217391304348)","(7.0, 9.4, 8.8)","(91.0, 310.0, 253.33333333333331)","(15.0, 20.0, 19.346153846153847)","(3.2, 3.5, 3.442528735632184)","(7.0, 9.4, 9.133333333333333)","(17.0, 26.0, 23.5)","(16.0, 27.0, 24.066666666666666)"
15-12-2022 14:31:46.131334,"(8.5, 14.5, 13.5)","(21.0, 46.0, 42.0)","(19.0, 38.0, 34.0)","(17.0, 34.0, 31.0)","(5.5, 6.2, 5.765217391304348)","(7.0, 9.4, 8.8)","(91.0, 310.0, 253.33333333333331)","(15.0, 19.0, 18.916666666666668)","(3.2, 3.5, 3.442528735632184)","(7.0, 9.4, 9.133333333333333)","(17.0, 25.0, 23.5)","(16.0, 27.0, 24.066666666666666)"
15-12-2022 14:31:47.902958,"(8.5, 14.5, 13.5)","(21.0, 46.0, 43.6)","(19.0, 38.0, 34.0)","(17.0, 34.0, 31.666666666666668)","(5.5, 6.2, 5.765217391304348)","(7.0, 9.4, 8.8)","(91.0, 310.0, 253.33333333333331)","(15.0, 19.0, 18.916666666666668)","(3.2, 3.5, 3.442528735632184)","(7.0, 9.4, 9.133333333333333)","(17.0, 25.0, 23.5)","(16.0, 27.0, 24.066666666666666)"
15-12-2022 14:31:49.524008,"(8.5, 14.5, 13.5)","(21.0, 46.0, 43.6)","(20.0, 38.0, 34.0)","(17.0, 34.0, 34.333333333333336)","(5.5, 6.2, 5.765217391304348)","(7.0, 9.4, 8.8)","(91.0, 310.0, 253.33333333333331)","(15.0, 19.0, 18.916666666666668)","(3.2, 3.5, 3.442528735632184)","(7.0, 9.4, 9.133333333333333)","(17.0, 25.0, 23.5)","(16.0, 27.0, 24.0)"
15-12-2022 14:31:51.107624,"(8.5, 14.5, 13.5)","(21.0, 46.0, 43.6)","(20.0, 38.0, 34.0)","(17.0, 38.0, 33.0)","(5.5, 6.2, 5.765217391304348)","(7.0, 9.4, 9.0)","(91.0, 310.0, 253.33333333333331)","(15.0, 19.0, 18.916666666666668)","(3.2, 3.5, 3.442528735632184)","(7.0, 9.4, 9.133333333333333)","(17.0, 25.0, 23.5)","(16.0, 27.0, 24.0)"
15-12-2022 14:31:52.703492,"(8.5, 14.5, 13.5)","(21.0, 46.0, 43.6)","(20.0, 38.0, 34.0)","(17.0, 36.0, 34.42857142857143)","(5.5, 6.2, 5.765217391304348)","(7.0, 9.4, 8.85)","(91.0, 310.0, 253.33333333333331)","(15.0, 19.0, 20.375)","(3.2, 3.5, 3.4637931034482756)","(7.0, 9.4, 8.82857142857143)","(17.0, 25.0, 24.666666666666668)","(16.0, 27.0, 25.0)"
15-12-2022 14:31:54.277196,"(8.5, 14.5, 13.5)","(21.0, 46.0, 43.6)","(20.0, 38.0, 34.0)","(17.0, 40.0, 34.42857142857143)","(5.5, 6.2, 5.765217391304348)","(7.0, 9.2, 8.85)","(91.0, 310.0, 253.33333333333331)","(15.0, 21.0, 20.375)","(3.2, 3.55, 3.4637931034482756)","(7.0, 9.4, 8.82857142857143)","(17.0, 27.0, 26.0)","(16.0, 26.0, 24.333333333333332)"
15-12-2022 14:31:55.778691,"(8.5, 14.5, 13.5)","(21.0, 46.0, 43.6)","(20.0, 38.0, 34.0)","(17.0, 38.0, 34.333333333333336)","(5.5, 6.2, 5.765217391304348)","(7.0, 9.0, 8.9)","(91.0, 310.0, 260.0)","(15.0, 21.0, 20.375)","(3.2, 3.55, 3.4637931034482756)","(7.0, 9.4, 8.82857142857143)","(17.0, 27.0, 26.0)","(16.0, 26.0, 24.333333333333332)"
15-12-2022 14:31:57.315811,"(8.5, 14.5, 13.5)","(21.0, 46.0, 43.6)","(20.0, 38.0, 34.0)","(17.0, 38.0, 34.333333333333336)","(5.5, 6.2, 5.765217391304348)","(7.0, 9.0, 8.9)","(91.0, 310.0, 260.0)","(15.0, 21.0, 20.375)","(3.2, 3.55, 3.4637931034482756)","(7.0, 9.4, 8.82857142857143)","(17.0, 27.0, 26.0)","(16.0, 26.0, 24.333333333333332)"
15-12-2022 14:31:58.899490,"(8.5, 14.5, 13.5)","(21.0, 46.0, 43.6)","(20.0, 38.0, 34.0)","(17.0, 38.0, 33.0)","(5.5, 6.2, 5.765217391304348)","(7.0, 9.0, 8.533333333333333)","(91.0, 310.0, 260.0)","(15.0, 21.0, 19.25)","(3.2, 3.55, 3.4637931034482756)","(7.0, 9.4, 8.82857142857143)","(17.0, 27.0, 26.0)","(16.0, 26.0, 23.5)"
15-12-2022 14:32:00.500824,"(8.5, 14.5, 14.071428571428571)","(21.0, 46.0, 43.6)","(20.0, 38.0, 28.4)","(17.0, 36.0, 33.0)","(5.5, 6.2, 5.765217391304348)","(7.0, 8.8, 8.3)","(91.0, 310.0, 260.0)","(15.0, 19.5, 19.25)","(3.2, 3.55, 3.439705882352941)","(7.0, 9.4, 8.82857142857143)","(17.0, 27.0, 22.666666666666668)","(16.0, 25.0, 23.5)"
15-12-2022 14:32:02.062074,"(8.5, 14.5, 14.071428571428571)","(21.0, 46.0, 43.6)","(20.0, 38.0, 31.714285714285715)","(17.0, 36.0, 33.0)","(5.5, 6.2, 6.07012987012987)","(7.0, 8.6, 8.3)","(91.0, 310.0, 260.0)","(15.0, 19.5, 19.25)","(3.2, 3.55, 3.439705882352941)","(7.0, 9.4, 8.644444444444444)","(17.0, 26.0, 22.666666666666668)","(16.0, 25.0, 23.5)"
15-12-2022 14:32:04.243065,"(8.5, 14.5, 14.071428571428571)","(21.0, 46.0, 42.0)","(20.0, 36.0, 31.333333333333332)","(17.0, 36.0, 31.666666666666668)","(5.5, 6.2, 6.07012987012987)","(7.0, 8.6, 8.3)","(91.0, 310.0, 260.0)","(15.0, 19.5, 19.25)","(3.2, 3.55, 3.439705882352941)","(7.0, 9.2, 8.644444444444444)","(17.0, 26.0, 22.666666666666668)","(16.0, 25.0, 23.5)"
15-12-2022 14:32:06.126714,"(9.0, 14.5, 12.029411764705882)","(21.0, 46.0, 45.5)","(20.0, 34.0, 30.0)","(17.0, 34.0, 22.166666666666668)","(5.5, 6.2, 6.07012987012987)","(7.0, 8.6, 8.45)","(91.0, 310.0, 283.3333333333333)","(15.0, 19.5, 19.357142857142858)","(3.2, 3.55, 3.414754098360656)","(7.0, 9.2, 8.899999999999999)","(17.0, 26.0, 22.0)","(16.0, 27.0, 21.774193548387096)"
15-12-2022 14:32:07.847787,"(9.0, 13.0, 12.029411764705882)","(21.0, 46.0, 56.142857142857146)","(19.0, 32.0, 30.0)","(17.0, 28.0, 23.714285714285715)","(5.5, 6.2, 6.07012987012987)","(7.0, 8.6, 8.45)","(91.0, 310.0, 283.3333333333333)","(15.0, 19.5, 20.81818181818182)","(3.2, 3.45, 3.414754098360656)","(7.5, 9.2, 8.857142857142856)","(17.0, 26.0, 22.0)","(16.0, 27.0, 23.048780487804876)"
15-12-2022 14:32:09.578261,"(9.0, 13.0, 12.029411764705882)","(21.0, 60.0, 54.6)","(19.0, 32.0, 30.0)","(17.0, 28.0, 24.666666666666668)","(5.5, 6.2, 6.07012987012987)","(7.0, 8.6, 8.218181818181819)","(91.0, 310.0, 283.3333333333333)","(15.0, 21.0, 20.81818181818182)","(3.2, 3.45, 3.414754098360656)","(7.5, 9.2, 8.857142857142856)","(17.0, 29.0, 23.666666666666668)","(16.0, 27.0, 22.344827586206897)"
15-12-2022 14:32:11.305391,"(9.0, 13.0, 11.9)","(21.0, 60.0, 54.6)","(19.0, 32.0, 32.666666666666664)","(17.0, 28.0, 24.666666666666668)","(5.5, 6.2, 6.07012987012987)","(7.0, 9.2, 8.5)","(91.0, 310.0, 283.3333333333333)","(15.0, 21.0, 20.81818181818182)","(3.2, 3.45, 3.414754098360656)","(7.5, 9.2, 8.857142857142856)","(17.0, 28.0, 23.333333333333332)","(16.0, 26.0, 24.5)"
15-12-2022 14:32:13.078374,"(9.0, 13.0, 11.9)","(21.0, 60.0, 54.6)","(19.0, 36.0, 32.666666666666664)","(17.0, 28.0, 24.666666666666668)","(5.5, 6.2, 6.07012987012987)","(7.0, 9.0, 8.5)","(91.0, 310.0, 283.3333333333333)","(15.0, 21.0, 20.81818181818182)","(3.2, 3.45, 3.414754098360656)","(7.5, 9.2, 8.857142857142856)","(17.0, 28.0, 25.2)","(16.0, 26.0, 24.5)"
15-12-2022 14:32:15.021197,"(9.0, 13.0, 11.9)","(21.0, 60.0, 54.6)","(19.0, 36.0, 32.666666666666664)","(17.0, 28.0, 24.666666666666668)","(5.5, 6.2, 6.07012987012987)","(7.0, 9.0, 8.5)","(91.0, 310.0, 283.3333333333333)","(15.0, 21.0, 20.81818181818182)","(3.2, 3.45, 3.4375)","(7.5, 9.2, 8.78)","(17.0, 28.0, 23.333333333333332)","(16.0, 26.0, 24.5)"
15-12-2022 14:32:16.804327,"(9.0, 13.0, 11.9)","(21.0, 60.0, 54.6)","(19.0, 36.0, 31.333333333333332)","(17.0, 28.0, 24.666666666666668)","(5.5, 6.2, 6.07012987012987)","(7.0, 9.0, 8.5)","(91.0, 310.0, 283.3333333333333)","(15.0, 21.0, 20.81818181818182)","(3.2, 3.55, 3.4375)","(7.5, 9.2, 8.78)","(17.0, 28.0, 23.333333333333332)","(16.0, 26.0, 24.2)"
15-12-2022 14:32:18.593721,"(9.0, 13.0, 11.9)","(21.0, 60.0, 54.6)","(19.0, 34.0, 29.0)","(17.0, 28.0, 24.153846153846153)","(5.5, 6.2, 6.07012987012987)","(7.0, 9.0, 8.5)","(91.0, 310.0, 283.3333333333333)","(15.0, 21.0, 20.81818181818182)","(3.2, 3.55, 3.4375)","(7.5, 9.2, 8.899999999999999)","(17.0, 28.0, 22.666666666666668)","(16.0, 26.0, 24.848484848484848)"
15-12-2022 14:32:20.281743,"(9.0, 13.0, 11.9)","(21.0, 60.0, 54.6)","(19.0, 32.0, 29.0)","(17.0, 28.0, 24.153846153846153)","(5.5, 6.2, 6.066666666666666)","(7.0, 8.8, 8.5)","(91.0, 310.0, 283.3333333333333)","(15.0, 21.0, 20.81818181818182)","(3.2, 3.55, 3.4375)","(7.5, 9.2, 8.899999999999999)","(17.0, 26.0, 22.666666666666668)","(16.0, 25.0, 24.848484848484848)"
15-12-2022 14:32:22.051091,"(9.0, 13.0, 11.9)","(21.0, 60.0, 54.6)","(19.0, 32.0, 29.0)","(17.0, 28.0, 24.153846153846153)","(5.5, 6.2, 6.066666666666666)","(7.0, 8.8, 8.5)","(91.0, 310.0, 283.3333333333333)","(15.0, 21.0, 20.81818181818182)","(3.2, 3.55, 3.4375)","(7.5, 9.2, 8.899999999999999)","(17.0, 26.0, 22.666666666666668)","(16.0, 25.0, 23.142857142857142)"
15-12-2022 14:32:23.735042,"(9.0, 13.0, 11.9)","(21.0, 60.0, 54.6)","(19.0, 32.0, 30.0)","(17.0, 28.0, 24.153846153846153)","(5.5, 6.2, 6.066666666666666)","(7.0, 8.8, 8.4)","(91.0, 310.0, 283.3333333333333)","(15.0, 21.0, 20.81818181818182)","(3.2, 3.55, 3.4375)","(7.5, 9.2, 8.899999999999999)","(17.0, 26.0, 22.666666666666668)","(16.0, 24.0, 23.142857142857142)"
15-12-2022 14:32:25.482519,"(9.0, 13.0, 11.9)","(21.0, 60.0, 54.6)","(19.0, 32.0, 30.0)","(17.0, 28.0, 24.153846153846153)","(5.5, 6.2, 5.866666666666666)","(7.0, 8.8, 8.4)","(91.0, 310.0, 283.3333333333333)","(15.0, 21.0, 20.7)","(3.2, 3.55, 3.478)","(7.5, 9.2, 8.899999999999999)","(17.0, 26.0, 24.5)","(16.0, 25.0, 23.4)"
15-12-2022 14:32:27.228851,"(9.0, 13.0, 11.9)","(21.0, 60.0, 54.6)","(19.0, 32.0, 32.666666666666664)","(17.0, 28.0, 24.153846153846153)","(5.5, 6.2, 5.866666666666666)","(7.0, 8.8, 8.381818181818181)","(91.0, 310.0, 283.3333333333333)","(15.0, 21.0, 19.934782608695652)","(3.2, 3.55, 3.439705882352941)","(7.5, 9.2, 8.899999999999999)","(17.0, 26.0, 24.5)","(16.0, 25.0, 23.5)"
15-12-2022 14:32:28.998742,"(9.0, 13.0, 11.9)","(21.0, 60.0, 54.6)","(19.0, 36.0, 31.333333333333332)","(17.0, 28.0, 24.153846153846153)","(5.5, 6.2, 5.866666666666666)","(7.0, 9.2, 8.7)","(91.0, 310.0, 283.3333333333333)","(15.0, 22.0, 20.5)","(3.2, 3.55, 3.439705882352941)","(7.5, 9.2, 8.899999999999999)","(17.0, 26.0, 23.5)","(16.0, 25.0, 23.5)"
15-12-2022 14:32:30.673482,"(9.0, 13.0, 11.9)","(21.0, 60.0, 54.6)","(19.0, 34.0, 29.0)","(18.0, 28.0, 24.153846153846153)","(5.5, 6.2, 5.924137931034482)","(7.0, 9.0, 8.7)","(101.0, 310.0, 283.3333333333333)","(15.0, 21.0, 20.5)","(3.2, 3.55, 3.439705882352941)","(7.5, 9.2, 9.4)","(17.0, 26.0, 23.5)","(16.0, 25.0, 23.5)"
15-12-2022 14:32:32.315749,"(9.0, 13.0, 11.9)","(21.0, 60.0, 52.111111111111114)","(19.0, 32.0, 29.0)","(18.0, 28.0, 24.153846153846153)","(5.5, 6.2, 5.924137931034482)","(7.0, 9.0, 8.381818181818181)","(101.0, 310.0, 283.3333333333333)","(15.0, 21.0, 20.716216216216218)","(3.2, 3.55, 3.439705882352941)","(7.5, 9.8, 9.022222222222222)","(17.0, 26.0, 23.5)","(16.0, 25.0, 23.5)"
15-12-2022 14:32:33.937617,"(9.0, 13.0, 11.9)","(21.0, 55.0, 52.111111111111114)","(19.0, 32.0, 29.0)","(18.0, 28.0, 24.153846153846153)","(5.5, 6.2, 5.924137931034482)","(7.0, 9.2, 8.381818181818181)","(101.0, 310.0, 283.3333333333333)","(15.0, 22.0, 20.716216216216218)","(3.2, 3.55, 3.49)","(7.5, 9.8, 9.022222222222222)","(17.0, 26.0, 23.5)","(16.0, 25.0, 23.5)"
15-12-2022 14:32:35.635346,"(9.0, 13.0, 11.9)","(21.0, 55.0, 52.111111111111114)","(19.0, 32.0, 28.526315789473685)","(18.0, 28.0, 24.153846153846153)","(5.5, 6.2, 5.933333333333334)","(7.0, 9.2, 8.618181818181819)","(101.0, 310.0, 283.3333333333333)","(15.0, 22.0, 20.714285714285715)","(3.2, 3.5, 3.450943396226415)","(7.5, 9.8, 9.2)","(17.0, 26.0, 23.5)","(16.0, 25.0, 22.77777777777778)"
15-12-2022 14:32:37.348176,"(9.0, 13.0, 11.96875)","(21.0, 55.0, 52.111111111111114)","(19.0, 38.0, 31.0)","(18.0, 28.0, 24.153846153846153)","(5.5, 6.2, 5.933333333333334)","(7.0, 9.0, 8.618181818181819)","(101.0, 310.0, 283.3333333333333)","(15.0, 21.0, 20.8)","(3.2, 3.55, 3.450943396226415)","(7.5, 9.6, 9.2)","(17.0, 26.0, 23.5)","(16.0, 25.0, 22.77777777777778)"
15-12-2022 14:32:38.897012,"(9.0, 13.0, 11.96875)","(21.0, 55.0, 52.111111111111114)","(19.0, 36.0, 31.333333333333332)","(18.0, 28.0, 24.153846153846153)","(5.5, 6.2, 5.933333333333334)","(7.0, 9.0, 7.724324324324324)","(101.0, 310.0, 283.3333333333333)","(15.0, 21.0, 22.272727272727273)","(3.2, 3.55, 3.450943396226415)","(7.5, 9.6, 9.3)","(17.0, 26.0, 24.285714285714285)","(16.0, 24.0, 23.0)"
15-12-2022 14:32:40.326974,"(9.0, 13.0, 11.96875)","(21.0, 55.0, 52.111111111111114)","(19.0, 34.0, 31.333333333333332)","(18.0, 28.0, 24.153846153846153)","(5.5, 6.2, 5.933333333333334)","(7.0, 7.8, 8.755555555555556)","(101.0, 310.0, 283.3333333333333)","(15.0, 25.0, 23.75)","(3.2, 3.55, 3.467948717948718)","(7.5, 9.6, 9.3)","(17.0, 26.0, 24.285714285714285)","(16.0, 24.0, 23.0)"
