,Sholto,Capacitor,Pereira,Easy Eddie,Say Some Words,Mean Pop,San Marco
11-01-2023 20:56:30.760345,"(3.5, 4.4, 4.3238095238095235)","(81.0, 260.0, 194.54545454545453)","(5.0, 7.0, 6.739130434782608)","(71.0, 130.0, 128.46153846153845)","(2.8, 3.65, 3.6366666666666667)","(61.0, 100.0, 97.85714285714286)","(2.6, 3.1, 3.095918367346939)"
11-01-2023 20:56:31.687473,"(3.5, 4.4, 4.3238095238095235)","(81.0, 260.0, 194.54545454545453)","(5.0, 7.0, 6.769230769230769)","(71.0, 130.0, 128.46153846153845)","(2.8, 3.65, 3.642857142857143)","(61.0, 100.0, 97.85714285714286)","(2.6, 3.1, 3.095918367346939)"
11-01-2023 20:56:32.651097,"(3.5, 4.4, 4.3238095238095235)","(81.0, 260.0, 194.54545454545453)","(5.0, 7.0, 6.769230769230769)","(71.0, 130.0, 128.46153846153845)","(2.8, 3.65, 3.642857142857143)","(61.0, 100.0, 97.85714285714286)","(2.6, 3.1, 3.095918367346939)"
11-01-2023 20:56:33.604070,"(3.5, 4.4, 4.338461538461538)","(81.0, 260.0, 194.54545454545453)","(5.0, 7.0, 6.751724137931034)","(71.0, 130.0, 128.46153846153845)","(2.8, 3.7, 3.6088235294117648)","(61.0, 100.0, 97.85714285714286)","(2.6, 3.1, 3.095918367346939)"
11-01-2023 20:56:34.649091,"(3.5, 4.4, 4.338461538461538)","(81.0, 260.0, 194.54545454545453)","(5.0, 7.0, 6.741935483870968)","(71.0, 130.0, 128.46153846153845)","(2.8, 3.7, 3.6041666666666665)","(61.0, 100.0, 97.85714285714286)","(2.6, 3.1, 3.083333333333333)"
11-01-2023 20:56:35.677484,"(3.5, 4.5, 4.389473684210526)","(81.0, 260.0, 194.54545454545453)","(5.0, 7.0, 6.741935483870968)","(71.0, 130.0, 128.46153846153845)","(2.8, 3.65, 3.5976190476190473)","(61.0, 100.0, 97.85714285714286)","(2.6, 3.15, 3.083333333333333)"
11-01-2023 20:56:36.680700,"(3.5, 4.5, 4.389473684210526)","(81.0, 260.0, 194.54545454545453)","(5.0, 7.0, 6.741935483870968)","(71.0, 130.0, 128.46153846153845)","(2.8, 3.65, 3.6222222222222222)","(61.0, 100.0, 97.85714285714286)","(2.6, 3.15, 3.083333333333333)"
11-01-2023 20:56:37.693884,"(3.5, 4.4, 4.371428571428572)","(81.0, 260.0, 194.54545454545453)","(5.0, 7.0, 6.741935483870968)","(71.0, 130.0, 128.46153846153845)","(2.8, 3.65, 3.6166666666666667)","(61.0, 100.0, 97.85714285714286)","(2.6, 3.15, 3.083333333333333)"
11-01-2023 20:56:38.671690,"(3.5, 4.4, 4.383333333333334)","(81.0, 260.0, 194.54545454545453)","(5.0, 7.0, 6.741935483870968)","(71.0, 130.0, 128.46153846153845)","(2.8, 3.65, 3.625)","(61.0, 100.0, 97.85714285714286)","(2.6, 3.15, 3.079090909090909)"
11-01-2023 20:56:39.599916,"(3.5, 4.5, 4.333333333333333)","(81.0, 260.0, 194.54545454545453)","(5.0, 7.0, 6.741935483870968)","(71.0, 130.0, 128.46153846153845)","(2.8, 3.65, 3.625)","(61.0, 100.0, 97.85714285714286)","(2.6, 3.15, 3.0764150943396227)"
11-01-2023 20:56:40.534008,"(3.5, 4.5, 4.363414634146341)","(81.0, 260.0, 194.54545454545453)","(5.0, 7.0, 6.741935483870968)","(71.0, 130.0, 128.46153846153845)","(2.8, 3.6, 3.5825)","(61.0, 100.0, 97.85714285714286)","(2.6, 3.15, 3.080357142857143)"
11-01-2023 20:56:41.456833,"(3.5, 4.5, 4.3808510638297875)","(81.0, 260.0, 194.54545454545453)","(5.0, 7.0, 6.741935483870968)","(71.0, 130.0, 128.46153846153845)","(2.8, 3.55, 3.519230769230769)","(61.0, 100.0, 97.85714285714286)","(2.6, 3.15, 3.0850877192982455)"
11-01-2023 20:56:42.419256,"(3.5, 4.5, 4.415151515151515)","(81.0, 260.0, 194.54545454545453)","(5.0, 7.2, 7.029629629629629)","(71.0, 130.0, 128.46153846153845)","(2.8, 3.55, 3.475)","(61.0, 100.0, 97.85714285714286)","(2.6, 3.15, 3.0850877192982455)"
11-01-2023 20:56:43.433784,"(3.5, 4.5, 4.428571428571429)","(81.0, 260.0, 194.54545454545453)","(5.0, 7.2, 6.894117647058823)","(71.0, 130.0, 128.46153846153845)","(2.8, 3.55, 3.476923076923077)","(61.0, 100.0, 97.85714285714286)","(2.6, 3.15, 3.0850877192982455)"
11-01-2023 20:56:44.454716,"(3.5, 4.5, 4.4192307692307695)","(81.0, 260.0, 194.54545454545453)","(5.0, 7.2, 6.923076923076923)","(71.0, 130.0, 128.46153846153845)","(2.8, 3.5, 3.4875)","(61.0, 100.0, 97.85714285714286)","(2.6, 3.15, 3.0850877192982455)"
11-01-2023 20:56:45.507348,"(3.5, 4.5, 4.432258064516129)","(81.0, 260.0, 194.54545454545453)","(5.0, 7.2, 6.967741935483871)","(71.0, 130.0, 128.66666666666666)","(2.8, 3.5, 3.4476190476190474)","(61.0, 100.0, 98.125)","(2.6, 3.15, 3.0916666666666663)"
11-01-2023 20:56:46.500365,"(3.5, 4.5, 4.4192307692307695)","(81.0, 260.0, 200.0)","(5.0, 7.2, 6.967741935483871)","(71.0, 130.0, 128.66666666666666)","(2.8, 3.5, 3.4476190476190474)","(61.0, 100.0, 98.125)","(2.6, 3.15, 3.1243243243243244)"
11-01-2023 20:56:47.475938,"(3.5, 4.5, 4.441666666666666)","(81.0, 260.0, 200.0)","(5.0, 7.2, 6.967741935483871)","(71.0, 130.0, 128.66666666666666)","(2.8, 3.5, 3.4476190476190474)","(61.0, 100.0, 98.125)","(2.6, 3.15, 3.1243243243243244)"
11-01-2023 20:56:48.501071,"(3.5, 4.5, 4.441666666666666)","(81.0, 260.0, 208.57142857142858)","(5.0, 7.2, 6.967741935483871)","(71.0, 130.0, 128.66666666666666)","(2.8, 3.5, 3.4705882352941178)","(61.0, 100.0, 98.125)","(2.6, 3.15, 3.1225)"
11-01-2023 20:56:49.465528,"(3.5, 4.5, 4.38)","(81.0, 260.0, 165.71428571428572)","(5.0, 7.2, 6.967741935483871)","(71.0, 130.0, 128.66666666666666)","(2.8, 3.5, 3.458823529411765)","(61.0, 100.0, 98.125)","(2.6, 3.15, 3.1225)"
11-01-2023 20:56:50.335657,"(3.5, 4.5, 4.406666666666666)","(81.0, 260.0, 208.57142857142858)","(5.0, 7.2, 6.967741935483871)","(71.0, 130.0, 128.66666666666666)","(2.8, 3.5, 3.458823529411765)","(61.0, 100.0, 98.125)","(2.6, 3.15, 3.1225)"
11-01-2023 20:56:51.349383,"(3.5, 4.5, 4.406666666666666)","(81.0, 260.0, 194.0)","(5.0, 7.2, 6.967741935483871)","(71.0, 130.0, 128.66666666666666)","(2.8, 3.5, 3.45)","(61.0, 100.0, 98.125)","(2.6, 3.15, 3.1136363636363633)"
11-01-2023 20:56:52.298340,"(3.5, 4.5, 4.406666666666666)","(81.0, 260.0, 213.84615384615384)","(5.0, 7.2, 6.9818181818181815)","(71.0, 130.0, 128.66666666666666)","(2.8, 3.5, 3.4576923076923074)","(61.0, 100.0, 98.54838709677419)","(2.6, 3.15, 3.0692307692307694)"
11-01-2023 20:56:53.302848,"(3.5, 4.6, 4.514285714285714)","(81.0, 260.0, 193.33333333333331)","(5.0, 7.2, 7.161904761904762)","(71.0, 130.0, 129.31034482758622)","(2.8, 3.55, 3.4499999999999997)","(61.0, 100.0, 98.54838709677419)","(2.6, 3.1, 3.0785714285714283)"
11-01-2023 20:56:54.258402,"(3.5, 4.6, 4.5212121212121215)","(81.0, 260.0, 205.0)","(5.0, 7.2, 7.147826086956522)","(71.0, 130.0, 129.31034482758622)","(2.8, 3.55, 3.4499999999999997)","(61.0, 100.0, 98.54838709677419)","(2.6, 3.15, 3.0957142857142856)"
11-01-2023 20:56:55.298911,"(3.5, 4.6, 4.5212121212121215)","(81.0, 260.0, 218.75)","(5.0, 7.2, 7.030769230769231)","(71.0, 130.0, 129.31034482758622)","(2.8, 3.5, 3.4454545454545453)","(61.0, 100.0, 98.54838709677419)","(2.6, 3.15, 3.0957142857142856)"
11-01-2023 20:56:56.322449,"(3.5, 4.6, 4.5625)","(81.0, 260.0, 218.75)","(5.0, 7.2, 7.0777777777777775)","(71.0, 130.0, 129.31034482758622)","(2.8, 3.5, 3.4214285714285717)","(61.0, 100.0, 98.54838709677419)","(2.6, 3.15, 3.0957142857142856)"
11-01-2023 20:56:57.376865,"(3.5, 4.6, 4.583333333333333)","(81.0, 260.0, 218.75)","(5.0, 7.2, 7.030769230769231)","(71.0, 130.0, 129.31034482758622)","(2.8, 3.45, 3.392857142857143)","(61.0, 100.0, 98.54838709677419)","(2.6, 3.15, 3.0957142857142856)"
11-01-2023 20:56:58.353049,"(3.5, 4.6, 4.58695652173913)","(81.0, 260.0, 218.75)","(5.0, 7.2, 7.0777777777777775)","(71.0, 130.0, 129.31034482758622)","(2.8, 3.45, 3.392857142857143)","(61.0, 100.0, 98.54838709677419)","(2.6, 3.15, 3.0957142857142856)"
11-01-2023 20:56:59.276049,"(3.5, 4.6, 4.58695652173913)","(81.0, 260.0, 218.75)","(5.0, 7.2, 7.030769230769231)","(71.0, 130.0, 129.31034482758622)","(2.8, 3.45, 3.392857142857143)","(61.0, 100.0, 99.0)","(2.6, 3.15, 2.9811695906432747)"
11-01-2023 20:57:00.183760,"(3.5, 4.8, 4.78)","(81.0, 260.0, 223.33333333333331)","(5.0, 6.4, 6.016696914700544)","(71.0, 150.0, 147.33333333333331)","(2.8, 3.65, 3.558333333333333)","(61.0, 100.0, 99.0)","(2.6, 3.0, 2.9623121387283238)"
11-01-2023 20:57:01.103303,"(3.5, 5.0, 4.962962962962963)","(81.0, 260.0, 211.11111111111111)","(5.0, 6.2, 6.046153846153846)","(71.0, 150.0, 143.68421052631578)","(2.8, 3.6, 3.5685714285714285)","(61.0, 100.0, 99.0)","(2.6, 3.0, 2.9616969696969697)"
11-01-2023 20:57:02.046896,"(3.5, 5.0, 4.991304347826087)","(91.0, 260.0, 220.0)","(5.0, 6.2, 6.055555555555556)","(71.0, 150.0, 142.94117647058823)","(2.8, 3.65, 3.5636363636363635)","(61.0, 100.0, 99.0)","(2.6, 3.0, 2.9623809523809523)"
11-01-2023 20:57:03.032124,"(3.5, 5.0, 4.992857142857143)","(91.0, 260.0, 220.0)","(5.0, 6.2, 5.903225806451613)","(71.0, 150.0, 142.94117647058823)","(2.8, 3.65, 3.59)","(61.0, 100.0, 99.0)","(2.6, 3.0, 2.966021505376344)"
11-01-2023 20:57:04.062614,"(3.5, 5.0, 4.972972972972973)","(91.0, 260.0, 213.68421052631578)","(5.0, 6.0, 5.92)","(71.0, 150.0, 142.94117647058823)","(2.8, 3.65, 3.6357142857142857)","(61.0, 100.0, 99.0)","(2.6, 3.0, 2.9812857142857143)"
11-01-2023 20:57:05.032122,"(3.6, 5.0, 4.990909090909091)","(91.0, 260.0, 213.68421052631578)","(4.8, 6.0, 5.914285714285715)","(71.0, 150.0, 143.93939393939394)","(2.8, 3.65, 3.6208333333333336)","(61.0, 100.0, 99.48275862068965)","(2.6, 3.0, 2.9831578947368422)"
11-01-2023 20:57:06.120589,"(3.6, 5.1, 5.054545454545455)","(91.0, 260.0, 213.68421052631578)","(4.8, 5.9, 5.45)","(71.0, 150.0, 143.93939393939394)","(2.8, 3.65, 3.6357142857142857)","(61.0, 100.0, 99.48275862068965)","(2.6, 3.0, 3.0764705882352943)"
11-01-2023 20:57:07.140656,"(3.6, 5.1, 5.094117647058823)","(91.0, 260.0, 220.0)","(4.8, 5.7, 5.45)","(71.0, 150.0, 143.93939393939394)","(2.8, 3.65, 3.5999999999999996)","(61.0, 100.0, 99.48275862068965)","(2.6, 3.1, 3.075806451612903)"
11-01-2023 20:57:08.105911,"(3.6, 5.2, 5.13)","(91.0, 260.0, 220.0)","(4.8, 5.5, 5.2155844155844155)","(71.0, 150.0, 143.93939393939394)","(2.8, 3.65, 3.5999999999999996)","(61.0, 100.0, 99.54545454545455)","(2.6, 3.1, 3.0921052631578947)"
11-01-2023 20:57:09.127021,"(3.6, 5.2, 5.1461538461538465)","(91.0, 260.0, 220.0)","(4.8, 5.5, 5.305274725274725)","(71.0, 150.0, 143.93939393939394)","(2.8, 3.65, 3.5999999999999996)","(61.0, 100.0, 99.48275862068965)","(2.6, 3.1, 3.0921052631578947)"
11-01-2023 20:57:10.129993,"(3.6, 5.2, 5.15)","(91.0, 260.0, 220.0)","(4.8, 5.5, 5.303982300884956)","(71.0, 150.0, 144.59459459459458)","(2.8, 3.65, 3.6227272727272726)","(61.0, 100.0, 99.48275862068965)","(2.6, 3.1, 3.0925000000000002)"
11-01-2023 20:57:11.131017,"(3.7, 5.1, 5.064)","(91.0, 260.0, 220.0)","(4.6, 5.6, 5.541176470588235)","(71.0, 150.0, 144.59459459459458)","(2.8, 3.65, 3.6227272727272726)","(61.0, 100.0, 99.48275862068965)","(2.6, 3.1, 3.0814814814814815)"
11-01-2023 20:57:12.140975,"(3.7, 5.0, 4.98)","(91.0, 260.0, 220.0)","(4.6, 5.8, 5.66)","(71.0, 150.0, 144.11764705882354)","(2.8, 3.65, 3.5666666666666664)","(61.0, 100.0, 99.5)","(2.6, 3.1, 3.094)"
11-01-2023 20:57:13.138429,"(3.7, 5.0, 4.9375)","(91.0, 260.0, 220.0)","(4.6, 5.9, 5.790909090909091)","(71.0, 150.0, 144.11764705882354)","(2.8, 3.65, 3.5666666666666664)","(61.0, 100.0, 95.0)","(2.6, 3.1, 3.094)"
11-01-2023 20:57:14.217106,"(3.7, 5.0, 4.92)","(91.0, 260.0, 220.0)","(4.6, 5.9, 5.783333333333333)","(71.0, 150.0, 144.11764705882354)","(2.8, 3.65, 3.5666666666666664)","(61.0, 100.0, 98.75)","(2.6, 3.1, 3.094)"
11-01-2023 20:57:15.194898,"(3.7, 5.0, 4.904761904761905)","(91.0, 260.0, 205.0)","(4.6, 5.9, 5.76875)","(71.0, 150.0, 144.11764705882354)","(2.8, 3.65, 3.5666666666666664)","(61.0, 100.0, 98.75)","(2.6, 3.1, 3.085483870967742)"
11-01-2023 20:57:16.224508,"(3.7, 5.0, 4.88)","(91.0, 260.0, 197.14285714285714)","(4.6, 5.9, 5.78)","(71.0, 150.0, 133.33333333333334)","(2.8, 3.65, 3.6166666666666667)","(61.0, 100.0, 99.44444444444444)","(2.6, 3.15, 3.07)"
11-01-2023 20:57:17.222546,"(3.7, 5.0, 4.935483870967742)","(91.0, 260.0, 167.69230769230768)","(4.6, 5.8, 5.75)","(71.0, 150.0, 144.44444444444446)","(2.8, 3.6, 3.575)","(61.0, 100.0, 99.44444444444444)","(2.6, 3.1, 3.0763157894736843)"
11-01-2023 20:57:18.198027,"(3.7, 5.0, 4.957142857142857)","(91.0, 260.0, 167.69230769230768)","(4.6, 5.9, 5.7250000000000005)","(71.0, 150.0, 143.93939393939394)","(2.8, 3.65, 3.5785714285714283)","(61.0, 100.0, 99.44444444444444)","(2.6, 3.1, 3.0763157894736843)"
11-01-2023 20:57:19.181963,"(3.7, 5.0, 4.957142857142857)","(91.0, 260.0, 167.69230769230768)","(4.6, 5.9, 5.7384615384615385)","(71.0, 150.0, 143.93939393939394)","(2.8, 3.65, 3.5785714285714283)","(61.0, 100.0, 99.58333333333333)","(2.6, 3.1, 3.085)"
11-01-2023 20:57:20.106859,"(3.7, 5.0, 4.969230769230769)","(91.0, 260.0, 191.25)","(4.6, 5.8, 5.751724137931034)","(71.0, 150.0, 141.66666666666666)","(2.8, 3.65, 3.5785714285714283)","(61.0, 100.0, 99.54545454545455)","(2.6, 3.1, 3.095)"
11-01-2023 20:57:21.027958,"(3.7, 5.1, 4.922222222222222)","(91.0, 260.0, 166.92307692307693)","(4.6, 5.8, 5.731034482758621)","(71.0, 150.0, 141.66666666666666)","(2.8, 3.7, 3.6142857142857143)","(61.0, 100.0, 99.76190476190476)","(2.6, 3.1, 3.0475)"
11-01-2023 20:57:21.919207,"(3.7, 5.1, 4.911764705882353)","(91.0, 260.0, 199.5)","(4.6, 5.8, 5.731034482758621)","(71.0, 150.0, 141.66666666666666)","(2.8, 3.65, 3.603846153846154)","(61.0, 100.0, 99.76190476190476)","(2.6, 3.05, 3.0475)"
11-01-2023 20:57:22.835098,"(3.7, 5.1, 4.973469387755102)","(91.0, 260.0, 168.33333333333334)","(4.6, 5.8, 5.7375)","(71.0, 150.0, 141.66666666666666)","(2.8, 3.65, 3.598275862068965)","(61.0, 100.0, 99.76190476190476)","(2.6, 3.05, 3.0487179487179485)"
11-01-2023 20:57:23.833527,"(3.7, 5.1, 4.973469387755102)","(91.0, 260.0, 168.33333333333334)","(4.6, 5.8, 5.7375)","(71.0, 150.0, 141.66666666666666)","(2.8, 3.65, 3.598275862068965)","(61.0, 100.0, 99.76190476190476)","(2.6, 3.05, 3.0487179487179485)"
11-01-2023 20:57:24.821439,"(3.7, 5.1, 4.980769230769231)","(91.0, 260.0, 191.25)","(4.6, 5.8, 5.722222222222222)","(71.0, 150.0, 133.33333333333334)","(2.8, 3.65, 3.5777777777777775)","(61.0, 100.0, 99.76190476190476)","(2.6, 3.05, 3.0487179487179485)"
11-01-2023 20:57:25.822149,"(3.7, 5.1, 4.980769230769231)","(91.0, 260.0, 166.92307692307693)","(4.6, 5.8, 5.722222222222222)","(71.0, 150.0, 133.33333333333334)","(2.8, 3.65, 3.613888888888889)","(61.0, 100.0, 99.76190476190476)","(2.6, 3.05, 3.0487179487179485)"
11-01-2023 20:57:26.761877,"(3.7, 5.1, 4.98936170212766)","(91.0, 260.0, 199.5)","(4.6, 5.8, 5.722222222222222)","(71.0, 150.0, 133.33333333333334)","(2.8, 3.65, 3.588235294117647)","(61.0, 100.0, 99.77272727272727)","(2.6, 3.05, 3.0494117647058823)"
11-01-2023 20:57:27.815952,"(3.7, 5.1, 5.032258064516129)","(91.0, 260.0, 175.3846153846154)","(4.6, 5.8, 5.756)","(71.0, 150.0, 138.46153846153845)","(2.8, 3.6, 3.6081632653061226)","(61.0, 100.0, 99.77272727272727)","(2.6, 3.05, 3.0918604651162793)"
11-01-2023 20:57:28.860172,"(3.7, 5.1, 5.044736842105263)","(91.0, 260.0, 175.3846153846154)","(4.6, 5.8, 5.756)","(71.0, 150.0, 138.46153846153845)","(2.8, 3.7, 3.5948275862068964)","(61.0, 100.0, 99.77272727272727)","(2.6, 3.1, 3.048170731707317)"
11-01-2023 20:57:29.873204,"(3.7, 5.1, 5.044736842105263)","(81.0, 260.0, 168.33333333333334)","(4.6, 5.8, 5.828571428571429)","(71.0, 150.0, 138.46153846153845)","(2.8, 3.65, 3.5861111111111112)","(61.0, 100.0, 99.78260869565217)","(2.6, 3.05, 3.04438202247191)"
11-01-2023 20:57:30.833525,"(3.7, 5.1, 5.044736842105263)","(81.0, 260.0, 168.33333333333334)","(4.6, 5.9, 5.852380952380953)","(71.0, 150.0, 138.46153846153845)","(2.8, 3.6, 3.5861111111111112)","(61.0, 100.0, 99.78260869565217)","(2.6, 3.05, 3.04438202247191)"
11-01-2023 20:57:31.960773,"(3.7, 5.0, 4.927777777777778)","(81.0, 260.0, 168.33333333333334)","(4.6, 6.0, 5.886666666666667)","(71.0, 150.0, 138.46153846153845)","(2.8, 3.65, 3.610526315789474)","(61.0, 100.0, 99.78260869565217)","(2.6, 3.05, 3.1221649484536083)"
11-01-2023 20:57:33.030776,"(3.7, 4.9, 4.8125)","(81.0, 260.0, 175.3846153846154)","(4.6, 6.0, 5.89375)","(71.0, 150.0, 138.46153846153845)","(2.8, 3.65, 3.610526315789474)","(61.0, 100.0, 99.78260869565217)","(2.6, 3.15, 3.0944444444444446)"
11-01-2023 20:57:33.975555,"(3.7, 4.8, 4.780555555555555)","(81.0, 260.0, 168.33333333333334)","(4.6, 6.0, 5.93)","(71.0, 150.0, 138.46153846153845)","(2.8, 3.65, 3.5893939393939394)","(61.0, 120.0, 115.37037037037037)","(2.6, 3.1, 3.0944444444444446)"
11-01-2023 20:57:34.904906,"(3.7, 4.8, 4.7631578947368425)","(81.0, 260.0, 168.33333333333334)","(4.6, 6.0, 5.9363636363636365)","(71.0, 150.0, 138.46153846153845)","(2.8, 3.65, 3.5948275862068964)","(61.0, 120.0, 113.93939393939394)","(2.6, 3.1, 3.0944444444444446)"
11-01-2023 20:57:35.813874,"(3.7, 4.8, 4.7631578947368425)","(81.0, 260.0, 168.33333333333334)","(4.6, 6.0, 5.9363636363636365)","(71.0, 150.0, 138.46153846153845)","(2.8, 3.65, 3.611904761904762)","(61.0, 120.0, 108.39285714285714)","(2.6, 3.1, 3.0944444444444446)"
11-01-2023 20:57:36.718482,"(3.7, 4.8, 4.75)","(81.0, 240.0, 200.0)","(4.6, 6.0, 5.957894736842105)","(71.0, 140.0, 134.54545454545453)","(2.8, 3.65, 3.61)","(61.0, 110.0, 108.39285714285714)","(2.6, 3.1, 3.0944444444444446)"
11-01-2023 20:57:37.654110,"(3.7, 4.8, 4.725)","(81.0, 240.0, 167.27272727272728)","(4.6, 6.2, 5.948387096774194)","(71.0, 140.0, 134.54545454545453)","(2.8, 3.7, 3.6305084745762715)","(61.0, 110.0, 108.5)","(2.6, 3.1, 3.047674418604651)"
11-01-2023 20:57:38.575920,"(3.7, 4.8, 4.74)","(81.0, 240.0, 165.33333333333334)","(4.6, 6.2, 5.97741935483871)","(71.0, 150.0, 141.42857142857142)","(2.8, 3.7, 3.6305084745762715)","(61.0, 110.0, 108.06451612903226)","(2.6, 3.05, 3.0113793103448274)"
11-01-2023 20:57:39.513562,"(3.7, 5.0, 4.957142857142857)","(81.0, 230.0, 177.5)","(4.6, 5.7, 5.544444444444444)","(71.0, 140.0, 128.0)","(2.8, 3.8, 3.685526315789474)","(61.0, 110.0, 108.67647058823529)","(2.6, 3.05, 3.0296610169491522)"
11-01-2023 20:57:40.413404,"(3.7, 5.1, 5.071428571428571)","(81.0, 230.0, 191.8181818181818)","(4.6, 5.7, 5.633333333333334)","(71.0, 140.0, 128.0)","(2.8, 3.7, 3.685526315789474)","(61.0, 110.0, 108.67647058823529)","(2.6, 3.05, 3.022658227848101)"
11-01-2023 20:57:41.370729,"(3.7, 5.2, 5.180645161290323)","(81.0, 230.0, 190.0)","(4.6, 5.7, 5.616666666666667)","(71.0, 140.0, 133.33333333333334)","(2.8, 3.75, 3.6897058823529414)","(61.0, 110.0, 118.86363636363637)","(2.6, 3.05, 2.996)"
11-01-2023 20:57:42.352886,"(3.7, 5.2, 5.1657142857142855)","(81.0, 230.0, 207.5)","(4.6, 5.6, 5.507692307692308)","(71.0, 170.0, 136.66666666666666)","(2.8, 3.7, 3.7018518518518517)","(61.0, 120.0, 116.7741935483871)","(2.6, 3.0, 3.014)"
11-01-2023 20:57:43.325900,"(3.7, 5.1, 5.069444444444445)","(81.0, 230.0, 207.5)","(4.6, 5.6, 5.566666666666666)","(71.0, 160.0, 141.1764705882353)","(2.8, 3.75, 3.725925925925926)","(61.0, 120.0, 116.7741935483871)","(2.6, 3.05, 3.0157142857142856)"
11-01-2023 20:57:44.262651,"(3.7, 5.1, 5.065789473684211)","(81.0, 230.0, 207.5)","(4.6, 5.6, 5.553846153846154)","(71.0, 160.0, 141.1764705882353)","(2.8, 3.75, 3.7127906976744187)","(61.0, 120.0, 116.7741935483871)","(2.6, 3.05, 3.0157142857142856)"
11-01-2023 20:57:45.312404,"(3.7, 5.1, 5.069444444444445)","(81.0, 230.0, 206.0)","(4.6, 5.6, 5.576470588235294)","(71.0, 160.0, 141.1764705882353)","(2.8, 3.75, 3.7484375)","(61.0, 120.0, 116.7741935483871)","(2.6, 3.0, 2.9266666666666667)"
11-01-2023 20:57:46.350972,"(3.7, 5.2, 5.1722222222222225)","(81.0, 230.0, 206.0)","(4.6, 5.6, 5.565714285714286)","(71.0, 160.0, 141.1764705882353)","(2.8, 3.8, 3.7704545454545455)","(61.0, 120.0, 113.75)","(2.6, 2.94, 2.8745454545454545)"
11-01-2023 20:57:47.364819,"(3.7, 5.3, 5.285)","(81.0, 230.0, 206.0)","(4.6, 5.6, 5.542857142857143)","(71.0, 160.0, 142.22222222222223)","(2.8, 3.8, 3.763888888888889)","(61.0, 120.0, 113.75)","(2.6, 2.88, 2.8894915254237286)"
11-01-2023 20:57:48.364454,"(3.7, 5.3, 5.258333333333333)","(91.0, 230.0, 206.0)","(4.6, 5.7, 5.526666666666666)","(71.0, 160.0, 142.22222222222223)","(2.8, 3.75, 3.725)","(61.0, 120.0, 119.0)","(2.6, 2.9, 2.875609756097561)"
11-01-2023 20:57:49.414885,"(3.7, 5.4, 5.371428571428572)","(91.0, 230.0, 208.57142857142856)","(4.6, 5.5, 5.385185185185185)","(71.0, 160.0, 143.52941176470588)","(2.8, 3.85, 3.8053191489361704)","(61.0, 120.0, 119.0)","(2.6, 2.9, 2.875)"
11-01-2023 20:57:50.469105,"(3.7, 5.4, 5.3304347826086955)","(91.0, 230.0, 210.0)","(4.6, 5.4, 5.385185185185185)","(71.0, 160.0, 143.52941176470588)","(2.8, 3.85, 3.814)","(61.0, 120.0, 119.0)","(2.6, 2.9, 2.872)"
11-01-2023 20:57:51.504111,"(3.7, 5.4, 5.32)","(91.0, 230.0, 210.0)","(4.6, 5.4, 5.35)","(71.0, 160.0, 143.52941176470588)","(2.8, 3.85, 3.7956521739130435)","(61.0, 120.0, 118.57142857142857)","(2.6, 2.88, 2.8741379310344826)"
11-01-2023 20:57:52.519250,"(3.7, 5.4, 5.378947368421053)","(91.0, 230.0, 210.0)","(4.6, 5.4, 5.383333333333334)","(71.0, 160.0, 142.22222222222223)","(2.8, 3.85, 3.7956521739130435)","(61.0, 120.0, 118.57142857142857)","(2.6, 2.9, 2.9751401869158878)"
11-01-2023 20:57:53.574457,"(3.7, 5.4, 5.375)","(91.0, 230.0, 210.0)","(4.6, 5.4, 5.3500000000000005)","(71.0, 160.0, 142.22222222222223)","(2.8, 3.85, 3.76875)","(61.0, 120.0, 118.57142857142857)","(2.6, 2.98, 2.94)"
11-01-2023 20:57:54.590388,"(3.8, 5.4, 5.32)","(91.0, 230.0, 210.0)","(4.6, 5.4, 5.3500000000000005)","(81.0, 160.0, 142.22222222222223)","(2.9, 3.8, 3.778)","(61.0, 120.0, 118.57142857142857)","(2.6, 2.96, 2.9355102040816328)"
11-01-2023 20:57:55.592821,"(3.8, 5.4, 5.32)","(91.0, 230.0, 210.0)","(4.6, 5.4, 5.3500000000000005)","(81.0, 160.0, 142.22222222222223)","(2.9, 3.8, 3.7803571428571425)","(61.0, 120.0, 118.57142857142857)","(2.6, 2.96, 2.923076923076923)"
11-01-2023 20:57:56.593836,"(3.8, 5.4, 5.338461538461539)","(91.0, 230.0, 210.0)","(4.6, 5.4, 5.36)","(81.0, 160.0, 142.22222222222223)","(2.9, 3.8, 3.7858974358974358)","(61.0, 120.0, 119.0909090909091)","(2.6, 2.94, 2.95)"
11-01-2023 20:57:57.620433,"(3.8, 5.4, 5.272727272727273)","(91.0, 230.0, 210.0)","(4.6, 5.4, 5.311764705882354)","(81.0, 160.0, 142.22222222222223)","(2.9, 3.85, 3.7858974358974358)","(61.0, 120.0, 119.0909090909091)","(2.6, 2.98, 2.9366666666666665)"
11-01-2023 20:57:58.724847,"(3.8, 5.4, 5.272727272727273)","(91.0, 230.0, 210.0)","(4.6, 5.4, 5.35483870967742)","(81.0, 160.0, 142.22222222222223)","(2.9, 3.85, 3.835245901639344)","(61.0, 120.0, 119.0909090909091)","(2.6, 2.94, 2.9341573033707866)"
