,Fleur Bale,Zodiac Bale,Tiggers Run,Crooked Shadows,Kentucky Giblet,Saint Bogan,Son Of Kimetto,Send It Blue
304,"[datetime.datetime(2022, 11, 28, 14, 11, 14, 279766), 1.9, 2.14]","[datetime.datetime(2022, 11, 28, 14, 11, 14, 279766), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 11, 14, 279766), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 11, 14, 279766), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 14, 279766), 3.3, 4.0]","[datetime.datetime(2022, 11, 28, 14, 11, 14, 279766), 101.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 11, 14, 279766), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 14, 279766), 11.0, 17.5]"
305,"[datetime.datetime(2022, 11, 28, 14, 11, 15, 425097), 1.9, 2.14]","[datetime.datetime(2022, 11, 28, 14, 11, 15, 425097), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 15, 425097), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 11, 15, 425097), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 15, 425097), 3.3, 4.0]","[datetime.datetime(2022, 11, 28, 14, 11, 15, 425097), 101.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 11, 15, 425097), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 15, 425097), 11.0, 17.5]"
306,"[datetime.datetime(2022, 11, 28, 14, 11, 16, 570426), 1.9, 2.14]","[datetime.datetime(2022, 11, 28, 14, 11, 16, 570426), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 16, 570426), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 16, 570426), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 16, 570426), 3.3, 4.0]","[datetime.datetime(2022, 11, 28, 14, 11, 16, 570426), 101.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 11, 16, 570426), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 16, 570426), 11.0, 17.5]"
307,"[datetime.datetime(2022, 11, 28, 14, 11, 17, 778327), 1.9, 2.14]","[datetime.datetime(2022, 11, 28, 14, 11, 17, 778327), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 11, 17, 778327), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 17, 778327), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 17, 778327), 3.3, 4.0]","[datetime.datetime(2022, 11, 28, 14, 11, 17, 778327), 101.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 11, 17, 778327), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 17, 778327), 11.0, 17.5]"
308,"[datetime.datetime(2022, 11, 28, 14, 11, 19, 87010), 1.9, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 19, 87010), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 19, 87010), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 19, 87010), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 19, 87010), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 14, 11, 19, 87010), 101.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 11, 19, 87010), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 11, 19, 87010), 11.0, 17.5]"
309,"[datetime.datetime(2022, 11, 28, 14, 11, 20, 304210), 1.9, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 20, 304210), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 20, 304210), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 20, 304210), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 20, 304210), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 14, 11, 20, 304210), 101.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 11, 20, 304210), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 11, 20, 304210), 11.0, 17.0]"
310,"[datetime.datetime(2022, 11, 28, 14, 11, 21, 508880), 1.9, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 21, 508880), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 21, 508880), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 21, 508880), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 21, 508880), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 14, 11, 21, 508880), 101.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 11, 21, 508880), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 11, 21, 508880), 11.0, 17.0]"
311,"[datetime.datetime(2022, 11, 28, 14, 11, 23, 316448), 1.9, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 23, 316448), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 23, 316448), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 11, 23, 316448), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 23, 316448), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 14, 11, 23, 316448), 101.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 11, 23, 316448), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 11, 23, 316448), 11.0, 17.0]"
312,"[datetime.datetime(2022, 11, 28, 14, 11, 24, 699206), 1.9, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 24, 699206), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 24, 699206), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 11, 24, 699206), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 24, 699206), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 14, 11, 24, 699206), 101.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 11, 24, 699206), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 11, 24, 699206), 11.0, 17.0]"
313,"[datetime.datetime(2022, 11, 28, 14, 11, 25, 888158), 1.9, 2.18]","[datetime.datetime(2022, 11, 28, 14, 11, 25, 888158), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 25, 888158), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 11, 25, 888158), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 25, 888158), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 25, 888158), 101.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 11, 25, 888158), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 25, 888158), 11.0, 17.0]"
314,"[datetime.datetime(2022, 11, 28, 14, 11, 27, 67470), 1.9, 2.18]","[datetime.datetime(2022, 11, 28, 14, 11, 27, 67470), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 27, 67470), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 11, 27, 67470), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 27, 67470), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 27, 67470), 101.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 11, 27, 67470), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 27, 67470), 11.0, 17.0]"
315,"[datetime.datetime(2022, 11, 28, 14, 11, 28, 236228), 1.9, 2.18]","[datetime.datetime(2022, 11, 28, 14, 11, 28, 236228), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 28, 236228), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 11, 28, 236228), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 28, 236228), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 28, 236228), 101.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 11, 28, 236228), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 28, 236228), 11.0, 17.0]"
316,"[datetime.datetime(2022, 11, 28, 14, 11, 29, 409514), 1.9, 2.18]","[datetime.datetime(2022, 11, 28, 14, 11, 29, 409514), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 29, 409514), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 11, 29, 409514), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 29, 409514), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 29, 409514), 101.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 11, 29, 409514), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 29, 409514), 11.0, 17.0]"
317,"[datetime.datetime(2022, 11, 28, 14, 11, 30, 576685), 1.9, 2.18]","[datetime.datetime(2022, 11, 28, 14, 11, 30, 576685), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 30, 576685), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 11, 30, 576685), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 30, 576685), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 30, 576685), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 30, 576685), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 30, 576685), 11.0, 17.0]"
318,"[datetime.datetime(2022, 11, 28, 14, 11, 31, 744045), 1.9, 2.18]","[datetime.datetime(2022, 11, 28, 14, 11, 31, 744045), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 31, 744045), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 11, 31, 744045), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 31, 744045), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 31, 744045), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 31, 744045), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 31, 744045), 11.0, 17.0]"
319,"[datetime.datetime(2022, 11, 28, 14, 11, 32, 910550), 1.9, 2.18]","[datetime.datetime(2022, 11, 28, 14, 11, 32, 910550), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 32, 910550), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 32, 910550), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 32, 910550), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 32, 910550), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 32, 910550), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 32, 910550), 11.0, 17.0]"
320,"[datetime.datetime(2022, 11, 28, 14, 11, 34, 75960), 1.9, 2.18]","[datetime.datetime(2022, 11, 28, 14, 11, 34, 75960), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 34, 75960), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 34, 75960), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 34, 75960), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 34, 75960), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 34, 75960), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 34, 75960), 11.0, 17.0]"
321,"[datetime.datetime(2022, 11, 28, 14, 11, 35, 229661), 1.9, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 35, 229661), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 35, 229661), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 35, 229661), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 35, 229661), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 35, 229661), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 35, 229661), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 35, 229661), 11.0, 17.0]"
322,"[datetime.datetime(2022, 11, 28, 14, 11, 36, 503064), 1.9, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 36, 503064), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 36, 503064), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 36, 503064), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 36, 503064), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 36, 503064), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 36, 503064), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 36, 503064), 11.0, 17.0]"
323,"[datetime.datetime(2022, 11, 28, 14, 11, 37, 713306), 1.9, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 37, 713306), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 11, 37, 713306), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 37, 713306), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 37, 713306), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 37, 713306), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 37, 713306), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 37, 713306), 11.0, 17.0]"
324,"[datetime.datetime(2022, 11, 28, 14, 11, 38, 889173), 1.9, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 38, 889173), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 11, 38, 889173), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 38, 889173), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 38, 889173), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 14, 11, 38, 889173), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 38, 889173), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 11, 38, 889173), 11.0, 17.0]"
325,"[datetime.datetime(2022, 11, 28, 14, 11, 40, 107242), 1.9, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 40, 107242), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 11, 40, 107242), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 40, 107242), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 40, 107242), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 14, 11, 40, 107242), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 40, 107242), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 11, 40, 107242), 11.0, 17.0]"
326,"[datetime.datetime(2022, 11, 28, 14, 11, 41, 243516), 1.9, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 41, 243516), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 11, 41, 243516), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 41, 243516), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 41, 243516), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 14, 11, 41, 243516), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 41, 243516), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 11, 41, 243516), 11.0, 17.0]"
327,"[datetime.datetime(2022, 11, 28, 14, 11, 42, 406686), 1.9, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 42, 406686), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 11, 42, 406686), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 42, 406686), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 42, 406686), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 14, 11, 42, 406686), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 42, 406686), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 11, 42, 406686), 11.0, 17.0]"
328,"[datetime.datetime(2022, 11, 28, 14, 11, 43, 559086), 1.9, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 43, 559086), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 11, 43, 559086), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 43, 559086), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 43, 559086), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 14, 11, 43, 559086), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 43, 559086), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 11, 43, 559086), 11.0, 17.0]"
329,"[datetime.datetime(2022, 11, 28, 14, 11, 44, 719734), 1.9, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 44, 719734), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 11, 44, 719734), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 44, 719734), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 44, 719734), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 14, 11, 44, 719734), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 44, 719734), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 11, 44, 719734), 11.0, 17.0]"
330,"[datetime.datetime(2022, 11, 28, 14, 11, 45, 898981), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 45, 898981), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 11, 45, 898981), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 45, 898981), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 45, 898981), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 14, 11, 45, 898981), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 45, 898981), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 11, 45, 898981), 11.0, 17.0]"
331,"[datetime.datetime(2022, 11, 28, 14, 11, 47, 66279), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 47, 66279), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 11, 47, 66279), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 47, 66279), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 47, 66279), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 47, 66279), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 47, 66279), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 11, 47, 66279), 11.0, 17.0]"
332,"[datetime.datetime(2022, 11, 28, 14, 11, 48, 266831), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 48, 266831), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 11, 48, 266831), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 48, 266831), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 48, 266831), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 48, 266831), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 48, 266831), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 11, 48, 266831), 11.0, 17.0]"
333,"[datetime.datetime(2022, 11, 28, 14, 11, 49, 501301), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 49, 501301), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 11, 49, 501301), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 49, 501301), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 49, 501301), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 49, 501301), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 49, 501301), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 11, 49, 501301), 11.0, 17.0]"
334,"[datetime.datetime(2022, 11, 28, 14, 11, 50, 702180), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 50, 702180), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 11, 50, 702180), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 50, 702180), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 50, 702180), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 50, 702180), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 50, 702180), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 11, 50, 702180), 11.0, 17.0]"
335,"[datetime.datetime(2022, 11, 28, 14, 11, 51, 915721), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 51, 915721), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 11, 51, 915721), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 51, 915721), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 51, 915721), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 51, 915721), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 11, 51, 915721), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 11, 51, 915721), 11.0, 17.0]"
336,"[datetime.datetime(2022, 11, 28, 14, 11, 53, 932122), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 53, 932122), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 53, 932122), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 53, 932122), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 53, 932122), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 14, 11, 53, 932122), 101.0, 500.0]","[datetime.datetime(2022, 11, 28, 14, 11, 53, 932122), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 53, 932122), 11.0, 16.5]"
337,"[datetime.datetime(2022, 11, 28, 14, 11, 55, 439355), 1.85, 2.2]","[datetime.datetime(2022, 11, 28, 14, 11, 55, 439355), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 55, 439355), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 55, 439355), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 55, 439355), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 14, 11, 55, 439355), 101.0, 500.0]","[datetime.datetime(2022, 11, 28, 14, 11, 55, 439355), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 55, 439355), 11.0, 17.0]"
338,"[datetime.datetime(2022, 11, 28, 14, 11, 56, 686802), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 56, 686802), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 56, 686802), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 11, 56, 686802), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 56, 686802), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 56, 686802), 101.0, 500.0]","[datetime.datetime(2022, 11, 28, 14, 11, 56, 686802), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 56, 686802), 11.0, 17.0]"
339,"[datetime.datetime(2022, 11, 28, 14, 11, 57, 881491), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 57, 881491), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 11, 57, 881491), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 11, 57, 881491), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 57, 881491), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 57, 881491), 101.0, 500.0]","[datetime.datetime(2022, 11, 28, 14, 11, 57, 881491), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 57, 881491), 11.0, 17.5]"
340,"[datetime.datetime(2022, 11, 28, 14, 11, 59, 35586), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 11, 59, 35586), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 11, 59, 35586), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 11, 59, 35586), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 11, 59, 35586), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 11, 59, 35586), 101.0, 500.0]","[datetime.datetime(2022, 11, 28, 14, 11, 59, 35586), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 11, 59, 35586), 11.0, 17.5]"
341,"[datetime.datetime(2022, 11, 28, 14, 12, 0, 199949), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 12, 0, 199949), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 12, 0, 199949), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 12, 0, 199949), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 12, 0, 199949), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 14, 12, 0, 199949), 101.0, 500.0]","[datetime.datetime(2022, 11, 28, 14, 12, 0, 199949), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 12, 0, 199949), 11.0, 17.0]"
342,"[datetime.datetime(2022, 11, 28, 14, 12, 1, 349976), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 12, 1, 349976), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 14, 12, 1, 349976), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 12, 1, 349976), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 12, 1, 349976), 3.3, 4.0]","[datetime.datetime(2022, 11, 28, 14, 12, 1, 349976), 101.0, 500.0]","[datetime.datetime(2022, 11, 28, 14, 12, 1, 349976), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 12, 1, 349976), 11.0, 17.0]"
343,"[datetime.datetime(2022, 11, 28, 14, 12, 2, 491944), 1.85, 2.14]","[datetime.datetime(2022, 11, 28, 14, 12, 2, 491944), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 14, 12, 2, 491944), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 12, 2, 491944), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 12, 2, 491944), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 14, 12, 2, 491944), 101.0, 500.0]","[datetime.datetime(2022, 11, 28, 14, 12, 2, 491944), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 12, 2, 491944), 11.0, 17.0]"
