,Wonder Brahma,Justadude,Wine Oclock,Bracewell,Ghost Hunter,Nomoretawq,Trogan Prince,Super Bound
911,"[datetime.datetime(2022, 11, 28, 15, 45, 40, 281593), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 45, 40, 281593), 3.0, 3.85]","[datetime.datetime(2022, 11, 28, 15, 45, 40, 281593), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 45, 40, 281593), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 45, 40, 281593), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 45, 40, 281593), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 45, 40, 281593), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 45, 40, 281593), 21.0, 34.0]"
912,"[datetime.datetime(2022, 11, 28, 15, 45, 41, 421316), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 45, 41, 421316), 3.0, 3.85]","[datetime.datetime(2022, 11, 28, 15, 45, 41, 421316), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 45, 41, 421316), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 45, 41, 421316), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 45, 41, 421316), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 45, 41, 421316), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 45, 41, 421316), 21.0, 34.0]"
913,"[datetime.datetime(2022, 11, 28, 15, 45, 42, 557320), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 45, 42, 557320), 3.0, 3.85]","[datetime.datetime(2022, 11, 28, 15, 45, 42, 557320), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 45, 42, 557320), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 45, 42, 557320), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 45, 42, 557320), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 45, 42, 557320), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 45, 42, 557320), 21.0, 34.0]"
914,"[datetime.datetime(2022, 11, 28, 15, 45, 43, 708533), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 45, 43, 708533), 3.0, 3.85]","[datetime.datetime(2022, 11, 28, 15, 45, 43, 708533), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 45, 43, 708533), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 45, 43, 708533), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 45, 43, 708533), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 45, 43, 708533), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 45, 43, 708533), 21.0, 34.0]"
915,"[datetime.datetime(2022, 11, 28, 15, 45, 44, 860794), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 45, 44, 860794), 3.0, 3.85]","[datetime.datetime(2022, 11, 28, 15, 45, 44, 860794), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 45, 44, 860794), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 45, 44, 860794), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 45, 44, 860794), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 45, 44, 860794), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 45, 44, 860794), 21.0, 34.0]"
916,"[datetime.datetime(2022, 11, 28, 15, 45, 46, 37909), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 45, 46, 37909), 3.0, 3.85]","[datetime.datetime(2022, 11, 28, 15, 45, 46, 37909), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 45, 46, 37909), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 45, 46, 37909), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 45, 46, 37909), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 45, 46, 37909), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 45, 46, 37909), 21.0, 34.0]"
917,"[datetime.datetime(2022, 11, 28, 15, 45, 47, 189110), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 45, 47, 189110), 3.0, 3.85]","[datetime.datetime(2022, 11, 28, 15, 45, 47, 189110), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 45, 47, 189110), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 45, 47, 189110), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 45, 47, 189110), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 45, 47, 189110), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 45, 47, 189110), 21.0, 34.0]"
918,"[datetime.datetime(2022, 11, 28, 15, 45, 48, 328154), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 45, 48, 328154), 3.0, 3.85]","[datetime.datetime(2022, 11, 28, 15, 45, 48, 328154), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 45, 48, 328154), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 45, 48, 328154), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 45, 48, 328154), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 45, 48, 328154), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 45, 48, 328154), 21.0, 32.0]"
919,"[datetime.datetime(2022, 11, 28, 15, 45, 49, 457368), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 45, 49, 457368), 3.0, 3.85]","[datetime.datetime(2022, 11, 28, 15, 45, 49, 457368), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 45, 49, 457368), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 45, 49, 457368), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 45, 49, 457368), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 45, 49, 457368), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 45, 49, 457368), 21.0, 30.0]"
920,"[datetime.datetime(2022, 11, 28, 15, 45, 50, 587675), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 45, 50, 587675), 3.0, 3.85]","[datetime.datetime(2022, 11, 28, 15, 45, 50, 587675), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 45, 50, 587675), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 45, 50, 587675), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 45, 50, 587675), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 45, 50, 587675), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 45, 50, 587675), 21.0, 30.0]"
921,"[datetime.datetime(2022, 11, 28, 15, 45, 51, 713451), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 45, 51, 713451), 3.0, 3.85]","[datetime.datetime(2022, 11, 28, 15, 45, 51, 713451), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 45, 51, 713451), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 45, 51, 713451), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 45, 51, 713451), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 45, 51, 713451), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 45, 51, 713451), 21.0, 30.0]"
922,"[datetime.datetime(2022, 11, 28, 15, 45, 52, 847966), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 45, 52, 847966), 3.0, 3.85]","[datetime.datetime(2022, 11, 28, 15, 45, 52, 847966), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 45, 52, 847966), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 45, 52, 847966), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 45, 52, 847966), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 45, 52, 847966), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 45, 52, 847966), 21.0, 30.0]"
923,"[datetime.datetime(2022, 11, 28, 15, 45, 54, 271), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 45, 54, 271), 3.0, 3.85]","[datetime.datetime(2022, 11, 28, 15, 45, 54, 271), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 45, 54, 271), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 45, 54, 271), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 45, 54, 271), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 45, 54, 271), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 45, 54, 271), 21.0, 30.0]"
924,"[datetime.datetime(2022, 11, 28, 15, 45, 55, 128960), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 45, 55, 128960), 3.0, 3.85]","[datetime.datetime(2022, 11, 28, 15, 45, 55, 128960), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 45, 55, 128960), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 45, 55, 128960), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 45, 55, 128960), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 45, 55, 128960), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 45, 55, 128960), 21.0, 30.0]"
925,"[datetime.datetime(2022, 11, 28, 15, 45, 56, 264407), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 45, 56, 264407), 3.0, 3.85]","[datetime.datetime(2022, 11, 28, 15, 45, 56, 264407), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 45, 56, 264407), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 45, 56, 264407), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 45, 56, 264407), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 45, 56, 264407), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 45, 56, 264407), 21.0, 30.0]"
926,"[datetime.datetime(2022, 11, 28, 15, 45, 57, 404253), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 45, 57, 404253), 3.0, 3.85]","[datetime.datetime(2022, 11, 28, 15, 45, 57, 404253), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 45, 57, 404253), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 45, 57, 404253), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 45, 57, 404253), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 45, 57, 404253), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 45, 57, 404253), 21.0, 30.0]"
927,"[datetime.datetime(2022, 11, 28, 15, 45, 58, 541209), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 45, 58, 541209), 3.0, 3.85]","[datetime.datetime(2022, 11, 28, 15, 45, 58, 541209), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 45, 58, 541209), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 45, 58, 541209), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 45, 58, 541209), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 45, 58, 541209), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 45, 58, 541209), 21.0, 30.0]"
928,"[datetime.datetime(2022, 11, 28, 15, 45, 59, 693702), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 45, 59, 693702), 3.0, 3.85]","[datetime.datetime(2022, 11, 28, 15, 45, 59, 693702), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 45, 59, 693702), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 45, 59, 693702), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 45, 59, 693702), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 45, 59, 693702), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 45, 59, 693702), 21.0, 30.0]"
929,"[datetime.datetime(2022, 11, 28, 15, 46, 0, 886132), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 15, 46, 0, 886132), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 15, 46, 0, 886132), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 0, 886132), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 0, 886132), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 0, 886132), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 46, 0, 886132), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 0, 886132), 21.0, 30.0]"
930,"[datetime.datetime(2022, 11, 28, 15, 46, 2, 18024), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 2, 18024), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 15, 46, 2, 18024), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 2, 18024), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 2, 18024), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 2, 18024), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 46, 2, 18024), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 2, 18024), 21.0, 30.0]"
931,"[datetime.datetime(2022, 11, 28, 15, 46, 3, 160248), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 3, 160248), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 15, 46, 3, 160248), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 3, 160248), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 3, 160248), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 3, 160248), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 46, 3, 160248), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 3, 160248), 21.0, 34.0]"
932,"[datetime.datetime(2022, 11, 28, 15, 46, 4, 289635), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 4, 289635), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 15, 46, 4, 289635), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 4, 289635), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 4, 289635), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 4, 289635), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 46, 4, 289635), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 4, 289635), 21.0, 32.0]"
933,"[datetime.datetime(2022, 11, 28, 15, 46, 5, 427159), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 5, 427159), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 15, 46, 5, 427159), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 5, 427159), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 5, 427159), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 5, 427159), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 46, 5, 427159), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 5, 427159), 21.0, 32.0]"
934,"[datetime.datetime(2022, 11, 28, 15, 46, 6, 559306), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 6, 559306), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 15, 46, 6, 559306), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 6, 559306), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 6, 559306), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 6, 559306), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 46, 6, 559306), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 6, 559306), 21.0, 32.0]"
935,"[datetime.datetime(2022, 11, 28, 15, 46, 7, 693930), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 7, 693930), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 15, 46, 7, 693930), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 7, 693930), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 7, 693930), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 7, 693930), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 46, 7, 693930), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 7, 693930), 21.0, 32.0]"
936,"[datetime.datetime(2022, 11, 28, 15, 46, 8, 818783), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 8, 818783), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 15, 46, 8, 818783), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 8, 818783), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 8, 818783), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 8, 818783), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 46, 8, 818783), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 8, 818783), 21.0, 32.0]"
937,"[datetime.datetime(2022, 11, 28, 15, 46, 9, 948838), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 9, 948838), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 15, 46, 9, 948838), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 9, 948838), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 9, 948838), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 9, 948838), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 46, 9, 948838), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 9, 948838), 21.0, 32.0]"
938,"[datetime.datetime(2022, 11, 28, 15, 46, 11, 79530), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 11, 79530), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 15, 46, 11, 79530), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 11, 79530), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 11, 79530), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 11, 79530), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 46, 11, 79530), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 11, 79530), 21.0, 32.0]"
939,"[datetime.datetime(2022, 11, 28, 15, 46, 12, 204329), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 12, 204329), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 15, 46, 12, 204329), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 12, 204329), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 12, 204329), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 12, 204329), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 46, 12, 204329), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 12, 204329), 21.0, 32.0]"
940,"[datetime.datetime(2022, 11, 28, 15, 46, 13, 335875), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 13, 335875), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 15, 46, 13, 335875), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 13, 335875), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 13, 335875), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 13, 335875), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 46, 13, 335875), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 13, 335875), 21.0, 32.0]"
941,"[datetime.datetime(2022, 11, 28, 15, 46, 14, 464277), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 14, 464277), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 15, 46, 14, 464277), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 14, 464277), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 14, 464277), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 14, 464277), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 15, 46, 14, 464277), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 14, 464277), 21.0, 30.0]"
942,"[datetime.datetime(2022, 11, 28, 15, 46, 15, 606201), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 15, 606201), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 15, 46, 15, 606201), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 15, 606201), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 15, 606201), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 15, 606201), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 15, 46, 15, 606201), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 15, 606201), 21.0, 30.0]"
943,"[datetime.datetime(2022, 11, 28, 15, 46, 16, 742674), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 16, 742674), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 15, 46, 16, 742674), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 16, 742674), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 16, 742674), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 16, 742674), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 15, 46, 16, 742674), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 16, 742674), 21.0, 32.0]"
944,"[datetime.datetime(2022, 11, 28, 15, 46, 17, 880641), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 17, 880641), 3.1, 4.0]","[datetime.datetime(2022, 11, 28, 15, 46, 17, 880641), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 17, 880641), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 17, 880641), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 17, 880641), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 15, 46, 17, 880641), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 17, 880641), 21.0, 32.0]"
945,"[datetime.datetime(2022, 11, 28, 15, 46, 19, 15828), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 19, 15828), 3.1, 4.0]","[datetime.datetime(2022, 11, 28, 15, 46, 19, 15828), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 19, 15828), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 19, 15828), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 19, 15828), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 46, 19, 15828), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 19, 15828), 21.0, 32.0]"
946,"[datetime.datetime(2022, 11, 28, 15, 46, 20, 156981), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 20, 156981), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 15, 46, 20, 156981), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 20, 156981), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 20, 156981), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 20, 156981), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 46, 20, 156981), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 20, 156981), 21.0, 32.0]"
947,"[datetime.datetime(2022, 11, 28, 15, 46, 21, 280144), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 21, 280144), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 15, 46, 21, 280144), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 21, 280144), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 21, 280144), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 46, 21, 280144), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 15, 46, 21, 280144), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 21, 280144), 21.0, 30.0]"
948,"[datetime.datetime(2022, 11, 28, 15, 46, 22, 411672), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 22, 411672), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 15, 46, 22, 411672), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 22, 411672), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 22, 411672), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 15, 46, 22, 411672), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 15, 46, 22, 411672), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 22, 411672), 21.0, 30.0]"
949,"[datetime.datetime(2022, 11, 28, 15, 46, 23, 539531), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 23, 539531), 3.0, 3.9]","[datetime.datetime(2022, 11, 28, 15, 46, 23, 539531), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 23, 539531), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 23, 539531), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 15, 46, 23, 539531), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 15, 46, 23, 539531), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 23, 539531), 21.0, 30.0]"
950,"[datetime.datetime(2022, 11, 28, 15, 46, 24, 672012), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 24, 672012), 3.0, 3.9]","[datetime.datetime(2022, 11, 28, 15, 46, 24, 672012), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 24, 672012), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 24, 672012), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 15, 46, 24, 672012), 11.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 24, 672012), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 24, 672012), 21.0, 30.0]"
951,"[datetime.datetime(2022, 11, 28, 15, 46, 25, 798705), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 15, 46, 25, 798705), 3.0, 3.9]","[datetime.datetime(2022, 11, 28, 15, 46, 25, 798705), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 46, 25, 798705), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 46, 25, 798705), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 15, 46, 25, 798705), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 15, 46, 25, 798705), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 46, 25, 798705), 21.0, 32.0]"
