,Born A Diamond,Sketchy Deliver,Toppers The One,Lucky Bundy,Perjury,Hooked On Jack,Stuck In Mud,Cosmologist
14-12-2022 13:05:36.856787,"(8.5, 13.5, 13.227272727272727)","(2.0, 2.68, 2.3912500000000003)","(18.0, 50.0, 36.81818181818181)","(13.0, 19.5, 16.61111111111111)","(3.3, 3.7, 3.6782608695652175)","(21.0, 60.0, 40.0)","(13.0, 27.0, 24.84375)","(10.0, 19.0, 18.282608695652172)"
14-12-2022 13:05:37.918128,"(8.5, 14.0, 13.0)","(2.0, 2.68, 2.375862068965517)","(18.0, 50.0, 27.214285714285715)","(13.0, 19.5, 16.61111111111111)","(3.3, 3.7, 3.6772727272727272)","(21.0, 60.0, 40.0)","(13.0, 27.0, 24.84375)","(10.0, 19.0, 18.282608695652172)"
14-12-2022 13:05:39.399351,"(8.5, 14.0, 12.555555555555555)","(2.0, 2.68, 2.533684210526316)","(19.0, 50.0, 32.27777777777778)","(13.0, 19.5, 16.369565217391305)","(3.3, 3.7, 3.662962962962963)","(21.0, 60.0, 43.230769230769226)","(13.0, 27.0, 23.700000000000003)","(10.0, 19.0, 16.22222222222222)"
14-12-2022 13:05:40.928411,"(8.5, 14.5, 12.925)","(2.0, 2.66, 2.4525925925925924)","(19.0, 50.0, 32.888888888888886)","(13.0, 19.5, 16.369565217391305)","(3.3, 3.7, 3.4653846153846155)","(21.0, 50.0, 37.0)","(13.0, 27.0, 20.4)","(10.0, 19.0, 16.727272727272727)"
14-12-2022 13:05:42.338371,"(8.5, 14.5, 13.210526315789473)","(2.0, 2.66, 2.3563636363636364)","(19.0, 50.0, 27.5)","(13.0, 19.5, 16.40909090909091)","(3.3, 3.65, 3.5884615384615386)","(21.0, 50.0, 39.25)","(13.0, 27.0, 20.285714285714285)","(10.0, 19.0, 17.875)"
14-12-2022 13:05:43.731454,"(8.5, 14.5, 13.210526315789473)","(2.0, 2.64, 2.5740000000000003)","(19.0, 50.0, 36.38095238095238)","(13.0, 19.5, 17.065217391304348)","(3.3, 3.75, 3.6055555555555556)","(21.0, 48.0, 46.5)","(13.0, 26.0, 24.166666666666668)","(10.0, 19.0, 19.0)"
14-12-2022 13:05:44.940355,"(8.5, 14.5, 13.166666666666666)","(2.0, 2.62, 2.5740000000000003)","(19.0, 50.0, 36.38095238095238)","(13.0, 19.5, 17.065217391304348)","(3.3, 3.8, 3.6576923076923076)","(21.0, 50.0, 46.5)","(13.0, 25.0, 24.166666666666668)","(10.0, 20.0, 19.0)"
14-12-2022 13:05:46.149355,"(8.5, 14.5, 13.84375)","(2.0, 2.58, 2.196521739130435)","(19.0, 50.0, 36.25)","(13.0, 19.0, 16.869565217391305)","(3.3, 3.75, 3.6576923076923076)","(21.0, 50.0, 46.5)","(13.0, 25.0, 24.166666666666668)","(10.0, 20.0, 19.57142857142857)"
14-12-2022 13:05:47.608239,"(8.5, 14.5, 13.84375)","(2.0, 2.56, 2.2314285714285718)","(19.0, 50.0, 38.5)","(13.0, 19.0, 16.869565217391305)","(3.3, 3.75, 3.63)","(21.0, 50.0, 41.25)","(13.0, 25.0, 24.166666666666668)","(10.0, 20.0, 19.57142857142857)"
14-12-2022 13:05:48.749363,"(8.5, 14.5, 13.166666666666666)","(1.95, 2.54, 2.2314285714285718)","(19.0, 46.0, 38.5)","(13.0, 19.0, 16.869565217391305)","(3.3, 3.75, 3.6576923076923076)","(21.0, 50.0, 46.36363636363636)","(14.0, 25.0, 24.0)","(11.0, 20.0, 19.0)"
14-12-2022 13:05:49.917907,"(8.5, 14.5, 13.84375)","(1.95, 2.54, 2.2760000000000002)","(19.0, 48.0, 45.55555555555556)","(13.0, 19.0, 16.42105263157895)","(3.3, 3.75, 3.9513274336283186)","(21.0, 50.0, 40.285714285714285)","(14.0, 25.0, 24.11764705882353)","(11.0, 20.0, 19.0)"
14-12-2022 13:05:51.017448,"(8.5, 14.5, 13.84375)","(1.95, 2.54, 2.253846153846154)","(19.0, 48.0, 45.55555555555556)","(13.0, 19.0, 16.42105263157895)","(3.3, 4.0, 3.992021276595745)","(21.0, 46.0, 42.46153846153846)","(14.0, 25.0, 23.59375)","(11.0, 20.0, 19.25)"
14-12-2022 13:05:52.111522,"(8.5, 14.5, 12.685185185185185)","(1.95, 2.52, 2.3600000000000003)","(19.0, 46.0, 43.77777777777778)","(13.0, 19.0, 16.046875)","(3.3, 4.0, 3.9)","(21.0, 48.0, 44.4)","(14.0, 24.0, 23.59375)","(11.0, 20.0, 19.333333333333332)"
14-12-2022 13:05:53.194418,"(8.5, 14.5, 12.166666666666666)","(1.95, 2.5, 2.3133333333333335)","(19.0, 46.0, 43.77777777777778)","(13.0, 19.0, 16.046875)","(3.3, 4.0, 3.933333333333333)","(21.0, 46.0, 44.4)","(14.0, 24.0, 22.8)","(11.0, 20.0, 19.333333333333332)"
14-12-2022 13:05:54.284437,"(8.5, 14.0, 13.0625)","(1.95, 2.5, 2.2666666666666666)","(19.0, 46.0, 40.44444444444444)","(13.0, 19.0, 16.173076923076923)","(3.3, 4.0, 3.98728813559322)","(21.0, 46.0, 44.4)","(14.0, 24.0, 22.8)","(11.0, 20.0, 19.571428571428573)"
14-12-2022 13:05:55.393308,"(8.5, 14.0, 12.382352941176471)","(1.95, 2.48, 2.38)","(20.0, 46.0, 38.38095238095238)","(13.0, 18.5, 16.25)","(3.3, 4.0, 3.987704918032787)","(21.0, 48.0, 38.526315789473685)","(14.0, 24.0, 22.8)","(11.0, 20.0, 19.333333333333332)"
14-12-2022 13:05:56.531088,"(8.5, 14.0, 12.28125)","(1.95, 2.46, 2.25)","(20.0, 46.0, 44.57142857142857)","(13.0, 18.5, 16.25)","(3.3, 4.1, 3.9636363636363634)","(21.0, 48.0, 37.714285714285715)","(14.0, 24.0, 23.454545454545453)","(11.0, 20.0, 18.714285714285715)"
14-12-2022 13:05:58.054994,"(8.5, 14.0, 12.28125)","(1.95, 2.46, 2.270434782608696)","(20.0, 46.0, 39.666666666666664)","(13.0, 18.5, 16.0)","(3.3, 4.1, 3.9285714285714284)","(21.0, 48.0, 42.0)","(14.0, 24.0, 23.454545454545453)","(11.0, 20.0, 18.833333333333332)"
14-12-2022 13:05:59.295188,"(8.5, 14.0, 12.28125)","(1.95, 2.44, 2.270434782608696)","(20.0, 46.0, 39.666666666666664)","(13.0, 18.5, 16.0)","(3.3, 4.1, 3.9285714285714284)","(21.0, 48.0, 42.0)","(14.0, 24.0, 23.7)","(11.0, 20.0, 19.25)"
14-12-2022 13:06:00.517743,"(8.5, 14.0, 12.552631578947368)","(1.95, 2.42, 2.2314285714285713)","(20.0, 44.0, 34.4)","(13.0, 18.0, 16.0)","(3.3, 4.1, 3.8613636363636363)","(21.0, 48.0, 37.714285714285715)","(14.0, 24.0, 23.633333333333333)","(11.0, 20.0, 19.666666666666668)"
14-12-2022 13:06:01.957914,"(8.5, 14.0, 12.4)","(1.95, 2.4, 2.284705882352941)","(20.0, 44.0, 39.63636363636364)","(13.0, 18.0, 16.125)","(3.3, 3.95, 3.841666666666667)","(21.0, 48.0, 38.0)","(14.0, 24.0, 23.633333333333333)","(11.0, 20.0, 19.77777777777778)"
14-12-2022 13:06:03.212059,"(8.5, 13.0, 11.75)","(1.95, 2.28, 2.273333333333333)","(20.0, 44.0, 39.63636363636364)","(13.0, 18.0, 16.4375)","(3.3, 3.95, 3.841666666666667)","(21.0, 48.0, 38.0)","(14.0, 24.0, 23.633333333333333)","(11.0, 20.0, 19.77777777777778)"
14-12-2022 13:06:04.451984,"(8.5, 13.0, 11.152173913043478)","(1.95, 2.4, 2.3378260869565217)","(20.0, 42.0, 38.5)","(13.0, 18.0, 15.934782608695652)","(3.3, 3.95, 4.096511627906977)","(21.0, 48.0, 45.5)","(14.0, 24.0, 23.633333333333333)","(12.0, 20.0, 22.11111111111111)"
14-12-2022 13:06:05.739936,"(8.5, 13.0, 10.96875)","(1.95, 2.4, 2.2887804878048783)","(20.0, 42.0, 37.333333333333336)","(13.0, 17.5, 16.026315789473685)","(3.3, 4.1, 4.244736842105263)","(21.0, 55.0, 45.5)","(14.0, 24.0, 23.684210526315788)","(12.0, 23.0, 21.5)"
14-12-2022 13:06:06.964589,"(8.5, 13.0, 10.96875)","(1.9, 2.4, 2.3088)","(20.0, 42.0, 37.333333333333336)","(13.0, 17.5, 16.75)","(3.3, 4.3, 4.090909090909091)","(21.0, 55.0, 52.285714285714285)","(14.0, 24.0, 23.633333333333333)","(12.0, 23.0, 19.4)"
14-12-2022 13:06:08.201423,"(8.5, 13.0, 10.96875)","(1.9, 2.38, 2.3082608695652174)","(20.0, 42.0, 38.5)","(13.0, 17.0, 16.833333333333332)","(3.3, 4.4, 4.1)","(21.0, 55.0, 53.099999999999994)","(14.0, 24.0, 23.45)","(12.0, 23.0, 20.5)"
14-12-2022 13:06:09.424003,"(8.5, 12.5, 12.0)","(1.9, 2.3, 2.2543478260869563)","(20.0, 42.0, 38.34782608695652)","(13.0, 17.0, 16.833333333333332)","(3.3, 4.2, 4.05)","(21.0, 55.0, 53.099999999999994)","(14.0, 24.0, 23.38888888888889)","(12.0, 22.0, 19.0)"
14-12-2022 13:06:10.640213,"(8.0, 12.5, 12.0)","(1.9, 2.36, 2.294782608695652)","(21.0, 42.0, 38.34782608695652)","(13.0, 17.0, 16.833333333333332)","(3.3, 4.2, 4.05)","(21.0, 55.0, 53.099999999999994)","(14.0, 24.0, 23.694444444444443)","(12.0, 22.0, 19.0)"
14-12-2022 13:06:11.892697,"(8.0, 12.5, 11.833333333333334)","(1.9, 2.34, 2.284)","(21.0, 42.0, 38.34782608695652)","(13.0, 17.0, 16.833333333333332)","(3.3, 4.2, 4.05)","(21.0, 55.0, 53.099999999999994)","(14.0, 24.0, 23.694444444444443)","(12.0, 22.0, 19.0)"
14-12-2022 13:06:13.124815,"(8.0, 12.5, 11.833333333333334)","(1.9, 2.34, 2.284)","(21.0, 42.0, 38.34782608695652)","(13.0, 17.0, 16.833333333333332)","(3.3, 4.2, 4.05)","(21.0, 55.0, 53.099999999999994)","(14.0, 24.0, 23.694444444444443)","(12.0, 22.0, 19.0)"
14-12-2022 13:06:14.317720,"(8.0, 12.5, 11.833333333333334)","(1.9, 2.34, 2.2694117647058825)","(21.0, 42.0, 38.34782608695652)","(13.0, 17.0, 16.833333333333332)","(3.3, 4.2, 3.95)","(26.0, 55.0, 53.27272727272727)","(14.0, 24.0, 23.694444444444443)","(12.0, 22.0, 19.0)"
14-12-2022 13:06:15.734066,"(8.0, 12.5, 12.277777777777779)","(1.9, 2.32, 2.2763636363636364)","(21.0, 42.0, 38.81818181818182)","(13.0, 18.0, 17.0)","(3.3, 4.2, 4.076923076923077)","(26.0, 48.0, 46.8)","(14.0, 24.0, 23.76086956521739)","(12.0, 22.0, 19.0)"
14-12-2022 13:06:16.909662,"(8.0, 12.5, 12.277777777777779)","(1.9, 2.32, 2.2763636363636364)","(21.0, 42.0, 38.81818181818182)","(13.0, 18.0, 16.416666666666668)","(3.3, 4.2, 4.0)","(26.0, 48.0, 46.8)","(14.0, 24.0, 23.666666666666668)","(12.0, 22.0, 20.76923076923077)"
14-12-2022 13:06:18.070699,"(8.0, 12.5, 12.277777777777779)","(1.9, 2.3, 2.2550943396226413)","(21.0, 42.0, 38.81818181818182)","(13.0, 18.0, 16.416666666666668)","(3.3, 4.2, 3.9565217391304346)","(26.0, 48.0, 46.8)","(14.0, 24.0, 23.583333333333336)","(12.0, 22.0, 20.76923076923077)"
14-12-2022 13:06:19.339189,"(8.0, 12.5, 12.277777777777779)","(1.9, 2.3, 2.2514285714285713)","(21.0, 42.0, 38.81818181818182)","(13.0, 18.0, 17.91549295774648)","(3.3, 4.2, 3.9565217391304346)","(26.0, 48.0, 46.8)","(14.0, 24.0, 23.583333333333336)","(12.0, 22.0, 20.76923076923077)"
14-12-2022 13:06:20.496853,"(8.0, 12.5, 12.277777777777779)","(1.9, 2.3, 2.2514285714285713)","(21.0, 42.0, 36.5)","(13.0, 18.0, 17.91549295774648)","(3.3, 4.2, 3.8470588235294114)","(26.0, 48.0, 46.8)","(14.0, 24.0, 23.583333333333336)","(12.0, 22.0, 20.76923076923077)"
14-12-2022 13:06:21.684301,"(8.0, 12.5, 12.277777777777779)","(1.9, 2.3, 2.242962962962963)","(21.0, 42.0, 36.5)","(13.0, 18.0, 17.92753623188406)","(3.3, 4.0, 3.7642857142857142)","(26.0, 48.0, 39.0)","(14.0, 24.0, 23.785714285714285)","(12.0, 22.0, 21.81818181818182)"
14-12-2022 13:06:22.718353,"(8.0, 12.5, 12.277777777777779)","(1.9, 2.3, 2.246896551724138)","(21.0, 38.0, 37.44444444444444)","(13.0, 18.0, 17.92753623188406)","(3.3, 4.0, 3.7642857142857142)","(26.0, 48.0, 39.42857142857143)","(14.0, 24.0, 23.846153846153847)","(12.0, 24.0, 20.441176470588236)"
14-12-2022 13:06:23.839591,"(8.0, 12.5, 12.125)","(1.9, 2.3, 2.242962962962963)","(21.0, 38.0, 37.5)","(13.0, 18.5, 18.142857142857142)","(3.3, 4.0, 3.7642857142857142)","(26.0, 48.0, 42.857142857142854)","(14.0, 24.0, 23.866666666666667)","(12.0, 24.0, 20.63888888888889)"
14-12-2022 13:06:24.954376,"(8.0, 12.5, 12.125)","(1.9, 2.3, 2.242962962962963)","(21.0, 38.0, 37.5)","(13.0, 18.5, 18.13157894736842)","(3.3, 4.0, 3.7750000000000004)","(26.0, 44.0, 42.857142857142854)","(14.0, 24.0, 24.5)","(12.0, 24.0, 21.9375)"
14-12-2022 13:06:26.038385,"(8.0, 13.5, 11.972222222222221)","(1.9, 2.28, 2.2697142857142856)","(21.0, 38.0, 37.5)","(13.0, 18.5, 18.13157894736842)","(3.3, 3.95, 3.73125)","(26.0, 44.0, 42.857142857142854)","(14.0, 25.0, 29.555555555555557)","(12.0, 24.0, 22.071428571428573)"
14-12-2022 13:06:27.146951,"(8.0, 13.5, 12.029411764705882)","(1.9, 2.28, 2.224285714285714)","(21.0, 38.0, 37.5)","(13.0, 18.5, 18.13157894736842)","(3.3, 3.95, 3.73125)","(26.0, 44.0, 42.857142857142854)","(14.0, 30.0, 28.086956521739133)","(12.0, 24.0, 22.071428571428573)"
14-12-2022 13:06:28.443161,"(8.0, 13.5, 12.029411764705882)","(1.9, 2.28, 2.2266666666666666)","(21.0, 38.0, 37.5)","(13.0, 18.5, 18.13157894736842)","(3.3, 3.95, 3.73125)","(26.0, 44.0, 42.857142857142854)","(14.0, 32.0, 28.785714285714285)","(12.0, 24.0, 22.071428571428573)"
14-12-2022 13:06:29.598378,"(8.0, 13.5, 12.346153846153847)","(1.9, 2.28, 2.21625)","(21.0, 38.0, 37.5)","(13.0, 18.5, 17.8302752293578)","(3.3, 3.95, 3.75)","(26.0, 44.0, 42.857142857142854)","(15.0, 32.0, 28.785714285714285)","(13.0, 24.0, 18.166666666666668)"
14-12-2022 13:06:30.830706,"(8.0, 13.5, 12.458333333333334)","(1.9, 2.28, 2.238620689655172)","(21.0, 38.0, 37.5)","(13.0, 17.5, 17.5)","(3.3, 3.95, 3.85)","(26.0, 44.0, 42.857142857142854)","(15.0, 32.0, 29.272727272727273)","(13.0, 20.0, 18.166666666666668)"
14-12-2022 13:06:32.068137,"(8.0, 13.5, 12.363636363636363)","(1.9, 2.28, 2.2466666666666666)","(21.0, 38.0, 37.5)","(13.0, 18.0, 17.5)","(3.3, 3.95, 3.85)","(26.0, 44.0, 42.857142857142854)","(15.0, 32.0, 29.272727272727273)","(13.0, 20.0, 18.166666666666668)"
14-12-2022 13:06:33.224242,"(8.0, 13.5, 11.833333333333334)","(1.9, 2.28, 2.2514285714285713)","(21.0, 38.0, 37.5)","(13.0, 18.0, 16.0)","(3.3, 3.95, 3.81875)","(26.0, 44.0, 42.857142857142854)","(15.0, 32.0, 30.137931034482758)","(13.0, 20.0, 18.166666666666668)"
14-12-2022 13:06:34.366418,"(8.0, 13.5, 12.071428571428571)","(1.9, 2.28, 2.2457894736842103)","(21.0, 38.0, 37.5)","(13.0, 18.0, 16.0)","(3.3, 4.0, 3.853488372093023)","(26.0, 44.0, 42.857142857142854)","(15.0, 32.0, 26.666666666666668)","(13.0, 20.0, 18.24778761061947)"
14-12-2022 13:06:35.561956,"(8.0, 13.5, 12.071428571428571)","(1.9, 2.28, 2.2457894736842103)","(21.0, 38.0, 37.5)","(13.0, 18.0, 16.0)","(3.3, 4.0, 3.853488372093023)","(26.0, 44.0, 42.857142857142854)","(15.0, 32.0, 26.666666666666668)","(13.0, 20.0, 18.24778761061947)"
14-12-2022 13:06:37.221043,"(8.0, 13.5, 12.785714285714285)","(1.9, 2.28, 2.248292682926829)","(21.0, 38.0, 37.5)","(13.0, 18.0, 16.941176470588236)","(3.3, 3.95, 3.746875)","(26.0, 44.0, 42.857142857142854)","(15.0, 32.0, 30.08)","(13.0, 20.0, 19.188524590163933)"
14-12-2022 13:06:38.586784,"(8.0, 13.5, 12.5)","(1.9, 2.24, 2.2557142857142853)","(21.0, 38.0, 37.5)","(13.0, 18.0, 16.75)","(3.3, 3.9, 3.5637417218543046)","(26.0, 44.0, 38.592592592592595)","(15.0, 32.0, 26.75)","(13.0, 20.0, 19.188524590163933)"
14-12-2022 13:06:39.884138,"(8.0, 13.5, 12.5)","(1.9, 2.26, 2.2557142857142853)","(21.0, 38.0, 37.5)","(13.0, 18.0, 16.69047619047619)","(3.3, 3.65, 3.5637417218543046)","(26.0, 46.0, 38.592592592592595)","(15.0, 32.0, 30.105263157894736)","(13.0, 20.0, 19.188524590163933)"
14-12-2022 13:06:41.182572,"(8.0, 13.5, 12.666666666666666)","(1.9, 2.26, 2.253548387096774)","(21.0, 38.0, 37.5)","(13.0, 17.5, 16.75)","(3.4, 3.65, 3.5055350553505535)","(31.0, 46.0, 38.592592592592595)","(16.0, 32.0, 23.41176470588235)","(13.0, 20.0, 19.181818181818183)"
14-12-2022 13:06:42.723057,"(8.5, 13.5, 12.875)","(1.9, 2.26, 2.2914285714285714)","(21.0, 38.0, 37.5)","(13.0, 17.5, 16.75)","(3.4, 3.65, 3.533333333333333)","(31.0, 46.0, 38.592592592592595)","(16.0, 24.0, 23.473684210526315)","(13.0, 20.0, 19.20175438596491)"
14-12-2022 13:06:44.216019,"(8.5, 13.5, 12.875)","(1.9, 2.36, 2.333333333333333)","(21.0, 38.0, 37.5)","(13.0, 17.5, 16.75)","(3.4, 3.6, 3.5428571428571427)","(31.0, 46.0, 38.592592592592595)","(16.0, 24.0, 23.473684210526315)","(13.0, 20.0, 19.20175438596491)"
14-12-2022 13:06:45.631818,"(8.5, 13.5, 12.75)","(1.9, 2.36, 2.3474999999999997)","(21.0, 38.0, 37.5)","(13.0, 17.5, 15.58)","(3.4, 3.6, 3.54)","(31.0, 46.0, 43.0)","(16.0, 24.0, 23.473684210526315)","(13.0, 20.0, 19.208695652173912)"
14-12-2022 13:06:47.237438,"(8.5, 13.5, 12.75)","(1.9, 2.36, 2.395)","(21.0, 38.0, 36.5)","(13.0, 17.5, 15.58)","(3.4, 3.6, 3.4578733766233767)","(31.0, 44.0, 43.0)","(16.0, 24.0, 23.473684210526315)","(13.0, 20.0, 19.107843137254903)"
14-12-2022 13:06:48.549837,"(8.5, 13.5, 12.8125)","(1.9, 2.4, 2.368)","(21.0, 38.0, 37.38461538461539)","(13.0, 17.5, 16.107142857142858)","(3.3, 3.5, 3.456081081081081)","(31.0, 44.0, 39.92857142857143)","(15.0, 24.0, 23.523809523809526)","(13.0, 20.0, 19.107843137254903)"
14-12-2022 13:06:49.948738,"(8.5, 13.5, 12.84)","(1.9, 2.38, 2.368)","(21.0, 38.0, 43.8)","(13.0, 17.0, 15.636363636363637)","(3.3, 3.5, 3.457845744680851)","(31.0, 46.0, 39.6)","(15.0, 24.0, 23.842105263157894)","(13.0, 20.0, 19.11111111111111)"
14-12-2022 13:06:51.185568,"(8.5, 14.0, 13.318181818181818)","(1.9, 2.38, 2.329473684210526)","(21.0, 48.0, 42.90909090909091)","(13.0, 17.0, 15.607142857142858)","(3.3, 3.5, 3.458452722063037)","(31.0, 46.0, 39.26315789473684)","(15.0, 24.0, 23.85)","(13.0, 20.0, 19.11111111111111)"
14-12-2022 13:06:52.582046,"(8.5, 14.0, 13.46)","(1.9, 2.38, 2.3666666666666667)","(21.0, 48.0, 42.57142857142857)","(13.0, 17.0, 15.653846153846153)","(3.3, 3.5, 3.4578717201166183)","(31.0, 46.0, 40.78260869565217)","(15.0, 24.0, 23.894736842105264)","(13.0, 20.0, 19.11111111111111)"
14-12-2022 13:06:53.923002,"(8.5, 14.0, 13.7)","(1.9, 2.38, 2.3666666666666667)","(21.0, 46.0, 40.857142857142854)","(13.0, 17.0, 15.653846153846153)","(3.3, 3.5, 3.413138686131387)","(31.0, 46.0, 40.78260869565217)","(15.0, 24.0, 27.0)","(13.0, 20.0, 19.102040816326532)"
14-12-2022 13:06:55.107173,"(8.5, 14.0, 13.666666666666666)","(1.9, 2.38, 2.3666666666666667)","(21.0, 46.0, 40.857142857142854)","(13.0, 17.0, 14.941176470588236)","(3.3, 3.5, 3.4509881422924904)","(31.0, 46.0, 40.78260869565217)","(15.0, 28.0, 26.333333333333332)","(13.0, 20.0, 18.183673469387756)"
14-12-2022 13:06:56.250844,"(8.5, 14.0, 13.375)","(1.9, 2.4, 2.384444444444444)","(21.0, 46.0, 42.0)","(13.0, 17.0, 14.941176470588236)","(3.3, 3.5, 3.458091286307054)","(31.0, 46.0, 40.78260869565217)","(15.0, 28.0, 26.166666666666668)","(13.0, 20.0, 18.183673469387756)"
14-12-2022 13:06:57.637300,"(8.5, 13.5, 13.375)","(1.9, 2.42, 2.4233333333333333)","(21.0, 46.0, 41.76470588235294)","(13.0, 16.5, 14.944444444444445)","(3.3, 3.5, 3.5989224137931037)","(31.0, 46.0, 40.54545454545455)","(15.0, 28.0, 25.46153846153846)","(13.0, 20.0, 18.5)"
14-12-2022 13:06:58.911905,"(8.5, 13.5, 13.35)","(1.9, 2.44, 2.41)","(21.0, 46.0, 41.76470588235294)","(13.0, 16.5, 14.944444444444445)","(3.3, 3.6, 3.5496753246753245)","(31.0, 46.0, 40.30769230769231)","(15.0, 28.0, 25.727272727272727)","(13.0, 19.0, 18.416666666666668)"
14-12-2022 13:07:00.183789,"(8.5, 13.0, 12.875)","(1.9, 2.44, 2.4309090909090907)","(21.0, 44.0, 41.0)","(13.0, 14.5, 15.130434782608695)","(3.3, 3.55, 3.5966735966735968)","(31.0, 44.0, 40.4)","(15.0, 27.0, 25.263157894736842)","(13.0, 19.0, 18.416666666666668)"
14-12-2022 13:07:01.546547,"(8.5, 13.5, 12.321428571428571)","(1.9, 2.44, 2.4166666666666665)","(21.0, 44.0, 41.0)","(13.0, 16.0, 15.313953488372093)","(3.3, 3.6, 3.595670103092784)","(31.0, 44.0, 40.4)","(15.0, 27.0, 25.35)","(13.0, 19.0, 18.0625)"
14-12-2022 13:07:02.822667,"(8.5, 13.0, 12.285714285714286)","(1.9, 2.44, 2.384444444444444)","(21.0, 44.0, 41.0)","(13.0, 15.5, 14.758064516129032)","(3.3, 3.6, 3.59727463312369)","(31.0, 44.0, 40.4)","(15.0, 27.0, 25.35)","(13.0, 19.0, 18.071428571428573)"
14-12-2022 13:07:04.150864,"(8.5, 13.0, 12.0625)","(1.9, 2.42, 2.384444444444444)","(21.0, 44.0, 41.0)","(13.0, 15.5, 14.758064516129032)","(3.3, 3.6, 3.598826291079812)","(31.0, 44.0, 40.4)","(15.0, 27.0, 25.625)","(13.0, 19.0, 18.40909090909091)"
14-12-2022 13:07:05.482616,"(8.5, 13.0, 12.0625)","(1.9, 2.4, 2.38)","(21.0, 44.0, 41.0)","(13.0, 15.5, 14.023076923076923)","(3.3, 3.6, 3.629090909090909)","(31.0, 44.0, 40.4)","(15.0, 27.0, 25.625)","(13.0, 18.5, 18.41176470588235)"
14-12-2022 13:07:06.653989,"(8.5, 13.0, 12.058823529411764)","(1.95, 2.38, 2.378913043478261)","(21.0, 44.0, 41.0)","(13.0, 15.5, 14.023076923076923)","(3.3, 3.65, 3.629090909090909)","(31.0, 44.0, 40.4)","(17.0, 27.0, 25.625)","(13.0, 18.5, 18.41176470588235)"
14-12-2022 13:07:07.814599,"(8.5, 13.0, 12.464285714285714)","(1.95, 2.42, 2.414285714285714)","(21.0, 44.0, 37.142857142857146)","(13.0, 15.0, 14.1)","(3.3, 3.65, 3.61875)","(31.0, 44.0, 40.45454545454545)","(17.0, 27.0, 25.666666666666668)","(13.0, 18.5, 17.115384615384617)"
14-12-2022 13:07:08.996486,"(8.5, 13.0, 12.338235294117647)","(1.95, 2.44, 2.404444444444444)","(21.0, 44.0, 36.666666666666664)","(13.0, 13.5, 13.117647058823529)","(3.3, 3.65, 3.6359756097560973)","(31.0, 44.0, 40.45454545454545)","(17.0, 27.0, 25.666666666666668)","(13.0, 18.5, 17.681818181818183)"
14-12-2022 13:07:10.197299,"(8.5, 13.0, 12.451219512195122)","(1.95, 2.42, 2.4066666666666667)","(21.0, 44.0, 40.8)","(12.0, 13.5, 13.035714285714286)","(3.3, 3.65, 3.6125)","(31.0, 44.0, 40.45454545454545)","(17.0, 27.0, 25.666666666666668)","(13.0, 18.5, 17.576923076923077)"
14-12-2022 13:07:11.324479,"(8.5, 13.0, 12.267441860465116)","(1.95, 2.4, 2.3493140794223826)","(21.0, 44.0, 38.857142857142854)","(12.0, 13.5, 13.052631578947368)","(3.3, 3.65, 3.6125)","(31.0, 44.0, 40.45454545454545)","(17.0, 27.0, 26.0)","(13.0, 18.5, 17.636363636363637)"
14-12-2022 13:07:12.451487,"(8.5, 13.0, 12.2)","(1.95, 2.36, 2.355)","(21.0, 44.0, 40.8)","(12.0, 13.5, 12.676470588235293)","(3.3, 3.7, 3.7)","(31.0, 44.0, 39.89473684210526)","(17.0, 27.0, 26.11111111111111)","(13.0, 19.0, 18.555555555555557)"
14-12-2022 13:07:13.605701,"(8.5, 13.0, 12.26086956521739)","(1.95, 2.36, 2.3362962962962963)","(21.0, 44.0, 40.8)","(12.0, 13.5, 12.590909090909092)","(3.3, 3.75, 3.720833333333333)","(31.0, 44.0, 39.89473684210526)","(17.0, 27.0, 26.304347826086957)","(13.0, 19.0, 18.11111111111111)"
14-12-2022 13:07:14.778186,"(8.5, 13.0, 12.433333333333334)","(1.95, 2.36, 2.3366666666666664)","(21.0, 44.0, 40.8)","(12.0, 13.5, 12.583333333333334)","(3.3, 3.8, 3.709375)","(31.0, 44.0, 40.1)","(17.0, 27.0, 26.2)","(13.0, 19.0, 18.11111111111111)"
14-12-2022 13:07:15.923289,"(8.5, 13.0, 12.451612903225806)","(1.95, 2.36, 2.3273417721518985)","(21.0, 44.0, 40.8)","(12.0, 13.5, 12.583333333333334)","(3.3, 3.8, 3.6931818181818183)","(31.0, 44.0, 40.1)","(17.0, 27.0, 26.23076923076923)","(13.0, 19.0, 18.11111111111111)"
14-12-2022 13:07:17.091085,"(8.5, 13.0, 12.54054054054054)","(1.95, 2.36, 2.2651162790697676)","(21.0, 44.0, 40.8)","(12.0, 13.5, 12.7)","(3.3, 3.7, 3.7541666666666664)","(31.0, 44.0, 40.1)","(17.0, 27.0, 26.23076923076923)","(13.0, 19.0, 18.794117647058822)"
14-12-2022 13:07:18.202270,"(8.5, 13.0, 12.6875)","(1.95, 2.34, 2.3164285714285713)","(21.0, 44.0, 40.8)","(12.0, 13.5, 12.7)","(3.3, 3.8, 3.7541666666666664)","(31.0, 44.0, 40.1)","(17.0, 27.0, 26.391304347826086)","(13.0, 19.0, 18.975)"
