,Gunther,Our Frankie,All Inn Maggie,Nyssas Girl,Myola Knight,Reel It In,Caribbean Queen,Zambora Jay
450,"[datetime.datetime(2022, 11, 28, 17, 38, 35, 99758), 2.4, 2.64]","[datetime.datetime(2022, 11, 28, 17, 38, 35, 99758), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 38, 35, 99758), 2.9, 3.45]","[datetime.datetime(2022, 11, 28, 17, 38, 35, 99758), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 38, 35, 99758), 51.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 38, 35, 99758), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 38, 35, 99758), 71.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 38, 35, 99758), 3.9, 5.3]"
451,"[datetime.datetime(2022, 11, 28, 17, 38, 36, 412882), 2.4, 2.64]","[datetime.datetime(2022, 11, 28, 17, 38, 36, 412882), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 38, 36, 412882), 2.9, 3.45]","[datetime.datetime(2022, 11, 28, 17, 38, 36, 412882), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 38, 36, 412882), 51.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 38, 36, 412882), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 38, 36, 412882), 71.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 38, 36, 412882), 3.9, 5.3]"
452,"[datetime.datetime(2022, 11, 28, 17, 38, 41, 19468), 2.4, 2.64]","[datetime.datetime(2022, 11, 28, 17, 38, 41, 19468), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 38, 41, 19468), 2.9, 3.45]","[datetime.datetime(2022, 11, 28, 17, 38, 41, 19468), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 38, 41, 19468), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 38, 41, 19468), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 38, 41, 19468), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 38, 41, 19468), 3.9, 5.2]"
453,"[datetime.datetime(2022, 11, 28, 17, 38, 42, 342237), 2.4, 2.62]","[datetime.datetime(2022, 11, 28, 17, 38, 42, 342237), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 17, 38, 42, 342237), 2.9, 3.45]","[datetime.datetime(2022, 11, 28, 17, 38, 42, 342237), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 38, 42, 342237), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 38, 42, 342237), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 38, 42, 342237), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 38, 42, 342237), 3.9, 5.2]"
454,"[datetime.datetime(2022, 11, 28, 17, 38, 44, 146086), 2.4, 2.62]","[datetime.datetime(2022, 11, 28, 17, 38, 44, 146086), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 38, 44, 146086), 2.9, 3.45]","[datetime.datetime(2022, 11, 28, 17, 38, 44, 146086), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 38, 44, 146086), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 38, 44, 146086), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 38, 44, 146086), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 38, 44, 146086), 3.9, 5.0]"
455,"[datetime.datetime(2022, 11, 28, 17, 38, 45, 792414), 2.4, 2.68]","[datetime.datetime(2022, 11, 28, 17, 38, 45, 792414), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 38, 45, 792414), 2.9, 3.45]","[datetime.datetime(2022, 11, 28, 17, 38, 45, 792414), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 38, 45, 792414), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 38, 45, 792414), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 38, 45, 792414), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 38, 45, 792414), 3.9, 5.1]"
456,"[datetime.datetime(2022, 11, 28, 17, 38, 47, 800398), 2.4, 2.74]","[datetime.datetime(2022, 11, 28, 17, 38, 47, 800398), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 38, 47, 800398), 2.9, 3.45]","[datetime.datetime(2022, 11, 28, 17, 38, 47, 800398), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 38, 47, 800398), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 38, 47, 800398), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 38, 47, 800398), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 38, 47, 800398), 3.9, 5.0]"
457,"[datetime.datetime(2022, 11, 28, 17, 38, 49, 111102), 2.4, 2.74]","[datetime.datetime(2022, 11, 28, 17, 38, 49, 111102), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 38, 49, 111102), 2.9, 3.45]","[datetime.datetime(2022, 11, 28, 17, 38, 49, 111102), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 38, 49, 111102), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 38, 49, 111102), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 38, 49, 111102), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 38, 49, 111102), 3.9, 5.0]"
458,"[datetime.datetime(2022, 11, 28, 17, 38, 50, 357465), 2.4, 2.74]","[datetime.datetime(2022, 11, 28, 17, 38, 50, 357465), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 38, 50, 357465), 2.9, 3.45]","[datetime.datetime(2022, 11, 28, 17, 38, 50, 357465), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 38, 50, 357465), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 38, 50, 357465), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 38, 50, 357465), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 38, 50, 357465), 3.9, 5.0]"
459,"[datetime.datetime(2022, 11, 28, 17, 38, 51, 567066), 2.4, 2.74]","[datetime.datetime(2022, 11, 28, 17, 38, 51, 567066), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 38, 51, 567066), 2.9, 3.45]","[datetime.datetime(2022, 11, 28, 17, 38, 51, 567066), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 38, 51, 567066), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 38, 51, 567066), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 38, 51, 567066), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 38, 51, 567066), 3.9, 5.0]"
460,"[datetime.datetime(2022, 11, 28, 17, 38, 53, 69593), 2.4, 2.74]","[datetime.datetime(2022, 11, 28, 17, 38, 53, 69593), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 38, 53, 69593), 2.9, 3.45]","[datetime.datetime(2022, 11, 28, 17, 38, 53, 69593), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 38, 53, 69593), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 38, 53, 69593), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 38, 53, 69593), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 38, 53, 69593), 3.9, 5.0]"
461,"[datetime.datetime(2022, 11, 28, 17, 38, 54, 582911), 2.4, 2.74]","[datetime.datetime(2022, 11, 28, 17, 38, 54, 582911), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 38, 54, 582911), 2.9, 3.45]","[datetime.datetime(2022, 11, 28, 17, 38, 54, 582911), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 38, 54, 582911), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 38, 54, 582911), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 38, 54, 582911), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 38, 54, 582911), 3.9, 5.0]"
462,"[datetime.datetime(2022, 11, 28, 17, 38, 55, 909194), 2.4, 2.72]","[datetime.datetime(2022, 11, 28, 17, 38, 55, 909194), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 17, 38, 55, 909194), 2.9, 3.45]","[datetime.datetime(2022, 11, 28, 17, 38, 55, 909194), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 38, 55, 909194), 61.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 38, 55, 909194), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 38, 55, 909194), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 38, 55, 909194), 3.9, 5.0]"
463,"[datetime.datetime(2022, 11, 28, 17, 38, 57, 330271), 2.4, 2.72]","[datetime.datetime(2022, 11, 28, 17, 38, 57, 330271), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 17, 38, 57, 330271), 2.9, 3.45]","[datetime.datetime(2022, 11, 28, 17, 38, 57, 330271), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 38, 57, 330271), 61.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 38, 57, 330271), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 38, 57, 330271), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 38, 57, 330271), 3.9, 5.0]"
464,"[datetime.datetime(2022, 11, 28, 17, 38, 58, 697515), 2.4, 2.72]","[datetime.datetime(2022, 11, 28, 17, 38, 58, 697515), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 17, 38, 58, 697515), 2.9, 3.45]","[datetime.datetime(2022, 11, 28, 17, 38, 58, 697515), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 38, 58, 697515), 61.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 38, 58, 697515), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 38, 58, 697515), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 38, 58, 697515), 3.9, 5.0]"
465,"[datetime.datetime(2022, 11, 28, 17, 38, 59, 996082), 2.4, 2.72]","[datetime.datetime(2022, 11, 28, 17, 38, 59, 997082), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 17, 38, 59, 997082), 2.9, 3.45]","[datetime.datetime(2022, 11, 28, 17, 38, 59, 997082), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 38, 59, 997082), 61.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 38, 59, 997082), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 38, 59, 997082), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 38, 59, 997082), 3.9, 4.9]"
466,"[datetime.datetime(2022, 11, 28, 17, 39, 1, 328739), 2.4, 2.74]","[datetime.datetime(2022, 11, 28, 17, 39, 1, 328739), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 17, 39, 1, 328739), 2.9, 3.45]","[datetime.datetime(2022, 11, 28, 17, 39, 1, 328739), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 1, 328739), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 1, 328739), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 39, 1, 328739), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 39, 1, 328739), 3.9, 4.9]"
467,"[datetime.datetime(2022, 11, 28, 17, 39, 2, 999053), 2.4, 2.72]","[datetime.datetime(2022, 11, 28, 17, 39, 2, 999053), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 17, 39, 2, 999053), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 17, 39, 2, 999053), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 2, 999053), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 2, 999053), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 39, 2, 999053), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 39, 2, 999053), 3.9, 4.9]"
468,"[datetime.datetime(2022, 11, 28, 17, 39, 4, 348885), 2.4, 2.74]","[datetime.datetime(2022, 11, 28, 17, 39, 4, 348885), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 17, 39, 4, 348885), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 17, 39, 4, 348885), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 4, 348885), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 4, 348885), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 39, 4, 348885), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 39, 4, 348885), 3.9, 4.9]"
469,"[datetime.datetime(2022, 11, 28, 17, 39, 5, 606584), 2.4, 2.72]","[datetime.datetime(2022, 11, 28, 17, 39, 5, 606584), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 39, 5, 606584), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 17, 39, 5, 606584), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 5, 606584), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 5, 606584), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 39, 5, 606584), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 39, 5, 606584), 3.9, 5.0]"
470,"[datetime.datetime(2022, 11, 28, 17, 39, 8, 249065), 2.4, 2.72]","[datetime.datetime(2022, 11, 28, 17, 39, 8, 249065), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 39, 8, 249065), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 17, 39, 8, 249065), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 8, 249065), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 8, 249065), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 39, 8, 249065), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 39, 8, 249065), 3.8, 5.0]"
471,"[datetime.datetime(2022, 11, 28, 17, 39, 9, 639839), 2.4, 2.72]","[datetime.datetime(2022, 11, 28, 17, 39, 9, 639839), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 39, 9, 639839), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 17, 39, 9, 639839), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 9, 639839), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 9, 639839), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 39, 9, 639839), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 39, 9, 639839), 3.8, 5.0]"
472,"[datetime.datetime(2022, 11, 28, 17, 39, 10, 833129), 2.4, 2.78]","[datetime.datetime(2022, 11, 28, 17, 39, 10, 833129), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 39, 10, 833129), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 17, 39, 10, 833129), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 10, 833129), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 10, 833129), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 39, 10, 834128), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 39, 10, 834128), 3.8, 5.0]"
473,"[datetime.datetime(2022, 11, 28, 17, 39, 12, 137329), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 17, 39, 12, 137329), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 39, 12, 137329), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 17, 39, 12, 137329), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 12, 137329), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 12, 137329), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 39, 12, 137329), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 39, 12, 137329), 3.8, 5.0]"
474,"[datetime.datetime(2022, 11, 28, 17, 39, 13, 448222), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 17, 39, 13, 448222), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 39, 13, 448222), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 17, 39, 13, 448222), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 13, 448222), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 13, 448222), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 39, 13, 448222), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 39, 13, 448222), 3.8, 5.0]"
475,"[datetime.datetime(2022, 11, 28, 17, 39, 14, 708472), 2.4, 2.78]","[datetime.datetime(2022, 11, 28, 17, 39, 14, 708472), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 39, 14, 708472), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 17, 39, 14, 708472), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 14, 708472), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 14, 708472), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 39, 14, 708472), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 39, 14, 708472), 3.8, 5.0]"
476,"[datetime.datetime(2022, 11, 28, 17, 39, 16, 162446), 2.4, 2.72]","[datetime.datetime(2022, 11, 28, 17, 39, 16, 162446), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 39, 16, 162446), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 17, 39, 16, 162446), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 16, 162446), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 16, 162446), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 39, 16, 162446), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 39, 16, 162446), 3.8, 5.3]"
477,"[datetime.datetime(2022, 11, 28, 17, 39, 17, 471044), 2.4, 2.72]","[datetime.datetime(2022, 11, 28, 17, 39, 17, 471044), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 39, 17, 471044), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 17, 39, 17, 471044), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 17, 471044), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 17, 471044), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 39, 17, 471044), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 39, 17, 471044), 3.8, 5.3]"
478,"[datetime.datetime(2022, 11, 28, 17, 39, 18, 723832), 2.4, 2.7]","[datetime.datetime(2022, 11, 28, 17, 39, 18, 723832), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 39, 18, 723832), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 17, 39, 18, 723832), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 18, 723832), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 18, 723832), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 39, 18, 723832), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 39, 18, 723832), 3.8, 5.5]"
479,"[datetime.datetime(2022, 11, 28, 17, 39, 20, 235360), 2.4, 2.7]","[datetime.datetime(2022, 11, 28, 17, 39, 20, 235360), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 39, 20, 235360), 2.9, 3.2]","[datetime.datetime(2022, 11, 28, 17, 39, 20, 235360), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 20, 235360), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 20, 235360), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 39, 20, 235360), 81.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 39, 20, 235360), 3.8, 5.5]"
480,"[datetime.datetime(2022, 11, 28, 17, 39, 21, 520474), 2.4, 2.72]","[datetime.datetime(2022, 11, 28, 17, 39, 21, 520474), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 39, 21, 520474), 2.9, 3.2]","[datetime.datetime(2022, 11, 28, 17, 39, 21, 520474), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 21, 520474), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 21, 520474), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 39, 21, 520474), 91.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 39, 21, 520474), 3.9, 5.5]"
481,"[datetime.datetime(2022, 11, 28, 17, 39, 22, 815205), 2.4, 2.72]","[datetime.datetime(2022, 11, 28, 17, 39, 22, 815205), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 39, 22, 815205), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 17, 39, 22, 815205), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 22, 815205), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 22, 815205), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 39, 22, 815205), 91.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 39, 22, 815205), 3.9, 5.5]"
482,"[datetime.datetime(2022, 11, 28, 17, 39, 24, 233922), 2.4, 2.72]","[datetime.datetime(2022, 11, 28, 17, 39, 24, 233922), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 39, 24, 233922), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 17, 39, 24, 233922), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 24, 233922), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 24, 233922), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 39, 24, 233922), 91.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 39, 24, 233922), 3.9, 5.5]"
483,"[datetime.datetime(2022, 11, 28, 17, 39, 25, 522278), 2.4, 2.72]","[datetime.datetime(2022, 11, 28, 17, 39, 25, 522278), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 39, 25, 522278), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 17, 39, 25, 522278), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 25, 522278), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 25, 522278), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 39, 25, 522278), 91.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 39, 25, 522278), 3.9, 5.5]"
484,"[datetime.datetime(2022, 11, 28, 17, 39, 26, 787063), 2.4, 2.74]","[datetime.datetime(2022, 11, 28, 17, 39, 26, 787063), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 39, 26, 787063), 2.9, 3.1]","[datetime.datetime(2022, 11, 28, 17, 39, 26, 787063), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 26, 787063), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 26, 787063), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 39, 26, 787063), 91.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 39, 26, 787063), 3.9, 5.6]"
485,"[datetime.datetime(2022, 11, 28, 17, 39, 28, 51571), 2.4, 2.74]","[datetime.datetime(2022, 11, 28, 17, 39, 28, 51571), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 39, 28, 51571), 2.9, 3.1]","[datetime.datetime(2022, 11, 28, 17, 39, 28, 51571), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 28, 51571), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 28, 51571), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 39, 28, 51571), 91.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 39, 28, 51571), 3.9, 5.6]"
486,"[datetime.datetime(2022, 11, 28, 17, 39, 29, 252765), 2.4, 2.74]","[datetime.datetime(2022, 11, 28, 17, 39, 29, 252765), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 39, 29, 252765), 2.9, 3.1]","[datetime.datetime(2022, 11, 28, 17, 39, 29, 252765), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 29, 252765), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 29, 252765), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 39, 29, 252765), 91.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 39, 29, 252765), 3.9, 5.6]"
487,"[datetime.datetime(2022, 11, 28, 17, 39, 30, 424431), 2.4, 2.78]","[datetime.datetime(2022, 11, 28, 17, 39, 30, 424431), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 39, 30, 424431), 2.9, 3.05]","[datetime.datetime(2022, 11, 28, 17, 39, 30, 424431), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 30, 424431), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 30, 424431), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 39, 30, 424431), 91.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 39, 30, 424431), 3.9, 5.6]"
488,"[datetime.datetime(2022, 11, 28, 17, 39, 31, 627751), 2.4, 2.76]","[datetime.datetime(2022, 11, 28, 17, 39, 31, 627751), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 17, 39, 31, 627751), 2.9, 3.05]","[datetime.datetime(2022, 11, 28, 17, 39, 31, 627751), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 31, 627751), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 31, 627751), 16.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 39, 31, 627751), 91.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 39, 31, 627751), 3.9, 5.6]"
489,"[datetime.datetime(2022, 11, 28, 17, 39, 32, 884915), 2.4, 2.74]","[datetime.datetime(2022, 11, 28, 17, 39, 32, 884915), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 17, 39, 32, 884915), 2.9, 3.05]","[datetime.datetime(2022, 11, 28, 17, 39, 32, 884915), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 39, 32, 884915), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 39, 32, 884915), 16.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 39, 32, 884915), 91.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 39, 32, 884915), 3.9, 5.6]"
