,Aston Malle,Slick Lass,Arkansas,Zippy Audi,Flying Jelly,Ruff Shot,Neptune Town
11-01-2023 20:08:13.532017,"(2.1, 2.6, 2.466666666666667)","(3.2, 4.9, 4.08125)","(31.0, 270.0, 196.57142857142856)","(8.5, 22.0, 21.0)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.7555555555555555)","(61.0, 500.0, 462.72727272727275)"
11-01-2023 20:08:14.712753,"(2.1, 2.6, 2.466666666666667)","(3.2, 4.7, 4.236363636363636)","(31.0, 260.0, 196.57142857142856)","(8.5, 22.0, 20.666666666666664)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.7555555555555555)","(61.0, 500.0, 462.72727272727275)"
11-01-2023 20:08:15.939309,"(2.1, 2.6, 2.4857142857142858)","(3.2, 4.6, 4.109090909090909)","(31.0, 260.0, 196.57142857142856)","(8.5, 22.0, 20.666666666666664)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 500.0, 462.72727272727275)"
11-01-2023 20:08:17.053326,"(2.1, 2.6, 2.4857142857142858)","(3.2, 4.4, 4.109090909090909)","(31.0, 260.0, 196.57142857142856)","(8.5, 22.0, 23.875)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 500.0, 462.72727272727275)"
11-01-2023 20:08:18.139211,"(2.1, 2.6, 2.4857142857142858)","(3.2, 4.2, 4.066666666666666)","(31.0, 260.0, 196.57142857142856)","(8.5, 25.0, 23.0)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 500.0, 462.72727272727275)"
11-01-2023 20:08:19.456631,"(2.1, 2.6, 2.4857142857142858)","(3.2, 4.2, 3.8916666666666666)","(31.0, 240.0, 144.15384615384616)","(8.5, 25.0, 24.083333333333332)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.7555555555555555)","(61.0, 500.0, 462.72727272727275)"
11-01-2023 20:08:20.642946,"(2.1, 2.6, 2.45)","(3.2, 4.1, 3.9)","(31.0, 230.0, 138.76923076923077)","(8.5, 25.0, 24.38888888888889)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 500.0, 462.72727272727275)"
11-01-2023 20:08:21.697374,"(2.1, 2.6, 2.45)","(3.2, 4.0, 3.9)","(31.0, 220.0, 138.76923076923077)","(8.5, 25.0, 26.166666666666668)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 500.0, 340.0)"
11-01-2023 20:08:22.821078,"(2.1, 2.6, 2.45)","(3.2, 4.0, 3.9)","(31.0, 220.0, 171.6923076923077)","(8.5, 27.0, 26.166666666666668)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 490.0, 340.0)"
11-01-2023 20:08:24.059085,"(2.1, 2.6, 2.45)","(3.2, 4.0, 3.9)","(31.0, 210.0, 128.92307692307693)","(8.5, 27.0, 26.166666666666668)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 490.0, 340.0)"
11-01-2023 20:08:25.285201,"(2.1, 2.6, 2.4447058823529413)","(3.2, 4.0, 3.9)","(31.0, 200.0, 155.0)","(8.5, 27.0, 26.166666666666668)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 490.0, 340.0)"
11-01-2023 20:08:26.565761,"(2.1, 2.6, 2.4447058823529413)","(3.2, 4.0, 3.675)","(31.0, 200.0, 133.07692307692307)","(8.5, 27.0, 25.125)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.7555555555555555)","(61.0, 490.0, 406.6666666666667)"
11-01-2023 20:08:27.811060,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.675)","(31.0, 200.0, 133.07692307692307)","(8.5, 27.0, 25.125)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.7555555555555555)","(61.0, 470.0, 390.0)"
11-01-2023 20:08:28.955337,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.675)","(31.0, 200.0, 133.07692307692307)","(8.5, 27.0, 26.125)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:29.983710,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.65)","(31.0, 200.0, 133.07692307692307)","(8.5, 27.0, 26.125)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:31.110415,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.65)","(31.0, 200.0, 156.5)","(8.5, 27.0, 26.125)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:32.269482,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.65)","(31.0, 200.0, 156.5)","(8.5, 27.0, 26.125)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:33.332293,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.65)","(31.0, 200.0, 156.5)","(8.5, 27.0, 26.125)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.7555555555555555)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:34.447735,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.85, 3.75)","(31.0, 200.0, 156.5)","(8.5, 27.0, 26.125)","(91.0, 650.0, 365.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:35.632437,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.75)","(31.0, 200.0, 156.5)","(8.5, 27.0, 26.125)","(91.0, 650.0, 367.5)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:36.893933,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.75)","(31.0, 200.0, 156.5)","(8.5, 27.0, 26.125)","(91.0, 650.0, 367.5)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:38.124459,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.75)","(31.0, 200.0, 156.5)","(8.5, 27.0, 26.125)","(91.0, 650.0, 367.5)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:39.306215,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.75)","(31.0, 200.0, 156.5)","(8.5, 27.0, 26.125)","(91.0, 650.0, 367.5)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:40.405352,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.75)","(31.0, 200.0, 156.5)","(8.5, 27.0, 26.125)","(91.0, 650.0, 367.5)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:41.562685,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.65)","(31.0, 200.0, 160.45454545454544)","(8.5, 27.0, 26.125)","(91.0, 650.0, 367.5)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:42.752352,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.65)","(31.0, 200.0, 95.0)","(8.5, 27.0, 26.125)","(91.0, 650.0, 367.5)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:43.918062,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.65)","(31.0, 200.0, 95.0)","(8.5, 27.0, 26.125)","(91.0, 650.0, 367.5)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:45.004737,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.65)","(31.0, 200.0, 160.45454545454544)","(8.5, 27.0, 26.125)","(91.0, 650.0, 367.5)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:46.153547,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.65)","(31.0, 200.0, 160.45454545454544)","(8.5, 27.0, 26.125)","(91.0, 650.0, 367.5)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:47.447843,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.7083333333333335)","(31.0, 200.0, 160.45454545454544)","(8.5, 27.0, 26.125)","(91.0, 650.0, 367.5)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:48.591630,"(2.1, 2.6, 2.4447058823529413)","(3.2, 4.0, 3.6785714285714284)","(31.0, 200.0, 160.45454545454544)","(8.5, 27.0, 26.125)","(91.0, 650.0, 367.5)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:49.682245,"(2.1, 2.6, 2.4447058823529413)","(3.2, 4.0, 3.6785714285714284)","(31.0, 200.0, 160.45454545454544)","(8.5, 27.0, 26.125)","(91.0, 650.0, 367.5)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 394.61538461538464)"
11-01-2023 20:08:50.720626,"(2.1, 2.6, 2.4447058823529413)","(3.2, 4.0, 3.6785714285714284)","(31.0, 200.0, 160.45454545454544)","(8.5, 27.0, 26.125)","(91.0, 650.0, 367.5)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 394.61538461538464)"
11-01-2023 20:08:51.853741,"(2.1, 2.6, 2.4447058823529413)","(3.2, 4.0, 3.6785714285714284)","(31.0, 200.0, 160.45454545454544)","(8.5, 27.0, 26.125)","(91.0, 650.0, 367.5)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 394.61538461538464)"
11-01-2023 20:08:53.117771,"(2.1, 2.6, 2.4447058823529413)","(3.2, 4.0, 3.6785714285714284)","(31.0, 200.0, 160.45454545454544)","(8.5, 27.0, 26.125)","(91.0, 650.0, 367.5)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 390.0)"
11-01-2023 20:08:54.411702,"(2.1, 2.6, 2.4447058823529413)","(3.2, 4.0, 3.65)","(31.0, 200.0, 160.45454545454544)","(8.5, 27.0, 26.125)","(91.0, 650.0, 367.5)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 394.61538461538464)"
11-01-2023 20:08:55.690493,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.65)","(31.0, 200.0, 160.45454545454544)","(8.5, 27.0, 26.125)","(91.0, 650.0, 367.5)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 394.61538461538464)"
11-01-2023 20:08:56.788151,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.65)","(31.0, 200.0, 160.45454545454544)","(8.5, 27.0, 26.125)","(91.0, 650.0, 253.75)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 394.61538461538464)"
11-01-2023 20:08:58.045877,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.65)","(31.0, 200.0, 95.0)","(8.5, 27.0, 26.125)","(91.0, 760.0, 253.75)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 394.61538461538464)"
11-01-2023 20:08:59.248638,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.65)","(31.0, 200.0, 160.45454545454544)","(8.5, 27.0, 26.125)","(91.0, 760.0, 253.75)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 394.61538461538464)"
11-01-2023 20:09:00.386619,"(2.1, 2.6, 2.4447058823529413)","(3.2, 3.8, 3.65)","(31.0, 200.0, 160.45454545454544)","(8.5, 27.0, 26.125)","(91.0, 760.0, 253.75)","(3.0, 4.2, 3.9333333333333336)","(61.0, 450.0, 377.6923076923077)"
11-01-2023 20:09:01.509107,"(2.1, 2.6, 2.4707692307692306)","(3.2, 4.0, 3.857142857142857)","(31.0, 200.0, 160.45454545454544)","(8.5, 27.0, 26.125)","(91.0, 760.0, 253.75)","(3.0, 4.2, 3.9333333333333336)","(61.0, 430.0, 377.6923076923077)"
11-01-2023 20:09:02.919840,"(2.1, 2.6, 2.44)","(3.2, 4.0, 3.8214285714285716)","(31.0, 200.0, 160.45454545454544)","(8.5, 27.0, 26.125)","(91.0, 760.0, 555.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 430.0, 377.6923076923077)"
11-01-2023 20:09:04.337578,"(2.1, 2.6, 2.44)","(3.2, 3.95, 3.8214285714285716)","(31.0, 200.0, 145.9090909090909)","(8.5, 27.0, 25.4)","(91.0, 650.0, 579.375)","(3.0, 4.2, 3.9333333333333336)","(61.0, 430.0, 330.0)"
11-01-2023 20:09:06.221032,"(2.1, 2.6, 2.44)","(3.2, 3.95, 3.8214285714285716)","(31.0, 180.0, 139.0)","(8.5, 26.0, 25.0)","(91.0, 650.0, 579.375)","(3.0, 4.2, 3.9333333333333336)","(61.0, 400.0, 344.0)"
11-01-2023 20:09:07.617166,"(2.1, 2.6, 2.44)","(3.2, 3.95, 3.78125)","(31.0, 160.0, 130.55555555555554)","(8.5, 26.0, 25.833333333333336)","(91.0, 650.0, 370.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 400.0, 346.0)"
11-01-2023 20:09:09.028419,"(2.1, 2.6, 2.44)","(3.2, 3.95, 3.625)","(31.0, 140.0, 112.77777777777777)","(8.5, 27.0, 25.833333333333336)","(91.0, 650.0, 370.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 400.0, 346.0)"
11-01-2023 20:09:10.413944,"(2.1, 2.6, 2.44)","(3.2, 3.75, 3.625)","(31.0, 120.0, 95.0)","(8.5, 27.0, 25.833333333333336)","(91.0, 650.0, 370.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 400.0, 346.0)"
11-01-2023 20:09:11.760621,"(2.1, 2.6, 2.4114285714285715)","(3.2, 3.75, 3.625)","(31.0, 120.0, 95.0)","(8.5, 27.0, 25.833333333333336)","(91.0, 650.0, 370.0)","(3.0, 4.2, 4.014285714285714)","(61.0, 400.0, 346.0)"
11-01-2023 20:09:13.007183,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.75, 3.625)","(31.0, 120.0, 87.5)","(8.5, 27.0, 25.0)","(91.0, 650.0, 370.0)","(3.0, 4.2, 4.014285714285714)","(61.0, 400.0, 346.0)"
11-01-2023 20:09:14.122996,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.75, 3.625)","(31.0, 120.0, 87.5)","(8.5, 26.0, 25.0)","(91.0, 650.0, 370.0)","(3.0, 4.2, 4.014285714285714)","(61.0, 400.0, 346.0)"
11-01-2023 20:09:15.377266,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.75, 3.6666666666666665)","(31.0, 120.0, 87.5)","(8.5, 26.0, 25.0)","(91.0, 650.0, 370.0)","(3.0, 4.2, 4.0125)","(61.0, 400.0, 346.0)"
11-01-2023 20:09:16.518298,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.9, 3.6666666666666665)","(31.0, 120.0, 87.5)","(8.5, 26.0, 25.833333333333336)","(91.0, 650.0, 370.0)","(3.0, 4.2, 3.825)","(61.0, 400.0, 346.0)"
11-01-2023 20:09:17.802964,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.85, 3.75)","(31.0, 120.0, 87.5)","(8.5, 27.0, 25.833333333333336)","(91.0, 650.0, 556.6666666666666)","(3.0, 4.2, 3.825)","(61.0, 400.0, 332.5)"
11-01-2023 20:09:18.928795,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.85, 3.75)","(31.0, 120.0, 92.14285714285714)","(8.5, 27.0, 25.0)","(91.0, 650.0, 599.090909090909)","(3.0, 4.2, 4.0125)","(61.0, 400.0, 371.1111111111111)"
11-01-2023 20:09:20.034610,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.85, 3.75)","(31.0, 120.0, 92.14285714285714)","(8.5, 26.0, 25.0)","(91.0, 650.0, 599.090909090909)","(3.0, 4.2, 4.0125)","(61.0, 400.0, 371.1111111111111)"
11-01-2023 20:09:21.174856,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.85, 3.75)","(31.0, 120.0, 92.14285714285714)","(8.5, 26.0, 25.0)","(91.0, 650.0, 599.090909090909)","(3.0, 4.2, 4.0125)","(61.0, 400.0, 371.1111111111111)"
11-01-2023 20:09:22.344993,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.85, 3.65)","(31.0, 120.0, 92.14285714285714)","(8.5, 26.0, 25.833333333333336)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.0)","(61.0, 400.0, 350.0)"
11-01-2023 20:09:23.516413,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.8, 3.65)","(31.0, 120.0, 92.14285714285714)","(8.5, 27.0, 25.833333333333336)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.0)","(61.0, 400.0, 350.0)"
11-01-2023 20:09:24.601082,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.8, 3.65)","(31.0, 120.0, 92.14285714285714)","(8.5, 27.0, 25.833333333333336)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.0)","(61.0, 400.0, 350.0)"
11-01-2023 20:09:26.002579,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.8, 3.65)","(31.0, 120.0, 92.14285714285714)","(8.5, 27.0, 25.0)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.0)","(61.0, 400.0, 350.0)"
11-01-2023 20:09:27.267639,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.8, 3.65)","(31.0, 120.0, 92.14285714285714)","(8.5, 26.0, 25.0)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.0)","(61.0, 400.0, 350.0)"
11-01-2023 20:09:28.496732,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.8, 3.833333333333333)","(31.0, 120.0, 68.57142857142857)","(8.5, 26.0, 25.0)","(91.0, 650.0, 539.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 400.0, 350.0)"
11-01-2023 20:09:29.872442,"(2.1, 2.48, 2.4114285714285715)","(3.2, 4.1, 3.75)","(31.0, 120.0, 68.57142857142857)","(8.5, 26.0, 25.833333333333336)","(91.0, 650.0, 539.0)","(3.0, 4.2, 3.7333333333333334)","(61.0, 400.0, 350.0)"
11-01-2023 20:09:31.087532,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.8, 3.75)","(31.0, 120.0, 68.57142857142857)","(8.5, 27.0, 25.833333333333336)","(91.0, 650.0, 539.0)","(3.0, 4.2, 3.7333333333333334)","(61.0, 400.0, 350.0)"
11-01-2023 20:09:32.339863,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.8, 3.75)","(31.0, 120.0, 68.57142857142857)","(8.5, 27.0, 25.0)","(91.0, 650.0, 539.0)","(3.0, 4.2, 3.7333333333333334)","(61.0, 400.0, 350.0)"
11-01-2023 20:09:33.592241,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.8, 3.75)","(31.0, 120.0, 68.57142857142857)","(8.5, 26.0, 25.0)","(91.0, 650.0, 539.0)","(3.0, 4.2, 3.7333333333333334)","(61.0, 400.0, 350.0)"
11-01-2023 20:09:34.788793,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.8, 3.75)","(31.0, 120.0, 68.57142857142857)","(8.5, 26.0, 25.0)","(91.0, 650.0, 539.0)","(3.0, 4.2, 3.7333333333333334)","(61.0, 400.0, 350.0)"
11-01-2023 20:09:35.972947,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.8, 3.75)","(31.0, 120.0, 68.57142857142857)","(8.5, 26.0, 25.833333333333336)","(91.0, 650.0, 539.0)","(3.0, 4.2, 4.066666666666666)","(61.0, 400.0, 350.0)"
11-01-2023 20:09:37.110932,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.9, 3.6666666666666665)","(31.0, 120.0, 68.57142857142857)","(8.5, 27.0, 25.833333333333336)","(91.0, 650.0, 539.0)","(3.0, 4.2, 3.7)","(61.0, 400.0, 350.0)"
11-01-2023 20:09:38.288271,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.85, 3.791666666666667)","(31.0, 120.0, 68.57142857142857)","(8.5, 27.0, 25.0)","(91.0, 650.0, 511.25)","(3.0, 4.2, 4.0125)","(61.0, 400.0, 280.0)"
11-01-2023 20:09:39.486438,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.85, 3.791666666666667)","(31.0, 120.0, 68.57142857142857)","(8.5, 26.0, 25.0)","(91.0, 650.0, 511.25)","(3.0, 4.2, 4.0125)","(61.0, 400.0, 280.0)"
11-01-2023 20:09:40.772534,"(2.1, 2.48, 2.4114285714285715)","(3.2, 3.85, 3.791666666666667)","(31.0, 120.0, 68.57142857142857)","(8.5, 26.0, 25.0)","(91.0, 650.0, 511.25)","(3.0, 4.2, 3.7333333333333334)","(61.0, 400.0, 280.0)"
11-01-2023 20:09:41.985608,"(2.1, 2.46, 2.42)","(3.2, 3.85, 3.791666666666667)","(31.0, 120.0, 68.57142857142857)","(8.5, 27.0, 25.833333333333336)","(91.0, 650.0, 511.25)","(3.0, 4.2, 3.7333333333333334)","(61.0, 400.0, 320.0)"
11-01-2023 20:09:43.051272,"(2.1, 2.46, 2.42)","(3.2, 3.85, 3.791666666666667)","(31.0, 120.0, 68.57142857142857)","(8.5, 27.0, 25.833333333333336)","(91.0, 650.0, 511.25)","(3.0, 4.2, 4.0)","(61.0, 400.0, 352.0)"
11-01-2023 20:09:44.170256,"(2.1, 2.46, 2.42)","(3.2, 3.8, 3.65)","(31.0, 120.0, 68.57142857142857)","(8.5, 28.0, 25.0)","(91.0, 650.0, 511.25)","(3.0, 4.2, 3.94)","(61.0, 400.0, 285.0)"
11-01-2023 20:09:45.398678,"(2.1, 2.46, 2.42)","(3.2, 3.8, 3.65)","(31.0, 120.0, 92.14285714285714)","(8.5, 27.0, 25.0)","(91.0, 650.0, 511.25)","(3.0, 4.2, 3.94)","(61.0, 400.0, 285.0)"
11-01-2023 20:09:46.642865,"(2.1, 2.46, 2.42)","(3.2, 3.8, 3.65)","(31.0, 120.0, 92.14285714285714)","(8.5, 27.0, 25.0)","(91.0, 650.0, 511.25)","(3.0, 4.2, 3.94)","(61.0, 400.0, 285.0)"
11-01-2023 20:09:47.822637,"(2.1, 2.46, 2.42)","(3.2, 3.8, 3.65)","(31.0, 120.0, 92.14285714285714)","(8.5, 27.0, 25.0)","(91.0, 650.0, 511.25)","(3.0, 4.2, 3.94)","(61.0, 400.0, 285.0)"
11-01-2023 20:09:48.967223,"(2.1, 2.46, 2.42)","(3.2, 3.8, 3.65)","(31.0, 120.0, 92.14285714285714)","(8.5, 27.0, 25.0)","(91.0, 650.0, 511.25)","(3.0, 4.2, 3.94)","(61.0, 400.0, 285.0)"
11-01-2023 20:09:50.195569,"(2.1, 2.46, 2.42)","(3.2, 3.8, 3.65)","(31.0, 120.0, 103.88888888888889)","(8.5, 27.0, 25.0)","(91.0, 650.0, 511.25)","(3.0, 4.2, 3.9333333333333336)","(61.0, 400.0, 285.0)"
11-01-2023 20:09:51.417615,"(2.1, 2.54, 2.5142857142857142)","(3.2, 3.95, 3.6875)","(31.0, 110.0, 103.88888888888889)","(8.5, 27.0, 25.0)","(91.0, 650.0, 511.25)","(3.0, 4.2, 3.9333333333333336)","(61.0, 400.0, 285.0)"
11-01-2023 20:09:52.673801,"(2.1, 2.54, 2.5142857142857142)","(3.2, 3.9, 3.7857142857142856)","(31.0, 110.0, 103.88888888888889)","(8.5, 27.0, 25.0)","(91.0, 650.0, 511.25)","(3.0, 4.2, 3.9333333333333336)","(61.0, 400.0, 285.0)"
11-01-2023 20:09:53.869812,"(2.1, 2.54, 2.5142857142857142)","(3.2, 3.9, 3.7857142857142856)","(31.0, 110.0, 91.66666666666666)","(8.5, 27.0, 25.0)","(91.0, 650.0, 539.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 400.0, 285.0)"
11-01-2023 20:09:55.122833,"(2.1, 2.54, 2.5142857142857142)","(3.2, 3.9, 3.7857142857142856)","(31.0, 110.0, 92.5)","(8.5, 27.0, 25.0)","(91.0, 650.0, 539.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 400.0, 285.0)"
11-01-2023 20:09:56.516861,"(2.1, 2.54, 2.5142857142857142)","(3.2, 3.9, 3.7857142857142856)","(31.0, 100.0, 92.5)","(8.5, 27.0, 25.0)","(91.0, 650.0, 539.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 400.0, 285.0)"
11-01-2023 20:09:57.957725,"(2.1, 2.54, 2.5142857142857142)","(3.2, 3.9, 3.6818181818181817)","(31.0, 100.0, 87.0)","(8.5, 27.0, 25.0)","(91.0, 650.0, 539.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 400.0, 285.0)"
11-01-2023 20:09:59.291118,"(2.1, 2.54, 2.5142857142857142)","(3.2, 3.9, 3.6818181818181817)","(31.0, 95.0, 87.0)","(8.5, 27.0, 25.0)","(91.0, 650.0, 539.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 400.0, 285.0)"
11-01-2023 20:10:00.490237,"(2.1, 2.54, 2.5142857142857142)","(3.2, 3.9, 3.6818181818181817)","(31.0, 95.0, 83.0)","(8.5, 27.0, 25.0)","(91.0, 650.0, 539.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 400.0, 285.0)"
11-01-2023 20:10:01.706615,"(2.1, 2.54, 2.5142857142857142)","(3.2, 3.9, 3.6818181818181817)","(31.0, 90.0, 80.0)","(8.5, 27.0, 25.0)","(91.0, 650.0, 539.0)","(3.0, 4.2, 3.9333333333333336)","(61.0, 400.0, 285.0)"
11-01-2023 20:10:02.973446,"(2.1, 2.54, 2.5142857142857142)","(3.2, 3.9, 3.6818181818181817)","(31.0, 90.0, 80.0)","(8.5, 27.0, 25.0)","(91.0, 650.0, 511.25)","(3.0, 4.2, 3.95)","(61.0, 400.0, 285.0)"
11-01-2023 20:10:04.213080,"(2.1, 2.48, 2.42)","(3.2, 3.9, 3.7)","(31.0, 85.0, 71.66666666666667)","(8.5, 27.0, 25.0)","(91.0, 650.0, 511.25)","(3.0, 4.2, 4.0)","(61.0, 400.0, 285.0)"
11-01-2023 20:10:05.343909,"(2.1, 2.48, 2.42)","(3.2, 3.75, 3.625)","(31.0, 85.0, 71.66666666666667)","(8.5, 27.0, 25.0)","(91.0, 650.0, 511.25)","(3.0, 4.2, 4.0)","(61.0, 400.0, 285.0)"
11-01-2023 20:10:06.484150,"(2.1, 2.48, 2.42)","(3.2, 3.75, 3.625)","(31.0, 85.0, 71.66666666666667)","(8.5, 27.0, 25.0)","(91.0, 650.0, 511.25)","(3.0, 4.2, 4.0)","(61.0, 400.0, 285.0)"
11-01-2023 20:10:07.719414,"(2.1, 2.48, 2.42)","(3.2, 3.75, 3.625)","(31.0, 85.0, 71.66666666666667)","(8.5, 27.0, 25.0)","(91.0, 650.0, 511.25)","(3.0, 4.2, 4.0)","(61.0, 400.0, 285.0)"
11-01-2023 20:10:08.883802,"(2.1, 2.48, 2.42)","(3.2, 3.75, 3.625)","(31.0, 85.0, 71.66666666666667)","(8.5, 27.0, 25.0)","(91.0, 650.0, 511.25)","(3.0, 4.2, 4.0)","(61.0, 400.0, 285.0)"
