,Much More Torque,Rinnero,Bjorn Ironside,Duke Of James,Stratum Chief,Romantic Approach,Taylas One,Uninsurabal,Escaped Prisoner,Iama Princess
09-01-2023 15:08:55.367622,"(2.7, 3.15, 3.081)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.0)","(16.0, 90.0, 37.5)","(6.5, 9.2, 7.6)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.708333333333334)","(41.0, 140.0, 114.73684210526315)","(5.5, 8.8, 8.450000000000001)"
09-01-2023 15:08:56.634008,"(2.7, 3.15, 3.081)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.0)","(16.0, 90.0, 37.5)","(6.5, 9.2, 7.6)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.585185185185185)","(41.0, 140.0, 114.73684210526315)","(5.5, 8.8, 8.450000000000001)"
09-01-2023 15:08:57.912377,"(2.7, 3.15, 3.081)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.0)","(16.0, 90.0, 37.5)","(6.5, 9.2, 7.6)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.585185185185185)","(41.0, 140.0, 114.73684210526315)","(5.5, 8.8, 8.450000000000001)"
09-01-2023 15:08:59.203100,"(2.7, 3.2, 3.0833333333333335)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 23.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.2, 7.6)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.585185185185185)","(41.0, 140.0, 102.43478260869566)","(5.5, 8.8, 8.450000000000001)"
09-01-2023 15:09:00.594057,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 23.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.2, 7.942857142857142)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.585185185185185)","(41.0, 140.0, 102.43478260869566)","(5.5, 8.8, 8.450000000000001)"
09-01-2023 15:09:01.913423,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 23.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.2, 7.942857142857142)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.585185185185185)","(41.0, 140.0, 102.43478260869566)","(5.5, 8.8, 8.450000000000001)"
09-01-2023 15:09:03.259904,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.2, 7.942857142857142)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.585185185185185)","(41.0, 140.0, 102.43478260869566)","(5.5, 8.8, 8.450000000000001)"
09-01-2023 15:09:04.571906,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.2, 7.942857142857142)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.585185185185185)","(41.0, 140.0, 102.43478260869566)","(5.5, 8.8, 8.3)"
09-01-2023 15:09:05.899866,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.2, 7.942857142857142)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.585185185185185)","(41.0, 140.0, 102.43478260869566)","(5.5, 8.8, 8.3)"
09-01-2023 15:09:07.180549,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.2, 7.942857142857142)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.585185185185185)","(41.0, 140.0, 102.43478260869566)","(5.5, 8.8, 8.3)"
09-01-2023 15:09:08.468411,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.2, 7.942857142857142)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.585185185185185)","(41.0, 140.0, 102.43478260869566)","(5.5, 8.8, 8.3)"
09-01-2023 15:09:09.769057,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.2, 7.942857142857142)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.585185185185185)","(41.0, 140.0, 102.43478260869566)","(5.5, 8.8, 8.3)"
09-01-2023 15:09:11.045445,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.2, 8.333333333333334)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.585185185185185)","(41.0, 140.0, 102.43478260869566)","(5.5, 8.8, 8.3)"
09-01-2023 15:09:12.328586,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 8.333333333333334)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.585185185185185)","(41.0, 140.0, 102.43478260869566)","(5.5, 8.8, 8.3)"
09-01-2023 15:09:13.676917,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 8.333333333333334)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.585185185185185)","(41.0, 140.0, 102.43478260869566)","(5.5, 8.8, 8.3)"
09-01-2023 15:09:15.098123,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 8.333333333333334)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.585185185185185)","(41.0, 140.0, 102.43478260869566)","(5.5, 8.8, 8.3)"
09-01-2023 15:09:16.831373,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 8.333333333333334)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.585185185185185)","(41.0, 140.0, 102.43478260869566)","(5.5, 8.8, 8.3)"
09-01-2023 15:09:18.299523,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 8.333333333333334)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.708333333333334)","(41.0, 140.0, 102.43478260869566)","(5.5, 8.8, 8.31764705882353)"
09-01-2023 15:09:19.804589,"(2.7, 3.2, 3.028888888888889)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 8.333333333333334)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.708333333333334)","(41.0, 140.0, 100.0)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:21.346227,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 8.333333333333334)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 8.708333333333334)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:22.802204,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 8.2)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.0, 9.163636363636362)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:24.261868,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.2, 8.466666666666667)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.2, 9.1)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:25.721121,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.2, 7.714285714285714)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 9.1)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:27.132473,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.714285714285714)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.90909090909091)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:28.577051,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.90909090909091)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:29.998159,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.92)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:31.419353,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.92)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:32.723888,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.866666666666667)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:34.095694,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.714285714285714)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.98)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:35.367262,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.98)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:36.714576,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.98)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:38.132306,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.7)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:39.537272,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.7)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:40.994042,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.7)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:42.365844,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.7)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:43.857662,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.7)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:45.251081,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.7)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:46.725655,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.7)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:48.089751,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.7)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:49.569471,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.7)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:50.917495,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.7)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:52.290853,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.8)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:53.711982,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.8)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:55.054866,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5600000000000005)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.8)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:56.496673,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.5)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.8)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:57.796119,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 9.0, 7.2)","(31.0, 100.0, 89.56521739130434)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.8)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:09:59.158247,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 8.8, 7.2)","(31.0, 100.0, 82.22222222222223)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.8)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:10:00.487395,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 8.8, 7.2)","(31.0, 100.0, 82.22222222222223)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.8)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:10:01.834062,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 8.8, 7.2)","(31.0, 100.0, 82.22222222222223)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.8)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:10:03.207750,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 8.8, 7.2)","(31.0, 100.0, 89.76190476190476)","(7.0, 13.0, 11.75)","(8.0, 9.4, 9.272727272727273)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.31764705882353)"
09-01-2023 15:10:04.553034,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 8.8, 7.36)","(31.0, 95.0, 83.18181818181819)","(7.0, 13.0, 11.75)","(8.0, 9.4, 8.424999999999999)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.18)"
09-01-2023 15:10:05.989470,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 8.8, 7.36)","(31.0, 90.0, 82.75)","(7.0, 13.0, 11.75)","(8.0, 10.0, 8.615384615384615)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.18)"
09-01-2023 15:10:07.393254,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 8.8, 7.36)","(31.0, 85.0, 82.75)","(7.0, 13.0, 11.75)","(8.0, 10.0, 8.799999999999999)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.18)"
09-01-2023 15:10:08.797738,"(2.7, 3.2, 3.050666666666667)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 8.8, 7.64)","(31.0, 85.0, 76.19047619047619)","(7.0, 13.0, 11.75)","(8.0, 10.0, 8.799999999999999)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.18)"
09-01-2023 15:10:10.195566,"(2.7, 3.2, 3.1774117647058824)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 8.6, 7.355555555555555)","(31.0, 80.0, 71.66666666666667)","(7.0, 13.0, 11.75)","(8.0, 10.0, 8.799999999999999)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.18)"
09-01-2023 15:10:11.641473,"(2.7, 3.2, 3.1774117647058824)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 8.6, 7.355555555555555)","(31.0, 80.0, 71.66666666666667)","(7.0, 13.0, 11.75)","(8.0, 10.0, 8.628571428571428)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.18)"
09-01-2023 15:10:13.195928,"(2.7, 3.2, 3.178181818181818)","(7.5, 11.0, 9.559999999999999)","(13.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 8.6, 7.355555555555555)","(31.0, 80.0, 71.66666666666667)","(7.0, 13.0, 11.75)","(8.0, 10.0, 8.628571428571428)","(41.0, 140.0, 111.2)","(5.5, 8.6, 8.18)"
09-01-2023 15:10:14.690692,"(2.9, 3.2, 3.178181818181818)","(7.5, 11.0, 9.559999999999999)","(12.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 8.6, 7.355555555555555)","(31.0, 80.0, 71.66666666666667)","(7.0, 13.0, 11.75)","(8.0, 10.0, 8.628571428571428)","(41.0, 140.0, 111.2)","(5.0, 8.6, 8.18)"
09-01-2023 15:10:16.396791,"(2.9, 3.2, 3.178181818181818)","(7.5, 11.0, 9.559999999999999)","(12.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 8.6, 7.355555555555555)","(31.0, 80.0, 70.4)","(7.0, 13.0, 11.75)","(8.0, 10.0, 8.628571428571428)","(41.0, 140.0, 111.2)","(5.0, 8.6, 8.18)"
09-01-2023 15:10:17.906413,"(2.9, 3.2, 3.178181818181818)","(7.5, 11.0, 9.559999999999999)","(12.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 8.6, 7.355555555555555)","(31.0, 80.0, 70.4)","(7.0, 13.0, 11.75)","(8.0, 10.0, 8.628571428571428)","(41.0, 140.0, 111.2)","(5.0, 8.6, 8.18)"
09-01-2023 15:10:19.507236,"(2.9, 3.2, 3.178181818181818)","(7.5, 11.0, 9.559999999999999)","(12.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 8.6, 7.5600000000000005)","(31.0, 80.0, 70.4)","(7.0, 13.0, 11.75)","(8.0, 10.0, 8.628571428571428)","(41.0, 140.0, 111.2)","(5.0, 8.6, 8.18)"
09-01-2023 15:10:21.093665,"(2.9, 3.2, 3.178181818181818)","(7.5, 11.0, 9.559999999999999)","(12.0, 26.0, 18.333333333333332)","(16.0, 90.0, 37.5)","(6.5, 8.4, 7.5600000000000005)","(31.0, 80.0, 70.4)","(7.0, 13.0, 11.75)","(8.0, 10.0, 8.628571428571428)","(41.0, 140.0, 111.2)","(5.0, 8.6, 8.18)"
09-01-2023 15:10:22.807666,"(2.9, 3.2, 3.178181818181818)","(7.5, 10.0, 9.6)","(12.0, 26.0, 23.444444444444443)","(16.0, 90.0, 36.0)","(6.5, 8.4, 7.746666666666667)","(31.0, 80.0, 70.4)","(7.0, 13.0, 11.75)","(8.0, 10.0, 9.4)","(41.0, 140.0, 111.2)","(5.0, 8.6, 8.15)"
09-01-2023 15:10:24.402867,"(2.9, 3.2, 3.178181818181818)","(7.5, 10.0, 9.866666666666667)","(12.0, 26.0, 18.666666666666668)","(16.0, 90.0, 36.0)","(6.5, 8.4, 7.746666666666667)","(31.0, 80.0, 70.4)","(7.0, 13.0, 11.75)","(8.0, 10.0, 9.4)","(41.0, 140.0, 111.2)","(5.0, 8.6, 8.15)"
09-01-2023 15:10:25.945324,"(2.9, 3.2, 3.178181818181818)","(7.5, 10.0, 9.866666666666667)","(12.0, 26.0, 18.666666666666668)","(16.0, 90.0, 36.0)","(6.5, 8.4, 7.746666666666667)","(31.0, 80.0, 70.4)","(7.0, 13.0, 11.75)","(8.0, 10.0, 9.4)","(41.0, 140.0, 111.2)","(5.0, 8.6, 8.15)"
09-01-2023 15:10:27.477369,"(2.9, 3.2, 3.178181818181818)","(7.5, 10.0, 9.866666666666667)","(12.0, 26.0, 18.666666666666668)","(16.0, 90.0, 36.0)","(6.5, 8.4, 7.746666666666667)","(31.0, 80.0, 70.4)","(7.0, 13.0, 11.75)","(8.0, 10.0, 9.4)","(41.0, 140.0, 111.2)","(5.0, 8.6, 8.15)"
09-01-2023 15:10:28.962017,"(2.9, 3.2, 3.178181818181818)","(7.5, 10.0, 9.866666666666667)","(12.0, 26.0, 18.666666666666668)","(16.0, 90.0, 36.0)","(6.5, 8.4, 7.746666666666667)","(31.0, 80.0, 70.4)","(7.0, 13.0, 11.75)","(8.0, 10.0, 9.4)","(41.0, 140.0, 111.2)","(5.0, 8.6, 8.15)"
09-01-2023 15:10:30.362279,"(2.9, 3.2, 3.178181818181818)","(7.5, 10.0, 9.866666666666667)","(12.0, 26.0, 18.666666666666668)","(16.0, 90.0, 36.0)","(6.5, 8.4, 7.746666666666667)","(31.0, 80.0, 70.4)","(7.0, 13.0, 11.75)","(8.0, 10.0, 9.4)","(41.0, 140.0, 111.2)","(5.0, 8.6, 8.15)"
