,Gagan Muldoon,Friend Or Foe,Ruby Sannette,Despicable Danny,Maddy Northcott,Noras Boy,Hooked On Jack,Bad Habits
11-01-2023 12:23:37.861546,"(10.0, 15.5, 14.708333333333334)","(10.0, 14.5, 13.887096774193548)","(3.1, 3.95, 3.85625)","(5.5, 7.4, 7.294736842105263)","(101.0, 210.0, 180.0)","(2.05, 2.48, 2.468235294117647)","(26.0, 44.0, 32.75)","(31.0, 55.0, 52.38095238095238)"
11-01-2023 12:23:38.911742,"(10.0, 15.5, 14.708333333333334)","(10.0, 14.5, 13.887096774193548)","(3.1, 3.95, 3.8583333333333334)","(5.5, 7.4, 7.294736842105263)","(101.0, 210.0, 180.0)","(2.05, 2.48, 2.461818181818182)","(26.0, 44.0, 32.75)","(31.0, 55.0, 50.76923076923077)"
11-01-2023 12:23:39.935956,"(10.0, 15.5, 14.708333333333334)","(10.0, 14.5, 13.90625)","(3.1, 3.95, 3.8642857142857143)","(5.5, 7.4, 7.294736842105263)","(101.0, 210.0, 180.0)","(2.05, 2.48, 2.4485714285714284)","(26.0, 44.0, 33.666666666666664)","(31.0, 55.0, 50.21739130434783)"
11-01-2023 12:23:41.113580,"(10.0, 15.5, 14.738095238095237)","(10.0, 14.5, 13.90625)","(3.1, 3.95, 3.888888888888889)","(5.5, 7.4, 7.3090909090909095)","(101.0, 210.0, 180.0)","(2.05, 2.46, 2.437551020408163)","(26.0, 42.0, 33.1764705882353)","(31.0, 55.0, 51.25)"
11-01-2023 12:23:42.290483,"(10.0, 15.5, 14.738095238095237)","(10.0, 14.5, 13.887096774193548)","(3.1, 3.95, 3.888888888888889)","(5.5, 7.4, 7.3090909090909095)","(101.0, 210.0, 180.0)","(2.05, 2.44, 2.454285714285714)","(26.0, 42.0, 32.470588235294116)","(31.0, 55.0, 52.42857142857143)"
11-01-2023 12:23:43.454285,"(11.0, 15.5, 14.738095238095237)","(10.0, 14.5, 13.887096774193548)","(3.1, 3.95, 3.888888888888889)","(5.5, 7.4, 7.294736842105263)","(91.0, 210.0, 180.0)","(2.1, 2.46, 2.4544)","(26.0, 40.0, 32.470588235294116)","(31.0, 55.0, 51.8235294117647)"
11-01-2023 12:23:44.636363,"(11.0, 15.5, 14.708333333333334)","(10.0, 14.5, 13.887096774193548)","(3.1, 3.95, 3.888888888888889)","(5.5, 7.4, 7.294736842105263)","(91.0, 210.0, 180.0)","(2.1, 2.46, 2.4547169811320755)","(26.0, 40.0, 32.470588235294116)","(31.0, 55.0, 51.625)"
11-01-2023 12:23:45.873074,"(11.0, 15.5, 14.708333333333334)","(10.0, 14.5, 13.887096774193548)","(3.1, 3.95, 3.888888888888889)","(5.5, 7.4, 7.329411764705883)","(91.0, 210.0, 180.0)","(2.1, 2.46, 2.451186440677966)","(26.0, 40.0, 32.470588235294116)","(31.0, 55.0, 51.625)"
11-01-2023 12:23:47.019752,"(11.0, 15.5, 14.708333333333334)","(10.0, 14.5, 13.928571428571429)","(3.1, 3.95, 3.895)","(5.5, 7.4, 7.34)","(91.0, 210.0, 180.0)","(2.1, 2.46, 2.4547169811320755)","(26.0, 40.0, 32.470588235294116)","(31.0, 55.0, 51.625)"
11-01-2023 12:23:48.410737,"(11.0, 15.5, 14.738095238095237)","(10.0, 14.5, 13.944444444444445)","(3.1, 3.95, 3.86)","(5.5, 7.4, 7.34)","(91.0, 210.0, 180.0)","(2.1, 2.46, 2.453333333333333)","(26.0, 40.0, 32.470588235294116)","(31.0, 55.0, 51.8235294117647)"
11-01-2023 12:23:49.696077,"(11.0, 15.5, 14.934782608695652)","(10.0, 14.5, 13.928571428571429)","(3.1, 3.9, 3.841176470588235)","(5.5, 7.4, 7.34)","(91.0, 210.0, 180.0)","(2.1, 2.46, 2.446842105263158)","(26.0, 40.0, 32.470588235294116)","(31.0, 55.0, 51.8235294117647)"
11-01-2023 12:23:50.946012,"(11.0, 15.5, 14.934782608695652)","(10.0, 14.5, 13.928571428571429)","(3.1, 3.9, 3.841176470588235)","(5.5, 7.4, 7.36)","(91.0, 210.0, 180.0)","(2.1, 2.48, 2.451304347826087)","(26.0, 40.0, 32.470588235294116)","(31.0, 55.0, 51.625)"
11-01-2023 12:23:52.269911,"(11.0, 15.5, 14.934782608695652)","(10.0, 14.5, 13.928571428571429)","(3.1, 3.9, 3.841176470588235)","(5.5, 7.6, 7.52)","(91.0, 210.0, 180.0)","(2.1, 2.46, 2.4523809523809526)","(26.0, 40.0, 32.470588235294116)","(31.0, 55.0, 51.625)"
11-01-2023 12:23:53.601096,"(11.0, 15.0, 14.944444444444445)","(10.0, 14.5, 13.928571428571429)","(3.1, 3.95, 3.8916666666666666)","(5.5, 7.6, 7.3090909090909095)","(91.0, 210.0, 180.0)","(2.1, 2.46, 2.4523809523809526)","(26.0, 40.0, 34.18181818181818)","(31.0, 55.0, 51.625)"
11-01-2023 12:23:54.825031,"(11.0, 15.0, 14.944444444444445)","(10.0, 14.5, 13.928571428571429)","(3.1, 3.95, 3.927777777777778)","(5.5, 7.6, 7.288888888888889)","(91.0, 210.0, 180.0)","(2.1, 2.46, 2.4523809523809526)","(26.0, 40.0, 34.18181818181818)","(31.0, 55.0, 51.625)"
11-01-2023 12:23:56.047637,"(11.0, 15.0, 14.944444444444445)","(10.0, 14.5, 13.928571428571429)","(3.1, 3.95, 3.9214285714285717)","(5.5, 7.6, 7.32)","(91.0, 210.0, 207.2)","(2.1, 2.46, 2.4551724137931035)","(26.0, 40.0, 32.470588235294116)","(31.0, 55.0, 51.625)"
11-01-2023 12:23:57.243213,"(11.0, 15.0, 14.944444444444445)","(10.0, 14.5, 13.928571428571429)","(3.1, 3.95, 3.9214285714285717)","(5.5, 7.6, 7.32)","(91.0, 210.0, 207.2)","(2.1, 2.46, 2.4523809523809526)","(26.0, 40.0, 32.470588235294116)","(31.0, 55.0, 51.625)"
11-01-2023 12:23:58.445941,"(11.0, 15.0, 14.944444444444445)","(10.0, 14.5, 13.928571428571429)","(3.1, 3.95, 3.88125)","(5.5, 7.6, 7.32)","(91.0, 210.0, 207.2)","(2.1, 2.46, 2.4523809523809526)","(26.0, 40.0, 32.470588235294116)","(31.0, 55.0, 51.625)"
11-01-2023 12:23:59.654276,"(11.0, 15.0, 14.944444444444445)","(10.0, 14.5, 13.928571428571429)","(3.1, 3.95, 3.88125)","(5.5, 7.6, 7.341176470588235)","(91.0, 210.0, 207.2)","(2.1, 2.46, 2.4396153846153847)","(26.0, 40.0, 32.470588235294116)","(31.0, 55.0, 51.625)"
11-01-2023 12:24:00.781686,"(11.0, 15.0, 14.944444444444445)","(10.0, 14.5, 13.928571428571429)","(3.1, 3.95, 3.8833333333333333)","(5.5, 7.6, 7.341176470588235)","(91.0, 210.0, 200.0)","(2.1, 2.44, 2.4360975609756097)","(26.0, 40.0, 32.470588235294116)","(31.0, 55.0, 51.625)"
11-01-2023 12:24:02.028078,"(11.0, 15.5, 15.205882352941176)","(10.0, 14.5, 13.928571428571429)","(3.1, 3.95, 3.9433333333333334)","(5.5, 7.6, 7.2250000000000005)","(91.0, 210.0, 207.2)","(2.1, 2.44, 2.4306122448979592)","(26.0, 40.0, 32.470588235294116)","(31.0, 55.0, 51.625)"
11-01-2023 12:24:03.216886,"(11.0, 15.5, 15.17741935483871)","(10.0, 14.5, 13.8125)","(3.1, 3.95, 3.9466666666666668)","(5.5, 7.4, 7.307692307692308)","(91.0, 210.0, 207.2)","(2.1, 2.44, 2.43063829787234)","(26.0, 40.0, 32.470588235294116)","(31.0, 55.0, 51.625)"
11-01-2023 12:24:04.391048,"(11.0, 15.5, 15.17741935483871)","(10.0, 14.5, 13.833333333333334)","(3.1, 3.95, 3.9466666666666668)","(5.5, 7.4, 7.307692307692308)","(91.0, 210.0, 207.2)","(2.1, 2.44, 2.4105263157894736)","(26.0, 40.0, 32.470588235294116)","(31.0, 55.0, 51.625)"
11-01-2023 12:24:05.585717,"(11.0, 15.5, 15.188524590163935)","(10.0, 14.5, 13.833333333333334)","(3.1, 3.95, 3.9477272727272728)","(5.5, 7.4, 7.447058823529412)","(91.0, 210.0, 207.2)","(2.1, 2.42, 2.403050847457627)","(26.0, 40.0, 34.18181818181818)","(31.0, 55.0, 51.625)"
11-01-2023 12:24:06.728576,"(11.0, 15.5, 15.188524590163935)","(10.0, 14.5, 13.833333333333334)","(3.1, 3.95, 3.9477272727272728)","(5.5, 7.6, 7.5)","(91.0, 210.0, 207.2)","(2.1, 2.42, 2.4007692307692308)","(26.0, 40.0, 34.18181818181818)","(31.0, 55.0, 46.57142857142857)"
11-01-2023 12:24:07.857487,"(11.0, 15.5, 15.188524590163935)","(10.0, 14.5, 13.833333333333334)","(3.1, 3.95, 3.9477272727272728)","(5.5, 7.6, 7.587755102040816)","(91.0, 210.0, 207.2)","(2.1, 2.42, 2.4014814814814813)","(26.0, 40.0, 32.470588235294116)","(31.0, 50.0, 46.8)"
11-01-2023 12:24:08.955333,"(11.0, 15.5, 15.188524590163935)","(10.0, 14.5, 13.833333333333334)","(3.1, 3.95, 3.9477272727272728)","(5.5, 7.8, 7.573584905660377)","(91.0, 210.0, 207.2)","(2.1, 2.42, 2.4053846153846155)","(26.0, 40.0, 32.470588235294116)","(31.0, 50.0, 47.333333333333336)"
11-01-2023 12:24:10.192796,"(11.0, 15.5, 15.188524590163935)","(10.0, 14.5, 13.833333333333334)","(3.1, 3.95, 3.9477272727272728)","(5.5, 7.8, 7.5636363636363635)","(91.0, 210.0, 207.2)","(2.1, 2.42, 2.398285714285714)","(26.0, 40.0, 32.470588235294116)","(31.0, 50.0, 47.333333333333336)"
11-01-2023 12:24:11.436674,"(11.0, 15.5, 15.188524590163935)","(10.0, 14.5, 13.833333333333334)","(3.1, 3.95, 3.9477272727272728)","(5.5, 7.8, 7.605714285714286)","(91.0, 210.0, 207.2)","(2.1, 2.42, 2.398285714285714)","(26.0, 40.0, 32.470588235294116)","(31.0, 50.0, 47.14285714285714)"
11-01-2023 12:24:12.658550,"(11.0, 15.5, 15.188524590163935)","(10.0, 14.5, 13.833333333333334)","(3.1, 3.95, 3.9477272727272728)","(5.5, 7.8, 7.6454545454545455)","(91.0, 210.0, 207.2)","(2.1, 2.42, 2.398285714285714)","(26.0, 40.0, 32.44444444444444)","(31.0, 48.0, 47.53846153846154)"
11-01-2023 12:24:13.890567,"(11.0, 15.5, 15.188524590163935)","(10.0, 14.5, 13.833333333333334)","(3.1, 3.95, 3.9477272727272728)","(5.5, 7.8, 7.641860465116279)","(91.0, 210.0, 207.2)","(2.1, 2.42, 2.398285714285714)","(26.0, 36.0, 32.44444444444444)","(31.0, 48.0, 47.53846153846154)"
11-01-2023 12:24:15.170597,"(11.0, 15.5, 15.166666666666666)","(10.0, 14.5, 13.833333333333334)","(3.1, 3.95, 3.9477272727272728)","(5.5, 7.8, 7.616216216216216)","(91.0, 210.0, 207.2)","(2.1, 2.42, 2.4083076923076923)","(26.0, 36.0, 32.8)","(31.0, 48.0, 47.53846153846154)"
11-01-2023 12:24:16.385700,"(11.0, 15.5, 15.166666666666666)","(10.0, 14.5, 13.833333333333334)","(3.1, 3.95, 3.9107142857142856)","(5.5, 7.8, 7.621276595744681)","(91.0, 210.0, 207.2)","(2.1, 2.42, 2.4167272727272726)","(26.0, 36.0, 32.8)","(31.0, 48.0, 47.53846153846154)"
11-01-2023 12:24:17.566718,"(11.0, 15.5, 15.127450980392156)","(10.0, 14.5, 13.833333333333334)","(3.1, 3.95, 3.909375)","(5.5, 7.8, 7.6380952380952385)","(91.0, 210.0, 207.2)","(2.1, 2.44, 2.4167272727272726)","(26.0, 36.0, 32.8)","(31.0, 48.0, 47.53846153846154)"
11-01-2023 12:24:18.766812,"(11.0, 15.5, 15.127450980392156)","(10.0, 14.5, 13.833333333333334)","(3.1, 3.95, 3.909375)","(5.5, 7.8, 7.616216216216216)","(91.0, 210.0, 207.2)","(2.1, 2.44, 2.4167272727272726)","(26.0, 36.0, 32.4)","(31.0, 48.0, 47.53846153846154)"
11-01-2023 12:24:19.921678,"(11.0, 15.5, 15.127450980392156)","(10.0, 14.5, 13.833333333333334)","(3.1, 3.95, 3.9291666666666667)","(5.5, 7.8, 7.616216216216216)","(91.0, 210.0, 207.2)","(2.1, 2.44, 2.4167272727272726)","(26.0, 36.0, 32.8)","(31.0, 48.0, 47.666666666666664)"
11-01-2023 12:24:21.094276,"(11.0, 15.5, 15.127450980392156)","(10.0, 13.5, 13.433333333333334)","(3.1, 3.95, 3.9333333333333336)","(5.5, 7.8, 7.6380952380952385)","(91.0, 210.0, 207.2)","(2.1, 2.44, 2.4191666666666665)","(26.0, 36.0, 32.8)","(31.0, 48.0, 47.69230769230769)"
11-01-2023 12:24:22.245448,"(11.0, 15.5, 15.127450980392156)","(10.0, 13.5, 13.41304347826087)","(3.1, 3.95, 3.914285714285714)","(5.5, 7.8, 7.6380952380952385)","(91.0, 210.0, 207.2)","(2.1, 2.44, 2.4138775510204082)","(26.0, 36.0, 32.4)","(31.0, 48.0, 47.69230769230769)"
11-01-2023 12:24:23.390482,"(11.0, 15.5, 15.127450980392156)","(10.0, 13.5, 13.41304347826087)","(3.1, 3.95, 3.9210526315789473)","(5.5, 7.8, 7.6380952380952385)","(91.0, 210.0, 207.2)","(2.1, 2.44, 2.424390243902439)","(26.0, 36.0, 33.84)","(31.0, 48.0, 47.69230769230769)"
11-01-2023 12:24:24.530721,"(11.0, 15.5, 15.127450980392156)","(10.0, 13.5, 13.41304347826087)","(3.1, 3.95, 3.9210526315789473)","(5.5, 7.8, 7.616216216216216)","(91.0, 210.0, 207.2)","(2.1, 2.44, 2.4266666666666667)","(26.0, 36.0, 33.81818181818182)","(31.0, 48.0, 47.69230769230769)"
11-01-2023 12:24:26.094035,"(11.0, 15.5, 15.127450980392156)","(10.0, 13.5, 13.59375)","(3.1, 3.95, 3.93125)","(5.5, 7.8, 7.64390243902439)","(91.0, 210.0, 207.2)","(2.1, 2.44, 2.4273972602739726)","(26.0, 36.0, 33.81818181818182)","(31.0, 48.0, 47.69230769230769)"
11-01-2023 12:24:27.416949,"(11.0, 15.5, 15.127450980392156)","(10.0, 14.0, 13.59375)","(3.1, 4.0, 3.93125)","(5.5, 7.8, 7.64390243902439)","(91.0, 210.0, 201.42857142857144)","(2.1, 2.44, 2.4273972602739726)","(26.0, 36.0, 31.5)","(31.0, 48.0, 47.69230769230769)"
11-01-2023 12:24:28.570439,"(11.0, 15.5, 15.127450980392156)","(10.0, 14.0, 13.564102564102564)","(3.1, 4.0, 3.93125)","(5.5, 7.8, 7.617142857142857)","(91.0, 210.0, 204.54545454545453)","(2.1, 2.44, 2.4273972602739726)","(26.0, 36.0, 31.5)","(31.0, 48.0, 47.69230769230769)"
11-01-2023 12:24:29.695972,"(11.0, 15.5, 15.127450980392156)","(10.0, 14.0, 13.536585365853659)","(3.1, 4.0, 3.93125)","(5.5, 7.8, 7.617142857142857)","(91.0, 210.0, 204.54545454545453)","(2.1, 2.44, 2.4273972602739726)","(26.0, 36.0, 32.57142857142857)","(31.0, 48.0, 47.69230769230769)"
11-01-2023 12:24:30.779247,"(11.0, 15.5, 15.127450980392156)","(10.0, 14.0, 13.536585365853659)","(3.1, 4.0, 3.924390243902439)","(5.5, 7.8, 7.618181818181818)","(91.0, 210.0, 204.54545454545453)","(2.1, 2.44, 2.4295454545454547)","(26.0, 36.0, 30.6)","(31.0, 48.0, 47.69230769230769)"
11-01-2023 12:24:31.903849,"(11.0, 15.5, 15.127450980392156)","(10.0, 14.0, 13.536585365853659)","(3.1, 3.95, 3.8956140350877195)","(5.5, 7.8, 7.571428571428571)","(91.0, 210.0, 204.54545454545453)","(2.1, 2.44, 2.4454794520547947)","(26.0, 36.0, 33.81818181818182)","(31.0, 48.0, 47.69230769230769)"
11-01-2023 12:24:33.060740,"(11.0, 15.5, 15.214285714285714)","(10.0, 14.0, 13.916666666666666)","(3.1, 3.85, 3.796875)","(5.5, 7.6, 7.605405405405405)","(91.0, 210.0, 204.54545454545453)","(2.1, 2.48, 2.442222222222222)","(26.0, 36.0, 33.81818181818182)","(31.0, 48.0, 47.69230769230769)"
11-01-2023 12:24:34.186997,"(11.0, 15.5, 15.127450980392156)","(10.0, 14.5, 13.833333333333334)","(3.1, 3.85, 3.796875)","(5.5, 7.8, 7.6454545454545455)","(91.0, 210.0, 204.54545454545453)","(2.1, 2.46, 2.442222222222222)","(26.0, 36.0, 32.57142857142857)","(31.0, 48.0, 47.69230769230769)"
11-01-2023 12:24:35.360349,"(11.0, 15.5, 15.127450980392156)","(10.0, 14.5, 14.055555555555555)","(3.1, 3.85, 3.796031746031746)","(5.5, 7.8, 7.648888888888889)","(91.0, 210.0, 204.54545454545453)","(2.1, 2.46, 2.442222222222222)","(26.0, 36.0, 31.5)","(31.0, 48.0, 47.69230769230769)"
11-01-2023 12:24:36.475092,"(11.0, 15.5, 15.148148148148149)","(10.0, 14.5, 14.109756097560975)","(3.1, 3.85, 3.796031746031746)","(5.5, 7.8, 7.611320754716981)","(91.0, 210.0, 180.0)","(2.1, 2.46, 2.452)","(26.0, 36.0, 32.57142857142857)","(31.0, 48.0, 47.69230769230769)"
11-01-2023 12:24:37.611245,"(11.0, 15.5, 15.134615384615385)","(10.0, 14.5, 14.109756097560975)","(3.1, 3.85, 3.796031746031746)","(5.5, 7.8, 7.611320754716981)","(91.0, 210.0, 180.0)","(2.1, 2.46, 2.444)","(26.0, 36.0, 32.57142857142857)","(31.0, 48.0, 47.42857142857143)"
11-01-2023 12:24:38.709468,"(11.0, 15.5, 15.134615384615385)","(10.0, 14.5, 14.109756097560975)","(3.1, 3.85, 3.796031746031746)","(5.5, 7.8, 7.643478260869565)","(91.0, 210.0, 180.0)","(2.1, 2.46, 2.4118918918918917)","(26.0, 36.0, 31.5)","(31.0, 48.0, 45.333333333333336)"
11-01-2023 12:24:39.808946,"(11.0, 15.5, 15.134615384615385)","(10.0, 14.5, 14.109756097560975)","(3.1, 3.9, 3.860810810810811)","(5.5, 7.8, 7.687179487179487)","(91.0, 210.0, 180.0)","(2.1, 2.44, 2.4034482758620688)","(26.0, 36.0, 32.57142857142857)","(31.0, 48.0, 44.8)"
11-01-2023 12:24:40.887899,"(11.0, 15.5, 15.134615384615385)","(10.0, 14.5, 14.24)","(3.1, 3.9, 3.8648148148148147)","(5.5, 7.8, 7.619607843137255)","(91.0, 210.0, 180.0)","(2.1, 2.42, 2.4034482758620688)","(26.0, 36.0, 32.57142857142857)","(31.0, 48.0, 43.90909090909091)"
11-01-2023 12:24:41.971823,"(11.0, 15.5, 15.134615384615385)","(10.0, 14.5, 14.24)","(3.1, 3.9, 3.8648148148148147)","(5.5, 7.8, 7.619607843137255)","(91.0, 210.0, 180.0)","(2.1, 2.42, 2.4057142857142857)","(26.0, 36.0, 34.857142857142854)","(31.0, 48.0, 44.526315789473685)"
11-01-2023 12:24:43.077517,"(11.0, 15.5, 15.208333333333334)","(10.0, 14.5, 14.428571428571429)","(3.1, 3.9, 3.86875)","(5.5, 7.6, 7.591304347826087)","(91.0, 210.0, 180.0)","(2.1, 2.44, 2.4093023255813955)","(26.0, 36.0, 34.285714285714285)","(31.0, 48.0, 44.526315789473685)"
11-01-2023 12:24:44.142236,"(11.0, 15.5, 15.22549019607843)","(10.0, 14.5, 14.441176470588236)","(3.2, 3.85, 3.8402439024390245)","(5.5, 7.8, 7.591304347826087)","(91.0, 210.0, 180.0)","(2.1, 2.44, 2.4291891891891892)","(26.0, 36.0, 34.285714285714285)","(31.0, 48.0, 44.526315789473685)"
11-01-2023 12:24:45.189033,"(11.0, 15.5, 15.208333333333334)","(10.0, 14.5, 14.441176470588236)","(3.2, 3.9, 3.843103448275862)","(5.5, 7.8, 7.611764705882353)","(91.0, 210.0, 180.0)","(2.1, 2.44, 2.421176470588235)","(26.0, 36.0, 34.285714285714285)","(31.0, 48.0, 44.666666666666664)"
11-01-2023 12:24:46.252870,"(11.0, 15.5, 15.208333333333334)","(10.0, 14.5, 14.441176470588236)","(3.2, 3.85, 3.827272727272727)","(5.5, 7.8, 7.579591836734694)","(91.0, 210.0, 180.0)","(2.1, 2.44, 2.4208955223880597)","(26.0, 36.0, 34.285714285714285)","(31.0, 48.0, 45.391304347826086)"
11-01-2023 12:24:47.356948,"(11.0, 15.5, 15.208333333333334)","(10.0, 14.5, 14.441176470588236)","(3.2, 3.85, 3.827272727272727)","(5.5, 7.8, 7.6)","(91.0, 210.0, 206.8181818181818)","(2.1, 2.44, 2.419672131147541)","(26.0, 36.0, 34.285714285714285)","(31.0, 48.0, 47.57142857142857)"
11-01-2023 12:24:48.686863,"(11.0, 15.5, 15.208333333333334)","(10.0, 14.5, 14.441176470588236)","(3.2, 3.85, 3.82)","(5.5, 7.8, 7.608695652173913)","(91.0, 210.0, 206.95652173913044)","(2.1, 2.44, 2.4189830508474577)","(26.0, 36.0, 34.285714285714285)","(31.0, 48.0, 47.4)"
11-01-2023 12:24:49.914395,"(11.0, 15.5, 15.208333333333334)","(10.0, 14.5, 14.842105263157894)","(3.2, 3.85, 3.7926829268292686)","(5.5, 7.8, 7.608695652173913)","(91.0, 210.0, 206.8181818181818)","(2.1, 2.44, 2.4326530612244897)","(26.0, 36.0, 34.285714285714285)","(31.0, 48.0, 46.90909090909091)"
11-01-2023 12:24:51.291994,"(11.0, 15.5, 15.195652173913043)","(10.0, 15.0, 14.625)","(3.2, 3.85, 3.788157894736842)","(5.5, 7.8, 7.608695652173913)","(91.0, 210.0, 197.03703703703704)","(2.1, 2.44, 2.432558139534884)","(26.0, 36.0, 34.285714285714285)","(31.0, 48.0, 47.81818181818182)"
11-01-2023 12:24:52.646678,"(11.0, 15.5, 14.957142857142857)","(10.0, 15.0, 14.416666666666666)","(3.2, 3.85, 3.788157894736842)","(5.5, 7.8, 7.608695652173913)","(91.0, 210.0, 197.03703703703704)","(2.1, 2.44, 2.4322222222222223)","(26.0, 36.0, 34.666666666666664)","(31.0, 48.0, 47.86666666666667)"
11-01-2023 12:24:53.969590,"(11.0, 15.0, 14.91025641025641)","(10.0, 15.0, 14.324324324324325)","(3.2, 3.85, 3.7919753086419754)","(5.5, 7.8, 7.4185185185185185)","(91.0, 210.0, 197.03703703703704)","(2.1, 2.46, 2.444)","(26.0, 36.0, 33.07692307692308)","(31.0, 48.0, 51.4)"
11-01-2023 12:24:55.257502,"(11.0, 15.0, 14.804347826086957)","(10.0, 15.0, 14.363636363636363)","(3.2, 3.85, 3.808035714285714)","(5.5, 7.6, 7.457364341085271)","(91.0, 210.0, 199.23076923076923)","(2.1, 2.46, 2.4506666666666668)","(26.0, 34.0, 32.5)","(31.0, 55.0, 51.34375)"
11-01-2023 12:24:56.523962,"(11.0, 15.0, 14.788732394366198)","(10.0, 15.0, 14.257575757575758)","(3.2, 3.85, 3.7919753086419754)","(5.5, 7.6, 7.419178082191781)","(91.0, 210.0, 199.23076923076923)","(2.1, 2.46, 2.4506666666666668)","(26.0, 34.0, 32.0)","(31.0, 55.0, 51.34375)"
11-01-2023 12:24:57.783916,"(11.0, 15.0, 14.788732394366198)","(10.0, 14.5, 14.257575757575758)","(3.2, 3.85, 3.803968253968254)","(5.5, 7.6, 7.447916666666667)","(91.0, 210.0, 196.53846153846155)","(2.1, 2.46, 2.4419354838709677)","(26.0, 34.0, 32.0)","(31.0, 55.0, 51.14285714285714)"
11-01-2023 12:24:58.964520,"(11.0, 15.0, 14.61111111111111)","(10.0, 14.5, 14.257575757575758)","(3.2, 3.85, 3.813157894736842)","(5.5, 7.6, 7.452525252525253)","(91.0, 210.0, 196.53846153846155)","(2.1, 2.46, 2.4394285714285715)","(26.0, 34.0, 32.0)","(31.0, 55.0, 51.14285714285714)"
11-01-2023 12:25:00.397789,"(11.0, 15.0, 14.61111111111111)","(10.0, 14.5, 14.318181818181818)","(3.2, 3.85, 3.793)","(5.5, 7.6, 7.447058823529412)","(91.0, 210.0, 188.46153846153845)","(2.1, 2.46, 2.4383333333333335)","(26.0, 34.0, 32.0)","(31.0, 55.0, 51.18181818181818)"
11-01-2023 12:25:01.785478,"(11.0, 15.0, 14.55072463768116)","(10.0, 14.5, 13.86111111111111)","(3.2, 3.85, 3.7575757575757573)","(5.5, 7.6, 7.458426966292135)","(91.0, 200.0, 186.66666666666669)","(2.1, 2.46, 2.4705454545454546)","(26.0, 34.0, 31.0)","(31.0, 55.0, 48.46666666666667)"
11-01-2023 12:25:03.106954,"(11.0, 15.0, 14.55072463768116)","(10.0, 14.0, 13.964285714285714)","(3.2, 3.8, 3.7482758620689656)","(5.5, 7.6, 7.458426966292135)","(91.0, 200.0, 186.66666666666669)","(2.1, 2.48, 2.4894736842105263)","(26.0, 34.0, 32.285714285714285)","(31.0, 55.0, 48.46666666666667)"
11-01-2023 12:25:04.726380,"(11.0, 15.0, 14.414285714285715)","(10.0, 14.5, 13.842105263157894)","(3.2, 3.8, 3.7459016393442623)","(5.5, 7.6, 7.448192771084337)","(91.0, 200.0, 188.46153846153845)","(2.1, 2.5, 2.4894736842105263)","(26.0, 34.0, 32.285714285714285)","(31.0, 55.0, 48.46666666666667)"
11-01-2023 12:25:06.016696,"(11.0, 14.5, 14.414285714285715)","(10.0, 14.5, 13.842105263157894)","(3.2, 3.8, 3.7459016393442623)","(5.5, 7.6, 7.458715596330276)","(91.0, 200.0, 181.25)","(2.1, 2.5, 2.5047058823529413)","(26.0, 34.0, 30.4)","(31.0, 55.0, 52.27777777777778)"
11-01-2023 12:25:07.317026,"(11.0, 15.0, 14.558823529411764)","(10.0, 14.5, 14.11111111111111)","(3.2, 3.7, 3.6435714285714287)","(5.5, 7.6, 7.448)","(91.0, 200.0, 157.14285714285714)","(2.1, 2.52, 2.5272)","(26.0, 34.0, 30.4)","(31.0, 55.0, 52.27777777777778)"
11-01-2023 12:25:08.504408,"(11.0, 15.0, 14.558823529411764)","(10.0, 14.5, 14.11111111111111)","(3.2, 3.65, 3.633018867924528)","(5.5, 7.6, 7.448)","(91.0, 200.0, 187.58620689655174)","(2.1, 2.54, 2.535)","(26.0, 34.0, 30.355555555555554)","(31.0, 55.0, 52.22222222222222)"
11-01-2023 12:25:09.712585,"(11.0, 15.0, 14.558823529411764)","(10.0, 14.5, 14.11111111111111)","(3.2, 3.65, 3.6416666666666666)","(5.5, 7.6, 7.423655913978495)","(91.0, 200.0, 183.125)","(2.1, 2.56, 2.5138775510204083)","(26.0, 34.0, 30.355555555555554)","(31.0, 55.0, 52.22222222222222)"
11-01-2023 12:25:10.946384,"(11.0, 15.0, 14.558823529411764)","(10.0, 14.5, 14.11111111111111)","(3.2, 3.7, 3.6227272727272726)","(5.5, 7.6, 7.430927835051547)","(91.0, 200.0, 181.8181818181818)","(2.1, 2.54, 2.5138775510204083)","(26.0, 34.0, 29.32608695652174)","(31.0, 55.0, 52.22222222222222)"
11-01-2023 12:25:12.182645,"(11.0, 15.0, 14.558823529411764)","(10.0, 14.5, 14.11111111111111)","(3.2, 3.65, 3.6227272727272726)","(5.5, 7.6, 7.450980392156863)","(91.0, 200.0, 178.57142857142856)","(2.1, 2.54, 2.522307692307692)","(26.0, 34.0, 29.543478260869566)","(31.0, 55.0, 51.42857142857143)"
11-01-2023 12:25:13.475223,"(11.0, 15.0, 14.651162790697674)","(10.0, 14.5, 14.11111111111111)","(3.2, 3.6, 3.5880434782608694)","(5.5, 7.6, 7.450980392156863)","(91.0, 200.0, 178.57142857142856)","(2.1, 2.54, 2.522307692307692)","(26.0, 34.0, 29.543478260869566)","(31.0, 55.0, 51.42857142857143)"
