,Squillions,Birdie Curdy,Silverscape,Colors Of The Wind,Optimistic Cowgirl,Street Tapper,Sea Level
08-12-2022 14:21:24.143802,"(3.0, 3.5, 3.3951612903225805)","(8.5, 12.0, 11.5)","(3.7, 4.5, 4.14)","(7.5, 9.6, 9.24)","(7.5, 10.0, 9.399999999999999)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.714285714285715)"
08-12-2022 14:21:25.207636,"(3.0, 3.45, 3.4394736842105265)","(8.5, 12.0, 11.5)","(3.7, 4.5, 4.14)","(7.5, 9.6, 9.24)","(7.5, 10.0, 9.399999999999999)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.714285714285715)"
08-12-2022 14:21:26.314648,"(3.0, 3.45, 3.37)","(8.5, 12.0, 11.5)","(3.7, 4.5, 4.14)","(7.5, 9.6, 9.24)","(7.5, 10.0, 9.399999999999999)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.714285714285715)"
08-12-2022 14:21:27.502985,"(3.0, 3.45, 3.37)","(8.5, 12.0, 11.5)","(3.7, 4.5, 4.14)","(7.5, 9.6, 9.24)","(7.5, 10.0, 9.399999999999999)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.714285714285715)"
08-12-2022 14:21:28.717308,"(3.0, 3.45, 3.37)","(8.5, 12.0, 11.5)","(3.7, 4.5, 4.14)","(7.5, 9.6, 9.24)","(7.5, 10.0, 9.345454545454546)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 25.5)"
08-12-2022 14:21:29.856104,"(3.0, 3.45, 3.316666666666667)","(8.5, 12.0, 11.5)","(3.7, 4.5, 4.14)","(7.5, 9.6, 9.24)","(7.5, 10.0, 9.345454545454546)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 25.5)"
08-12-2022 14:21:30.889833,"(3.0, 3.45, 3.316666666666667)","(8.5, 12.0, 11.5)","(3.7, 4.5, 4.14)","(7.5, 9.6, 9.24)","(7.5, 10.0, 9.345454545454546)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 25.5)"
08-12-2022 14:21:32.011856,"(3.0, 3.45, 3.283333333333333)","(8.5, 12.0, 11.5)","(3.7, 4.5, 4.14)","(7.5, 9.6, 9.24)","(7.5, 10.0, 9.345454545454546)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.666666666666668)"
08-12-2022 14:21:33.238744,"(3.0, 3.45, 3.283333333333333)","(8.5, 12.0, 11.5)","(3.7, 4.5, 4.128571428571428)","(7.5, 9.6, 9.24)","(7.5, 10.0, 9.345454545454546)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.666666666666668)"
08-12-2022 14:21:34.473769,"(3.0, 3.45, 3.313636363636364)","(8.5, 11.0, 10.075949367088608)","(3.7, 4.5, 4.128571428571428)","(7.5, 9.6, 9.24)","(7.5, 10.0, 9.466666666666667)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.666666666666668)"
08-12-2022 14:21:35.705678,"(3.0, 3.5, 3.468421052631579)","(8.5, 11.0, 9.816216216216217)","(3.7, 4.5, 4.128571428571428)","(7.5, 9.6, 9.24)","(7.5, 10.0, 9.466666666666667)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.666666666666668)"
08-12-2022 14:21:36.851200,"(3.0, 3.5, 3.468421052631579)","(8.5, 11.0, 9.816216216216217)","(3.7, 4.5, 4.128571428571428)","(7.5, 9.6, 9.24)","(7.5, 10.0, 9.466666666666667)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.666666666666668)"
08-12-2022 14:21:37.931145,"(3.0, 3.55, 3.405172413793103)","(8.5, 11.0, 9.816216216216217)","(3.7, 4.5, 4.128571428571428)","(7.5, 9.6, 9.24)","(7.5, 10.0, 9.466666666666667)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.666666666666668)"
08-12-2022 14:21:39.056562,"(3.0, 3.55, 3.4274999999999998)","(8.5, 11.0, 9.816216216216217)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 9.4)","(7.5, 10.0, 9.466666666666667)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.666666666666668)"
08-12-2022 14:21:40.124813,"(3.0, 3.55, 3.4274999999999998)","(8.5, 10.5, 10.25)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 9.4)","(7.5, 10.0, 9.466666666666667)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.666666666666668)"
08-12-2022 14:21:41.221730,"(3.0, 3.55, 3.4274999999999998)","(8.5, 10.5, 10.25)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 8.989473684210527)","(7.5, 10.0, 9.466666666666667)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.666666666666668)"
08-12-2022 14:21:42.273518,"(2.9, 3.55, 3.4274999999999998)","(8.5, 10.5, 10.25)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 8.989473684210527)","(7.5, 10.0, 9.466666666666667)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.666666666666668)"
08-12-2022 14:21:43.355973,"(2.9, 3.6, 3.5714285714285716)","(8.5, 10.5, 10.25)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 8.989473684210527)","(7.5, 10.0, 9.466666666666667)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.666666666666668)"
08-12-2022 14:21:44.453169,"(2.9, 3.6, 3.425)","(8.5, 10.5, 10.166666666666666)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 9.066666666666666)","(7.5, 10.0, 9.466666666666667)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.666666666666668)"
08-12-2022 14:21:45.550655,"(2.9, 3.6, 3.425)","(8.5, 10.5, 10.166666666666666)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 9.066666666666666)","(7.5, 10.0, 9.466666666666667)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.666666666666668)"
08-12-2022 14:21:46.640123,"(2.9, 3.6, 3.375)","(8.5, 10.5, 10.006756756756756)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 9.066666666666666)","(7.5, 10.0, 9.466666666666667)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.666666666666668)"
08-12-2022 14:21:47.707943,"(2.9, 3.6, 3.375)","(8.5, 11.0, 9.816216216216217)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 9.066666666666666)","(7.5, 10.0, 9.466666666666667)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.666666666666668)"
08-12-2022 14:21:49.133986,"(2.9, 3.6, 3.375)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 9.066666666666666)","(7.5, 10.0, 9.466666666666667)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.666666666666668)"
08-12-2022 14:21:50.466041,"(2.9, 3.6, 3.375)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 9.066666666666666)","(7.5, 10.0, 9.466666666666667)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.666666666666668)"
08-12-2022 14:21:51.766604,"(2.9, 3.65, 3.375)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 9.066666666666666)","(7.5, 10.0, 9.466666666666667)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 26.666666666666668)"
08-12-2022 14:21:52.970564,"(2.9, 3.65, 3.375)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 9.066666666666666)","(7.5, 10.0, 9.8)","(6.5, 8.0, 7.699999999999999)","(16.0, 29.0, 25.0)"
08-12-2022 14:21:54.132770,"(2.9, 3.65, 3.375)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 9.2)","(7.5, 10.0, 10.175)","(6.5, 8.0, 7.699999999999999)","(16.0, 28.0, 25.0)"
08-12-2022 14:21:55.297262,"(2.9, 3.65, 3.375)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 9.314285714285715)","(7.5, 10.5, 10.24)","(6.5, 8.0, 7.699999999999999)","(16.0, 28.0, 25.0)"
08-12-2022 14:21:56.493167,"(2.9, 3.65, 3.375)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 9.314285714285715)","(7.5, 10.5, 10.24)","(6.5, 8.0, 7.699999999999999)","(16.0, 28.0, 25.0)"
08-12-2022 14:21:57.691946,"(2.9, 3.65, 3.375)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 9.314285714285715)","(7.5, 10.5, 10.24)","(6.5, 8.0, 7.699999999999999)","(16.0, 28.0, 25.0)"
08-12-2022 14:21:58.904809,"(2.9, 3.65, 3.375)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 9.314285714285715)","(7.5, 10.5, 10.24)","(6.5, 8.0, 7.699999999999999)","(16.0, 28.0, 25.0)"
08-12-2022 14:22:00.073958,"(2.9, 3.65, 3.3115384615384613)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.5, 4.114814814814815)","(7.5, 9.6, 9.475)","(7.5, 10.5, 9.84)","(6.5, 8.0, 7.699999999999999)","(16.0, 28.0, 25.0)"
08-12-2022 14:22:01.219837,"(2.9, 3.6, 3.3333333333333335)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.5, 4.115384615384615)","(7.5, 10.0, 9.475)","(7.5, 10.5, 9.675)","(6.5, 8.0, 7.88)","(16.0, 28.0, 25.0)"
08-12-2022 14:22:02.367218,"(2.9, 3.6, 3.35)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.5, 4.193023255813953)","(7.5, 10.0, 9.654545454545454)","(7.5, 10.5, 10.32)","(6.5, 8.0, 7.85)","(16.0, 28.0, 25.5)"
08-12-2022 14:22:03.528922,"(2.9, 3.6, 3.403125)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.5, 4.314285714285714)","(7.5, 9.8, 9.723809523809525)","(7.5, 10.5, 10.35)","(6.5, 8.0, 7.905263157894737)","(16.0, 27.0, 25.5)"
08-12-2022 14:22:04.739313,"(2.9, 3.55, 3.46)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.4, 4.314285714285714)","(7.5, 9.8, 9.33529411764706)","(7.5, 10.5, 10.35)","(6.5, 8.0, 8.00952380952381)","(16.0, 27.0, 25.5)"
08-12-2022 14:22:05.929098,"(2.9, 3.55, 3.46)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.4, 4.314285714285714)","(7.5, 9.6, 9.33529411764706)","(7.5, 10.5, 10.35)","(6.5, 8.2, 8.04)","(16.0, 27.0, 25.5)"
08-12-2022 14:22:07.119908,"(2.9, 3.55, 3.4136363636363636)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.4, 4.300000000000001)","(7.5, 9.6, 9.33529411764706)","(7.5, 10.5, 10.35)","(6.5, 8.2, 8.04)","(16.0, 27.0, 25.5)"
08-12-2022 14:22:08.255549,"(2.9, 3.55, 3.3857142857142857)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.4, 4.300000000000001)","(7.5, 9.6, 9.33529411764706)","(7.5, 10.5, 10.35)","(6.5, 8.2, 8.04)","(16.0, 27.0, 25.5)"
08-12-2022 14:22:09.328362,"(2.9, 3.55, 3.3576923076923073)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.4, 4.300000000000001)","(7.5, 9.6, 9.723809523809525)","(7.5, 10.5, 10.35)","(6.5, 8.2, 8.04)","(16.0, 27.0, 25.5)"
08-12-2022 14:22:10.446119,"(2.9, 3.5, 3.409090909090909)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.4, 4.300000000000001)","(7.5, 9.8, 9.787878787878787)","(7.5, 10.5, 10.3875)","(6.5, 8.2, 8.04)","(16.0, 27.0, 25.5)"
08-12-2022 14:22:11.609537,"(2.9, 3.5, 3.409090909090909)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.4, 4.300000000000001)","(7.5, 10.0, 9.766666666666666)","(7.5, 10.5, 10.3875)","(6.5, 8.2, 7.88)","(16.0, 27.0, 25.5)"
08-12-2022 14:22:12.784637,"(2.9, 3.5, 3.409090909090909)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.4, 4.300000000000001)","(7.5, 10.0, 9.766666666666666)","(7.5, 10.5, 10.4)","(6.5, 8.0, 7.9)","(16.0, 27.0, 25.8)"
08-12-2022 14:22:13.961559,"(2.9, 3.5, 3.409090909090909)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.4, 4.300000000000001)","(7.5, 10.0, 9.766666666666666)","(7.5, 10.5, 10.4)","(6.5, 8.0, 7.9)","(16.0, 27.0, 25.8)"
08-12-2022 14:22:15.087812,"(2.9, 3.5, 3.409090909090909)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.4, 4.300000000000001)","(7.5, 10.0, 9.766666666666666)","(7.5, 10.5, 10.211764705882354)","(6.5, 8.0, 7.9)","(16.0, 27.0, 25.8)"
08-12-2022 14:22:16.288732,"(2.9, 3.5, 3.409090909090909)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.4, 4.381818181818182)","(7.5, 10.0, 9.653333333333332)","(7.5, 10.5, 10.104347826086958)","(6.5, 8.0, 7.8545454545454545)","(16.0, 27.0, 25.8)"
08-12-2022 14:22:17.426922,"(2.9, 3.5, 3.333333333333333)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.5, 4.4111111111111105)","(7.5, 10.0, 9.653333333333332)","(7.5, 10.5, 10.104347826086958)","(6.5, 8.0, 7.8545454545454545)","(16.0, 27.0, 25.8)"
08-12-2022 14:22:18.705524,"(2.9, 3.5, 3.3137931034482757)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.6, 4.376923076923077)","(7.5, 10.0, 9.718918918918918)","(7.5, 10.5, 10.104347826086958)","(6.5, 8.0, 7.8545454545454545)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:19.895849,"(2.9, 3.5, 3.4068965517241376)","(8.5, 10.0, 9.802898550724638)","(3.7, 4.4, 4.376923076923077)","(7.5, 10.0, 9.718918918918918)","(7.5, 10.5, 10.11)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:21.104873,"(2.9, 3.5, 3.451219512195122)","(8.5, 9.8, 9.131645569620254)","(3.7, 4.4, 4.376923076923077)","(7.5, 10.0, 9.718918918918918)","(7.5, 10.5, 10.11)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:22.401687,"(2.9, 3.5, 3.451219512195122)","(8.5, 9.8, 9.131645569620254)","(3.7, 4.4, 4.376923076923077)","(7.5, 10.0, 9.746341463414634)","(7.5, 10.5, 10.11)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:23.668492,"(2.9, 3.5, 3.448717948717949)","(8.5, 9.8, 9.131645569620254)","(3.7, 4.4, 4.376923076923077)","(7.5, 10.0, 9.746341463414634)","(7.5, 10.5, 10.11)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:25.298816,"(2.9, 3.5, 3.4)","(8.5, 9.8, 9.131645569620254)","(3.7, 4.4, 4.376923076923077)","(7.5, 10.0, 9.805263157894737)","(7.5, 11.0, 10.040000000000001)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:26.554516,"(2.9, 3.5, 3.4)","(8.5, 9.8, 9.131645569620254)","(3.7, 4.4, 4.376923076923077)","(7.5, 10.5, 9.805263157894737)","(7.5, 11.0, 10.040000000000001)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:27.668833,"(2.9, 3.5, 3.3451612903225807)","(8.5, 9.8, 9.131645569620254)","(3.7, 4.4, 4.376923076923077)","(7.5, 10.5, 9.992307692307692)","(7.5, 11.0, 10.435294117647059)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:28.732051,"(2.9, 3.5, 3.3451612903225807)","(8.5, 9.8, 9.131645569620254)","(3.7, 4.4, 4.376923076923077)","(7.5, 10.5, 9.925)","(7.5, 11.0, 10.435294117647059)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:29.819951,"(2.9, 3.5, 3.3451612903225807)","(8.5, 9.8, 9.131645569620254)","(3.7, 4.4, 4.376923076923077)","(7.5, 10.0, 9.68)","(7.5, 11.0, 10.36)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:31.088921,"(2.9, 3.5, 3.308695652173913)","(8.5, 9.8, 9.128395061728396)","(3.7, 4.4, 4.376923076923077)","(7.5, 10.0, 9.786666666666667)","(7.5, 11.0, 10.542857142857143)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:32.276126,"(2.9, 3.5, 3.308695652173913)","(8.5, 9.8, 9.064864864864864)","(3.7, 4.4, 4.31764705882353)","(7.5, 10.0, 9.866666666666667)","(7.5, 11.0, 9.847058823529412)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:33.550143,"(2.9, 3.45, 3.4283783783783783)","(8.5, 9.8, 9.464197530864197)","(3.7, 4.4, 4.373913043478261)","(7.5, 10.0, 9.866666666666667)","(7.5, 11.0, 10.36)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:34.710853,"(2.9, 3.4, 3.3899999999999997)","(8.5, 9.8, 9.128395061728396)","(3.7, 4.4, 4.393548387096774)","(7.5, 10.0, 9.92)","(7.5, 11.0, 10.253333333333334)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:35.819488,"(2.9, 3.4, 3.314285714285714)","(8.5, 9.8, 9.128395061728396)","(3.7, 4.5, 4.393548387096774)","(7.5, 10.0, 9.972)","(7.5, 11.0, 10.4)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:37.005976,"(2.9, 3.4, 3.3037735849056604)","(8.0, 9.8, 9.119540229885057)","(3.7, 4.5, 4.316666666666666)","(7.5, 10.5, 9.972)","(7.5, 11.0, 10.4)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:38.237264,"(2.9, 3.4, 3.3203125)","(8.0, 9.8, 9.069135802469136)","(3.7, 4.5, 4.316666666666666)","(7.5, 10.5, 9.972)","(7.5, 11.0, 10.582608695652175)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:39.434397,"(2.9, 3.4, 3.316049382716049)","(8.0, 9.8, 9.03116883116883)","(3.7, 4.5, 4.316666666666666)","(7.5, 10.5, 9.972)","(7.5, 11.0, 10.582608695652175)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:40.609305,"(2.9, 3.4, 3.3146341463414632)","(8.0, 9.8, 9.06)","(3.7, 4.4, 4.300000000000001)","(7.5, 10.0, 9.92)","(7.5, 11.0, 10.542857142857143)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:41.751810,"(2.9, 3.4, 3.3146341463414632)","(8.0, 9.8, 9.057425742574258)","(3.7, 4.4, 4.300000000000001)","(7.5, 10.0, 9.92)","(7.5, 11.0, 10.542857142857143)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:42.724735,"(2.9, 3.4, 3.3146341463414632)","(8.0, 9.8, 9.139285714285714)","(3.7, 4.4, 4.295238095238095)","(7.5, 10.0, 9.966666666666667)","(7.5, 11.0, 10.542857142857143)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:43.753899,"(2.9, 3.4, 3.3146341463414632)","(8.0, 9.8, 9.139285714285714)","(3.7, 4.4, 4.295238095238095)","(7.5, 10.0, 9.966666666666667)","(7.5, 11.0, 10.542857142857143)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:44.753456,"(2.9, 3.4, 3.3146341463414632)","(8.0, 9.6, 9.3)","(3.7, 4.4, 4.295238095238095)","(7.5, 10.5, 10.044827586206896)","(7.5, 11.0, 10.5)","(6.5, 8.0, 7.845161290322581)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:45.807034,"(2.9, 3.4, 3.3146341463414632)","(8.0, 9.6, 9.3)","(3.7, 4.4, 4.295238095238095)","(7.5, 10.5, 10.044827586206896)","(7.5, 11.0, 10.8)","(6.5, 8.0, 7.85)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:46.852758,"(2.9, 3.4, 3.3573529411764707)","(8.0, 9.6, 9.49090909090909)","(3.7, 4.4, 4.300000000000001)","(7.5, 10.5, 9.524999999999999)","(7.5, 11.0, 10.815384615384616)","(6.5, 8.0, 7.85)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:48.065335,"(2.9, 3.4, 3.3584745762711865)","(8.0, 9.6, 9.49090909090909)","(3.7, 4.4, 4.300000000000001)","(7.5, 10.5, 9.6)","(7.5, 11.0, 10.494736842105263)","(6.5, 8.0, 7.85)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:49.154186,"(2.9, 3.4, 3.3651515151515152)","(8.0, 9.8, 9.07)","(3.7, 4.4, 4.300000000000001)","(7.5, 10.0, 9.6)","(7.5, 11.0, 10.529411764705882)","(6.5, 8.0, 7.85)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:50.302974,"(2.9, 3.4, 3.3651515151515152)","(8.0, 9.8, 9.137931034482758)","(3.7, 4.4, 4.5732484076433115)","(7.5, 9.4, 9.025)","(7.5, 11.0, 10.529411764705882)","(6.5, 8.0, 7.85)","(16.0, 27.0, 24.5)"
08-12-2022 14:22:51.520659,"(2.9, 3.45, 3.431818181818182)","(8.0, 9.8, 9.137931034482758)","(3.7, 4.6, 4.5732484076433115)","(7.5, 9.4, 9.025)","(7.5, 11.0, 10.529411764705882)","(6.5, 8.0, 7.85)","(16.0, 27.0, 24.666666666666668)"
08-12-2022 14:22:52.529963,"(2.9, 3.45, 3.4304347826086956)","(8.0, 9.8, 9.137931034482758)","(3.7, 4.6, 4.5732484076433115)","(7.5, 9.4, 9.025)","(7.5, 11.0, 10.529411764705882)","(6.5, 8.0, 7.85)","(16.0, 27.0, 24.666666666666668)"
08-12-2022 14:22:53.651995,"(2.9, 3.45, 3.409090909090909)","(8.0, 9.8, 9.061538461538461)","(3.7, 4.6, 4.5732484076433115)","(7.5, 9.4, 8.9)","(7.5, 11.0, 10.272727272727273)","(6.5, 8.0, 7.85)","(16.0, 27.0, 23.5)"
08-12-2022 14:22:54.868995,"(2.9, 3.45, 3.41)","(8.0, 9.8, 9.061538461538461)","(3.7, 4.6, 4.5732484076433115)","(7.5, 9.4, 9.34)","(7.5, 11.0, 10.272727272727273)","(6.5, 8.0, 7.85)","(16.0, 27.0, 23.5)"
08-12-2022 14:22:56.089103,"(2.9, 3.45, 3.41)","(8.0, 9.8, 9.097560975609756)","(3.7, 4.6, 4.5732484076433115)","(7.5, 9.4, 9.34)","(7.5, 11.0, 10.272727272727273)","(6.5, 8.0, 7.85)","(16.0, 27.0, 23.5)"
08-12-2022 14:22:57.084598,"(2.9, 3.45, 3.41)","(8.0, 9.8, 9.097560975609756)","(3.7, 4.6, 4.5732484076433115)","(7.5, 9.4, 9.34)","(7.5, 11.0, 10.272727272727273)","(6.5, 8.0, 7.828571428571428)","(16.0, 27.0, 23.5)"
08-12-2022 14:22:58.121340,"(2.9, 3.45, 3.41)","(8.0, 9.8, 9.097560975609756)","(3.7, 4.6, 4.5732484076433115)","(7.5, 10.0, 9.52)","(7.5, 11.0, 10.494736842105263)","(6.5, 8.0, 7.752941176470588)","(15.0, 27.0, 23.5)"
08-12-2022 14:22:59.137974,"(2.9, 3.35, 3.3213636363636363)","(8.0, 9.8, 9.097560975609756)","(3.7, 4.6, 4.5732484076433115)","(7.5, 9.8, 9.329411764705883)","(7.5, 11.0, 10.494736842105263)","(6.5, 8.0, 7.844444444444445)","(15.0, 27.0, 23.5)"
08-12-2022 14:23:00.188082,"(2.9, 3.45, 3.390625)","(8.0, 9.8, 9.097560975609756)","(3.7, 4.6, 4.5732484076433115)","(7.5, 9.8, 9.329411764705883)","(7.5, 11.0, 10.10909090909091)","(6.5, 8.0, 7.648780487804879)","(15.0, 27.0, 23.5)"
08-12-2022 14:23:01.280109,"(2.9, 3.45, 3.4125)","(8.0, 9.8, 9.24)","(3.7, 4.6, 4.5766871165644165)","(7.5, 9.8, 9.466666666666667)","(7.5, 11.5, 10.98076923076923)","(6.5, 8.0, 7.712)","(15.0, 27.0, 20.2)"
08-12-2022 14:23:02.372610,"(2.9, 3.45, 3.4192307692307695)","(8.0, 9.8, 9.26153846153846)","(3.7, 4.6, 4.505)","(7.5, 9.6, 9.5)","(7.5, 11.5, 11.903846153846153)","(6.5, 8.0, 7.673684210526316)","(15.0, 27.0, 20.2)"
08-12-2022 14:23:03.399378,"(2.9, 3.45, 3.4192307692307695)","(8.0, 9.8, 9.262337662337663)","(3.7, 4.6, 4.502380952380952)","(7.5, 9.6, 9.5)","(7.5, 12.0, 11.94949494949495)","(6.5, 8.0, 7.673684210526316)","(15.0, 27.0, 20.666666666666668)"
08-12-2022 14:23:04.454935,"(2.9, 3.45, 3.4086206896551725)","(8.0, 9.8, 9.262337662337663)","(3.7, 4.6, 4.5025)","(7.5, 9.6, 9.5)","(7.5, 12.0, 11.75)","(6.5, 8.0, 7.6204081632653065)","(15.0, 25.0, 19.416666666666668)"
08-12-2022 14:23:05.469362,"(2.9, 3.45, 3.4086206896551725)","(8.0, 9.8, 9.262337662337663)","(3.7, 4.6, 4.5025)","(7.5, 9.6, 9.5)","(7.5, 12.0, 11.75)","(6.5, 8.0, 7.6571428571428575)","(15.0, 24.0, 19.083333333333332)"
08-12-2022 14:23:06.507209,"(2.9, 3.45, 3.427358490566038)","(8.0, 9.2, 9.166666666666666)","(3.7, 4.3, 4.26304347826087)","(7.5, 9.6, 9.549999999999999)","(7.5, 12.0, 13.4)","(6.5, 8.0, 7.6204081632653065)","(15.0, 22.0, 19.333333333333332)"
08-12-2022 14:23:07.768116,"(2.9, 3.45, 3.4192307692307695)","(8.0, 9.2, 9.169230769230769)","(3.7, 4.4, 4.220279720279721)","(7.5, 9.6, 9.432)","(7.5, 14.0, 13.423076923076923)","(6.5, 8.0, 7.6204081632653065)","(15.0, 21.0, 19.833333333333332)"
08-12-2022 14:23:09.198014,"(2.9, 3.5, 3.3905405405405404)","(8.0, 9.2, 9.169230769230769)","(3.7, 4.4, 4.428947368421053)","(7.5, 9.6, 9.432)","(8.0, 14.0, 13.333333333333334)","(6.5, 8.0, 7.6204081632653065)","(15.0, 21.0, 18.666666666666668)"
08-12-2022 14:23:10.368813,"(2.9, 3.5, 3.425)","(8.0, 9.2, 9.169230769230769)","(3.7, 4.5, 4.428947368421053)","(7.5, 9.6, 9.432)","(8.0, 14.0, 13.142857142857142)","(6.5, 8.0, 7.6204081632653065)","(15.0, 21.0, 19.558823529411764)"
