,Exciting Times,Holdingno Currency,Voodoo Fella,Malinjang,Shakalakaboomboom,Dollarbill,Peppa Bliss,Slingin A Gun,Studleigh Mark
06-01-2023 14:36:11.189277,"(2.4, 3.35, 3.3094594594594593)","(13.0, 16.5, 15.956521739130435)","(7.0, 8.4, 8.31578947368421)","(3.3, 3.8, 3.7454545454545456)","(21.0, 36.0, 34.0)","(31.0, 55.0, 46.0)","(6.0, 7.4, 7.2615384615384615)","(51.0, 95.0, 88.75)","(19.0, 28.0, 26.88888888888889)"
06-01-2023 14:36:12.524005,"(2.4, 3.35, 3.3094594594594593)","(13.0, 16.5, 15.956521739130435)","(7.0, 8.4, 8.31578947368421)","(3.3, 3.8, 3.7454545454545456)","(21.0, 36.0, 34.0)","(31.0, 50.0, 46.0)","(6.0, 7.4, 7.2615384615384615)","(51.0, 95.0, 88.75)","(19.0, 28.0, 26.88888888888889)"
06-01-2023 14:36:13.842990,"(2.4, 3.35, 3.3094594594594593)","(13.0, 16.5, 15.5625)","(7.0, 8.4, 8.31578947368421)","(3.3, 3.8, 3.7454545454545456)","(21.0, 36.0, 34.0)","(31.0, 50.0, 46.0)","(6.0, 7.4, 7.2615384615384615)","(51.0, 95.0, 88.75)","(19.0, 28.0, 26.88888888888889)"
06-01-2023 14:36:15.180921,"(2.4, 3.35, 3.3094594594594593)","(13.0, 16.5, 15.5625)","(7.0, 8.4, 8.31578947368421)","(3.3, 3.8, 3.7586206896551726)","(21.0, 36.0, 34.0)","(31.0, 50.0, 46.0)","(6.0, 7.4, 7.2615384615384615)","(51.0, 95.0, 88.75)","(19.0, 28.0, 26.88888888888889)"
06-01-2023 14:36:16.573597,"(2.4, 3.35, 3.3094594594594593)","(13.0, 16.5, 15.5625)","(7.0, 8.4, 8.31578947368421)","(3.3, 3.8, 3.7255555555555557)","(21.0, 36.0, 34.0)","(31.0, 50.0, 46.0)","(6.0, 7.4, 7.2615384615384615)","(51.0, 95.0, 88.75)","(19.0, 28.0, 26.88888888888889)"
06-01-2023 14:36:18.039788,"(2.4, 3.35, 3.3094594594594593)","(13.0, 16.5, 15.5625)","(7.0, 8.4, 8.1)","(3.3, 3.75, 3.7023809523809526)","(21.0, 36.0, 34.0)","(31.0, 50.0, 46.0)","(6.0, 7.4, 7.2615384615384615)","(51.0, 95.0, 88.75)","(19.0, 28.0, 26.88888888888889)"
06-01-2023 14:36:19.462457,"(2.45, 3.35, 3.317391304347826)","(13.0, 16.5, 15.5625)","(7.0, 8.4, 8.325000000000001)","(3.3, 3.75, 3.7023809523809526)","(21.0, 36.0, 34.0)","(31.0, 50.0, 45.333333333333336)","(6.0, 7.4, 7.2615384615384615)","(51.0, 95.0, 88.75)","(19.0, 28.0, 25.857142857142858)"
06-01-2023 14:36:20.835306,"(2.45, 3.35, 3.317391304347826)","(13.0, 16.5, 15.5625)","(7.0, 8.4, 8.336842105263159)","(3.3, 3.75, 3.7134146341463414)","(21.0, 36.0, 34.0)","(31.0, 48.0, 44.8)","(6.0, 7.4, 7.2615384615384615)","(51.0, 95.0, 88.75)","(19.0, 28.0, 25.0)"
06-01-2023 14:36:22.175765,"(2.45, 3.35, 3.317391304347826)","(13.0, 16.5, 15.5625)","(7.0, 8.4, 8.361290322580645)","(3.3, 3.75, 3.7117021276595747)","(21.0, 36.0, 34.0)","(31.0, 48.0, 45.333333333333336)","(6.0, 7.4, 7.210526315789474)","(51.0, 95.0, 88.75)","(19.0, 27.0, 24.5)"
06-01-2023 14:36:23.539087,"(2.45, 3.35, 3.317391304347826)","(13.0, 16.5, 15.5625)","(7.0, 8.4, 8.239999999999998)","(3.3, 3.75, 3.7117021276595747)","(21.0, 36.0, 34.0)","(31.0, 48.0, 45.333333333333336)","(6.0, 7.4, 7.210526315789474)","(51.0, 95.0, 88.75)","(19.0, 27.0, 21.166666666666668)"
06-01-2023 14:36:24.897742,"(2.45, 3.35, 3.317391304347826)","(13.0, 16.5, 15.5625)","(7.0, 8.6, 8.239999999999998)","(3.3, 3.75, 3.7117021276595747)","(21.0, 36.0, 34.0)","(31.0, 48.0, 45.333333333333336)","(6.0, 7.4, 7.271428571428571)","(51.0, 95.0, 88.75)","(19.0, 27.0, 21.166666666666668)"
06-01-2023 14:36:26.276930,"(2.45, 3.35, 3.317391304347826)","(13.0, 16.5, 15.5625)","(7.0, 8.6, 8.388235294117646)","(3.3, 3.75, 3.7088709677419356)","(21.0, 36.0, 34.0)","(31.0, 48.0, 45.333333333333336)","(6.0, 7.4, 7.271428571428571)","(51.0, 95.0, 88.75)","(19.0, 27.0, 21.166666666666668)"
06-01-2023 14:36:27.685288,"(2.45, 3.35, 3.3116666666666665)","(13.0, 16.5, 15.5625)","(7.0, 8.6, 8.44)","(3.3, 3.75, 3.6555555555555554)","(21.0, 36.0, 34.0)","(31.0, 48.0, 42.0)","(6.0, 7.4, 7.364705882352941)","(51.0, 95.0, 88.75)","(19.0, 27.0, 21.166666666666668)"
06-01-2023 14:36:28.956920,"(2.45, 3.35, 3.3116666666666665)","(13.0, 16.5, 15.5625)","(7.0, 8.6, 8.44)","(3.3, 3.75, 3.6555555555555554)","(21.0, 36.0, 34.0)","(31.0, 46.0, 42.0)","(6.0, 7.6, 7.364705882352941)","(51.0, 95.0, 85.0)","(19.0, 27.0, 22.0)"
06-01-2023 14:36:30.192899,"(2.45, 3.35, 3.3116666666666665)","(13.0, 16.5, 15.5625)","(7.0, 8.6, 8.44)","(3.3, 3.75, 3.6555555555555554)","(21.0, 36.0, 34.0)","(31.0, 46.0, 42.0)","(6.0, 7.6, 7.35)","(51.0, 95.0, 85.0)","(19.0, 26.0, 22.0)"
06-01-2023 14:36:31.461248,"(2.5, 3.35, 3.3116666666666665)","(13.0, 16.5, 15.5625)","(7.0, 8.6, 8.44)","(3.3, 3.75, 3.64)","(21.0, 36.0, 34.0)","(31.0, 46.0, 42.0)","(6.0, 7.6, 7.35)","(51.0, 95.0, 85.0)","(18.0, 26.0, 22.0)"
06-01-2023 14:36:32.750521,"(2.5, 3.35, 3.3116666666666665)","(13.0, 16.5, 15.5625)","(7.0, 8.6, 8.56)","(3.3, 3.7, 3.6361702127659576)","(21.0, 36.0, 34.0)","(31.0, 46.0, 42.0)","(6.0, 7.6, 7.35)","(51.0, 95.0, 85.0)","(18.0, 26.0, 24.2)"
06-01-2023 14:36:33.989640,"(2.5, 3.35, 3.3116666666666665)","(13.0, 16.5, 15.5625)","(7.0, 8.8, 8.56)","(3.3, 3.7, 3.6473684210526316)","(21.0, 36.0, 34.0)","(31.0, 46.0, 42.0)","(6.0, 7.6, 7.35)","(51.0, 95.0, 85.0)","(18.0, 25.0, 24.2)"
06-01-2023 14:36:35.244984,"(2.5, 3.4, 3.3765625)","(13.0, 16.5, 15.5625)","(7.0, 8.8, 8.523076923076923)","(3.3, 3.7, 3.6333333333333333)","(21.0, 36.0, 34.0)","(31.0, 46.0, 41.333333333333336)","(6.0, 7.6, 7.35)","(51.0, 95.0, 85.0)","(18.0, 25.0, 24.2)"
06-01-2023 14:36:36.501372,"(2.5, 3.4, 3.3848484848484848)","(13.0, 16.5, 15.5625)","(7.0, 8.8, 8.523076923076923)","(3.3, 3.7, 3.625531914893617)","(21.0, 36.0, 34.0)","(31.0, 44.0, 41.333333333333336)","(6.0, 7.6, 7.364705882352941)","(51.0, 95.0, 85.0)","(18.0, 25.0, 24.2)"
06-01-2023 14:36:37.812205,"(2.5, 3.4, 3.3857142857142857)","(13.0, 16.5, 15.5625)","(7.0, 8.8, 8.523076923076923)","(3.3, 3.65, 3.601063829787234)","(21.0, 36.0, 34.0)","(31.0, 44.0, 41.333333333333336)","(6.0, 7.6, 7.375)","(51.0, 95.0, 85.0)","(18.0, 25.0, 24.2)"
06-01-2023 14:36:39.146951,"(2.5, 3.4, 3.3878048780487804)","(13.0, 16.5, 15.5625)","(7.0, 8.8, 8.523076923076923)","(3.3, 3.65, 3.5342105263157895)","(21.0, 36.0, 34.0)","(31.0, 44.0, 41.333333333333336)","(6.0, 7.6, 7.4799999999999995)","(51.0, 95.0, 85.0)","(18.0, 25.0, 24.333333333333332)"
06-01-2023 14:36:40.540332,"(2.5, 3.45, 3.3857142857142857)","(13.0, 16.5, 16.285714285714285)","(7.0, 8.8, 8.523076923076923)","(3.3, 3.65, 3.512857142857143)","(21.0, 36.0, 32.0)","(31.0, 44.0, 40.285714285714285)","(6.0, 7.6, 7.62)","(51.0, 95.0, 80.0)","(18.0, 26.0, 22.666666666666668)"
06-01-2023 14:36:41.881319,"(2.5, 3.45, 3.379268292682927)","(13.0, 17.0, 15.6875)","(7.0, 8.8, 8.549999999999999)","(3.3, 3.55, 3.512857142857143)","(21.0, 36.0, 26.333333333333332)","(31.0, 42.0, 38.666666666666664)","(6.0, 7.8, 7.776)","(51.0, 85.0, 80.0)","(18.0, 26.0, 22.666666666666668)"
06-01-2023 14:36:43.469089,"(2.5, 3.45, 3.379268292682927)","(13.0, 17.0, 15.928571428571429)","(7.0, 9.0, 8.549999999999999)","(3.3, 3.55, 3.512857142857143)","(21.0, 32.0, 27.5)","(31.0, 42.0, 40.4)","(6.0, 7.8, 7.776)","(51.0, 85.0, 80.0)","(18.0, 26.0, 22.666666666666668)"
06-01-2023 14:36:44.674480,"(2.5, 3.45, 3.379268292682927)","(13.0, 17.0, 15.928571428571429)","(7.0, 9.0, 8.695238095238095)","(3.3, 3.55, 3.4882978723404254)","(21.0, 30.0, 27.5)","(31.0, 42.0, 38.0)","(6.0, 7.8, 7.780645161290322)","(51.0, 85.0, 80.0)","(18.0, 26.0, 24.333333333333332)"
06-01-2023 14:36:45.861719,"(2.5, 3.45, 3.3324324324324324)","(13.0, 17.0, 15.333333333333334)","(7.0, 9.0, 8.893333333333333)","(3.3, 3.55, 3.4882978723404254)","(21.0, 30.0, 27.5)","(31.0, 40.0, 38.0)","(6.0, 7.8, 7.885714285714285)","(51.0, 85.0, 80.0)","(18.0, 26.0, 24.333333333333332)"
06-01-2023 14:36:47.060424,"(2.5, 3.35, 3.314285714285714)","(13.0, 16.5, 15.25)","(7.0, 9.0, 8.893333333333333)","(3.3, 3.55, 3.508064516129032)","(21.0, 30.0, 28.333333333333332)","(31.0, 40.0, 37.0)","(6.0, 8.0, 7.885714285714285)","(51.0, 85.0, 80.0)","(18.0, 26.0, 23.333333333333332)"
06-01-2023 14:36:48.285192,"(2.5, 3.35, 3.314285714285714)","(13.0, 16.5, 15.25)","(7.0, 9.0, 8.866666666666667)","(3.3, 3.55, 3.508064516129032)","(21.0, 30.0, 28.333333333333332)","(31.0, 40.0, 37.0)","(6.0, 8.0, 7.885714285714285)","(51.0, 85.0, 80.0)","(18.0, 26.0, 23.333333333333332)"
06-01-2023 14:36:49.608798,"(2.5, 3.35, 3.3108108108108105)","(13.0, 16.5, 16.375)","(7.0, 9.0, 8.866666666666667)","(3.2, 3.55, 3.546666666666667)","(21.0, 30.0, 27.5)","(31.0, 40.0, 38.57142857142857)","(6.0, 8.0, 7.907692307692308)","(51.0, 85.0, 80.0)","(18.0, 26.0, 22.0)"
06-01-2023 14:36:50.953741,"(2.5, 3.35, 3.3120689655172413)","(13.0, 17.0, 16.375)","(7.0, 9.0, 8.866666666666667)","(3.2, 3.6, 3.5500000000000003)","(21.0, 30.0, 27.5)","(31.0, 40.0, 36.0)","(6.0, 8.0, 7.905882352941177)","(51.0, 85.0, 80.0)","(18.0, 26.0, 22.0)"
06-01-2023 14:36:52.323559,"(2.5, 3.35, 3.31140350877193)","(13.0, 17.0, 15.928571428571429)","(7.0, 9.0, 8.866666666666667)","(3.2, 3.6, 3.5384615384615383)","(21.0, 30.0, 28.333333333333332)","(31.0, 40.0, 36.0)","(6.0, 8.0, 7.905882352941177)","(51.0, 85.0, 80.0)","(18.0, 26.0, 22.0)"
06-01-2023 14:36:53.775074,"(2.5, 3.35, 3.323076923076923)","(13.0, 17.0, 13.75)","(7.0, 9.0, 9.527586206896551)","(3.2, 3.6, 3.692481203007519)","(21.0, 30.0, 27.5)","(31.0, 38.0, 30.214285714285715)","(6.0, 8.0, 8.254545454545454)","(51.0, 85.0, 82.14285714285714)","(18.0, 26.0, 24.0)"
06-01-2023 14:36:55.187888,"(2.5, 3.4, 3.323076923076923)","(13.0, 14.0, 13.75)","(7.0, 9.6, 9.501639344262294)","(3.2, 3.7, 3.6895306859205776)","(21.0, 30.0, 25.045454545454547)","(31.0, 34.0, 30.074074074074073)","(6.0, 8.4, 8.389473684210525)","(51.0, 85.0, 80.0)","(18.0, 26.0, 23.75)"
06-01-2023 14:36:56.610010,"(2.5, 3.4, 3.309090909090909)","(13.0, 14.0, 13.35)","(7.0, 9.6, 9.501639344262294)","(3.2, 3.7, 3.6958677685950416)","(21.0, 32.0, 23.2)","(31.0, 34.0, 28.21818181818182)","(6.0, 8.6, 8.389473684210525)","(51.0, 85.0, 80.0)","(18.0, 26.0, 25.142857142857142)"
06-01-2023 14:36:58.014125,"(2.5, 3.4, 3.3979166666666667)","(13.0, 13.5, 13.2)","(7.0, 9.6, 9.454545454545453)","(3.2, 3.7, 3.680769230769231)","(21.0, 32.0, 24.8)","(31.0, 34.0, 29.5)","(6.0, 8.6, 8.363636363636363)","(51.0, 85.0, 80.0)","(18.0, 26.0, 23.5)"
06-01-2023 14:36:59.306130,"(2.5, 3.4, 3.3979166666666667)","(13.0, 13.5, 12.0)","(7.0, 9.6, 9.511111111111111)","(3.2, 3.7, 3.6954545454545458)","(21.0, 29.0, 24.2)","(31.0, 32.0, 30.0)","(6.0, 8.4, 8.527272727272727)","(51.0, 85.0, 76.66666666666667)","(18.0, 26.0, 23.5)"
06-01-2023 14:37:00.563099,"(2.5, 3.35, 3.3118421052631577)","(13.0, 12.0, 12.772727272727273)","(7.0, 9.6, 9.511111111111111)","(3.2, 3.7, 3.657142857142857)","(21.0, 29.0, 25.444444444444443)","(31.0, 32.0, 28.666666666666668)","(6.0, 8.6, 8.407692307692308)","(51.0, 85.0, 76.66666666666667)","(18.0, 26.0, 25.166666666666668)"
06-01-2023 14:37:01.739948,"(2.5, 3.45, 3.3578947368421055)","(13.0, 13.5, 12.772727272727273)","(7.0, 9.6, 9.5)","(3.2, 3.75, 3.6640449438202247)","(21.0, 26.0, 26.142857142857142)","(31.0, 30.0, 28.285714285714285)","(6.0, 8.8, 8.356521739130434)","(51.0, 85.0, 78.75)","(18.0, 26.0, 25.285714285714285)"
06-01-2023 14:37:02.947494,"(2.5, 3.45, 3.376530612244898)","(12.0, 13.5, 12.26923076923077)","(7.0, 9.6, 9.109677419354838)","(3.2, 3.75, 3.6670588235294117)","(21.0, 27.0, 24.666666666666668)","(31.0, 30.0, 29.5)","(6.0, 8.8, 8.26315789473684)","(51.0, 85.0, 76.875)","(18.0, 27.0, 23.666666666666668)"
06-01-2023 14:37:04.076968,"(2.5, 3.45, 3.3845454545454547)","(12.0, 13.0, 11.96875)","(7.0, 9.2, 9.109677419354838)","(3.2, 3.75, 3.6596153846153845)","(21.0, 26.0, 24.666666666666668)","(31.0, 30.0, 27.984375)","(6.0, 8.8, 8.26315789473684)","(51.0, 80.0, 76.875)","(18.0, 27.0, 23.5)"
06-01-2023 14:37:05.186581,"(2.5, 3.45, 3.3820754716981134)","(12.0, 13.0, 12.266666666666667)","(7.0, 9.2, 9.11685393258427)","(3.2, 3.75, 3.6596153846153845)","(21.0, 26.0, 24.5)","(31.0, 34.0, 28.406779661016948)","(6.0, 8.8, 8.26315789473684)","(51.0, 80.0, 76.875)","(18.0, 26.0, 23.5)"
06-01-2023 14:37:06.336121,"(2.5, 3.4, 3.3499999999999996)","(12.0, 13.0, 12.266666666666667)","(7.0, 9.2, 9.11685393258427)","(3.2, 3.75, 3.6157142857142857)","(21.0, 26.0, 24.5)","(26.0, 34.0, 28.406779661016948)","(6.0, 8.8, 8.525714285714285)","(51.0, 80.0, 76.0)","(18.0, 26.0, 23.5)"
06-01-2023 14:37:07.640916,"(2.5, 3.4, 3.3499999999999996)","(12.0, 13.0, 12.45)","(7.0, 9.4, 9.511111111111111)","(3.2, 3.75, 3.6157142857142857)","(21.0, 26.0, 24.5)","(26.0, 34.0, 29.17543859649123)","(6.0, 8.8, 8.525714285714285)","(51.0, 80.0, 75.0)","(18.0, 26.0, 23.5)"
06-01-2023 14:37:08.771338,"(2.5, 3.4, 3.3499999999999996)","(12.0, 13.0, 12.45)","(7.0, 9.6, 9.511111111111111)","(3.2, 3.75, 3.5925000000000002)","(21.0, 26.0, 24.5)","(26.0, 34.0, 29.178571428571427)","(6.0, 8.8, 8.525714285714285)","(51.0, 80.0, 75.0)","(18.0, 26.0, 23.5)"
06-01-2023 14:37:09.954938,"(2.5, 3.4, 3.3499999999999996)","(12.0, 13.0, 12.541666666666666)","(7.0, 9.6, 9.517241379310345)","(3.2, 3.6, 3.471739130434783)","(21.0, 26.0, 25.666666666666668)","(26.0, 34.0, 30.5)","(6.0, 8.8, 8.4)","(51.0, 80.0, 75.0)","(18.0, 26.0, 25.444444444444443)"
06-01-2023 14:37:11.094523,"(2.5, 3.4, 3.363291139240506)","(12.0, 13.0, 12.625)","(7.0, 9.6, 9.517241379310345)","(3.2, 3.55, 3.476011560693642)","(21.0, 26.0, 26.5)","(26.0, 32.0, 31.0)","(6.0, 8.8, 8.4)","(51.0, 80.0, 78.33333333333333)","(18.0, 26.0, 23.666666666666668)"
06-01-2023 14:37:12.251362,"(2.5, 3.45, 3.396923076923077)","(12.0, 12.0, 11.540880503144654)","(7.0, 10.0, 9.764705882352942)","(3.2, 3.55, 3.4728915662650603)","(21.0, 27.0, 26.666666666666668)","(31.0, 32.0, 31.0)","(6.0, 8.8, 8.4)","(51.0, 85.0, 78.33333333333333)","(18.0, 27.0, 23.666666666666668)"
06-01-2023 14:37:13.546359,"(2.5, 3.45, 3.3823529411764706)","(12.0, 12.5, 11.966666666666667)","(7.0, 10.0, 9.418181818181818)","(3.2, 3.55, 3.4698952879581153)","(21.0, 27.0, 26.666666666666668)","(31.0, 32.0, 31.25)","(6.0, 8.8, 8.4)","(51.0, 85.0, 80.0)","(18.0, 27.0, 25.0)"
06-01-2023 14:37:14.664682,"(2.5, 3.45, 3.376829268292683)","(12.0, 12.5, 11.966666666666667)","(7.0, 10.0, 9.418181818181818)","(3.2, 3.55, 3.4698952879581153)","(21.0, 27.0, 26.555555555555557)","(31.0, 32.0, 30.5)","(6.0, 8.8, 8.4)","(51.0, 85.0, 80.0)","(18.0, 27.0, 25.0)"
06-01-2023 14:37:16.124884,"(2.5, 3.45, 3.4209302325581397)","(12.0, 12.5, 11.966666666666667)","(7.0, 9.8, 9.3125)","(3.2, 3.55, 3.4441176470588233)","(21.0, 27.0, 26.666666666666668)","(31.0, 32.0, 30.5)","(6.0, 8.8, 8.4)","(51.0, 85.0, 80.0)","(18.0, 27.0, 25.0)"
06-01-2023 14:37:17.296787,"(2.5, 3.45, 3.4209302325581397)","(12.0, 12.5, 11.966666666666667)","(7.0, 9.8, 9.3125)","(3.2, 3.55, 3.4057522123893804)","(21.0, 27.0, 26.75)","(31.0, 32.0, 30.145454545454545)","(6.0, 8.8, 8.4)","(51.0, 85.0, 80.0)","(18.0, 27.0, 26.333333333333332)"
06-01-2023 14:37:18.573866,"(2.6, 3.45, 3.4209302325581397)","(12.0, 12.5, 12.0)","(7.0, 9.8, 9.59)","(3.1, 3.45, 3.4043859649122807)","(20.0, 27.0, 26.75)","(31.0, 34.0, 30.145454545454545)","(6.0, 8.8, 8.454545454545455)","(51.0, 85.0, 80.0)","(18.0, 27.0, 26.285714285714285)"
06-01-2023 14:37:19.757330,"(2.6, 3.45, 3.4209302325581397)","(12.0, 12.5, 12.0)","(7.0, 10.5, 9.473333333333334)","(3.1, 3.45, 3.36875)","(20.0, 27.0, 26.75)","(31.0, 34.0, 30.145454545454545)","(6.0, 8.8, 8.454545454545455)","(51.0, 85.0, 80.0)","(18.0, 27.0, 25.857142857142858)"
06-01-2023 14:37:20.892444,"(2.6, 3.55, 3.49375)","(12.0, 12.5, 12.0)","(7.0, 10.5, 9.473333333333334)","(3.1, 3.45, 3.36875)","(20.0, 27.0, 26.75)","(31.0, 34.0, 31.0)","(6.0, 8.8, 8.454545454545455)","(51.0, 85.0, 80.0)","(18.0, 27.0, 25.857142857142858)"
06-01-2023 14:37:22.064533,"(2.6, 3.55, 3.49375)","(12.0, 12.5, 12.0)","(7.0, 10.5, 9.473333333333334)","(3.1, 3.45, 3.3521978021978023)","(20.0, 27.0, 26.75)","(31.0, 32.0, 31.0)","(6.0, 8.8, 8.454545454545455)","(51.0, 85.0, 80.0)","(18.0, 27.0, 25.857142857142858)"
06-01-2023 14:37:23.209398,"(2.6, 3.55, 3.4749999999999996)","(12.0, 12.5, 12.048387096774194)","(7.0, 10.5, 9.705882352941176)","(3.1, 3.4, 3.3369565217391304)","(20.0, 27.0, 22.01156069364162)","(31.0, 32.0, 31.25)","(6.0, 8.8, 8.454545454545455)","(51.0, 85.0, 80.0)","(18.0, 27.0, 26.0)"
06-01-2023 14:37:24.370726,"(2.6, 3.55, 3.532)","(12.0, 12.5, 12.048387096774194)","(7.0, 10.5, 9.705882352941176)","(3.1, 3.4, 3.3369565217391304)","(20.0, 23.0, 22.01156069364162)","(31.0, 32.0, 31.25)","(6.0, 8.8, 8.454545454545455)","(51.0, 85.0, 80.0)","(18.0, 27.0, 26.5)"
06-01-2023 14:37:25.532870,"(2.6, 3.55, 3.523529411764706)","(12.0, 12.5, 12.048387096774194)","(7.0, 10.5, 9.7125)","(3.1, 3.4, 3.353846153846154)","(20.0, 26.0, 21.833333333333332)","(31.0, 32.0, 31.25)","(6.0, 8.8, 8.466666666666667)","(51.0, 85.0, 80.0)","(18.0, 28.0, 26.5)"
06-01-2023 14:37:26.724162,"(2.6, 3.55, 3.536764705882353)","(12.0, 12.5, 12.048387096774194)","(7.0, 10.5, 9.7125)","(3.1, 3.5, 3.353846153846154)","(20.0, 26.0, 21.833333333333332)","(31.0, 32.0, 29.576923076923077)","(6.0, 8.8, 8.457142857142857)","(51.0, 85.0, 80.0)","(18.0, 28.0, 27.0)"
06-01-2023 14:37:27.821523,"(2.6, 3.55, 3.536764705882353)","(12.0, 12.5, 12.048387096774194)","(7.0, 10.5, 9.7125)","(3.1, 3.5, 3.353846153846154)","(20.0, 26.0, 24.5)","(31.0, 34.0, 29.576923076923077)","(6.0, 8.8, 8.466666666666667)","(51.0, 85.0, 80.0)","(18.0, 28.0, 26.666666666666668)"
06-01-2023 14:37:28.945095,"(2.6, 3.55, 3.536764705882353)","(12.0, 12.5, 12.048387096774194)","(7.0, 10.5, 9.66)","(3.1, 3.5, 3.373333333333333)","(20.0, 27.0, 24.5)","(31.0, 34.0, 31.4)","(6.0, 8.8, 8.522222222222222)","(51.0, 85.0, 81.0)","(18.0, 28.0, 26.5)"
06-01-2023 14:37:30.114743,"(2.6, 3.55, 3.536363636363636)","(12.0, 12.5, 12.11111111111111)","(7.0, 10.5, 9.594117647058823)","(3.1, 3.35, 3.372)","(20.0, 29.0, 26.923076923076923)","(31.0, 32.0, 31.2)","(6.0, 8.8, 8.522222222222222)","(51.0, 85.0, 81.0)","(18.0, 28.0, 26.5)"
06-01-2023 14:37:31.319489,"(2.6, 3.7, 3.697478991596639)","(12.0, 12.5, 12.58695652173913)","(7.0, 10.5, 9.594117647058823)","(3.1, 3.4, 3.372)","(20.0, 29.0, 26.923076923076923)","(31.0, 32.0, 31.2)","(6.0, 8.8, 8.522222222222222)","(51.0, 85.0, 78.33333333333333)","(18.0, 28.0, 27.2)"
06-01-2023 14:37:32.524518,"(2.6, 3.75, 3.7365384615384616)","(12.0, 13.0, 12.58695652173913)","(7.0, 10.5, 9.594117647058823)","(3.1, 3.4, 3.3649999999999998)","(20.0, 29.0, 26.923076923076923)","(31.0, 32.0, 31.2)","(6.0, 8.8, 8.522222222222222)","(51.0, 85.0, 78.33333333333333)","(18.0, 28.0, 27.2)"
06-01-2023 14:37:33.630355,"(2.8, 3.75, 3.743918918918919)","(12.0, 13.0, 12.58695652173913)","(7.0, 10.5, 9.594117647058823)","(3.1, 3.4, 3.3649999999999998)","(18.0, 29.0, 26.666666666666664)","(26.0, 32.0, 31.2)","(6.0, 8.8, 8.522222222222222)","(51.0, 85.0, 78.33333333333333)","(18.0, 28.0, 27.2)"
06-01-2023 14:37:34.714499,"(2.8, 3.8, 3.789473684210526)","(12.0, 12.5, 12.413793103448276)","(7.0, 10.5, 9.517777777777777)","(3.1, 3.4, 3.2964088397790055)","(18.0, 28.0, 25.833333333333336)","(26.0, 32.0, 31.2)","(6.0, 8.8, 8.522222222222222)","(51.0, 85.0, 78.33333333333333)","(18.0, 28.0, 26.666666666666668)"
06-01-2023 14:37:36.128448,"(2.8, 3.8, 3.789473684210526)","(12.0, 12.5, 12.413793103448276)","(7.0, 10.5, 9.676666666666666)","(3.1, 3.25, 3.2026041666666667)","(18.0, 27.0, 25.833333333333336)","(26.0, 32.0, 31.2)","(6.0, 8.8, 8.522222222222222)","(51.0, 85.0, 78.33333333333333)","(18.0, 28.0, 26.666666666666668)"
06-01-2023 14:37:37.228655,"(2.8, 3.8, 3.791044776119403)","(12.0, 13.0, 12.6)","(7.0, 10.5, 9.676666666666666)","(3.1, 3.25, 3.166666666666667)","(18.0, 27.0, 24.0)","(26.0, 32.0, 30.083333333333332)","(6.0, 8.8, 8.5)","(51.0, 85.0, 78.33333333333333)","(18.0, 28.0, 27.0)"
06-01-2023 14:37:38.361661,"(2.8, 3.8, 3.7930232558139534)","(12.0, 13.0, 12.666666666666666)","(7.0, 10.5, 9.461111111111112)","(3.1, 3.2, 3.096875)","(18.0, 27.0, 24.0)","(26.0, 34.0, 30.083333333333332)","(6.0, 8.6, 8.557142857142857)","(51.0, 85.0, 78.33333333333333)","(18.0, 28.0, 27.0)"
06-01-2023 14:37:39.494354,"(2.8, 3.85, 3.826)","(12.0, 13.0, 12.666666666666666)","(7.0, 10.5, 9.461111111111112)","(3.1, 3.2, 3.118181818181818)","(18.0, 27.0, 24.88888888888889)","(26.0, 34.0, 28.59090909090909)","(6.0, 8.6, 8.557142857142857)","(51.0, 85.0, 78.33333333333333)","(18.0, 28.0, 26.666666666666668)"
06-01-2023 14:37:40.682502,"(2.8, 3.85, 3.826)","(11.0, 13.0, 12.666666666666666)","(7.5, 10.5, 9.65)","(3.0, 3.15, 3.075862068965517)","(19.0, 26.0, 24.0)","(26.0, 34.0, 28.22641509433962)","(6.5, 8.6, 8.557142857142857)","(51.0, 85.0, 80.0)","(18.0, 28.0, 27.0)"
06-01-2023 14:37:41.883358,"(2.8, 3.85, 3.8232142857142857)","(11.0, 13.5, 13.242857142857144)","(7.5, 10.5, 9.65)","(3.0, 3.2, 3.0887931034482756)","(19.0, 26.0, 24.0)","(26.0, 34.0, 28.22641509433962)","(6.5, 8.6, 8.557142857142857)","(51.0, 95.0, 80.0)","(18.0, 28.0, 26.333333333333332)"
06-01-2023 14:37:43.137458,"(2.8, 3.85, 3.775)","(11.0, 13.5, 13.242857142857144)","(7.5, 11.5, 9.879999999999999)","(3.0, 3.2, 3.0678571428571426)","(19.0, 26.0, 24.0)","(26.0, 34.0, 29.192307692307693)","(6.5, 8.6, 8.583333333333332)","(51.0, 95.0, 80.0)","(18.0, 28.0, 26.666666666666668)"
06-01-2023 14:37:44.406125,"(2.8, 3.85, 3.7214285714285715)","(11.0, 12.5, 12.172727272727272)","(7.5, 11.0, 10.741379310344827)","(3.0, 3.2, 3.0763157894736843)","(19.0, 25.0, 24.0)","(26.0, 34.0, 29.192307692307693)","(6.5, 8.6, 8.455172413793104)","(51.0, 95.0, 80.0)","(18.0, 28.0, 26.666666666666668)"
